"meeting_date","project_id","title","borough","lead_agency","secondary_agency","public_private","project_type","construction_type","result","review_cycles","previous_year_submission"
"2022-06-13T00:00:00.000","22117","Construction of a public health laboratory, Harlem Hospital Center, Lenox Avenue, West 137th Street, Fifth Avenue, and West 136th Street, Manhattan","Manhattan","EDC",,"Public","Architecture","Construction","Commented",,
"2022-05-16T00:00:00.000","22416","Reconstruction of the Manhattan Detention Complex, 125 White Street, Manhattan","Manhattan","DDC","DOC","Public","Architecture","Reconstruction","Commented",,
"2022-05-16T00:00:00.000","22359","Installation of a distinctive sidewalk, 2 Pennsylvania Plaza, Seventh Avenue, West 31st Street, and West 33rd Street, Manhattan","Manhattan","DOT",,"Public","Distinctive sidewalks","Installation of specific elements","Approved with conditions","4",
"2022-05-16T00:00:00.000","22636","Construction of Engine Company 287/Ladder 136/Battalion 46, 86-53 Grand Avenue, Elmhurst, Queens","Queens","FDNY",,"Public","Architecture","Construction","Commented",,
"2022-05-16T00:00:00.000","21874","Reconstruction of a storefront, 300 Cadman Plaza West (One Pierrepont Plaza), Brooklyn","Brooklyn","EDC",,"Private","Building systems & Modifications","Reconstruction","Commented",,
"2022-05-16T00:00:00.000","22721","Construction of an addition and adjacent site work, Eastern Parkway Library, 1044 Eastern Parkway, Brooklyn","Brooklyn","DDC","BPL","Public","Architecture","Construction","Approved with conditions","1",
"2022-05-16T00:00:00.000","22722","Reconstruction of an asphalt plant, including construction of an interim administration building, and adjacent site work, Harper Street Yard, 30-01 Harper Street, Corona, Queens","Queens","DDC","DOT","Public","Architecture","Reconstruction","Approved with conditions","1",
"2022-05-16T00:00:00.000","22704","Reconstruction of Aqueduct Walk, Phase III, West Burnside Avenue between University Avenue and Harrison Avenue, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-05-16T00:00:00.000","22732","Installation of rooftop mechanical equipment, Building 12, FDNY Fire Training Academy, 15 Reilly Boulevard, Randall's Island, Manhattan","Manhattan","FDNY",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2022-05-16T00:00:00.000","22726","Rehabilitation of a comfort station, Hoffman Park, Hoffman Drive between 58th Avenue and Woodhaven Boulevard, Elmhurst, Queens","Queens","DPR",,"Public","Architecture","Rehabilitation","Approved","1",
"2022-05-16T00:00:00.000","22739","Reconstruction of Laurelton Playground, 136th Avenue, Brookville Boulevard, and 137th Avenue, Rosedale, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2022-05-16T00:00:00.000","22734","Removal of a distinctive sidewalk, 49 Fulton Street, between Pearl Street and Cliff Street, Manhattan","Manhattan","DOT",,"Public","Distinctive sidewalks","Removal","Approved","1",
"2022-05-16T00:00:00.000","22744","Construction of the Bronx Detention Center, East 142nd Street between Concord Avenue and Southern Boulevard, Bronx","Bronx","DDC",,"Public","Architecture","Construction","Commented",,
"2022-05-16T00:00:00.000","NULL","Installation of a manhole, vent pipe, and overfill signage, Cunningham Park Preschool, 195-10 Union Turnpike, Fresh Meadows, Queens","Queens","DDC","DPR","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-05-16T00:00:00.000","NULL","Removal of a fuel tank, DSNY Manhattan 12 Garage, 4035 Ninth Avenue, Manhattan","Manhattan","DDC","DSNY","Public","Building systems & Modifications","Removal","Commented",,
"2022-05-16T00:00:00.000","22742","Reconstruction of Greencroft Playground, Greencroft Avenue between Ainsworth Avenue and Redgrave Avenue, Staten Island","Staten Island","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-05-16T00:00:00.000","22740","Rehabilitation of a pool facility and adjacent site work, Haffen Park, Burke Avenue and Ely Avenue, Bronx","Bronx","DPR",,"Public","Landscape architecture","Rehabilitation","Commented",,
"2022-05-16T00:00:00.000","NULL","Replacement of the fuel system, Kings County Criminal Courthouse, 120 Schermerhorn Street, Brooklyn","Brooklyn","DDC","DOC","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-05-16T00:00:00.000","22741","Reconstruction of a multipurpose play area, Jamaica Playground, adjacent to P.S. 40 (Samuel Huntington School), Brinkerhoff Avenue and 160th Street, Jamaica, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2022-05-16T00:00:00.000","22735","Construction of Plaza 33, including installation of a distinctive sidewalk, West 33rd Street at Seventh Avenue, Manhattan","Manhattan","DOT",,"Public","Landscape architecture","Construction","Approved with conditions","1",
"2022-05-16T00:00:00.000","22733","Installation of rooftop mechanical equipment, Laurelton Community Library, 134-26 225th, Springfield Gardens, Queens","Queens","QL",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2022-05-16T00:00:00.000","22736","Reconstruction of a playground, Schmul Park, Wild Avenue, Pearson Street, and Melvin Avenue, Staten Island","Staten Island","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-05-16T00:00:00.000","22738","Reconstruction of the basketball courts, Rochdale Park, Guy R. Brewer Boulevard and 134th Avenue, Jamaica, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2022-05-16T00:00:00.000","22731","Installation of rooftop mechanical equipment, Flushing Community Library, 41-17 Main Street, Flushing, Queens","Queens","QL",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2022-05-16T00:00:00.000","22727","Construction of a residential building and adjacent site work, 126th Street and Roosevelt Avenue, Willets Point, Corona, Queens","Queens","EDC",,"Public and Private","Architecture","Construction","Commented",,
"2022-05-16T00:00:00.000","22728","Installation of Water Offering by William Lamson, Queens Botanical Garden, 43-50 Main Street, Elder Avenue between 134th Street and 136th Street, Flushing, Queens","Queens","DDC","DCLA%/DPR","Public","Artwork","Installation of specific elements","Approved","1",
"2022-05-16T00:00:00.000","22725","Reconstruction of an operations facility, relocation of a playground, and adjacent site work, Coney Island Beach Operations Headquarters, Poseidon Playground, 3026 West 25th Street, West 27th Street, Surf Avenue, West 25th Street, and The Riegelmann Boardwalk, Brooklyn","Brooklyn","DDC","DPR","Public","Architecture","Reconstruction","Commented",,
"2022-05-16T00:00:00.000","22723","Installation of a surface lot solar canopy as part of the renewable energy program, Protection Headquarters Office Parking Lot, 71 Smith Avenue, Kingston, Ulster County","Upstate","DEP","DCAS","Public","Architecture","Installation of specific elements","Commented",,
"2022-05-16T00:00:00.000","22729","Installation of commemorative plaques and a flagpole, 239th Street median at Hillside Avenue, Bellerose, Queens","Queens","DOT",,"Public","Artwork","Installation of specific elements","Approved","1",
"2022-05-16T00:00:00.000","22724","Design of a master plan for the Ashokan Century Program, Ashokan Reservoir, Route 28A, Ulster County","Upstate","DEP",,"Public","Architecture","Master plan/Prototype","Commented",,
"2022-05-16T00:00:00.000","22717","Construction of Lower Concourse Park, including a comfort station and interpretive signage, East 144th Street, East 146th Street and the Harlem River, Bronx","Bronx","EDC","DPR","Public","Landscape architecture","Construction","Approved","2",
"2022-05-16T00:00:00.000","22719","Reconstruction of Building 74, Chauncey Avenue between 4th Street and 5th Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Private","Architecture","Reconstruction","Approved","1",
"2022-05-16T00:00:00.000","22703","Design of a wayfinding and signage system for Flushing Meadows-Corona Park, Queens","Queens","DPR",,"Public","Signage","Master plan/Prototype","Commented",,
"2022-05-16T00:00:00.000","22730","Installation of louvers (Suite 805 & 806), Building 303 (formerly Building 399), Sands Street between Navy Street, Third Street, and Chauncey Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Private","Building systems & Modifications","Installation of specific elements","Approved","1",
"2022-05-16T00:00:00.000","22720","Rehabilitation of five pre-houses, Primary Settling Tanks, 3rd Drive between B Road and H Road, Wards Island Wastewater Resource Recovery Facility, Wards Island, Manhattan","Manhattan","DEP",,"Public","Architecture","Rehabilitation","Approved","1",
"2022-05-16T00:00:00.000","22637","Reconstruction of a salt shed and interim compost facility as part of the Gowanus Canal combined sewer overflow (CSO) facility, 2nd Avenue and 6th Street, Brooklyn","Brooklyn","DEP","DSNY","Public","Architecture","Reconstruction","Commented",,
"2022-05-16T00:00:00.000","22639","Design of prototypical streetscape planters and benches and lighting toolkit as part of the master plan for the reconstruction of Union Square, Sixth Avenue, First Avenue, 13th Street and 18th Street, Manhattan","Manhattan","DOT","DPR","Public","Street furniture","Master plan/Prototype","Commented",,
"2022-05-16T00:00:00.000","22619","Construction of a plaza, 12th Street between 44th Avenue and 43rd Road, Long Island City, Queens","Queens","DOT",,"Public","Landscape architecture","Construction","Approved","1",
"2022-05-16T00:00:00.000","22430","Construction of a parking garage and community facility as part of the Borough-Based Jails Program, Union Turnpike between 126th Street and 132nd Street, Kew Gardens, Queens","Queens","DDC","DOT","Public","Architecture","Construction","Commented",,
"2022-05-16T00:00:00.000","22683","Design of an identity and branding system for use citywide","Citywide","DPR",,"Public","Signage","Master plan/Prototype","Commented",,
"2022-05-16T00:00:00.000","22602","Installation of an interim sally port and bail payment center, Manhattan Detention Complex, 100 Centre Street, Manhattan","Manhattan","DDC","DOC","Public","Architecture","Installation of specific elements","Commented",,
"2022-05-16T00:00:00.000","21956","Installation of emergency power back-up equipment and perimeter improvements, Jamaica Wastewater Resource Recovery Facility, 150-20 134th Street, South Ozone Park, Queens","Queens","DEP",,"Public","Landscape architecture","Installation of specific elements","Commented",,
"2022-05-16T00:00:00.000","21994","Reconstruction of Ericsson Playground, adjacent to M.S. 126, Manhattan Avenue and Leonard Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-05-16T00:00:00.000","21529","Reconstruction of a portion of Osborn Playground, Osborn Street between Hegeman Avenue and Linden Boulevard, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-05-16T00:00:00.000","22691","Installation of a manhole, vent pipe, and safety signage, Alley Pond Comfort Station, Grand Central Parkway and Douglaston Parkway, Oakland Gardens, Queens","Queens","DDC","DPR","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-05-16T00:00:00.000","22024","Installation of mechanical equipment, Washington Heights Health Center, 600 West 168th Street, Manhattan","Manhattan","DOH",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-05-16T00:00:00.000","20634","Installation of prototypical signage, Brownsville Health Center, 259 Bristol Street, Brooklyn","Brooklyn","DOH",,"Public","Signage","Installation of specific elements","Approved","3",
"2022-05-16T00:00:00.000","20342","Construction of a covered walkway, Substation F, Paulding Street at Welding Road, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public","Architecture","Construction","Approved","1",
"2022-05-16T00:00:00.000","22702","Reconstruction of Haffen Park, Burke Avenue, Ely Avenue, Hammersley Avenue, and Gunther Avenue, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-05-16T00:00:00.000","20931","Installation of rooftop mechanical equipment, Museum of Modern Art PS1, 22-25 Jackson Avenue (P.S. 1 Contemporary Art Center, 46-01 21st Street), Long Island City, Queens","Queens","DDC","DCLA","Private","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-05-16T00:00:00.000","15067","Construction of a park, Willoughby Street, Duffield Street and Gold Street, Brooklyn","Brooklyn","EDC",,"Public","Landscape architecture","Construction","Commented",,
"2022-05-16T00:00:00.000","21428","Reconstruction of the roof, Building 50, Fifth Street, Ordinance Avenue, and Flushing Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public","Building systems & Modifications","Reconstruction","Commented",,
