"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","bin","bbl","census_tract","nta","location_1"
"2004-04-09T00:00:00.000","SOC","780-56-BZ","11-41","137-21","Liberty Avenue","Queens","4","10017","17 & 18","R4","12","Extension of term of variance which expired December 1, 2002 for an additional ten (10) years for an automobile service station with accessory convenience store, located in an R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/780-56-BZ.pdf","2004-11-23T00:00:00.000","11435","40.692078","-73.810186","27","4214337","4100170018","206","QN1201","(40.692078, -73.810186)"
"2020-05-22T00:00:00.000","BZ","2020-45-BZ","72-21","135-35","Northern Boulevard","Queens","4","4958","0038","R6/C2-2","7","Variance (§72-21) to permit the construction of a 16-story mixed-use building contrary to Residential FAR (ZR § 23-151), Commercial FAR (ZR §33-121), and Total FAR (ZR §35-311(d)); Open Space and Open Space Ratio (ZR §23-151) and (ZR §35-32), permitted obstruction in the rear yard (ZR §24-33(b)(3) and ZR §33-23(b)(3)), Density (ZR §23-22), location of eating and drinking establishment above the ground floor (ZR §32-421), and contrary to maximum height for new buildings in the Airport Approach District (ZR §61-21) ; Amendment of a previously approved Special Permit (§73-66) for the construction of a building in excess of the height limits in the Airport Approach District (ZR §61-21). R6 (C2-2) Zoning District.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2020-45-BZ.pdf","2022-12-05T00:00:00.000","11354","40.762987","-73.831852","20","4112123","4049580038","869","QN0707","(40.762987, -73.831852)"
"2011-04-15T00:00:00.000","Appeal","50-11-A","Common Law Vesting","134-07","87th Avenue","Queens","4","9630","11","R4-1","9","Appeal seeking a common law vested to continue development under prior zoning district. R4-1 zoning district.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/50-11-A.pdf","2011-11-01T00:00:00.000","11418","40.704789","-73.820725","29","4206434","4096300011","21602","QN0901","(40.704789, -73.820725)"
"2017-05-19T00:00:00.000","BZ","2017-183-BZ","64-92","28","Stanton Road","Brooklyn","3","8800","181","R4-1","15","Special Permit (§64-92) to waive bulk regulations for the replacement of homes damaged/destroyed by Hurricane Sandy, on properties which are registered in the NYC Build it Back Program. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-183-BZ.pdf","2017-05-25T00:00:00.000","11235","40.585063","-73.936531","48","3247801","3088000181","622","BK1503","(40.585063, -73.936531)"
"2017-03-27T00:00:00.000","Appeal","2017-73-A","GCL 36","29","Torrice Loop","Staten Island","5","7577","44","R3X (SRD)","3","Proposed construction of a two-family residence, not fronting on a legally mapped street, contrary to General City Law 36. R3-X (SRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-73-A.pdf","2018-11-08T00:00:00.000","10309","40.52159","-74.231938","51","5164332","5075770044","22602","SI0305","(40.52159, -74.231938)"
"2008-04-24T00:00:00.000","BZY","110-08-BZY","11-332","609","Mill Road","Staten Island","5","4690","122","R3-X","3","Extension of time (§11-332) to complete construction and obtain a Certificate of Occupancy under the prior district regulations.  R3X zoning district Series cases 104-08-BZY thru 119-08-BZY","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/110-08-BZY.pdf","2008-07-29T00:00:00.000","10306","40.554587","-74.117135","50","5000000","5046900122","12805","SI0301","(40.554587, -74.117135)"
"2011-08-17T00:00:00.000","BZ","120-11-BZ","73-44","52-11","29th Street","Queens","4","295","1","M103","2","Special Permit (§73-44) to reduce the parking requirement for office use and catering use (parking requirement category B1) in a new commercial building. M1-3 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/120-11-BZ.pdf","2012-04-24T00:00:00.000","11101","40.738306","-73.940167","26","4003569","4002950001","19902","QN0202","(40.738306, -73.940167)"
"2019-05-23T00:00:00.000","Appeal","2019-141-A","GCL 36","190","Bluebelt Loop","Staten Island","5","7562","190","R3X SRD LGMD LL","3","Application to permit the construction of 48, two story detached homes and five single family homes   not fronting on a mapped street contrary to General City Law §36.  R3X Large Lot zoning district within the Special South Richmond District and Lower Density Growth Management District.","Initial/New","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-141-A.pdf","2023-06-05T00:00:00.000",,,,,,,,,
"2004-03-19T00:00:00.000","SOC","134-04-BZ","72-01 & 72-22","184","Kent Avenue","Brooklyn","3","2348","1","M3-1","1","Amendment pursuant to §§72-22 and 1-05(e) to permit the proposed construction of a public esplanade between the building and bulkhead line, also the proposed construction of an additional forty seven residential units, located in an M3 1 zoning district, is contrary to a previous variance granted under Cal. No. 191 00 BZ.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/134-04-BZ.pdf","2005-05-24T00:00:00.000","11249","40.718491","-73.963698","33","3062358","3023487501","555","BK0102","(40.718491, -73.963698)"
"2014-05-14T00:00:00.000","Appeal","107-09-AII","Common Law Vesting","82","El Camino Loop","Staten Island","5","6979","164","R3-2 (SSRD)","3","Application to permit an extension of time to complete construction and obtain a certificate of occupancy under the previously granted Common Law vested rights for a residential development approved under the prior zoning district regulations. R3-2(SSRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/107-09-AII.pdf","2014-10-21T00:00:00.000","10309","40.537202","-74.213824","51","5148721","5069790164","20803","SI0304","(40.537202, -74.213824)"
"2008-02-01T00:00:00.000","SOC","370-02-BZII","73-11","56-14","Main Street","Queens","4","5133","40","R5B","7","Extension of Time to obtain a Certificate of Occupancy for a (UG4) Medical Offices, in an R5B zoning district, which expired on May 20, 2007, and a waiver of the rules.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/370-02-BZII.pdf","2008-06-17T00:00:00.000","11355","40.747871","-73.826048","20","4115655","4051330040","799","QN0706","(40.747871, -73.826048)"
"2017-05-10T00:00:00.000","LSC","235-05-AII","LSC","37","Riverside Lane","Staten Island","5","1116","119","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/235-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.638085","-74.1406","49","5167081","5011160119","20701","SI0106","(40.638085, -74.1406)"
"2009-12-01T00:00:00.000","Appeal","324-09-A","Administrative Appeal","50","Gansevoort Street","Manhattan","1","643","54","M1-5","2","Appeal challenging the Department of Buildings revocation of approvals and permits issued that allowed a  Use Group 12A eating and drinking establishment contrary to a Restrictive Declaration . M1-5 Zoning District . Litigation","Dismissed","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/324-09-A.pdf","2017-09-06T00:00:00.000","10014","40.739389","-74.006849","3","1012157","1006430054","79","MN0203","(40.739389, -74.006849)"
"2001-01-11T00:00:00.000","SOC","245-32-BZ","11-41","123-05","101st Avenue","Queens","4","9464","30","C2-2 IN R5","9","Reopening for an amendment to the resolution to permit the legalization of the addition of a second floor office and to permit the change of use on the first floor from gas station to automobile repair.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/245-32-BZ.pdf","2002-07-09T00:00:00.000","11419","40.690901","-73.822691","29","4199854","4094640030","154","QN0903","(40.690901, -73.822691)"
"2002-11-24T00:00:00.000","BZ","284-02-BZ","72-21","121-135","Court Street","Brooklyn","3","277","8","C6-2A (SDBD)","2","Variance (§72-21) to permit in a C6-2A (DB) Special Downtown Brooklyn zoning district, the erection of an eleven story mixed-use building contrary to base height, height, setback, rear yard, retail continuity and lot coverage requirements of Z.R. Sections 23-145, 23-663(b), 33-26, 35-24, and 101-10.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/284-02-BZ.pdf","2003-04-29T00:00:00.000","11201","40.690244","-73.992089","33","3388736","3002777501","9","BK0201","(40.690244, -73.992089)"
"2000-03-06T00:00:00.000","Appeal","49-00-A","GCL 36","139","Alberta Avenue","Staten Island","5","2642","62","R 3-2","3","Proposed enlargement to an existing one family dwelling, not fronting on a legally mapped street is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/49-00-A.pdf","2000-05-30T00:00:00.000","10314","40.588363","-74.188489","50","5133035","5026420062","29102","SI0204","(40.588363, -74.188489)"
"2005-08-08T00:00:00.000","Appeal","186-05-A","GCL 36","13","Beach 221 Street","Queens","4","16350","400","R4","14","Application filed on August 8, 2005 -Application for an Appeal to Department of Buildings to reconstruct and enlarge an existing single family frame dwelling not fronting on a mapped street contrary to General City Law Article 3, Section 36 and upgrading an existing private disposal system which is contrary to Department of Buildings policy.  Premises is located within an R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/186-05-A.pdf","2005-10-18T00:00:00.000","11697","40.556527","-73.929919","32","4467077","4163500400","91603","QN1403","(40.556527, -73.929919)"
"2004-12-06T00:00:00.000","Appeal","385-04-A","GCL 35","2","Deauville Walk","Queens","4","1635","300","R-4","14","Proposed reconstruction and enlargement of an existing single family dwelling, also the proposed upgrading  of an existing private disposal system, located within the bed of a mapped street, is contrary to Section 35, Article 3 of the General City Law and Department of Buildings Policy.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/385-04-A.pdf","2005-04-05T00:00:00.000","11697","40.56145","-73.924054","32","4000000","4163500300","91603","QN1403","(40.56145, -73.924054)"
"2017-04-13T00:00:00.000","Appeal","2017-111-A","GCL 36","240","Avidita Place","Staten Island","5","3019","321","R3-2","1","Proposed construction of a single family residence, not fronting on a legally mapped street, contrary to General City Law 36.  R3-2 zoning district. Mount Manresa","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-111-A.pdf","2020-02-25T00:00:00.000",,,,,,,,,
"2014-06-12T00:00:00.000","SOC","545-56-BZIV","11-41","2001-2007","Williamsbridge Road","Bronx","2","4306","20","R5D/C2-4","11","Extension of Term (§11-411) to seek the term of a previously granted variance for a gasoline service station and maintenance which expired October 19, 2012; Waiver of the Rules.  C2-4/R5D zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/545-56-BZIV.pdf","2015-07-28T00:00:00.000","10461","40.854381","-73.854561","13","2049167","2043060020","248","BX1102","(40.854381, -73.854561)"
"2010-10-18T00:00:00.000","SOC","964-87-BZII","11-41","780-798","Burke Avenue","Bronx","2","4571","28","C1-3/R6","12","Extension of Term for the continued operation of (UG16) Gasoline Service Station (Getty) which expired on February 6, 2010; Extension of Time to obtain a Certificate of Occupancy which expired on January 15, 2003; Amendment to the hours of operation and Waiver of the Rules. C1-3/R6 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/964-87-BZII.pdf","2011-05-10T00:00:00.000","10467","40.871377","-73.863961","12","2055643","2045710025","340","BX1104","(40.871377, -73.863961)"
"2006-07-18T00:00:00.000","BZY","166-06-BZY","11-331","84-59","162nd Street","Queens","4","9786","7","R4-A","8","Proposed extension of time (§11-331) to complete construction of a minor development for a multi-family building.  Prior zoning was R4 zoning district and new zoning is R4-A as of June 29, 2006.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/166-06-BZY.pdf","2007-02-13T00:00:00.000","11432","40.713329","-73.802911","24","4209395","4097860007","450","QN0805","(40.713329, -73.802911)"
"2014-05-14T00:00:00.000","Appeal","84-09-AII","Common Law Vesting","26","Moreno Court","Staten Island","5","6979","118","R3-2 (SSRD)","3","Application to permit an extension of time to complete construction and obtain a certificate of occupancy under the previously granted Common Law vested rights for a residential development approved under the prior zoning district regulations. R3-2(SSRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/84-09-AII.pdf","2014-10-21T00:00:00.000","10309","40.535375","-74.213224","51","5148697","5069790118","20803","SI0304","(40.535375, -74.213224)"
"2005-01-28T00:00:00.000","SOC","129-70-BZ","MDL","6/14","West 66th Street","Manhattan","1","1118","22","C4-7 & R-10","7","Extension of Term of a previously approved variance granted pursuant to §60(3) of the Multiple Dwelling Law (“MDL”) which permitted the use of transient parking for the unused and surplus tenant spaces, not to exceed 75 in number, in a multiple dwelling accessory garage,","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/129-70-BZ.pdf","2005-07-12T00:00:00.000",,,,,,,,,
"2010-04-05T00:00:00.000","SOC","164-04-BZII","Extension of Time","2241","Westchester Avenue","Bronx","2","3963","57","C2-4/R6","10","Extension of Time to obtain a Certificate of Occupancy for a previously granted physical culture establishment (Planet Fitness) which expired on February 7, 2007; Amendment to change operator, hours of operation and interior modification; Waiver of the Rules. C2-1/R6 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/164-04-BZII.pdf","2010-10-05T00:00:00.000","10462","40.834324","-73.850572","18","2041407","2039630057","20601","BX1001","(40.834324, -73.850572)"
"2017-09-20T00:00:00.000","BZ","2017-269-BZ","72-21","65","Grasmere Avenue","Staten Island","5","3163","0001","R3-2","2","Variance (§72-21) to permit the legalization of a one-story enlargement of an existing non-conforming Automotive Repair Facility (UG 16B) contrary to ZR §22-00.  R3-2 zoning district.","Continued","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-269-BZ.pdf","2023-07-10T00:00:00.000","10305","40.602449","-74.084142","50","5127044","5031630001","50","SI0201","(40.602449, -74.084142)"
"2007-04-27T00:00:00.000","SOC","311-01-BZII","Extension of Time","65-86","Terrace Court","Queens","4","3605","200","M1-1M1-2","5","Extension of time to complete construction of a residential development which was granted on March 25, 2003.  M1-1/M1-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/311-01-BZII.pdf","2007-06-19T00:00:00.000","11379","40.710128","-73.893489","30","4538250","4036050034","61301","QN0502","(40.710128, -73.893489)"
