"open_data_crash_id","crash_date","crash_time","crash_police_precinct","crash_borough","total_non_severe_injuries","total_severe_injuries","total_fatalities","latitude","longitude","on_street","cross_street","address","highway_reference_marker","zipcode","similar_fatalities_severe","similar_fatalities_all","community_board","council_district","bin","bbl","census_tract_2020_","neighborhood_tabulation_area_nta_2020_"
"4533325","2022-06-01T00:00:00.000","16:30","88","Brooklyn","0","1","0","40.6896740","-73.9661400","WASHINGTON AVENUE",,,,,"0","1",,,,,,
"4533393","2022-06-01T00:00:00.000","19:11","72","Brooklyn","0","0","1","40.6382640","-74.0210950","4 AVENUE","65 STREET",,,,"0","0",,,,,,
"4533464","2022-06-02T00:00:00.000","06:02","66","Brooklyn","0","1","0","40.6170040","-73.9691200","OCEAN PARKWAY","AVENUE M",,,,"0","2",,,,,,
"4534409","2022-06-02T00:00:00.000","12:05","71","Brooklyn","0","1","0","40.6577700","-73.9396200","ALBANY AVENUE",,,,,"0","0",,,,,,
"4533675","2022-06-02T00:00:00.000","16:00","66","Brooklyn","0","1","0","40.6263300","-73.9730450",,,"406        AVENUE I",,,"0","0","312","44","3170764","3065170002","46202","BK1204"
"4535344","2022-06-02T00:00:00.000","16:45","75","Brooklyn","0","1","0","40.6569800","-73.8894300","PENNSYLVANIA AVENUE","STANLEY AVENUE",,,,"0","4",,,,,,
"4533637","2022-06-02T00:00:00.000","19:03","76","Brooklyn","0","1","0",,,"WEST 9 STREET","COURT STREET",,,,"0","0",,,,,,
"4534064","2022-06-03T00:00:00.000","11:46","73","Brooklyn","1","1","0","40.6823350","-73.9116600",,,"38         ROCKAWAY AVENUE",,,"0","0","316","41","3041160","3015160036","371","BK1601"
"4534094","2022-06-03T00:00:00.000","19:00","79","Brooklyn","0","1","0","40.6890220","-73.9392500","MARCUS GARVEY BOULEVARD",,,,,"1","1",,,,,,
"4534153","2022-06-04T00:00:00.000","04:40","72","Brooklyn","0","1","0","40.6537550","-74.0050100","4 AVENUE","37 STREET",,,,"0","0",,,,,,
"4533976","2022-06-04T00:00:00.000","04:48","88","Brooklyn","0","2","0","40.6969500","-73.9627760","BROOKLYN QUEENS EXPRESSWAY",,,"278IX2M23099",,"0","0",,,,,,
"4538799","2022-06-04T00:00:00.000","09:25","81","Brooklyn","0","1","0","40.6893540","-73.9363250","LEXINGTON AVENUE","LEWIS AVENUE",,,,"0","1",,,,,,
"4547687","2022-06-04T00:00:00.000","18:55","76","Brooklyn","0","1","0",,,"BROOKLYN BATTERY TUNNEL",,,,,"0","0",,,,,,
"4534855","2022-06-04T00:00:00.000","21:20","94","Brooklyn","1","1","0","40.7194560","-73.9375400","MORGAN AVENUE",,,,,"0","0",,,,,,
"4534187","2022-06-04T00:00:00.000","22:53","60","Brooklyn","0","1","0","40.5753020","-73.9766000","WEST 8 STREET","SURF AVENUE",,,,"0","6",,,,,,
"4534408","2022-06-05T00:00:00.000","19:30","71","Brooklyn","0","1","0","40.6701550","-73.9581760",,,"808        FRANKLIN AVENUE",,,"0","0","309","35","3029674","3011850039","213","BK0901"
"4535631","2022-06-06T00:00:00.000","12:50","79","Brooklyn","0","1","0","40.6972000","-73.9529340","PARK AVENUE","NOSTRAND AVENUE",,,,"1","2",,,,,,
"4535230","2022-06-07T00:00:00.000","20:45","71","Brooklyn","0","1","0","40.6687500","-73.9471360",,,"1345       UNION STREET",,,"0","0","309","35","3033017","3012700071","33702","BK0901"
"4535483","2022-06-08T00:00:00.000","15:03","69","Brooklyn","1","2","0","40.6475700","-73.8985600","GLENWOOD ROAD","EAST 102 STREET",,,,"0","0",,,,,,
"4535845","2022-06-08T00:00:00.000","16:10","66","Brooklyn","0","1","0","40.6445100","-73.9987900",,,"834        43 STREET",,,"0","0","312","38","3011054","3007330020","9202","BK1201"
"4535923","2022-06-09T00:00:00.000","17:40","72","Brooklyn","0","1","0","40.6417700","-74.0245740","63 STREET","2 AVENUE",,,,"0","0",,,,,,
"4536622","2022-06-09T00:00:00.000","20:27","73","Brooklyn","0","1","0","40.6707730","-73.9170460",,,"430        SARATOGA AVENUE",,,"1","2","316","41","3000000","3014677501","363","BK1601"
"4537088","2022-06-09T00:00:00.000","23:45","90","Brooklyn","0","1","0","40.7107850","-73.9599500","SOUTH 4 STREET","ROEBLING STREET",,,,"0","6",,,,,,
"4536025","2022-06-10T00:00:00.000","10:54","69","Brooklyn","0","1","0","40.6411740","-73.8914300","AVENUE L","EAST 102 STREET",,,,"0","0",,,,,,
"4536615","2022-06-10T00:00:00.000","16:29","73","Brooklyn","0","1","0","40.6666300","-73.9187400",,,"35         GRAFTON STREET",,,"0","0","316","41","3326503","3035130001","900","BK1602"
"4536816","2022-06-11T00:00:00.000","13:00","78","Brooklyn","0","1","0","40.6840500","-73.9774600","ATLANTIC AVENUE","FLATBUSH AVENUE",,,,"1","5",,,,,,
"4537282","2022-06-12T00:00:00.000","00:01","81","Brooklyn","0","1","0","40.6774140","-73.9303300","ATLANTIC AVENUE",,,,,"0","2",,,,,,
"4536473","2022-06-12T00:00:00.000","12:00","75","Brooklyn","0","1","0","40.6697240","-73.8609700","LINDEN BOULEVARD","DREW STREET",,,,"0","1",,,,,,
"4539721","2022-06-13T00:00:00.000","07:00","63","Brooklyn","0","1","0","40.6114600","-73.9243700","FLATBUSH AVENUE","AVENUE T",,,,"0","0",,,,,,
"4537669","2022-06-14T00:00:00.000","07:13","63","Brooklyn","0","1","0","40.6274000","-73.9402900","AVENUE J","EAST 37 STREET",,,,"0","0",,,,,,
"4537376","2022-06-14T00:00:00.000","10:41","73","Brooklyn","0","1","0","40.6759830","-73.9043800","ATLANTIC AVENUE","HAVENS PLACE",,,,"0","0",,,,,,
"4537652","2022-06-15T00:00:00.000","03:40","70","Brooklyn","0","2","0","40.6307450","-73.9771700","MC DONALD AVENUE","18 AVENUE",,,,"0","1",,,,,,
"4537823","2022-06-15T00:00:00.000","08:49","78","Brooklyn","0","1","0","40.6727680","-73.9867200","5 STREET","4 AVENUE",,,,"0","5",,,,,,
"4537960","2022-06-15T00:00:00.000","11:43","88","Brooklyn","0","1","0","40.6819530","-73.9596000","FULTON STREET","IRVING PLACE",,,,"0","1",,,,,,
"4537612","2022-06-15T00:00:00.000","11:47","83","Brooklyn","0","0","1","40.6934470","-73.9170150","CENTRAL AVENUE","PALMETTO STREET",,,,"0","0",,,,,,
"4537675","2022-06-15T00:00:00.000","13:13","63","Brooklyn","0","1","0","40.6144180","-73.9274100","FILLMORE AVENUE","EAST 49 STREET",,,,"0","0",,,,,,
"4537749","2022-06-15T00:00:00.000","14:00","66","Brooklyn","0","1","0","40.6409760","-73.9823460","14 AVENUE","36 STREET",,,,"0","0",,,,,,
"4538333","2022-06-15T00:00:00.000","19:40","63","Brooklyn","2","1","0","40.6057430","-73.8986740","BELT PARKWAY",,,"907CX2M14122",,"0","0",,,,,,
"4538039","2022-06-15T00:00:00.000","23:00","71","Brooklyn","1","1","0","40.6701240","-73.9552800","EASTERN PARKWAY",,,,,"0","0",,,,,,
"4538498","2022-06-16T00:00:00.000","05:50","70","Brooklyn","1","1","0","40.6166900","-73.9498140","AVENUE N","BEDFORD AVENUE",,,,"0","1",,,,,,
"4545419","2022-06-16T00:00:00.000","08:30","77","Brooklyn","0","1","0","40.6782800","-73.9588550","CLASSON AVENUE",,,,,"0","0",,,,,,
"4538226","2022-06-16T00:00:00.000","09:00","62","Brooklyn","0","1","0","40.6098940","-73.9963460","19 AVENUE","79 STREET",,,,"0","0",,,,,,
"4541967","2022-06-16T00:00:00.000","14:25","62","Brooklyn","0","1","0",,,"SHORE PARKWAY",,,,,"0","0",,,,,,
"4539736","2022-06-17T00:00:00.000","12:50","94","Brooklyn","0","2","0","40.7242000","-73.9376500","VANDERVORT AVENUE","MEEKER AVENUE",,,,"0","0",,,,,,
"4538286","2022-06-17T00:00:00.000","19:33","78","Brooklyn","1","1","0",,,,,"1          Prospect park west",,,"0","0","306","39","3024704","3010667504","165","BK0602"
"4539888","2022-06-17T00:00:00.000","20:00","73","Brooklyn","0","1","0","40.6553100","-73.9031800","LINDEN BOULEVARD","MOTHER GASTON BOULEVARD",,,,"0","3",,,,,,
"4538346","2022-06-18T00:00:00.000","02:05","62","Brooklyn","5","0","1","40.5945500","-73.9975740","BELT PARKWAY",,,"907CX2M13055",,"0","17",,,,,,
"4538382","2022-06-18T00:00:00.000","04:13","90","Brooklyn","0","1","0","40.7095100","-73.9508800","TEN EYCK STREET","UNION AVENUE",,,,"0","0",,,,,,
"4543632","2022-06-18T00:00:00.000","06:29","81","Brooklyn","0","1","0","40.6803670","-73.9222600",,,"274        RALPH AVENUE",,,"0","0","303","41","3325173","3016880001","381","BK0302"
"4538355","2022-06-18T00:00:00.000","13:02","83","Brooklyn","0","1","0","40.6875040","-73.9146500","BUSHWICK AVENUE","WEIRFIELD STREET",,,,"0","0",,,,,,
"4539354","2022-06-18T00:00:00.000","16:56","73","Brooklyn","0","2","0","40.6572270","-73.9007640","LINDEN BOULEVARD","POWELL STREET",,,,"0","4",,,,,,
"4539064","2022-06-18T00:00:00.000","20:30","79","Brooklyn","0","2","0","40.6950040","-73.9525000","NOSTRAND AVENUE","MYRTLE AVENUE",,,,"0","2",,,,,,
"4539358","2022-06-18T00:00:00.000","21:42","73","Brooklyn","0","1","0","40.6586400","-73.9137400","NEWPORT STREET","STRAUSS STREET",,,,"0","1",,,,,,
"4539264","2022-06-19T00:00:00.000","06:45","69","Brooklyn","0","1","0","40.6308800","-73.8942400","SEAVIEW AVENUE","EAST 91 STREET",,,,"0","0",,,,,,
"4540344","2022-06-19T00:00:00.000","10:15","75","Brooklyn","0","1","0","40.6818280","-73.8785800",,,"3154       FULTON STREET",,,"0","0","305","37","3092587","3041370021","1174","BK0501"
"4539217","2022-06-19T00:00:00.000","14:28","68","Brooklyn","0","1","0","40.6248800","-74.0196400","78 STREET",,,,,"0","0",,,,,,
"4539242","2022-06-19T00:00:00.000","17:40","71","Brooklyn","0","1","0","40.6604420","-73.9568800","MAPLE STREET","BEDFORD AVENUE",,,,"0","0",,,,,,
"4539259","2022-06-20T00:00:00.000","01:25","63","Brooklyn","0","1","0","40.6164360","-73.9295300","AVENUE O","SCHENECTADY AVENUE",,,,"0","0",,,,,,
"4539009","2022-06-20T00:00:00.000","06:30","67","Brooklyn","0","1","0","40.6563400","-73.9213700","KINGS HIGHWAY","EAST 92 STREET",,,,"0","0",,,,,,
"4539489","2022-06-20T00:00:00.000","07:30","88","Brooklyn","1","1","0","40.6830370","-73.9647800","FULTON STREET","WASHINGTON AVENUE",,,,"0","0",,,,,,
"4539804","2022-06-20T00:00:00.000","17:05","77","Brooklyn","0","1","0","40.6713370","-73.9448000","SAINT JOHNS PLACE","BROOKLYN AVENUE",,,,"0","0",,,,,,
"4544003","2022-06-20T00:00:00.000","17:51","67","Brooklyn","1","1","0","40.6643750","-73.9237600","ROCKAWAY PARKWAY","RUTLAND ROAD",,,,"0","0",,,,,,
"4539504","2022-06-20T00:00:00.000","21:40","69","Brooklyn","0","0","1","40.6320650","-73.9186100","FLATLANDS AVENUE",,,,,"0","0",,,,,,
"4539735","2022-06-21T00:00:00.000","10:00","94","Brooklyn","0","1","0",,,"LEONARD STREET","BAYARD STREET",,,,"0","0",,,,,,
"4539493","2022-06-21T00:00:00.000","10:30","66","Brooklyn","0","1","0","40.6308940","-73.9928360","54 STREET","14 AVENUE",,,,"0","0",,,,,,
"4539610","2022-06-21T00:00:00.000","22:46","69","Brooklyn","0","0","1","40.6369300","-73.9110900","EAST 83 STREET","FLATLANDS AVENUE",,,,"0","0",,,,,,
"4540764","2022-06-22T00:00:00.000","19:10","76","Brooklyn","0","1","0",,,"CLINTON STREET","WEST 9 STREET",,,,"0","0",,,,,,
"4542026","2022-06-23T00:00:00.000","12:00","73","Brooklyn","1","1","0","40.6541800","-73.9107200","AMBOY STREET",,,,,"0","0",,,,,,
"4540149","2022-06-23T00:00:00.000","12:49","84","Brooklyn","0","1","0","40.6961980","-73.9887700","TILLARY STREET","ADAMS STREET",,,,"0","2",,,,,,
"4540551","2022-06-24T00:00:00.000","02:14","79","Brooklyn","0","0","1","40.6886980","-73.9420850","LEXINGTON AVENUE","THROOP AVENUE",,,,"0","0",,,,,,
"4542596","2022-06-24T00:00:00.000","13:00","63","Brooklyn","0","1","0","40.6256830","-73.9334400","KINGS HIGHWAY","AVENUE K",,,,"0","3",,,,,,
"4540867","2022-06-24T00:00:00.000","16:30","62","Brooklyn","0","1","0","40.6022900","-74.0067900","CROPSEY AVENUE","BAY 19 STREET",,,,"0","1",,,,,,
"4540487","2022-06-24T00:00:00.000","16:32","61","Brooklyn","0","3","0",,,"AVENUE V","EAST 27 STREET",,,,"0","1",,,,,,
"4540547","2022-06-24T00:00:00.000","17:36","61","Brooklyn","0","1","0","40.5923040","-73.9542300","EAST 16 STREET","AVENUE X",,,,"0","0",,,,,,
"4540557","2022-06-24T00:00:00.000","18:44","75","Brooklyn","0","1","0","40.6703260","-73.8887800","HENDRIX STREET","SUTTER AVENUE",,,,"0","2",,,,,,
"4540909","2022-06-24T00:00:00.000","21:16","72","Brooklyn","0","1","0","40.6436700","-74.0154950","4 AVENUE","55 STREET",,,,"0","2",,,,,,
"4540464","2022-06-24T00:00:00.000","23:41","70","Brooklyn","0","1","0","40.6328850","-73.9477100","NOSTRAND AVENUE","FLATBUSH AVENUE",,,,"0","3",,,,,,
"4540552","2022-06-25T00:00:00.000","04:05","69","Brooklyn","0","0","1","40.6518800","-73.8958740","EAST 108 STREET","FARRAGUT ROAD",,,,"0","0",,,,,,
"4541567","2022-06-25T00:00:00.000","10:00","68","Brooklyn","0","1","0",,,"VERRAZANO BRIDGE UPPER",,,,,"0","0",,,,,,
"4541939","2022-06-25T00:00:00.000","19:10","81","Brooklyn","3","1","1","40.6841470","-73.9229660","RALPH AVENUE","MACON STREET",,,,"0","0",,,,,,
"4540872","2022-06-26T00:00:00.000","00:18","73","Brooklyn","0","1","0","40.6718750","-73.9141400","EASTERN PARKWAY","BOYLAND STREET",,,,"0","0",,,,,,
"4540625","2022-06-26T00:00:00.000","02:30","90","Brooklyn","0","2","0","40.7120550","-73.9661500","WYTHE AVENUE","SOUTH 5 STREET",,,,"0","1",,,,,,
"4540960","2022-06-26T00:00:00.000","19:44","73","Brooklyn","0","1","0","40.6776240","-73.9128650",,,"1224       HERKIMER STREET",,,"0","0","316","41","3042513","3015650026","301","BK1601"
"4541853","2022-06-27T00:00:00.000","16:02","72","Brooklyn","0","1","0","40.6465530","-74.0157500","3 AVENUE","52 STREET",,,,"0","0",,,,,,
"4541542","2022-06-27T00:00:00.000","18:55","63","Brooklyn","0","1","0","40.6242300","-73.9385800","FLATBUSH AVENUE","HUBBARD PLACE",,,,"0","0",,,,,,
"4544037","2022-06-28T00:00:00.000","06:28","76","Brooklyn","0","1","0","40.6739300","-73.9999540","COURT STREET","HAMILTON AVENUE",,,,"0","0",,,,,,
"4541662","2022-06-28T00:00:00.000","17:41","63","Brooklyn","3","1","0","40.6237140","-73.9177200","RALPH AVENUE","EAST 66 STREET",,,,"0","0",,,,,,
"4542890","2022-06-28T00:00:00.000","18:50","71","Brooklyn","0","1","0","40.6661220","-73.9313900","CARROLL STREET",,,,,"0","0",,,,,,
"4544877","2022-06-29T00:00:00.000","20:44","73","Brooklyn","0","1","0","40.6753460","-73.9219800","RALPH AVENUE","DEAN STREET",,,,"0","0",,,,,,
"4543110","2022-06-29T00:00:00.000","22:43","71","Brooklyn","1","1","0","40.6676800","-73.9618150","WASHINGTON AVENUE",,,,,"0","0",,,,,,
"4542923","2022-06-30T00:00:00.000","06:20","69","Brooklyn","0","2","0","40.6304300","-73.8859300","BELT PARKWAY",,,"907CX2M13142",,"0","0",,,,,,
"4542311","2022-06-30T00:00:00.000","14:29","66","Brooklyn","0","0","1","40.6330830","-74.0055800","FORT HAMILTON PARKWAY","60 STREET",,,,"0","0",,,,,,
"4545682","2022-06-30T00:00:00.000","18:10","73","Brooklyn","0","1","0","40.6652030","-73.9018400","JUNIUS STREET","DUMONT AVENUE",,,,"0","0",,,,,,
"4516413","2022-04-01T00:00:00.000","14:55","30","Manhattan","0","1","0","40.8311770","-73.9420850",,,"460        WEST 155 STREET",,,"0","0","109","7","1077383","1020680074","23501","MN0903"
"4515533","2022-04-01T00:00:00.000","16:50","23","Manhattan","0","0","1","40.7902530","-73.9456400","3 AVENUE","EAST 104 STREET",,,,"0","1",,,,,,
"4515565","2022-04-01T00:00:00.000","20:08","9","Manhattan","0","1","0","40.7294650","-73.9842600",,,"344        EAST 11 STREET",,,"0","0","103","2","1006449","1004520030","4001","MN0303"
"4531320","2022-04-03T00:00:00.000","05:00","34","Manhattan","1","1","0","40.8657950","-73.9200060","SHERMAN AVENUE",,,,,"1","1",,,,,,
"4516079","2022-04-04T00:00:00.000","08:58","19","Manhattan","0","1","0",,,"EAST 65 STREET","3 AVENUE",,,,"0","1",,,,,,
"4519699","2022-04-04T00:00:00.000","21:12","34","Manhattan","0","1","0","40.8618700","-73.9240200",,,"176        NAGLE AVENUE",,,"0","0","112","10","1064718","1022170047","291","MN1203"
"4516535","2022-04-05T00:00:00.000","03:58","26","Manhattan","0","1","0","40.8133900","-73.9562700","AMSTERDAM AVENUE",,,,,"0","0",,,,,,
"4516618","2022-04-05T00:00:00.000","18:27","17","Manhattan","0","1","0","40.7488000","-73.9698600","EAST 42 STREET","1 AVENUE",,,,"0","0",,,,,,
"4516691","2022-04-06T00:00:00.000","03:47","25","Manhattan","0","1","0","40.8083340","-73.9408650","EAST 128 STREET","5 AVENUE",,,,"0","0",,,,,,
"4516704","2022-04-06T00:00:00.000","08:35","18","Manhattan","0","1","0","40.7622870","-73.9723740","EAST 57 STREET","MADISON AVENUE",,,,"0","1",,,,,,
"4521610","2022-04-06T00:00:00.000","18:15","9","Manhattan","0","1","0","40.7241360","-73.9926150","BOWERY",,,,,"2","5",,,,,,
"4519277","2022-04-07T00:00:00.000","13:12","20","Manhattan","0","1","0","40.7805600","-73.9802200","WEST 75 STREET","AMSTERDAM AVENUE",,,,"0","0",,,,,,
"4517167","2022-04-07T00:00:00.000","14:16","19","Manhattan","0","1","0","40.7614860","-73.9606100","EAST 62 STREET","1 AVENUE",,,,"1","4",,,,,,
"4517168","2022-04-07T00:00:00.000","15:43","19","Manhattan","0","1","0","40.7783100","-73.9627760","5 AVENUE","EAST 81 STREET",,,,"0","0",,,,,,
"4517837","2022-04-08T00:00:00.000","16:34","24","Manhattan","0","1","0","40.7997600","-73.9662200","WEST 105 STREET","AMSTERDAM AVENUE",,,,"0","0",,,,,,
"4518890","2022-04-09T00:00:00.000","03:30","28","Manhattan","0","1","0","40.8006600","-73.9544000","7 AVENUE","WEST 112 STREET",,,,"0","0",,,,,,
"4518114","2022-04-09T00:00:00.000","08:25","18","Manhattan","0","1","0","40.7636450","-73.9776900","WEST 56 STREET","AVENUE OF THE AMERICAS",,,,"0","1",,,,,,
"4518575","2022-04-10T00:00:00.000","00:00","30","Manhattan","1","1","0","40.8206250","-73.9584200","12 AVENUE","WEST 134 STREET",,,,"0","0",,,,,,
"4517605","2022-04-10T00:00:00.000","04:00","33","Manhattan","1","1","0",,,"HENRY HUDSON PARKWAY RAMP",,,"907VX4MR05F1",,"0","0",,,,,,
"4517538","2022-04-10T00:00:00.000","04:19","14","Manhattan","0","1","0","40.7534800","-73.9808960","EAST 42 STREET","5 AVENUE",,,,"1","6",,,,,,
"4521140","2022-04-10T00:00:00.000","21:57","1","Manhattan","0","1","0","40.7242400","-74.0021900",,,"387        WEST BROADWAY",,,"0","1","102","1","1007311","1004877501","47","MN0201"
"4518516","2022-04-12T00:00:00.000","05:36","14","Manhattan","0","1","0","40.7528000","-73.9792940","EAST 42 STREET","MADISON AVENUE",,,,"0","0",,,,,,
"4520236","2022-04-12T00:00:00.000","23:48","28","Manhattan","0","1","0","40.8077700","-73.9454900","LENOX AVENUE",,,,,"0","3",,,,,,
"4518686","2022-04-13T00:00:00.000","11:20","5","Manhattan","0","1","0",,,"MANHATTAN BR UPPER",,,,,"0","0",,,,,,
"4521553","2022-04-13T00:00:00.000","16:20","34","Manhattan","0","1","0",,,,,"3579       Harlem River drive",,,"0","0","112","10","1086486","1021500001","299","MN1203"
"4518883","2022-04-13T00:00:00.000","17:19","18","Manhattan","0","1","0","40.7559200","-73.9749000","EAST 48 STREET","PARK AVENUE",,,,"0","0",,,,,,
"4522502","2022-04-17T00:00:00.000","04:20","25","Manhattan","1","1","0",,,"TRIBOROUGH BRIDGE",,,,,"0","0",,,,,,
"4520007","2022-04-17T00:00:00.000","10:37","26","Manhattan","3","1","0","40.8106840","-73.9545200","MORNINGSIDE AVENUE",,,,,"0","0",,,,,,
"4521999","2022-04-22T00:00:00.000","14:40","18","Manhattan","0","1","0",,,"12 AVENUE","WEST 50 STREET",,,,"0","0",,,,,,
"4522226","2022-04-22T00:00:00.000","17:17","23","Manhattan","0","1","0","40.7902760","-73.9396000","EAST 107 STREET",,,,,"0","0",,,,,,
"4537581","2022-04-22T00:00:00.000","20:30","18","Manhattan","0","1","0","40.7652100","-73.9876860",,,"796        9 AVENUE",,,"0","0","104","3","1025252","1010430062","133","MN0402"
"4522769","2022-04-24T00:00:00.000","03:00","5","Manhattan","0","1","0","40.7224350","-73.9974200",,,"67         SPRING STREET",,,"0","0","102","1","1079953","1004960036","43","MN0201"
"4521623","2022-04-24T00:00:00.000","16:31","5","Manhattan","0","1","0","40.7158470","-73.9949340","CANAL STREET","CHRYSTIE STREET",,,,"0","8",,,,,,
"4521872","2022-04-24T00:00:00.000","23:59","18","Manhattan","0","1","0",,,"8 AVENUE","WEST 50 STREET",,,,"0","1",,,,,,
"4523378","2022-04-27T00:00:00.000","08:40","34","Manhattan","0","2","0",,,"ST NICHOLAS AVNEUE","WEST 192 ST NICHOLAS AVENUE",,,,"0","0",,,,,,
"4527692","2022-04-28T00:00:00.000","00:00","9","Manhattan","0","1","0",,,"EAST 4 STREET","AVENUE C",,,,"0","0",,,,,,
"4523317","2022-04-28T00:00:00.000","11:20","28","Manhattan","0","7","0","40.8044500","-73.9479300",,,"187        LENOX AVENUE",,,"0","0","110","9","1057556","1019040031","220","MN1001"
"4524378","2022-04-29T00:00:00.000","07:45","28","Manhattan","0","1","0","40.8064100","-73.9422700","5 AVENUE","WEST 125 STREET",,,,"1","3",,,,,,
"4524160","2022-04-29T00:00:00.000","11:40","17","Manhattan","0","0","1","40.7466800","-73.9745000","2 AVENUE","EAST 37 STREET",,,,"0","0",,,,,,
"4524060","2022-04-29T00:00:00.000","23:21","32","Manhattan","0","1","0","40.8166600","-73.9389950","WEST 139 STREET","LENOX AVENUE",,,,"0","1",,,,,,
"4523523","2022-04-30T00:00:00.000","19:15","14","Manhattan","0","1","0","40.7472500","-73.9876700",,,"38         WEST 31 STREET",,,"0","2","105","3","1078654","1008320066","76","MN0501"
"4523768","2022-05-01T00:00:00.000","18:38","24","Manhattan","0","1","0","40.8000560","-73.9669400",,,"214        WEST 105 STREET",,,"0","0","107","7","1056599","1018760039","191","MN0703"
"4524167","2022-05-02T00:00:00.000","02:47","9","Manhattan","3","0","1","40.7229300","-73.9886500","EAST HOUSTON STREET","1 AVENUE",,,,"1","8",,,,,,
"4524204","2022-05-02T00:00:00.000","12:30","19","Manhattan","0","1","0","40.7665560","-73.9629400","3 AVENUE",,,,,"0","0",,,,,,
"4534661","2022-05-02T00:00:00.000","21:17","6","Manhattan","0","1","0","40.7291100","-74.0106800","WEST HOUSTON STREET","WEST STREET",,,,"0","0",,,,,,
"4525857","2022-05-03T00:00:00.000","06:42","5","Manhattan","0","1","0",,,"MANHATTAN BRIDGE","BOWERY",,,,"0","0",,,,,,
"4525010","2022-05-03T00:00:00.000","17:55","19","Manhattan","0","0","1","40.7710230","-73.9536500","EAST 77 STREET","1 AVENUE",,,,"0","0",,,,,,
"4525032","2022-05-05T00:00:00.000","09:21","10","Manhattan","0","1","0","40.7457730","-73.9956300",,,"225        WEST 25 STREET",,,"0","0","104","3","1014200","1007750022","91","MN0401"
"4525113","2022-05-06T00:00:00.000","05:35","19","Manhattan","0","1","0","40.7685850","-73.9635700",,,"944        LEXINGTON AVENUE",,,"0","0","108","4","1042486","1014040014","120","MN0802"
"4526326","2022-05-07T00:00:00.000","20:00","18","Manhattan","0","1","0","40.7686840","-73.9916100",,,"530        WEST 55 STREET",,,"0","0","104","6","1027059","1010830015","13502","MN0402"
"4526220","2022-05-08T00:00:00.000","04:32","33","Manhattan","0","1","0","40.8441350","-73.9375200","WEST 173 STREET","SAINT NICHOLAS AVENUE",,,,"0","0",,,,,,
"4526161","2022-05-08T00:00:00.000","07:45","13","Manhattan","0","1","0","40.7357640","-73.9749100","FDR DRIVE",,,"907LX4M11042",,"0","2",,,,,,
"4525853","2022-05-08T00:00:00.000","14:31","30","Manhattan","0","0","1","40.8330100","-73.9502700","HENRY HUDSON PARKWAY",,,"907VX4M12111",,"0","0",,,,,,
"4526062","2022-05-09T00:00:00.000","04:42","19","Manhattan","0","1","0","40.7801500","-73.9500800",,,"1724       2 AVENUE",,,"0","0","108","5","1050141","1015527501","15401","MN0803"
"4527694","2022-05-09T00:00:00.000","09:42","9","Manhattan","0","1","0","40.7218860","-73.9773560","EAST 5 STREET","AVENUE D",,,,"0","0",,,,,,
"4526252","2022-05-09T00:00:00.000","15:00","7","Manhattan","0","1","0",,,"WILLIAMSBURG BRIDGE INNER ROADWAY",,,,,"0","0",,,,,,
"4528623","2022-05-10T00:00:00.000","07:10","7","Manhattan","0","0","1","40.7113650","-73.9789700","FDR DRIVE",,,"907LX4M12024",,"0","2",,,,,,
"4526761","2022-05-10T00:00:00.000","08:55","24","Manhattan","1","1","0","40.7865940","-73.9683900","CENTRAL PARK WEST",,,,,"0","0",,,,,,
"4526867","2022-05-11T00:00:00.000","12:45","18","Manhattan","0","1","0","40.7678800","-73.9815000","COLUMBUS CIRCLE","CENTRAL PARK SOUTH",,,,"0","0",,,,,,
"4527527","2022-05-12T00:00:00.000","00:50","7","Manhattan","0","1","0","40.7191430","-73.9830900",,,"120        RIDGE STREET",,,"0","0","103","2","1086549","1003440044","2201","MN0302"
"4528792","2022-05-12T00:00:00.000","14:10","22","Manhattan","0","1","0",,,,,"72         WEST DRIVE",,,"0","0",,,,,,
"4527697","2022-05-14T00:00:00.000","00:00","9","Manhattan","0","1","0",,,"EAST HOUSTON STREET","EAST HOUSTON",,,,"0","0",,,,,,
"4527791","2022-05-14T00:00:00.000","13:54","18","Manhattan","0","1","0","40.7667120","-73.9828900","8 AVENUE","WEST 57 STREET",,,,"0","0",,,,,,
"4528688","2022-05-14T00:00:00.000","15:55","7","Manhattan","0","1","0","40.7131960","-73.9838900","MADISON STREET","GOUVERNEUR STREET",,,,"0","0",,,,,,
"4527817","2022-05-15T00:00:00.000","04:27","32","Manhattan","0","2","0",,,"HARLEM RIVER DRIVE","HARLEM RIVER DRIVEWAY",,,,"0","0",,,,,,
"4532471","2022-05-15T00:00:00.000","14:30","22","Manhattan","0","1","0",,,"TRANSVERSE ROAD NUMBER FOUR","EAST DRIVE",,,,"0","0",,,,,,
"4528262","2022-05-15T00:00:00.000","16:58","33","Manhattan","0","1","0","40.8326840","-73.9396800","EDGECOMBE AVENUE","WEST 158 STREET",,,,"0","0",,,,,,
"4528528","2022-05-16T00:00:00.000","22:59","33","Manhattan","0","1","0","40.8308900","-73.9413760","WEST 155 STREET","SAINT NICHOLAS AVENUE",,,,"0","3",,,,,,
"4528869","2022-05-17T00:00:00.000","15:14","32","Manhattan","0","1","0","40.8148960","-73.9386900",,,"67         WEST 137 STREET",,,"0","0","110","9","1053902","1017350006","212","MN1002"
