"inspection_type","job_ticket_or_work_order_id","job_id","job_progress","bbl","boro_code","block","lot","house_number","street_name","zip_code","x_coord","y_coord","latitude","longitude","borough","inspection_date","result","approved_date","location","community_board","council_district","census_tract","bin","nta"
"Initial","13703614","PC8175080","1",,"2","02504","0112","0000","JEROME AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2023-08-21T13:00:33.000","Rat Activity","2023-08-24T11:57:38.000","
,  
(0.0, 0.0)",,,,,
"Initial","11832606","PC7182916","1",,"3","04078","0049",,"WARWICK STREET","11207","1016332","182119","40.6664936814478","-73.8843548235694","Brooklyn","2012-05-23T13:40:28.000","Passed","2012-05-24T13:04:38.000","
,  
(40.6664936814478, -73.8843548235694)",,,,,
"BAIT","2517497","PC7146674","5",,"3","01897","0065","null","MYRTLE AVENUE","11205",,,"40.6943578519726","-73.960088754435","Brooklyn","2014-10-21T14:10:28.000","Bait applied","2014-10-22T07:26:24.000","
,  
(40.6943578519726, -73.960088754435)",,,,,
"Initial","13662164","PC8111468","1","4094900001","4","09490","0001","123-10","101 AVENUE","11419","0","0","40.690890592801","-73.822636914579","Queens","2023-06-12T10:35:42.000","Passed","2023-06-13T11:32:07.000",,"9","29","156","4200694","South Richmond Hill"
"BAIT","2911368","PC7962144","17",,"2","03123","0074","0000","EAST 179 STREET",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2023-07-22T15:15:00.000","Bait applied","2023-07-31T09:54:59.000","
,  
(0.0, 0.0)",,,,,
"Initial","11588246","PC7535063","1",,"5","5474","24","000","East Perkiomen Avenue",,"0","0","0.00000000000000000000","0.00000000000000000000","Staten Island","2018-06-25T16:09:32.000","Failed for Other R","2018-06-26T11:52:57.000",,,,,,
"Initial","11942194","PC6651067","1","2029600101","2","02960","0101","885","FAIRMOUNT PLACE","10460","1015669","245940","40.841516245773","-73.886623755544","Bronx","2013-09-30T14:36:59.000","Passed","2013-10-02T11:37:45.000","
,  
(40.841516245773, -73.886623755544)","6","17","36502","2103785","Tremont"
"Initial","13668428","PC8130119","1","5010090019","1","01801","0001","2","AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Manhattan","2023-06-21T15:50:43.000","Passed","2023-06-22T14:17:55.000","
,  
(0.0, 0.0)","1","49","20702","5023793","Port Richmond"
"Initial","11963395","PC6555808","1",,"2","03789","0021","1075","BLACKROCK AVENUE",,"1023716","241145","0.00000000000000000000","0.00000000000000000000","Bronx","2014-01-16T12:00:40.000","Passed","2014-01-23T12:00:19.000","
,  
(0.0, 0.0)",,,,,
"Initial","13365862","PC7842775","1",,"1","01171","0010","WEST","72 STREET","0",,,,,"Manhattan","2022-04-13T15:52:00.000","Passed","2022-04-14T14:01:32.000",,,,,,
"Initial","13212321","PC7682342","1","1012420029","3","01242","0029","702","Amsterdam Avenue",,,,"0.00000000000000000000","0.00000000000000000000","Brooklyn","2021-03-24T15:00:22.000","Rat Activity","2021-03-26T09:03:13.000","
,  
(0.0, 0.0)","7","7","183","1033677","Upper West Side (Central)"
"Initial","13441548","PC7901096","1","3059400011","3","05940","0011","306","BAYRIDGE PARKWAY","11209","0","0","40.631328364068","-74.027272694198","Brooklyn","2022-07-28T13:40:48.000","Passed","2022-08-09T12:18:23.000",,"10","43","66","3148714","Bay Ridge"
"BAIT","2885625","PC8014877","7",,"1","01953","0046",,"ST NICHOLAS AVENUE","10027",,,,,"Manhattan","2023-02-26T15:45:00.000","Bait applied","2023-03-01T13:26:52.000",,,,,,
"Initial","13145486","PC7572008","1","2025120024","2","02512","0024","128","WEST 165 STREET","10452",,,"40.834306410542","-73.928241415387","Bronx","2020-03-02T11:25:50.000","Passed","2020-03-04T10:04:39.000","
,  
(40.834306410542, -73.928241415387)","4","16","189","2000000","Highbridge"
"Initial","13700994","PC8172305","1",,"2","03084","0100","0000","GROTE STREET",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2023-08-14T13:00:00.000","Failed for Other R","2023-08-17T10:30:11.000","
,  
(0.0, 0.0)",,,,,
"Initial","12661588","PC6964074","1","2031210064","2","03121","0064","907","EAST TREMONT AVENUE","10460","1016288","246191","40.842101411292","-73.884407252597","Bronx","2019-09-20T13:47:03.000","Passed","2019-09-23T13:28:05.000","
,  
(40.842101411292, -73.884407252597)","6","15","363","2013118","West Farms"
"Initial","11403104","PC7116139","1",,"3","2866","48","NULL","WITHERS ST","11211","1000660","200774",,,"Brooklyn","2017-07-31T10:39:47.000","Passed","2017-08-02T11:30:00.000",,,,,,
"Initial","13518143","PC7983590","1","2028010031","2","02801","0031","1882","GRAND CONCOURSE","10457",,,"40.848859830249","-73.906487675214","Bronx","2022-11-07T08:40:00.000","Passed","2022-11-14T09:47:33.000","
,  
(40.848859830249, -73.906487675214)","5","15","23302","2007547","Mount Hope"
"Initial","13704972","PC8176796","1",,"2","03794","0100",,,"10472",,,,,"Bronx","2023-08-23T10:10:00.000","Rat Activity","2023-08-24T15:46:07.000",,,,,,
"Compliance","12986398","PC6302613","2",,"1","02046","0007","2819","********************",,"1000910","240338","0.00000000000000000000","0.00000000000000000000","Manhattan","2017-08-22T13:30:55.000","Passed","2017-08-23T14:37:50.000","
,  
(0.0, 0.0)",,,,,
"Initial","11967606","PC6630504","1","2028910010","2","02891","0010","1756","CLAY AVENUE","10457","1010665","247275","40.845559245837","-73.904768272234","Bronx","2014-03-06T12:48:46.000","Passed","2014-03-10T10:23:49.000","
,  
(40.845559245837, -73.904768272234)","5","15","231","2009352","Mount Hope"
"Initial","13702516","PC8173658","1",,"2","03097","0033","0000","EAST 182 STREET",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2023-08-17T12:02:15.000","Rat Activity","2023-08-18T10:20:58.000","
,  
(0.0, 0.0)",,,,,
"Initial","11589358","PC7385145","1",,"4","04524","0077","null","6 ROAD","11357",,,"40.7958231207237","-73.8111234493466","Queens","2018-07-19T08:55:10.000","Failed for Other R","2018-08-02T10:10:45.000","
,  
(40.7958231207237, -73.8111234493466)",,,,,
"Initial","13701884","PC8168713","1",,"2","03343","0108","EAST","207 STREET","10467",,,,,"Bronx","2023-08-16T09:12:35.000","Rat Activity","2023-08-18T10:51:48.000",,,,,,
"Initial","13693394","PC8158873","1",,"2","02871","0133","CROMWELL","AVENUE","10452",,,,,"Bronx","2023-08-03T10:50:14.000","Passed","2023-08-04T10:24:46.000",,,,,,
"BAIT","2749488","PC6897613","4","2029600001","2","02960","0001","895","FAIRMOUNT PLACE","10460","1015696","245838","40.841381482469","-73.886349310236","Bronx","2019-07-22T09:40:01.000","Monitoring visit","2019-07-24T13:06:19.000","
,  
(40.841381482469, -73.886349310236)","6","15","36502","2010150","Tremont"
"Initial","13695271","PC8162502","1",,"1","00117","0100","CHATHAM","SQUARE","10013",,,,,"Manhattan","2023-08-07T10:00:37.000","Rat Activity","2023-08-08T08:53:06.000",,,,,,
"BAIT","2889686","PC8006974","5","3031720047","3","03172","0047","111","troutman",,,,"0.00000000000000000000","0.00000000000000000000","Brooklyn","2023-02-04T10:10:00.000","Bait applied",,"
,  
(0.0, 0.0)","4","34","425","3328072","Bushwick (West)"
"Compliance","12871639","PC7073332","2",,"3","01911","0028",,"KENT AVENUE","11205","995487","191990","40.6936396393487","-73.9594776068713","Brooklyn","2014-05-01T11:44:08.000","Passed","2014-05-02T10:00:43.000","
,  
(40.6936396393487, -73.9594776068713)",,,,,
"Initial","11931095","PC7552825","1",,"1","02004","0042","2286","JOE DIMAGGIO HIGHWAY",,"995204","237491","0.00000000000000000000","0.00000000000000000000","Manhattan","2013-08-08T12:26:01.000","Passed","2013-08-14T14:41:48.000","
,  
(0.0, 0.0)",,,,,
"Initial","13661591","PC8121803","1","4031080132","4","03108","0132","88-27","63 AVENUE","11374","1020794","203536","40.725253408847","-73.868155378125","Queens","2023-06-07T12:30:00.000","Passed","2023-06-12T11:23:07.000","
,  
(40.725253408847, -73.868155378125)","6","29","695","4073060","Rego Park"
"Initial","12460396","PC7339696","1",,"3","00340","0010",,"HAMILTON AVENUE","11231","982324","188970","40.6853562071865","-74.0069440831714","Brooklyn","2018-06-12T15:15:17.000","Passed","2018-06-19T08:47:14.000","
,  
(40.6853562071865, -74.0069440831714)",,,,,
"Initial","12357904","PC7127864","1",,"3","01219","0103",,"ROGERS AVENUE","11216","997429","185519","40.6758728853682","-73.9524877457643","Brooklyn","2017-11-16T08:08:03.000","Passed","2017-11-20T11:55:00.000","
,  
(40.6758728853682, -73.9524877457643)",,,,,
"Initial","13648687","PC8111868","1",,"1","01213","0033","COLUMBUS","AVENUE","10024",,,,,"Manhattan","2023-05-19T16:20:20.000","Passed","2023-05-22T10:19:35.000",,,,,,
"Initial","11939003","PC6636041","1",,"2","03100","0102","1026","GROTE STREET","10460","1016505","248966","40.849675537123","-73.883074707321","Bronx","2013-09-20T15:32:23.000","Passed","2013-09-24T10:05:30.000","
,  
(40.849675537123, -73.883074707321)","6","15","393",,"Belmont"
"Initial","12559140","PC7275868","1",,"3","05024","0028",,,"0","994589","180531","40.6621869481703","-73.9627337034749","Brooklyn","2019-02-06T13:10:28.000","Passed","2019-02-12T11:52:58.000","
,  
(40.6621869481703, -73.9627337034749)",,,,,
"Initial","12027804","PC6780604","1",,"2","03247","0072",,"JEROME AVENUE","10468","1013661","256987","40.8719955005937","-73.8936560212325","Bronx","2014-10-30T15:27:41.000","Passed","2014-11-07T09:47:04.000","
,  
(40.8719955005937, -73.8936560212325)",,,,,
"Initial","13475763","PC7948194","1",,"3","03195","0001",,,"11221",,,,,"Brooklyn","2022-09-15T11:11:37.000","Rat Activity","2022-09-19T15:44:19.000",,,,,,
"Initial","13691804","PC8135475","1",,"2","02504","0112","0000","JEROME AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2023-06-20T15:18:00.000","Rat Activity","2023-08-02T09:30:02.000","
,  
(0.0, 0.0)",,,,,
"Initial","12117357","PC6246779","1",,"1","01931","0001","2330","********************",,"997911","234479","0.00000000000000000000","0.00000000000000000000","Manhattan","2015-12-28T11:22:26.000","Rat Activity","2015-12-31T11:15:54.000","
,  
(0.0, 0.0)",,,,,
"Initial","11700569","PC7366104","1",,"4","00417","0002","41-43","41 AVENUE",,"1001433","212625","0.00000000000000000000","0.00000000000000000000","Queens","2011-01-25T12:30:12.000","Failed for Other R","2011-02-09T10:50:05.000","
,  
(0.0, 0.0)",,,,,
"Initial","13555942","PC8021954","1",,"3","02916","0046","DEVOE","STREET","11211",,,,,"Brooklyn","2023-01-10T10:58:02.000","Passed","2023-01-12T14:46:32.000",,,,,,
"BAIT","2915006","PC8110714","1","3010120053","3","01012","0053","513","10 STREET","11215",,,"40.666721540798","-73.98295359721","Brooklyn","2023-08-10T13:12:19.000","Bait applied","2023-08-11T14:55:30.000","
,  
(40.666721540798, -73.98295359721)","6","39","151","3022385","Park Slope"
"STOPPAGE","2837410","PC7792612","3",,"3","00945","7506",,,"11217",,,,,"Brooklyn","2022-03-23T10:17:00.000","Stoppage done","2022-04-12T08:27:32.000",,,,,,
"Initial","11615783","PC6101109","1",,"1","02180","0064",,"WEST 184 STREET","10033","1001706","249842",,,"Manhattan","2010-01-14T12:09:26.000","Failed for Other R","2010-01-21T12:04:07.000",,,,,,
"STOPPAGE","2824289","PC7733267","4",,"3","03310","0056",,,"11237",,,,,"Brooklyn","2021-11-24T10:30:00.000","Stoppage done",,,,,,,
"Initial","13548071","PC7957603","1","1020100064","1","02010","0064","2425","ADAM CLAYTON POWELL BOULEVARD",,"0","0","0.00000000000000000000","0.00000000000000000000","Manhattan","2022-12-23T09:40:00.000","Passed","2022-12-27T12:45:43.000",,"10","9","230","1060100","Harlem (North)"
"Initial","11761538","PC6642712","1",,"2","03213","0049",,"WEST FORDHAM ROAD","10468","1010810","253697","40.862974419467","-73.9039777988938","Bronx","2011-09-01T15:40:17.000","Passed","2011-09-07T12:19:12.000","
,  
(40.862974419467, -73.9039777988938)",,,,,
"Initial","12485345","PC6881261","1",,"2","03091","0071",,,"0","1016797","251688","40.857439037605","-73.8823441857033","Bronx","2018-08-16T15:38:37.000","Passed","2018-08-20T10:36:32.000","
,  
(40.857439037605, -73.8823441857033)",,,,,
"Compliance","13697231","PC8074627","2","4022880033","4","02288","0033","48-02","45 STREET","11377","0","0","40.739170903842","-73.920452288317","Queens","2023-08-09T13:19:47.000","Rat Activity","2023-08-14T14:34:54.000",,"2","26","18501","4052984","Sunnyside"
"Compliance","12771959","PC6559193","2",,"2","03733","0007",,"WHITE PLAINS ROAD","10472","1023109","240565","40.8268840167045","-73.8595881254039","Bronx","2010-12-07T16:15:12.000","Passed","2010-12-09T12:03:19.000","
,  
(40.8268840167045, -73.8595881254039)",,,,,
"BAIT","2870215","PC7962891","5",,"2","02515","0018","0000","NELSON AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2022-12-02T10:05:00.000","Bait applied",,"
,  
(0.0, 0.0)",,,,,
"Initial","13701210","PC8171869","1",,"3","03167","0006","1134","FLUSHING AVENUE","11237",,,"40.705647377595","-73.926158677303","Brooklyn","2023-08-15T16:23:36.000","Passed","2023-08-16T14:56:40.000","
,  
(40.705647377595, -73.926158677303)","4","34","427",,"Bushwick (West)"
"Initial","13612600","PC8078511","1",,"3","01793","0042",,,"11216",,,,,"Brooklyn","2023-03-31T14:05:08.000","Rat Activity","2023-04-04T10:10:20.000",,,,,,
"Initial","13184221","PC7643555","1",,"4","02482","0046",,,"11378",,,,,"Queens","2020-09-16T12:40:25.000","Failed for Other R","2020-09-18T11:34:17.000",,,,,,
"Initial","13154252","PC7592482","1",,"3","01709","0022",,,"11233",,,,,"Brooklyn","2020-03-13T15:40:15.000","Passed","2020-03-16T14:37:51.000",,,,,,
"Initial","13551873","PC8020498","1",,"2","02523","0001","0000","MAJ WM DEEGAN BLVD",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2023-01-04T15:21:38.000","Rat Activity","2023-01-10T10:17:11.000","
,  
(0.0, 0.0)",,,,,
"STOPPAGE","2809750","PC7642150","13",,"3","01149","0061",,,"11238",,,,,"Brooklyn","2021-07-22T10:00:00.000","Stoppage done","2021-08-02T10:28:49.000",,,,,,
"Compliance","12953538","PC7244190","2",,"3","03825","0001","641B","VERMONT STREET",,,,"0.00000000000000000000","0.00000000000000000000","Brooklyn","2016-11-28T10:30:56.000","Rat Activity","2016-12-01T12:55:37.000","
,  
(0.0, 0.0)",,,,,
"BAIT","2866966","PC7930948","3",,"2","02509","0044","0000","WOODYCREST AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2022-11-13T12:30:00.000","Bait applied",,"
,  
(0.0, 0.0)",,,,,
"Initial","12121429","PC7020354","1",,"3","01842","0042",,"ARLINGTON PLACE","11216","997701","187393","40.6810169124686","-73.9515017503791","Brooklyn","2015-12-29T10:45:25.000","Passed","2016-01-15T14:55:31.000","
,  
(40.6810169124686, -73.9515017503791)",,,,,
"Compliance","13025522","PC6368371","2",,"1","01952","0029","2329","********************",,"997753","234622","0.00000000000000000000","0.00000000000000000000","Manhattan","2018-06-08T13:50:27.000","Rat Activity","2018-06-18T08:56:57.000","
,  
(0.0, 0.0)",,,,,
"Initial","13138899","PC7575218","1",,"2","02532","0001",,,"10452",,,,,"Bronx","2020-02-11T16:00:23.000","Passed","2020-02-24T15:38:37.000",,,,,,
"BAIT","2868493","PC7930948","4",,"2","02509","0044","0000","WOODYCREST AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2022-11-13T12:30:00.000","Bait applied",,"
,  
(0.0, 0.0)",,,,,
"Initial","13695243","PC8158345","1",,"2","02392","0035","PARK","AVENUE","10456",,,,,"Bronx","2023-08-07T13:36:00.000","Rat Activity","2023-08-08T15:11:43.000",,,,,,
"Initial","13700196","PC8143765","1",,"4","3935","0016","0000","119 STREET",,"1025974","227107","0.00000000000000000000","0.00000000000000000000","Queens","2023-08-14T08:40:00.000","Failed for Other R","2023-08-18T18:25:46.000","
,  
(0.0, 0.0)",,,,,
"Initial","12092195","PC6268569","1",,"1","02079","0011",,"WEST 147 STREET","10031","998533","240764","40.8275079042981","-73.9483867420058","Manhattan","2015-08-10T13:08:49.000","Passed","2015-08-18T10:14:45.000","
,  
(40.8275079042981, -73.9483867420058)",,,,,
"BAIT","2788162","PC7581098","2",,"1","00423","0025",,,"10002",,,,,"Manhattan","2020-03-04T11:51:00.000","Monitoring visit","2020-03-09T12:12:21.000",,,,,,
"Initial","13293505","PC7780818","1",,"2","02469","0001","0000","GRAND CONCOURSE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2021-11-09T09:00:00.000","Rat Activity","2021-11-12T14:21:28.000","
,  
(0.0, 0.0)",,,,,
"Initial","12578658","PC6853986","1",,"2","02443","0053","650","EAST 153 STREET",,"1004996","238056","0.00000000000000000000","0.00000000000000000000","Bronx","2019-03-20T11:35:56.000","Passed","2019-03-22T15:30:38.000","
,  
(0.0, 0.0)",,,,,
"Initial","13700868","PC8171975","1",,"3","01738","0150",,,"11206",,,,,"Brooklyn","2023-08-14T13:22:55.000","Rat Activity","2023-08-16T11:24:55.000",,,,,,
"Initial","12373876","PC6820722","1","2029920073","2","02992","0073","1883","VYSE AVENUE","10460","1016348","245314","40.839778662784","-73.88371378875","Bronx","2017-12-11T16:00:45.000","Passed","2017-12-13T10:31:11.000","
,  
(40.839778662784, -73.88371378875)","6","15","359","2099924","West Farms"
"Initial","13413668","PC7887305","1",,"2","04597","0007","3206","BURKE AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2022-06-21T12:50:27.000","Passed","2022-06-22T10:27:20.000","
,  
(0.0, 0.0)",,,,,
"Compliance","13702761","PC8020019","6",,"2","03110","0080","MAPES","AVENUE","10460",,,,,"Bronx","2023-08-16T11:44:13.000","Rat Activity","2023-08-22T12:50:42.000",,,,,,
"Initial","13695534","PC8158538","1","1018200002","1","01820","0002","1801","ADAM C POWELL BLVD","10026",,,"40.799519491974","-73.955227239135","Manhattan","2023-08-07T15:46:59.000","Passed","2023-08-09T11:18:51.000","
,  
(40.799519491974, -73.955227239135)","10","9","216","1054917","Harlem (South)"
"Initial","13691186","PC8159514","1",,"3","03283","0001",,"BROADWA","11221",,,,,"Brooklyn","2023-08-01T14:43:52.000","Passed","2023-08-02T09:09:16.000",,,,,,
"Initial","13286798","PC7710495","1","2029600073","2","02960","0073","1941","SOUTHERN BOULEVARD","10460","1015859","246159","40.842261957703","-73.885758684936","Bronx","2021-09-07T12:00:00.000","Rat Activity","2021-09-08T08:23:50.000","
,  
(40.842261957703, -73.885758684936)","6","17","36502","2010160","Tremont"
"Compliance","12993217","PC7505479","2",,"5","04977","0018","00 100","HOPKINS AVENUE","10306",,,"40.5576477842281","-74.1323257299684","Staten Island","2017-10-19T13:57:12.000","Passed","2017-10-23T10:10:51.000","
,  
(40.5576477842281, -74.1323257299684)",,,,,
"Initial","13701457","PC8172796","1",,"5","05472","0029",,,"10308",,,,,"Staten Island","2023-08-15T14:10:11.000","Failed for Other R","2023-08-16T10:31:28.000",,,,,,
"Initial","12469831","PC7151049","1","3059320026","3","05932","0026","642","74 STREET","11209","978977","168070","40.62817904491","-74.018873827664","Brooklyn","2018-07-05T13:33:33.000","Passed","2018-07-24T16:20:46.000","
,  
(40.62817904491, -74.018873827664)","10","43","134","3148443","Bay Ridge"
"Initial","12433231","PC6890494","1","2033210025","2","03321","0025","3030","JEROME AVENUE","10468","1015152","257951","40.874120529182","-73.889026788021","Bronx","2018-04-20T10:25:01.000","Passed","2018-04-24T09:40:18.000","
,  
(40.874120529182, -73.889026788021)","7","14","411","2017628","Bedford Park"
