"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping","hydrant_violation","double_parking_violation"
"1462145700","GWG7342","NY","PAS","2021-06-27T00:00:00.000","68","SDN","HYUN","P","46850","46100","0","20230326","122","122","5","160502","0005","0000","1230P",,"R",,,"FATHER CAPODANNO BLV","SAND LN","0","408","A1",,"BBBBBBB","ALL","ALL","SILV","0","2019","-","0",,,,,
"1462146636","476MYX","NJ","PAS","2021-06-24T00:00:00.000","17","SDN","AUDI","K","0","0","0","0","5","5","1","160474","0001","0000","1114A",,"NY","F","72A","FORSYTE ST","SARA D PK","0","408","B",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1462146650","1226SHS","TX","PAS","2021-07-02T00:00:00.000","17","SDN","SUBAR","K","30640","45607","0","0","1","1","1","160474","0001","0000","1220P",,,"F","1","SOUTH ST","BATTERY PARK","0","408","C",,"BBBBBBB","ALL","ALL","SILVE","0","0","-","0",,,,,
"1462146922","AX90208","CT","PAS","2021-06-14T00:00:00.000","10","SDN","HONDA","K","33190","31990","32590","0","6","6","1","161348","0001","0000","0803P",,"NY","O","51","WASHINGTON SQUARE SO",,"0","408","C4",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1462147057","F26LDR","NJ","PAS","2021-07-10T00:00:00.000","10","SDN","CHEVR","L","0","0","0","0","6","6","1","161348","0001","0000","0454P",,"NY","O",,"L/O WASHINGTON SQUAR",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1462147069","BEK075","KY","PAS","2021-07-02T00:00:00.000","10","SUBN","CHRYS","L","33190","31990","32590","0","6","6","1","161348","0001","0000","0504P",,"NY","O","53","WASHINGTON SQUARE SO",,"0","408","B",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
"1462164079","RKY9330","GA","PAS","2021-06-20T00:00:00.000","14","SDN",,"K","11635","0","0","0","34","34","1","160484","0001","0000","0715P",,"NY","F",,"FORT TRYON PARK","MARGRET CORBIN PLAZA","0","408","C",,"BBBBBBB","ALL","ALL","SILVE","0","0","-","0",,,,,
"1462166568","DXE1350","NY","PAS","2021-07-07T00:00:00.000","14","SDN","NISSA","L","11010","96","0","20201229","34","34","1","160314","0001","0000","1218P",,"NY","O","3703","10TH AVE","SHERMAN CREEK","0","408","B",,"BBBBBBB","ALL","ALL","GREY","0","2005","-","0",,,,,
"1462166570","JMK4174","NY","PAS","2021-07-07T00:00:00.000","20","SUBN","HONDA","L","11010","96","0","20211023","34","34","1","160314","0001","0000","1224P",,"NY","O","3703","10TH AVE","SHERMAN CREEK","0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2007","-","0",,,,,
"1462166581","JLJ4095","NY","PAS","2021-07-07T00:00:00.000","14","SDN","TOYOT","L","11010","96","0","20210906","34","34","1","160314","0001","0000","1231P",,"NY","O","3703","10TH AVE","SHERMAN CREEK","0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2017","-","0",,,,,
"1462166593","KRZ6842","PA","PAS","2021-07-07T00:00:00.000","20","SUBN","FORD","L","96","0","0","0","34","34","1","160304","0001","0000","1231P",,"NY","O",,"SHERMAN CREEK","O/O 3703 10TH AVENUE","0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1462172714","BH0101","NY","PAS","2021-06-14T00:00:00.000","68","SDN","HONDA","K","0","11110","0","20230113","6","6","1","160697","0001","0000","0950P",,,,,"GANSERVOORT ST","11TH AVE","0","408","F3",,"BBBBBBB","ALL","ALL","WHITE","0","2018","-","0",,,,,
"1462172726","BLANKPLATE","99","999","2021-07-14T00:00:00.000","20","SDN","FORD","K","34230","11110","0","0","10","10","1","160697","0001","0000","1038P",,"NY","O",,"W 23RD ST","11TH AVE","0","408","A1",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1462172740","3029580","CO","PAS","2021-07-12T00:00:00.000","63","MOT","KIA","K","11115","0","0","0","6","6","1","160697","0001","0000","1130P",,"NY",,"353","WEST ST","HUDSON RIVERPARK","0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1462173974","JRA2612","NY","PAS","2021-06-30T00:00:00.000","39","SDN","TOYOT","K","409","0","0","20220225","6","6","1","160605","0001","0000","0140P","0115P","NY",,,"HUDSON RIVER PARK","363 WEST STREET","0","408","D",,"YYYYYYY","0115P","0140P","GREY","0","0","-","0",,,,,
"1462173986","733AJ8","NY","MOT","2021-07-07T00:00:00.000","51",,"BMW","L","409","34570","0","0","10","10","1","160603","0001","0000","1055A",,"NY",,,"HUDSON RIVER PARK","W 40 ST","0","408","D",,"BBBBBBB","ALL","ALL","BL","0","0","-","0",,,,,
"1462174012","36BG19","NY","PAS","2021-06-22T00:00:00.000","20",,,"P","409","11115","0","0","6","6","1","160605","0001","0000","0935A",,"NY",,,"HUDSON RIVER PARK","WEST ST","0","408","A1",,"BBBBBBB","ALL","ALL","BROWN","0","0","-","0",,,,,
"1462174024","HLF9090","NY","PAS","2021-07-19T00:00:00.000","20","SDN","TOYOT","K","409","34070","0","20221231","6","6","1","160605","0001","0000","0124A",,"NY","F",,"HUDSON RIVER PARK","W 15TH STREET","0","408","F3",,"YYYYYBB","0800A","0600P","GRAY","0","2012","-","0",,,,,
"1462174188","T747845C","NY","OMT","2021-07-10T00:00:00.000","54","SUBN","HONDA","L","409","0","0","20220630","6","6","1","160533","0001","0000","0253A",,"NY","F",,"HUDSON RIVER PARK","353 WEST ST","0","408","D",,"BBBBBBB","ALL","ALL","WHT","0","2021","-","0",,,,,
"1462174190","12370BT","NY","OMR","2021-07-15T00:00:00.000","68","BUS","STARC","K","409","34250","0","20220228","10","10","1","160533","0001","0000","0335P",,"NY","F",,"HUDSON RIVER PARK","WEST 24TH","0","408","D",,"BBBBBBB","ALL","ALL","YELLO","0","2017","-","0",,,,,
"1462174528","CVJ4846","NY","PAS","2021-07-02T00:00:00.000","39","SUBN","CHEVR","K","409","0","0","20220408","6","6","1","160645","0001","0000","0628P","0606P","NY","F",,"HUDSON RIVER PARK","353 WEST STREET","0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2016","-","0",,,,,
"1462174553","44652NB","NY","COM","2021-06-24T00:00:00.000","20","DELV","ME/BE","K","409","0","0","20210724","6","6","1","160645","0001","0000","1053P",,"NY","F",,"HUDSON RIVER PARK","13 ST","0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2020","-","0",,,,,
"1462174723","4LJN4","NJ","PAS","2021-06-25T00:00:00.000","45",,"HONDA","P","409","34110","0","0","10","10","1","160610","0001","0000","0912A",,"NY","F",,"HUDSON RIVER PK","W 17TH","0","408","D",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1462174735","KMG3971","NY","PAS","2021-07-15T00:00:00.000","53","SUBN","FORD","K","409","0","0","20230421","6","6","1","160610","0001","0000","0920A",,"NY",,,"HUDSON RIVER PK","353 WEST ST","0","408","A1",,"BBBBBBB","ALL","ALL","GRAY","0","2020","-","0",,,,,
"1462174747","KHA5830","NY","PAS","2021-07-16T00:00:00.000","45","SUBN","FORD","K","409","11115","0","20230511","6","6","1","160610","0001","0000","0904A",,"NY","F",,"HUDSON RIVER PK","WEST ST","0","408","F6",,"BBBBBBB","ALL","ALL","GRAY","0","2019","-","0",,,,,
"1462174759","KES5666","NY","PAS","2021-07-09T00:00:00.000","53","SUBN","LEXUS","L","409","0","0","20220929","6","6","1","160610","0001","0000","0904A",,"NY","F",,"HUDSON RIVER PK","353 WEST ST","0","408","C",,"BBBBBBB","ALL","ALL","SIL","0","2017","-","0",,,,,
"1462174760","HJY6121","NY","PAS","2021-07-01T00:00:00.000","45","SUBN","PORSC","K","0","0","0","20220926","6","6","1","160610","0001","0000","0910A",,"NY","F",,"HUDSON RIVER DR","353 WEST ST","0","408","D",,"BBBBBBB","ALL","ALL","SILVE","0","2017","-","0",,,,,
"1462175030","GMD1249","NY","PAS","2021-07-05T00:00:00.000","20","SUBN","ME/BE","L","11115","409","0","20211226","6","6","1","160670","0001","0000","0914A",,"NY","F","353","WEST ST","HUDSON RIVER PK","0","408","F6",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1462175041","E44HKP","NJ","PAS","2021-06-30T00:00:00.000","45",,"AUDI","K","0","34070","0","0","10","10","1","160610","0001","0000","1221A",,"NY","F",,"HUDSON RIVER PIER 57","W 15TH ST","0","408","E1",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1462175570","PJC5885","NY","PAS","2021-06-19T00:00:00.000","17","SUBN","TOYOT","K","0","0","0","0","6","6","1","160455","0001","0000","0642P",,"NY","O",,"BARROW","WEST HUDSON RIVER PA","0","408","E1",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1462175594","KJM8096","NY","PAS","2021-07-04T00:00:00.000","39","SDN","DODGE","L","11115","409","0","20230107","6","6","1","160455","0001","0000","0210P","0140P","NY","F","353","WEST STREET","HUDSON RIVER PARK","0","408","D",,"BBBBBBB","ALL","ALL","RED","0","2013","-","0",,,,,
"1462175673","95SEO","NY","MOT","2021-06-16T00:00:00.000","14",,"HARLE","K","34050","11110","0","0","10","10","1","160455","0001","0000","0944P",,"NY","F",,"W 14TH STREET","11 AVE","0","408","C4",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1462175752","ALX5990","NY","PAS","2021-07-03T00:00:00.000","39","SUBN","NISSA","K","11115","409","0","20220112","6","6","1","160309","0001","0000","0635P","0615P","NY",,"353","WEST ST","HUDSON RIVER PARK","0","408","C4",,"BBBBBBB","ALL","ALL","SILVE","0","2014","-","0",,,,,
"1462176732","S93END","NJ","PAS","2021-06-13T00:00:00.000","36","SUBN","NISSA","K","11115","409","0","0","6","6","1","160301","0001","0000","0547P","0505P","NY","F","353","WEST ST","HUDSON RIVER PARK","20210613","408","D",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472321613","75106NE","NY","COM","2021-07-15T00:00:00.000","14","VAN","FORD","P","43890","42090","38390","20210831","110","110","110","963471","0110","0000","0620P",,"Q","F","89-25","ELMHURST AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHT","0","2018","-","0",,,,,
"1472321698","HLD4029","NY","PAS","2021-07-10T00:00:00.000","48","SUBN","FORD","P","20740","9540","9690","20221215","110","110","110","964662","0110","0000","0348A",,,"O","41-20","114 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","GLD","0","0","-","0",,,,,
"1472321790","KJD4374","NY","PAS","2021-07-09T00:00:00.000","98",,"GMC","P","58290","66720","65890","20230321","110","110","110","964662","0110","0000","0254A",,"Q","F","106-19","OTIS AVENUE",,"0","408","E9",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472322149","HSJ7347","NY","PAS","2021-07-11T00:00:00.000","98","SUBN","MITSU","P","19290","63500","9440","20210724","110","110","116","968826","0116","0000","0648A",,"Q","F","40-20","100 ST",,"0","408","D",,"BBBBBBB","ALL","ALL","GREY","0","2022","-","0",,,,,
"1472322150","89310MN","NY","COM","2021-07-10T00:00:00.000","98","VAN","CHEVR","P","27890","19540","19690","20220227",,"0","110","968826","0110","0000","1140P",,,"F","102-27","ALSTYNE AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","W","0","2005","-","0",,,,,
"1472322629","33037MK","NY","COM","2021-07-14T00:00:00.000","78","VAN","NISSA","P","48930","11240","11440","20230531","110","110","110","963638","0110","0000","0400A",,"Q","O","54-12","HASPEL STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1472322873","FAR6442","NY","PAS","2021-07-10T00:00:00.000","40","SUBN","HONDA","P","18740","11440","11640","0","110","110","110","970806","0110","0000","1100A",,"Q","F","55-18","94 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1472323282","KHL3871","NY","PAS","2021-07-12T00:00:00.000","98","SDN","AUDI","P","10690","19940","20190","20221109","110","110","110","968191","0110","0000","1040A",,"Q","F","106-18","49 AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2018","-","0",,,,,
"1472323294","KJJ2668","NY","PAS","2021-07-12T00:00:00.000","98","SDN","HONDA","P","16140","37290","68290","20230210","110","110","110","968191","0110","0000","1135A",,"Q","F","41-51","77 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2010","-","0",,,,,
"1472323300","JEB6745","NY","PAS","2021-07-15T00:00:00.000","98","SUBN","NISSA","P","37190","53290","51990","20221028","110","110","110","968191","0110","0000","0145P",,"Q","F","83-17","BRITTON AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2015","-","0",,,,,
"1472323312","KKG1535","NY","PAS","2021-07-15T00:00:00.000","98","SUBN","ACURA","P","10290","51790","40090","20221214","110","110","110","968191","0110","0000","0224P",,"Q","F","96-16","46 AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2010","-","0",,,,,
"1472323324","N21MSK","NJ","PAS","2021-07-20T00:00:00.000","40","VAN","CHEVR","P","9690","19740","20190","0","110","110","110","968191","0110","0000","0115P",,"Q","F","104-32","42 AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2004","-","0",,,,,
"1472323336","JHE7724","NY","PAS","2021-07-21T00:00:00.000","98","SUBN","TOYOT","P","52400","50770","49700","20230417","110","110","110","968191","0110","0000","1020A",,"Q","F","77-12","KNEELAND AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","ONG","0","2016","-","0",,,,,
"1472324055","FPH7421","NY","PAS","2021-06-23T00:00:00.000","40","SDN","SUZUK","P","38390","43890","67690","20230622","110","110","110","967321","0110","0000","1018P",,,"F","40-60","CASE ST",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472324067","58367MG","NY","COM","2021-06-23T00:00:00.000","78","VAN","FORD","P","18990","10140","40090","20210731","110","110","110","967321","0110","0000","1100P",,"Q","O","45-20","97 PLACE",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472324079","069935T","NJ","PAS","2021-06-27T00:00:00.000","98","SDN","FORD","P","9540","20190","20490","20210702","110","110","110","962321","0110","0000","0904P",,"Q","F","108-23","41 AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472324080","HPM8706","NY","PAS","2021-07-12T00:00:00.000","98","SDN","TOYOT","P","0","0","0","20230220","110","110","110","967371","0110","0000","0826P",,"Q","F","83-17","VICTOR AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2007","-","0",,,,,
"1472324092","KGH4828","NY","PAS","2021-07-12T00:00:00.000","98","SDN","GMC","P","19540","9440","9540","20211201","110","110","110","967321","0110","0000","1000P",,"Q","F","40-39","102 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","2016","-","0",,,,,
"1472324304","55P783","WV","PAS","2021-07-19T00:00:00.000","98","SDN","VOLKS","P","15990","61090","37290","0","110","110","110","956755","0110","0000","1024P",,"Q","F","40-34","76 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472325606","079501T","NJ","PAS","2021-06-27T00:00:00.000","40","SUBN","FORD","P","16140","6340","6590","20210710","114","114","114","960289","0114","0000","1023A",,"Q","O","19-83","77 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLU","0","0","-","0",,,,,
"1472329685","FHL3467","NY","PAS","2021-07-05T00:00:00.000","40","SUBN","BMW","P","20640","8440","8790","20230106","115","115","115","966665","0115","0000","0720P","0715P","Q","F","34-12","113 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BROWN","0","2008","-","0",,,,,
"1472329697","HWW8155","NY","PAS","2021-07-16T00:00:00.000","98","SUBN","NISSA","P","15340","37290","61090","20220213","115","115","115","966665","0115","0000","0550P","0545P",,"F","37-58","72 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLU","0","2017","-","0",,,,,
"1472330286","T748742C","NY","999","2021-07-10T00:00:00.000","40","SUBN","HONDA","P","8790","20090","20190","20220630","115","115","115","965374","0115","0000","0850A",,"Q","F","107-12","37 AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WH","0","2018","-","5",,,,,
"1472330316","BLANKPLATE","99","999","2021-07-10T00:00:00.000","40","SUBN","GMC","P","18490","8190","57790","0","115","115","115","965374","0115","0000","0910A",,"Q","F","32-40","92 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2003","-","0",,,,,
"1472330328","ZHG9125","NY","PAS","2021-07-02T00:00:00.000","98",,"CHEVR","P","20390","28790","57790","20210707","115","115","115","965374","0115","0000","1100P",,"Q","F","32-46","110 STREET",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","2014","-","0",,,,,
"1472330330","KLG4155","NY","PAS","2021-07-10T00:00:00.000","98","SUBN","DODGE","P","19840","8440","8590","20230404","115","115","115","965374","0115","0000","1105A",,"Q","F","34-21","105 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2018","-","0",,,,,
"1472342460","KFT6747","NY","PAS","2021-07-17T00:00:00.000","98","SUBN","BMW","P","0","0","0","20220907","112","112","0","905154","0000","0000","0750P",,"Q",,,"S/W/C/O 68 DRIVE","YELLOWSTONE BLVD","0","408","F2",,"BYYBBBB","ALL","ALL","GY","0","2020","-","0",,,,,
"1472342653","XHJB62","NJ","PAS","2021-07-08T00:00:00.000","48","DELV","ISUZU","P","14490","59990","0","0","112","112","112","954157","0112","0000","0937A",,,,,"69 AVE","QUEENS BLVD","0","408","F2",,"BBBBBBB","ALL","ALL","YL","0","0","-","0",,,,,
"1472344698","JDF8487","NY","PAS","2021-07-17T00:00:00.000","98","SDN","HONDA","P","19190","8590","8790","20230108","115","115","115","964380","0115","0000","0913A",,"Q","F","35-20","99 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BK","0","1997","-","0",,,,,
"1472344716","JEB5375","NY","PAS","2021-07-17T00:00:00.000","20","VAN","DODGE","P","19090","8990","9140","20221001","115","115","115","964350","0115","0000","0857A",,"Q","F","38-05","98 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2010","-","0",,,,,
"1472344728","088131T","NJ","PAS","2021-07-06T00:00:00.000","40","SDN","NISSA","P","7790","17540","17740","0","115","115","115","964380","0115","0000","1253A",,"Q","F","86-17","30 AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1472345083","3987VL","FL","PAS","2021-06-22T00:00:00.000","98","SUBN","JEEP","P","19090","8590","8790","20230131","115","115","115","939399","0115","0000","0940A","0700A","Q","F","35-43","98 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","RD","0","0","-","0",,,,,
"1472345095","LJC9739","PA","PAS","2021-07-14T00:00:00.000","98","SUBN","HONDA","P","19190","57790","8440","0","115","115","115","939399","0115","0000","0250P",,"Q","F","33-11","99 ST",,"0","408","D",,"BBBBBBB","ALL","ALL","TN","0","0","-","0",,,,,
"1472345290","FDD39G","FL","PAS","2021-07-12T00:00:00.000","40","SDN","BMW","P","18590","42490","6940","0","115","115","115","964517","0115","0000","0321P",,"Q","F","22-48","93 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1472345903","35060ME","NY","COM","2021-06-29T00:00:00.000","78","VAN","FORD","P","0","0","0","20220506","115","115","115","955164","0115","0000","1015P",,"Q",,,"S/W C/O 94 ST","ELMHURST AVE","0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2005","-","0",,,,,
"1472345915","S25NTX","NJ","PAS","2021-07-08T00:00:00.000","98","SDN","TOYOT","P","8590","19740","19840","20220620","115","115","115","955164","0115","0000","0820P",,"Q","F","104-18","35 AVENUE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2003","-","0",,,,,
"1472345927","T697893C","NY","PAS","2021-06-29T00:00:00.000","98","SDN","LINCO","P","19190","8590","8790","20210211","115","115","115","956827","0115","0000","1040P",,"Q","F","35-20","99 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2011","-","0",,,,,
"1472345939","3848605","PA","PAS","2021-07-21T00:00:00.000","46","SDN","BMW","P","8890","19740","20090","20210921","115","115","115","956827","0115","0000","0715P",,"Q","F","104-27","37 RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1472346117","JLT8919","NY","PAS","2021-07-16T00:00:00.000","98","SUBN","JEEP","P","14840","8440","8590","20210927","115","115","115","968809","0115","0000","0850P",,"Q","F","34-20","70TH STREET",,"0","408","F1",,"BBBBBBB","ALL","ALL","WH","0","2018","-","0",,,,,
"1472346506","FAQ3127","OH","PAS","2021-07-05T00:00:00.000","40","SUBN","CHEVR","P","15340","8590","8790","20210805","115","115","115","961285","0115","0000","0610P",,"Q","F","35-34","72 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1472346518","072136T","NJ","PAS","2021-06-28T00:00:00.000","40","SUBN","JEEP","P","15090","57790","8440","20210704","115","115","115","961285","0115","0000","0638P",,"Q","F","33-42","71 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BK","0","2008","-","0",,,,,
"1472346658","JKB9313","NY","PAS","2021-07-19T00:00:00.000","98","SDN","TOYOT","P","7090","19390","44090","20230825","115","115","115","966477","0115","0000","0203P",,"Q","F","101-05","24 AVENUE",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1472346660","KDU4796","NY","PAS","2021-07-16T00:00:00.000","98","SUBN","ACURA","P","19840","8190","57790","20220713","115","115","115","966477","0115","0000","0956A",,"Q","F","32-50","105 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLACK","0","2017","-","0",,,,,
"1472346671","HXS4053","NY","PAS","2021-07-09T00:00:00.000","40","SUBN","FORD","P","19290","6940","7090","20220404","115","115","115","966477","0115","0000","1059A",,"Q","F","23-22","100 STREET",,"0","408","E9",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1472346877","UGM5015","VA","PAS","2021-07-03T00:00:00.000","40","SUBN","CHEVR","P","8440","51790","18890","20220630","115","115","115","961030","0115","0000","1154A",,"Q","F","95-09","34TH AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472347262","JGT1613","NY","PAS","2021-06-28T00:00:00.000","67","SDN","TOYOT","P","7990","14840","15090","20230317","115","115","115","963970","0115","0000","0210A",,"Q","F","70-21","31 AVE",,"0","408","D1",,"BBBBBBB","ALL","ALL","GY","0","2019","-","0",,,,,
