"response_id","gispropnum","omppropid","collected_date","time_of_day","year","month","month_text","week","group","location","ground_syringes","kiosk_syringes","total_syringes","kiosk_number","kiosk_type","precinct","borough","district","property_type","kiosk_site","created_date","source"
"M-003244","M037","M037-ZN07","2022-05-27T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","76.0",,"76.0",,,"34","Manhattan","M-12A","ZONE","true","2022-05-28 10:57:10.0000000","M&O MS Forms"
"M-003256","M037","M037-ZN07","2022-05-28T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","100.0",,"100.0",,,"34","Manhattan","M-12A","ZONE","true","2022-05-30 10:36:45.0000000","M&O MS Forms"
"M-003235","M037","M037-ZN07","2022-05-26T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","62.0",,"62.0",,,"34","Manhattan","M-12A","ZONE","true","2022-05-28 10:54:47.0000000","M&O MS Forms"
"M-003226","M037","M037-ZN07","2022-05-25T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","56.0",,"56.0",,,"34","Manhattan","M-12A","ZONE","true","2022-05-28 10:52:03.0000000","M&O MS Forms"
"M-003217","M037","M037-ZN07","2022-05-24T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","45.0",,"45.0",,,"34","Manhattan","M-12A","ZONE","true","2022-05-28 10:49:23.0000000","M&O MS Forms"
"M-003300","M037","M037-ZN07","2022-05-30T00:00:00.000","AM","2022","5","May","23","Parks","Highbridge Park","70.0",,"70.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-06 19:15:43.0000000","M&O MS Forms"
"M-003308","M037","M037-ZN07","2022-05-31T00:00:00.000","AM","2022","5","May","23","Parks","Highbridge Park","120.0",,"120.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-06 19:19:12.0000000","M&O MS Forms"
"M-003336","M037","M037-ZN07","2022-06-03T00:00:00.000","AM","2022","6","Jun","23","Parks","Highbridge Park","35.0",,"35.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-06 19:31:14.0000000","M&O MS Forms"
"M-003345","M037","M037-ZN07","2022-06-04T00:00:00.000","AM","2022","6","Jun","23","Parks","Highbridge Park","70.0",,"70.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-06 19:34:17.0000000","M&O MS Forms"
"M-003318","M037","M037-ZN07","2022-06-01T00:00:00.000","AM","2022","6","Jun","23","Parks","Highbridge Park","62.0",,"62.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-06 19:23:24.0000000","M&O MS Forms"
"M-003327","M037","M037-ZN07","2022-06-02T00:00:00.000","AM","2022","6","Jun","23","Parks","Highbridge Park","80.0",,"80.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-06 19:27:51.0000000","M&O MS Forms"
"M-003406","M037","M037-ZN07","2022-06-11T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","93.0",,"93.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-11 19:31:07.0000000","M&O MS Forms"
"M-003399","M037","M037-ZN07","2022-06-10T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","105.0",,"105.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-11 19:28:50.0000000","M&O MS Forms"
"M-003390","M037","M037-ZN07","2022-06-09T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","80.0",,"80.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-11 19:25:54.0000000","M&O MS Forms"
"M-003381","M037","M037-ZN07","2022-06-08T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","110.0",,"110.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-11 19:22:27.0000000","M&O MS Forms"
"M-003372","M037","M037-ZN07","2022-06-07T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","150.0",,"150.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-11 19:18:35.0000000","M&O MS Forms"
"M-003363","M037","M037-ZN07","2022-06-06T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","110.0",,"110.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-06 19:47:21.0000000","M&O MS Forms"
"M-003354","M037","M037-ZN07","2022-06-05T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","120.0",,"120.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-06 19:44:20.0000000","M&O MS Forms"
"M-002157","M037","M037-ZN07","2022-02-04T00:00:00.000","AM","2022","2","Feb","6","Parks","Highbridge Park","38.0",,"38.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-10 08:31:48.0000000","M&O MS Forms"
"M-002135","M037","M037-ZN07","2022-01-28T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","ZONE","true","2022-01-29 15:30:47.0000000","M&O MS Forms"
"M-002129","M037","M037-ZN07","2022-01-27T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","8.0",,"8.0",,,"34","Manhattan","M-12A","ZONE","true","2022-01-29 15:29:07.0000000","M&O MS Forms"
"M-002121","M037","M037-ZN07","2022-01-26T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","12.0",,"12.0",,,"34","Manhattan","M-12A","ZONE","true","2022-01-29 15:26:49.0000000","M&O MS Forms"
"M-002101","M037","M037-ZN07","2022-01-25T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","80.0",,"80.0",,,"34","Manhattan","M-12A","ZONE","true","2022-01-25 15:52:11.0000000","M&O MS Forms"
"M-002090","M037","M037-ZN07","2022-01-20T00:00:00.000","AM","2022","1","Jan","4","Parks","Highbridge Park","4.0",,"4.0",,,"34","Manhattan","M-12A","ZONE","true","2022-01-24 19:06:24.0000000","M&O MS Forms"
"M-002082","M037","M037-ZN07","2022-01-24T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","ZONE","true","2022-01-24 18:56:45.0000000","M&O MS Forms"
"M-002212","M037","M037-ZN07","2022-02-11T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","41.0",,"41.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-14 14:05:43.0000000","M&O MS Forms"
"M-002204","M037","M037-ZN07","2022-02-10T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","30.0",,"30.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-14 14:03:11.0000000","M&O MS Forms"
"M-002192","M037","M037-ZN07","2022-02-09T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","37.0",,"37.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-11 09:22:10.0000000","M&O MS Forms"
"M-002185","M037","M037-ZN07","2022-02-08T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","15.0",,"15.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-11 09:20:12.0000000","M&O MS Forms"
"M-002165","M037","M037-ZN07","2022-02-05T00:00:00.000","AM","2022","2","Feb","6","Parks","Highbridge Park","5.0",,"5.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-10 08:34:42.0000000","M&O MS Forms"
"M-002178","M037","M037-ZN07","2022-02-07T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-10 08:47:50.0000000","M&O MS Forms"
"M-002171","M037","M037-ZN07","2022-02-06T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","15.0",,"15.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-10 08:39:43.0000000","M&O MS Forms"
"M-004947","M037","M037-ZN07","2022-11-15T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","12.0",,"12.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-17 06:53:56.0000000","M&O MS Forms"
"M-004966","M037","M037-ZN07","2022-11-18T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","30.0",,"30.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-21 05:52:45.0000000","M&O MS Forms"
"M-004760","M037","M037-ZN07","2022-10-30T00:00:00.000","AM","2022","10","Oct","45","Parks","Highbridge Park","70.0",,"70.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-05 13:58:55.0000000","M&O MS Forms"
"M-004769","M037","M037-ZN07","2022-10-31T00:00:00.000","AM","2022","10","Oct","45","Parks","Highbridge Park","85.0",,"85.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-05 14:01:47.0000000","M&O MS Forms"
"M-006414","M037","M037-ZN07","2023-04-22T00:00:00.000","AM","2023","4","Apr","16","Parks","Highbridge Park","30.0",,"30.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-23 12:02:23.0000000","M&O MS Forms"
"M-005039","M037","M037-ZN07","2022-11-26T00:00:00.000","AM","2022","11","Nov","48","Parks","Highbridge Park","82.0",,"82.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-27 11:13:15.0000000","M&O MS Forms"
"M-006405","M037","M037-ZN07","2023-04-21T00:00:00.000","AM","2023","4","Apr","16","Parks","Highbridge Park","22.0",,"22.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-21 14:49:24.0000000","M&O MS Forms"
"M-005030","M037","M037-ZN07","2022-11-25T00:00:00.000","AM","2022","11","Nov","48","Parks","Highbridge Park","75.0",,"75.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-27 11:10:11.0000000","M&O MS Forms"
"M-005021","M037","M037-ZN07","2022-11-24T00:00:00.000","AM","2022","11","Nov","48","Parks","Highbridge Park","45.0",,"45.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-27 11:07:03.0000000","M&O MS Forms"
"M-003884","M037","M037-ZN07","2022-08-02T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","125.0",,"125.0",,,"34","Manhattan","M-12A","ZONE","true","2022-08-04 15:31:34.0000000","M&O MS Forms"
"M-003901","M037","M037-ZN07","2022-08-04T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","156.0",,"156.0",,,"34","Manhattan","M-12A","ZONE","true","2022-08-04 15:36:28.0000000","M&O MS Forms"
"M-003892","M037","M037-ZN07","2022-08-03T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","139.0",,"139.0",,,"34","Manhattan","M-12A","ZONE","true","2022-08-04 15:33:50.0000000","M&O MS Forms"
"M-003938","M037","M037-ZN07","2022-08-07T00:00:00.000","AM","2022","8","Aug","33","Parks","Highbridge Park","186.0",,"186.0",,,"34","Manhattan","M-12A","ZONE","true","2022-08-09 08:57:11.0000000","M&O MS Forms"
"M-003929","M037","M037-ZN07","2022-08-06T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","211.0",,"211.0",,,"34","Manhattan","M-12A","ZONE","true","2022-08-09 08:54:04.0000000","M&O MS Forms"
"M-003920","M037","M037-ZN07","2022-08-05T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","175.0",,"175.0",,,"34","Manhattan","M-12A","ZONE","true","2022-08-09 08:51:17.0000000","M&O MS Forms"
"M-003875","M037","M037-ZN07","2022-08-01T00:00:00.000","AM","2022","8","Aug","32","Parks","Highbridge Park","115.0",,"115.0",,,"34","Manhattan","M-12A","ZONE","true","2022-08-04 15:28:54.0000000","M&O MS Forms"
"M-004453","M037","M037-ZN07","2022-09-28T00:00:00.000","AM","2022","9","Sep","40","Parks","Highbridge Park","40.0",,"40.0",,,"34","Manhattan","M-12A","ZONE","true","2022-10-11 07:00:14.0000000","M&O MS Forms"
"M-004444","M037","M037-ZN07","2022-09-27T00:00:00.000","AM","2022","9","Sep","40","Parks","Highbridge Park","52.0",,"52.0",,,"34","Manhattan","M-12A","ZONE","true","2022-10-11 06:52:23.0000000","M&O MS Forms"
"M-004435","M037","M037-ZN07","2022-10-10T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","75.0",,"75.0",,,"34","Manhattan","M-12A","ZONE","true","2022-10-11 06:18:40.0000000","M&O MS Forms"
"M-004426","M037","M037-ZN07","2022-10-09T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","85.0",,"85.0",,,"34","Manhattan","M-12A","ZONE","true","2022-10-11 06:14:26.0000000","M&O MS Forms"
"M-004892","M037","M037-ZN07","2022-11-10T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","46.0",,"46.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-13 10:19:44.0000000","M&O MS Forms"
"M-004901","M037","M037-ZN07","2022-11-11T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","79.0",,"79.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-13 10:22:24.0000000","M&O MS Forms"
"M-004910","M037","M037-ZN07","2022-11-12T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","55.0",,"55.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-13 10:25:16.0000000","M&O MS Forms"
"M-004926","M037","M037-ZN07","2022-11-13T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","20.0",,"20.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-15 05:29:31.0000000","M&O MS Forms"
"M-004936","M037","M037-ZN07","2022-11-14T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","15.0",,"15.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-16 07:10:17.0000000","M&O MS Forms"
"M-004956","M037","M037-ZN07","2022-11-16T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-17 06:57:41.0000000","M&O MS Forms"
"M-004875","M037","M037-ZN07","2022-11-08T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-13 10:12:55.0000000","M&O MS Forms"
"M-004866","M037","M037-ZN07","2022-11-07T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","93.0",,"93.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-13 10:10:30.0000000","M&O MS Forms"
"M-004805","M037","M037-ZN07","2022-11-04T00:00:00.000","AM","2022","11","Nov","45","Parks","Highbridge Park","79.0",,"79.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-05 14:12:35.0000000","M&O MS Forms"
"M-004817","M037","M037-ZN07","2022-11-05T00:00:00.000","AM","2022","11","Nov","45","Parks","Highbridge Park","55.0",,"55.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-07 06:48:55.0000000","M&O MS Forms"
"M-004818","M037","M037-ZN07","2022-11-05T00:00:00.000","AM","2022","11","Nov","45","Parks","Highbridge Park","55.0",,"55.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-07 06:49:03.0000000","M&O MS Forms"
"M-004857","M037","M037-ZN07","2022-11-06T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","82.0",,"82.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-13 10:06:39.0000000","M&O MS Forms"
"M-004779","M037","M037-ZN07","2022-11-01T00:00:00.000","AM","2022","11","Nov","45","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-05 14:04:58.0000000","M&O MS Forms"
"M-004796","M037","M037-ZN07","2022-11-03T00:00:00.000","AM","2022","11","Nov","45","Parks","Highbridge Park","46.0",,"46.0",,,"34","Manhattan","M-12A","ZONE","true","2022-11-05 14:09:58.0000000","M&O MS Forms"
"M-006395","M037","M037-ZN07","2023-04-19T00:00:00.000","AM","2023","4","Apr","16","Parks","Highbridge Park","8.0",,"8.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-19 16:22:31.0000000","M&O MS Forms"
"M-006385","M037","M037-ZN07","2023-04-18T00:00:00.000","AM","2023","4","Apr","16","Parks","Highbridge Park","15.0",,"15.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-18 15:54:08.0000000","M&O MS Forms"
"M-006375","M037","M037-ZN07","2023-04-17T00:00:00.000","AM","2023","4","Apr","16","Parks","Highbridge Park","10.0",,"10.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-17 16:28:50.0000000","M&O MS Forms"
"M-006357","M037","M037-ZN07","2023-04-15T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","80.0",,"80.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-16 15:49:50.0000000","M&O MS Forms"
"M-006366","M037","M037-ZN07","2023-04-16T00:00:00.000","AM","2023","4","Apr","16","Parks","Highbridge Park","15.0",,"15.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-17 16:25:45.0000000","M&O MS Forms"
"M-006348","M037","M037-ZN07","2023-04-14T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","105.0",,"105.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-16 15:45:48.0000000","M&O MS Forms"
"M-006324","M037","M037-ZN07","2023-04-12T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-12 17:25:00.0000000","M&O MS Forms"
"M-006333","M037","M037-ZN07","2023-04-13T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","62.0",,"62.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-13 18:03:01.0000000","M&O MS Forms"
"M-006316","M037","M037-ZN07","2023-04-11T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","15.0",,"15.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-12 17:22:01.0000000","M&O MS Forms"
"M-006307","M037","M037-ZN07","2023-04-10T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","20.0",,"20.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-12 17:18:40.0000000","M&O MS Forms"
"M-006294","M037","M037-ZN07","2023-04-09T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-10 12:48:31.0000000","M&O MS Forms"
"M-006285","M037","M037-ZN07","2023-04-08T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","41.0",,"41.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-08 14:44:59.0000000","M&O MS Forms"
"M-006267","M037","M037-ZN07","2023-04-06T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","83.0",,"83.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-08 14:38:58.0000000","M&O MS Forms"
"M-006276","M037","M037-ZN07","2023-04-07T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","76.0",,"76.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-08 14:41:56.0000000","M&O MS Forms"
"M-006257","M037","M037-ZN07","2023-04-05T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","52.0",,"52.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-05 17:00:56.0000000","M&O MS Forms"
"M-006227","M037","M037-ZN07","2023-04-03T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","40.0",,"40.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-03 16:28:09.0000000","M&O MS Forms"
"M-006240","M037","M037-ZN07","2023-04-03T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","35.0",,"35.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-04 15:57:33.0000000","M&O MS Forms"
"M-006218","M037","M037-ZN07","2023-04-01T00:00:00.000","AM","2023","4","Apr","13","Parks","Highbridge Park","52.0",,"52.0",,,"34","Manhattan","M-12A","ZONE","true","2023-04-02 07:46:19.0000000","M&O MS Forms"
"M-006209","M037","M037-ZN07","2023-03-31T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","50.0",,"50.0",,,"34","Manhattan","M-12A","ZONE","true","2023-03-31 16:59:56.0000000","M&O MS Forms"
"M-006200","M037","M037-ZN07","2023-03-30T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","45.0",,"45.0",,,"34","Manhattan","M-12A","ZONE","true","2023-03-31 16:56:28.0000000","M&O MS Forms"
"M-006188","M037","M037-ZN07","2023-03-29T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","40.0",,"40.0",,,"34","Manhattan","M-12A","ZONE","true","2023-03-29 15:47:51.0000000","M&O MS Forms"
"M-006189","M037","M037-ZN07","2023-03-29T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","40.0",,"40.0",,,"34","Manhattan","M-12A","ZONE","true","2023-03-29 15:47:51.0000000","M&O MS Forms"
"M-006177","M037","M037-ZN07","2023-03-28T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2023-03-28 15:47:51.0000000","M&O MS Forms"
"M-006178","M037","M037-ZN07","2023-03-28T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2023-03-28 15:47:54.0000000","M&O MS Forms"
"M-006179","M037","M037-ZN07","2023-03-28T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2023-03-28 15:48:44.0000000","M&O MS Forms"
"M-006168","M037","M037-ZN07","2023-03-27T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","30.0",,"30.0",,,"34","Manhattan","M-12A","ZONE","true","2023-03-27 15:46:51.0000000","M&O MS Forms"
"M-006159","M037","M037-ZN07","2023-03-26T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","35.0",,"35.0",,,"34","Manhattan","M-12A","ZONE","true","2023-03-27 06:03:20.0000000","M&O MS Forms"
"M-006150","M037","M037-ZN07","2023-03-25T00:00:00.000","AM","2023","3","Mar","12","Parks","Highbridge Park","45.0",,"45.0",,,"34","Manhattan","M-12A","ZONE","true","2023-03-27 05:59:44.0000000","M&O MS Forms"
"M-005353","M037","M037-ZN07","2023-01-01T00:00:00.000","AM","2023","1","Jan","1","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2023-01-03 15:23:54.0000000","M&O MS Forms"
"M-005342","M037","M037-ZN07","2022-12-03T00:00:00.000","AM","2022","12","Dec","49","Parks","Highbridge Park","75.0",,"75.0",,,"34","Manhattan","M-12A","ZONE","true","2023-01-01 10:33:29.0000000","M&O MS Forms"
"M-005362","M037","M037-ZN07","2023-01-02T00:00:00.000","AM","2023","1","Jan","1","Parks","Highbridge Park","30.0",,"30.0",,,"34","Manhattan","M-12A","ZONE","true","2023-01-03 17:13:12.0000000","M&O MS Forms"
