"geoid","countyfips","borocode","boroname","boroct2020","ct2020","ctlabel","ntacode","ntatype","ntaname","ntaabbrev","cdtacode","cdtatype","cdtaname"
"36047026800","047","3","Brooklyn","3026800","026800","268","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047027000","047","3","Brooklyn","3027000","027000","270","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047027200","047","3","Brooklyn","3027200","027200","272","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047027400","047","3","Brooklyn","3027400","027400","274","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047027600","047","3","Brooklyn","3027600","027600","276","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047027800","047","3","Brooklyn","3027800","027800","278","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047028400","047","3","Brooklyn","3028400","028400","284","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047028800","047","3","Brooklyn","3028800","028800","288","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047029000","047","3","Brooklyn","3029000","029000","290","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047043000","047","3","Brooklyn","3043000","043000","430","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047043200","047","3","Brooklyn","3043200","043200","432","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047043400","047","3","Brooklyn","3043400","043400","434","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047043600","047","3","Brooklyn","3043600","043600","436","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047016800","047","3","Brooklyn","3016800","016800","168","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047017000","047","3","Brooklyn","3017000","017000","170","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047017200","047","3","Brooklyn","3017200","017200","172","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047017400","047","3","Brooklyn","3017400","017400","174","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047017600","047","3","Brooklyn","3017600","017600","176","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047017800","047","3","Brooklyn","3017800","017800","178","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047018000","047","3","Brooklyn","3018000","018000","180","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047028000","047","3","Brooklyn","3028000","028000","280","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047028200","047","3","Brooklyn","3028200","028200","282","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047028600","047","3","Brooklyn","3028600","028600","286","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047029200","047","3","Brooklyn","3029200","029200","292","BK1102","0","Bath Beach","BthBch","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047029400","047","3","Brooklyn","3029400","029400","294","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047029600","047","3","Brooklyn","3029600","029600","296","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047029800","047","3","Brooklyn","3029800","029800","298","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047030000","047","3","Brooklyn","3030000","030000","300","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047030200","047","3","Brooklyn","3030200","030200","302","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047030400","047","3","Brooklyn","3030400","030400","304","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047040000","047","3","Brooklyn","3040000","040000","400","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047040200","047","3","Brooklyn","3040200","040200","402","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047040400","047","3","Brooklyn","3040400","040400","404","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047040600","047","3","Brooklyn","3040600","040600","406","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047040800","047","3","Brooklyn","3040800","040800","408","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047041000","047","3","Brooklyn","3041000","041000","410","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047041200","047","3","Brooklyn","3041200","041200","412","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047042400","047","3","Brooklyn","3042400","042400","424","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047042600","047","3","Brooklyn","3042600","042600","426","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047042800","047","3","Brooklyn","3042800","042800","428","BK1103","0","Gravesend (West)","Grvsnd_W","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047009002","047","3","Brooklyn","3009002","009002","90.02","BK1201","0","Sunset Park (East)-Borough Park (West)","SnstPk_E","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047009202","047","3","Brooklyn","3009202","009202","92.02","BK1201","0","Sunset Park (East)-Borough Park (West)","SnstPk_E","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047009402","047","3","Brooklyn","3009402","009402","94.02","BK1201","0","Sunset Park (East)-Borough Park (West)","SnstPk_E","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047010402","047","3","Brooklyn","3010402","010402","104.02","BK1201","0","Sunset Park (East)-Borough Park (West)","SnstPk_E","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047010602","047","3","Brooklyn","3010602","010602","106.02","BK1201","0","Sunset Park (East)-Borough Park (West)","SnstPk_E","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047010802","047","3","Brooklyn","3010802","010802","108.02","BK1201","0","Sunset Park (East)-Borough Park (West)","SnstPk_E","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047011000","047","3","Brooklyn","3011000","011000","110","BK1201","0","Sunset Park (East)-Borough Park (West)","SnstPk_E","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047011200","047","3","Brooklyn","3011200","011200","112","BK1201","0","Sunset Park (East)-Borough Park (West)","SnstPk_E","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047011400","047","3","Brooklyn","3011400","011400","114","BK1201","0","Sunset Park (East)-Borough Park (West)","SnstPk_E","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047011600","047","3","Brooklyn","3011600","011600","116","BK1201","0","Sunset Park (East)-Borough Park (West)","SnstPk_E","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047019200","047","3","Brooklyn","3019200","019200","192","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047021400","047","3","Brooklyn","3021400","021400","214","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047021600","047","3","Brooklyn","3021600","021600","216","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047021800","047","3","Brooklyn","3021800","021800","218","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047022000","047","3","Brooklyn","3022000","022000","220","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047022200","047","3","Brooklyn","3022200","022200","222","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047022400","047","3","Brooklyn","3022400","022400","224","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047022600","047","3","Brooklyn","3022600","022600","226","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047022800","047","3","Brooklyn","3022800","022800","228","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047023000","047","3","Brooklyn","3023000","023000","230","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047023200","047","3","Brooklyn","3023200","023200","232","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047023400","047","3","Brooklyn","3023400","023400","234","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047023600","047","3","Brooklyn","3023600","023600","236","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047023800","047","3","Brooklyn","3023800","023800","238","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047024000","047","3","Brooklyn","3024000","024000","240","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047024200","047","3","Brooklyn","3024200","024200","242","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047047000","047","3","Brooklyn","3047000","047000","470","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047047200","047","3","Brooklyn","3047200","047200","472","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047047400","047","3","Brooklyn","3047400","047400","474","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047047600","047","3","Brooklyn","3047600","047600","476","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047047800","047","3","Brooklyn","3047800","047800","478","BK1202","0","Borough Park","BoroPk","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047048400","047","3","Brooklyn","3048400","048400","484","BK1203","0","Kensington","Knsngtn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047048600","047","3","Brooklyn","3048600","048600","486","BK1203","0","Kensington","Knsngtn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047048800","047","3","Brooklyn","3048800","048800","488","BK1203","0","Kensington","Knsngtn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047049000","047","3","Brooklyn","3049000","049000","490","BK1203","0","Kensington","Knsngtn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047049200","047","3","Brooklyn","3049200","049200","492","BK1203","0","Kensington","Knsngtn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047049400","047","3","Brooklyn","3049400","049400","494","BK1203","0","Kensington","Knsngtn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047049600","047","3","Brooklyn","3049600","049600","496","BK1203","0","Kensington","Knsngtn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047049800","047","3","Brooklyn","3049800","049800","498","BK1203","0","Kensington","Knsngtn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047050002","047","3","Brooklyn","3050002","050002","500.02","BK1203","0","Kensington","Knsngtn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047050402","047","3","Brooklyn","3050402","050402","504.02","BK1203","0","Kensington","Knsngtn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047024400","047","3","Brooklyn","3024400","024400","244","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047024600","047","3","Brooklyn","3024600","024600","246","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047043800","047","3","Brooklyn","3043800","043800","438","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047044000","047","3","Brooklyn","3044000","044000","440","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047044200","047","3","Brooklyn","3044200","044200","442","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047044400","047","3","Brooklyn","3044400","044400","444","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047044600","047","3","Brooklyn","3044600","044600","446","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047044800","047","3","Brooklyn","3044800","044800","448","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047045000","047","3","Brooklyn","3045000","045000","450","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047045200","047","3","Brooklyn","3045200","045200","452","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047045400","047","3","Brooklyn","3045400","045400","454","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047045600","047","3","Brooklyn","3045600","045600","456","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047045800","047","3","Brooklyn","3045800","045800","458","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047046202","047","3","Brooklyn","3046202","046202","462.02","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047046400","047","3","Brooklyn","3046400","046400","464","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047046800","047","3","Brooklyn","3046800","046800","468","BK1204","0","Mapleton-Midwood (West)","Mpltn","BK12","CD","BK12 Borough Park-Kensington (CD 12 Approximation)"
"36047030600","047","3","Brooklyn","3030600","030600","306","BK1301","0","Gravesend (South)","Grvsnd_S","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047030800","047","3","Brooklyn","3030800","030800","308","BK1301","0","Gravesend (South)","Grvsnd_S","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047031401","047","3","Brooklyn","3031401","031401","314.01","BK1301","0","Gravesend (South)","Grvsnd_S","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047037000","047","3","Brooklyn","3037000","037000","370","BK1301","0","Gravesend (South)","Grvsnd_S","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047037401","047","3","Brooklyn","3037401","037401","374.01","BK1301","0","Gravesend (South)","Grvsnd_S","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047037402","047","3","Brooklyn","3037402","037402","374.02","BK1301","0","Gravesend (South)","Grvsnd_S","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047038200","047","3","Brooklyn","3038200","038200","382","BK1301","0","Gravesend (South)","Grvsnd_S","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047032600","047","3","Brooklyn","3032600","032600","326","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047032800","047","3","Brooklyn","3032800","032800","328","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047033000","047","3","Brooklyn","3033000","033000","330","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047033600","047","3","Brooklyn","3033600","033600","336","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047034000","047","3","Brooklyn","3034000","034000","340","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047034200","047","3","Brooklyn","3034200","034200","342","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047034800","047","3","Brooklyn","3034800","034800","348","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047035000","047","3","Brooklyn","3035000","035000","350","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047035200","047","3","Brooklyn","3035200","035200","352","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047035400","047","3","Brooklyn","3035400","035400","354","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047035601","047","3","Brooklyn","3035601","035601","356.01","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047035602","047","3","Brooklyn","3035602","035602","356.02","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047990100","047","3","Brooklyn","3990100","990100","9901","BK1302","0","Coney Island-Sea Gate","CnyIsl","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047036001","047","3","Brooklyn","3036001","036001","360.01","BK1303","0","Brighton Beach","BrghtnBch","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047036002","047","3","Brooklyn","3036002","036002","360.02","BK1303","0","Brighton Beach","BrghtnBch","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047036200","047","3","Brooklyn","3036200","036200","362","BK1303","0","Brighton Beach","BrghtnBch","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047036400","047","3","Brooklyn","3036400","036400","364","BK1303","0","Brighton Beach","BrghtnBch","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047036600","047","3","Brooklyn","3036600","036600","366","BK1303","0","Brighton Beach","BrghtnBch","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047061002","047","3","Brooklyn","3061002","061002","610.02","BK1303","0","Brighton Beach","BrghtnBch","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047061003","047","3","Brooklyn","3061003","061003","610.03","BK1303","0","Brighton Beach","BrghtnBch","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047061004","047","3","Brooklyn","3061004","061004","610.04","BK1303","0","Brighton Beach","BrghtnBch","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047031402","047","3","Brooklyn","3031402","031402","314.02","BK1391","9","Calvert Vaux Park","ClvrtVxPk","BK13","CD","BK13 Coney Island-Brighton Beach (CD 13 Approximation)"
"36047050801","047","3","Brooklyn","3050801","050801","508.01","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047050803","047","3","Brooklyn","3050803","050803","508.03","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047050804","047","3","Brooklyn","3050804","050804","508.04","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047051001","047","3","Brooklyn","3051001","051001","510.01","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047051002","047","3","Brooklyn","3051002","051002","510.02","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047051200","047","3","Brooklyn","3051200","051200","512","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047051400","047","3","Brooklyn","3051400","051400","514","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047051601","047","3","Brooklyn","3051601","051601","516.01","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047051602","047","3","Brooklyn","3051602","051602","516.02","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047076600","047","3","Brooklyn","3076600","076600","766","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047077000","047","3","Brooklyn","3077000","077000","770","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047077200","047","3","Brooklyn","3077200","077200","772","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047077400","047","3","Brooklyn","3077400","077400","774","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047078601","047","3","Brooklyn","3078601","078601","786.01","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047078801","047","3","Brooklyn","3078801","078801","788.01","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047079001","047","3","Brooklyn","3079001","079001","790.01","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047079201","047","3","Brooklyn","3079201","079201","792.01","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047079602","047","3","Brooklyn","3079602","079602","796.02","BK1401","0","Flatbush","Fltbsh","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047046000","047","3","Brooklyn","3046000","046000","460","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047046201","047","3","Brooklyn","3046201","046201","462.01","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047048000","047","3","Brooklyn","3048000","048000","480","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047048200","047","3","Brooklyn","3048200","048200","482","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047050600","047","3","Brooklyn","3050600","050600","506","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047051800","047","3","Brooklyn","3051800","051800","518","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047052000","047","3","Brooklyn","3052000","052000","520","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047052600","047","3","Brooklyn","3052600","052600","526","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047052800","047","3","Brooklyn","3052800","052800","528","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047076400","047","3","Brooklyn","3076400","076400","764","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047152200","047","3","Brooklyn","3152200","152200","1522","BK1402","0","Flatbush (West)-Ditmas Park-Parkville","Fltbsh_W","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047053000","047","3","Brooklyn","3053000","053000","530","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047053200","047","3","Brooklyn","3053200","053200","532","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047053400","047","3","Brooklyn","3053400","053400","534","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047053800","047","3","Brooklyn","3053800","053800","538","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047054200","047","3","Brooklyn","3054200","054200","542","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047054400","047","3","Brooklyn","3054400","054400","544","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
