"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat"
"213735278","2020-06-01T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","14","0","25-44","M","BLACK","987893","212916","40.75108925600006","-73.98685306599998","POINT (-73.98685306599998 40.75108925600006)"
"195131130","2019-03-25T00:00:00.000","263","ARSON 2,3,4","114","ARSON","PL 1501500","F","K","75","71","18-24","F","BLACK","1013755","182378","40.667221263000044","-73.893645321999941","POINT (-73.89364532199994 40.667221263000044)"
"10209522","2006-01-26T00:00:00.000","569.0","MARIJUANA, SALE 4 & 5","235.0","DANGEROUS DRUGS","PL 2214000","M","M","5","0.0","18-24","M","BLACK","984221.0","198452.0","40.711389864000076","-74.000106051","POINT (-74.000106051 40.71138986400008)"
"213222221","2020-05-18T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","67","0","65+","M","BLACK","1006577","179262","40.658689544000026","-73.91953002599996","POINT (-73.91953002599996 40.658689544000026)"
"231026869","2021-07-18T00:00:00.000","263","ARSON 2,3,4","114","ARSON","PL 1501500","F","B","49","71","25-44","M","WHITE HISPANIC","1021292","247243","40.845230592000064","-73.86611952599996","POINT (-73.86611952599996 40.845230592000064)"
"229554892","2021-06-15T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","B","42","0","25-44","M","BLACK","1010430","245242","40.83977731800008","-73.90538612799998","POINT (-73.90538612799998 40.83977731800008)"
"213573219","2020-05-27T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","Q","113","0","25-44","M","BLACK","1046685","183779","40.67089570500008","-73.77493057599996","POINT (-73.77493057599996 40.67089570500008)"
"231674039","2021-08-02T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","K","84","1","65+","M","BLACK","989013","192652","40.69546894100006","-73.98282507899995","POINT (-73.98282507899995 40.69546894100006)"
"230787808","2021-07-13T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A2","M","B","44","0","45-64","M","BLACK","1006434","244344","40.83732351100008","-73.91983075699994","POINT (-73.91983075699994 40.83732351100008)"
"195242031","2019-03-27T00:00:00.000","177","SEXUAL ABUSE","116","SEX CRIMES","PL 1306504","F","K","84","0","25-44","M","BLACK","989013","192652","40.695468941000058","-73.982825078999952","POINT (-73.98282507899995 40.69546894100006)"
"185946729","2018-08-02T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","68","0","18-24","M","WHITE","978070","170276","40.634050900000034","-74.02226729499995","POINT (-74.02226729499995 40.634050900000034)"
"195244241","2019-03-27T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 1306001","M","B","48","0","45-64","M","BLACK","1011779","246746","40.843901255000048","-73.900504631999979","POINT (-73.90050463199998 40.843901255000056)"
"197122470","2019-05-13T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302503","F","K","77","0","<18","M","BLACK HISPANIC","1003606","185050","40.674583308000081","-73.930221540999980","POINT (-73.93022154099998 40.67458330800008)"
"195277280","2019-03-28T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303503","F","M","25","0","25-44","M","WHITE HISPANIC","1000555","230994","40.800694331000045","-73.941109285999971","POINT (-73.94110928599997 40.800694331000045)"
"212640499","2020-05-03T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","62","0","25-44","M","BLACK","989266","157706","40.59954958600008","-73.98193868799996","POINT (-73.98193868799996 40.59954958600008)"
"213840334","2020-06-04T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601504","F","Q","103","0","18-24","M","BLACK","1042976","195654","40.70351514900005","-73.78819752899994","POINT (-73.78819752899994 40.70351514900005)"
"213724203","2020-06-01T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","13","0","<18","M","BLACK","985571","208720","40.73957293600006","-73.99523449499998","POINT (-73.99523449499998 40.73957293600006)"
"213963399","2020-06-08T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","Q","103","0","25-44","M","BLACK","1051973","197573","40.708718049000026","-73.75572938899995","POINT (-73.75572938899995 40.708718049000026)"
"185356384","2018-07-19T00:00:00.000","475",,,,"PL 1651601","M","B","44","1","45-64","M","ASIAN / PACIFIC ISLANDER","1004749","240880","40.827819901000055","-73.92593075599996","POINT (-73.92593075599996 40.827819901000055)"
"212531231","2020-04-30T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303503","F","Q","103","0","25-44","M","BLACK","1041749","196938","40.70704747500002","-73.79261190399995","POINT (-73.79261190399995 40.70704747500002)"
"230131181","2021-06-26T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","M","13","0","25-44","M","BLACK","988874","207673","40.736698070000045","-73.98331602599995","POINT (-73.98331602599995 40.736698070000045)"
"212591917","2020-05-02T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","73","0","25-44","M","BLACK","1009335","185644","40.67619932400004","-73.90956584799993","POINT (-73.90956584799993 40.67619932400004)"
"231395616","2021-07-27T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303503","F","B","46","1","45-64","M","BLACK","1011881","250411","40.85396027400003","-73.90012087499997","POINT (-73.90012087499997 40.85396027400003)"
"195388118","2019-03-31T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302503","F","K","76","0","25-44","M","BLACK","984160","188429","40.683879057000070","-74.000325947999954","POINT (-74.00032594799995 40.68387905700007)"
"197268492","2019-05-16T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303504","F","K","77","0","25-44","M","WHITE HISPANIC","1003606","185050","40.674583308000081","-73.930221540999980","POINT (-73.93022154099998 40.67458330800008)"
"196419065","2019-04-25T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302503","F","K","77","0","25-44","M","WHITE","1003606","185050","40.674583308000081","-73.930221540999980","POINT (-73.93022154099998 40.67458330800008)"
"231451590","2021-07-28T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302501","F","Q","112","0","18-24","M","BLACK HISPANIC","1025420","202485","40.72236368700004","-73.85147389399998","POINT (-73.85147389399998 40.72236368700004)"
"195542879","2019-04-03T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102B","F","B","42","0","18-24","M","BLACK","1008691","238872","40.822298485000033","-73.911694130999933","POINT (-73.91169413099993 40.82229848500003)"
"197976971","2019-06-03T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","B","41","0","45-64","M","BLACK","1013232","236725","40.816391847000034","-73.895296413999972","POINT (-73.89529641399997 40.816391847000034)"
"186080503","2018-08-06T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650101","M","B","46","0","25-44","M","BLACK HISPANIC","1012314","252560","40.859857267000045","-73.89854667099996","POINT (-73.89854667099996 40.859857267000045)"
"196697283","2019-05-02T00:00:00.000","155","RAPE 2","104","RAPE","PL 1303001","F","Q","104","0","45-64","M","WHITE HISPANIC","1013764","195875","40.704267390000041","-73.893553759999975","POINT (-73.89355375999997 40.70426739000004)"
"214489073","2020-06-23T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","M","13","0","25-44","M","BLACK","988874","207673","40.736698070000045","-73.98331602599995","POINT (-73.98331602599995 40.736698070000045)"
"230861518","2021-07-15T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","B","52","0","45-64","M","BLACK","1020808","262493","40.88708918800006","-73.86778566699996","POINT (-73.86778566699996 40.88708918800006)"
"23793025","2006-08-10T00:00:00.000","503.0","CONTROLLED SUBSTANCE,INTENT TO SELL 3","117.0","DANGEROUS DRUGS","PL 2201601","F","M","30","0.0","18-24","M","WHITE HISPANIC","999137.0","241528.0","40.82960971700004","-73.94620760599996","POINT (-73.94620760599996 40.82960971700004)"
"231041235","2021-07-18T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","Q","105","0","18-24","M","BLACK","1056737","199552","40.714112165000074","-73.73852477099996","POINT (-73.73852477099996 40.714112165000074)"
"212636186","2020-05-03T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","63","0","18-24","M","BLACK","1006878","169152","40.63093901600007","-73.91847906599996","POINT (-73.91847906599996 40.63093901600007)"
"231547974","2021-07-29T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","M","25","0","25-44","M","BLACK","1000555","230994","40.800694331000045","-73.94110928599997","POINT (-73.94110928599997 40.800694331000045)"
"214204908","2020-06-15T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","60","0","25-44","M","WHITE HISPANIC","990922","149184","40.576157300000034","-73.97598379999994","POINT (-73.97598379999994 40.576157300000034)"
"230731455","2021-07-11T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","47","0","25-44","F","BLACK","1021806","260272","40.88098905200008","-73.86418875599996","POINT (-73.86418875599996 40.88098905200008)"
"195640163","2019-04-05T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303502","F","B","43","0","18-24","M","WHITE HISPANIC","1020316","239179","40.823101299000029","-73.869690460999948","POINT (-73.86969046099995 40.82310129900003)"
"213751478","2020-06-01T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","14","0","18-24","F","BLACK","987655","212901","40.751048180000055","-73.98771206699998","POINT (-73.98771206699998 40.751048180000055)"
"214196942","2020-06-15T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","84","0","25-44","M","WHITE HISPANIC","989013","192652","40.69546894100006","-73.98282507899995","POINT (-73.98282507899995 40.69546894100006)"
"230930822","2021-07-16T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","62","0","25-44","M","WHITE","989749","160796","40.60803072200008","-73.98019687699998","POINT (-73.98019687699998 40.60803072200008)"
"229466012","2021-06-12T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100A","M","M","18","0","18-24","M","BLACK","986383","218546","40.76654266100008","-73.99230119999999","POINT (-73.99230119999999 40.76654266100008)"
"229591697","2021-06-16T00:00:00.000","155","RAPE 2","104","RAPE","PL 1303001","F","Q","112","0","18-24","M","BLACK","1025420","202485","40.72236368700004","-73.85147389399998","POINT (-73.85147389399998 40.72236368700004)"
"185039060","2018-07-11T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302502","F","B","41","0","25-44","M","BLACK","1013232","236725","40.816391847000034","-73.89529641399997","POINT (-73.89529641399997 40.816391847000034)"
"230099075","2021-06-25T00:00:00.000","177","SEXUAL ABUSE","116","SEX CRIMES","PL 1306504","F","K","72","0","45-64","M","WHITE HISPANIC","983964","179071","40.65819343200008","-74.00103224299994","POINT (-74.00103224299994 40.65819343200008)"
"229617122","2021-06-16T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","M","25","97","25-44","M","BLACK","1000555","230994","40.800694331000045","-73.94110928599997","POINT (-73.94110928599997 40.800694331000045)"
"211085804","2020-03-16T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601501","F","K","70","0","18-24","M","BLACK","991591","169049","40.63068215900006","-73.97355396999995","POINT (-73.97355396999995 40.63068215900006)"
"184218581","2018-06-21T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","77","0","18-24","M","BLACK","1003606","185050","40.67458330800008","-73.93022154099998","POINT (-73.93022154099998 40.67458330800008)"
"228700751","2021-05-26T00:00:00.000","157","RAPE 1","104","RAPE","PL 130351T","F","K","73","0","25-44","F","BLACK","1008276","183623","40.670655072000045","-73.91339091999998","POINT (-73.91339091999998 40.670655072000045)"
"212041955","2020-04-15T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","77","0","45-64","M","BLACK","1003606","185050","40.67458330800008","-73.93022154099998","POINT (-73.93022154099998 40.67458330800008)"
"184584472","2018-06-29T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN TIME","107","BURGLARY","PL 1402000","F","M","26","0","25-44","M","BLACK","996343","236150","40.814852894000076","-73.95631335299998","POINT (-73.95631335299998 40.814852894000076)"
"229238402","2021-06-08T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","M","32","0","25-44","M","BLACK","999428","236544","40.815929553000046","-73.94516735699995","POINT (-73.94516735699995 40.815929553000046)"
"212351454","2020-04-24T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","71","0","45-64","M","BLACK","999005","181250","40.66416202000005","-73.94681681999998","POINT (-73.94681681999998 40.66416202000005)"
"184778224","2018-07-05T00:00:00.000","397","ROBBERY,UNCLASSIFIED,OPEN AREAS","105","ROBBERY","PL 1601001","F","S","122","0","<18","M","BLACK","964272","157347","40.59854310300005","-74.07194167999995","POINT (-74.07194167999995 40.59854310300005)"
"195985748","2019-04-14T00:00:00.000","440",,,,"PL 1553502","F","M","14","0","25-44","M","WHITE","985802","213781","40.753464076000057","-73.994399742999974","POINT (-73.99439974299997 40.75346407600006)"
"197158962","2019-05-14T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","B","41","0","45-64","M","BLACK HISPANIC","1013232","236725","40.816391847000034","-73.895296413999972","POINT (-73.89529641399997 40.816391847000034)"
"184216166","2018-06-21T00:00:00.000","475",,,,"PL 1651601","M","Q","103","1","25-44","M","BLACK","1039726","195270","40.702482133000046","-73.799922252","POINT (-73.799922252 40.702482133000046)"
"227210617","2021-04-21T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","K","68","0","25-44","M","WHITE","978016","172087","40.63902167200007","-74.022463524","POINT (-74.022463524 40.63902167200007)"
"210801602","2020-03-10T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","88","0","18-24","M","BLACK","995302","190524","40.68962245400007","-73.96014913199997","POINT (-73.96014913199997 40.68962245400007)"
"224044950","2021-02-06T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302502","F","K","77","0","18-24","M","BLACK","1003606","185050","40.67458330800008","-73.93022154099998","POINT (-73.93022154099998 40.67458330800008)"
"210204203","2020-02-27T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","67","0","18-24","M","BLACK","998032","175598","40.648650085000035","-73.95033556299995","POINT (-73.95033556299995 40.648650085000035)"
"184181612","2018-06-20T00:00:00.000","475",,,,"PL 1651600","M","K","79","1","25-44","M","BLACK","998241","187165","40.68039860900007","-73.94955839299998","POINT (-73.94955839299998 40.68039860900007)"
"226992822","2021-04-15T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303504","F","B","43","0","25-44","M","BLACK","1020316","239179","40.82310129900002","-73.86969046099993","POINT (-73.86969046099993 40.82310129900002)"
"184936113","2018-07-09T00:00:00.000","397","ROBBERY,UNCLASSIFIED,OPEN AREAS","105","ROBBERY","PL 160102A","F","M","28","0","18-24","F","BLACK","997440","233857","40.80855767700007","-73.95235475399994","POINT (-73.95235475399994 40.808557677000074)"
"228759312","2021-05-27T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","B","46","0","65+","M","BLACK","1012713","252388","40.85938390200005","-73.89710496799995","POINT (-73.89710496799995 40.85938390200005)"
"196177830","2019-04-18T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","K","63","0","25-44","M","BLACK","1000521","168264","40.628515600000071","-73.941383697999981","POINT (-73.94138369799998 40.62851560000007)"
"184634576","2018-07-01T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 1401000","M","Q","108","0","25-44","M","BLACK","1012728","211168","40.74624633400003","-73.89722557","POINT (-73.89722557 40.74624633400003)"
"229082535","2021-06-03T00:00:00.000","579",,,,"PL 2223502","F","K","61","0","25-44","M","WHITE","998228","152014","40.58391658500005","-73.94967806399995","POINT (-73.94967806399995 40.58391658500005)"
"210046253","2020-02-25T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","M","5","0","25-44","M","BLACK","984946","200203","40.716195914000025","-73.99749074599998","POINT (-73.99749074599998 40.716195914000025)"
"198923577","2019-06-25T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302502","F","K","79","2","18-24","M","BLACK","999634","190253","40.688872153000034","-73.944529031999934","POINT (-73.94452903199993 40.688872153000034)"
"210402888","2020-03-03T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","S","121","0","25-44","F","BLACK","942825","166367","40.623226819000074","-74.14922697299994","POINT (-74.14922697299994 40.623226819000074)"
"183647915","2018-06-09T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100A","M","S","120","0","45-64","M","BLACK","960441","171237","40.63665879600006","-74.08578598499997","POINT (-74.08578598499997 40.63665879600006)"
