"starfire_incident_id","incident_datetime","alarm_box_borough","alarm_box_number","alarm_box_location","incident_borough","zipcode","policeprecinct","citycouncildistrict","communitydistrict","communityschooldistrict","congressionaldistrict","alarm_source_description_tx","alarm_level_index_description","highest_alarm_level","incident_classification","incident_classification_group","dispatch_response_seconds_qy","first_assignment_datetime","first_activation_datetime","first_on_scene_datetime","incident_close_datetime","valid_dispatch_rspns_time_indc","valid_incident_rspns_time_indc","incident_response_seconds_qy","incident_travel_tm_seconds_qy","engines_assigned_quantity","ladders_assigned_quantity","other_units_assigned_quantity"
"2121330150120761","2021-08-01T20:10:00.000","BRONX","3015","STRATFORD AVE & 172 ST","BRONX","10472","43","18","209","12","15","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","6","2021-08-01T20:10:00.000","2021-08-01T20:10:00.000",,"2021-08-01T20:13:00.000","N","N","0","0","1","0","0"
"2121315100110910","2021-08-01T20:10:00.000","MANHATTAN","1510","OLD BROADWAY & W 129 ST","MANHATTAN","10027","26","7","109","5","13","Phone","Initial Alarm","First Alarm","Utility Emergency - Water","NonMedical Emergencies","49","2021-08-01T20:11:00.000","2021-08-01T20:11:00.000","2021-08-01T20:18:00.000","2021-08-01T21:18:00.000","N","Y","522","473","0","1","0"
"2121323020140949","2021-08-01T20:10:00.000","BROOKLYN","2302","LENOX RD & EAST 53 ST","BROOKLYN","11203","67","41","317","18","9","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","34","2021-08-01T20:10:00.000","2021-08-01T20:11:00.000","2021-08-01T20:16:00.000","2021-08-01T20:29:00.000","N","N","372","338","1","0","0"
"2121325680220760","2021-08-01T20:09:00.000","BRONX","2568","WALTON AVE & MCCLELLAN ST","BRONX","10452","44","16","204","9","15","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T20:09:00.000","2021-08-01T20:09:00.000","2021-08-01T20:16:00.000","2021-08-01T21:09:00.000","N","Y","418","412","1","0","0"
"2121337060140950","2021-08-01T20:09:00.000","BROOKLYN","3706","DORCHESTER RD & ARGYLE RD","BROOKLYN","11218","70","40","314","22","9","Phone","Initial Alarm","First Alarm","Odor - Other Than Smoke","NonMedical Emergencies","56","2021-08-01T20:10:00.000","2021-08-01T20:11:00.000","2021-08-01T20:12:00.000","2021-08-01T20:26:00.000","N","Y","168","112","3","2","1"
"2121331650140948","2021-08-01T20:09:00.000","BROOKLYN","3165","AVENUE L & E 69 ST","BROOKLYN","11234","63","46","318","22","8","EMS Link/Medical","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","109","2021-08-01T20:11:00.000","2021-08-01T20:12:00.000","2021-08-01T20:17:00.000","2021-08-01T20:21:00.000","N","N","459","350","1","0","0"
"2121304270210906","2021-08-01T20:08:00.000","MANHATTAN","427","AVENUE D & 4 ST","MANHATTAN","10009","9","2","103","1","12","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","16","2021-08-01T20:08:00.000","2021-08-01T20:08:00.000","2021-08-01T20:13:00.000","2021-08-01T20:16:00.000","N","Y","354","338","0","1","0"
"2121312330210907","2021-08-01T20:08:00.000","MANHATTAN","1233","2 AVE & E 95 ST","MANHATTAN","10128","19","5","108","2","12","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","707","2021-08-01T20:20:00.000","2021-08-01T20:21:00.000","2021-08-01T20:26:00.000","2021-08-01T20:33:00.000","N","N","1067","360","1","0","0"
"2121315730110908","2021-08-01T20:08:00.000","MANHATTAN","1573","POWELL BLVD & W 137 ST","MANHATTAN","10030","32","9","110","5","13","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","9","2021-08-01T20:09:00.000","2021-08-01T20:09:00.000",,"2021-08-01T20:14:00.000","N","N","0","0","1","0","0"
"2121323580140947","2021-08-01T20:08:00.000","BROOKLYN","2358","FARRAGUT RD & E 80 ST","BROOKLYN","11236","69","46","318","18","8","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","91","2021-08-01T20:09:00.000","2021-08-01T20:09:00.000","2021-08-01T20:13:00.000","2021-08-01T20:37:00.000","N","Y","323","232","4","2","5"
"2121333930120758","2021-08-01T20:07:00.000","BRONX","3393","BAINBRIDGE AVE & 196 ST","BRONX","10458","52","15","207","10","13","Phone","Initial Alarm","First Alarm","Odor - Other Than Smoke","NonMedical Emergencies","32","2021-08-01T20:08:00.000","2021-08-01T20:08:00.000","2021-08-01T20:13:00.000","2021-08-01T20:28:00.000","N","Y","345","313","2","2","1"
"2121310480130145","2021-08-01T20:07:00.000","RICHMOND / STATEN ISLAND","1048","WEST FINGERBOARD RD & N RAILROAD AVE","RICHMOND / STATEN ISLAND","10304","122","50","502","31","11","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","505","2021-08-01T20:15:00.000","2021-08-01T20:16:00.000",,"2021-08-01T20:16:00.000","N","N","0","0","1","0","0"
"2121332310130146","2021-08-01T20:07:00.000","RICHMOND / STATEN ISLAND","3231","BARLOW & CORTELYOU AVES","RICHMOND / STATEN ISLAND","10312","122","51","503","31","11","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","9","2021-08-01T20:07:00.000","2021-08-01T20:07:00.000","2021-08-01T20:12:00.000","2021-08-01T20:30:00.000","N","Y","279","270","1","0","0"
"2121304600330144","2021-08-01T20:06:00.000","RICHMOND / STATEN ISLAND","460","PARKHILL AVE & SOBEL COURT","RICHMOND / STATEN ISLAND","10304","120","49","501","31","11","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","596","2021-08-01T20:16:00.000",,,"2021-08-01T20:16:00.000","N","N","0","0","1","0","0"
"2121398760150739","2021-08-01T20:06:00.000","QUEENS","9876","JAMAICA AVE & 162 ST","QUEENS","11432","103","27","412","28","5","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","10","2021-08-01T20:06:00.000","2021-08-01T20:06:00.000","2021-08-01T20:10:00.000","2021-08-01T20:19:00.000","N","Y","208","198","1","0","0"
"2121303040150738","2021-08-01T20:05:00.000","QUEENS","304","JFK AIRPORT - AREA B","QUEENS",,,,,,,"EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","14","2021-08-01T20:06:00.000","2021-08-01T20:06:00.000",,"2021-08-01T20:10:00.000","N","N","0","0","1","0","0"
"2121304580110902","2021-08-01T20:05:00.000","MANHATTAN","458","E 11 ST & AVE C\LOISAIDA AVE","MANHATTAN","10009","9","2","103","1","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","92","2021-08-01T20:07:00.000","2021-08-01T20:07:00.000","2021-08-01T20:12:00.000","2021-08-01T20:35:00.000","N","N","401","309","1","0","0"
"2121309540140944","2021-08-01T20:04:00.000","BROOKLYN","954","ROGERS AVE & PROSPECT PL","BROOKLYN","11216","77","36","308","17","9","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","6","2021-08-01T20:04:00.000","2021-08-01T20:05:00.000","2021-08-01T20:09:00.000","2021-08-01T20:12:00.000","N","Y","263","257","1","0","0"
"2121322310120754","2021-08-01T20:04:00.000","BRONX","2231","JACKSON AVE & E 149 ST","BRONX","10455","40","8","201","7","15","Phone","Initial Alarm","First Alarm","Utility Emergency - Electric","NonMedical Emergencies","32","2021-08-01T20:05:00.000","2021-08-01T20:05:00.000","2021-08-01T20:08:00.000","2021-08-01T20:28:00.000","N","Y","212","180","3","3","1"
"2121304610130143","2021-08-01T20:04:00.000","RICHMOND / STATEN ISLAND","461","PARKHILL AVE 500' SO. OF OSGOOD AVE","RICHMOND / STATEN ISLAND","10304","120","49","501","31","11","EMS Link/Medical","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","10","2021-08-01T20:04:00.000","2021-08-01T20:04:00.000","2021-08-01T20:08:00.000","2021-08-01T20:15:00.000","N","Y","298","288","1","0","0"
"2121333560120755","2021-08-01T20:04:00.000","BRONX","3356","CRESTON AVE & E 190 ST","BRONX","10468","52","14","207","10","15","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","32","2021-08-01T20:05:00.000","2021-08-01T20:05:00.000","2021-08-01T20:15:00.000","2021-08-01T20:25:00.000","N","Y","641","609","0","1","0"
"2121328950140943","2021-08-01T20:03:00.000","BROOKLYN","2895","CROPSEY AVE & 20 AVE","BROOKLYN","11214","62","43","311","20","11","PD Link/Medical","Initial Alarm","First Alarm","Medical - Serious Life Threatening","Medical Emergencies","6","2021-08-01T20:03:00.000","2021-08-01T20:03:00.000",,"2021-08-01T21:19:00.000","N","N","0","0","1","0","0"
"2121334050140940","2021-08-01T20:01:00.000","BROOKLYN","3405","AVENUE X & W 8 ST","BROOKLYN","11223","60","47","313","21","11","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","36","2021-08-01T20:02:00.000","2021-08-01T20:02:00.000","2021-08-01T20:09:00.000","2021-08-01T20:18:00.000","N","Y","440","404","0","1","0"
"2121302900110900","2021-08-01T20:00:00.000","MANHATTAN","290","FDR DR & E 6 ST","MANHATTAN","10009","9","2","103","1","7","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","8","2021-08-01T20:00:00.000","2021-08-01T20:01:00.000",,"2021-08-01T20:07:00.000","N","N","0","0","1","0","0"
"2121304310130142","2021-08-01T20:00:00.000","RICHMOND / STATEN ISLAND","431","VANDERBILT AVE & TOMPKINS AVE","RICHMOND / STATEN ISLAND","10304","120","49","501","31","11","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T20:00:00.000","2021-08-01T20:00:00.000","2021-08-01T20:03:00.000","2021-08-01T20:19:00.000","N","Y","236","230","1","0","0"
"2121331330140939","2021-08-01T19:59:00.000","BROOKLYN","3133","AVENUE I & E 49 ST","BROOKLYN","11234","63","45","318","22","8","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","5","2021-08-01T19:59:00.000","2021-08-01T19:59:00.000",,"2021-08-01T20:03:00.000","N","N","0","0","1","0","0"
"2121340970150736","2021-08-01T19:58:00.000","QUEENS","4097","39 AVE & 216 ST","QUEENS","11361","111","19","411","26","6","EMS Link/Medical","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","6","2021-08-01T19:58:00.000","2021-08-01T19:58:00.000","2021-08-01T20:02:00.000","2021-08-01T20:51:00.000","N","Y","255","249","1","0","0"
"2121307670110893","2021-08-01T19:57:00.000","MANHATTAN","767","BROADWAY & W 40 ST","MANHATTAN","10018","14","4","105","2","12","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","31","2021-08-01T19:58:00.000","2021-08-01T19:58:00.000","2021-08-01T20:05:00.000","2021-08-01T20:09:00.000","N","Y","454","423","0","1","0"
"2121303890210892","2021-08-01T19:57:00.000","MANHATTAN","389","6 AVE & WASHINGTON PL","MANHATTAN","10011","6","1","102","2","10","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","7","2021-08-01T19:57:00.000","2021-08-01T19:58:00.000","2021-08-01T20:02:00.000","2021-08-01T20:15:00.000","N","Y","312","305","1","0","0"
"2121332680120752","2021-08-01T19:57:00.000","BRONX","3268","PELHAM PWAY S & WILLIAMSBRIDGE RD","BRONX","10461","49","13","211","11","14","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","5","2021-08-01T19:57:00.000","2021-08-01T19:57:00.000",,"2021-08-01T20:02:00.000","N","N","0","0","1","0","0"
"2121320250110891","2021-08-01T19:56:00.000","MANHATTAN","2025","ALBANY ST & SOUTH END AVE","MANHATTAN","10280","1","1","101","2","10","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","5","2021-08-01T19:56:00.000","2021-08-01T19:56:00.000",,"2021-08-01T20:02:00.000","N","N","0","0","1","0","0"
"2121303960340938","2021-08-01T19:56:00.000","BROOKLYN","396","HUMBOLDT ST OPP DEBEVOISE ST","BROOKLYN","11206","90","34","301","14","7","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","32","2021-08-01T19:56:00.000","2021-08-01T19:57:00.000","2021-08-01T20:02:00.000","2021-08-01T20:26:00.000","N","Y","362","330","0","1","0"
"2121355460150733","2021-08-01T19:54:00.000","QUEENS","5546","93 AVE & 215 PL","QUEENS","11428","105","23","413","29","5","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","46","2021-08-01T19:55:00.000","2021-08-01T19:55:00.000","2021-08-01T19:59:00.000","2021-08-01T20:02:00.000","N","Y","284","238","1","0","0"
"2121384660110890","2021-08-01T19:54:00.000","MANHATTAN","8466","RFK BRIDGE - MANHATTAN BOUND -","MANHATTAN",,,,,,,"EMS Link/Medical","Initial Alarm","First Alarm","Vehicle Accident - Other","NonMedical Emergencies","22","2021-08-01T19:55:00.000","2021-08-01T19:55:00.000","2021-08-01T20:00:00.000","2021-08-01T20:49:00.000","N","Y","318","296","4","3","2"
"2121306920140935","2021-08-01T19:53:00.000","BROOKLYN","692","WILLOUGHBY & THROOP AVES","BROOKLYN","11206","79","36","303","14","8","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","7","2021-08-01T19:53:00.000","2021-08-01T19:53:00.000","2021-08-01T19:56:00.000","2021-08-01T20:02:00.000","N","Y","192","185","1","0","0"
"2121322020120750","2021-08-01T19:53:00.000","BRONX","2202","BROOK AVE & E 145 ST","BRONX","10454","40","8","201","7","15","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","1018","2021-08-01T20:10:00.000","2021-08-01T20:10:00.000",,"2021-08-01T20:15:00.000","N","N","0","0","1","0","0"
"2121321840420747","2021-08-01T19:51:00.000","BRONX","2184","MORRIS AVE & 144 ST","BRONX","10451","40","8","201","7","15","Phone","Initial Alarm","First Alarm","Utility Emergency - Electric","NonMedical Emergencies","20","2021-08-01T19:52:00.000","2021-08-01T19:52:00.000","2021-08-01T19:55:00.000","2021-08-01T20:10:00.000","N","Y","200","180","3","2","1"
"2121357960150723","2021-08-01T19:51:00.000","QUEENS","5796","MERRICK BLVD & 233 ST","QUEENS","11413","105","31","413","29","5","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","5","2021-08-01T19:52:00.000","2021-08-01T19:52:00.000","2021-08-01T19:58:00.000","2021-08-01T19:59:00.000","N","Y","374","369","1","0","0"
"2121321550120748","2021-08-01T19:51:00.000","BRONX","2155","BROOK AVE & E 139 ST","BRONX","10454","40","8","201","7","15","Phone","Initial Alarm","First Alarm","Utility Emergency - Water","NonMedical Emergencies","47","2021-08-01T19:52:00.000","2021-08-01T19:52:00.000","2021-08-01T19:58:00.000","2021-08-01T20:06:00.000","N","Y","367","320","0","1","0"
"2121313570150724","2021-08-01T19:51:00.000","QUEENS","1357","BEACH CHANNEL DR & BEACH 102 ST","QUEENS","11694","100","32","414","27","5","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","38","2021-08-01T19:52:00.000","2021-08-01T19:52:00.000","2021-08-01T19:55:00.000","2021-08-01T20:33:00.000","N","Y","225","187","1","1","0"
"2121315280130141","2021-08-01T19:50:00.000","RICHMOND / STATEN ISLAND","1528","WESTWOOD AND MOUNTAIN VIEW AVES","RICHMOND / STATEN ISLAND","10314","121","50","502","31","11","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","9","2021-08-01T19:50:00.000","2021-08-01T19:50:00.000","2021-08-01T19:55:00.000","2021-08-01T20:10:00.000","N","Y","313","304","1","0","0"
"2121392440150718","2021-08-01T19:49:00.000","QUEENS","9244","LEWIS AVE & 103 ST","QUEENS","11368","110","21","404","24","14","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","32","2021-08-01T19:49:00.000","2021-08-01T19:49:00.000","2021-08-01T19:52:00.000","2021-08-01T20:22:00.000","N","Y","221","189","2","2","1"
"2121329850120746","2021-08-01T19:48:00.000","BRONX","2985","WALTON AVE & 177 ST","BRONX","10453","46","14","205","9","15","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","4","2021-08-01T19:48:00.000","2021-08-01T19:48:00.000","2021-08-01T19:58:00.000","2021-08-01T20:04:00.000","N","Y","590","586","1","0","0"
"2121337600340933","2021-08-01T19:48:00.000","BROOKLYN","3760","EASTERN PWAY & RALPH AVE","BROOKLYN","11233","77","41","308","17","9","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","5","2021-08-01T19:48:00.000","2021-08-01T19:49:00.000","2021-08-01T19:51:00.000","2021-08-01T20:05:00.000","N","Y","150","145","1","0","0"
"2121383730140932","2021-08-01T19:47:00.000","BROOKLYN","8373","LINDEN PLAZA HOUSES, DUMONT & LINCOLN AV","BROOKLYN","11208","75","42","305","19","8","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","3","2021-08-01T19:47:00.000","2021-08-01T19:48:00.000","2021-08-01T19:51:00.000","2021-08-01T20:10:00.000","N","Y","188","185","1","0","0"
"2121321370150714","2021-08-01T19:47:00.000","QUEENS","2137","133 AVE & 86 ST","QUEENS","11417","106","32","410","27","8","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","23","2021-08-01T19:47:00.000","2021-08-01T19:47:00.000","2021-08-01T19:55:00.000","2021-08-01T20:02:00.000","N","Y","474","451","1","0","0"
"2121313940150711","2021-08-01T19:46:00.000","QUEENS","1394","ROCKAWAY BEACH BLVD & BEACH 124 ST","QUEENS","11694","100","32","414","27","5","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","9","2021-08-01T19:46:00.000","2021-08-01T19:46:00.000","2021-08-01T19:50:00.000","2021-08-01T19:53:00.000","N","Y","243","234","1","0","0"
"2121300920140929","2021-08-01T19:45:00.000","BROOKLYN","92","NORMAN AVE & LORIMER ST","BROOKLYN","11222","94","33","301","14","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","7","2021-08-01T19:45:00.000","2021-08-01T19:45:00.000",,"2021-08-01T19:49:00.000","N","N","0","0","1","0","0"
"2121321500140925","2021-08-01T19:43:00.000","BROOKLYN","2150","LOTT AVE & BRISTOL ST","BROOKLYN","11212","73","42","316","23","9","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T19:43:00.000","2021-08-01T19:43:00.000","2021-08-01T19:49:00.000","2021-08-01T19:55:00.000","N","Y","350","344","1","0","0"
"2121309010540927","2021-08-01T19:43:00.000","BROOKLYN","901","GATES & LEWIS AVES","BROOKLYN","11221","81","36","303","16","8","Phone","Initial Alarm","First Alarm","Utility Emergency - Water","NonMedical Emergencies","35","2021-08-01T19:43:00.000","2021-08-01T19:44:00.000","2021-08-01T19:46:00.000","2021-08-01T19:56:00.000","N","Y","197","162","1","1","0"
"2121333280120744","2021-08-01T19:43:00.000","BRONX","3328","HOFFMAN ST & E 187 ST","BRONX","10458","48","15","206","10","15","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","8","2021-08-01T19:43:00.000","2021-08-01T19:43:00.000","2021-08-01T19:45:00.000","2021-08-01T20:03:00.000","N","Y","163","155","1","0","0"
"2121378740150703","2021-08-01T19:43:00.000","QUEENS","7874","37 AVE & 77 ST","QUEENS","11372","115","25","403","30","14","Phone","Initial Alarm","First Alarm","Demolition Debris or Rubbish Fire","NonStructural Fires","17","2021-08-01T19:43:00.000","2021-08-01T19:43:00.000","2021-08-01T19:48:00.000","2021-08-01T19:58:00.000","N","Y","301","284","1","0","0"
