"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge"
"1","2020-01-01T00:32:33.000","2020-01-01T00:43:08.000","1","4.10","1","N","138","93","1","13.5","0.5","0.5","4.4","0","0.3","19.2","0"
"2","2020-01-01T00:14:33.000","2020-01-01T00:20:05.000","1","1.98","1","N","140","74","2","7.5","0.5","0.5","0","0","0.3","11.3","2.5"
"2","2020-01-01T00:27:48.000","2020-01-01T00:45:03.000","1","3.15","1","N","263","164","1","13.5","0.5","0.5","10","0","0.3","27.3","2.5"
"2","2020-01-01T00:48:07.000","2020-01-01T01:02:51.000","1","2.79","1","N","234","87","1","12","0.5","0.5","3.95","0","0.3","19.75","2.5"
"2","2020-01-01T00:05:23.000","2020-01-01T00:18:58.000","1","4.39","1","N","224","43","1","14.5","0.5","0.5","3.66","0","0.3","21.96","2.5"
"2","2020-01-01T00:23:06.000","2020-01-01T00:27:11.000","1","0.88","1","N","239","142","2","5","0.5","0.5","0","0","0.3","8.8","2.5"
"2","2020-01-01T00:35:18.000","2020-01-01T00:44:01.000","1","1.67","1","N","142","238","1","8","0.5","0.5","1","0","0.3","12.8","2.5"
"2","2020-01-01T00:45:19.000","2020-01-01T00:55:14.000","1","2.02","1","N","238","142","1","9","0.5","0.5","2.56","0","0.3","15.36","2.5"
"2","2020-01-01T00:10:49.000","2020-01-01T00:22:13.000","3","2.00","1","N","239","262","1","9.5","0.5","0.5","2.7","0","0.3","16","2.5"
"2","2020-01-01T00:27:47.000","2020-01-01T00:39:33.000","2","3.39","1","N","262","170","1","12.5","0.5","0.5","0.1","0","0.3","16.4","2.5"
"2","2020-01-01T00:41:26.000","2020-01-01T00:52:09.000","2","0.72","1","N","170","100","2","8","0.5","0.5","0","0","0.3","11.8","2.5"
"2","2020-01-01T00:59:45.000","2020-01-01T01:14:31.000","2","3.19","1","N","234","237","1","12.5","0.5","0.5","3.26","0","0.3","19.56","2.5"
"1","2020-01-01T00:47:36.000","2020-01-01T00:54:11.000","1","0.70","1","N","170","186","2","5.5","3","0.5","0","0","0.3","9.3","2.5"
"1","2020-01-01T00:55:07.000","2020-01-01T01:20:58.000","1","4.40","1","N","186","263","2","18.5","3","0.5","0","0","0.3","22.3","2.5"
"2","2020-01-01T00:22:14.000","2020-01-01T00:57:07.000","1","4.04","1","N","48","231","1","23.5","0.5","0.5","8.19","0","0.3","35.49","2.5"
"2","2020-01-01T00:59:08.000","2020-01-01T01:07:09.000","1","1.27","1","N","211","79","2","7","0.5","0.5","0","0","0.3","10.8","2.5"
"2","2020-01-01T00:49:41.000","2020-01-01T01:11:42.000","1","8.99","1","N","132","37","1","27.5","0.5","0.5","5.76","0","0.3","34.56","0"
"1","2020-01-01T00:47:22.000","2020-01-01T00:59:09.000","1","1.00","1","N","90","107","1","8.5","3","0.5","1","0","0.3","13.3","2.5"
"1","2020-01-01T00:17:58.000","2020-01-01T00:25:58.000","2","2.00","1","N","75","238","2","8.5","3","0.5","0","0","0.3","12.3","2.5"
"1","2020-01-01T00:30:12.000","2020-01-01T00:42:38.000","3","2.40","1","N","239","166","2","10.5","3","0.5","0","0","0.3","14.3","2.5"
"1","2020-01-01T00:44:35.000","2020-01-01T00:59:29.000","4","2.70","1","N","166","263","1","12.5","3","0.5","2.45","0","0.3","18.75","2.5"
"2","2020-01-01T00:18:48.000","2020-01-01T00:32:50.000","2","3.89","1","N","237","246","1","14","0.5","0.5","4.45","0","0.3","22.25","2.5"
"2","2020-01-01T00:40:52.000","2020-01-01T00:48:23.000","1","1.10","1","N","50","142","1","7","0.5","0.5","1.5","0","0.3","12.3","2.5"
"2","2020-01-01T00:49:55.000","2020-01-01T00:55:36.000","1","1.82","1","N","142","151","1","7.5","0.5","0.5","3.39","0","0.3","14.69","2.5"
"2","2020-01-01T00:10:11.000","2020-01-01T00:21:33.000","1","1.80","1","N","113","232","1","9.5","0.5","0.5","3.32","0","0.3","16.62","2.5"
"2","2020-01-01T00:30:51.000","2020-01-01T00:44:30.000","1","1.12","1","N","79","148","1","9.5","0.5","0.5","2.66","0","0.3","15.96","2.5"
"2","2020-01-01T00:45:54.000","2020-01-01T01:05:00.000","1","3.78","1","N","148","246","2","15","0.5","0.5","0","0","0.3","18.8","2.5"
"1","2020-01-01T00:54:44.000","2020-01-01T00:56:37.000","1","0.50","1","N","113","90","1","4","3","0.5","1","0","0.3","8.8","2.5"
"1","2020-01-01T00:59:52.000","2020-01-01T01:12:41.000","3","1.90","1","N","90","161","3","10","3","0.5","0","0","0.3","13.8","2.5"
"1","2020-01-01T00:10:26.000","2020-01-01T00:26:10.000","1","7.60","1","N","237","248","2","22.5","3","0.5","0","0","0.3","26.3","2.5"
"1","2020-01-01T00:45:29.000","2020-01-01T00:46:41.000","2","0.20","1","N","262","263","1","3","3","0.5","1.35","0","0.3","8.15","2.5"
"2","2020-01-01T00:12:49.000","2020-01-01T00:32:08.000","1","5.27","1","N","161","87","2","19","0.5","0.5","0","0","0.3","22.8","2.5"
"2","2020-01-01T00:38:28.000","2020-01-01T01:10:41.000","1","4.21","1","N","261","48","1","22","0.5","0.5","5.16","0","0.3","30.96","2.5"
"2","2020-01-01T00:40:03.000","2020-01-01T00:49:31.000","1","1.10","1","N","68","68","1","8","0.5","0.5","2.36","0","0.3","14.16","2.5"
"2","2020-01-01T00:24:35.000","2020-01-01T00:41:33.000","1","5.10","1","N","231","161","2","18","0.5","0.5","0","0","0.3","21.8","2.5"
"2","2020-01-01T00:51:26.000","2020-01-01T01:27:58.000","1","6.83","1","N","170","168","1","26.5","0.5","0.5","0.99","0","0.3","31.29","2.5"
"1","2020-01-01T00:23:14.000","2020-01-01T00:26:40.000","1","0.70","1","N","249","125","2","4.5","3","0.5","0","0","0.3","8.3","2.5"
"1","2020-01-01T00:28:14.000","2020-01-01T00:31:46.000","1","0.40","1","N","125","211","2","4","3","0.5","0","0","0.3","7.8","2.5"
"1","2020-01-01T00:33:13.000","2020-01-01T00:47:46.000","1","3.40","1","N","211","255","1","13","3","0.5","3.35","0","0.3","20.15","2.5"
"2","2020-01-01T00:15:43.000","2020-01-01T00:22:28.000","1","1.09","1","N","142","43","1","6.5","0.5","0.5","2.06","0","0.3","12.36","2.5"
"2","2020-01-01T00:28:59.000","2020-01-01T00:37:31.000","1","1.65","1","N","239","141","1","7.5","0.5","0.5","2.82","0","0.3","14.12","2.5"
"2","2020-01-01T00:41:51.000","2020-01-01T00:54:08.000","1","1.44","1","N","237","142","1","9","0.5","0.5","2.56","0","0.3","15.36","2.5"
"2","2020-01-01T00:09:02.000","2020-01-01T00:31:30.000","1","7.88","1","N","127","250","2","25","0.5","0.5","0","0","0.3","26.3","0"
"2","2020-01-01T00:47:28.000","2020-01-01T00:47:55.000","1","0.04","1","N","74","74","2","2.5","0.5","0.5","0","0","0.3","3.8","0"
"1","2020-01-01T00:12:57.000","2020-01-01T00:22:42.000","4","0.20","1","N","161","161","1","7","3","0.5","2.15","0","0.3","12.95","2.5"
"1","2020-01-01T00:28:31.000","2020-01-01T00:58:21.000","2","6.50","1","N","161","261","1","27","3","0.5","6.15","0","0.3","36.95","2.5"
"2","2020-01-01T00:15:33.000","2020-01-01T00:33:08.000","3","1.58","1","N","113","170","1","12","0.5","0.5","1.5","0","0.3","17.3","2.5"
"1","2020-01-01T00:20:54.000","2020-01-01T00:58:56.000","1","5.00","1","N","193","90","1","26","0.5","0.5","0","0","0.3","27.3","0"
"1","2020-01-01T00:22:55.000","2020-01-01T00:28:15.000","1","2.20","1","N","233","141","1","8","3","0.5","2.95","0","0.3","14.75","2.5"
"1","2020-01-01T00:31:44.000","2020-01-01T00:38:53.000","2","2.70","1","N","141","233","2","10","3","0.5","0","0","0.3","13.8","2.5"
"1","2020-01-01T00:40:53.000","2020-01-01T00:49:13.000","1","2.80","1","N","233","263","1","10","3","0.5","2.75","0","0.3","16.55","2.5"
"1","2020-01-01T00:56:09.000","2020-01-01T01:20:27.000","1","10.90","1","N","263","95","1","31.5","3","0.5","8.8","0","0.3","44.1","2.5"
"1","2020-01-01T00:09:00.000","2020-01-01T00:17:58.000","1","3.10","1","Y","152","244","2","11.5","0.5","0.5","0","0","0.3","12.8","0"
"1","2020-01-01T00:27:12.000","2020-01-01T00:53:03.000","1","7.50","1","N","166","107","1","25.5","3","0.5","5.85","0","0.3","35.15","2.5"
"2","2020-01-01T00:23:44.000","2020-01-01T00:50:26.000","5","2.24","1","N","161","236","1","17.5","0.5","0.5","4.26","0","0.3","25.56","2.5"
"2","2020-01-01T00:57:36.000","2020-01-01T01:33:00.000","5","14.07","1","N","237","14","2","42","0.5","0.5","0","0","0.3","45.8","2.5"
"1","2020-01-01T00:21:29.000","2020-01-01T00:25:13.000","1","1.30","1","N","236","162","1","5.5","3","0.5","1.86","0","0.3","11.16","2.5"
"1","2020-01-01T00:34:31.000","2020-01-01T00:43:18.000","2","2.00","1","N","162","263","1","9","3","0.5","2.55","0","0.3","15.35","2.5"
"1","2020-01-01T00:45:16.000","2020-01-01T00:57:33.000","1","4.00","1","N","263","146","1","13.5","3","0.5","4.3","0","0.3","21.6","2.5"
"2","2020-01-01T00:26:30.000","2020-01-01T00:36:10.000","1","1.76","1","N","143","237","1","8.5","0.5","0.5","2.46","0","0.3","14.76","2.5"
"2","2020-01-01T00:43:01.000","2020-01-01T01:04:20.000","1","4.10","1","N","75","69","2","16.5","0.5","0.5","0","0","0.3","17.8","0"
"2","2020-01-01T00:46:22.000","2020-01-01T00:58:23.000","1","1.14","1","N","246","186","2","8.5","0.5","0.5","0","0","0.3","12.3","2.5"
"1","2020-01-01T00:19:20.000","2020-01-01T00:31:27.000","4","2.50","1","N","148","170","1","10.5","3","0.5","2.85","0","0.3","17.15","2.5"
"1","2020-01-01T00:58:11.000","2020-01-01T01:06:12.000","2","1.00","1","N","79","144","1","6.5","3","0.5","2.05","0","0.3","12.35","2.5"
"2","2020-01-01T00:33:17.000","2020-01-01T00:35:59.000","1","1.06","1","N","151","239","1","5","0.5","0.5","1","0","0.3","9.8","2.5"
"2","2020-01-01T00:32:27.000","2020-01-01T01:04:15.000","3","4.93","1","N","158","141","1","22","0.5","0.5","1","0","0.3","26.8","2.5"
"1","2020-01-01T00:14:43.000","2020-01-01T00:33:11.000","2","3.40","1","N","237","144","1","15","3","0.5","1","0","0.3","19.8","2.5"
"2","2020-01-01T00:53:16.000","2020-01-01T00:58:53.000","2","0.82","1","N","229","140","2","5.5","0.5","0.5","0","0","0.3","9.3","2.5"
"2","2020-01-01T00:15:51.000","2020-01-01T00:53:20.000","1","0.00","1","N","12","48","2","2.5","0.5","0.5","0","0","0.3","6.3","2.5"
"2","2020-01-01T00:53:36.000","2020-01-01T01:02:27.000","1","1.25","1","N","48","142","1","7.5","0.5","0.5","2.26","0","0.3","13.56","2.5"
"2","2020-01-01T00:31:18.000","2020-01-01T01:04:20.000","1","3.22","1","N","50","170","1","20.5","0.5","0.5","4.86","0","0.3","29.16","2.5"
"1","2020-01-01T00:40:06.000","2020-01-01T00:54:57.000","1","4.20","1","N","179","170","2","15","3","0.5","0","0","0.3","18.8","2.5"
"1","2020-01-01T00:58:46.000","2020-01-01T01:26:53.000","2","8.00","1","N","164","181","1","27","3","0.5","3.08","0","0.3","33.88","2.5"
"1","2020-01-01T00:19:21.000","2020-01-01T00:37:44.000","3","5.30","1","N","163","129","2","18.5","3","0.5","0","0","0.3","22.3","2.5"
"1","2020-01-01T00:41:38.000","2020-01-01T00:54:08.000","1","1.90","1","N","129","173","2","10","0.5","0.5","0","0","0.3","11.3","0"
"2","2020-01-01T00:09:49.000","2020-01-01T00:24:55.000","1","1.95","1","N","231","107","1","11","0.5","0.5","2.96","0","0.3","17.76","2.5"
"2","2020-01-01T00:26:49.000","2020-01-01T00:31:06.000","1","0.74","1","N","107","170","1","5","0.5","0.5","1.76","0","0.3","10.56","2.5"
"1","2020-01-01T00:12:24.000","2020-01-01T00:31:24.000","1","6.30","1","N","114","226","1","21","3","0.5","3","0","0.3","27.8","2.5"
"1","2020-01-01T00:37:40.000","2020-01-01T00:52:04.000","1","4.20","1","N","226","160","2","15.5","0.5","0.5","0","0","0.3","16.8","0"
"1","2020-01-01T00:32:22.000","2020-01-01T00:42:55.000","1","1.80","1","N","264","264","1","9","0.5","0.5","2.05","0","0.3","12.35","0"
"1","2020-01-01T00:53:58.000","2020-01-01T01:24:54.000","1","5.10","1","Y","264","264","1","24","0.5","0.5","5.05","0","0.3","30.35","0"
"2","2020-01-01T00:18:56.000","2020-01-01T00:22:06.000","1","0.85","1","N","142","239","2","5","0.5","0.5","0","0","0.3","8.8","2.5"
"2","2020-01-01T00:23:02.000","2020-01-01T00:35:47.000","1","2.15","1","N","239","237","1","10.5","0.5","0.5","2.86","0","0.3","17.16","2.5"
"2","2020-01-01T00:48:20.000","2020-01-01T00:55:36.000","1","1.46","1","N","43","236","1","7.5","0.5","0.5","2","0","0.3","13.3","2.5"
"1","2020-01-01T00:18:33.000","2020-01-01T00:26:58.000","1","1.50","1","N","256","217","2","8","0.5","0.5","0","0","0.3","9.3","0"
"1","2020-01-01T00:40:43.000","2020-01-01T00:50:41.000","2","1.80","1","N","144","88","1","8.5","3","0.5","2","0","0.3","14.3","2.5"
"1","2020-01-01T00:52:15.000","2020-01-01T00:57:01.000","1","0.30","1","N","87","87","1","4.5","3","0.5","1.65","0","0.3","9.95","2.5"
"1","2020-01-01T00:59:37.000","2020-01-01T01:15:54.000","2","3.00","1","N","87","234","1","13","3","0.5","3.36","0","0.3","20.16","2.5"
"2","2020-01-01T00:24:25.000","2020-01-01T00:28:13.000","2","0.73","1","N","7","7","2","4.5","0.5","0.5","0","0","0.3","5.8","0"
"1","2020-01-01T00:13:57.000","2020-01-01T00:40:35.000","2","9.70","1","N","231","244","1","31","3","0.5","6.95","0","0.3","41.75","2.5"
"1","2020-01-01T00:44:52.000","2020-01-01T00:50:21.000","4","1.10","1","N","116","166","2","6.5","0.5","0.5","0","0","0.3","7.8","0"
"1","2020-01-01T00:51:43.000","2020-01-01T00:54:48.000","2","0.60","1","N","166","116","2","4.5","0.5","0.5","0","0","0.3","5.8","0"
"2","2020-01-01T00:27:36.000","2020-01-01T00:38:09.000","4","1.48","1","N","107","233","1","8.5","0.5","0.5","3.08","0","0.3","15.38","2.5"
"2","2020-01-01T00:52:31.000","2020-01-01T01:06:14.000","1","1.42","1","N","170","90","2","10","0.5","0.5","0","0","0.3","13.8","2.5"
"2","2020-01-01T00:19:51.000","2020-01-01T00:28:25.000","2","1.69","1","N","237","263","1","8","0.5","0.5","3.54","0","0.3","15.34","2.5"
"2","2020-01-01T00:29:29.000","2020-01-01T00:33:17.000","2","0.44","1","N","263","236","1","4.5","0.5","0.5","1.66","0","0.3","9.96","2.5"
"2","2020-01-01T00:39:57.000","2020-01-01T01:01:11.000","2","8.25","1","N","162","33","1","25","0.5","0.5","5.76","0","0.3","34.56","2.5"
"2","2020-01-01T00:26:18.000","2020-01-01T00:39:28.000","1","3.32","1","N","161","238","1","12.5","0.5","0.5","4.08","0","0.3","20.38","2.5"
"2","2020-01-01T00:40:48.000","2020-01-01T00:52:11.000","2","2.32","1","N","238","42","1","10","0.5","0.5","3.39","0","0.3","14.69","0"
"2","2020-01-01T00:18:33.000","2020-01-01T00:38:55.000","2","13.94","1","N","87","243","1","37.5","0.5","0.5","2","0","0.3","43.3","2.5"
"2","2020-01-01T00:40:38.000","2020-01-01T00:54:51.000","3","2.32","1","N","243","116","1","12","0.5","0.5","3.32","0","0.3","16.62","0"
"2","2020-01-01T00:56:02.000","2020-01-01T01:18:51.000","2","5.49","1","N","116","140","1","19.5","0.5","0.5","2.08","0","0.3","25.38","2.5"
"2","2020-01-01T00:16:54.000","2020-01-01T00:34:42.000","4","4.41","1","N","263","113","1","15.5","0.5","0.5","4.82","0","0.3","24.12","2.5"
"2","2020-01-01T00:41:31.000","2020-01-01T00:48:52.000","3","1.18","1","N","90","125","2","6.5","0.5","0.5","0","0","0.3","10.3","2.5"
"2","2020-01-01T00:52:43.000","2020-01-01T01:04:28.000","5","2.34","1","N","125","170","2","10.5","0.5","0.5","0","0","0.3","14.3","2.5"
"1","2020-01-01T00:26:14.000","2020-01-01T00:51:20.000","1","1.90","1","N","43","48","1","16","3","0.5","3.95","0","0.3","23.75","2.5"
