"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"51390735","2004-02-28T00:00:00.000","00:00:00","2008-07-20T00:00:00.000","12:00:00","110","2008-09-15T00:00:00.000","343","OTHER OFFENSES RELATED TO THEF","478","THEFT OF SERVICES, UNCLASSIFIE","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1019164","210169","(null)","(null)","(null)",,"40.7434812638841","-73.8740035373971","(40.7434812638841, -73.8740035373971)","PATROL BORO QUEENS NORTH","(null)","45-64","BLACK","F"
"32694461","2005-06-20T00:00:00.000","01:00:00",,"(null)","71","2007-06-22T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998742","181235","(null)","(null)","(null)",,"40.664121282631","-73.9477648403751","(40.664121282631, -73.9477648403751)","PATROL BORO BKLYN SOUTH","(null)","(null)","UNKNOWN","F"
"9946003","2005-01-02T00:00:00.000","05:11:00","2005-01-02T00:00:00.000","05:11:00","63","2006-01-02T00:00:00.000","109","GRAND LARCENY","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","BROOKLYN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1000528","168138","(null)","(null)","(null)",,"40.6281697437036","-73.9413587834752","(40.6281697437036, -73.9413587834752)","PATROL BORO BKLYN SOUTH","(null)","25-44","BLACK","F"
"44474676","2001-02-01T00:00:00.000","10:00:00","2008-03-12T00:00:00.000","11:00:00","50","2008-03-12T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1010914","260940","(null)","(null)","(null)",,"40.8828621313214","-73.9035744897024","(40.8828621313214, -73.9035744897024)","PATROL BORO BRONX","(null)","25-44","WHITE HISPANIC","F"
"77092881","2004-12-22T00:00:00.000","11:00:00","2004-12-22T00:00:00.000","11:00:00","111","2011-02-01T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1048659","216392","(null)","(null)","(null)",,"40.7603961392658","-73.7675025349456","(40.7603961392658, -73.7675025349456)","PATROL BORO QUEENS NORTH","(null)","45-64","ASIAN / PACIFIC ISLANDER","F"
"38924919","2002-01-01T00:00:00.000","09:00:00","2008-02-05T00:00:00.000","12:30:00","112","2008-02-05T00:00:00.000","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1025401","202586","(null)","(null)","(null)",,"40.7226409964758","-73.8515418216779","(40.7226409964758, -73.8515418216779)","PATROL BORO QUEENS NORTH","(null)","25-44","WHITE","M"
"10050084","2005-01-09T00:00:00.000","22:30:00","2006-01-09T00:00:00.000","22:20:00","47","2006-01-09T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","18-24","BLACK","M",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","<18","BLACK","F"
"29448398","2005-05-30T00:00:00.000","08:00:00","2005-12-30T00:00:00.000","08:00:00","109","2007-06-04T00:00:00.000","109","GRAND LARCENY","403","LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1032051","217053","(null)","ASIAN / PACIFIC ISLANDER","F",,"40.7623158004241","-73.8274480018593","(40.7623158004241, -73.8274480018593)","PATROL BORO QUEENS NORTH","(null)","45-64","ASIAN / PACIFIC ISLANDER","F"
"48575535","2000-07-22T00:00:00.000","18:30:00",,"(null)","44","2008-07-22T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1006490","244533","25-44","BLACK HISPANIC","M",,"40.8378421209284","-73.9196277517392","(40.8378421209284, -73.9196277517392)","PATROL BORO BRONX","(null)","25-44","WHITE HISPANIC","F"
"27020988","2005-04-22T00:00:00.000","12:00:00",,"(null)","63","2007-02-20T00:00:00.000","113","FORGERY","729","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1000528","168138","25-44","BLACK","F",,"40.6281697437036","-73.9413587834752","(40.6281697437036, -73.9413587834752)","PATROL BORO BKLYN SOUTH","(null)","25-44","BLACK","M"
"46379494","1998-03-01T00:00:00.000","14:32:00",,"(null)","17","2008-05-08T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","MANHATTAN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992245","215005","(null)","(null)","(null)",,"40.7568201683051","-73.9711432633524","(40.7568201683051, -73.9711432633524)","PATROL BORO MAN SOUTH","(null)","(null)","WHITE","F"
"86089249","2000-07-01T00:00:00.000","12:00:00","2012-07-26T00:00:00.000","12:00:00","60","2012-08-04T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990784","149362","(null)","UNKNOWN","U",,"40.5766459780433","-73.9764803960699","(40.5766459780433, -73.9764803960699)","PATROL BORO BKLYN SOUTH","(null)","45-64","WHITE","M"
"13743879","2005-08-26T00:00:00.000","13:00:00","2005-08-26T00:00:00.000","17:00:00","23","2006-05-08T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","HOSPITAL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998751","226901","(null)","UNKNOWN","F",,"40.7894632995555","-73.9476340039424","(40.7894632995555, -73.9476340039424)","PATROL BORO MAN NORTH","(null)","65+","BLACK HISPANIC","M"
"48549676","2002-04-01T00:00:00.000","08:00:00",,"(null)","25","2008-07-21T00:00:00.000","109","GRAND LARCENY","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1000558","231080","(null)","(null)","(null)",,"40.8009303727402","-73.9410982410066","(40.8009303727402, -73.9410982410066)","PATROL BORO MAN NORTH","(null)","25-44","BLACK","F"
"56428091","2004-07-01T00:00:00.000","08:00:00","2004-12-31T00:00:00.000","23:59:00","102","2009-02-07T00:00:00.000","116","SEX CRIMES","180","COURSE OF SEXUAL CONDUCT AGAIN","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1030953","194101","(null)","(null)","(null)",,"40.69932415739","-73.831570887672","(40.69932415739, -73.831570887672)","PATROL BORO QUEENS SOUTH","(null)","<18","WHITE","M"
"39182693","2003-04-20T00:00:00.000","20:01:00","2003-05-19T00:00:00.000","00:00:00","47","2008-02-15T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","(null)","UNKNOWN","(null)",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","45-64","BLACK","F"
"81695060","2004-09-01T00:00:00.000","10:00:00","2011-10-11T00:00:00.000","12:00:00","18","2011-11-13T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988451","217993","(null)","(null)","(null)",,"40.7650240788333","-73.9848359497083","(40.7650240788333, -73.9848359497083)","PATROL BORO MAN SOUTH","(null)","65+","WHITE HISPANIC","F"
"27306207","1999-11-01T00:00:00.000","00:01:00","2007-03-07T00:00:00.000","00:01:00","43","2007-03-07T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1020219","239110","(null)","(null)","(null)",,"40.8229123084767","-73.8700413043181","(40.8229123084767, -73.8700413043181)","PATROL BORO BRONX","(null)","65+","UNKNOWN","F"
"47894126","2002-08-10T00:00:00.000","11:00:00","2002-08-14T00:00:00.000","10:00:00","62","2008-06-30T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983431","158677","(null)","UNKNOWN","(null)",,"40.6022161657077","-74.0029507988395","(40.6022161657077, -74.0029507988395)","PATROL BORO BKLYN SOUTH","(null)","(null)","UNKNOWN","F"
"147400467","2005-02-01T00:00:00.000","00:01:00","2015-10-31T00:00:00.000","15:00:00","88","2015-10-31T00:00:00.000","106","FELONY ASSAULT","105","STRANGULATION 1ST","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","995266","190743","45-64","BLACK","M",,"40.6902236041959","-73.9602785860011","(40.6902236041959, -73.9602785860011)","PATROL BORO BKLYN NORTH","(null)","45-64","BLACK","F"
"79184084","2005-04-16T00:00:00.000","12:00:00","2005-04-16T00:00:00.000","12:00:00","63","2011-06-06T00:00:00.000","116","SEX CRIMES","168","SODOMY 1","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1000528","168138","18-24","BLACK","M",,"40.6281697437036","-73.9413587834752","(40.6281697437036, -73.9413587834752)","PATROL BORO BKLYN SOUTH","(null)","<18","BLACK","F"
"23740503","2005-07-07T00:00:00.000","00:00:00","2005-08-18T00:00:00.000","00:00:00","77","2006-08-06T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","ATTEMPTED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1003509","185018","(null)","(null)","(null)",,"40.6744956865259","-73.9305713255961","(40.6744956865259, -73.9305713255961)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","M"
"24744676","2005-07-02T00:00:00.000","04:30:00","2005-12-10T00:00:00.000","12:00:00","17","2006-10-04T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992245","215005","(null)","UNKNOWN","M",,"40.7568201683051","-73.9711432633524","(40.7568201683051, -73.9711432633524)","PATROL BORO MAN SOUTH","(null)","45-64","ASIAN / PACIFIC ISLANDER","F"
"67331081","2002-08-01T00:00:00.000","00:01:00","2003-11-05T00:00:00.000","23:59:00","34","2009-10-30T00:00:00.000","116","SEX CRIMES","164","SODOMY 3","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1002173","249401","25-44","WHITE","F",,"40.8512131676868","-73.9352160519866","(40.8512131676868, -73.9352160519866)","PATROL BORO MAN NORTH","(null)","18-24","WHITE HISPANIC","M"
"86756801","2004-04-01T00:00:00.000","12:00:00",,"(null)","71","2012-09-14T00:00:00.000","116","SEX CRIMES","179","AGGRAVATED SEXUAL ASBUSE","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998742","181235","45-64","BLACK","M",,"40.664121282631","-73.9477648403751","(40.664121282631, -73.9477648403751)","PATROL BORO BKLYN SOUTH","(null)","18-24","WHITE","F"
"137508806","2001-06-30T00:00:00.000","14:30:00","2014-07-01T00:00:00.000","11:30:00","33","2014-07-01T00:00:00.000","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1001891","245600","(null)","(null)","(null)",,"40.8407811088581","-73.9362453818218","(40.8407811088581, -73.9362453818218)","PATROL BORO MAN NORTH","(null)","45-64","WHITE","F"
"10434763","2005-09-01T00:00:00.000","12:00:00","2006-02-16T00:00:00.000","21:00:00","73","2006-02-17T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","413","1008245","183796","(null)","BLACK","F",,"40.6711300016904","-73.9135020552048","(40.6711300016904, -73.9135020552048)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","F"
"37099170","2003-11-27T00:00:00.000","08:00:00","2007-12-15T00:00:00.000","08:00:00","19","2007-12-18T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","994244","218713","(null)","(null)","(null)",,"40.7669956423899","-73.9639223035387","(40.7669956423899, -73.9639223035387)","PATROL BORO MAN NORTH","(null)","18-24","WHITE","F"
"16582803","2003-12-01T00:00:00.000","06:00:00",,"(null)","111","2006-05-25T00:00:00.000","104","RAPE","153","RAPE 3","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1048659","216392","(null)","UNKNOWN","M",,"40.7603961392658","-73.7675025349456","(40.7603961392658, -73.7675025349456)","PATROL BORO QUEENS NORTH","(null)","18-24","WHITE HISPANIC","F"
"78746623","2001-04-01T00:00:00.000","00:01:00","2011-04-29T00:00:00.000","00:01:00","67","2011-05-16T00:00:00.000","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997843","175671","(null)","(null)","(null)",,"40.6488507469884","-73.951016510623","(40.6488507469884, -73.951016510623)","PATROL BORO BKLYN SOUTH","(null)","65+","BLACK","F"
"16644670","2004-03-01T00:00:00.000","00:01:00","2005-12-31T00:00:00.000","00:01:00","61","2006-06-01T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","995122","155693","(null)","(null)","(null)",,"40.5940190586592","-73.9608543158447","(40.5940190586592, -73.9608543158447)","PATROL BORO BKLYN SOUTH","(null)","18-24","WHITE","F"
"35795498","1995-01-01T00:00:00.000","00:00:00","1996-12-30T00:00:00.000","00:00:00","75","2007-11-16T00:00:00.000","109","GRAND LARCENY","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1017036","183890","(null)","(null)","(null)",,"40.6713598203364","-73.8818110231735","(40.6713598203364, -73.8818110231735)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","F"
"44642950","2005-01-01T00:00:00.000","00:01:00","2005-12-31T00:00:00.000","00:01:00","78","2008-03-18T00:00:00.000","126","MISCELLANEOUS PENAL LAW","117","RECKLESS ENDANGERMENT 1","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","2379","991330","187303","(null)","BLACK","M",,"40.6807856126343","-73.9744751162161","(40.6807856126343, -73.9744751162161)","PATROL BORO BKLYN SOUTH","(null)","(null)","UNKNOWN","E"
"29196791","2000-07-01T00:00:00.000","09:00:00","2004-12-31T00:00:00.000","17:00:00","52","2007-05-23T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. HOUSING POLICE","2","(null)","(null)","35708","1017478","256069","(null)","(null)","(null)",,"40.8694704770483","-73.8798608037303","(40.8694704770483, -73.8798608037303)","PATROL BORO BRONX","(null)","(null)","UNKNOWN","D"
"37099500","2001-02-16T00:00:00.000","08:00:00","2002-12-27T00:00:00.000","18:00:00","41","2007-12-17T00:00:00.000","109","GRAND LARCENY","407","LARCENY,GRAND BY DISHONEST EMP","COMPLETED","FELONY","BRONX","INSIDE","FACTORY/WAREHOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1013037","236657","(null)","(null)","(null)",,"40.8162058439227","-73.8960011932583","(40.8162058439227, -73.8960011932583)","PATROL BORO BRONX","(null)","(null)","UNKNOWN","D"
"25486853","2004-04-16T00:00:00.000","12:00:00","2005-04-15T00:00:00.000","12:00:00","103","2006-11-25T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1041717","197008","(null)","UNKNOWN","(null)",,"40.7072398161698","-73.7927267255908","(40.7072398161698, -73.7927267255908)","PATROL BORO QUEENS SOUTH","(null)","(null)","UNKNOWN","F"
"69874732","2001-01-13T00:00:00.000","08:30:00","2010-01-13T00:00:00.000","09:30:00","44","2010-01-13T00:00:00.000","359","OFFENSES AGAINST PUBLIC ADMINI","748","CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","BRONX","(null)","PARK/PLAYGROUND","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1006490","244533","25-44","WHITE HISPANIC","M",,"40.8378421209284","-73.9196277517392","(40.8378421209284, -73.9196277517392)","PATROL BORO BRONX","(null)","25-44","WHITE HISPANIC","F"
"16559985","2001-02-05T00:00:00.000","00:01:00","2006-05-20T00:00:00.000","09:59:00","83","2006-05-20T00:00:00.000","109","GRAND LARCENY","401","LARCENY,GRAND BY ACQUIRING LOS","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1007052","193757","(null)","(null)","(null)",,"40.6984738177025","-73.917768981221","(40.6984738177025, -73.917768981221)","PATROL BORO BKLYN NORTH","(null)","45-64","BLACK","M"
"10683628","2002-09-22T00:00:00.000","09:00:00",,"(null)","70","2006-03-13T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","991549","169019","(null)","(null)","(null)",,"40.6305998504358","-73.9737053160275","(40.6305998504358, -73.9737053160275)","PATROL BORO BKLYN SOUTH","(null)","18-24","BLACK","F"
"11086073","2005-07-19T00:00:00.000","03:00:00",,"(null)","81","2006-04-24T00:00:00.000","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1005319","190473","(null)","(null)","(null)",,"40.6894642952604","-73.9240290899499","(40.6894642952604, -73.9240290899499)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","F"
"23824763","2005-01-01T00:00:00.000","06:00:00","2006-08-11T00:00:00.000","10:45:00","19","2006-08-11T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","RESTAURANT/DINER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","994244","218713","(null)","(null)","(null)",,"40.7669956423899","-73.9639223035387","(40.7669956423899, -73.9639223035387)","PATROL BORO MAN NORTH","(null)","(null)","UNKNOWN","D"
"10091167","2005-09-19T00:00:00.000","06:00:00",,"(null)","113","2006-01-11T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","AIRPORT TERMINAL","PORT AUTHORITY","3","(null)","(null)","(null)","1046315","187088","25-44","BLACK","F",,"40.6799807384666","-73.7762339071953","(40.6799807384666, -73.7762339071953)","PATROL BORO QUEENS SOUTH","(null)","(null)","UNKNOWN","D"
"10495962","2005-02-24T00:00:00.000","20:45:00","2006-02-24T00:00:00.000","20:50:00","50","2006-02-24T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1010914","260940","18-24","BLACK HISPANIC","M",,"40.8828621313214","-73.9035744897024","(40.8828621313214, -73.9035744897024)","PATROL BORO BRONX","(null)","<18","WHITE HISPANIC","F"
"54306616","2005-02-01T00:00:00.000","10:00:00","2008-02-28T00:00:00.000","11:00:00","81","2008-11-19T00:00:00.000","109","GRAND LARCENY","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","COMPLETED","FELONY","BROOKLYN","FRONT OF","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1005319","190473","(null)","(null)","(null)",,"40.6894642952604","-73.9240290899499","(40.6894642952604, -73.9240290899499)","PATROL BORO BKLYN NORTH","(null)","(null)","UNKNOWN","M"
"35985012","1999-01-01T00:00:00.000","00:01:00","2007-08-31T00:00:00.000","23:59:00","83","2007-11-27T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1007052","193757","45-64","BLACK HISPANIC","M",,"40.6984738177025","-73.917768981221","(40.6984738177025, -73.917768981221)","PATROL BORO BKLYN NORTH","(null)","(null)","UNKNOWN","F"
