"uid","facname","addressnum","streetname","address","city","boro","borocode","zipcode","latitude","longitude","xcoord","ycoord","bin","bbl","commboard","council","censtract","nta","facgroup","facsubgrp","factype","capacity","captype","optype","opname","opabbrev","overlevel","overagency","overabbrev","datasource","facdomain","schooldist","policeprct","servarea"
"07c661ddec9a4a87f3536eae46a51d64","CHILD DEVELOPMENT CENTER OF THE MOSHOLU-MONTEFIORE COMM CTR","3750","BAYCHESTER AVENUE","3750 BAYCHESTER AVENUE","BRONX","BRONX","2","10466","40.886439939965200","-73.840048266789495","1028477.491179559961893","262272.265095059992746","2066190","2049350001.000000000000000","212","12","48400","BX03","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"CHILD DEVELOPMENT CENTER OF THE MOSHOLU-MONTEFIORE COMM CTR",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","11","47","Local"
"07da01f61dee2d374b64bb1997f29121","NEW YORK CHILD RESOURCE CENTER INC.","706","QUINCY STREET","706 QUINCY STREET","BROOKLYN","BROOKLYN","3","11221","40.688645335629602","-73.932531451515203","1002960.919377289945260","190175.705717831995571","3379547","3016310001.000000000000000","303","36","29300","BK35","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","New York Child Resource Center Inc.","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","16","81","Local"
"07e217034586eac695584a869e2321f7","COMUNILIFE INC","2500","AMSTERDAM AVENUE","2500 AMSTERDAM AVENUE","NEW YORK","MANHATTAN","1","10033","40.849932784021497","-73.929975642814597","1003622.742537440033630","248938.641782610997325","1063711","1021550086.000000000000000","112","10","26900","MN35","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"COMUNILIFE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","6","34","Local"
"07eab3d9ab5daaccdc5ee016dc6385d1","BRIENZAS EDUCARE","5404","TILDEN AVENUE","5404 TILDEN AVENUE","BROOKLYN","BROOKLYN","3","11203","40.647851969160499","-73.925593624549407","1004897.596945730037987","175315.090590539999539","3104513","3047390001.000000000000000","317","45","94600","BK96","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"Brienzas Educare",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","18","67","Local"
"07f19eb9f01c90a8210e0f835d6165d9","FRIENDS OF ISLAND ACADEMY INC","851","GRAND CONCOURSE","851 GRAND CONCOURSE","BRONX","BRONX","2","10451","40.826291917566799","-73.923796486236895","1005339.743203760008328","240326.823551389999921","2002869","2024680001.000000000000000","204","8","6300","BX63","HUMAN SERVICES","LEGAL AND INTERVENTION SERVICES","DISCHARGE AND REENTRY SERVICES",,,,"FRIENDS OF ISLAND ACADEMY INC",,"City","NYC Mayor's Office of Criminal Justice","NYCMOCJ","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","7","44","Local"
"0800ae8b37acbd0846385de6595900a2","ADVANCED HUMAN SERVICES OP","112-15","72 ROAD","112-15 72 ROAD","FOREST HILLS","QUEENS","4","11375","40.721369627877799","-73.837765980222500","1029219.938318660017103","202132.583933674002765","4052705","4022480074.000000000000000","406","29","75702","QN17","HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","OUTPATIENT CLINIC",,,,"Advanced Human Services, Inc.",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","28","112","Regional"
"0802b17ff811f07f0f261c884b0ae2d3","THE GREATER RIDGEWOOD YOUTH COUNCIL INC","55-24","VAN HORN STREET","55-24 VAN HORN STREET","ELMHURST","QUEENS","4","11373","40.733031026473299","-73.878242903020194","1017994.170649509993382","206363.001979035005206","4437597","4028790031.000000000000000","404","25","47900","QN50","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"THE GREATER RIDGEWOOD YOUTH COUNCIL INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","24","110","Local"
"080f4887f59c5de733cee8b48097d50f","NEW YORK EDGE INC","159-15","88 STREET","159-15 88 STREET","HOWARD BEACH","QUEENS","4","11414","40.657732973001202","-73.843885033922007","1027565.108229990000837","178944.842277182993712","4293311","4140090060.000000000000000","410","32","89200","QN57","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"NEW YORK EDGE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","27","106","Local"
"08129eff456cf0c136fe2ebfa83d203b","BROOKLYN DETENTION COMPLEX (BKDC)","275","ATLANTIC AVENUE","275 ATLANTIC AVENUE","BROOKLYN","BROOKLYN","3","11201","40.689177473908302","-73.989594777895903","987135.636956886970438","190362.544931437005289","3000605","3001750001.000000000000000","302","33","4300","BK38","JUSTICE AND CORRECTIONS","DETENTION AND CORRECTIONAL","CORRECTIONAL FACILITY",,,"Public","NYC Department of Correction","NYCDOC","City","NYC Department of Correction","NYCDOC","nycdoc_corrections","PUBLIC SAFETY, EMERGENCY SERVICES, AND ADMINISTRATION OF JUSTICE","15","84","Regional"
"081404de07a16acd91fc213d631b4e85","BENSONHURST COUNCIL OF JEW- ISH ORGANIZATION INC","8635","21 AVENUE","8635 21 AVENUE","BROOKLYN","BROOKLYN","3","11214","40.602378584708099","-73.996589697314505","985196.996200914029032","158739.178167027013842","3166996","3063780019.000000000000000","311","47","29000","BK28","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"BENSONHURST COUNCIL OF JEW- ISH ORGANIZATION INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","20","62","Local"
"081ca450704871dd92776ed1be835f04","CAMP FORT GREENE","357","CLERMONT AVENUE","357 CLERMONT AVENUE","BROOKLYN","BROOKLYN","3","11238","40.687125413946802","-73.969130147449704","992811.271089875022881","189616.256721076002577","3059492","3021220004.000000000000000","302","35","19700","BK69","CAMPS","CAMPS","CAMP - ALL AGE",,,"Non-public","Greeneprints, Inc.","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","13","88","Local"
"082b6a3505de566b94c828905aa300fe","CHINESE COMMUNITY CONCERNS CORP.","180","MOTT STREET","180 MOTT STREET","NEW YORK","MANHATTAN","1","10012","40.720546860948502","-73.995626201303494","985462.396748987026513","201791.211726308014477","1007156","1004790001.000000000000000","102","1","4100","MN24","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","Chinese Community Concerns Corp.","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","2","5","Local"
"08500aabb72ca1acb927ca7a33766836","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","9-16","27 AVENUE","9-16 27 AVENUE","ASTORIA","QUEENS","4","11102","40.773288249197499","-73.930676720050101","1003450.883460280019790","221014.158107115013991","4005573","4005100006.000000000000000","401","22","8300","QN71","HUMAN SERVICES","IMMIGRANT SERVICES","CIVICS CLASSES",,,,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","30","114","Local"
"0852ff7c3a7271ab3c84fc57608f54ec","CAMINO NUEVO OTP","311","EAST 175 STREET","311 EAST 175 STREET","BRONX","BRONX","2","10457","40.846766534499302","-73.904235127089905","1010745.300214700051583","247791.796791789995041","2009366","2028910057.000000000000000","205","15","23100","BX41","HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","OPIOID OUTPATIENT TREATMENT",,,,"PROMESA, Inc.",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","9","46","Regional"
"085b2ef3171e4f31f09f4cc4419573f7","GLEN OAKS LITTLE LEAGUE INC","255-42","73 AVENUE","255-42 73 AVENUE","GLEN OAKS","QUEENS","4","11004","40.749373078485100","-73.717432805573395","1062542.304490260081366","212419.754941043007420","4460899","4084410001.000000000000000","413","23","155102","QN44","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"GLEN OAKS LITTLE LEAGUE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","26","105","Local"
"08882ac99e5add3c0c0fa84d805e336b","I CHALLENGE MYSELF INC.","549","AUDUBON AVENUE","549 AUDUBON AVENUE","NEW YORK","MANHATTAN","1","10040","40.856604027066297","-73.925993791967599","1004722.296511559979990","251370.135275645006914","1076751","1021600018.000000000000000","112","10","27700","MN35","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS EXPLORE",,,,"I CHALLENGE MYSELF INC.",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","6","34","Local"
"08910515f9557dbdce4cc9351a64a648","THE BRONX CHARTER SCHOOL FOR BETTER LEARNING",,,"3740 BAYCHESTER AVENUE ANNEX","BRONX","BRONX","2","10466","40.884439999999998","-73.839331999999999","1028676.878954629995860","261543.970021710993024","0","2049160001.000000000000000","212","12","48400","BX03","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","SCHOOL BASED CHILD CARE - PRESCHOOL",,,"Non-public","The Bronx Charter School For Better Learning","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","11","47","Local"
"089248699206db92ebf310e5989cfce4","PROMESA, INC. RRSY","311","EAST 175 STREET","311 EAST 175 STREET","BRONX","BRONX","2","10457","40.846766534499302","-73.904235127089905","1010745.300214700051583","247791.796791789995041","2009366","2028910057.000000000000000","205","15","23100","BX41","HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","RESIDENTIAL REHAB FOR YOUTH",,,,"PROMESA, Inc.",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","9","46","Regional"
"08965f0d4d581a6c19c7c3e9e26f2af9","GOOD NEWS DELIVERANCE TABERNACLE","442","CLEVELAND STREET","442 CLEVELAND STREET","BROOKLYN","BROOKLYN","3","11208","40.673884545595897","-73.884514394041005","1016284.478943460038863","184811.834518643998308","3088900","3040000128.000000000000000","305","37","115000","BK82","HUMAN SERVICES","SOUP KITCHENS AND FOOD PANTRIES","FOOD PANTRY",,,"Non-public","Good News Deliverance Tabernacle","Non-public",,"Non-public","Non-public","foodbankny_foodbanks","HEALTH AND HUMAN SERVICES","19","75","Local"
"0897cc930055f2241f7fe0bc043d2ed8","BROOKLYN PROSPECT CHARTER SCHOOL","1100","FULTON STREET","1100 FULTON STREET","BROOKLYN","BROOKLYN","3","11238","40.681102074065102","-73.956831910010706","996223.076220534043387","187423.220913491997635","3393703","3020160030.000000000000000","303","36","22700","BK69","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"BROOKLYN PROSPECT CHARTER SCHOOL",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","13","79","Local"
"089beb514e0cc84de4c70b0415702068","THE NEW YORK FOUNDLING HOSPITAL","33-00","NORTHERN BOULEVARD","33-00 NORTHERN BOULEVARD","LONG ISLAND CITY","QUEENS","4","11101","40.751635240846198","-73.931040454597195","1003356.348162550013512","213125.178208446013741","4003105","4002147501.000000000000000","401","26","17100","QN31","HEALTH CARE","MENTAL HEALTH","SCHOOL-OMH",,,,"THE NEW YORK FOUNDLING HOSPITAL",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","30","114","Regional"
"08b146061b31c8f572e35093befd4aa3","HARLEM NO. 2 OTP",,,"16TH STREET","NEW YORK","MANHATTAN","1","10003","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","OPIOID OUTPATIENT TREATMENT",,,,"Beth Israel Medical Center",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES",,,"Regional"
"08b2577a9e17aaf7fc5af931399cf1b2","HELEN KELLER INTERNATIONAL","1560","PURDY STREET","1560 PURDY STREET","BRONX","BRONX","2","10462","40.838761042421403","-73.853201881542503","1024869.562728510005400","244894.648382496990962","2041247","2039480055.000000000000000","209","18","22200","BX46","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"HELEN KELLER INTERNATIONAL",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","11","43","Local"
"08c37b51f65428fb94c175a380ba40c8","SAMUEL FIELD YM & YWHA INC",,,"75 COLONIAL SPRING ROAD",,,"0",,"0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"HUMAN SERVICES","PROGRAMS FOR PEOPLE WITH DISABILITIES","RECREATION-OPWDD",,,,"SAMUEL FIELD YM & YWHA INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES",,,"Local"
"08c4eb6b283f5378c9837f6a62e76120","CAMBA INC","601","PARKSIDE AVENUE","601 PARKSIDE AVENUE","BROOKLYN","BROOKLYN","3","11226","40.656277690354301","-73.953810602466405","997065.833196963998489","178379.423253679997288","3115866","3050490055.000000000000000","309","40","80200","BK60","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY",,,,"CAMBA INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","17","71","Local"
"08d18cbbb1fb40d5123d621f23d0f88f","SIMFRAN ACADEMY CAMP","93","NORWOOD AVENUE","93 NORWOOD AVENUE","BROOKLYN","BROOKLYN","3","11208","40.683968822395599","-73.879538731950504","1017659.621470759971999","188487.682108948996756","3091404","3041130001.000000000000000","305","37","117400","BK83","CAMPS","CAMPS","CAMP - ALL AGE",,,"Non-public","I Love Me Early Childhood Center, Inc.","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","19","75","Local"
"08d2d8480990d33a7d1db990a69123f8","ASIAN AMERICANS FOR EQUALITY INC","2","ALLEN STREET","2 ALLEN STREET","NEW YORK","MANHATTAN","1","10002","40.714571963238001","-73.992289822127105","986387.417210169020109","199614.437593084003311","1088837","1002947502.000000000000000","103","1","1600","MN27","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"ASIAN AMERICANS FOR EQUALITY INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","2","7","Local"
"08d6c7a35eb4f910b8b65bc411c6a74b","VISION URBANA, INC.","325","BUSHWICK AVENUE","325 BUSHWICK AVENUE","BROOKLYN","BROOKLYN","3","11206","40.705016341663203","-73.938768128422694","1001227.145136510021985","196138.875630347989500","3071418","3030910001.000000000000000","301","34","48500","BK78","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"VISION URBANA, INC.",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","14","90","Local"
"08da9cbc03d9048a821fc65f07e69599","VARIETY BOYS AND GIRLS CLUB OF QUEENS INC","21-12","30 ROAD","21-12 30 ROAD","ASTORIA","QUEENS","4","11102","40.768539971792102","-73.928222558231795","1004132.044718469958752","219284.750420888012741","4006319","4005500007.000000000000000","401","22","7900","QN71","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"VARIETY BOYS AND GIRLS CLUB OF QUEENS INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","30","114","Local"
"08dfcd5b8ec94485753362c0cf8e97f7","THURSTON MEMORIAL OUREACH MINISTRIES","1243","BUSHWICK AVENUE","1243 BUSHWICK AVENUE","BROOKLYN","BROOKLYN","3","11221","40.687871263195703","-73.914639470260695","1007923.140632319962606","189898.017166522011394","3078191","3033950001.000000000000000","304","37","39900","BK78","HUMAN SERVICES","SOUP KITCHENS AND FOOD PANTRIES","FOOD PANTRY",,,"Non-public","Thurston Memorial Oureach Ministries","Non-public",,"Non-public","Non-public","foodbankny_foodbanks","HEALTH AND HUMAN SERVICES","32","83","Local"
"08dffe6940404851417dabd1e58c9a6f","NEW YORK EDGE INC","107-25","WREN PLACE","107-25 WREN PLACE","JAMAICA","QUEENS","4","11433","40.700838507010502","-73.781836736180693","1044741.667028359952383","194686.160100914014038","4218416","4102500001.000000000000000","412","27","41400","QN01","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"NEW YORK EDGE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","29","103","Local"
"08e093fd37fbc068912e62dc163e7cae","NEW YORK EDGE INC","11","CLOVE LAKE PLACE","11 CLOVE LAKE PLACE","STATEN ISLAND","STATEN ISLAND","5","10310","40.628425652757599","-74.117797807406205","951551.869429007056169","168250.774315309012309","5008403","5003080001.000000000000000","501","49","12500","SI22","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"NEW YORK EDGE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","31","120","Local"
"08f4b776b638e1db445aca77c134630f","ST. NICKS ALLIANCE CORP.","850","GRAND STREET","850 GRAND STREET","BROOKLYN","BROOKLYN","3","11211","40.711053455988697","-73.938993823568595","1001163.037103209993802","198338.334013427986065","3325733","3030160001.000000000000000","301","34","48500","BK78","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SYEP EMERGING LEADERS: LEADERS INFLUENCING TOMORROW",,,,"ST. NICKS ALLIANCE CORP.",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","14","90","Local"
"090c1cdf0bc22558040e2d8d5eeb7206","URBAN JUSTICE CENTER","40","RECTOR STREET","40 RECTOR STREET","NEW YORK","MANHATTAN","1","10006","40.708631602046900","-74.014656252615396","980186.628321515978314","197450.429946604999714","1088750","1000557501.000000000000000","101","1","1300","MN25","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"URBAN JUSTICE CENTER",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","2","1","Local"
