"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"262616929","2023-01-27T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","K","70","0","45-64","M","BLACK","995475","173323","40.642402","-73.959552","POINT (-73.959552 40.642402)"
"266909892","2023-04-19T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","K","83","0","25-44","M","WHITE","1007127","193705","40.698323","-73.917495","POINT (-73.917495 40.698323)"
"262377883","2023-01-23T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","34","0","18-24","F","BLACK","1004715","253909","40.86357246","-73.92601241","POINT (-73.92601241 40.86357246)"
"267851488","2023-05-07T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","M","BLACK","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"264796242","2023-03-09T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","Q","105","0","25-44","M","BLACK","1055351","193031","40.69621661","-73.74359184","POINT (-73.74359184 40.69621661)"
"269118226","2023-05-31T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","M","28","0","18-24","M","BLACK","997130","231440","40.80191585","-73.95347777","POINT (-73.95347777 40.80191585)"
"267749536","2023-05-04T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","84","1","25-44","M","UNKNOWN","987772","191476","40.69223342","-73.98729955","POINT (-73.98729955 40.69223342)"
"261892121","2023-01-13T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601504","F","Q","103","0","18-24","M","BLACK","1040601","194558","40.70051407","-73.79677107","POINT (-73.79677107 40.70051407)"
"263395927","2023-02-10T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","49","0","45-64","M","BLACK","1023240","247831","40.84683","-73.859071","POINT (-73.859071 40.84683)"
"269775521","2023-06-13T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","Q","105","0","25-44","M","WHITE HISPANIC","1056461","189807","40.687359","-73.739623","POINT (-73.739623 40.687359)"
"263532040","2023-02-13T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2403002","M","S","120","0","25-44","M","WHITE HISPANIC","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"261443548","2023-01-05T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","K","69","0","18-24","M","BLACK","1014866","170207","40.63380251512744","-73.88969436313862","POINT (-73.88969436313862 40.63380251512744)"
"261501868","2023-01-06T00:00:00.000","748","CONTEMPT,CRIMINAL","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155003","M","M","19","0","25-44","F","WHITE HISPANIC","996700","217647","40.76406","-73.955056","POINT (-73.955056 40.76406)"
"263970700","2023-02-21T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","S","120","0","18-24","M","WHITE HISPANIC","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"263300797","2023-02-09T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","49","0","25-44","F","WHITE HISPANIC","1022145","249519","40.851468","-73.86302","POINT (-73.86302 40.851468)"
"267938530","2023-05-09T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","105","0","25-44","M","BLACK","1055311","181498","40.664563","-73.743855","POINT (-73.743855 40.664563)"
"262004733","2023-01-16T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","B","49","0","25-44","M","WHITE HISPANIC","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"264965236","2023-03-11T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1657200","F","K","83","1","45-64","M","BLACK","1002212","193214","40.6969863","-73.93522383","POINT (-73.93522383 40.6969863)"
"269904912","2023-06-15T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","Q","110","0","25-44","M","WHITE HISPANIC","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"261754470","2023-01-12T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601504","F","B","49","0","25-44","M","BLACK","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"269450705","2023-06-07T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","K","84","0","25-44","M","WHITE HISPANIC","987324","191997","40.693664","-73.988913","POINT (-73.988913 40.693664)"
"266948230","2023-04-19T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","Q","110","0","25-44","M","WHITE HISPANIC","1017225","209572","40.74184182","-73.88100252","POINT (-73.88100252 40.74184182)"
"261688446","2023-01-10T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q","103","0","18-24","M","ASIAN / PACIFIC ISLANDER","1040590","196082","40.70469715","-73.79679799","POINT (-73.79679799 40.70469715)"
"269929303","2023-06-16T00:00:00.000","223","BURGLARY,RESIDENCE,NIGHT","107","BURGLARY","PL 1402502","F","K","84","0","45-64","M","BLACK","987932","195025","40.701975","-73.986719","POINT (-73.986719 40.701975)"
"266802923","2023-04-17T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201500","M","Q","110","0","25-44","M","WHITE HISPANIC","1014591","211427","40.74694276","-73.8904995","POINT (-73.8904995 40.74694276)"
"268521399","2023-05-19T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","K","76","2","25-44","F","BLACK","987796","188274","40.683446","-73.987212","POINT (-73.987212 40.683446)"
"267967509","2023-05-09T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","62","0","25-44","M","WHITE","983289","158770","40.602464","-74.00346","POINT (-74.00346 40.602464)"
"262808059","2023-02-01T00:00:00.000","493","STOLEN PROPERTY-MOTOR VEH 2ND,","111","POSSESSION OF STOLEN PROPERTY","PL 1654505","F","B","42","0","25-44","F","WHITE HISPANIC","1012550","244046","40.83647982","-73.89772801","POINT (-73.89772801 40.83647982)"
"269536951","2023-06-08T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","34","0","<18","U","BLACK HISPANIC","1002923","253292","40.861884","-73.93249","POINT (-73.93249 40.861884)"
"261332379","2023-01-04T00:00:00.000","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","351","CRIMINAL MISCHIEF & RELATED OF","PL 1456002","M","S","122","0","25-44","M","WHITE","954771","148450","40.574091","-74.106113","POINT (-74.106113 40.574091)"
"269355315","2023-06-05T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","S","120","0","18-24","M","BLACK HISPANIC","951768","166829","40.62452397","-74.11701233","POINT (-74.11701233 40.62452397)"
"261359455","2023-01-04T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","28","0","45-64","F","WHITE HISPANIC","997460","232038","40.803557","-73.952282","POINT (-73.952282 40.803557)"
"263228217","2023-02-08T00:00:00.000","198","CRIMINAL CONTEMPT 1","126","MISCELLANEOUS PENAL LAW","PL 21551B4","F","Q","110","0","25-44","M","ASIAN / PACIFIC ISLANDER","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"263854340","2023-02-18T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q","105","0","25-44","M","BLACK","1054512","200149","40.71576046","-73.74654319","POINT (-73.74654319 40.71576046)"
"262691439","2023-01-29T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","Q","103","0","18-24","M","WHITE HISPANIC","1039083","196826","40.70674872","-73.80222722","POINT (-73.80222722 40.70674872)"
"263449798","2023-02-11T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","K","69","0","25-44","M","BLACK","1012161","178176","40.65568462","-73.89940716","POINT (-73.89940716 40.65568462)"
"268176018","2023-05-12T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","62","0","25-44","M","WHITE HISPANIC","988094","158404","40.601458","-73.986155","POINT (-73.986155 40.601458)"
"261673504","2023-01-10T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","44","0","45-64","M","BLACK HISPANIC","1003363","238988","40.822622","-73.930942","POINT (-73.930942 40.822622)"
"262736882","2023-01-30T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200800","F","B","42","0","25-44","M","WHITE HISPANIC","1012208","240237","40.826027","-73.898979","POINT (-73.898979 40.826027)"
"266422097","2023-04-09T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","49","1","25-44","M","WHITE HISPANIC","1022951","250689","40.85467342","-73.86010206","POINT (-73.86010206 40.85467342)"
"266231306","2023-04-05T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","K","61","0","25-44","M","BLACK","1000744","155622","40.59380726","-73.94060977","POINT (-73.94060977 40.59380726)"
"266873356","2023-04-18T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q","105","0","25-44","M","BLACK","1053182","187018","40.67972953","-73.75147528","POINT (-73.75147528 40.67972953)"
"268948319","2023-05-28T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","Q","110","0","25-44","M","BLACK HISPANIC","1023993","210761","40.74508","-73.856571","POINT (-73.856571 40.74508)"
"267791242","2023-05-05T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","F","WHITE HISPANIC","1024514","208733","40.739509","-73.854703","POINT (-73.854703 40.739509)"
"261883663","2023-01-13T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1700500","M","B","44","0","25-44","M","BLACK","1010929","246421","40.84300354","-73.90357661","POINT (-73.90357661 40.84300354)"
"267463069","2023-04-29T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","Q","105","0","45-64","M","WHITE","1057766","203992","40.726284","-73.73476","POINT (-73.73476 40.726284)"
"267645918","2023-05-03T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","Q","105","0","45-64","M","BLACK","1057766","203992","40.726284","-73.73476","POINT (-73.73476 40.726284)"
"269861158","2023-06-14T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","S","120","0","45-64","M","WHITE HISPANIC","952014","170323","40.634118","-74.116142","POINT (-74.116142 40.634118)"
"262100664","2023-01-18T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","K","84","1","18-24","M","WHITE HISPANIC","987077","194131","40.69952102","-73.98980463","POINT (-73.98980463 40.69952102)"
"269263075","2023-06-03T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K","83","0","25-44","M","WHITE HISPANIC","1005193","196551","40.706141","-73.924463","POINT (-73.924463 40.706141)"
"269273306","2023-06-04T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","B","49","0","25-44","M","BLACK HISPANIC","1028409","253626","40.86271","-73.840351","POINT (-73.840351 40.86271)"
"269115642","2023-05-31T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 12005A3","F","Q","110","0","18-24","F","BLACK","1015947","210427","40.744195","-73.885607","POINT (-73.885607 40.744195)"
"264514744","2023-03-03T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","M","34","0","25-44","M","WHITE HISPANIC","1004036","250882","40.855267","-73.928475","POINT (-73.928475 40.855267)"
"269948688","2023-06-16T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","62","0","25-44","M","WHITE","984035","160461","40.607106","-74.000771","POINT (-74.000771 40.607106)"
"267469388","2023-04-29T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","K","69","0","25-44","M","BLACK","1011359","174331","40.64513343","-73.90231306","POINT (-73.90231306 40.64513343)"
"264937870","2023-03-10T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","61","0","25-44","M","BLACK","995661","160440","40.60704","-73.958904","POINT (-73.958904 40.60704)"
"269110732","2023-05-31T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","K","61","0","<18","M","WHITE","997197","161421","40.609731","-73.953367","POINT (-73.953367 40.609731)"
"266931959","2023-04-19T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","K","84","0","<18","F","BLACK","987772","191476","40.69223342","-73.98729955","POINT (-73.98729955 40.69223342)"
"263076924","2023-02-05T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","B","49","0","25-44","M","BLACK","1020085","254810","40.865997","-73.870438","POINT (-73.870438 40.865997)"
"268882280","2023-05-26T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","Q","110","0","25-44","M","WHITE HISPANIC","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"261431582","2023-01-05T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","B","44","0","18-24","M","UNKNOWN","1005473","244344","40.83731758","-73.92330228","POINT (-73.92330228 40.83731758)"
"262919143","2023-02-02T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","69","0","25-44","F","WHITE","1010576","175628","40.648698","-73.905128","POINT (-73.905128 40.648698)"
"270380406","2023-06-25T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","28","0","45-64","M","BLACK","998948","233793","40.808372","-73.946904","POINT (-73.946904 40.808372)"
"265615973","2023-03-24T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102A","F","Q","110","0","18-24","M","BLACK HISPANIC","1020251","207638","40.73652168","-73.8700929","POINT (-73.8700929 40.73652168)"
"261584664","2023-01-08T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","42","0","25-44","F","BLACK","1011897","242507","40.832259","-73.900091","POINT (-73.900091 40.832259)"
"268579101","2023-05-20T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","83","2","45-64","M","WHITE HISPANIC","1002988","195119","40.702216","-73.932418","POINT (-73.932418 40.702216)"
"270643566","2023-06-30T00:00:00.000","490","STOLEN PROPERTY 3,POSSESSION","232","POSSESSION OF STOLEN PROPERTY","PL 1654000","M","K","83","0","25-44","M","WHITE HISPANIC","1006620","194983","40.701831745613426","-73.91932144034594","POINT (-73.91932144034594 40.701831745613426)"
"266774706","2023-04-16T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","62","0","25-44","F","BLACK","983955","156039","40.59497","-74.001062","POINT (-74.001062 40.59497)"
"265718797","2023-03-27T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","M","28","0","25-44","M","ASIAN / PACIFIC ISLANDER","997979","231116","40.801026","-73.950411","POINT (-73.950411 40.801026)"
"265919154","2023-03-30T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","76","0","25-44","F","WHITE HISPANIC","984751","187852","40.68228705","-73.99819364","POINT (-73.99819364 40.68228705)"
"266555567","2023-04-12T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","6","0","25-44","M","WHITE HISPANIC","984568","205479","40.73066902","-73.99885262","POINT (-73.99885262 40.73066902)"
"262165126","2023-01-19T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","103","0","<18","M","BLACK HISPANIC","1041717","197008","40.7072398161698","-73.7927267255908","POINT (-73.7927267255908 40.7072398161698)"
"261446987","2023-01-05T00:00:00.000","462","UNAUTHORIZED USE VEHICLE 3","353","UNAUTHORIZED USE OF A VEHICLE","PL 1650501","M","K","75","0","25-44","F","BLACK","1019354","178474","40.656478","-73.873481","POINT (-73.873481 40.656478)"
"261754974","2023-01-11T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","77","0","25-44","F","BLACK","997362","185492","40.6758","-73.952728","POINT (-73.952728 40.6758)"
"262443048","2023-01-24T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201500","M","S","120","0","<18","M","WHITE HISPANIC","963713","173753","40.643566","-74.074001","POINT (-74.074001 40.643566)"
"266150186","2023-04-04T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","Q","110","0","25-44","M","ASIAN / PACIFIC ISLANDER","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"262739290","2023-01-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511D01","M","M","34","0","25-44","M","BLACK HISPANIC","1003614","255446","40.86779354","-73.92998844","POINT (-73.92998844 40.86779354)"
"262329644","2023-01-22T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","70","0","25-44","M","WHITE","998350","162810","40.613542","-73.949212","POINT (-73.949212 40.613542)"
"268903541","2023-05-27T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","34","0","18-24","M","BLACK","1005425","254690","40.865714","-73.923441","POINT (-73.923441 40.865714)"
"261843642","2023-01-13T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","Q","105","0","45-64","M","BLACK","1059067","180719","40.66239248","-73.73032777","POINT (-73.73032777 40.66239248)"
"270288066","2023-06-23T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","S","120","0","25-44","M","BLACK","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"265451221","2023-03-21T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201605","F","M","34","0","25-44","M","WHITE HISPANIC","1005970","255557","40.868095","-73.92147","POINT (-73.92147 40.868095)"
"269374199","2023-06-06T00:00:00.000","198","CRIMINAL CONTEMPT 1","126","MISCELLANEOUS PENAL LAW","PL 21551B3","F","S","120","0","25-44","M","WHITE HISPANIC","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
