"building_id","registration_id","borough","house_number","street_name","postcode","of_dwelling_units","infested_dwelling_unit_count","eradicated_unit_count","re_infested_dwelling_unit","filing_date","filing_period_start_date","filling_period_end_date","latitude","longitude","community_board","city_council_district","census_tract_2010","bin","bbl","nta"
"89538","217323","BRONX","1519","KENNELWORTH PLACE","10465","3","0","0","0","2021-04-19T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.844787","-73.822234","10","13","27401","2075814","2054120046","Pelham Bay-Country Club-City Island"
"502516","410647","QUEENS","37","92 STREET","11372","3","0","0","0","2023-06-19T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.749850","-73.874845","3","21","275","4036478","4014800066","Jackson Heights"
"889493","428154","QUEENS","11","NAMEOKE STREET","11691","3","0","0","0","2023-07-13T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.605652","-73.749774","14","31","103202","4532734","4155440047","Far Rockaway-Bayswater"
"382801","326417","BROOKLYN","106","UNDERHILL AVENUE","11238","3","0","0","0","2022-02-08T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.677432","-73.965851","8","35","205","3028509","3011520052","Prospect Heights"
"125650","204647","BRONX","1072","WOODYCREST AVENUE","10452","47","0","0","0","2022-12-27T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.834282","-73.926714","4","16","193","2003148","2025090006","Highbridge"
"661216","407798","QUEENS","1728","GROVE STREET","11385","3","0","0","0","2021-05-04T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.703387","-73.910656","5","34","547","4082204","4034410009","Ridgewood"
"37437","126901","MANHATTAN","246","WEST 103 STREET","10025","77","0","0","0","2020-02-19T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.799413","-73.969303","7","7","191","1056550","1018740058","Upper West Side-Manhattan Valley"
"107072","209026","BRONX","3133","ROCHAMBEAU AVENUE","10467","50","1","0","0","2021-12-10T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.874195","-73.880339","7","11","419","2017987","2033350016","Norwood"
"53819","214388","BRONX","914","BRYANT AVENUE","10474","3","0","0","0","2022-03-11T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.820216","-73.887019","2","17","11502","2006420","2027610579","Hunts Point"
"560463","419060","QUEENS","90","149 STREET","11435","112","0","0","0","2023-01-09T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.702613","-73.805864","12","24","240","4206814","4096780112","Jamaica"
"463844","418029","QUEENS","71","69 PLACE","11385","4","0","0","0","2023-04-21T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.702945","-73.882367","5","30","625","4089625","4036840038","Glendale"
"115157","202593","BRONX","1116","TINTON AVENUE","10456","20","1","1","0","2022-12-01T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.826956","-73.901338","3","17","131","2004866","2026710003","Longwood"
"88271","220373","BRONX","885","INTERVALE AVENUE","10459","25","0","0","0","2019-01-15T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.818506","-73.895888","2","17","87","2005602","2027090024","Longwood"
"945687","384852","BROOKLYN","97","GRAND AVENUE","11205","35","0","0","0","2021-12-08T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.694370","-73.964191","2","35","191","3398722","3018930004","Clinton Hill"
"94182","218075","BRONX","1310","MANOR AVENUE","10472","4","0","4","0","2022-12-21T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.831926","-73.877080","9","17","56","2027462","2038660010","Soundview-Bruckner-Bronx River"
"839260","223899","BRONX","169","WEST 161 STREET","10452","4","0","0","0","2023-06-27T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.830683","-73.931010","4","8","189","2113007","2025240105","Highbridge"
"1712","133415","MANHATTAN","1277","3 AVENUE","10021","16","0","0","0","2022-02-21T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.770722","-73.959886","8","4","12602","1043986","1014280004","Upper East Side-Lenox Hill-Roosevelt Island"
"809027","368557","BROOKLYN","1289","NOSTRAND AVENUE","11226","2","0","0","0","2022-03-02T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.655592","-73.950073","9","40","804","3327688","3048280001","Prospect Lefferts Gardens-Wingate"
"182747","376257","BROOKLYN","391","ADELPHI STREET","11238","28","0","0","0","2022-03-28T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.685569","-73.970340","2","35","179","3329556","3019587501","Fort Greene"
"30121","119340","MANHATTAN","49","WEST 12 STREET","10011","76","0","0","0","2019-12-26T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.735349","-73.996164","2","2","63","1009632","1005760066","Greenwich Village"
"18627","137419","MANHATTAN","30","EAST 95 STREET","10128","37","0","0","0","2023-03-22T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.786749","-73.955153","8","4","16001","1047403","1015060018","Upper East Side-Carnegie Hill"
"37401","131159","MANHATTAN","251","WEST 102 STREET","10025","6","0","0","0","2021-12-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.798751","-73.969632","7","7","191","1056554","1018740105","Upper West Side-Manhattan Valley"
"630648","912051","QUEENS","10","BEACH 32 STREET","11691","2","0","0","0","2023-07-13T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.593729","-73.764236","14","31","99802","4301744","4158230029","Far Rockaway-Bayswater"
"346030","816460","BROOKLYN","1216","NOSTRAND AVENUE","11225","2","0","0","0","2019-01-14T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.657535","-73.950306","9","40","802","3115755","3050470043","Prospect Lefferts Gardens-Wingate"
"137443","323518","BROOKLYN","4219","12 AVENUE","11219","21","0","0","0","2022-12-05T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.640116","-73.990394","12","44","224","3327672","3055980001","Borough Park"
"807932","375995","BROOKLYN","394","CHESTER STREET","11212","6","0","0","0","2021-03-18T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.661886","-73.909732","16","41","916","3326558","3035880001","Brownsville"
"354170","365968","BROOKLYN","2307","PITKIN AVENUE","11207","3","0","0","0","2021-01-01T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.673185","-73.887203","5","37","1150","3088845","3039970133","East New York (North)"
"891946","381260","BROOKLYN","360","BALTIC STREET","11201","9","0","0","0","2021-03-12T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.684420","-73.990773","6","39","6902","3393145","3004037507","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"175793","371228","BROOKLYN","1564","80 STREET","11228","3","0","0","0","2022-06-04T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.613956","-74.004592","11","43","184","3163176","3062820027","Bensonhurst"
"97414","714112","BRONX","1547","MORRIS AVENUE","10457","2","0","0","0","2023-06-19T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.842605","-73.909606","4","16","225","2007830","2028200043","Mount Eden-Claremont (West)"
"804396","110076","MANHATTAN","337","EAST 22 STREET","10010","10","0","0","0","2021-01-05T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.736821","-73.980410","6","2","64","1078820","1009280026","Gramercy"
"822461","381122","BROOKLYN","37","THROOP AVENUE","11206","18","0","0","0","2023-06-27T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.703158","-73.947307","1","33","507","3389461","3022517502","South Williamsburg"
"392521","335963","BROOKLYN","1516","WEST 9 STREET","11204","3","0","0","0","2021-04-13T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.609643","-73.982918","11","43","430","3174152","3065970013","Bensonhurst"
"244772","346445","BROOKLYN","607","RUGBY ROAD","11230","16","0","0","0","2022-01-04T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.634610","-73.964111","14","40","520","3121170","3052350049","Flatbush (West)-Ditmas Park-Parkville"
"60642","213128","BRONX","761","DAWSON STREET","10455","3","0","0","0","2022-03-10T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.817445","-73.900026","2","17","85","2005334","2026950037","Longwood"
"416980","406143","QUEENS","101","31 AVENUE","11369","6","0","0","0","2023-06-16T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.761134","-73.867893","3","21","365","4041723","4016870008","East Elmhurst"
"347794","308140","BROOKLYN","809","OCEAN AVENUE","11226","16","0","0","0","2021-12-30T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.642755","-73.959610","14","40","51602","3118825","3051630060","Flatbush"
"927816","386020","BROOKLYN","1459","ST MARKS AVENUE","11233","7","0","0","0","2021-05-04T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.673528","-73.919125","16","41","303","3420448","3014520001","Ocean Hill"
"881305","225020","BRONX","2411","FRISBY AVENUE","10461","9","0","0","0","2023-06-23T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.838314","-73.848185","10","18","202","2041781","2039770042","Westchester Square"
"98100","215422","BRONX","23","MT HOPE PLACE","10453","3","0","0","0","2022-03-01T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.849267","-73.910330","5","14","23301","2008244","2028520035","Mount Hope"
"843054","378809","BROOKLYN","924","53 STREET","11219","88","1","1","0","2021-05-18T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.637512","-74.002288","12","43","116","3343065","3056660012","Sunset Park (East)-Borough Park (West)"
"29220","133476","MANHATTAN","79","WEST WASHINGTON PLACE","10011","15","0","0","0","2019-11-22T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.731951","-73.999751","2","2","65","1008900","1005520068","Greenwich Village"
"11069","104425","MANHATTAN","126","EAST 7 STREET","10009","9","0","0","0","2021-11-05T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.726249","-73.984024","3","2","32","1005789","1004340026","East Village"
"5722","106329","MANHATTAN","1961","AMSTERDAM AVENUE","10032","8","0","0","0","2023-03-16T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.832948","-73.941961","12","10","239","1062508","1021080052","Washington Heights (South)"
"50415","207102","BRONX","1368","BOSTON ROAD","10456","14","0","0","0","2023-06-20T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.832402","-73.898453","3","16","151","2010185","2029620006","Morrisania"
"852487","817203","BROOKLYN","471","SHEPHERD AVENUE",,"2","0","0","0","2019-12-06T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.673047","-73.880523","5","37","1166","3347601","3040210001","East New York (North)"
"378223","322422","BROOKLYN","2232","STRAUSS STREET","11212","4","0","0","0","2021-04-26T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.659284","-73.913912","16","41","894","3082244","3035960051","Brownsville"
"772651","501170","STATEN ISLAND","36","RACAL COURT","10314","3","0","0","0","2023-06-27T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.586254","-74.164027","2","51","27702","5117018","5024017501","New Springville-Willowbrook-Bulls Head-Travis"
"495860","403968","QUEENS","82","88 PLACE","11385","3","0","0","0","2022-12-14T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.701924","-73.858150","5","30","639","4094683","4038660014","Glendale"
"807518","375169","BROOKLYN","310","101 STREET","11209","5","0","0","0","2022-12-02T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.612916","-74.035373","10","47","5602","3337191","3061370200","Bay Ridge"
"640664","409166","QUEENS","45","BROADWAY","11103","3","0","0","0","2022-03-13T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.757007","-73.914837","1","22","161","4012438","4007080038","Astoria (East)-Woodside (North)"
"347187","303774","BROOKLYN","1215","OCEAN AVENUE","11230","36","1","1","0","2020-12-03T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.632363","-73.957635","14","45","766","3205714","3075480038","Flatbush"
"349548","362786","BROOKLYN","1353","PACIFIC STREET","11216","8","0","8","0","2023-06-28T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.677543","-73.947630","8","36","315","3029800","3012010041","Crown Heights (North)"
"642789","409937","QUEENS","58","CATALPA AVENUE","11385","6","0","0","0","2022-12-20T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.702200","-73.901598","5","34","551","4083131","4034740012","Ridgewood"
"301993","332389","BROOKLYN","179","GRAHAM AVENUE","11206","7","0","0","0","2022-02-02T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.708239","-73.943361","1","34","505","3070981","3030430026","East Williamsburg"
"9374","128004","MANHATTAN","73","CHARLES STREET","10014","1","0","0","0","2021-06-24T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.734767","-74.004077","2","3","73","1011274","1006210072","West Village"
"894508","225560","BRONX","767","FOREST AVENUE","10456","3","0","0","0","2023-06-29T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.818874","-73.905949","1","17","77","2114196","2026460029","Melrose"
"894546","428511","QUEENS","71","EDSALL AVENUE","11385","4","0","0","0","2021-02-11T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.706338","-73.880518","5","30","623","4536701","4036630006","Glendale"
"30101","116618","MANHATTAN","354","WEST 12 STREET","10014","20","0","0","0","2019-02-25T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.737545","-74.007491","2","3","79","1012056","1006400044","West Village"
"420780","414880","QUEENS","100","34 AVENUE","11368","4","0","0","0","2023-06-28T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.755527","-73.867879","3","21","377","4043021","4017340008","North Corona"
"243888","306578","BROOKLYN","596","ARGYLE ROAD","11230","23","0","0","0","2021-02-25T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.634465","-73.965052","14","40","526","3121090","3052330008","Flatbush (West)-Ditmas Park-Parkville"
"699388","420249","QUEENS","66","THORNTON PLACE","11374","93","0","0","0","2019-01-31T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.723322","-73.857964","6","30","711","4074550","4031520021","Forest Hills"
"357060","356656","BROOKLYN","285","PROSPECT PLACE","11238","22","0","0","0","2023-07-10T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.677312","-73.967138","8","35","205","3028522","3011520071","Prospect Heights"
"37817","122929","MANHATTAN","310","WEST 109 STREET","10025","10","0","0","0","2020-01-03T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.803853","-73.967834","7","6","195","1057310","1018930024","Upper West Side-Manhattan Valley"
"437214","405078","QUEENS","31","47 STREET","11103","6","0","0","0","2022-01-21T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.758325","-73.911774","1","22","153","4013231","4007270034","Astoria (East)-Woodside (North)"
"391592","364420","BROOKLYN","1328","WEST 7 STREET","11204","12","0","0","0","2019-01-31T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.612799","-73.981617","11","44","432","3173253","3065770016","Bensonhurst"
"288361","386011","BROOKLYN","247","ECKFORD STREET","11222","7","0","0","0","2022-03-25T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.727815","-73.951076","1","33","573","3337697","3025980025","Greenpoint"
"34344","117949","MANHATTAN","363","WEST 57 STREET","10019","20","0","0","0","2020-12-31T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.767434","-73.984556","4","6","139","1026047","1010480001","Hell's Kitchen"
"24988","113105","MANHATTAN","799","MADISON AVENUE","10065","3","0","0","0","2021-04-01T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.768833","-73.967573","8","4","122","1041211","1013820022","Upper East Side-Carnegie Hill"
"966901","385764","BROOKLYN","250","SOUTH 2 STREET","11211","8","0","0","0","2023-07-05T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.711772","-73.958006","1","34","523","3350226","3024207501","Williamsburg"
"142373","377119","BROOKLYN","8845","17 AVENUE","11214","3","0","0","0","2020-06-19T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.603610","-74.010022","11","47","176","3342185","3064620020","Bath Beach"
"63835","206912","BRONX","286","EAST 151 STREET","10451","7","0","0","0","2023-06-16T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.818499","-73.920983","1","17","65","2001828","2024100018","Melrose"
"646428","406941","QUEENS","1881","CORNELIA STREET","11385","6","0","0","0","2023-05-18T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.702638","-73.903127","5","34","551","4083076","4034720044","Ridgewood"
"1004815","390256","BROOKLYN","781","FOUNTAIN AVENUE","11208","7","0","0","0","2023-07-06T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.661208","-73.867753","5","42","1220","3390867","3045650074","East New York-City Line"
"567813","409230","QUEENS","89","161 STREET","11432","84","2","2","0","2022-02-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.706094","-73.799813","12","27","44601","4208865","4097580035","Jamaica"
"806459","225000","BRONX","431","EAST 136 STREET","10454","30","0","0","0","2021-12-03T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.807362","-73.922752","1","8","25","2091001","2022810060","Mott Haven-Port Morris"
