"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","total_amount","payment_type","trip_type"
"2","2014-09-13T22:45:36.000","2014-09-13T22:51:04.000","N","1","-73.953376770019531","40.744899749755859","-73.947830200195312","40.752094268798828","1","0.88","5.5","0.5","0.5","2","0",,"8.5","1","1"
"2","2014-11-10T16:00:07.000","2014-11-10T16:16:41.000","N","1","-73.987174987792969","40.6959228515625","-73.945556640625","40.700313568115234","1","2.29","13","1","0.5","1","0",,"15.5","1","1"
"2","2014-03-10T01:23:51.000","2014-03-10T01:26:04.000","N","1","-73.944541931152344","40.783313751220703","-73.939193725585938","40.790721893310547","1","0.44","3.5","0.5","0.5","0","0",,"4.5","2","1"
"2","2014-07-31T21:51:55.000","2014-07-31T21:57:17.000","N","1","-73.924972534179688","40.827743530273438","-73.928573608398437","40.840030670166016","1","1.16","6","0.5","0.5","0","0",,"7","2","1"
"2","2014-11-20T22:36:14.000","2014-11-20T23:06:34.000","N","1","-73.844291687011719","40.720939636230469","-73.958976745605469","40.689064025878906","1","9.25","30","0.5","0.5","0","0",,"31","1","1"
"2","2014-09-21T16:17:29.000","2014-09-21T16:24:06.000","N","1","-73.858406066894531","40.823013305664063","-73.86053466796875","40.837886810302734","1","1.35","7","0","0.5","0","0",,"7.5","2","1"
"2","2014-08-02T03:59:58.000","2014-08-02T04:09:17.000","N","1","-73.951622009277344","40.714393615722656","-73.941413879394531","40.714710235595703","1","2.01","9","0.5","0.5","0","0",,"10","2","1"
"1","2014-03-16T00:44:31.000","2014-03-16T01:09:22.000","N","1","-73.984832763671875","40.670883178710937","-73.920394897460938","40.706779479980469","1","5.4","20.5","0.5","0.5","0","0",,"21.5","2",
"2","2014-10-31T17:16:51.000","2014-10-31T17:46:14.000","N","1","-73.8773193359375","40.737216949462891","-73.94696044921875","40.705585479736328","1","4.83","21","1","0.5","5.5","0",,"28","1","1"
"2","2014-06-06T10:26:29.000","2014-06-06T10:39:30.000","N","1","-73.826522827148438","40.71234130859375","-73.786773681640625","40.708023071289063","1","2.6","11.5","0","0.5","0","0",,"12","2","1"
"2","2014-10-04T02:15:00.000","2014-10-04T02:27:37.000","N","1","-73.957748413085937","40.718116760253906","-73.922645568847656","40.742488861083984","1","3.17","12.5","0.5","0.5","0","0",,"13.5","1","1"
"2","2014-05-04T00:47:06.000","2014-05-04T01:01:17.000","N","1","-73.95672607421875","40.720783233642578","-73.994728088378906","40.725021362304688","1","3.19","13","0.5","0.5","2.43","0",,"16.43","1","1"
"2","2014-09-27T14:49:20.000","2014-09-27T14:52:41.000","N","1","-73.934715270996094","40.852062225341797","-73.935470581054688","40.857273101806641","5","0.49","4","0","0.5","0","0",,"4.5","2","1"
"2","2014-08-01T17:14:10.000","2014-08-01T17:46:32.000","N","1","-73.982704162597656","40.692665100097656","-74.003616333007812","40.728523254394531","1","3.04","20","1","0.5","0","0",,"21.5","2","1"
"2","2014-03-09T22:19:55.000","2014-03-09T22:35:29.000","N","1","-73.975349426269531","40.674407958984375","-73.934333801269531","40.685138702392578","1","2.94","13","0.5","0.5","2.7","0",,"16.7","1","1"
"2","2014-05-19T08:44:01.000","2014-05-19T08:55:46.000","N","1","-73.952033996582031","40.798988342285156","-73.944290161132812","40.795570373535156","1","0.66","8.5","0","0.5","0","0",,"9","2","1"
"2","2014-03-27T16:13:46.000","2014-03-27T16:22:06.000","N","1","-73.952239990234375","40.789920806884766","-73.958564758300781","40.799900054931641","1","1.71","8.5","1","0.5","2","0",,"12","1","1"
"2","2014-04-18T17:05:32.000","2014-04-18T17:24:33.000","N","1","-73.934738159179688","40.847873687744141","-73.874847412109375","40.880077362060547","1","7.46","23","1","0.5","0","0",,"24.5","2","1"
"2","2014-02-14T15:52:39.000","2014-02-14T16:11:51.000","N","1","-73.939140319824219","40.843441009521484","-73.939155578613281","40.800094604492188","1","4.43","17.5","0","0.5","0","0",,"18","2",
"2","2014-05-31T13:13:27.000","2014-05-31T13:28:48.000","N","1","-73.943626403808594","40.810317993164062","-73.910926818847656","40.831951141357422","1","2.79","12.5","0","0.5","2","0",,"15","1","1"
"1","2014-07-03T18:12:34.000","2014-07-03T18:27:49.000","N","1","-73.891586303710938","40.747913360595703","-73.928970336914063","40.757404327392578","1","3.5","14.5","1","0.5","0","0",,"16","2","1"
"2","2014-05-14T15:19:14.000","2014-05-14T15:30:12.000","N","1","-73.958473205566406","40.810478210449219","-73.978271484375","40.785926818847656","1","2.18","10","0","0.5","0","0",,"10.5","2","1"
"2","2014-10-29T10:36:34.000","2014-10-29T10:43:01.000","N","1","-73.948173522949219","40.808845520019531","-73.949089050292969","40.797626495361328","1","1.24","6.5","0","0.5","0","0",,"7","2","1"
"1","2014-10-16T08:57:52.000","2014-10-16T09:32:34.000","N","1","-73.947463989257813","40.79052734375","-73.982246398925781","40.74749755859375","1","4.9","23.5","0","0.5","4.8","0",,"28.8","1","1"
"2","2014-09-06T16:45:12.000","2014-09-06T16:53:22.000","N","1","-73.959739685058594","40.808460235595703","-73.9417724609375","40.806190490722656","1","1.3","7.5","0","0.5","1","0",,"9","1","1"
"2","2014-11-21T00:01:02.000","2014-11-21T00:15:46.000","N","1","-73.958946228027344","40.719623565673828","-73.959312438964844","40.686725616455078","1","2.87","12","0.5","0.5","0","0",,"13","2","1"
"1","2014-05-20T21:39:47.000","2014-05-20T21:57:49.000","N","1","-73.987419128417969","40.691257476806641","-73.953277587890625","40.652397155761719","1","3.9","15.5","0.5","0.5","0","0",,"16.5","2","1"
"2","2014-04-19T12:41:37.000","2014-04-19T12:56:24.000","N","1","-73.955223083496094","40.814739227294922","-73.907379150390625","40.8153076171875","1","3.33","13.5","0","0.5","0","0",,"14","2","1"
"2","2014-12-28T10:46:09.000","2014-12-28T11:14:11.000","N","1","-73.961227416992188","40.712055206298828","-73.994659423828125","40.750446319580078","1","4.76","21","0","0.5","4.2","0",,"25.7","1","1"
"2","2014-12-10T11:27:33.000","2014-12-10T11:41:12.000","N","1","-73.961830139160156","40.716606140136719","-74.001899719238281","40.686786651611328","1","4.7","15.5","0","0.5","3.88","0",,"19.88","1","1"
"1","2014-11-14T19:01:44.000","2014-11-14T19:14:41.000","N","1","-73.926521301269531","40.820091247558594","-73.900215148925781","40.832126617431641","1","2","10.5","1","0.5","0","0",,"12","2","1"
"1","2014-07-13T15:36:15.000","2014-07-13T15:57:44.000","N","1","-73.953758239746094","40.788005828857422","-73.990219116210938","40.740432739257813","3","3.8","17","0","0.5","3.5","0",,"21","1","1"
"2","2014-03-06T19:47:58.000","2014-03-06T19:54:49.000","N","1","-73.945098876953125","40.808181762695313","-73.936019897460938","40.815067291259766","1","0.99","6.5","1","0.5","0","0",,"8","2","1"
"2","2014-05-07T11:18:57.000","2014-05-07T11:22:30.000","N","1","-73.919593811035156","40.762462615966797","-73.925621032714844","40.762195587158203","1","0.42","4.5","0","0.5","0","0",,"5","2","1"
"2","2014-08-07T22:03:38.000","2014-08-07T22:16:23.000","N","1","-73.951072692871094","40.710781097412109","-73.981727600097656","40.687431335449219","1","3.68","14","0.5","0.5","2.9","0",,"17.9","1","1"
"2","2014-09-06T23:56:25.000","2014-09-07T00:15:17.000","N","1","-73.982330322265625","40.673873901367188","-73.943244934082031","40.694194793701172","1","3.85","16.5","0.5","0.5","0","0",,"17.5","2","1"
"2","2014-11-03T12:13:14.000","2014-11-03T12:27:20.000","N","1","-73.953056335449219","40.676013946533203","-73.989997863769531","40.686542510986328","5","2.11","11","0","0.5","2.2","0",,"13.7","1","1"
"1","2014-09-28T03:45:04.000","2014-09-28T04:01:01.000","Y","1","-73.954246520996094","40.718975067138672","-73.9742431640625","40.737026214599609","2","4.4","16","0.5","0.5","3","0",,"20","1","1"
"2","2014-10-18T09:12:14.000","2014-10-18T09:22:17.000","N","1","-73.899810791015625","40.741165161132812","-73.935600280761719","40.750160217285156","2","2.06","10","0","0.5","0","0",,"10.5","2","1"
"1","2014-03-06T12:18:27.000","2014-03-06T12:45:09.000","N","1","-73.992393493652344","40.689517974853516","-73.990554809570313","40.737155914306641","2","3.9","19.5","0","0.5","2.5","0",,"22.5","1",
"2","2014-01-27T04:02:13.000","2014-01-27T04:12:31.000","N","1","-73.946388244628906","40.816650390625","-73.924270629882812","40.811290740966797","1","1.81","9.5","0.5","0.5","0","0",,"10.5","2",
"1","2014-04-27T22:32:40.000","2014-04-27T22:36:26.000","N","1","-73.913726806640625","40.765674591064453","-73.928573608398437","40.752063751220703","1","1.3","6","0.5","0.5","0","0",,"7","2","1"
"2","2014-12-24T23:57:33.000","2014-12-25T00:26:19.000","N","1","-73.9088134765625","40.761985778808594","-73.967720031738281","40.797740936279297","5","7.2","26","0.5","0.5","5","0",,"32","1","1"
"2","2014-05-13T12:39:22.000","2014-05-13T12:59:01.000","N","1","-73.903633117675781","40.745841979980469","-73.798309326171875","40.705593109130859","1","10.04","29.5","0","0.5","0","0",,"30","2","1"
"2","2014-06-07T21:11:37.000","2014-06-07T21:33:44.000","N","1","-73.995643615722656","40.678806304931641","-73.984977722167969","40.731632232666016","1","6.19","21.5","0.5","0.5","5.5","0",,"28","1","1"
"2","2014-04-06T01:37:36.000","2014-04-06T01:43:53.000","N","1","-73.958969116210938","40.716747283935547","-73.967597961425781","40.711135864257813","1","0.91","6","0.5","0.5","1.3","0",,"8.3","1","1"
"2","2014-03-29T12:48:30.000","2014-03-29T12:49:25.000","N","1","-73.90325927734375","40.853141784667969","-73.905967712402344","40.849315643310547","1","0.15","3","0","0.5","0","0",,"3.5","2","1"
"2","2014-09-05T23:42:02.000","2014-09-06T00:02:52.000","N","1","-73.951080322265625","40.785968780517578","-73.993377685546875","40.746463775634766","5","4.02","17","0.5","0.5","2","0",,"20","1","1"
"1","2014-07-08T08:13:52.000","2014-07-08T08:22:08.000","N","1","-73.909759521484375","40.690265655517578","-73.903663635253906","40.678581237792969","1","1.4","7.5","0","0.5","0","0",,"8","1","1"
"2","2014-12-26T00:47:44.000","2014-12-26T00:54:51.000","N","1","-73.892509460449219","40.746692657470703","-73.928878784179688","40.744625091552734","1","2.02","8","0.5","0.5","0","0",,"9","2","1"
"1","2014-11-12T09:26:06.000","2014-11-12T09:34:13.000","N","1","-73.953987121582031","40.816570281982422","-73.965347290039063","40.801223754882813","1","1.5","8","0","0.5","1.7","0",,"10.2","1","1"
"2","2014-02-08T07:08:14.000","2014-02-08T07:13:29.000","N","1","-73.938369750976563","40.675445556640625","-73.933273315429688","40.669136047363281","1","0.92","6","0","0.5","0","0",,"6.5","2",
"2","2014-07-23T17:59:18.000","2014-07-23T18:04:15.000","N","1","-73.959251403808594","40.814018249511719","-73.941421508789063","40.829170227050781","1","1.58","6.5","1","0.5","0","0",,"8","2","1"
"2","2014-03-14T23:31:33.000","2014-03-14T23:33:27.000","N","1","-73.957695007324219","40.717842102050781","-73.950050354003906","40.72247314453125","1","0.54","4","0.5","0.5","0","0",,"5","2","1"
"2","2014-10-01T18:08:05.000","2014-10-01T18:12:58.000","N","1","-73.931610107421875","40.858753204345703","-73.938102722167969","40.850917816162109","1","0.77","5.5","1","0.5","0","0",,"7","2","1"
"2","2014-12-17T11:45:43.000","2014-12-17T11:50:45.000","N","1","-73.991470336914063","40.696933746337891","-73.996284484863281","40.698402404785156","1","0.51","5","0","0.5","0","0",,"5.5","2","1"
"2","2014-12-11T23:55:49.000","2014-12-12T00:04:53.000","N","1","-73.966094970703125","40.716251373291016","-73.941497802734375","40.716266632080078","1","1.5","8","0.5","0.5","0","0",,"9","2","1"
"2","2014-09-24T16:25:35.000","2014-09-24T16:35:55.000","N","1","-73.942314147949219","40.841323852539063","-73.98223876953125","40.784801483154297","1","5.08","16","1","0.5","0","0",,"17.5","2","1"
"2","2014-03-18T04:15:13.000","2014-03-18T04:26:01.000","N","1","-73.9512939453125","40.714015960693359","-73.901664733886719","40.702247619628906","1","3.09","11.5","0.5","0.5","0","0",,"12.5","2","1"
"2","2014-10-11T00:51:06.000","2014-10-11T00:57:51.000","N","1","-73.879379272460938","40.881694793701172","-73.857650756835938","40.880741119384766","1","1.68","7.5","0.5","0.5","0","0",,"8.5","2","1"
"2","2014-09-27T18:46:20.000","2014-09-27T18:49:37.000","N","1","-73.94720458984375","40.632450103759766","-73.95147705078125","40.643123626708984","5","1.01","5","0","0.5","0","0",,"5.5","2","1"
"1","2014-03-19T19:58:44.000","2014-03-19T20:11:50.000","N","1","-73.936920166015625","40.854923248291016","-73.974174499511719","40.789829254150391","1","6","18.5","0.5","0.5","3.9","0",,"23.4","1",
"2","2014-10-17T15:58:36.000","2014-10-17T16:35:28.000","N","1","-73.954063415527344","40.790470123291016","-73.991340637207031","40.755943298339844","1","4.89","25","0","0.5","0","0",,"25.5","2","1"
"1","2014-01-07T13:39:51.000","2014-01-07T14:00:25.000","N","1","-73.943954467773438","40.8154296875","-73.986587524414063","40.768360137939453","1","4.3","17","0","0.5","0","0",,"17.5","2",
"1","2014-10-30T11:33:38.000","2014-10-30T11:35:50.000","N","1","-73.881553649902344","40.840583801269531","-73.888038635253906","40.839824676513672","1","0.4","3.5","0","0.5","0","0",,"4","2","1"
"1","2014-11-04T14:41:04.000","2014-11-04T14:55:58.000","N","1","-73.869956970214844","40.822643280029297","-73.922683715820313","40.809085845947266","2","3.7","14","0","0.5","0","0",,"14.5","2","1"
"2","2014-11-05T16:37:59.000","2014-11-05T16:50:39.000","N","1","-73.908370971679688","40.847270965576172","-73.9205322265625","40.826168060302734","1","1.79","10.5","1","0.5","0","0",,"12","2","1"
"2","2014-08-30T10:33:41.000","2014-08-30T10:37:06.000","N","1","-73.951942443847656","40.810573577880859","-73.953300476074219","40.817707061767578","1","0.58","4.5","0","0.5","0","0",,"5","2","1"
"2","2014-12-02T11:56:28.000","2014-12-02T12:18:27.000","N","1","-73.990440368652344","40.671268463134766","-73.949783325195313","40.704391479492188","1","5.27","19.5","0","0.5","0","0",,"20","1","1"
"2","2014-10-01T06:10:40.000","2014-10-01T06:17:13.000","N","1","-73.830024719238281","40.759613037109375","-73.817680358886719","40.776569366455078","1","1.82","8","0","0.5","0","0",,"8.5","2","1"
"2","2014-10-18T07:32:03.000","2014-10-18T07:35:53.000","N","1","-73.930305480957031","40.854152679443359","-73.939163208007812","40.842498779296875","1","0.96","5.5","0","0.5","0","0",,"6","2","1"
"2","2014-12-19T10:57:01.000","2014-12-19T11:15:44.000","N","1","-73.844200134277344","40.721446990966797","-73.689033508300781","40.731834411621094","1","10.42","30","0","0.5","0","0",,"30.5","2","1"
"2","2014-10-18T18:05:45.000","2014-10-18T18:07:04.000","N","1","-73.99737548828125","40.679416656494141","-73.997390747070313","40.679435729980469","1","0","3","0","0.5","0","0",,"3.5","2","1"
"1","2014-05-04T19:36:41.000","2014-05-04T19:47:44.000","N","1","-73.903602600097656","40.848850250244141","-73.9310302734375","40.855209350585938","1","2.7","10.5","0","0.5","0","0",,"11","2","1"
"2","2014-11-16T12:47:32.000","2014-11-16T12:58:26.000","N","1","-73.914016723632813","40.838802337646484","-73.940841674804688","40.839134216308594","1","2.62","10.5","0","0.5","0","0",,"11","2","1"
"2","2014-09-21T02:27:59.000","2014-09-21T02:35:54.000","N","1","-73.82965087890625","40.759838104248047","-73.802726745605469","40.758663177490234","6","1.72","8","0.5","0.5","0","0",,"9","2","1"
"2","2014-05-12T19:42:59.000","2014-05-12T19:58:31.000","N","1","-73.979072570800781","40.684749603271484","-73.988273620605469","40.720233917236328","1","3.6","13.5","1","0.5","0","0",,"15","2","1"
"2","2014-12-01T16:11:59.000","2014-12-01T16:29:31.000","N","1","-73.985740661621094","40.689556121826172","-73.961555480957031","40.680427551269531","1","1.82","12.5","1","0.5","0","0",,"14","2","1"
"1","2014-12-31T17:25:01.000","2014-12-31T17:39:46.000","N","1","-73.947036743164063","40.808380126953125","-73.948776245117187","40.835079193115234","1","2.8","12.5","1","0.5","0","0",,"14","2","1"
"2","2014-01-31T19:59:44.000","2014-01-31T20:11:38.000","N","1","-73.939163208007812","40.816390991210938","-73.939384460449219","40.801799774169922","1","3.82","13.5","0.5","0.5","0","0",,"14.5","2",
"2","2014-04-14T03:01:41.000","2014-04-14T03:05:01.000","N","1","-73.899497985839844","40.746139526367188","-73.910179138183594","40.744712829589844","5","0.6","4.5","0.5","0.5","0","0",,"5.5","2","1"
"1","2014-12-13T12:58:46.000","2014-12-13T13:41:29.000","N","2","-73.961273193359375","40.806217193603516","-73.78302001953125","40.648948669433594","1","18.7","52","0","0.5","6","7.5",,"66","1","1"
"1","2014-11-07T18:16:33.000","2014-11-07T18:18:28.000","N","1","-73.990837097167969","40.686161041259766","-73.993194580078125","40.687782287597656","1","0.2","3.5","1","0.5","1","0",,"6","1","1"
"2","2014-10-04T21:53:02.000","2014-10-04T22:08:57.000","N","1","-73.951759338378906","40.725574493408203","-73.992088317871094","40.717971801757813","6","3.7","15.5","0.5","0.5","2","0",,"18.5","1","1"
"2","2014-11-09T17:17:10.000","2014-11-09T17:22:45.000","N","1","-73.870796203613281","40.733936309814453","-73.888748168945313","40.739112854003906","1","0.94","6","0","0.5","0","0",,"6.5","2","1"
"2","2014-12-21T20:47:35.000","2014-12-21T20:51:52.000","N","1","-73.896217346191406","40.746334075927734","-73.886268615722656","40.747261047363281","3","0.52","4.5","0.5","0.5","0","0",,"5.5","2","1"
"2","2014-06-27T20:14:07.000","2014-06-27T20:21:53.000","N","1","-73.951095581054687","40.786022186279297","-73.972869873046875","40.795425415039062","1","1.39","7.5","0.5","0.5","0","0",,"8.5","2","1"
"2","2014-07-01T22:07:02.000","2014-07-01T22:21:33.000","N","1","-73.92022705078125","40.756343841552734","-73.891975402832031","40.728748321533203","1","2.94","12.5","0.5","0.5","0","0",,"13.5","2","1"
"2","2014-04-16T16:09:19.000","2014-04-16T16:19:23.000","N","1","-73.980178833007812","40.668571472167969","-73.998054504394531","40.677928924560547","1","1.53","9","1","0.5","0","0",,"10.5","2","1"
"2","2014-05-07T14:39:55.000","2014-05-07T14:58:28.000","N","1","-73.987358093261719","40.702442169189453","-74.011604309082031","40.654258728027344","1","4.92","18","0","0.5","0","0",,"18.5","1","1"
