"unique_id","generated_on","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","community_board","council_district","census_tract","nta","bbl","bin","install_date","active_date","wifi_status","wifi_status_date","tablet_status","tablet_status_date","phone_status","phone_status_date","geocoded_column"
"2023-04-17.06:00:00.629.qu-02-125015","2023-04-17 06:00:00.629","qu-02-125015","Live","125015","46-45 VERNON BOULEVARD","New York","NY","11101","Queens","40.74549641","-73.95296626","VERNON BOULEVARD","11 STREET","NE","402","26","4000700","Hunters Point-Sunnyside-West Maspeth","4000470001","4311868","2018-04-27 20:00:00.000","2018-06-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.74549641, -73.95296626)"
"2023-04-17.06:00:00.629.qu-02-125014","2023-04-17 06:00:00.629","qu-02-125014","Live","125014","10-63 JACKSON AVENUE","New York","NY","11101","Queens","40.74291934","-73.95212666","49 AVENUE","50 AVENUE","NW","402","26","4000700","Hunters Point-Sunnyside-West Maspeth","4000427501","4000240","2017-03-03 19:00:00.000","2017-03-23 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.74291934, -73.95212666)"
"2023-04-17.06:00:00.629.qu-02-124996","2023-04-17 06:00:00.629","qu-02-124996","Live","124996","46-02 GREENPOINT AVENUE","New York","NY","11104","Queens","40.74218025","-73.91873252","46 STREET","47 STREET","SE","402","26","4023500","Hunters Point-Sunnyside-West Maspeth","4001530013","4001557","2017-02-24 19:00:00.000","2017-03-08 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.74218025, -73.91873252)"
"2023-04-17.06:00:00.629.qu-02-124993","2023-04-17 06:00:00.629","qu-02-124993","Live","124993","45-06 GREENPOINT AVENUE","New York","NY","11104","Queens","40.74184571","-73.91968964","45 STREET","46 STREET","SE","402","26","4018300","Hunters Point-Sunnyside-West Maspeth","4001650006","4001962","2017-02-24 19:00:00.000","2017-03-08 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.74184571, -73.91968964)"
"2023-04-17.06:00:00.629.qu-02-124987","2023-04-17 06:00:00.629","qu-02-124987","Live","124987","45-23 GREENPOINT AVENUE","New York","NY","11104","Queens","40.74221127","-73.91899505","46 STREET","45 STREET","NW","402","26","4018300","Hunters Point-Sunnyside-West Maspeth","4001640001","4001953","2017-02-24 19:00:00.000","2017-03-08 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.74221127, -73.91899505)"
"2023-04-17.06:00:00.629.qu-02-124974","2023-04-17 06:00:00.629","qu-02-124974","Installed","124974","48-20 SKILLMAN AVENUE","New York","NY","11104","Queens","40.7462024","-73.9154447","49 STREET","48 STREET","SW","402","26","4025301","Hunters Point-Sunnyside-West Maspeth","4001350030","4001199","2022-11-11 19:00:00.000",,"null","null","null","null","null","null","
,  
(40.7462024, -73.9154447)"
"2023-04-17.06:00:00.629.qu-02-124955","2023-04-17 06:00:00.629","qu-02-124955","Live","124955","38-02 QUEENS BOULEVARD","New York","NY","11101","Queens","40.74387741","-73.92692611","38 STREET","39 STREET","SE","402","26","4017900","Hunters Point-Sunnyside-West Maspeth","4002230021","4003169","2016-11-18 19:00:00.000","2017-02-20 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.74387741, -73.92692611)"
"2023-04-17.06:00:00.629.qu-02-124952","2023-04-17 06:00:00.629","qu-02-124952","Live","124952","32-44 QUEENS BOULEVARD","New York","NY","11101","Queens","40.74445002","-73.93187521","33 STREET","32 PLACE","SW","402","26","4017900","Hunters Point-Sunnyside-West Maspeth","4002480036","4003441","2016-11-04 20:00:00.000","2017-02-01 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.74445002, -73.93187521)"
"2023-04-17.06:00:00.629.qu-02-124947","2023-04-17 06:00:00.629","qu-02-124947","Live","124947","46-02 QUEENS BOULEVARD","New York","NY","11104","Queens","40.742912","-73.91854","46 STREET","47 STREET","SE","402","26","4023500","Hunters Point-Sunnyside-West Maspeth","4001520007","4533708","2016-11-04 20:00:00.000","2017-02-01 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.742912, -73.91854)"
"2023-04-17.06:00:00.629.qu-02-124939","2023-04-17 06:00:00.629","qu-02-124939","Activation","124939","59-40 QUEENS BOULEVARD","New York","NY","11377","Queens","40.741288","-73.904656","61 STREET","59 STREET","SW","402","26","4024500","Woodside","4023140001","4432196","2016-11-04 20:00:00.000","2017-01-04 19:00:00.000","up","2023-04-17 06:00:00.629","null","null","null","null","
,  
(40.741288, -73.904656)"
"2023-04-17.06:00:00.629.qu-02-102099","2023-04-17 06:00:00.629","qu-02-102099","Live","102099","34-02 QUEENS BOULEVARD","New York","NY","11101","Queens","40.744278","-73.930399","34 STREET","35 STREET","MIDBLOCK","402","26","4017900","Hunters Point-Sunnyside-West Maspeth","4002460001","4003435","2016-11-04 20:00:00.000","2017-02-01 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.744278, -73.930399)"
"2023-04-17.06:00:00.629.qu-01-146090","2023-04-17 06:00:00.629","qu-01-146090","Live","146090","28-11 ASTORIA BOULEVARD","New York","NY","11102","Queens","40.77074708","-73.92035427","27 STREET","29 STREET","MIDBLOCK","401","22","4006900","Old Astoria","4008390012","4431076","2018-05-18 20:00:00.000","2018-06-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.77074708, -73.92035427)"
"2023-04-17.06:00:00.629.qu-01-146089","2023-04-17 06:00:00.629","qu-01-146089","Live","146089","30-01 ASTORIA BOULEVARD","New York","NY","11102","Queens","40.77035989","-73.91889468","30 STREET","31 STREET","MIDBLOCK","401","22","4006900","Old Astoria","4008380014","4017392","2018-05-18 20:00:00.000","2018-06-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.77035989, -73.91889468)"
"2023-04-17.06:00:00.629.qu-01-146088","2023-04-17 06:00:00.629","qu-01-146088","Live","146088","25-35 ASTORIA BOULEVARD","New York","NY","11102","Queens","40.7710546","-73.92149601","27 STREET","CRESCENT STREET","NW","401","22","4006900","Old Astoria","4008610001","4018497","2018-05-18 20:00:00.000","2018-06-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.7710546, -73.92149601)"
"2023-04-17.06:00:00.629.qu-01-146087","2023-04-17 06:00:00.629","qu-01-146087","Live","146087","21-04 NEWTOWN AVENUE","New York","NY","11102","Queens","40.77203314","-73.92577772","ASTORIA BOULEVARD","23 STREET","SW","401","22","4007100","Old Astoria","4005430015","4458141","2018-05-18 20:00:00.000","2018-06-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.77203314, -73.92577772)"
"2023-04-17.06:00:00.629.qu-01-146068","2023-04-17 06:00:00.629","qu-01-146068","Live","146068","36-02 37 AVENUE","New York","NY","11101","Queens","40.752724","-73.927183","36 STREET","37 STREET","SE","401","26","4005500","Queensbridge-Ravenswood-Long Island City","4003780001","4004571","2018-03-08 19:00:00.000","2018-04-23 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.752724, -73.927183)"
"2023-04-17.06:00:00.629.qu-01-146067","2023-04-17 06:00:00.629","qu-01-146067","Live","146067","37-1 37 STREET","New York","NY","11101","Queens","40.75234817","-73.92659983","37 AVENUE","NORTHERN BOULEVARD","SW","401","26","4005500","Queensbridge-Ravenswood-Long Island City","4003780001","4004571","2018-03-08 19:00:00.000","2018-04-22 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75234817, -73.92659983)"
"2023-04-17.06:00:00.629.qu-01-146040","2023-04-17 06:00:00.629","qu-01-146040","Live","146040","32-01 31 AVENUE","New York","NY","11102","Queens","40.763931","-73.922478","32 STREET","33 STREET","NE","401","22","4006300","Astoria","4006160079","4008587","2017-12-14 19:00:00.000","2018-05-30 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.763931, -73.922478)"
"2023-04-17.06:00:00.629.qu-01-146039","2023-04-17 06:00:00.629","qu-01-146039","Live","146039","33-20 31 AVENUE","New York","NY","11106","Queens","40.763207","-73.921267","34 STREET","33 STREET","SW","401","22","4006100","Astoria","4006230044","4008904","2017-12-14 19:00:00.000","2019-06-06 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.763207, -73.921267)"
"2023-04-17.06:00:00.629.qu-01-146038","2023-04-17 06:00:00.629","qu-01-146038","Live","146038","35-19 31 AVENUE","New York","NY","11103","Queens","40.762564","-73.919579","36 STREET","35 STREET","NW","401","22","4006300","Astoria","4006500001","4009891","2017-12-14 19:00:00.000","2018-03-07 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.762564, -73.919579)"
"2023-04-17.06:00:00.629.qu-01-146037","2023-04-17 06:00:00.629","qu-01-146037","Live","146037","37-01 31 AVENUE","New York","NY","11103","Queens","40.762073","-73.918518","37 STREET","38 STREET","NE","401","22","4006300","Astoria","4006590008","4010553","2017-12-14 19:00:00.000","2018-02-07 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.762073, -73.918518)"
"2023-04-17.06:00:00.629.qu-01-146036","2023-04-17 06:00:00.629","qu-01-146036","Live","146036","41-19 31 AVENUE","New York","NY","11103","Queens","40.760686","-73.91557","42 STREET","41 STREET","NW","401","22","4014900","Astoria","4006820001","4011285","2017-12-14 19:00:00.000","2018-02-25 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.760686, -73.91557)"
"2023-04-17.06:00:00.629.qu-01-146035","2023-04-17 06:00:00.629","qu-01-146035","Live","146035","32-50 50 STREET","New York","NY","11103","Queens","40.75448755","-73.9116866","NEWTOWN ROAD","NORTHERN BOULEVARD","NW","401","26","4016300","Astoria","4007350001","4013650","2017-12-14 19:00:00.000","2018-02-27 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75448755, -73.9116866)"
"2023-04-17.06:00:00.629.qu-01-145986","2023-04-17 06:00:00.629","qu-01-145986","Live","145986","38-02 35 AVENUE","New York","NY","11101","Queens","40.7552199","-73.92244782","STEINWAY STREET","38 STREET","SW","401","26","4015700","Astoria","4006680005","4010866","2017-10-13 20:00:00.000","2018-02-27 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.7552199, -73.92244782)"
"2023-04-17.06:00:00.629.qu-01-145980","2023-04-17 06:00:00.629","qu-01-145980","Live","145980","39-27 31 STREET","New York","NY","11101","Queens","40.75195044","-73.93337963","39 AVENUE","40 AVENUE","SE","401","26","4003100","Queensbridge-Ravenswood-Long Island City","4004010001","4000000","2017-10-13 20:00:00.000","2018-01-08 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75195044, -73.93337963)"
"2023-04-17.06:00:00.629.qu-01-145958","2023-04-17 06:00:00.629","qu-01-145958","Live","145958","29-37 40 ROAD","New York","NY","11101","Queens","40.75114906","-73.93494274","NORTHERN BOULEVARD","29 STREET","SE","401","26","4003100","Queensbridge-Ravenswood-Long Island City","4004020012","4000000","2017-09-29 20:00:00.000","2018-01-09 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75114906, -73.93494274)"
"2023-04-17.06:00:00.629.qu-01-145957","2023-04-17 06:00:00.629","qu-01-145957","Live","145957","43-60 NORTHERN BOULEVARD","New York","NY","11101","Queens","40.75374563","-73.9177028","45 STREET","44 STREET","NW","401","26","4017100","Hunters Point-Sunnyside-West Maspeth","4001430500","4441943","2017-09-29 20:00:00.000","2017-11-06 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75374563, -73.9177028)"
"2023-04-17.06:00:00.629.qu-01-145956","2023-04-17 06:00:00.629","qu-01-145956","Live","145956","48-18 NORTHERN BOULEVARD","New York","NY","11101","Queens","40.7535215","-73.91450114","34 AVENUE","49 STREET","SE","401","26","4017100","Hunters Point-Sunnyside-West Maspeth","4001200012","4000822","2017-09-29 20:00:00.000","2017-11-06 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.7535215, -73.91450114)"
"2023-04-17.06:00:00.629.qu-01-145954","2023-04-17 06:00:00.629","qu-01-145954","Live","145954","43-40 NORTHERN BOULEVARD","New York","NY","11101","Queens","40.75364064","-73.91840166","44 STREET","45 STREET","MIDBLOCK","401","26","4017100","Hunters Point-Sunnyside-West Maspeth","4001430500","4441943","2017-09-29 20:00:00.000","2017-11-06 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75364064, -73.91840166)"
"2023-04-17.06:00:00.629.qu-01-145953","2023-04-17 06:00:00.629","qu-01-145953","Live","145953","45-18 BROADWAY","New York","NY","11103","Queens","40.75672431","-73.9143831","46 STREET","45 STREET","SW","401","26","4016100","Astoria","4007080040","4012439","2017-09-29 20:00:00.000","2018-01-09 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75672431, -73.9143831)"
"2023-04-17.06:00:00.629.qu-01-145952","2023-04-17 06:00:00.629","qu-01-145952","Live","145952","36-20 BROADWAY","New York","NY","11106","Queens","40.75972324","-73.92076317","38 STREET","37 STREET","SW","401","22","4005900","Astoria","4006470041","4009741","2017-09-29 20:00:00.000","2018-01-11 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75972324, -73.92076317)"
"2023-04-17.06:00:00.629.qu-01-145951","2023-04-17 06:00:00.629","qu-01-145951","Live","145951","42-01 BROADWAY","New York","NY","11103","Queens","40.758221","-73.91723","42 STREET","43 STREET","NE","401","26","4015500","Astoria","4006920008","4436925","2017-09-29 20:00:00.000","2018-01-08 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.758221, -73.91723)"
"2023-04-17.06:00:00.629.qu-01-145950","2023-04-17 06:00:00.629","qu-01-145950","Live","145950","42-27 35 AVENUE","New York","NY","11101","Queens","40.75413552","-73.91981871","43 STREET","42 STREET","NW","401","26","4015900","Astoria","4006750055","4307241","2017-08-30 20:00:00.000","2017-10-22 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75413552, -73.91981871)"
"2023-04-17.06:00:00.629.qu-01-145948","2023-04-17 06:00:00.629","qu-01-145948","Live","145948","44-02 30 AVENUE","New York","NY","11103","Queens","40.76227762","-73.91171708","44 STREET","45 STREET","SE","401","22","4015100","Astoria","4007130081","4012635","2017-09-15 20:00:00.000","2017-10-22 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.76227762, -73.91171708)"
"2023-04-17.06:00:00.629.qu-01-145947","2023-04-17 06:00:00.629","qu-01-145947","Live","145947","34-24 30 AVENUE","New York","NY","11103","Queens","40.76540165","-73.91836041","35 STREET","34 STREET","SE","401","22","4006300","Astoria","4006260049","4009091","2017-09-15 20:00:00.000","2017-10-24 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.76540165, -73.91836041)"
"2023-04-17.06:00:00.629.qu-01-145946","2023-04-17 06:00:00.629","qu-01-145946","Live","145946","30-25 NORTHERN BOULEVARD","New York","NY","11101","Queens","40.75149813","-73.93415739","40 AVENUE","40 ROAD","NE","401","26","4003100","Queensbridge-Ravenswood-Long Island City","4004020001","4000000","2017-09-15 20:00:00.000","2018-01-08 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75149813, -73.93415739)"
"2023-04-17.06:00:00.629.qu-01-145934","2023-04-17 06:00:00.629","qu-01-145934","Live","145934","33-20 30 AVENUE","New York","NY","11103","Queens","40.76578525","-73.919173","34 STREET","33 STREET","SW","401","22","4006300","Astoria","4006250049","4009036","2017-09-15 20:00:00.000","2017-10-08 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.76578525, -73.919173)"
"2023-04-17.06:00:00.629.qu-01-145923","2023-04-17 06:00:00.629","qu-01-145923","Live","145923","38-02 31 STREET","New York","NY","11101","Queens","40.75371822","-73.93221564","38 AVENUE","39 AVENUE","NE","401","26","4003100","Queensbridge-Ravenswood-Long Island City","4003830013","4004609","2017-09-15 20:00:00.000","2018-02-11 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75371822, -73.93221564)"
"2023-04-17.06:00:00.629.qu-01-145922","2023-04-17 06:00:00.629","qu-01-145922","Live","145922","33-09 BROADWAY","New York","NY","11106","Queens","40.761089","-73.923341","33 STREET","34 STREET","MIDBLOCK","401","22","4006100","Astoria","4006230005","4008873","2017-09-15 20:00:00.000","2017-10-12 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.761089, -73.923341)"
"2023-04-17.06:00:00.629.qu-01-145921","2023-04-17 06:00:00.629","qu-01-145921","Live","145921","35-12 35 AVENUE","New York","NY","11106","Queens","40.75652086","-73.92521461","35 STREET","36 STREET","SE","401","26","4005700","Astoria","4006390016","4009594","2017-08-30 20:00:00.000","2017-10-08 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75652086, -73.92521461)"
"2023-04-17.06:00:00.629.qu-01-145452","2023-04-17 06:00:00.629","qu-01-145452","Live","145452","40-13 BROADWAY","New York","NY","11103","Queens","40.75881765","-73.91849412","STEINWAY STREET","41 STREET","MIDBLOCK","401","22","4015500","Astoria","4006780003","4436918","2017-08-18 20:00:00.000","2017-12-18 19:00:00.000","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.75881765, -73.91849412)"
"2023-04-17.06:00:00.629.qu-01-143435","2023-04-17 06:00:00.629","qu-01-143435","Live","143435","41-01 BROADWAY","New York","NY","11103","Queens","40.75859125","-73.91801561","41 STREET","42 STREET","NE","401","22","4015500","Astoria","4006790007","4011161","2017-05-11 20:00:00.000","2017-07-09 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.75859125, -73.91801561)"
