"borough","geographical","admin_district","ats_code","location_name","grade_level","building_code","building_name","address","building_ownership","room_no","area","function","is_school_co_located","inside_v_outside","is_the_space_shared","space_used_for_any"
"M","2","2","02M519","Talent Unlimited High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","641","1104","Dance Room","true","Inside","true","false"
"K","15","15","15K295","P.S. 295","Elementary","K845","P.S. 295 - Brooklyn","330 18 Street","DOE Owned","B107","825","Dance Room","true","Inside","true","false"
"M","2","2","02M519","Talent Unlimited High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","643","420","Dance Room","true","Inside","true","false"
"M","2","2","02M519","Talent Unlimited High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","BALCGYM","900","Gymnasium","true","Inside","true","false"
"M","2","2","02M519","Talent Unlimited High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","POOL","5135","Swimming Pool","true","Inside","true","false"
"M","2","2","02M520","Murry Bergtraum High School for Business Careers","High school","M520","Murry Bergtraum Hs (Ecf) - M","411 Pearl Street","DOE Owned","250","6882","Gymnasium/Auditorium/Cafeteria","true","Inside","true","true"
"M","2","2","02M520","Murry Bergtraum High School for Business Careers","High school","M520","Murry Bergtraum Hs (Ecf) - M","411 Pearl Street","DOE Owned","GYM #1","5106","Gymnasium","true","Inside","true","false"
"M","2","2","02M520","Murry Bergtraum High School for Business Careers","High school","M520","Murry Bergtraum Hs (Ecf) - M","411 Pearl Street","DOE Owned","GYM #2","11840","Gymnasium","true","Inside","true","false"
"X","7","7","07X049","P.S. 049 Willis Avenue","Elementary","X049","P.S. 49 - Bronx","383 East 139 Street","DOE Owned","GYM","4144","Gymnasium","true","Inside","true","false"
"M","2","2","02M527","P.S. 527 - East Side School for Social Action","Elementary","M816","P.S. 527 - East Side School For Social Action","323 East 91 Street","Tax Levy Lease","100","3500","Gymnasium/Auditorium","false","Inside","false","true"
"M","2","2","02M527","P.S. 527 - East Side School for Social Action","Elementary","M816","P.S. 527 - East Side School For Social Action","323 East 91 Street","Tax Levy Lease","209","588","Auxiliary Exercise Room","false","Inside","false","false"
"M","2","2","02M529","Jacqueline Kennedy Onassis High School","High school","M486","J. K. Onassis Hs For Int Careers-M","120 West 46 Street","DOE Owned","207","1696","Gymnasium","false","Inside","false","false"
"M","2","2","02M531","Repertory Company High School for Theatre Arts","High school","M896","Nyc Public School Repertory Co - M","123 West 43 Street","Tax Levy Lease","307","928","Dance Room","false","Inside","false","false"
"M","2","2","02M533","Union Square Academy for Health Sciences","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","1046","3800","Gymnasium","true","Inside","true","false"
"M","2","2","02M533","Union Square Academy for Health Sciences","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","1148","989","Dance Room","true","Inside","true","false"
"M","2","2","02M533","Union Square Academy for Health Sciences","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","804","1320","Gymnasium","true","Inside","true","false"
"M","2","2","02M533","Union Square Academy for Health Sciences","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","804A","1173","Weight Room","true","Inside","true","false"
"M","2","2","02M533","Union Square Academy for Health Sciences","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","826","3060","Gymnasium","true","Inside","true","false"
"M","2","2","02M533","Union Square Academy for Health Sciences","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","838","575","Weight Room","true","Inside","true","false"
"M","2","2","02M533","Union Square Academy for Health Sciences","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","B. GYM","598","Gymnasium","true","Inside","true","false"
"M","2","2","02M533","Union Square Academy for Health Sciences","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","B53","888","Dance Room","true","Inside","true","false"
"M","2","2","02M533","Union Square Academy for Health Sciences","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","B54","3975","Weight Room","true","Inside","true","false"
"M","2","2","02M534","Harvest Collegiate High School","High school","M883","Legacy Hs For Integr. Studies - M","34 West 14 Street","Tax Levy Lease","431","1596","Dance Room","true","Inside","true","false"
"M","2","2","02M542","Manhattan Bridges High School","High school","M535","Park West Hs (Ecf) - Manhattan","525 West 50Th Street","DOE Owned","513","1242","Dance Room","true","Inside","true","false"
"M","2","2","02M542","Manhattan Bridges High School","High school","M535","Park West Hs (Ecf) - Manhattan","525 West 50Th Street","DOE Owned","569-GYM","4756","Gymnasium","true","Inside","true","false"
"M","2","2","02M542","Manhattan Bridges High School","High school","M535","Park West Hs (Ecf) - Manhattan","525 West 50Th Street","DOE Owned","580-GYM","9804","Gymnasium","true","Inside","true","false"
"M","2","2","02M543","New Design High School","High school","M445","Seward Park Hs - Manhattan","350 Grand Street","DOE Owned","098B","760","Dance Room","true","Inside","true","false"
"M","2","2","02M543","New Design High School","High school","M445","Seward Park Hs - Manhattan","350 Grand Street","DOE Owned","600B","3025","Weight Room","true","Inside","true","false"
"M","2","2","02M543","New Design High School","High school","M445","Seward Park Hs - Manhattan","350 Grand Street","DOE Owned","GYM1","4620","Gymnasium","true","Inside","true","false"
"M","2","2","02M543","New Design High School","High school","M445","Seward Park Hs - Manhattan","350 Grand Street","DOE Owned","GYM2","4620","Gymnasium","true","Inside","true","false"
"M","2","2","02M543","New Design High School","High school","M445","Seward Park Hs - Manhattan","350 Grand Street","DOE Owned","POOL","5472","Swimming Pool","true","Inside","true","false"
"M","2","2","02M544","Independence High School","High school","M834","Hs For Environmental Studies - M","850 10Th Avenue","Tax Levy Lease","3062","10400","Gymnasium","true","Inside","true","false"
"M","2","2","02M544","Independence High School","High school","M834","Hs For Environmental Studies - M","850 10Th Avenue","Tax Levy Lease","3082","1296","Weight Room","true","Inside","true","false"
"M","2","2","02M544","Independence High School","High school","M834","Hs For Environmental Studies - M","850 10Th Avenue","Tax Levy Lease","3089","1804","Dance Room","true","Inside","true","false"
"M","2","2","02M545","High School for Dual Language and Asian Studies","High school","M445","Seward Park Hs - Manhattan","350 Grand Street","DOE Owned","098B","760","Dance Room","true","Inside","true","false"
"M","2","2","02M545","High School for Dual Language and Asian Studies","High school","M445","Seward Park Hs - Manhattan","350 Grand Street","DOE Owned","600B","3025","Weight Room","true","Inside","true","false"
"X","7","7","07X277","P.S. 277","Elementary","X027","P.S. 277 - Bronx","519 St Anns Avenue","DOE Owned","510/512","1488","Gymnasium","true","Inside","true","false"
"M","2","2","02M545","High School for Dual Language and Asian Studies","High school","M445","Seward Park Hs - Manhattan","350 Grand Street","DOE Owned","GYM1","4620","Gymnasium","true","Inside","true","false"
"M","2","2","02M545","High School for Dual Language and Asian Studies","High school","M445","Seward Park Hs - Manhattan","350 Grand Street","DOE Owned","GYM2","4620","Gymnasium","true","Inside","true","false"
"M","2","2","02M545","High School for Dual Language and Asian Studies","High school","M445","Seward Park Hs - Manhattan","350 Grand Street","DOE Owned","POOL","5472","Swimming Pool","true","Inside","true","false"
"M","2","2","02M546","Academy for Software Engineering","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","1046","3800","Gymnasium","true","Inside","true","false"
"M","2","2","02M546","Academy for Software Engineering","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","1148","989","Dance Room","true","Inside","true","false"
"M","2","2","02M546","Academy for Software Engineering","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","804","1320","Gymnasium","true","Inside","true","false"
"M","2","2","02M546","Academy for Software Engineering","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","804A","1173","Weight Room","true","Inside","true","false"
"M","2","2","02M546","Academy for Software Engineering","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","826","3060","Gymnasium","true","Inside","true","false"
"M","2","2","02M546","Academy for Software Engineering","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","838","575","Weight Room","true","Inside","true","false"
"M","2","2","02M546","Academy for Software Engineering","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","B. GYM","598","Gymnasium","true","Inside","true","false"
"M","2","2","02M546","Academy for Software Engineering","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","B53","888","Dance Room","true","Inside","true","false"
"M","2","2","02M546","Academy for Software Engineering","High school","M460","Washington Irving Hs - Manhattan","40 Irving Place","DOE Owned","B54","3975","Weight Room","true","Inside","true","false"
"M","2","2","02M550","Liberty High School Academy for Newcomers","High school","M451","Liberty Hs - Manhattan","250 West 18 Street","DOE Owned","210","1024","Weight Room","false","Inside","false","false"
"M","2","2","02M551","Urban Assembly New York Harbor School","High school","M877","New York Harbor School - Manhattan","10 South Street, Slip 7","Tax Levy Lease","218","1225","Weight Room","false","Inside","true","false"
"M","2","2","02M560","High School M560 - City As School","High school","M641","City-As-School(Old 95) - Manhattan","16 Clarkson Street","DOE Owned","GYM","2257","Gymnasium","true","Inside","true","false"
"M","2","2","02M565","Urban Academy Laboratory High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","268","875","Weight Room","true","Inside","true","false"
"M","2","2","02M565","Urban Academy Laboratory High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","2FL GYM","7740","Gymnasium","true","Inside","true","false"
"M","2","2","02M565","Urban Academy Laboratory High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","318","903","Dance Room","true","Inside","true","false"
"M","2","2","02M565","Urban Academy Laboratory High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","3FL GYM","7740","Gymnasium","true","Inside","true","false"
"M","2","2","02M565","Urban Academy Laboratory High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","505","836","Dance Room","true","Inside","true","false"
"M","2","2","02M565","Urban Academy Laboratory High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","641","1104","Dance Room","true","Inside","true","false"
"M","2","2","02M565","Urban Academy Laboratory High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","643","420","Dance Room","true","Inside","true","false"
"M","2","2","02M565","Urban Academy Laboratory High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","BALCGYM","900","Gymnasium","true","Inside","true","false"
"M","2","2","02M565","Urban Academy Laboratory High School","High school","M480","Julia Richman Ed. Complex - M","317 East 67 Street","DOE Owned","POOL","5135","Swimming Pool","true","Inside","true","false"
"M","2","2","02M570","Satellite Academy High School","High school","M920","Satellite Academy - Manhattan","120 West 30 Street","Tax Levy Lease","306","440","Auxiliary Exercise Room","false","Inside","false","false"
"M","2","2","02M575","Manhattan Comprehensive Night and Day High School","High school","M661","Mnht Comp Night&Day (Ol Bacn X)-M","240 2 Avenue","DOE Owned","406","2604","Gymnasium","false","Inside","false","false"
"M","2","2","02M575","Manhattan Comprehensive Night and Day High School","High school","M661","Mnht Comp Night&Day (Ol Bacn X)-M","240 2 Avenue","DOE Owned","TRACKS","1426","Gymnasium","false","Inside","false","false"
"X","7","7","07X277","P.S. 277","Elementary","X027","P.S. 277 - Bronx","519 St Anns Avenue","DOE Owned","Outdoor Yard 1","9862","Outdoor Yard","true","Outdoor","true","false"
