"development_name","borough","account_name","location","meter_amr","meter_scope","tds","edp","rc_code","funding_source","amp","vendor_name","umis_bill_id","revenue_month","service_start_date","service_end_date","days","meter_number","estimated","current_charges","consumption_gal"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9632696","2020-12","2020-12-27T00:00:00.000","2020-12-28T00:00:00.000","1","20676C-98","N","8751.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9632700","2020-12","2020-12-28T00:00:00.000","2020-12-28T00:00:00.000","0","20676C-98","N","8751.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9632742","2020-12","2020-12-29T00:00:00.000","2020-12-30T00:00:00.000","1","20676C-98","N","9626.65","11000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9632870","2020-12","2020-12-30T00:00:00.000","2020-12-31T00:00:00.000","1","20676C-98","N","8751.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9632875","2020-12","2020-12-30T00:00:00.000","2020-12-31T00:00:00.000","1","20676C-98","N","8751.68","10000.20"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9632750","2020-12","2020-12-30T00:00:00.000","2020-12-30T00:00:00.000","0","20676C-98","N","9626.83","11000.20"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696470","2020-12","2021-01-03T00:00:00.000","2021-01-04T00:00:00.000","1","20676C-98","N","8682.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696479","2020-12","2021-01-03T00:00:00.000","2021-01-04T00:00:00.000","1","20676C-98","N","8682.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696545","2020-12","2021-01-03T00:00:00.000","2021-01-04T00:00:00.000","1","20676C-98","N","8682.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696581","2020-12","2021-01-05T00:00:00.000","2021-01-06T00:00:00.000","1","20676C-98","N","8682.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696199","2020-12","2021-01-05T00:00:00.000","2021-01-06T00:00:00.000","1","20676C-98","N","8647.77","9980.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696585","2020-12","2021-01-06T00:00:00.000","2021-01-06T00:00:00.000","0","20676C-98","N","8682.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696249","2020-12","2021-01-07T00:00:00.000","2021-01-08T00:00:00.000","1","20676C-98","N","9898.05","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696258","2020-12","2021-01-07T00:00:00.000","2021-01-08T00:00:00.000","1","20676C-98","N","9898.05","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696253","2020-12","2021-01-08T00:00:00.000","2021-01-08T00:00:00.000","0","20676C-98","N","9551.10","11000.40"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696276","2020-12","2021-01-10T00:00:00.000","2021-01-11T00:00:00.000","1","20676C-98","N","9125.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696284","2020-12","2021-01-10T00:00:00.000","2021-01-11T00:00:00.000","1","20676C-98","N","9125.68","10000.20"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9696288","2020-12","2021-01-10T00:00:00.000","2021-01-11T00:00:00.000","1","20676C-98","N","9128.42","10003.20"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9723243","2020-12","2021-01-12T00:00:00.000","2021-01-13T00:00:00.000","1","20676C-98","N","9089.00","9960.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9722902","2020-12","2021-01-12T00:00:00.000","2021-01-13T00:00:00.000","1","20676C-98","N","9089.18","9980.20"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9723237","2020-12","2021-01-12T00:00:00.000","2021-01-13T00:00:00.000","1","20676C-98","N","9089.00","9960.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9723247","2020-12","2021-01-14T00:00:00.000","2021-01-15T00:00:00.000","1","20676C-98","N","10669.53","11692.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9723265","2020-12","2021-01-14T00:00:00.000","2021-01-15T00:00:00.000","1","20676C-98","N","10665.88","11688.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9770591","2021-01","2021-01-18T00:00:00.000","2021-01-19T00:00:00.000","1","20676C-98","N","9239.00","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9770654","2021-01","2021-01-18T00:00:00.000","2021-01-19T00:00:00.000","1","20676C-98","N","9239.00","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9770648","2021-01","2021-01-19T00:00:00.000","2021-01-19T00:00:00.000","0","20676C-98","N","9239.18","10000.20"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9722830","2021-01","2021-01-19T00:00:00.000","2021-01-20T00:00:00.000","1","20676C-98","N","9239.00","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9722822","2021-01","2021-01-19T00:00:00.000","2021-01-20T00:00:00.000","1","20676C-98","N","9754.17","10578.80"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9784540","2021-01","2021-01-24T00:00:00.000","2021-01-25T00:00:00.000","1","20676C-98","N","9210.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9784544","2021-01","2021-01-24T00:00:00.000","2021-01-25T00:00:00.000","1","20676C-98","N","9210.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9784565","2021-01","2021-01-26T00:00:00.000","2021-01-27T00:00:00.000","1","20676C-98","N","10499.97","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9784561","2021-01","2021-01-26T00:00:00.000","2021-01-27T00:00:00.000","1","20676C-98","N","10499.97","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9771558","2021-01","2021-01-26T00:00:00.000","2021-01-27T00:00:00.000","1","20676C-98","N","10592.08","11500.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9771534","2021-01","2021-01-28T00:00:00.000","2021-01-29T00:00:00.000","1","20676C-98","N","9210.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9771528","2021-01","2021-01-28T00:00:00.000","2021-01-29T00:00:00.000","1","20676C-98","N","9210.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9771531","2021-01","2021-01-28T00:00:00.000","2021-01-29T00:00:00.000","1","20676C-98","N","9210.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9771562","2021-01","2021-01-31T00:00:00.000","2021-02-01T00:00:00.000","1","20676C-98","N","10757.04","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9771579","2021-01","2021-01-31T00:00:00.000","2021-02-01T00:00:00.000","1","20676C-98","N","10662.68","11300.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9771577","2021-01","2021-01-31T00:00:00.000","2021-02-01T00:00:00.000","1","20676C-98","N","10757.04","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9785230","2021-01","2021-02-02T00:00:00.000","2021-02-03T00:00:00.000","1","20676C-98","N","10757.04","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9785241","2021-01","2021-02-02T00:00:00.000","2021-02-03T00:00:00.000","1","20676C-98","N","10794.78","11440.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9785234","2021-01","2021-02-02T00:00:00.000","2021-02-03T00:00:00.000","1","20676C-98","N","10757.04","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9811849","2021-01","2021-02-04T00:00:00.000","2021-02-05T00:00:00.000","1","20676C-98","N","10758.74","11401.80"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9811843","2021-01","2021-02-04T00:00:00.000","2021-02-05T00:00:00.000","1","20676C-98","N","10851.40","11500.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9811770","2021-01","2021-02-07T00:00:00.000","2021-02-08T00:00:00.000","1","20676C-98","N","9972.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9811766","2021-01","2021-02-07T00:00:00.000","2021-02-08T00:00:00.000","1","20676C-98","N","9973.30","10000.80"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9811775","2021-01","2021-02-07T00:00:00.000","2021-02-08T00:00:00.000","1","20676C-98","N","9972.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9811734","2021-01","2021-02-09T00:00:00.000","2021-02-10T00:00:00.000","1","20676C-98","N","11368.65","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9811743","2021-01","2021-02-10T00:00:00.000","2021-02-10T00:00:00.000","0","20676C-98","N","11368.65","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9811738","2021-01","2021-02-10T00:00:00.000","2021-02-10T00:00:00.000","0","20676C-98","N","11368.65","11400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9811116","2021-01","2021-02-11T00:00:00.000","2021-02-12T00:00:00.000","1","20676C-98","N","9972.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9811711","2021-01","2021-02-11T00:00:00.000","2021-02-12T00:00:00.000","1","20676C-98","N","9972.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9810506","2021-02","2021-02-16T00:00:00.000","2021-02-16T00:00:00.000","0","20676C-98","N","10434.50","5000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9810527","2021-02","2021-02-16T00:00:00.000","2021-02-16T00:00:00.000","0","20676C-98","N","10434.50","5000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9810750","2021-02","2021-02-16T00:00:00.000","2021-02-17T00:00:00.000","1","20676C-98","N","10434.50","5000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9810755","2021-02","2021-02-16T00:00:00.000","2021-02-17T00:00:00.000","1","20676C-98","N","10434.50","5000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9809848","2021-02","2021-02-17T00:00:00.000","2021-02-17T00:00:00.000","0","20676C-98","N","11051.39","10591.20"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9828158","2021-02","2021-02-18T00:00:00.000","2021-02-19T00:00:00.000","1","20676C-98","N","10434.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9828145","2021-02","2021-02-18T00:00:00.000","2021-02-19T00:00:00.000","1","20676C-98","N","10434.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9828153","2021-02","2021-02-18T00:00:00.000","2021-02-19T00:00:00.000","1","20676C-98","N","10434.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9828126","2021-02","2021-02-21T00:00:00.000","2021-02-22T00:00:00.000","1","20676C-98","N","10532.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9828136","2021-02","2021-02-21T00:00:00.000","2021-02-22T00:00:00.000","1","20676C-98","N","10532.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9828278","2021-02","2021-02-21T00:00:00.000","2021-02-22T00:00:00.000","1","20676C-98","N","10743.36","10200.20"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9855943","2021-02","2021-02-23T00:00:00.000","2021-02-24T00:00:00.000","1","20676C-98","N","10953.80","10400.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9855953","2021-03","2021-02-23T00:00:00.000","2021-02-24T00:00:00.000","1","20676C-98","N","10532.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9855959","2021-02","2021-02-24T00:00:00.000","2021-02-24T00:00:00.000","0","20676C-98","N","10532.50","10000.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9828206","2021-02","2021-02-25T00:00:00.000","2021-02-26T00:00:00.000","1","20676C-98","N","9799.44","9304.00"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9828337","2021-02","2021-02-25T00:00:00.000","2021-02-26T00:00:00.000","1","20676C-98","N","9800.91","9305.40"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9828339","2021-02","2021-02-25T00:00:00.000","2021-02-26T00:00:00.000","1","20676C-98","N","9800.07","9304.60"
"LINCOLN","MANHATTAN","LINCOLN",,"Not Applicable",,"20","513","M002000","FEDERAL","NY005000200P","East River Energy","9678454","2020-12","2020-11-18T00:00:00.000","2020-12-22T00:00:00.000","34","495416092200005-OIL","N","0.00","4571.00"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8522693","2020-01","2020-01-24T00:00:00.000","2020-01-24T00:00:00.000","0","11294","N","2086.60","2000.00"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8568231","2020-01","2020-02-04T00:00:00.000","2020-02-05T00:00:00.000","1","11294","N","3667.40","4000.00"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8600174","2020-01","2020-02-13T00:00:00.000","2020-02-14T00:00:00.000","1","11294","N","1867.08","2003.20"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8633903","2020-02","2020-02-23T00:00:00.000","2020-02-24T00:00:00.000","1","11294","N","2792.85","3000.00"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8677211","2020-02","2020-03-03T00:00:00.000","2020-03-04T00:00:00.000","1","11294","N","2660.70","2940.00"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8682508","2020-02","2020-03-12T00:00:00.000","2020-03-13T00:00:00.000","1","11294","N","1748.76","2400.00"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8720656","2020-03","2020-03-24T00:00:00.000","2020-03-25T00:00:00.000","1","11294","N","2573.53","3991.20"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8764146","2020-03","2020-04-05T00:00:00.000","2020-04-06T00:00:00.000","1","11294","N","1382.11","2108.00"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8794206","2020-03","2020-04-12T00:00:00.000","2020-04-13T00:00:00.000","1","11294","N","1233.30","2000.00"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8831423","2020-04","2020-04-26T00:00:00.000","2020-04-27T00:00:00.000","1","11294","N","1322.55","3000.00"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8870981","2020-04","2020-05-07T00:00:00.000","2020-05-08T00:00:00.000","1","11294","N","1223.88","2400.00"
"LONG ISLAND BAPTIST HOUSES","BROOKLYN","LONG ISLAND BAPTIST HOUSES",,,,"276","502","K027600","FEDERAL",,"East Coast Petroleum, Inc.","8902635","2020-05","2020-05-19T00:00:00.000","2020-05-20T00:00:00.000","1","11294","N","1487.28","2400.00"
"LOW HOUSES","BROOKLYN","LOW HOUSES",,"Not Applicable",,"169","276","K016900","FEDERAL","NY005011690P","East Coast Petroleum, Inc.","9678330","2020-01","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","0537618010-OIL","N","0.00","2239.00"
