"record_id","certificate_number","business_name","violation_date","industry","borough","charge","charge_count","outcome","counts_settled","counts_guilty","counts_not_guilty","building_number","street","street_2","unit_type","unit","description","city","state","zip","longitude","latitude"
"44458-2017-ENFO","05418138","WIN FOR LIFE CANDY & GROCERY CORP","2017-07-10T00:00:00.000","Grocery-Retail - 808","Queens","6 RCNY § 5-32(b)(2) - NO RECEIPT GIVEN UPON REQUEST","1","Settlement (Pre-Hearing)","1",,,"10515","177TH ST",,,,,"JAMAICA","NY","11433","-73.78117437508217","40.70339223444409"
"60251-2018-ENFO","70050315","MUSTAFA GROCERY & DELI LLC","2018-12-08T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-704(a) - SOLD OR OFFERED FOR SALE CIGARETTES REMOVED FROM PACKAGING THAT BEARS A HEALTH WARNING","1","Default Decision",,"1",,"512A","WILLIS AVE",,,,,"BRONX","NY","10455","-73.91833856640329","40.81525768036061"
"18505-2023-ENFO","23T01774","2054 CONVENIENCE CORPORATION","2023-04-04T00:00:00.000","Tobacco Retail Dealer","Manhattan","NY Pub Health § 1399-GG(1)  - SOLD OR OFFERED FOR SALE A CIGARETTE REMOVED FROM PACKAGING THAT BEARS A HEALTH WARNING","1","Pleaded","1",,,"2054","LEXINGTON AVE",,,,,"NEW YORK","NY","10035","-77.51985434127005","40.11248909390084"
"50272-2017-ENFO","05416538","PJ JENNY FARM INC.","2017-08-04T00:00:00.000","Grocery-Retail - 808","Brooklyn","6 RCNY § 5-41 - Business engaged in deceptive trade practice by collecting sales tax on a non-taxable good or service.","1","Pleaded","1",,,"8322","5TH AVE",,,,,"BROOKLYN","NY","11209","-74.0251477354645","40.62336761848673"
"27427-2018-ENFO","70045223","AL-MALAHI, NASSER S","2018-05-24T00:00:00.000","Tobacco Retail Dealer","Brooklyn","NYC Admin Code § 17-704(b) - SOLD OR OFFERED FOR SALE A CIGAR FOR $3 OR LESS (INCLUDING SALES TAX) THAT WAS NOT IN A PACKAGE OF AT LEAST 4 CIGARS","1","Hearing Decision",,"1",,"369","MCDONALD AVE",,,,,"BROOKLYN","NY","11218","-73.97980617375545","40.64476421622695"
"47407-2022-ENFO","22T03306","CITY SHOP I CORP","2022-08-24T00:00:00.000","Tobacco Retail Dealer","Manhattan","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Default Decision",,"1",,"760","10TH AVE",,,,,"NEW YORK","NY","10019","-77.51985452623178","40.11248898300209"
"48409-2021-ENFO","21T02664","6817 CANDY SHOP CORP","2021-12-22T00:00:00.000","Electronic Cigarette Dealer","Brooklyn","NYC Admin Code § 20-561(a)(1) - BUSINESS ENGAGES IN UNLICENSED ELECTRONIC CIGARETTE RETAIL DEALER ACTIVITY","1","Default Decision",,"1",,"6817A","3RD AVE",,,,,"BROOKLYN","NY","11220","-77.519854631915","40.11248862416147"
"145-2020-ENFO","05445397","5 BOROUGH MARKET II CORP.","2019-12-23T00:00:00.000","Grocery-Retail - 808","Brooklyn","NYC Admin Code § 16-329(c) - BUSINESS POSSESSES, OFFERS FOR USE, OR SELLS SINGLE-SERVICE ARTICLES MADE OF POLYSTYRENE FOAM","1","Default Decision",,"1",,"8402","5TH AVE",,,,,"BROOKLYN","NY","11209","-74.02540686469212","40.6227444939384"
"5931-2018-CMPL","05422376","MICHAEL'S CAR WASH, INC.","2018-05-11T00:00:00.000","Car Wash","Queens","NYC Admin Code § 20-544 - Business failed to: maintain log documenting complaints; or comply with requirements pertaining to log; or make log available upon request","1","Default Decision",,"1",,"3621","21ST ST",,,,,"ASTORIA","NY","11106","-73.93711222806174","40.759534900978394"
"31353-2015-ENFO","05376904","QUICKFIX COMPUTER, INC.","2015-06-05T00:00:00.000","Electronic & Home Appliance Service Dealer - 115","Brooklyn","6 RCNY § 1-14 - DID NOT ANSWER N/O/H OR SUBPOENA","1","Default Decision",,"1",,"1941","MCDONALD AVE",,,,,"BROOKLYN","NY","11223","-73.97232375155488","40.60524591043249"
"31356-2019-ENFO","05436572","SUN GOURMET DELI INC","2019-06-07T00:00:00.000","Grocery-Retail - 808","Bronx","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Pleaded","1",,,"1591","WATSON AVE",,,,,"BRONX","NY","10472","-73.87530111922433","40.826478009649094"
"8117-2018-ENFO","70044312","GUANG QI INC","2018-02-03T00:00:00.000","Cigarette Retail Dealer - 127","Queens","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Pleaded","1",,,"16101","NORTHERN BLVD",,,,,"FLUSHING","NY","11358","-73.8045630842446","40.76257568756091"
"54838-2022-ENFO","22X01024","ALNABIL 94 DELI GROCERY CORP","2022-09-21T00:00:00.000","Grocery-Retail - 808","Bronx","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED  AT EACH OF CASH REGISTER/S OR AT EACH OF POINTS OF SALE OR AT EACH OF THE STORE ENTRANCES OR REFUND POLICY IS NOT POSTED CONSPICUOUSLY","1","Default Decision",,"1",,"948A","PROSPECT AVE",,,,,"BRONX","NY","10459","-77.51985421083718","40.11248914867404"
"42891-2021-ENFO","21T02395","KLD CONVENIENCE CORPORATION","2021-11-29T00:00:00.000","Tobacco Retail Dealer","Manhattan","NYC Admin Code § 20-202(a)(1) - BUSINESS ENGAGES IN UNLICENSED TOBACCO RETAIL DEALER ACTIVITY","1","Default Decision",,"1",,"2409","2ND AVE",,,,,"NEW YORK","NY","10035","-77.51985432893626","40.11248908772425"
"72625-2022-ENFO","22N01663","BEER & SMOKE CORP.","2022-12-13T00:00:00.000","Electronic Cigarette Dealer","Brooklyn","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","20",,,,,"7805","17TH AVE",,,,,"BROOKLYN","NY","11214","-77.51985453725973","40.11248856317415"
"36144-2017-ENFO","80026212","STOP 125 CANDY & GROCERY CORP","2017-06-05T00:00:00.000","Cigarette Retail Dealer - 127","Queens","NYC Admin Code § 17-704(b) - SOLD OR OFFERED FOR SALE A CIGAR FOR $3 OR LESS (INCLUDING SALES TAX) THAT WAS NOT IN A PACKAGE OF AT LEAST 4 CIGARS","1","Default Decision",,"1",,"10409","125TH ST",,,,,"SOUTH RICHMOND HILL","NY","11419","-73.81914426779751","40.687758051741156"
"46603-2014-ENFO","05344014","BERNIES PARTY LAND LLC","2014-08-04T00:00:00.000","Misc Non-Food Retail - 817","Brooklyn","6 RCNY § 5-32(c) -  RECEIPT DOES NOT INCLUDE REQUIRED INFORMATION","1","Settlement (Pre-Hearing)","1",,,"1320","FLATBUSH AVE",,,,,"BROOKLYN","NY","11210","-73.95325330604325","40.63808116886362"
"52850-2017-ENFO","05417106","HIGHLINE AUTO MOTOR INC.","2017-08-31T00:00:00.000","Secondhand Dealer Auto - 005","Brooklyn","NYC Admin Code § 20-265(a) - BUSINESS IS ENGAGED IN UNLICENSED SECOND-HAND DEALER ACTIVITY","1","Default Decision",,"1",,"1437","RALPH AVE",,,,,"BROOKLYN","NY","11236","-73.91962813280882","40.64188881615293"
"20639-2014-ENFO","70021448","VAN BUREN DELI, INC.","2014-04-05T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","NYC Admin Code § 17-704 - SELLING A TOBACCO THAT HAD BEEN REMOVED FROM PACKAGING THAT BEARS A HEALTH WARNING (KNOWN AS ''LOOSIES'')","1","Pleaded","1",,,"526","MORRIS PARK AVE",,,,,"BRONX","NY","10460","-73.87162822916073","40.84237685470161"
"52225-2017-ENFO","05419244","DJM DELI & GROCERY INC","2017-08-14T00:00:00.000","Stoop Line Stand - 033","Bronx","NYC Admin Code § 20-233(a) -STOOP LINE STAND IS BEING USED WITHOUT A LICENSE","1","Pleaded","1",,,"456","E 149TH ST",,"FRNT","1",,"BRONX","NY","10455","-73.91589990977934","40.81532454540229"
"75012-2022-ENFO","22T05077","SMITH CONVENIENCE INC","2022-12-28T00:00:00.000","Electronic Cigarette Dealer","Brooklyn","NY Pub Health § 1399-cc(2) - SELLING E-CIGARETTES TO A PERSON UNDER 21 YEARS OF AGE","1","Default Decision",,,"1","321","SMITH ST",,,,,"BROOKLYN","NY","11231","-77.51985452555141","40.112488750716906"
"13213-2022-ENFO","22X00215","GG&J FOOD CENTER LLC","2022-03-18T00:00:00.000","Grocery-Retail - 808","Bronx","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","2","Pleaded","2",,,"151","W 228TH ST",,,,,"BRONX","NY","10463","-77.51985424984856","40.11248929816566"
"909-2022-ENFO","22T00068","ADEN DELI & GRILL INC V","2022-01-06T00:00:00.000","Electronic Cigarette Dealer","Brooklyn","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","20","Default Decision",,"20",,"1376","ROCKAWAY PKWY",,,,,"BROOKLYN","NY","11236","-77.51985419664899","40.11248866498536"
"63530-2022-ENFO","22M02234","DOUBLE 8 SMOKE & CONVENIENCE CORP.","2022-10-27T00:00:00.000","Misc Non-Food Retail - 817","Manhattan","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED  AT EACH OF CASH REGISTER/S OR AT EACH OF POINTS OF SALE OR AT EACH OF THE STORE ENTRANCES OR REFUND POLICY IS NOT POSTED CONSPICUOUSLY","1","Pleaded","1",,,"403","8TH AVE",,,,,"NEW YORK","NY","10001","-77.51985453899484","40.112488938809264"
"30503-2023-ENFO","23T04167","MOONLIGHT DELI GROCERY INC.","2023-07-19T00:00:00.000","Tobacco Retail Dealer","Queens","NY Pub Health § 1399-EE(2) - SELLING TOBACCO PRODUCTS OR HERBAL CIGARETTES WITH A SUSPENDED OR REVOKED NYS TOBACCO REGISTRATION","1",,,,,"3322","21ST ST",,,,,"ASTORIA","NY","11106","-73.93264952317963","40.76423686915766"
"51526-2022-ENFO","22N00986","BAY CONVENIENCE CORP","2022-09-12T00:00:00.000","Misc Non-Food Retail - 817","Brooklyn","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED  AT EACH OF CASH REGISTER/S OR AT EACH OF POINTS OF SALE OR AT EACH OF THE STORE ENTRANCES OR REFUND POLICY IS NOT POSTED CONSPICUOUSLY","1","Default Decision",,"1",,"1727","SHEEPSHEAD BAY RD",,,,,"BROOKLYN","NY","11235","-77.5198543596232","40.11248849322109"
"40537-2019-ENFO","05445705","WALGREEN EASTERN CO., INC.","2019-07-29T00:00:00.000","Drug Store Retail - 810","Queens","NYC Admin Code § 20-708.1(d) - SCANNER PRICE EXCEEDED ITEM/SHELF/SALE/ADVERTISED PRICE.","1","Default Decision",,"1",,"11902","ROCKAWAY BLVD",,,,,"SOUTH OZONE PARK","NY","11420","-73.8189848437307","40.67608700326151"
"32805-2018-ENFO","70047723","175 DELI & GROCERY CORP","2018-06-27T00:00:00.000","Tobacco Retail Dealer","Queens","NY Pub Health § 1399-GG(1)  - SOLD OR OFFERED FOR SALE A CIGARETTE REMOVED FROM PACKAGING THAT BEARS A HEALTH WARNING","1","Hearing Decision",,"1",,"17505","JAMAICA AVE",,,,,"JAMAICA","NY","11432","-73.7849358563816","40.70794192268066"
"62842-2018-ENFO","05435978","433 GRAHAM AVENUE DELI CORP","2018-12-19T00:00:00.000","Grocery-Retail - 808","Brooklyn","NYC Admin Code § 20-822(a) - SALE OF EXPIRED MEDS:  BUSINESS OFFERED FOR SALE OVER-THE COUNTER MEDICATION LATER THAN EXPIRATION DATE ON THE LABEL.","1","Pleaded","1",,,"433","GRAHAM AVE",,,,,"BROOKLYN","NY","11211","-73.94495792457573","40.71795866052153"
"33090-2022-ENFO","22X00584","MIA A. DELI GROCERY INCORPORATED","2022-06-22T00:00:00.000","Grocery-Retail - 808","Bronx","6 RCNY § 5-32(c) -  RECEIPT DOES NOT INCLUDE REQUIRED INFORMATION","1","Default Decision",,"1",,"2641","DECATUR AVE",,,,,"BRONX","NY","10458","-77.51985417864623","40.11248926341731"
"55063-2016-ENFO","70038386","FABIAN, JUAN","2016-08-25T00:00:00.000","Cigarette Retail Dealer - 127","Queens","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Pleaded","1",,,"10023","37TH AVE",,,,,"CORONA","NY","11368","-73.86696115661084","40.75260239660198"
"31403-2022-ENFO","22T02266","NO LIMIT GROCERY, INC.","2022-06-14T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Default Decision",,"1",,"896","MELROSE AVE",,,,,"BRONX","NY","10451","-77.51985425841258","40.11248915262578"
"7578-2022-ENFO","22T00628","VEDA FOODS INC.","2022-02-15T00:00:00.000","Electronic Cigarette Dealer","Manhattan","NYC Admin Code § 20-561(a)(1) - BUSINESS ENGAGES IN UNLICENSED ELECTRONIC CIGARETTE RETAIL DEALER ACTIVITY","1","Pleaded","1",,,"155","AVENUE B",,,,,"NEW YORK","NY","10009","-77.51985448114388","40.112488877405625"
"18056-2017-ENFO","70041545","MI FIESTA DELI GROCERY INC.","2017-03-19T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","NY Pub Health § 1399-CC(2) - SOLD TOBACCO PRODUCTS TO PERSON UNDER 18 YEARS OF AGE","1","Default Decision",,"1",,"120","W 167TH ST",,,,,"BRONX","NY","10452","-73.92635671443306","40.83669382539645"
"34337-2017-ENFO","80026210","CORNAGA DELI & GROCERY CORP.","2017-05-31T00:00:00.000","Cigarette Retail Dealer - 127","Queens","NYC Admin Code § 17-715(a) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL FLAVORED TOBACCO PRODUCT","1","Pleaded","1",,,"2107","CORNAGA AVE",,,,,"FAR ROCKAWAY","NY","11691","-73.75449709550061","40.60222027203277"
"66856-2015-ENFO","05389305","SUGARHILLS CANDY STORE CORP.","2015-11-30T00:00:00.000","Grocery-Retail - 808","Manhattan","NYC Admin Code § 20-822(a) - SALE OF EXPIRED MEDS:  BUSINESS OFFERED FOR SALE OVER-THE COUNTER MEDICATION LATER THAN EXPIRATION DATE ON THE LABEL.","2","Default Decision",,"2",,"63","AVENUE D",,,,,"NEW YORK","NY","10009","-73.9772321503916","40.7220510237684"
"137-2014-LEGL","00414313","PRO-VISION HOME IMPROVEMENT, INC.","2014-04-28T00:00:00.000","Home Improvement Contractor - 100",,"NYC Admin Code § 20-393(11) - Failed to perform work in a skillful or competent manner.","1","Settlement (Pre-Hearing)","1",,,,,,,,,,,,,
"9197-2020-ENFO","05452931","SUPER SPRING GROCERY CORP","2020-02-25T00:00:00.000","Grocery-Retail - 808","Queens","6 RCNY § 3-24(c) - SCALE IS NOT LOCATED BETWEEN THE BUYER AND SELLER AND THE FACE OF THE SCALE IS NOT IN FULL VIEW OF THE BUYER","1","Pleaded","1",,,"9039","SPRINGFIELD BLVD",,,,,"QUEENS VILLAGE","NY","11428","-73.74098644809312","40.726351185449275"
"12147-2020-ENFO","05453099","BEST QUALITY DISCOUNT INC.","2020-03-18T00:00:00.000","Misc Non-Food Retail - 817","Queens","6 RCNY § 5-42(b)(1) - MERCHANT SELLS OR OFFERS FOR SALE GOODS OR SERVICES WITH AN EXCESSIVE PRICE INCREASE DURING AN IMMINENT THREAT TO PUBLIC HEALTH","9","Hearing Decision",,"9",,"17903","HILLSIDE AVE",,,,,"JAMAICA","NY","11432","-73.7842608752393","40.71255187490072"
"11737-2022-ENFO","22T00967","UNIK GOURMET INC","2022-03-10T00:00:00.000","Electronic Cigarette Dealer","Brooklyn","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","17","Default Decision",,"17",,"1549","DEKALB AVE",,,,,"BROOKLYN","NY","11237","-77.51985426564102","40.11248881860062"
"28093-2018-ENFO","05427601","PARIS SWEET HOME BEAUTY SALON","2018-05-25T00:00:00.000","Salons And Barbershop - 841","Bronx","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Default Decision",,"1",,"1219","JEROME AVE",,,,,"BRONX","NY","10452","-73.92234548312437","40.836559448278926"
"26812-2016-ENFO","70039037","HIGH LIFE 168 CORP","2016-04-17T00:00:00.000","Cigarette Retail Dealer - 127","Queens","NYC Admin Code § 17-706(a) - SOLD E-CIGARETTES TO A PERSON UNDER 21 YEARS OF AGE","1","Default Decision",,"1",,"16806","UNION TPKE",,,,,"FRESH MEADOWS","NY","11366","-73.80002523556776","40.72298849555036"
"4004-2020-ENFO","05454870","CHUNG CHOU CITY I INC","2020-01-22T00:00:00.000","Stoop Line Stand - 033","Manhattan","6 RCNY § 2-70.2(G) - STOOP LINE STAND IS DISPLAYING AND OFFERING FOR SALE ITEMS NOT SPECIFICALLY ENUMERATED AS AN ITEM THAT MAY BE SOLD OR DISPLAYED IN A STOPP LINE STAND","1","Pleaded","1",,,"218","GRAND ST",,,,"BOOTH A1 - AZ","NEW YORK","NY","10013","-73.99599209628119","40.71888849809081"
"49783-2022-ENFO","22M01527","208 RIVINGTON, INC.","2022-08-31T00:00:00.000","Tobacco Retail Dealer","Manhattan","24 RCNY § 13-03(b) - SELLING OR OFFERING FOR SALE A CIGAR OR PACKAGE OF CIGARS FOR LESS THAN THE CIGAR PRICE FLOOR OF $8.00 FOR THE FIRST CIGAR, PLUS $1.75 FOR EACH ADDITIONAL CIGAR, EXCLUDING OTP AND SALES TAX","1","Default Decision",,"1",,"208","RIVINGTON ST",,,,,"NEW YORK","NY","10002","-77.51985449023645","40.11248885418207"
"61465-2018-ENFO","05433442","WAI WAH MARKET INC.","2018-12-03T00:00:00.000","Stoop Line Stand - 033","Manhattan","6 RCNY § 2-70.2(A) - OBSERVED LICENSEE USING  BOXES (CRATES/STACKS OF BOXES/ETC.) FOR SALE PLACED DIRECTLY ON THE PUBLIC SIDEWALK AND OBSTRUCTING THE PUBLIC SIDEWALK","1","Pleaded","1",,,"17","CATHERINE ST",,,,,"NEW YORK","NY","10038","-73.99719723455834","40.71313551555341"
"28988-2015-ENFO","05353173","MANHATTAN PARKING-BORO CORP.","2015-05-22T00:00:00.000","Garage - 049","Brooklyn","6 RCNY § 5-40(e) - PROHIBITED SIGN DISPLAYED STATING THAT GARAGEKEEPER, PARKER, OR SERVICER OF MOTOR VEHICLES IS NOT LIABLE FOR DAMAGE CAUSED BY NEGLIGENCE","1","Pleaded","1",,,"40","CLINTON ST",,,,,"BROOKLYN","NY","11201","-73.99183915025286","40.69549740179437"
"8150-2019-ENFO","06015167","MEGA STAR REALTY CORP","2019-02-05T00:00:00.000","Tax Preparers - 891","Queens","6 RCNY § 5-173(a) - Tax preparer fails to post Consumer Bill of Rights sign or sign posted improperly (less than 17 inches by 11 inches; or not in English and every language tax preparer uses to attract customers)","1","Hearing Decision",,"1",,"8624","101ST AVE",,,,,"OZONE PARK","NY","11416","-73.85339000989542","40.68215802973309"
"26396-2020-ENFO","20Q00616","KO HYONG INC.","2020-10-16T00:00:00.000","Misc Non-Food Retail - 817","Queens","6 RCNY § 5-70(a) - NO PRICE LIST FOR SERVICES DISPLAYED","1","Pleaded","1",,,"5004","73RD PL",,,,,"WOODSIDE","NY","11377","-77.51985416157889","40.11248891703424"
"36664-2017-ENFO","05408857","SK FRUIT MARKET CORP.","2017-06-02T00:00:00.000","Stoop Line Stand - 033","Bronx","6 RCNY § 2-70.2(A) - OBSERVED LICENSEE USING  BOXES (CRATES/STACKS OF BOXES/ETC.) FOR SALE PLACED DIRECTLY ON THE PUBLIC SIDEWALK AND OBSTRUCTING THE PUBLIC SIDEWALK","1","Pleaded","1",,,"1057","SOUTHERN BLVD",,,,,"BRONX","NY","10459","-73.8919396739598","40.824707990186575"
"70473-2022-ENFO","22N01601","BAY 50TH CONVENIENT CORPORATION","2022-12-01T00:00:00.000","Misc Non-Food Retail - 817","Brooklyn","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","2","Pleaded","2",,,"2847","CROPSEY AVE",,,,,"BROOKLYN","NY","11214","-77.51985448799654","40.11248848902818"
"30448-2017-ENFO","70039751","JABRAN DELI & GROCERY INC.","2017-05-12T00:00:00.000","Cigarette Retail Dealer - 127","Brooklyn","NYC Admin Code § 17-704(c) - SOLD OR OFFERED FOR SALE A LITTLE CIGAR THAT WAS NOT IN A PACKAGE OF AT LEAST 20 LITTLE CIGARS","1","Default Decision",,"1",,"994","BEDFORD AVE",,,,,"BROOKLYN","NY","11205","-73.95548421182353","40.691218221365276"
"37318-2019-ENFO","70051826","147 SPICY DELI INC","2019-07-11T00:00:00.000","Tobacco Retail Dealer","Manhattan","NY Pub Health § 1399-CC(2) - SOLD TOBACCO PRODUCTS TO PERSON UNDER 18 YEARS OF AGE","1","Hearing Decision",,"1",,"2546","ADAM CLAYTON POWELL JR BLVD",,,,,"NEW YORK","NY","10039","-73.93794088097954","40.823210369930536"
"121-2014-LEGL","c0050214","EXCELSIOR GSD CORP.","2014-06-10T00:00:00.000","Home Improvement Contractor - 100",,"6 RCNY § 2-221(a)(8) - NO/IMPROPER WORKMAN'S COMP CERTIFICATE","1","Settlement (Pre-Hearing)","1",,,,,,,,,"BROOKLYN","NY","11234",,
"28661-2019-ENFO","80036722","SPRINGFIELD 136 DELI & GROCERY INC.","2019-05-22T00:00:00.000","Tobacco Retail Dealer","Queens","24 RCNY § 13-03(b) - SELLING OR OFFERING FOR SALE A CIGAR OR PACKAGE OF CIGARS FOR LESS THAN THE CIGAR PRICE FLOOR OF $8.00 FOR THE FIRST CIGAR, PLUS $1.75 FOR EACH ADDITIONAL CIGAR, EXCLUDING OTP AND SALES TAX","1","Pleaded","1",,,"13635","SPRINGFIELD BLVD",,"FRNT",,,"SPRINGFIELD GARDENS","NY","11413","-73.75529578555185","40.67710551549783"
"52829-2018-ENFO","80031431","H & H DELI CORP","2018-10-26T00:00:00.000","Tobacco Retail Dealer","Brooklyn","NYC Admin Code § 17-704(f) - SOLD OR OFFERED FOR SALE PACKAGE OF LOOSE TOBACCO CONTAINING LESS THAN 1.5 OUNCES OF TOBACCO","1","Default Decision",,"1",,"216","UTICA AVE",,,,,"BROOKLYN","NY","11213","-73.93089040877486","40.67134215344243"
"25436-2020-ENFO","20T00390","A & K SMOKE BEER INC","2020-10-01T00:00:00.000","Electronic Cigarette Dealer","Queens","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","2","Default Decision",,"2",,"4315","DITMARS BLVD",,,,,"ASTORIA","NY","11105","-77.51985421538707","40.11248900782417"
"20830-2019-ENFO","70051077","ELIJAH DELI INC","2019-04-18T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Hearing Decision",,"1",,"2001","SOUTHERN BLVD",,,,,"BRONX","NY","10460","-73.88544262031108","40.8438845239698"
"325-2016-LEGL","05401622","CONTESSA LEGAL PROCESS, CORP.","2016-05-23T00:00:00.000","Process Server (Organization) - 109",,"6 RCNY § 2-233a(b) - PSA FAIL MAINT ELECTRONIC RECS","1","Settlement (Pre-Hearing)","1",,,,,,,,,,,,,
"5532-2014-ENFO","80006252","WALGREEN EASTERN CO., INC.","2014-01-13T00:00:00.000","Cigarette Retail Dealer - 127","Staten Island","NY Pub Health § 1399-CC(2) - POSTED SIGN DOES NOT MEET ALL OF THE REQUIREMENTS","1","Settlement (Pre-Hearing)","1",,,"645","ROSSVILLE AVE",,,,,"STATEN ISLAND","NY","10309","-74.20823842532725","40.54235811585236"
"54563-2019-ENFO","05446364","SPEEDWAY LLC","2019-10-21T00:00:00.000","Misc Non-Food Retail - 817","Queens","NYC Admin Code § 20-822(a) - SALE OF EXPIRED MEDS:  BUSINESS OFFERED FOR SALE OVER-THE COUNTER MEDICATION LATER THAN EXPIRATION DATE ON THE LABEL.","1","Pleaded","1",,,"14827","LIBERTY AVE",,,,,"JAMAICA","NY","11435","-73.80338102531267","40.69709737356143"
"42013-2017-ENFO","05413952","CVS ALBANY, L.L.C","2017-06-26T00:00:00.000","Drug Store Retail - 810","Staten Island","NYC Admin Code § 20-708.1(b) - 5 OR MORE STOCK KEEPING ITEMS WITHIN FOLLOWING STOCK KEEPING UNITS FAIL TO CONSPICUOUSLY AND CLEARLY DISPLAY ITEM PRICES STAMPED, TAGGED, OR AFFIXED TO ITEMS.","20","Pleaded","20",,,"1933","VICTORY BLVD",,,,,"STATEN ISLAND","NY","10314","-74.12854586582641","40.612634972833526"
