"dbn","school_name","location_type","total_guidance_counselors","total_gc","total_sw","full_time_gc","full_time_sw","part_time_gc","part_time_sw","bilingual_gc","bilingual_sw","gc_serving_more_than_one","sw_serving_more_than_one","high_needs_gc","high_needs_sw","bridging_the_gap","school_response_clinician","single_shepherd","learning_to_work","school_psychologist_providing","cbo_partner_for_mental_health","_2020_21_sy_enrollment","ratio_gc_sw","ratio_gc_only","ratio_sw_only"
"08X452","Gotham Collaborative High School","High school","3.3","3.0","0.3","3.0","0.3","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","391","117","130","391"
"08X467","Mott Hall Community School","Junior High-Intermediate-Middle","2.1","1.0","1.1","1.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","342","160","342","302"
"08X530","Longwood Preparatory Academy","High school","4.0","3.0","1.0","3.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","352","88","117","352"
"08X537","Bronx Arena High School","High school","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","true","false","no","136","136","136","136"
"08X558","Westchester Square Academy","High school","6.1","2.0","4.1","2.0","4.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","456","74","228","110"
"08X561","Bronx Compass High School","High school","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","370","171","370","317"
"08X562","Blueprint Middle School","Junior High-Intermediate-Middle","3.4","2.0","1.4","2.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","558","164","279","399"
"08X583","P.S. 583","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","false","false","no","317","144","317","264"
"09X004","P.S./M.S. 004 Crotona Park West","K-8","3.6","2.0","1.6","2.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","413","115","207","258"
"09X011","P.S. 011 Highbridge","Elementary","2.8","1.0","1.8","1.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","501","179","501","278"
"09X022","J.H.S. 022 Jordan L. Mott","Junior High-Intermediate-Middle","2.2","2.0","0.2","2.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","354","161","177","354"
"09X028","P.S. 028 Mount Hope","Elementary","3.8","2.0","1.8","2.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","628","165","314","349"
"09X035","P.S. 035 Franz Siegel","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","485","187","485","303"
"09X042","P.S. 042 Claremont","Elementary","1.7","1.3","0.4","1.0","0.4","0.3","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","341","201","262","341"
"09X053","P.S. 053 Basheer Quisim","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","true","false","false","false","false","no","844","325","844","528"
"09X055","P.S. 055 Benjamin Franklin","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","543","339","543","543"
"09X058","P.S. 058","Elementary","3.4","2.0","1.4","2.0","1.4","0.0","0.0","1.0","1.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","347","102","174","248"
"09X063","P.S. 063 Author's Academy","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","1.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","501","193","501","313"
"09X070","P.S. 070 Max Schoenfeld","Elementary","6.0","3.0","3.0","3.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","false","no","true","false","false","false","false","no","915","153","305","305"
"09X073","P.S. 073 Bronx","Elementary","3.6","2.0","1.6","2.0","1.6","0.0","0.0","1.0","1.0","0.0","0.0","false","no","true","false","false","false","false","no","405","113","203","253"
"09X088","P.S. X088 - S. Silverstein Little Sparrow School","Early Childhood","1.4","0.0","1.4","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","98","70","98","70"
"09X109","P.S. 109 Sedgwick","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","532","333","532","532"
"09X110","P.S. 110 Theodore Schoenfeld","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","354","161","354","295"
"09X114","P.S. X114 - Luis Llorens Torres Schools","Elementary","4.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","590","148","295","295"
"09X117","I.S. 117 Joseph H. Wade","Junior High-Intermediate-Middle","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","405","338","405","405"
"09X126","P.S. 126 Dr Marjorie H Dunbar","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","549","229","549","392"
"09X128","Mott Hall III","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","354","161","354","295"
"09X132","P.S. 132 Garret A. Morgan","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","345","246","345","345"
"09X163","P.S. 163 Arthur A. Schomburg","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","1.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","369","142","369","231"
"09X170","P.S. 170","Early Childhood","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","221","184","221","221"
"09X199","P.S. 199X - The Shakespeare School","Elementary","3.6","2.0","1.6","2.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","605","168","303","378"
"09X204","P.S. 204 Morris Heights","Elementary","1.4","0.0","1.4","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","619","442","619","442"
"09X215","Kappa","Junior High-Intermediate-Middle","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","317","264","317","317"
"09X218","P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School","K-8","3.6","2.0","1.6","2.0","1.6","0.0","0.0","1.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","1,000","278","500","625"
"09X219","I.S. 219 New Venture School","Junior High-Intermediate-Middle","3.2","3.0","0.2","3.0","0.2","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","285","89","95","285"
"09X227","Bronx Collegiate Academy","High school","4.3","3.0","1.3","3.0","1.3","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","387","91","129","310"
"09X229","I.S. 229 Roland Patterson","Junior High-Intermediate-Middle","3.4","2.0","1.4","2.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","201","59","101","144"
"09X231","Eagle Academy for Young Men","Secondary School","4.2","3.0","1.2","3.0","1.2","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","485","115","162","404"
"09X232","I.S. 232","Junior High-Intermediate-Middle","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","376","118","188","313"
"09X236","P.S. 236 Langston Hughes","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","287","120","287","205"
"09X241","Urban Assembly School for Applied Math and Science, The","Secondary School","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","613","192","307","511"
"09X250","Eximius College Preparatory Academy: A College Board School","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","397","97","132","361"
"09X252","Mott Hall Bronx High School","High school","2.1","0.0","2.1","0.0","2.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","347","165","347","165"
"09X260","Bronx Center for Science and Mathematics","High school","3.1","2.0","1.1","2.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","436","141","218","396"
"09X263","Validus Preparatory Academy","High school","3.1","2.0","1.1","2.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","339","109","170","308"
"09X274","The New American Academy at Roberto Clemente State Park","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","509","212","509","364"
"09X294","The Walton Avenue School","Elementary","3.3","1.0","2.3","1.0","2.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","443","134","443","193"
"09X297","Morris Academy for Collaborative Studies","High school","3.1","2.0","1.1","2.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","472","151","236","416"
"09X303","I.S. X303 Leadership & Community Service","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","false","false","no","328","149","328","273"
"09X311","Lucero Elementary School","Elementary","0.3","0.0","0.3","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","323","323","323","323"
"09X313","I.S. 313 School of Leadership Development","Junior High-Intermediate-Middle","1.1","1.0","0.1","1.0","0.1","0.0","0.0","1.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","239","211","239","239"
"09X323","Bronx Writing Academy","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","330","150","330","275"
"09X324","Bronx Early College Academy for Teaching & Learning","Secondary School","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","503","168","252","503"
"09X327","Comprehensive Model School Project M.S. 327","Secondary School","6.3","6.0","0.3","6.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","701","112","117","701"
"09X328","New Millennium Bronx Academy of the Arts","Junior High-Intermediate-Middle","1.3","1.0","0.3","1.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","315","242","315","315"
"09X329","DreamYard Preparatory School","High school","4.3","2.0","2.3","2.0","2.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","331","78","166","147"
"09X339","I.S. 339","Junior High-Intermediate-Middle","2.1","1.0","1.1","1.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","315","152","315","295"
"09X350","New Directions Secondary School","High school","3.2","1.0","2.2","1.0","2.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","true","false","no","142","44","142","65"
"09X361","The Highbridge Green School","Junior High-Intermediate-Middle","3.2","3.0","0.2","3.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","384","120","128","384"
"09X365","Academy for Language and Technology","High school","3.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","370","123","185","370"
"09X403","Bronx International High School","High school","2.1","1.0","1.1","1.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","339","159","339","299"
"09X404","School for Excellence","High school","4.1","1.0","3.1","1.0","3.1","0.0","0.0","1.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","195","47","195","62"
"09X412","Bronx High School of Business","High school","5.3","3.0","2.3","3.0","2.3","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","333","63","111","148"
"09X413","Bronx High School for Medical Science","Secondary School","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","493","164","247","493"
"09X443","The Family School","Elementary","3.5","2.0","1.5","2.0","1.5","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","497","142","249","331"
"09X449","Grant Avenue Elementary School","Elementary","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","415","415","415","415"
"09X454","Science and Technology Academy: A Mott Hall School","Junior High-Intermediate-Middle","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","404","202","404","404"
"09X457","Sheridan Academy for Young Leaders","Elementary","2.5","1.0","1.5","1.0","1.5","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","509","204","509","339"
"09X505","Bronx School for Law, Government and Justice","Secondary School","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","754","251","377","754"
"09X517","Frederick Douglass Academy III Secondary School","High school","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","302","101","151","302"
"09X525","Bronx Leadership Academy High School","High school","5.0","4.0","1.0","4.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","394","79","99","394"
"09X543","High School for Violin and Dance","High school","2.0","2.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","219","110","110","219"
"09X555","Mount Eden Children's Academy","Elementary","1.1","1.0","0.1","1.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","421","371","421","421"
