"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point1"
"50105063","FINNEGAN'S WAKE","Manhattan","1361","1 AVENUE","10021","6465266083","Irish","2023-02-02T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","27",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.768577977001","-73.955439460636","108","05","012600","1044905","1014480023","MN31",
"50127874",,"Manhattan","206","DYCKMAN STREET","10040","3476919262",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.864986222607","-73.926928315928","112","10","028700","1064228","1021750053","MN35",
"50123001","L KWON","Queens","3511","FARRINGTON ST","11354","7184600707",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.764189581188","-73.831660793289","407","20","086900","4112139","4049590013","QN22",
"50140070",,"Bronx","124","WEST  238 STREET","10463","6467300736",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.88330150061","-73.897759580633","208","11","027900","2015989","2032620075","BX28",
"50100242",,"Manhattan","75","VARICK STREET","10013","3473710869",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.723210056549","-74.006226924442","102","01","003700","1002934","1002260001","MN24",
"50105379","LE PAIN QUOTIDIEN","Manhattan","1399","MADISON AVENUE","10029","6466633149",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.787982656167","-73.953588300185","111","08","016002","1051462","1016030020","MN33",
"50126813","WILD MIRRORS","Manhattan","95","2 AVENUE","10003","7187109040",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.727118221374","-73.988750467279","103","02","003800","1006626","1004610031","MN22",
"50139383","ARCH AMENITIES GROUP","Manhattan","2","PARK AVENUE","10016","3016227800",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.746069970597","-73.982092327777","105","02","007400","1017019","1008620029","MN17",
"50121802","EVERYTABLE","Manhattan","362","8 AVENUE","10001","8189271517",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.748566289491","-73.996084128354","105","03","009500","1087714","1007787501","MN17",
"50129365",,"Manhattan","37","WEST   43 STREET","10036","3472550936",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.754710416461","-73.981703786697","105","04","009600","1034205","1012597501","MN17",
"50119259","PIZZA HUT 38867","Queens","24502","FRANCIS LEWIS BLVD","11422","4692840850",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.664816096918","-73.734957079072","413","31","065400","4289120","4135990045","QN05",
"50117472",,"Brooklyn","442","LORIMER STREET","11206","6466898264",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.710097975664","-73.948708351374","301","34","050300","3338218","3027920002","BK90",
"50129109","SCOOPS AND TOPPINGS","Bronx","122","ALEXANDER AVENUE","10454","3477448621",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.807108144826","-73.927277472566","201","08","001900","2000578","2022960057","BX39",
"50139117","MARINARA PIZZA","Manhattan","2578","BROADWAY","10025","6469490995",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.79545139632","-73.971179033158","107","07","018300","1075313","1018697501","MN12",
"50112618","RELOKO CAFE NYC","Brooklyn","371","62 STREET","11220","9175459849",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.640063728688","-74.020192372795","307","38","007200","3143698","3057900045","BK32",
"50126705","5 BAR KARAOKE","Manhattan","38","WEST   32 STREET","10001","2125946644",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.747882202654","-73.987252796195","105","04","007600","1015806","1008330018","MN17",
"50131091","Court Street Coffee","Brooklyn","421","COURT STREET","11231","9178808026",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.678920569187","-73.997541175419","306","39","007700","3007928","3004630003","BK33",
"50086340","AMYLOS TAVERNA","Queens","3319","BROADWAY","11106","2122150028","Greek","2022-04-28T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2022-04-28T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.761120132174","-73.92355926454","401","22","006100","4617929","4006237501","QN70",
"50121343","HOLY COW","Queens","125","150TH AVE",,"9172503095","American","2023-04-06T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","29",,,"2023-08-27T06:00:08.000","Pre-permit (Operational) / Initial Inspection","0","0",,,,,"4",,
"50136944","ULUHULUH","Manhattan","218","EAST   14 STREET","10003","9176996178",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.733016486884","-73.986562866434","103","02","004000","1006898","1004690017","MN22",
"50141244","Cafe Rubio Restaurant","Queens","9805","NORTHERN BLVD","11368","7185054670",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.757149978043","-73.870250522617","403","21","036300","4035078","4014280041","QN27",
"50110927","SELO RESTAURANT","Queens","3305","BROADWAY","11106","3477615003",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.761158611644","-73.92363863547","401","22","006100","4008875","4006230007","QN70",
"50131561",,"Queens","13335","ROOSEVELT AVE","11354","6464043193",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.758501995257","-73.833241808988","407","20","087100","4112276","4049730016","QN22",
"50128603","THE RIVER","Manhattan","102","BAYARD STREET","10013","3478615169",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.716073829501","-73.999769130747","103","01","002900","1076901","1001990031","MN27",
"41309636","LONA PIZZA","Bronx","373","EAST  204 STREET","10467","7186556600","Pizza","2022-03-17T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","33",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.871566924256","-73.877236315809","207","11","042500","2018524","2033530001","BX43",
"50123382",,"Bronx","485","EAST  180 STREET","10457","3479189069",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.851350655359","-73.895321968814","206","15","039500","2011495","2030470001","BX01",
"50107047","KING BARKA","Manhattan","2733","FREDERICK DOUGLASS BOULEVARD",,"3476418572","Caribbean","2023-02-28T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","16","Z","2023-02-28T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","0","0",,,,,"1",,
"50133435","SALSA CATERING","Manhattan","1429","5 AVENUE","10035","9179928415",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.800992293719","-73.946203587891","111","09","018400","1087437","1016220073","MN34",
"50104974","BAR MARSEILLE","Queens",,"BEACH   69 STREET","11692","9174352624",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,,,,,,,,,
"50123719","SWEET AND DELICIOUS","Brooklyn","200","WYCKOFF AVENUE","11237","19178701708",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.701667939928","-73.914968367567","304","37","044100","3075497","3033010039","BK77",
"50140771",,"Queens","5221","ROOSEVELT AVE","11377","7185079204",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.744256419766","-73.912196326105","402","26","025302","4030800","4013150073","QN31",
"50047192","TROPICAL GRILL RESTAURANT","Manhattan","2145-2151","ADAM CLAYTON POWEL BLVD",,"2125310233","Spanish","2022-02-02T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","13","A","2022-02-02T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","0","0",,,,,"1",,
"50131314","ANTO","Manhattan","243","EAST   58 STREET","10022","2129708888",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.760479059273","-73.965974530748","106","04","010800","1038643","1013320120","MN19",
"50128070","LAVA GROUND","Manhattan","4","SAINT MARKS PLACE","10003","3477300615",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.729360766494","-73.989504170559","103","02","003800","1006661","1004630011","MN22",
"50123930","MILK & CREAM CEREAL BAR","Queens","2588","STEINWAY ST","11103","3479228099",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.767515414042","-73.912053629586","401","22","014300","4010300","4006540100","QN70",
"40398532","PAVILLION CATERERS","Brooklyn","1478","39 STREET","11218","7188511162","Jewish/Kosher","2022-10-12T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2023-08-27T06:00:08.000","Administrative Miscellaneous / Re-inspection","40.638343199407","-73.9825393102","312","39","022800","3124944","3053460037","BK88",
"50133853","The Consulate Midtown","Manhattan","44","WEST   56 STREET","10019","9178254641",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.762896967748","-73.975936554122","105","04","010400","1034848","1012710062","MN17",
"40664052","SOHO CIGAR BAR","Manhattan","32","WATTS STREET","10013","2129411781","American","2021-07-29T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2021-07-29T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.723577935399","-74.004516890266","102","03","004700","1007099","1004760015","MN24",
"41395395","CITI FIELD BUD ISLAND, STAND 140","Queens","000","126TH ST &  ROOSEVELT AVENUE",,"7185958100","Bottled Beverages","2017-06-13T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2017-06-13T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","0","0",,,,,"4",,
"50105108","NEW FORTUNE GARDEN","Queens","69-49","GRAND AVENUE","11378","3474597924",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.726756846632","-73.893952599178","405","30","049302","4058565","4025010039","QN30",
"50129909","LA PERLA DEL ULUA RESTAURANT","Brooklyn","354","MELROSE STREET","11237","9292999900",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.70368330811","-73.928025504583","304","34","042700","3426098","3031650027","BK77",
"50000930","BACK TO JOHN'S DELI","Brooklyn","423","3 AVENUE","11215","7187227547","American","2022-03-28T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2022-03-28T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.672566009636","-73.990079123076","306","39","012100","3021781","3009970009","BK37",
"50140902","FOR U","Manhattan","155","3 AVENUE","10003","7188644000",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.734262597275","-73.986454364558","106","02","004800","1019523","1008970001","MN21",
"50140375","ACE HOTEL NEW YORK","Manhattan","20","WEST   29 STREET","10001","2126792222",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.745782543611","-73.98802912308","105","03","007600","1015739","1008300054","MN17",
"50140058",,"Brooklyn","135","WOODPOINT ROAD","11211","9177423398",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.717499860644","-73.941397627367","301","34","047700","3070131","3028750044","BK90",
"40948100","BLUE SKY BAKERY","Brooklyn","53","5 AVENUE","11217","7187834123","Bakery Products/Desserts","2023-03-28T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","13","A","2023-03-28T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.681191003158","-73.977206421621","306","39","012902","3018581","3009330006","BK37",
"50120215",,"Brooklyn","420","PUTNAM AVENUE","11216","6462699499",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.684616454664","-73.944837558162","303","36","026700","3322552","3018290036","BK75",
"50131076",,"Queens","2072","STEINWAY ST","11105","19174977903",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.775018134325","-73.903425325053","401","22","012301","4311374","4008090060","QN72",
"40535738","NEIL SIMON THEATRE","Manhattan","250","WEST   52 STREET","10019","2123544624","American","2023-02-08T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2023-02-08T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.763063073345","-73.984091228514","105","03","013100","1024820","1010230054","MN17",
"50133198","LOU LOU LOUNGE","Brooklyn","1836","MCDONALD AVENUE","11223","9175996178",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.607871459672","-73.9728305633","311","44","042400","3175888","3066320020","BK29",
"50136238",,"Queens","8300","PARK LANE SOUTH",,"7182456286",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"0","0",,,,,"4",,
"50141293",,"Brooklyn","1196","FULTON STREET","11216","9293732674",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.680579693974","-73.952783618043","303","36","024700","3323676","3018600011","BK61",
"50016081","AUGUST","Manhattan","791","LEXINGTON AVENUE","10065","2129351433","American","2019-03-15T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","19",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.763759359755","-73.967052216067","108","04","011402","1041975","1013960020","MN40",
"50102863",,"Brooklyn","19","MORRIS AVE","11205","707 269 4675",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.699026154531","-73.975335788372","302","33","054300","3424313","3020230001","BK99",
"50134282","BROOKLYN BUZZZ","Brooklyn","593","3 AVENUE","11215","3472488551",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.667109696734","-73.994636245425","307","39","011700","3024055","3010510005","BK37",
"50130542",,"Queens","9015","ROCKAWAY BLVD","11416","7173815051",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.681887546112","-73.849377574055","409","32","004001","4189152","4090960029","QN53",
"50119462","WARREN PEACE","Manhattan","77","WARREN STREET","10007","9177144742",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.715189555731","-74.01025550853","101","01","002100","1001430","1001327506","MN24",
"50099183","L'ANGELETTO RESTAURANT","Manhattan","327","2 AVENUE","10003","2122539600","Italian","2023-05-02T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","17","N",,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.73534079601","-73.982773597711","106","02","004800","1019591","1008990032","MN21",
"50118913","SHAKU RAMEN","Queens","15630","NORTHERN BLVD","11354","6464201581",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.763956166557","-73.808810445544","407","20","117100","4445000","4052750001","QN51",
