"id","reservation_date","franchisee","status","installation_date","pole_type","borough","x_coord","y_coord","latitude","longitude","zone","on_street","cross_street_1","cross_street_2","park_advisory","historic_advisory","scenic_landmark_advisory","bid_advisory","school_advisory","zipcode","community_board","council_district"
"27184","2022-08-20T00:00:00.000","Crown Castle NG","Proposed",,"CITY","Brooklyn","989675.0000000","192812.0000000","40.6958995","-73.9804362","B","Navy St","Tillary St","Myrtle Ave","Arbor Place,Arbor Place",,,"Myrtle Avenue Brooklyn Partnership",,"11201","302","35"
"27183","2022-08-17T00:00:00.000","Crown Castle Fiber","Approved",,"CITY","Brooklyn","1003640.0000000","175402.0000000","40.6480934","-73.9301253","B","Utica Ave","Tilden Ave","Beverley Rd",,,,,,"11203","317","45"
"27182","2022-08-20T00:00:00.000","Crown Castle NG","Proposed",,"CITY","Brooklyn","979491.0000000","159112.0000000","40.6034007","-74.0171383","B","Shore Pkwy","115th St","116th St","Belt Parkway/Shore Parkway",,,,,"11214","311","43"
"27181","2022-12-22T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Queens","1017734.0000000","200538.0000000","40.7170438","-73.8792106","B","75th Pl","Furmanville Ave","Penelope Ave",,,,,,"11379","405","30"
"27178","2022-08-17T00:00:00.000","Crown Castle Fiber","Approved",,"CITY","Brooklyn","992911.0000000","176916.0000000","40.6522660","-73.9687869","B","Parkside Ave","Parade Pl","Coney Island Ave","Prospect Park",,"Prospect Park",,,"11215","355","39"
"27177","2022-08-20T00:00:00.000","Crown Castle NG","Approved",,"CITY","Bronx","1004884.0000000","245211.0000000","40.8396986","-73.9254282","C","Ogden Ave","W 169th St","Merriam Ave",,,,,,"10452","204","16"
"27176","2022-08-14T00:00:00.000","Crown Castle Solutions","Approved",,"CITY","Bronx","1015661.0000000","257800.0000000","40.8742199","-73.8864209","C","Grand Concourse","E 203rd St","E 204th St",,,,,,"10458","207","11"
"27174","2022-08-14T00:00:00.000","Crown Castle Solutions","Proposed",,"CITY","Brooklyn","1021562.0000000","176592.0000000","40.6513023","-73.8655342","B","Belt Parkway","Erskine Street","Pennsylvania Avenue",,,,,,"11239","356","42"
"27173","2022-08-14T00:00:00.000","Crown Castle Solutions","Proposed",,"CITY","Brooklyn","1018594.8500000","174730.8100000","40.6462057","-73.8762368","B","Van Siclen Avenue","Seaview Avenue","Schroders Avenue",,,,,,"11239","305","42"
"27171","2022-08-14T00:00:00.000","Crown Castle Solutions","Proposed",,"CITY","Bronx","1040887.0000000","255073.0000000","40.8666093","-73.7952294","B","Park Drive","Orchard Beach Road","City Island Road","Pelham Bay Park,Greenstreet",,,,,"10464","228","13"
"27170","2022-08-14T00:00:00.000","Crown Castle Solutions","Proposed",,"CITY","Staten_Island","934421.2400000","142331.9400000","40.5572040","-74.1793211","B","Alexander Avenue","Ibsen Ave","Woodrow Rd",,,,,,"10312","503","51"
"27169","2023-02-13T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Brooklyn","985776.0000000","182332.0000000","40.6671358","-73.9944993","B","3rd Avenue","16th Street","Prospect Avenue",,,,,,"11215","307","39"
"27156","2022-08-14T00:00:00.000","Crown Castle Solutions","Proposed",,"CITY","Bronx","1005869.0000000","243341.0000000","40.8345637","-73.9218744","C","River Ave","Mc Clellan St","E 167th St",,,,,,"10452","204","16"
"27155","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","989290.3641493","191858.2957278","40.6932820","-73.9818240","B","Fleet Place","Myrtle Avenue","Fair Street",,,,"Myrtle Avenue Brooklyn Partnership",,"11201","302","35"
"27154","2022-08-23T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","988621.1000000","194794.0000000","40.7013402","-73.9842355","B","York Street","Bridge Street","Gold Street",,,,,,"11201","302","35"
"27152","2022-06-21T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","952541.0000000","160946.0000000","40.6083792","-74.1142001","B","Melhorn Rd","Motley Ave","Lighner Ave",,,,,,"10314","502","50"
"27151","2022-06-21T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","937626.0000000","140417.0000000","40.5519653","-74.1677748","B","Richmond Ave","Augusta Ave","Star Ct",,,,,,"10312","503","51"
"27150","2022-06-21T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","937487.0000000","136829.0000000","40.5421162","-74.1682502","B","Mosely Ave","Bovanizer St","Vanessa Lane",,,,,,"10312","503","51"
"27149","2022-06-21T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","929700.0000000","136261.0000000","40.5405127","-74.1962626","B","Rensselaer Ave","Huguenot Ave","Ellsworth Ave",,,,,,"10312","503","51"
"27117","2022-05-17T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","945277.0000000","163345.0000000","40.6149350","-74.1403752","B","Delmore St","Woolley Ave","Crystal Ave",,,,,,"10314","501","50"
"27116","2022-05-17T00:00:00.000","Crown Castle Fiber","Proposed",,"UTILITY","Staten_Island","943622.0000000","163074.0000000","40.6141837","-74.1463346","B","Willowbrook Rd","Casewell Ave","Francine Ln",,,,,,"10314","501","50"
"27115","2022-04-29T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Queens","1053093.0000000","193585.0000000","40.6977551","-73.7517291","B","202nd St","115th Ave","116th Ave",,,,,,"11412","412","27"
"27114","2022-04-29T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Queens","1019467.0000000","201365.0000000","40.7193070","-73.8729547","B","Dry Harbor Rd","Cowles Ct","64th Rd",,,,,,"11379","405","30"
"27113","2022-04-29T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Queens","1015784.0000000","203083.0000000","40.7240364","-73.8862331","B","75th Street","Caldwell Ave","Dead End",,,,,,"11379","405","30"
"27112","2022-04-27T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Queens","1015826.5100000","201521.8000000","40.7197511","-73.8860871","B","71st St","Dead End","Eliot Ave",,,,,,"11379","405","30"
"27111","2022-04-26T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","917330.0000000","121285.0000000","40.4993218","-74.2406198","B","Manhattan St","Billop Ave","Dead End",,,,,,"10307","503","51"
"27110","2022-04-26T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","920561.0000000","123271.0000000","40.5047968","-74.2290210","B","Page Ave","Clermont Ave","Ottavio Promenade","Conference House Park",,,,,"10309","503","51"
"27109","2022-04-26T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Queens","1018103.0000000","201289.0000000","40.7191037","-73.8778757","B","77th Pl","Juniper Blvd S","Penelope Ave",,,,,,"11379","405","30"
"27108","2022-04-26T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Queens","1016876.0000000","200515.0000000","40.7169839","-73.8823059","B","Pleasantview St","74th St","Penelope Ave",,,,,,"11379","405","30"
"27107","2022-04-26T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Queens","1018401.0000000","204457.0000000","40.7277980","-73.8767846","B","83rd Pl","60th Ave","Eliot Ave",,,,,,"11379","405","30"
"27106","2022-04-25T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","945882.0000000","164287.0000000","40.6175232","-74.1382014","B","Waters Ave","Dickie Ave","Livermore Ave",,,,,,"10314","501","50"
"27105","2022-04-25T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","928480.0000000","135502.0000000","40.5384218","-74.2006457","B","Rathbun Ave","Marcy Ave","Vernon Ave",,,,,,"10309","503","51"
"27104","2022-04-25T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","925275.0000000","135615.0000000","40.5387112","-74.2121774","B","Maguire Ave","Stafford Ave","El Camino Loop",,,,,,"10309","503","51"
"27103","2022-04-25T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","916264.0000000","122151.0000000","40.5016907","-74.2444614","B","Clermont Ave","Main St","Swinnerton St",,,,,,"10307","503","51"
"27101","2022-04-25T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","937304.0000000","132199.0000000","40.5294068","-74.1688765","B","Barclay Ave","Tyndale St","Noel St",,,,,,"10312","503","51"
"27100","2022-04-25T00:00:00.000","Crown Castle Fiber","Proposed",,"UTILITY","Staten_Island","930533.0000000","130940.0000000","40.5259127","-74.1932234","B","Eylandt St","Chisholm St","Luten Ave","Wolfe's Pond Park",,,,,"10309","503","51"
"27099","2022-04-25T00:00:00.000","Crown Castle Fiber","Proposed",,"UTILITY","Staten_Island","931802.0000000","139215.0000000","40.5486335","-74.1887229","B","Woodrow Rd","Jefferson Rd","Ruxton Ave",,,,,,"10312","503","51"
"27098","2022-04-25T00:00:00.000","Crown Castle Fiber","Proposed",,"UTILITY","Bronx","1038961.0000000","258372.0000000","40.8756762","-73.8021659","B","Shore Rd","Orchard Beach","Pelhamdale Ave","Pelham Bay Park",,,,,"10464","228","13"
"27096","2022-12-12T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Queens","1017324.0000000","204058.0000000","40.7267069","-73.8806724","B","80th St","58th Ave","Caldwell Ave",,,,,,"11379","405","30"
"27095","2022-04-25T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Bronx","1018085.0000000","262074.0000000","40.8859417","-73.8776344","B","Bainbridge Ave","Jerome Ave","E 213th St",,,,,,"10467","212","11"
"27082","2022-03-15T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Staten_Island","947188.0000000","156646.3900000","40.5965569","-74.1334553","B","Brielle Ave","Walcott Ave","Roanoke St","Blood Root Valley","New York City Farm Colony- Seaview Hospital Historic District",,,,"10314","502","50"
"27081","2022-03-15T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Queens","1016238.0000000","200616.0000000","40.7172634","-73.8846069","B","Juniper Blvd S","70th St","71st St",,,,,,"11379","405","30"
"27080","2023-03-07T00:00:00.000","Crown Castle Fiber","Proposed",,"UTILITY","Bronx","1017736.0000000","263325.0000000","40.8893767","-73.8788903","B","Jerome Ave","Bainbridge Ave","E 233rd St","Van Cortlandt Park",,,,,"10471","226","11"
"27079","2022-03-15T00:00:00.000","Crown Castle Fiber","Proposed",,"UTILITY","Bronx","1040626.0000000","259454.0000000","40.8786355","-73.7961362","B","Shore Rd","Orchard Beach Rd","Pelhamdale Ave","Pelham Bay Park",,,,,"10464","228","13"
"27078","2022-03-15T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Bronx","1017377.0000000","264233.0000000","40.8918702","-73.8801842","B","Jerome Ave","Bainbridge Ave","E 233rd St","Van Cortlandt Park",,,,,"10471","226","11"
"27077","2022-03-15T00:00:00.000","Crown Castle Fiber","Approved",,"UTILITY","Bronx","1037039.0000000","257350.0000000","40.8728828","-73.8091239","B","Shore Rd","Orchard Beach Rd","Pelhamdale Ave","Pelham Bay Park",,,,,"10464","228","13"
"27076","2022-02-18T00:00:00.000","Crown Castle Fiber","Proposed",,"UTILITY","Brooklyn","1007736.0000000","172372.0000000","40.6397668","-73.9153753","B","E 82nd St","Farrgut Rd","Foster Ave",,,,,,"11236","318","46"
"27075","2021-12-22T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","953735.7850000","172392.5000000","40.6398016","-74.1099488","B","DAVIS AVENUE","STEBBINS AVENUE","WALNUT STREET",,,,,,"10310","501","49"
"27074","2021-12-22T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","962507.4000000","171793.5000000","40.6381833","-74.0783410","B","VICTORY BOULEVARD","MONTGOMERY AVENUE","MONROE AVENUE",,,,,,"10301","501","49"
"27073","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","960948.5000000","172314.4220000","40.6396092","-74.0839597","B","BENZINGER AVENUE","BISMARK AVENUE","WESTERVELT AVENUE",,,,,,"10301","501","49"
"27072","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","959825.0100000","172651.5000000","40.6405314","-74.0880091","B","YORK AVENUE","PAUW STREET","CARLYLE STREET",,,,,,"10301","501","49"
"27071","2021-12-22T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","959641.1290000","173233.0720000","40.6421272","-74.0886738","B","HIGHVIEW AVENUE","PARK PLACE","EAST BUCHANAN STREET",,,,,,"10301","501","49"
"27070","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","960089.8690000","174160.9690000","40.6446753","-74.0870601","B","JERSEY STREET","CRESCENT AVENUE","RICHMOND TERRACE",,,,,,"10301","501","49"
"27069","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","959332.5710000","173989.3710000","40.6442022","-74.0897884","B","HIGHVIEW AVENUE","EADIE PLACE","EAST BUCHANAN STREET",,,,,,"10301","501","49"
"27068","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","956798.0000000","173078.4300000","40.6416943","-74.0989178","B","CASSIDY PLACE","TYSEN STREET","CLINTON AVENUE",,,,,,"10301","501","49"
"27067","2021-12-22T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","960965.0490000","173623.5590000","40.6432025","-74.0839046","B","WESTERVELT AVENUE","CRESCENT AVENUE","LAYTON AVENUE",,,,,,"10301","501","49"
"27066","2021-12-22T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","960057.0000000","173191.9080000","40.6420153","-74.0871751","B","CARLYLE STREET","JERSEY STREET","YORK AVENUE",,,,,,"10301","501","49"
"27065","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","960880.9510000","173063.1710000","40.6416642","-74.0842057","B","LAYTON AVENUE","WESTERVELT AVENUE","BISMARK AVENUE",,,,,,"11214","501","49"
"27064","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","958533.4610000","173947.2010000","40.6440841","-74.0926678","B","FILLMORE STREET","FRANKLIN AVENUE","LAFAYETTE AVENUE",,,,,,"10301","501","49"
"27063","2021-12-22T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","958287.3510000","174367.7600000","40.6452378","-74.0935562","B","RICHMOND TERRACE","FRANKLIN AVENUE","LAFAYETTE AVENUE",,,,,,"10301","501","49"
"27062","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","958769.1400000","171970.8500000","40.6386602","-74.0918110","B","PENDLETON PLACE","ARNOLD STREET","PROSPECT AVENUE",,,,,,"10301","501","49"
"27061","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","959172.4610000","172399.9800000","40.6398392","-74.0903594","B","PROSPECT AVENUE","CLYDE PLACE","FRANKLIN AVENUE",,,,,,"10301","501","49"
"27060","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","959486.1500000","174363.0090000","40.6452282","-74.0892363","B","FILLMORE STREET","YORK TERRACE","YORK AVENUE",,,,,,"10301","501","49"
"27059","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","957669.4510000","173876.5810000","40.6438878","-74.0957809","B","LAFAYETTE AVENUE","VAN BUREN STREET","FILLMORE STREET",,,,,,"10301","501","49"
"27058","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","956956.3710000","173598.7690000","40.6431231","-74.0983493","B","CLINTON AVENUE","FILLMORE STREET","CASSIDY PLACE",,,,,,"10301","501","49"
"27057","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","957072.5890000","172535.8300000","40.6402059","-74.0979262","B","CLINTON AVENUE","HENDERSON AVENUE","PROSPECT AVENUE",,,,,,"10301","501","49"
"27056","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","958362.8490000","172708.9510000","40.6406849","-74.0932778","B","KIRBY COURT","COURTELYOU PLACE","HENDERSON AVENUE",,,,,,"10301","501","49"
"27055","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","957939.3710000","172144.6680000","40.6391348","-74.0948015","B","PROSPECT AVENUE","LAFAYETTE AVENUE","ELLICOT PLACE",,,,,,"10301","501","49"
"27054","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","958268.9290000","171523.8500000","40.6374318","-74.0936116","B","LAFAYETTE AVENUE","ALDEN PLACE","ARNOLD STREET",,,,,,"10301","501","49"
"27053","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","957401.6710000","173113.4610000","40.6417923","-74.0967428","B","CASSIDY PLACE","CLINTON AVENUE","LAFAYETTE AVENUE",,,,,,"10301","501","49"
"27052","2021-12-22T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","961388.5200000","173300.8300000","40.6423178","-74.0823776","B","FORT HILL CIRCLE","FORT HILL CIRCLE","DANIEL LOW TERRACE",,,,,,"10301","501","49"
"27051","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","959363.4500000","172747.0000000","40.6407922","-74.0896725","B","HARVARD AVENUE","NASSAU STREET","PROSPECT AVENUE",,,,,,"10301","501","49"
"27050","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","953611.0000000","173268.0000000","40.6422042","-74.1104024","B","DAVIS AVENUE","ARLINTON COURT","DAVIS COURT",,,,,,"10310","501","49"
"27049","2022-06-29T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","954344.7530000","172896.3920000","40.6411867","-74.1077568","B","LINDEN STREET","BARD AVENUE","DONALD PLACE",,,,,,"10310","501","49"
"27048","2021-12-22T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","953907.4290000","171739.4860000","40.6380098","-74.1093274","B","HENDERSON AVENUE","DAVIS AVENUE","CURTIS COURT",,,,,,"10310","501","49"
"27047","2021-12-22T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","954828.8500000","172975.8430000","40.6414064","-74.1060128","B","KISSEL AVENUE","LINDEN STREET","WALES PLACE",,,,,,"10310","501","49"
"27046","2021-12-22T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","955196.0000000","172079.0000000","40.6389460","-74.1046860","B","HENDERSON AVENUE","KISSEL AVENUE","WESTBURY AVENUE",,,,,,"10301","501","49"
"27045","2021-12-22T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","954964.6600000","172345.7500000","40.6396774","-74.1055207","B","KISSEL AVENUE","WALNUT STREET","HENDERSON AVENUE","Snug Harbor Cultural Center",,,,,"10310","501","49"
"27044","2021-12-16T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","960501.7500000","172517.5300000","40.6401655","-74.0855701","B","HENDRICKS AVENUE","BISMARK AVENUE","JERSEY STREET",,,,,,"10301","501","49"
"27043","2022-06-29T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","962868.1400000","168861.3800000","40.6301362","-74.0770319","B","CONGRESS STREET","BAY STREET","DEAD END",,,,,,"10304","501","49"
"27042","2021-12-16T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","961905.3000000","168101.7500000","40.6280488","-74.0804982","B","VAN DUZER STREET","WRIGHT STREET","SMITH TERRACE",,,,,,"10304","501","49"
"27041","2021-12-16T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","961983.5600000","169267.7600000","40.6312494","-74.0802201","B","ST PAUL'S AVENUE","TAXTER PLACE","CLINTON STREET",,"St. Paul's Avenue-Stapleton Heights Historic District",,,,"10304","501","49"
"27040","2021-12-16T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","962887.3200000","170989.8400000","40.6359784","-74.0769696","B","VAN DUZER STREET","HANNAH STREET","VICTORY BOULEVARD",,,,,,"10301","501","49"
"27039","2021-12-16T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","962722.5200000","169685.7800000","40.6323986","-74.0775592","B","CLINTON STREET","BREWSTER STREET","VAN DUZER STREET",,,,,,"10304","501","49"
"27038","2021-12-16T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","961395.6100000","169286.0400000","40.6312981","-74.0823384","B","CEBRA AVENUE","CAITLIN AVENUE","MARION AVENUE",,"St. Paul's Avenue-Stapleton Heights Historic District",,,,"10304","501","49"
"27037","2021-12-16T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","958773.7500000","167500.3300000","40.6263896","-74.0917776","B","VICTORY BOULEVARD","EDDY STREET","THERESA PLACE",,,,,,"10301","501","49"
