"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pulocationid","dolocationid","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type"
"2","2018-01-01T00:13:52.000","2018-01-01T00:58:12.000","N","1","49","239","1","9.24","35","0.5","0.5","9.08","0",,"0.3","47.33","1","1"
"1","2018-01-01T00:08:55.000","2018-01-01T00:17:26.000","N","1","41","42","1","1.40","8","0.5","0.5","0","0",,"0.3","9.3","1","1"
"1","2018-01-01T00:22:25.000","2018-01-01T00:34:21.000","N","1","42","238","1","2.70","11","0.5","0.5","2.45","0",,"0.3","14.75","1","1"
"1","2018-01-01T00:41:23.000","2018-01-01T00:45:20.000","N","1","166","238","1","1.20","5.5","0.5","0.5","1","0",,"0.3","7.8","1","1"
"1","2018-01-01T00:54:02.000","2018-01-01T01:04:13.000","N","1","166","244","1","1.80","9","0.5","0.5","0","0",,"0.3","10.3","1","1"
"2","2018-01-01T00:38:18.000","2018-01-01T00:52:15.000","N","1","31","153","1","3.10","13","0.5","0.5","0","0",,"0.3","14.3","2","1"
"2","2018-01-01T00:57:39.000","2018-01-01T01:03:42.000","N","1","92","92","2","1.16","6","0.5","0.5","0","0",,"0.3","7.3","1","1"
"2","2018-01-01T00:24:50.000","2018-01-01T01:01:22.000","N","1","55","68","1","15.89","46.5","0.5","0.5","10.71","5.76",,"0.3","64.27","1","1"
"2","2018-01-01T00:23:05.000","2018-01-01T00:36:20.000","N","1","61","181","1","1.97","10","0.5","0.5","2.82","0",,"0.3","14.12","1","1"
"2","2018-01-01T00:37:08.000","2018-01-01T00:48:23.000","N","1","181","14","1","4.22","13.5","0.5","0.5","2.96","0",,"0.3","17.76","1","1"
"2","2018-01-01T00:19:48.000","2018-01-01T00:37:57.000","N","1","255","144","1","3.37","14.5","0.5","0.5","0","0",,"0.3","15.8","1","1"
"2","2018-01-01T00:53:00.000","2018-01-01T00:58:49.000","N","1","256","112","1","1.35","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1"
"2","2018-01-01T01:01:04.000","2018-01-01T01:22:13.000","N","1","112","225","1","4.29","16.5","0.5","0.5","3.56","0",,"0.3","21.36","1","1"
"2","2018-01-01T00:38:17.000","2018-01-01T00:44:22.000","N","1","223","7","1","1.25","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1"
"2","2018-01-01T00:18:26.000","2018-01-01T00:36:36.000","N","1","225","112","1","2.95","14","0.5","0.5","3.06","0",,"0.3","20.31","1","1"
"2","2018-01-01T00:40:11.000","2018-01-01T00:46:58.000","N","1","112","80","1","0.98","6.5","0.5","0.5","1.95","0",,"0.3","9.75","1","1"
"2","2018-01-01T00:56:08.000","2018-01-01T01:05:18.000","N","1","112","226","1","2.94","10.5","0.5","0.5","2.36","0",,"0.3","16.11","1","1"
"2","2018-01-01T00:03:45.000","2018-01-01T00:07:32.000","N","1","181","181","1","0.90","5","0.5","0.5","1.26","0",,"0.3","7.56","1","1"
"2","2018-01-01T00:09:42.000","2018-01-01T00:19:01.000","N","1","181","33","1","1.71","8.5","0.5","0.5","1.96","0",,"0.3","11.76","1","1"
"2","2018-01-01T00:43:13.000","2018-01-01T00:55:26.000","N","1","25","61","1","2.11","10","0.5","0.5","0","0",,"0.3","11.3","2","1"
"2","2018-01-01T00:58:54.000","2018-01-01T01:51:46.000","N","1","61","238","1","11.54","42.5","0.5","0.5","13.14","0",,"0.3","56.94","1","1"
"2","2018-01-01T00:27:45.000","2018-01-01T00:32:14.000","N","1","83","260","1","0.63","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2018-01-01T00:43:39.000","2018-01-01T01:13:03.000","N","1","82","197","1","9.93","31.5","0.5","0.5","0","0",,"0.3","32.8","1","1"
"2","2018-01-01T00:07:39.000","2018-01-01T00:10:45.000","N","1","41","41","1","0.51","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"2","2018-01-01T00:17:43.000","2018-01-01T00:24:55.000","N","1","166","116","1","1.76","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2018-01-01T00:35:59.000","2018-01-01T00:45:31.000","N","1","24","74","1","1.84","9","0.5","0.5","0","0",,"0.3","10.3","1","1"
"2","2018-01-01T00:52:35.000","2018-01-01T01:11:44.000","N","1","75","243","1","5.41","19","0.5","0.5","0","0",,"0.3","20.3","2","1"
"2","2018-01-01T00:12:23.000","2018-01-01T00:22:01.000","N","1","244","42","3","2.16","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:28:19.000","2018-01-01T00:39:42.000","N","1","41","166","1","1.58","9.5","0.5","0.5","1.2","0",,"0.3","12","1","1"
"2","2018-01-01T00:50:44.000","2018-01-01T00:59:01.000","N","1","41","152","1","1.46","8","0.5","0.5","0","0",,"0.3","9.3","1","1"
"2","2018-01-01T00:30:34.000","2018-01-01T00:42:07.000","N","1","129","226","1","3.00","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1"
"2","2018-01-01T00:42:19.000","2018-01-01T00:56:37.000","N","1","226","179","1","2.28","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1"
"2","2018-01-01T00:58:42.000","2018-01-01T01:01:58.000","N","1","7","179","1","0.65","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1"
"2","2018-01-01T00:17:22.000","2018-01-01T00:18:21.000","N","1","168","168","1","0.05","-2.5","-0.5","-0.5","0","0",,"-0.3","-3.8","4","1"
"2","2018-01-01T00:17:22.000","2018-01-01T00:18:21.000","N","1","168","168","1","0.05","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1"
"2","2018-01-01T00:30:54.000","2018-01-01T00:36:14.000","N","1","168","74","2","1.37","6.5","0.5","0.5","0","0",,"0.3","7.8","1","1"
"2","2018-01-01T00:07:52.000","2018-01-01T00:41:56.000","N","1","112","170","5","5.39","24","0.5","0.5","6.32","0",,"0.3","31.62","1","1"
"2","2018-01-01T00:09:38.000","2018-01-01T00:14:42.000","N","1","7","179","2","1.07","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:28:31.000","2018-01-01T00:30:41.000","N","1","146","7","2","0.29","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T00:37:15.000","2018-01-01T00:56:10.000","N","1","7","196","2","4.23","16.5","0.5","0.5","0","0",,"0.3","17.8","1","1"
"2","2018-01-01T00:22:20.000","2018-01-01T00:26:27.000","N","1","42","74","1","0.85","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2018-01-01T00:31:37.000","2018-01-01T00:34:09.000","N","1","74","74","1","0.25","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T00:42:56.000","2018-01-01T00:52:44.000","N","1","75","69","1","3.97","13","0.5","0.5","0","0",,"0.3","14.3","2","1"
"2","2018-01-01T00:33:16.000","2018-01-01T00:38:18.000","N","1","256","17","1","1.32","6","0.5","0.5","0","0",,"0.3","7.3","1","1"
"2","2018-01-01T00:47:36.000","2018-01-01T00:54:46.000","N","1","256","112","1","1.57","7","0.5","0.5","1.66","0",,"0.3","9.96","1","1"
"2","2018-01-01T00:56:23.000","2018-01-01T01:12:25.000","N","1","112","83","1","4.78","17","0.5","0.5","0","0",,"0.3","18.3","2","1"
"2","2018-01-01T00:37:16.000","2018-01-01T00:42:44.000","N","1","7","179","6","1.11","6","0.5","0.5","1.1","0",,"0.3","10.35","1","1"
"2","2018-01-01T00:16:24.000","2018-01-01T01:04:41.000","N","1","255","164","1","6.56","33","0.5","0.5","0","0",,"0.3","34.3","1","1"
"1","2018-01-01T00:58:03.000","2018-01-01T01:06:32.000","N","1","225","17","1","1.40","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:48:47.000","2018-01-01T00:50:55.000","N","1","7","260","1","0.35","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T00:55:55.000","2018-01-01T01:01:34.000","N","1","260","226","1","1.25","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:06:26.000","2018-01-01T00:08:03.000","N","1","25","40","4","0.43","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T00:12:22.000","2018-01-01T00:16:44.000","N","1","106","181","5","0.53","5","0.5","0.5","0.94","0",,"0.3","7.24","1","1"
"2","2018-01-01T00:26:14.000","2018-01-01T00:31:01.000","N","1","181","181","5","1.24","6","0.5","0.5","1.82","0",,"0.3","9.12","1","1"
"2","2018-01-01T00:07:05.000","2018-01-01T00:15:37.000","N","1","82","82","1","1.47","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:32:55.000","2018-01-01T00:45:58.000","N","1","82","258","1","3.78","14","0.5","0.5","0","0",,"0.3","15.3","2","1"
"1","2018-01-01T00:27:24.000","2018-01-01T00:33:30.000","N","1","95","135","1","1.80","7.5","0.5","0.5","1.75","0",,"0.3","10.55","1","1"
"1","2018-01-01T00:40:28.000","2018-01-01T00:46:53.000","N","1","95","135","1","1.60","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:16:38.000","2018-01-01T00:26:09.000","N","1","166","238","1","1.99","9","0.5","0.5","0","0",,"0.3","10.3","2","1"
"2","2018-01-01T00:37:59.000","2018-01-01T00:50:02.000","N","1","166","244","1","2.95","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1"
"2","2018-01-01T01:01:22.000","2018-01-01T01:15:25.000","N","1","243","235","1","2.04","11","0.5","0.5","0","0",,"0.3","12.3","2","1"
"2","2018-01-01T00:22:14.000","2018-01-01T23:19:55.000","N","1","256","37","1","3.08","12.5","0.5","0.5","4.14","0",,"0.3","17.94","1","1"
"2","2018-01-01T00:51:09.000","2018-01-01T01:10:32.000","N","1","80","249","1","6.69","21.5","0.5","0.5","5.7","0",,"0.3","28.5","1","1"
"2","2018-01-01T00:26:07.000","2018-01-01T00:30:26.000","N","1","255","80","5","0.83","5","0.5","0.5","1","0",,"0.3","7.3","1","1"
"2","2018-01-01T00:33:14.000","2018-01-01T00:55:57.000","N","1","80","90","5","5.82","21","0.5","0.5","4.46","0",,"0.3","26.76","1","1"
"2","2018-01-01T00:26:51.000","2018-01-01T00:36:45.000","N","1","18","254","1","3.06","11","0.5","0.5","0","0",,"0.3","12.3","2","1"
"2","2018-01-01T00:16:41.000","2018-01-01T00:29:39.000","N","1","95","121","1","2.94","12.5","0.5","0.5","4.14","0",,"0.3","17.94","1","1"
"2","2018-01-01T00:55:14.000","2018-01-01T01:01:24.000","N","1","95","95","1","0.70","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:10:51.000","2018-01-01T00:35:26.000","N","1","181","107","1","7.20","25","0.5","0.5","5.26","0",,"0.3","31.56","1","1"
"2","2018-01-01T00:55:35.000","2018-01-01T01:01:55.000","N","1","33","40","1","1.71","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2018-01-01T00:36:41.000","2018-01-01T00:39:11.000","N","1","41","41","6","0.27","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T00:51:09.000","2018-01-01T01:06:04.000","N","1","41","119","6","2.98","13","0.5","0.5","0","0",,"0.3","14.3","2","1"
"2","2018-01-01T00:23:22.000","2018-01-01T00:32:59.000","N","1","41","151","1","1.72","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2018-01-01T00:01:54.000","2018-01-01T00:13:37.000","N","1","18","244","1","4.58","15","0.5","0.5","0","0",,"0.3","16.3","2","1"
"1","2018-01-01T00:41:44.000","2018-01-01T00:49:33.000","N","1","75","140","3","2.00","8.5","0.5","0.5","1.96","0",,"0.3","11.76","1","1"
"1","2018-01-01T00:16:39.000","2018-01-01T00:36:12.000","N","1","25","228","1","3.50","15.5","0.5","0.5","0","0",,"0.3","16.8","2","1"
"1","2018-01-01T00:55:10.000","2018-01-01T00:59:09.000","N","1","181","181","2","0.90","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2018-01-01T00:11:49.000","2018-01-01T00:28:02.000","N","1","66","148","2","4.84","17.5","0.5","0.5","0","0",,"0.3","18.8","2","1"
"2","2018-01-01T00:42:36.000","2018-01-01T01:01:25.000","N","5","33","262","2","8.16","35","0","0","7","0",,"0","42","1","2"
"2","2018-01-01T00:53:25.000","2018-01-01T01:01:40.000","N","1","82","173","1","1.59","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:51:01.000","2018-01-01T01:03:45.000","N","1","255","37","1","1.65","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:22:26.000","2018-01-01T00:24:06.000","N","1","179","7","1","0.47","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T00:25:57.000","2018-01-01T00:33:29.000","N","1","7","7","1","1.30","7","0.5","0.5","1","0",,"0.3","9.3","1","1"
"2","2018-01-01T00:38:15.000","2018-01-01T00:49:35.000","N","1","7","226","1","2.26","10","0.5","0.5","2.82","0",,"0.3","14.12","1","1"
"2","2018-01-01T00:33:18.000","2018-01-01T01:48:20.000","N","1","61","17","5","5.87","44","0.5","0.5","0","0",,"0.3","45.3","2","1"
"2","2018-01-01T00:13:27.000","2018-01-01T00:20:07.000","N","1","181","228","1","1.57","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:53:33.000","2018-01-01T01:02:27.000","N","1","181","228","1","2.30","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:06:48.000","2018-01-01T00:31:01.000","N","1","66","87","1","2.78","17","0.5","0.5","2","0",,"0.3","20.3","1","1"
"2","2018-01-01T00:41:59.000","2018-01-01T00:58:59.000","N","1","66","140","1","7.02","21","0.5","0.5","3","0",,"0.3","25.3","1","1"
"2","2018-01-01T00:31:30.000","2018-01-01T00:54:16.000","N","1","95","162","1","8.75","27.5","0.5","0.5","0","0",,"0.3","28.8","1","1"
"2","2018-01-01T00:53:01.000","2018-01-01T01:12:19.000","N","1","49","223","1","9.31","27.5","0.5","0.5","0","0",,"0.3","28.8","2","1"
"2","2018-01-01T00:11:26.000","2018-01-01T00:35:01.000","N","1","7","216","1","11.27","32","0.5","0.5","0","0",,"0.3","33.3","1","1"
"2","2018-01-01T00:26:34.000","2018-01-01T00:48:48.000","N","1","188","255","1","4.80","18","0.5","0.5","3.86","0",,"0.3","23.16","1","1"
"2","2018-01-01T00:52:27.000","2018-01-01T00:59:07.000","N","1","255","112","1","1.22","6.5","0.5","0.5","2.34","0",,"0.3","10.14","1","1"
"2","2018-01-01T01:02:20.000","2018-01-01T01:21:32.000","N","1","112","198","1","3.80","15","0.5","0.5","0","0",,"0.3","16.3","2","1"
"2","2018-01-01T00:10:45.000","2018-01-01T00:34:35.000","N","1","66","161","1","6.60","24.5","0.5","0.5","0","0",,"0.3","25.8","2","1"
"2","2018-01-01T00:43:15.000","2018-01-01T00:48:52.000","N","1","129","82","4","1.08","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:52:25.000","2018-01-01T01:00:31.000","N","1","82","173","4","1.47","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:32:41.000","2018-01-01T00:38:06.000","N","1","112","256","1","1.22","6","0.5","0.5","1.82","0",,"0.3","9.12","1","1"
"2","2018-01-01T00:41:34.000","2018-01-01T00:59:02.000","N","1","255","181","1","3.57","15","0.5","0.5","3.26","0",,"0.3","19.56","1","1"
"2","2018-01-01T01:01:24.000","2018-01-01T01:05:14.000","N","1","181","181","1","0.52","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"1","2018-01-01T00:19:47.000","2018-01-01T00:26:04.000","N","1","41","151","1","1.40","7","0.5","0.5","1.65","0",,"0.3","9.95","1","1"
"1","2018-01-01T00:31:53.000","2018-01-01T00:38:02.000","N","1","166","238","1","1.40","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2018-01-01T00:15:53.000","2018-01-01T00:18:00.000","N","1","25","25","1","0.33","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T00:54:02.000","2018-01-01T01:05:22.000","N","1","25","49","1","1.84","9","0.5","0.5","0","0",,"0.3","10.3","2","1"
"2","2018-01-01T00:33:26.000","2018-01-01T01:01:34.000","N","1","95","189","1","9.19","30","0.5","0.5","6.26","0",,"0.3","37.56","1","1"
"2","2018-01-01T00:08:08.000","2018-01-01T00:12:38.000","N","1","61","17","1","1.12","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2018-01-01T00:30:57.000","2018-01-01T00:33:14.000","N","1","37","37","1","0.40","3.5","0.5","0.5","0.96","0",,"0.3","5.76","1","1"
"2","2018-01-01T00:35:52.000","2018-01-01T00:47:08.000","N","1","37","17","1","2.27","10","0.5","0.5","2.82","0",,"0.3","14.12","1","1"
