"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","ratecodeid","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","pickup_location","dropoff_location"
"VTS","2009-05-28T12:15:00.000","2009-05-28T12:31:00.000","1","1.6699999999999999","-73.971822000000003","40.756641999999999",,,"-73.993458000000004","40.749312000000003","CASH","9.6999999999999993","0",,"0","0","9.6999999999999993","POINT (-73.971822 40.756642)","POINT (-73.993458 40.749312)"
"VTS","2009-07-30T13:23:00.000","2009-07-30T13:26:00.000","1","0.79000000000000004","-73.996984999999995","40.742502999999999",,,"-74.004639999999995","40.733426999999999","CASH","4.0999999999999996","0",,"0","0","4.0999999999999996","POINT (-73.996985 40.742503)","POINT (-74.00464 40.733427)"
"CMT","2009-09-17T00:50:47.000","2009-09-17T01:01:49.000","1","3.1000000000000001","-74.000033000000002","40.723014999999997",,"0","-73.988916000000003","40.748178000000003","Cash","9.3000000000000007","0",,"0","0","9.3000000000000007","POINT (-74.000033 40.723015)","POINT (-73.988916 40.748178)"
"VTS","2009-02-10T19:31:00.000","2009-02-10T19:40:00.000","5","2.7799999999999998","-74.001577999999995","40.721155000000003",,,"-73.964619999999996","40.712232","Credit","8.9000000000000004","1",,"2","0","11.9","POINT (-74.001578 40.721155)","POINT (-73.96462 40.712232)"
"VTS","2009-11-07T11:56:00.000","2009-11-07T11:59:00.000","1","0.66000000000000003","-73.958292","40.76934",,,"-73.945352999999997","40.778641999999998","CASH","4.0999999999999996","0","0.5","0","0","4.5999999999999996","POINT (-73.958292 40.76934)","POINT (-73.945353 40.778642)"
"DDS","2009-04-03T01:53:32.000","2009-04-03T02:05:34.000","1","3.2999999999999998","-74.007289","40.748136000000002",,,"-73.962256999999994","40.755437000000001","CASH","10.5","0.5",,"0","0","11","POINT (-74.007289 40.748136)","POINT (-73.962257 40.755437)"
"CMT","2009-06-29T17:47:30.000","2009-06-29T18:07:03.000","1","3.7000000000000002","-74.009028000000001","40.730832999999997",,"0","-73.979095000000001","40.762044000000003","Credit","13.300000000000001","0",,"2.8599999999999999","0","16.16","POINT (-74.009028 40.730833)","POINT (-73.979095 40.762044)"
"VTS","2009-03-24T13:10:00.000","2009-03-24T13:17:00.000","1","1.1799999999999999","-73.968019999999996","40.801389999999998",,,"-73.966633000000002","40.789012999999997","CASH","6.0999999999999996","0",,"0","0","6.0999999999999996","POINT (-73.96802 40.80139)","POINT (-73.966633 40.789013)"
"VTS","2009-12-04T19:47:00.000","2009-12-04T19:52:00.000","2","1.1000000000000001","-73.950721999999999","40.786299999999997",,,"-73.958843000000002","40.772708000000002","CASH","4.9000000000000004","1","0.5","0","0","6.4000000000000004","POINT (-73.950722 40.7863)","POINT (-73.958843 40.772708)"
"DDS","2009-09-24T18:31:28.000","2009-09-24T18:39:19.000","1","0","-73.786510000000007","40.639378000000001",,,"-73.786321000000001","40.639001","CASH","45","0",,"0","4.5700000000000003","49.57","POINT (-73.78651 40.639378)","POINT (-73.786321 40.639001)"
"CMT","2009-12-07T07:09:57.000","2009-12-07T07:16:46.000","1","1.2","-73.903215000000003","40.745778999999999",,"0","-73.925163999999995","40.739978000000001","Cash","6.0999999999999996","0","0.5","0","0","6.5999999999999996","POINT (-73.903215 40.745779)","POINT (-73.925164 40.739978)"
"CMT","2009-10-18T02:09:07.000","2009-10-18T02:10:32.000","1","0.5","-73.968190000000007","40.762301000000001",,"0","-73.968340999999995","40.756177000000001","Cash","3.2999999999999998","0",,"0","0","3.2999999999999998","POINT (-73.96819 40.762301)","POINT (-73.968341 40.756177)"
"CMT","2009-11-02T10:13:40.000","2009-11-02T10:41:44.000","1","5.7999999999999998","-73.970371999999998","40.799152999999997",,"0","-73.987234999999998","40.740385000000003","Cash","18.899999999999999","0","0.5","0","0","19.399999999999999","POINT (-73.970372 40.799153)","POINT (-73.987235 40.740385)"
"VTS","2009-10-24T11:22:00.000","2009-10-24T11:33:00.000","1","1.98","-73.978684999999999","40.772595000000003",,,"-73.958537000000007","40.783251999999997","CASH","8.5","0",,"0","0","8.5","POINT (-73.978685 40.772595)","POINT (-73.958537 40.783252)"
"VTS","2009-01-28T13:29:00.000","2009-01-28T13:35:00.000","1","1.47","-73.967792000000003","40.756480000000003",,,"-73.981854999999996","40.749189999999999","Credit","7.7000000000000002","0",,"1","0","8.6999999999999993","POINT (-73.967792 40.75648)","POINT (-73.981855 40.74919)"
"VTS","2009-01-31T06:12:00.000","2009-01-31T06:20:00.000","1","1.46","-73.971710000000002","40.751472999999997",,,"-73.990892000000002","40.75056","CASH","6.9000000000000004","0",,"0","0","6.9000000000000004","POINT (-73.97171 40.751473)","POINT (-73.990892 40.75056)"
"VTS","2009-11-20T16:43:00.000","2009-11-20T17:22:00.000","1","16.440000000000001","-73.989598000000001","40.762348000000003",,,"-74.183162999999993","40.687987999999997","Credit","65","0","0","13","9","87","POINT (-73.989598 40.762348)","POINT (-74.183163 40.687988)"
"CMT","2009-03-13T13:01:27.000","2009-03-13T13:19:53.000","1","6.2999999999999998","-73.973241000000002","40.790129999999998",,"0","-74.015092999999993","40.716348000000004","Cash","17.300000000000001","0",,"0","0","17.300000000000001","POINT (-73.973241 40.79013)","POINT (-74.015093 40.716348)"
"CMT","2009-12-11T19:21:35.000","2009-12-11T19:35:50.000","1","2.8999999999999999","-73.963559000000004","40.761789999999998",,"0","-73.984696999999997","40.728853000000001","Credit","10.5","1","0.5","2.3999999999999999","0","14.4","POINT (-73.963559 40.76179)","POINT (-73.984697 40.728853)"
"CMT","2009-09-16T10:44:22.000","2009-09-16T10:52:13.000","1","0.90000000000000002","-73.980136000000002","40.751469999999998",,"0","-73.966598000000005","40.753020999999997","Cash","6.0999999999999996","0",,"0","0","6.0999999999999996","POINT (-73.980136 40.75147)","POINT (-73.966598 40.753021)"
"VTS","2009-08-18T09:57:00.000","2009-08-18T09:59:00.000","1","0.5","-73.957558000000006","40.761766999999999",,,"-73.964858000000007","40.762503000000002","CASH","3.7000000000000002","0",,"0","0","3.7000000000000002","POINT (-73.957558 40.761767)","POINT (-73.964858 40.762503)"
"VTS","2009-05-01T11:28:00.000","2009-05-01T11:35:00.000","1","0.91000000000000003","-74.001897999999997","40.735726999999997",,,"-73.990172000000001","40.737834999999997","CASH","5.7000000000000002","0",,"0","0","5.7000000000000002","POINT (-74.001898 40.735727)","POINT (-73.990172 40.737835)"
"VTS","2009-12-03T18:42:00.000","2009-12-03T18:58:00.000","5","3.9300000000000002","-73.999643000000006","40.753743",,,"-73.963040000000007","40.804015","CASH","12.1","1","0.5","0","0","13.6","POINT (-73.999643 40.753743)","POINT (-73.96304 40.804015)"
"VTS","2009-02-09T06:57:00.000","2009-02-09T07:15:00.000","5","4.7000000000000002","-73.977360000000004","40.762827999999999",,,"-74.009775000000005","40.736882000000001","CASH","14.1","0",,"0","0","14.1","POINT (-73.97736 40.762828)","POINT (-74.009775 40.736882)"
"VTS","2009-05-07T09:33:00.000","2009-05-07T09:37:00.000","5","0.72999999999999998","-73.997551999999999","40.736469999999997",,,"-73.990960000000001","40.742735000000003","CASH","4.5","0",,"0","0","4.5","POINT (-73.997552 40.73647)","POINT (-73.99096 40.742735)"
"VTS","2009-01-29T13:33:00.000","2009-01-29T13:37:00.000","2","0.83999999999999997","-74.005808000000002","40.745685000000002",,,"-73.998272","40.740639999999999","CASH","4.0999999999999996","0",,"0","0","4.0999999999999996","POINT (-74.005808 40.745685)","POINT (-73.998272 40.74064)"
"VTS","2009-05-24T06:33:00.000","2009-05-24T06:33:00.000","5","0","-73.892848000000001","40.747489999999999",,,"-73.892852000000005","40.747480000000003","CASH","2.5","0",,"0","0","2.5","POINT (-73.892848 40.74749)","POINT (-73.892852 40.74748)"
"CMT","2009-01-25T00:30:27.000","2009-01-25T00:36:56.000","4","2.2999999999999998","-73.955504000000005","40.776823999999998",,,"-73.974181999999999","40.751420000000003","Cash","7.7999999999999998","0",,"0","0","7.7999999999999998","POINT (-73.955504 40.776824)","POINT (-73.974182 40.75142)"
"CMT","2009-05-25T15:37:26.000","2009-05-25T15:47:24.000","1","3.2999999999999998","-73.997709","40.726709",,"0","-74.000653999999997","40.761961999999997","Cash","9.6999999999999993","0",,"0","0","9.6999999999999993","POINT (-73.997709 40.726709)","POINT (-74.000654 40.761962)"
"CMT","2009-12-03T10:21:02.000","2009-12-03T10:37:10.000","1","1.8999999999999999","-73.985054000000005","40.764270000000003",,"0","-73.957881999999998","40.762445","Credit","10.1","0","0.5","2.6499999999999999","0","13.25","POINT (-73.985054 40.76427)","POINT (-73.957882 40.762445)"
"CMT","2009-10-15T08:13:51.000","2009-10-15T08:18:28.000","1","0.80000000000000004","-73.965001000000001","40.775129999999997",,"0","-73.973347000000004","40.764052999999997","Cash","4.5","0",,"0","0","4.5","POINT (-73.965001 40.77513)","POINT (-73.973347 40.764053)"
"CMT","2009-07-17T19:21:15.000","2009-07-17T19:24:12.000","4","0.69999999999999996","-73.981102000000007","40.755682999999998",,"0","-73.980673999999993","40.744945999999999","Cash","4.0999999999999996","0",,"0","0","4.0999999999999996","POINT (-73.981102 40.755683)","POINT (-73.980674 40.744946)"
"CMT","2009-06-11T11:51:36.000","2009-06-11T12:05:38.000","1","2.1000000000000001","-73.908062000000001","40.746378999999997",,"0","-73.908062000000001","40.746378999999997","Cash","9.3000000000000007","0",,"0","0","9.3000000000000007","POINT (-73.908062 40.746379)","POINT (-73.908062 40.746379)"
"CMT","2009-09-22T15:19:20.000","2009-09-22T15:27:26.000","1","0.90000000000000002","-73.977301999999995","40.764381999999998",,"0","-73.989981999999998","40.772365000000001","Cash","6.0999999999999996","0",,"0","0","6.0999999999999996","POINT (-73.977302 40.764382)","POINT (-73.989982 40.772365)"
"VTS","2009-10-19T19:16:00.000","2009-10-19T19:23:00.000","5","1.1000000000000001","-73.993871999999996","40.732903",,,"-74.008430000000004","40.738169999999997","Credit","5.7000000000000002","1",,"2","0","8.6999999999999993","POINT (-73.993872 40.732903)","POINT (-74.00843 40.73817)"
"DDS","2009-12-21T20:24:36.000","2009-12-21T20:33:11.000","1","0.80000000000000004","-73.989924999999999","40.757750999999999",,,"-74.002787999999995","40.760514000000001","CASH","6.0999999999999996","0.5",,"0","0","7.0999999999999996","POINT (-73.989925 40.757751)","POINT (-74.002788 40.760514)"
"VTS","2009-03-15T00:05:00.000","2009-03-15T00:22:00.000","1","4.4699999999999998","-73.986914999999996","40.766730000000003",,,"-74.014713","40.718015000000001","CASH","14.1","0.5",,"0","0","14.6","POINT (-73.986915 40.76673)","POINT (-74.014713 40.718015)"
"CMT","2009-05-21T18:09:50.000","2009-05-21T18:19:08.000","1","0.59999999999999998","-73.994196000000002","40.751083999999999",,"0","-73.988460000000003","40.759149999999998","Cash","6.0999999999999996","0",,"0","0","6.0999999999999996","POINT (-73.994196 40.751084)","POINT (-73.98846 40.75915)"
"VTS","2009-01-19T12:33:00.000","2009-01-19T12:39:00.000","5","1.22","-73.945171999999999","40.778649999999999",,,"-73.960548000000003","40.773972999999998","CASH","5.7000000000000002","0",,"0","0","5.7000000000000002","POINT (-73.945172 40.77865)","POINT (-73.960548 40.773973)"
"DDS","2009-05-23T15:18:58.000","2009-05-23T15:23:59.000","2","1.1000000000000001","-73.978624999999994","40.750253000000001",,,"-73.990208999999993","40.735185000000001","CASH","5.2999999999999998","0",,"0","0","5.2999999999999998","POINT (-73.978625 40.750253)","POINT (-73.990209 40.735185)"
"CMT","2009-04-07T15:07:10.000","2009-04-07T15:57:39.000","2","18.199999999999999","-73.985713000000004","40.768056000000001",,"0","-73.782903000000005","40.648865999999998","Credit","45","0",,"7.3700000000000001","4.1500000000000004","56.520000000000003","POINT (-73.985713 40.768056)","POINT (-73.782903 40.648866)"
"VTS","2009-03-05T22:12:00.000","2009-03-05T22:15:00.000","1","0.89000000000000001","-73.979911999999999","40.770803000000001",,,"-73.985560000000007","40.763682000000003","Credit","4.0999999999999996","0.5",,"2","0","6.5999999999999996","POINT (-73.979912 40.770803)","POINT (-73.98556 40.763682)"
"CMT","2009-02-02T13:35:49.000","2009-02-02T13:42:47.000","1","0.90000000000000002","-73.982124999999996","40.768320000000003",,,"-73.968303000000006","40.761431999999999","Cash","5.7000000000000002","0",,"0","0","5.7000000000000002","POINT (-73.982125 40.76832)","POINT (-73.968303 40.761432)"
"CMT","2009-03-27T14:41:17.000","2009-03-27T15:15:44.000","4","9.5","-73.874661000000003","40.774146000000002",,"0","-73.981363999999999","40.761676999999999","Cash","24.100000000000001","0",,"0","4.1500000000000004","28.25","POINT (-73.874661 40.774146)","POINT (-73.981364 40.761677)"
"VTS","2009-04-11T20:03:00.000","2009-04-11T20:08:00.000","1","0.53000000000000003","-73.973607999999999","40.761172000000002",,,"-73.981088","40.760117000000001","CASH","4.5","0.5",,"0","0","5","POINT (-73.973608 40.761172)","POINT (-73.981088 40.760117)"
"CMT","2009-06-20T16:08:01.000","2009-06-20T16:16:34.000","1","1.5","-73.969138999999998","40.760665000000003",,"0","-73.984228999999999","40.737532999999999","Cash","6.9000000000000004","0",,"0","0","6.9000000000000004","POINT (-73.969139 40.760665)","POINT (-73.984229 40.737533)"
"CMT","2009-10-13T12:13:25.000","2009-10-13T12:29:09.000","2","1.2","-73.975508000000005","40.741034999999997",,"0","-73.992338000000004","40.749147000000001","Credit","8.9000000000000004","0",,"1.78","0","10.68","POINT (-73.975508 40.741035)","POINT (-73.992338 40.749147)"
"VTS","2009-10-02T14:39:00.000","2009-10-02T14:44:00.000","4","0.84999999999999998","-73.949816999999996","40.781440000000003",,,"-73.949614999999994","40.771509999999999","CASH","4.9000000000000004","0",,"0","0","4.9000000000000004","POINT (-73.949817 40.78144)","POINT (-73.949615 40.77151)"
"VTS","2009-08-29T16:18:00.000","2009-08-29T16:51:00.000","1","7.8499999999999996","-73.976695000000007","40.72316",,,"-73.977568000000005","40.786222000000002","CASH","22.899999999999999","0",,"0","0","22.899999999999999","POINT (-73.976695 40.72316)","POINT (-73.977568 40.786222)"
"CMT","2009-09-22T20:45:38.000","2009-09-22T21:39:22.000","1","18.600000000000001","-73.971052999999998","40.755501000000002",,"0","-73.844294000000005","40.77158","Credit","44.5","0",,"5","4.5700000000000003","54.07","POINT (-73.971053 40.755501)","POINT (-73.844294 40.77158)"
"VTS","2009-02-27T13:41:00.000","2009-02-27T13:43:00.000","1","0.52000000000000002","-73.982392000000004","40.774766999999997",,,"-73.988979999999998","40.773781999999997","CASH","3.2999999999999998","0",,"0","0","3.2999999999999998","POINT (-73.982392 40.774767)","POINT (-73.98898 40.773782)"
"VTS","2009-11-23T18:03:00.000","2009-11-23T18:10:00.000","1","0.53000000000000003","-73.986306999999996","40.743360000000003",,,"-73.990898000000001","40.748446999999999","CASH","5.2999999999999998","1","0.5","0","0","6.7999999999999998","POINT (-73.986307 40.74336)","POINT (-73.990898 40.748447)"
"VTS","2009-11-08T02:40:00.000","2009-11-08T02:52:00.000","2","3.98","-73.998311999999999","40.745353000000001",,,"-73.972854999999996","40.793315","Credit","10.9","0.5","0.5","2","0","13.9","POINT (-73.998312 40.745353)","POINT (-73.972855 40.793315)"
"VTS","2009-07-01T13:11:00.000","2009-07-01T13:23:00.000","1","1.75","-73.990994999999998","40.741886999999998",,,"-73.997001999999995","40.723391999999997","CASH","8.0999999999999996","0",,"0","0","8.0999999999999996","POINT (-73.990995 40.741887)","POINT (-73.997002 40.723392)"
"VTS","2009-07-28T23:24:00.000","2009-07-28T23:34:00.000","1","1.78","-74.000209999999996","40.725177000000002",,,"-74.005657999999997","40.744318","CASH","7.2999999999999998","0.5",,"0","0","7.7999999999999998","POINT (-74.00021 40.725177)","POINT (-74.005658 40.744318)"
"VTS","2009-11-07T08:56:00.000","2009-11-07T09:07:00.000","1","2.77","-73.961292999999998","40.772604999999999",,,"-73.995743000000004","40.751621999999998","Credit","9.6999999999999993","0","0.5","1","0","11.199999999999999","POINT (-73.961293 40.772605)","POINT (-73.995743 40.751622)"
"CMT","2009-12-02T11:16:54.000","2009-12-02T11:17:11.000","1","0","-73.992683","40.756675999999999",,"0","-73.992617999999993","40.756695999999998","Credit","45","0","0.5","7.5700000000000003","5","58.07","POINT (-73.992683 40.756676)","POINT (-73.992618 40.756696)"
"VTS","2009-12-07T16:18:00.000","2009-12-07T16:50:00.000","1","12.529999999999999","-73.862674999999996","40.768965000000001",,,"-73.984233000000003","40.742347000000002","CASH","29.300000000000001","1","0.5","0","4.5700000000000003","35.369999999999997","POINT (-73.862675 40.768965)","POINT (-73.984233 40.742347)"
"CMT","2009-12-19T01:53:38.000","2009-12-19T02:00:03.000","1","1.8999999999999999","-73.989115999999996","40.768555999999997",,"0","-73.978858000000002","40.791136999999999","Credit","6.9000000000000004","0.5","0.5","1.1000000000000001","0","9","POINT (-73.989116 40.768556)","POINT (-73.978858 40.791137)"
"VTS","2009-08-15T11:36:00.000","2009-08-15T11:46:00.000","1","1.5600000000000001","-73.969492000000002","40.757537999999997",,,"-73.989823000000001","40.750794999999997","Credit","7.2999999999999998","0",,"2","0","9.3000000000000007","POINT (-73.969492 40.757538)","POINT (-73.989823 40.750795)"
"VTS","2009-08-17T19:14:00.000","2009-08-17T19:38:00.000","3","4.9299999999999997","-73.953585000000004","40.779401999999997",,,"-73.993700000000004","40.734046999999997","CASH","16.5","1",,"0","0","17.5","POINT (-73.953585 40.779402)","POINT (-73.9937 40.734047)"
"CMT","2009-11-12T07:18:51.000","2009-11-12T07:30:27.000","1","2.6000000000000001","-73.950844000000004","40.779088999999999",,"0","-73.976551999999998","40.750526000000001","Credit","9.3000000000000007","0","0.5","0.75","0","10.550000000000001","POINT (-73.950844 40.779089)","POINT (-73.976552 40.750526)"
