"record_type","borough","block","lot","easement","account_type","id_account","date_account_period_begins","date_account_period_ends","tax_class","building_class","status","transaction_records_counter","id_internal","date_grace_period_end","amount_liability","amount_collections","amount_initial_total","amount_discount_early_pay","amount_balance","date_update","date_due_period","date_penalty_and_interest"
"1","1","00004","1021",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041021360","2018-07-02","00000009922.72","00000009922.72","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1021",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041021360","2019-01-02","00000009922.72","00000000000.00","00000000000.00","00000000000.00","00000009922.72","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1021",,"270",,"2016-07-01","2016-12-31","4","RB","0","004","1000041021360","2016-07-01","00000252497.58","00000252497.58","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1021",,"270",,"2017-01-01","2017-06-30","4","RB","0","007","1000041021360","2017-01-03","00000248611.56","00000248611.56","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1021",,"270",,"2017-07-01","2017-12-31","4","RB","0","004","1000041021360","2017-07-03","00000256998.58","00000257505.91","00000000507.33","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1021",,"270",,"2018-01-01","2018-06-30","4","RB","0","007","1000041021360","2018-01-02","00000254082.02","00000254082.02","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1021",,"270",,"2018-07-01","2018-12-31","4","RB","0","004","1000041021360","2018-07-02","00000266383.86","00000266383.86","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1021",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041021360","2019-01-02","00000266383.86","00000000000.00","00000000000.00","00000000000.00","00000266383.86","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1022",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041022360","2016-07-01","00000007434.72","00000007434.72","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1022",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041022360","2017-01-03","00000007434.72","00000007434.72","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1022",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041022360","2017-07-03","00000007570.30","00000007570.30","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1022",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041022360","2018-01-02","00000007570.30","00000007570.30","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1022",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041022360","2018-07-02","00000009905.94","00000009905.94","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1022",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041022360","2019-01-02","00000009905.94","00000000000.00","00000000000.00","00000000000.00","00000009905.94","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1022",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041022360","2016-07-01","00000190655.98","00000190655.98","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1022",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041022360","2017-01-03","00000186778.90","00000186778.90","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1022",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041022360","2017-07-03","00000195146.38","00000195146.38","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1022",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041022360","2018-01-02","00000192236.54","00000192236.54","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1022",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041022360","2018-07-02","00000221509.85","00000221509.85","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1022",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000041022360","2019-01-02","00000224909.78","00000000000.00","00000000000.00","00000000000.00","00000224909.78","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1023",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041023360","2016-07-01","00000004826.24","00000004826.24","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1023",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041023360","2017-01-03","00000004826.24","00000004826.24","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1023",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041023360","2017-07-03","00000004914.24","00000004914.24","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1023",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041023360","2018-01-02","00000004914.24","00000004914.24","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1023",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041023360","2018-07-02","00000006430.42","00000006430.42","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1023",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041023360","2019-01-02","00000006430.42","00000000000.00","00000000000.00","00000000000.00","00000006430.42","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1023",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041023360","2016-07-01","00000134408.26","00000134408.26","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1023",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041023360","2017-01-03","00000134100.08","00000134100.08","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1023",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041023360","2017-07-03","00000150523.92","00000150523.92","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1023",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041023360","2018-01-02","00000150841.84","00000150841.84","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1023",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041023360","2018-07-02","00000169827.02","00000169827.02","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1023",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041023360","2019-01-02","00000172035.10","00000000000.00","00000000000.00","00000000000.00","00000172035.10","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1024",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041024360","2016-07-01","00000004826.24","00000004826.24","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1024",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041024360","2017-01-03","00000004826.24","00000004826.24","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1024",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041024360","2017-07-03","00000004914.24","00000004923.94","00000000009.70","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1024",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041024360","2018-01-02","00000004914.24","00000004914.24","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1024",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041024360","2018-07-02","00000006430.42","00000006430.42","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1024",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041024360","2019-01-02","00000006430.42","00000000000.00","00000000000.00","00000000000.00","00000006430.42","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1024",,"270",,"2016-07-01","2016-12-31","4","RB","0","004","1000041024360","2016-07-01","00000163067.10","00000163067.10","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1024",,"270",,"2017-01-01","2017-06-30","4","RB","0","007","1000041024360","2017-01-03","00000160557.44","00000160557.44","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1024",,"270",,"2017-07-01","2017-12-31","4","RB","0","004","1000041024360","2017-07-03","00000165973.88","00000166301.52","00000000327.64","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1024",,"270",,"2018-01-01","2018-06-30","4","RB","0","007","1000041024360","2018-01-02","00000164090.32","00000164090.32","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1024",,"270",,"2018-07-01","2018-12-31","4","RB","0","004","1000041024360","2018-07-02","00000172035.10","00000172035.10","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1024",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041024360","2019-01-02","00000172035.10","00000000000.00","00000000000.00","00000000000.00","00000172035.10","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1025",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041025360","2016-07-01","00000004826.24","00000004826.24","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1025",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041025360","2017-01-03","00000004826.24","00000004826.24","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1025",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041025360","2017-07-03","00000004914.24","00000004923.94","00000000009.70","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1025",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041025360","2018-01-02","00000004914.24","00000004914.24","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1025",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041025360","2018-07-02","00000006430.42","00000006430.42","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1025",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041025360","2019-01-02","00000006430.42","00000000000.00","00000000000.00","00000000000.00","00000006430.42","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1025",,"270",,"2016-07-01","2016-12-31","4","RB","0","004","1000041025360","2016-07-01","00000163067.10","00000163067.10","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1025",,"270",,"2017-01-01","2017-06-30","4","RB","0","007","1000041025360","2017-01-03","00000160557.44","00000160557.44","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1025",,"270",,"2017-07-01","2017-12-31","4","RB","0","004","1000041025360","2017-07-03","00000165973.88","00000166301.52","00000000327.64","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1025",,"270",,"2018-01-01","2018-06-30","4","RB","0","007","1000041025360","2018-01-02","00000164090.32","00000164090.32","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1025",,"270",,"2018-07-01","2018-12-31","4","RB","0","004","1000041025360","2018-07-02","00000172035.10","00000172035.10","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1025",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041025360","2019-01-02","00000172035.10","00000000000.00","00000000000.00","00000000000.00","00000172035.10","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1026",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041026360","2016-07-01","00000004826.24","00000004826.24","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1026",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041026360","2017-01-03","00000004826.24","00000004826.24","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1026",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041026360","2017-07-03","00000004914.24","00000004923.94","00000000009.70","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1026",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041026360","2018-01-02","00000004914.24","00000004914.24","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1026",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041026360","2018-07-02","00000006430.42","00000006430.42","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1026",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041026360","2019-01-02","00000006430.42","00000000000.00","00000000000.00","00000000000.00","00000006430.42","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1026",,"270",,"2016-07-01","2016-12-31","4","RB","0","004","1000041026360","2016-07-01","00000163067.10","00000163067.10","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1026",,"270",,"2017-01-01","2017-06-30","4","RB","0","007","1000041026360","2017-01-03","00000160557.44","00000160557.44","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1026",,"270",,"2017-07-01","2017-12-31","4","RB","0","004","1000041026360","2017-07-03","00000165973.88","00000166301.52","00000000327.64","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1026",,"270",,"2018-01-01","2018-06-30","4","RB","0","007","1000041026360","2018-01-02","00000164090.32","00000164090.32","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1026",,"270",,"2018-07-01","2018-12-31","4","RB","0","004","1000041026360","2018-07-02","00000172035.10","00000172035.10","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1026",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041026360","2019-01-02","00000172035.10","00000000000.00","00000000000.00","00000000000.00","00000172035.10","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1027",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041027360","2016-07-01","00000004826.24","00000004826.24","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
