"license_number","name","type","current_status","dmv_license_plate_number","vehicle_vin_number","vehicle_type","model_year","medallion_type","agent_number","agent_name","agent_telephone_number","agent_website_address","agent_address","last_updated_date","last_updated_time"
"7T13","GERA CAB INC","05/31/2025","CUR","Y101471C","2T3LWRFV7LW068184","HYB","2020","OWNER MUST DRIVE","348","BYWAY TAXI MANAGEMENT INC","(917)826-1970",,"146 WOLCOTT STREET BROOKLYN NY 11231","2023-08-27T00:00:00.000","13:20"
"8A11","BAWA TAXI CORP.","05/31/2025","CUR","Y101229C","JTMMWRFV5KD009795","HYB","2019","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"9L83","TISYL TAXI CORP","05/31/2025","CUR","Y104241C","1FMCU9BZ8NUA67118","HYB","2022","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6D22","MDBSARKER LLC","05/31/2024","CUR","Y206037C","JTMRWRFV6PD171500","HYB","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"9T92","SHUVO SHUMONA TAXI LLC","05/31/2024","CUR","Y201925C","4T3RWRFV9MU032170","HYB","2021","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"1P21","LENS CAB CORP","05/31/2024","CUR","Y104297C","4T1BD1FK0FU155270","HYB","2015","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3Y75","AC TAXI 11 LLC","05/31/2024","CUR","Y206234C","5TDKRKEC7PS153883","WAV","2023","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8A99","SINGH CAB LLC","05/31/2025","CUR","Y205505C","JTML6RFV4LD003516","HYB","2020","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"3K67","3K66 & 3K67 ACQUISITION, LLC","05/31/2024","CUR","Y206072C","4T3LWRFVXPU089696","HYB","2023","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"3P31","THREE DEGREES HACKING CORP","05/31/2024","CUR","Y203194C","1FMCU9BZ7NUA15821","HYB","2022","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"5M50","LIBNOTH CAB CORP","05/31/2024","CUR","Y202224C","JTDZN3EUXE3361621","HYB","2014","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5P88","COLBY CAB CORP","05/31/2024","CUR","5P88A","3N8CM0JT1FK718169","WAV","2015","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4P93","MOUSSA TAXI SERVICES LLC","05/31/2024","CUR","Y206636C","4T3LWRFV4MU031160","HYB","2021","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3B16","DUFORT, FRANCK  K","05/31/2024","CUR","Y201099C","JTMBFREV6JD256623",,"2018","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9V21","9V20 9V21 MS ACQUISITION LLC","05/31/2024","CUR","Y203975C","4T3LWRFV3NU069674","HYB","2022","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"2C50","TABASSUM AND TASNUHA LLC","05/31/2025","CUR","Y204867C","JTMRWRFV4ND162629","HYB","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"1N63","PLACE TRANS INC","05/31/2025","CUR","1N63B","3N8CM0JT1EK690372",,"2014","NAMED DRIVER","014","MIDTOWN OPERATING CORP","(718)937-2080",,"36 - 22   14 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"7D39","NEWTONM LLC","05/31/2024","CUR","Y200862C","JTMRJREV0JD249356","HYB","2018","OWNER MUST DRIVE","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7E98","JEAN-CHARLES, GESNER","05/31/2025","CUR","Y103779C","4T1BD1FK5GU189500","HYB","2016","NAMED DRIVER","332","MANHATTAN CHECKER MANAGEMENT CORP.","(212)868-0795",,"528 WEST   39 STREET NEW YORK NY 10018","2023-08-27T00:00:00.000","13:20"
"1Y92","FREDY TRANSIT INC","05/31/2024","CUR","Y206312C","3N8CM0JTXKK693279","WAV","2019","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5F35","SUNAN LLC","05/31/2024","CUR","Y205210C","5TDKRKEC7NS132965","WAV","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"4Y99","ZACH TRANS CORP.","05/31/2024","CUR","Y204692C","2T3LWRFV5KW025963","HYB","2019","NAMED DRIVER","224","S & R MEDALLION CORP","(212)957-9200",,"625 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"5D71","FRANCOIS,SCHNEIDER","05/31/2024","CUR","Y200989C","JTDZN3EU4FJ024536","HYB","2015","NAMED DRIVER","290","UNITED TAXI MANAGEMENT GROUP, INC.","(718)392-4600",,"43-10   39 STREET LIC NY 11104","2023-08-27T00:00:00.000","13:20"
"7J80","CHANDRA PARA CAB CORP","05/31/2025","CUR","7J80D","5TDZZ3DC3LS039945","WAV","2020","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5E30","YAR,AHMAD","05/31/2023","CUR","Y202444C","JTDZN3EU2EJ010780","HYB","2014","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6P28","PGLC 12 LLC","05/31/2024","CUR","Y102788C","4T1C31AK4NU596624","HYB","2022","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2B45","ARIF AND NAHID LLC","05/31/2024","CUR","Y204547C","4T3RWRFV2NU075945","HYB","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"5Y67","5Y66 & 5Y67 ACQUISITION, LLC","05/31/2024","CUR","Y205738C","4T3LWRFV5PU087838","HYB","2023","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"1K16","FURQAN CHEEMA LLC","05/31/2024","CUR","Y102041C","3N8CM0JT8KK699730","WAV","2019","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"4V23","ERA HACKING INC","05/31/2024","CUR","Y102029C","4T3LWRFV0MU031527","HYB","2021","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3E43","ADAMCZYK,ZBIGNIEW","05/31/2025","CUR","3E43B","NM0GS9E28L1478508","WAV","2020","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6M13","PRY SERVICE CORP","05/31/2024","CUR","6M13A","JTMRWRFV4MD118774","HYB","2021","NAMED DRIVER","213","J T L MANAGEMENT INC","(718)392-7000",,"36-16 SKILLMAN AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5P53","FAMILY CAB CORP","05/31/2024","CUR","5P53A","4T1B31HK1JU004334","HYB","2018","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8B77","DEMERGIS,CHRIS","05/31/2024","CUR","Y204757C","3N8CM0JT8FK716550","WAV","2015","OWNER MUST DRIVE","201","GREEN APPLE MANAGEMENT CORP","(718)361-5555",,"34-20   31 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"7H47","GRANDMA ANNIE TAXI LLC","05/31/2025","CUR","Y200269C","3N8CM0JT5FK719065","WAV","2015","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"7C43","SURJIT LAL & JASPAL SINGH","05/31/2023","CUR","7C43H","JTMRJREV1GD021780","HYB","2016","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6J63","NIMBUS SERVICE CORP","05/31/2025","CUR","Y205034C","4T1C31AK7LU519226","HYB","2020","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9T65","VO,DAN,THE","05/31/2024","CUR","9T65A","JTMRJREV1JD200716","HYB","2018","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"2G89","TANMAR SERVICE CORP","05/31/2025","CUR","Y205163C","JTDZN3EU8GJ046797","HYB","2016","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"6J12","HJ TAXI CORP.","05/31/2025","CUR","Y200093C","5TDKRKEC6PS141756","WAV","2023","NAMED DRIVER","281","AWESOME MANAGEMENT INC.","(212)967-7577",,"520 WEST   44 STREET NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"9P89","MYLAR CAB TRANS CORP","05/31/2024","CUR","Y204711C","4T3LWRFV1NU075571","HYB","2022","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"7T32","RAHMAN AND ISLAM INC.","05/31/2024","CUR","Y206025C","JTMRJREVXJD198951","HYB","2018","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"3D26","SINGH,SWARANJIT","05/31/2024","CUR","3D26H","JTDZN3EU9GJ047196","HYB","2016","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"4C95","MONTES,JOAQUIN","05/31/2025","CUR","Y204439C","JTMRJREV2JD173414","HYB","2018","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8P44","FENIX TAXI LLC","05/31/2024","CUR","Y200260C","JTDZN3EU2EJ010259","HYB","2014","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"1K23","CHI PSI CAB CORP","05/31/2024","CUR","Y202675C","5TDZZ3DC7HS814027","WAV","2017","NAMED DRIVER","224","S & R MEDALLION CORP","(212)957-9200",,"625 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"1G74","BINYAMINOV,BINYAMIN","05/31/2025","CUR","1G74A","NM0GS9E27N1544999","WAV","2022","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"2G69","NARWAL LLC","05/31/2024","CUR","Y102330C","NM0GE9E23K1431313","WAV","2019","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"1W38","1W38 & 1W39 ACQUISITION LLC","05/31/2025","CUR","Y206050C","5TDZZ3DC2KS018454","WAV","2019","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"2D99","THEODORAKI LLC","05/31/2024","CUR","Y102039C","JTMRJREV5JD221021","HYB","2018","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3B91","GILL, GURMILAN, S.","05/31/2024","CUR","Y204069C","4T3LWRFV5PU087712","HYB","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"3A44","HALIM,UDDIN,MUSLIM","05/31/2025","CUR","3A44B","JTDZN3EU8E3321344","HYB","2014","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"4B88","DORELIEN,MAX,G","05/31/2024","CUR","Y204257C","JTDZN3EU9FJ033202","HYB","2015","NAMED DRIVER","332","MANHATTAN CHECKER MANAGEMENT CORP.","(212)868-0795",,"528 WEST   39 STREET NEW YORK NY 10018","2023-08-27T00:00:00.000","13:20"
"8K10","GDIV LLC","05/31/2024","CUR","Y204322C","NM0GS9E25N1532169","WAV","2022","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6C87","RAJ,TILAK","05/31/2023","CUR","Y205288C","5TDKRKEC1NS131939","WAV","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8G49","QASBA KARRIALY EXPRESS CORP.","05/31/2025","CUR","Y201731C","JTMRJREV3HD090312","HYB","2017","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3N75","HEDY HACKING CORP","05/31/2025","CUR","Y102382C","4T1BF1FK6GU595201",,"2016","NAMED DRIVER","017","521 WEST 21ST ST MANAGEMENT CORP","(212)665-4900",,"415 WEST  127 STREET NEW YORK NY 10027","2023-08-27T00:00:00.000","13:20"
"3B38","AHIA CORP","05/31/2024","CUR","Y204469C","5TDKRKEC8NS124101","WAV","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"9G32","CHABER TAXI CORP","05/31/2025","CUR","Y103871C","3N8CM0JT7KK694695","WAV","2019","NAMED DRIVER","289","BOULEVARD TAXI LEASING INC","(718)932-3312",,"43-10   39 STREET LIC NY 11104","2023-08-27T00:00:00.000","13:20"
"8P98","TOPS CAB CORP","05/31/2024","CUR","Y200975C","5TDZZ3DC5LS066449","WAV","2020","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9N32","TROJAN CAB CORP","05/31/2025","CUR","Y103687C","3N8CM0JT1GK700790","WAV","2016","NAMED DRIVER","017","521 WEST 21ST ST MANAGEMENT CORP","(212)665-4900",,"415 WEST  127 STREET NEW YORK NY 10027","2023-08-27T00:00:00.000","13:20"
"1L21","XENO CAB LLC","05/31/2025","CUR","Y104116C","3N8CM0JT6GK701935","WAV","2016","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8C30","KANG,PYONG-HUN","05/31/2025","CUR","8C30B","3N8CM0JT3GK700984","WAV","2016","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3B11","CASMART TRANSIT INC.","05/31/2024","CUR","Y200145C","JTDZN3EU1GJ050478","HYB","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"4N61","NAMA EXPRESS CAB CORP","05/31/2025","CUR","Y204624C","1FMCU9BZ7NUA68308","HYB","2022","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6K47","THOMAS HAKEEM INC","05/31/2024","CUR","Y206486C","5TDKRKEC5PS154160","WAV","2023","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"6A25","IQBAL,ZAFAR","05/31/2025","CUR","Y206660C","JTMB6RFV8PD095635","HYB","2023","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8E78","TSE,CARLOS","05/31/2025","CUR","8E78B","JTMMWRFV3ND149106","HYB","2022","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"4H39","STUT CAB CORP.","05/31/2024","CUR","Y104145C","4T1BD1FK2FU150104","HYB","2015","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3V47","JDLOVE LLC","05/31/2024","CUR","Y205762C","5TDKRKEC4NS132633","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"6B60","JASSI TAXI LLC","05/31/2024","CUR","Y201479C","3N8CM0JT3GK699688","WAV","2016","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"7T20","RAHMAN,MOHAMMAD,M","05/31/2024","CUR","Y205413C","4T3MWRFV7PU094987","HYB","2023","OWNER MUST DRIVE","360","JS TAXI LEASING CORP.","(646)727-7001",,"657 TENTH AVENUE 1ST FLOOR NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"5H96","ION TAXI LLC","05/31/2024","CUR","Y202500C","1FMCU9BZ1MUB13340","HYB","2021","NAMED DRIVER","292","CITY TRANSPORT MGMT INC.","(718)507-4840",,"54-18 BROADWAY WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"6M42","SAHIB TAXI INC.","05/31/2024","CUR","Y204286C","NM0GS9E22N1531819","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"1T64","CHEN,JIN,CHENG","05/31/2024","CUR","1T64B","4T1F31AKXNU571143","HYB","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1B87","MULLINGS, TREVOR SEYMOUR","05/31/2024","CUR","1B87A","4T1G31AK8NU598734","HYB","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8Y46","JASABEL TRANSIT INC.","05/31/2024","CUR","8Y46C","1FMCU9BZ4NUA44936","HYB","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5H82","JULELLA CAB CORP","05/31/2024","CUR","Y204923C","4T1B11HK5KU262072","HYB","2019","NAMED DRIVER","017","521 WEST 21ST ST MANAGEMENT CORP","(212)665-4900",,"415 WEST  127 STREET NEW YORK NY 10027","2023-08-27T00:00:00.000","13:20"
"3E51","SANGHERA LLC","05/31/2023","CUR","Y100478C","2T3MWRFV5LW075932","HYB","2020","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3W66","TT&T TAXI LLC","05/31/2024","CUR","Y103897C","NM0GS9E20L1478552","WAV","2020","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9K41","ARK TAXI INC.","05/31/2024","CUR","9K41J","NM0GS9E24N1531823","WAV","2022","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6V22","ROSE CAB LLC","05/31/2025","CUR","Y104205C","3N8CM0JT2GK696412","WAV","2016","NAMED DRIVER","292","CITY TRANSPORT MGMT INC.","(718)507-4840",,"54-18 BROADWAY WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"7Y14","ERICA CAB CORP","05/31/2024","CUR","7Y14A","3N8CM0JT8FK710036",,"2015","NAMED DRIVER","014","MIDTOWN OPERATING CORP","(718)937-2080",,"36 - 22   14 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"1T97","BENOIT,RALPH,A.","05/31/2024","CUR","Y205456C","5TDKDRAH7PS003653","HYB","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"8P75","CHESTER CAB CORP","05/31/2024","CUR","Y200173C","5YJ3E1EA8LF797092","BEV","2020","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2E95","ULYSSE, GAUTHIER","05/31/2025","CUR","Y205733C","2T3LWRFV9KW032222","HYB","2019","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7D99","TAN,STEVE,S","05/31/2024","CUR","7D99A","JTDZN3EU8FJ024569","HYB","2015","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"2K14","VENTURE CAB CORP.","05/31/2024","CUR","2K14H","JTDZN3EU0FJ033069","HYB","2015","NAMED DRIVER","366","I ROSENBERG AUTO REPAIRS INC","(212)279-3166",,"514 WEST   44 STREET NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"3R12","HOME RUN TAXI LLC","05/31/2024","CUR","Y201930C","3N8CM0JT0GK699230","WAV","2016","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"9B51","CABRERA, EDUARDO M.","05/31/2024","CUR","Y204523C","4T3LWRFV3NU067925","HYB","2022","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3E39","SPIRANDER TAXI INC.","05/31/2025","CUR","Y102374C","NM0GE9E27K1431587","WAV","2019","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"2N64","RICKY CAB CORP","05/31/2025","CUR","2N64B","4T1B31HK2KU514970","HYB","2019","NAMED DRIVER","249","ON OUR WAY MANAGEMENT CORP.","(718)833-8121",,"6814    5 AVENUE BROOKLYN NY 11220","2023-08-27T00:00:00.000","13:20"
"1L91","WAGON SERVICE CORP","05/31/2025","CUR","1L91A","3N8CM0JT7KK702682","WAV","2019","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"4A54","KAUSHAL,RAKESH","05/31/2025","CUR","Y202827C","JTDZN3EU4FJ020535","HYB","2015","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3H57","OAK TREE CAB CORP","05/31/2024","CUR","Y201694C","NM0GE9E2XK1431342","WAV","2019","NAMED DRIVER","217","MEDALLION MAINTENANCE INC.","(718)472-9000",,"11-38   44 ROAD LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"1N69","TILDEN TRANS INC","05/31/2025","CUR","Y201164C","3N8CM0JT9EK691768",,"2014","NAMED DRIVER","014","MIDTOWN OPERATING CORP","(718)937-2080",,"36 - 22   14 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"2K43","A.P. TRANSIT INC","05/31/2024","CUR","Y200508C","JTDZN3EU8GJ044631","HYB","2016","NAMED DRIVER","224","S & R MEDALLION CORP","(212)957-9200",,"625 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"5N90","IRWIN EXPRESS CAB CORP","05/31/2025","CUR","Y206446C","5TDKRKEC9PS155389","WAV","2023","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2A91","GROSMAN, JOSEPH","05/31/2025","CUR","Y204177C","4T3LWRFVXNU070966","HYB","2022","OWNER MUST DRIVE","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2T68","FARUQUE & SUJANA NYC TAXI CORP.","05/31/2024","CUR","Y205391C","JTM16RFV8PJ025601","HYB","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"4W69","VS4W69 LLC","05/31/2024","CUR","Y205117C","NM0GE9E24N1535393","WAV","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"3B77","PAUL, FRANCOIS JEAN","05/31/2024","CUR","Y201786C","3N8CM0JT7HK710967","WAV","2017","NAMED DRIVER","292","CITY TRANSPORT MGMT INC.","(718)507-4840",,"54-18 BROADWAY WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"3M14","FREDY TRANSIT INC","05/31/2024","CUR","Y206314C","4T3LWRFV0PU098780","HYB","2023","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4K71","BIL-EZ SERV CORP","05/31/2024","CUR","Y203372C","NM0GS9E23L1477573","WAV","2020","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4G90","KNEEL TAXI LLC","05/31/2025","CUR","Y204634C","JTMRJREV3JD222071","HYB","2018","NAMED DRIVER","213","J T L MANAGEMENT INC","(718)392-7000",,"36-16 SKILLMAN AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4Y56","D & T TAXI CORP","05/31/2024","CUR","Y202705C","JTDZN3EU8GJ043947","HYB","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5E86","CELESTIN,ABEL & CELESTIN,FRANGY","05/31/2025","CUR","5E86C","5TDJZRFH1KS603731",,"2019","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1B10","NIATA MOU LLC","05/31/2024","CUR","Y103845C","2T3LWRFV3KW019580","HYB","2019","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7P85","RIDE YELLOW LLC","05/31/2024","CUR","Y201735C","JTDZN3EU1GJ044017","HYB","2016","NAMED DRIVER","110","WINNERS GARAGE INC","(718)458-7000",,"34-14   64 STREET WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"7D38","CHIN,WAIN,H","05/31/2024","CUR","Y201610C","JTDZN3EU7FJ031965","HYB","2015","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9D87","LAL,HARBANS","05/31/2024","CUR","Y203514C","NM0GS9E22M1496522","WAV","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3B42","J & JR CAB LLC","05/31/2024","CUR","Y201217C","4T3T6RFV5NU097640","HYB","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"7J67","BEST YELLOW CAB CORP","05/31/2025","CUR","Y201793C","4T1C11BK3PU102485","HYB","2023","NAMED DRIVER","292","CITY TRANSPORT MGMT INC.","(718)507-4840",,"54-18 BROADWAY WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"8P19","ZITSA CORP.","05/31/2024","CUR","Y104199C","NM0GS9E28N1544607","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"7P55","MNT TAXI CORP","05/31/2024","CUR","Y204724C","3N8CM0JT5KK690001","WAV","2019","NAMED DRIVER","259","MC GUINNESS MANAGEMENT CORP","(718)389-4483",,"330 MC GUINNESS BOULEVARD BKLYN NY 11222","2023-08-27T00:00:00.000","13:20"
"4K20","KARINA TRANSIT LLC","05/31/2024","CUR","4K20B","3N8CM0JT0FK717627",,"2015","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"4G23","RAIKA & RAYAN EXPRESS LLC","05/31/2025","CUR","Y200149C","NM0GS9E21L1461551","WAV","2020","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"8C64","FARHIN FARDEEN DORIN LLC","05/31/2025","CUR","Y101044C","5TDZZ3DCXJS951145","WAV","2018","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
