"evt_code","evt_desc","evt_type","evt_date","evt_mrc","evt_printed","evt_obtype","evt_object","evt_standwork","evt_ppm","evt_freq","evt_isstype","evt_class","evt_route","evt_target","evt_duration","evt_parent","evt_reqm","evt_jobtype","evt_priority","evt_reported","evt_start","evt_due","evt_completed","evt_warranty","evt_safety","evt_reopened","evt_schedend","evt_created","evt_updated","evt_updatecount","evt_perioduom","evt_sqlidentity","evt_multiequip","evt_completed_trunc","evt_udfchar01","evt_udfchar02","evt_udfchar03","evt_udfchar04","evt_udfchar05","evt_udfchar06","evt_udfchar08","evt_udfchar10","evt_udfchar11","evt_udfchar12","evt_udfchar13","evt_udfchar14","evt_udfchar15","evt_udfchar16","evt_udfnum01","evt_udfnum02","evt_udfchkbox01","evt_udfchkbox02","evt_udfchkbox03","evt_udfchkbox04","evt_udfchkbox05"
"2124599","68 yards soil/compost (2 of 2)","JOB","Feb 24 2021  9:11AM","B-05","-","S","B449-GT002",,,,"F",,,"Feb 24 2021 12:00AM","1",,,"GTBR",,"Feb 24 2021  9:11AM",,,,"-","-","-","Feb 24 2021 12:00AM","Feb 24 2021  9:14AM","Feb 24 2021 10:19AM","1",,"2049497","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2140858","FENCING restore fencing posts Evergreen","JOB","Apr 19 2021  3:38PM","Q-07","-","S","Q300-GT001",,,,"F",,,"Apr 19 2021 12:00AM","1",,,"GTBR",,"Apr 19 2021  3:38PM",,,,"-","-","-","Apr 19 2021 12:00AM","Apr 19 2021  3:38PM","Jul 20 2021  4:48PM","2",,"2065350","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2149484","(2 of 2) Deliver 15 pieces of 4'x8' lumber for rasied bed trellis.","JOB","May 20 2021  2:33PM","B-03","-","S","B531-GT001",,,,"F",,,"May 20 2021 12:00AM","1",,,"GTBR",,"May 20 2021  2:33PM",,,,"-","-","-","May 20 2021 12:00AM","May 20 2021  2:35PM","May 21 2021  2:39PM","1",,"2073919","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2138771","Special Project: Raised Bed Build 8 Double Raised Beds - Gates Harvest","JOB","Apr  9 2021  2:51PM","B-03","-","S","B518-GT001","Lumber",,,"F",,,"Apr  9 2021 12:00AM","1",,,"GTBR","2-MED","Apr  9 2021  2:51PM",,,,"-","-","-","Apr  9 2021 12:00AM","Apr  9 2021  2:54PM","Jan 28 2022  6:35PM","3",,"2063285","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2135538","DELIVERY 30 pieces lumber to Sparrows Nest","JOB","Mar 26 2021  4:36PM","Q-04","-","S","Q473-GT001",,,,"F",,,"Mar 26 2021 12:00AM","1",,,"GTBR",,"Mar 26 2021  4:36PM",,,,"-","-","-","Mar 26 2021 12:00AM","Mar 26 2021  4:37PM","Aug  9 2021  2:00PM","2",,"2060146","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2139601","Delivery of Soil/compost mix","JOB","Apr 13 2021  5:00PM","X-01","-","S","X314-GT001",,,,"F",,,"Apr 13 2021 12:00AM","1",,,"GTBR",,"Apr 13 2021  5:00PM",,,,"-","-","-","Apr 13 2021 12:00AM","Apr 13 2021  5:01PM","Apr 15 2021 11:21AM","1",,"2064103","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2139600","Lumber delivery request for raised beds","JOB","Apr 13 2021  4:57PM","X-03","-","S","X010-GT001",,,,"F",,,"Apr 13 2021 12:00AM","1",,,"GTBR",,"Apr 13 2021  4:57PM",,,,"-","-","-","Apr 13 2021 12:00AM","Apr 13 2021  4:58PM","Apr 15 2021 11:21AM","1",,"2064102","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2140301","Deliver 14 yds soil to Phoenix Garden","JOB","Apr 16 2021  4:15PM","B-16","-","S","B517-GT001",,,,"F",,,"Apr 16 2021 12:00AM","1",,,"GTBR",,"Apr 16 2021  4:15PM",,,,"-","-","-","Apr 16 2021 12:00AM","Apr 16 2021  4:17PM","Apr 19 2021  3:10PM","1",,"2064800","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2137942","10 double high beds (1 of 2)","JOB","Apr  6 2021  4:23PM","B-05","-","S","B383-GT001",,,,"F",,,"Apr  6 2021 12:00AM","1",,,"GTBR",,"Apr  6 2021  4:23PM",,,,"-","-","-","Apr  6 2021 12:00AM","Apr  6 2021  4:24PM","Apr  7 2021  9:36AM","2",,"2062469","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2138768","(2 of 2) Deliver 7 yds. of soil/compost mix.","JOB","Apr  9 2021  2:32PM","B-03","-","S","B507-GT001",,,,"F",,,"Apr  9 2021 12:00AM","1",,,"GTBR",,"Apr  9 2021  2:32PM",,,,"-","-","-","Apr  9 2021 12:00AM","Apr  9 2021  2:35PM","Apr 12 2021  3:20PM","1",,"2063282","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2139837","Deliver 7 2x8 lumber to Farmer's Garden CG","JOB","Apr 14 2021  3:46PM","B-16","-","S","B464-GT001",,,,"F",,,"Apr 14 2021 12:00AM","1",,,"GTBR",,"Apr 14 2021  3:46PM",,,,"-","-","-","Apr 14 2021 12:00AM","Apr 14 2021  3:48PM","Apr 15 2021 11:20AM","1",,"2064339","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2178346","deliver 7 cu yds of clean fill to Sterling CG","JOB","Jun 18 2021  4:25PM","B-16","-","S","B505-GT001",,,,"F",,,"Jun 18 2021 12:00AM","1",,,"GTBR",,"Jun 18 2021  4:25PM",,,,"-","-","-","Jun 18 2021 12:00AM","Jun 18 2021  4:28PM","Jun 25 2021 11:07AM","1",,"2084742","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2146162","Deliver 7 cu yds clean fill soil to Sterling CG","JOB","May  7 2021  3:43PM","B-16","-","S","B505-GT001",,,,"F",,,"May  7 2021 12:00AM","1",,,"GTBR",,"May  7 2021  3:43PM",,,,"-","-","-","May  7 2021 12:00AM","May  7 2021  3:47PM","May 11 2021  1:39PM","1",,"2070609","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","-","-"
"2193687","Install concrete pad and move shed at Imani II","JOB","Aug  4 2021 12:31PM","B-08","-","S","B579-GT001",,,,"F",,,"Aug  4 2021 12:00AM","1",,,"GTBR",,"Aug  4 2021 12:31PM",,,,"-","-","-","Aug  4 2021 12:00AM","Aug  4 2021 12:34PM","Aug  5 2021 12:07PM","1",,"2099867","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2142738","FENCING leaning at Far Rock Farm","JOB","Apr 27 2021 10:18AM","Q-14","-","S","Q484-GT002",,,,"F",,,"Apr 27 2021 12:00AM","1",,,"GTBR",,"Apr 27 2021 10:18AM",,,,"-","-","-","Apr 27 2021 12:00AM","Apr 27 2021 10:19AM","May 11 2021  1:39PM","1",,"2067217","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2187254","REMOVAL of poison ivy from William B Washington Garden","JOB","Jul 14 2021  2:43PM","M-10","-","S","M328-GT001",,,,"F",,,"Jul 14 2021 12:00AM","1",,,"GTBR",,"Jul 14 2021  2:43PM",,,,"-","-","-","Jul 14 2021 12:00AM","Jul 14 2021  2:44PM","Jul 19 2021  1:37PM","1",,"2093522","-",,"4. URG",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","-","-"
"2190037","Fence mend at Artsy Bloom","JOB","Jul 23 2021 10:55AM","B-05","-","S","B442-GT001",,,,"F",,,"Jul 23 2021 12:00AM","1",,,"GTBR",,"Jul 23 2021 10:55AM",,,,"-","-","-","Jul 23 2021 12:00AM","Jul 23 2021 10:56AM","Jul 26 2021 10:26AM","1",,"2096244","-",,"4. URG",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2143737","DELIVERY of 16 pieces of lumber to Red Shed Garden","JOB","Apr 29 2021 10:59PM","B-01","-","S","B489-GT001",,,,"F",,,"Apr 29 2021 12:00AM","1",,,"GTBR",,"Apr 29 2021 10:59PM",,,,"-","-","-","Apr 29 2021 12:00AM","Apr 29 2021 11:00PM","May 17 2021  5:34PM","2",,"2068208","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2143738","DELIVERY of 14 c/y of soil/compost mix to Red Shed Garden","JOB","Apr 29 2021 11:03PM","B-01","-","S","B489-GT001",,,,"F",,,"Apr 29 2021 12:00AM","1",,,"GTBR",,"Apr 29 2021 11:03PM",,,,"-","-","+","Apr 29 2021 12:00AM","Apr 29 2021 11:04PM","May 11 2021  2:26PM","4",,"2068209","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2129068","Lumber delivery for volunteer bed building project","JOB","Mar  9 2021  5:49PM","M-09","-","S","M320-GT001",,,,"F",,,"Mar  9 2021 12:00AM","1",,,"GTBR",,"Mar  9 2021  5:49PM",,,,"-","-","-","Mar  9 2021 12:00AM","Mar  9 2021  5:50PM","Mar 16 2021 10:44AM","1",,"2053792","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","+"
"2145350","Deliver 21 pieces of Lumber to Rogers/Tilden/Veronica Place","JOB","May  5 2021  2:19PM","B-17","-","S","BGT050",,,,"F",,,"May  5 2021 12:00AM","1",,,"GTBR",,"May  5 2021  2:19PM",,,,"-","-","+","May  5 2021 12:00AM","May  5 2021  2:21PM","May 11 2021  2:25PM","4",,"2069807","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"1706748","Retaining wall","JOB","Jun  4 2018  5:28PM","X-03","-","S","X273-GT001",,,,"F",,,"Jun  4 2018 12:00AM","1",,,"GTBR",,"Jun  4 2018  5:28PM",,,,"-","-","+","Jun  4 2018 12:00AM","Jun  4 2018  5:45PM","Jun  7 2019  7:44AM","9",,"1679585","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"+","-","+","+","-"
"2181979","(3 of 3) Repair front gate, gardeners have a hard time opening the gate.","JOB","Jun 28 2021  4:00PM","B-03","-","S","B576-GT001",,,,"F",,,"Jun 28 2021 12:00AM","1",,,"GTBR",,"Jun 28 2021  4:00PM",,,,"-","-","-","Jun 28 2021 12:00AM","Jun 28 2021  4:01PM","Jul  6 2021 12:16PM","1",,"2088294","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","+"
"2124347","Soil/compost for 8 double high beds 16 yrds?  (2 of 2)","JOB","Feb 23 2021  9:42AM","B-05","-","S","B521-GT001",,,,"F",,,"Feb 23 2021 12:00AM","1",,,"GTBR",,"Feb 23 2021  9:42AM",,,,"-","-","-","Feb 23 2021 12:00AM","Feb 23 2021  9:43AM","Feb 24 2021  8:30AM","2",,"2049266","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2165283","Deliver 9 pieces of lumber to 700 Decatur St","JOB","Jun 10 2021  3:57PM","B-16","-","S","B438-GT001",,,,"F",,,"Jun 10 2021 12:00AM","1",,,"GTBR",,"Jun 10 2021  3:57PM",,,,"-","-","-","Jun 10 2021 12:00AM","Jun 10 2021  4:00PM","Jun 11 2021  9:01AM","1",,"2080696","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2180531","Garden Infrastructure Improvements","JOB","Jun 23 2021  1:57PM","X-03","-","S","X316-GT001",,,,"F",,,"Jun 23 2021 12:00AM","1",,,"GTBR",,"Jun 23 2021  1:57PM",,,,"-","-","-","Jun 23 2021 12:00AM","Jun 23 2021  1:59PM","Jun 25 2021 11:06AM","1",,"2086857","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2134292","14 cude yards of soil mix","JOB","Mar 23 2021  8:42AM","X-06","-","S","X326-GT001","Soil/Compost",,,"F",,,"Mar 23 2021 12:00AM","1",,,"GTBR","2-MED","Mar 23 2021  8:42AM",,,,"-","-","-","Mar 23 2021 12:00AM","Mar 23 2021  8:44AM","Apr 15 2021 11:35AM","2",,"2058936","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","-","-"
"1698850","Rat Abatement","JOB","May 19 2018 11:42AM","Q-12","-","S","Q488-GT001",,,,"F",,,"Jul  6 2018 12:00AM","26",,,"GTBR","1-LOW","May 19 2018 11:42AM",,,,"-","-","-","Jul 31 2018 12:00AM","May 19 2018 11:47AM","Jun  4 2019  2:03PM","3",,"1671743","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"+","-","+","+","-"
"1698860","Rat Abatement","JOB","May 19 2018 11:48AM","Q-12","-","S","Q489-GT001",,,,"F",,,"Jul  6 2018 12:00AM","26",,,"GTBR","1-LOW","May 19 2018 11:48AM",,,,"-","-","-","Jul 31 2018 12:00AM","May 19 2018 11:52AM","Jun  4 2019  2:03PM","3",,"1671753","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"+","-","+","+","-"
"1698873","Rat Abatement","JOB","May 19 2018 11:55AM","Q-02","-","S","Q045-GT001",,,,"F",,,"Jul  6 2018 12:00AM","26",,,"GTBR","1-LOW","May 19 2018 11:55AM",,,,"-","-","-","Jul 31 2018 12:00AM","May 19 2018 12:01PM","Jun  4 2019  2:03PM","2",,"1671765","-",,,,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"+","-","-","+","-"
"1698914","Rat Abatement","JOB","May 19 2018 12:29PM","Q-04","-","S","Q473-GT001",,,,"F",,,"Jul  6 2018 12:00AM","26",,,"GTBR","1-LOW","May 19 2018 12:29PM",,,,"-","-","-","Jul 31 2018 12:00AM","May 19 2018 12:37PM","Jun  4 2019  2:03PM","2",,"1671806","-",,,,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"+","-","+","+","-"
"1699027","Rat Abatement","JOB","May 19 2018  2:34PM","B-01","-","S","B223U",,,,"F",,,"May 19 2018 12:00AM","1",,,"GTBR",,"May 19 2018  2:34PM",,,,"-","-","-","May 19 2018 12:00AM","May 19 2018  2:37PM","Jun  4 2019  2:03PM","3",,"1671918","-",,"1. LOW",,"GRNTHUMB",,,,"Graham Ave., Meeker Ave., Humbolt St., B",,,,"GT Open",,,,,,"+","-","+","+","-"
"2151105","DELIVERY 30 pieces lumber Project Eden","JOB","May 26 2021  4:28PM","Q-06","-","S","Q475-GT001",,,,"F",,,"May 26 2021 12:00AM","1",,,"GTBR",,"May 26 2021  4:28PM",,,,"-","-","-","May 26 2021 12:00AM","May 26 2021  4:30PM","Jun  9 2021  2:13PM","2",,"2075529","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2216226","DELIVERY 14 CY Woodchips (early spring) RYTF","JOB","Sep 30 2021  4:08PM","Q-14","-","S","Q371-GT002",,,,"F",,,"Sep 30 2021 12:00AM","1",,,"GTBR",,"Sep 30 2021  4:08PM",,,,"-","-","-","Sep 30 2021 12:00AM","Sep 30 2021  4:09PM","Oct  7 2021  2:27PM","1",,"2122213","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2195104","landscape fabric 320 square fiitage","JOB","Aug 10 2021  1:56PM","X-04","-","S","XGT034",,,,"F",,,"Aug 10 2021 12:00AM","1",,,"GTBR",,"Aug 10 2021  1:56PM",,,,"-","-","-","Aug 10 2021 12:00AM","Aug 10 2021  1:58PM","Aug 26 2021 10:34AM","1",,"2101279","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","-","-"
"2216220","deliver 4 cubic yards of soil to garden *sidewalk drop* - First Street Garden","JOB","Sep 30 2021  3:45PM","M-03","-","S","M358-GT001","Soil",,,"F",,,"Sep 30 2021 12:00AM","1",,,"GTBR","3-HIGH","Sep 30 2021  3:45PM",,,,"-","-","-","Sep 30 2021 12:00AM","Sep 30 2021  3:45PM","Feb  7 2022  3:52PM","3",,"2122207","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2177081","7 cubic feet soil/compost - Success Garden of East New York","JOB","Jun 15 2021 10:24AM","B-05","-","S","B383-GT001",,,,"F",,,"Jun 15 2021 12:00AM","1",,,"GTBR",,"Jun 15 2021 10:24AM",,,,"-","-","-","Jun 15 2021 12:00AM","Jun 15 2021 10:25AM","Jan 28 2022  6:20PM","2",,"2083478","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1698880","Rat Abatement","JOB","May 19 2018 12:02PM","B-04","-","S","B481-GT001",,,,"F",,,"Jul  6 2018 12:00AM","26",,,"GTBR","1-LOW","May 19 2018 12:02PM",,,,"-","-","-","Jul 31 2018 12:00AM","May 19 2018 12:09PM","Jun  4 2019  2:03PM","3",,"1671772","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"+","-","+","+","-"
"1698900","Rat Abatement","JOB","May 19 2018 12:12PM","B-04","-","S","BGT046",,,,"F",,,"Jul  6 2018 12:00AM","26",,,"GTBR","1-LOW","May 19 2018 12:12PM",,,,"-","-","-","Jul 31 2018 12:00AM","May 19 2018 12:28PM","Jun  4 2019  2:03PM","2",,"1671792","-",,,,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"+","-","+","+","-"
"1699021","Rat Abatement","JOB","May 19 2018  2:29PM","B-08","-","S","BGT048",,,,"F",,,"May 19 2018 12:00AM","1",,,"GTBR",,"May 19 2018  2:29PM",,,,"-","-","-","May 19 2018 12:00AM","May 19 2018  2:33PM","Jun  4 2019  2:03PM","2",,"1671912","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"+","-","-","+","-"
"1699029","Rat Abatement","JOB","May 19 2018  2:37PM","B-01","-","S","B444-GT001",,,,"F",,,"May 19 2018 12:00AM","1",,,"GTBR",,"May 19 2018  2:37PM",,,,"-","-","-","May 19 2018 12:00AM","May 19 2018  2:39PM","Jun  4 2019  2:04PM","4",,"1671920","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"+","-","+","+","-"
"2135890","deliver enough landscape fabric to cover 12 4x8 raised beds","JOB","Mar 29 2021 10:41AM","M-03","-","S","M321-GT001",,,,"F",,,"Mar 29 2021 12:00AM","1",,,"GTBR",,"Mar 29 2021 10:41AM",,,,"-","-","-","Mar 29 2021 12:00AM","Mar 29 2021 10:42AM","Mar 29 2021  1:00PM","1",,"2060498","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1753615","Soil Request","JOB","Aug 13 2018  9:52AM","X-03","-","S","X318-GT001","Soil/Compost",,,"F",,,"Aug 13 2018 12:00AM","1",,,"GTBR","3-HIGH","Aug 13 2018  9:52AM",,,,"-","-","+","Aug 13 2018 12:00AM","Aug 13 2018  9:53AM","Jun 24 2019  9:04AM","13",,"1717239","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2210992","Special Project: Sink hole repair and possible patio renovation - Dias Y Flores","JOB","Sep 14 2021  4:42PM","M-03","-","S","M337-GT001","Stage/Patio",,,"F",,,"Sep 14 2021 12:00AM","1",,,"GTBR","3-HIGH","Sep 14 2021  4:42PM",,,,"-","-","-","Sep 14 2021 12:00AM","Sep 14 2021  4:43PM","Feb  7 2022  1:56PM","3",,"2117069","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2008757","Deliver 7 yds soil to Ralph Lincoln Sewrvice Center","JOB","Feb 27 2020  1:37PM","B-08","-","S","BGT049",,,,"F",,,"Feb 27 2020 12:00AM","1",,,"GTBR",,"Feb 27 2020  1:37PM",,,,"-","-","-","Feb 27 2020 12:00AM","Feb 27 2020  1:39PM","Feb 27 2020  2:50PM","1",,"1943698","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2211957","REMOVAL Debris Evergreen at end of season","JOB","Sep 17 2021  5:03PM","Q-07","-","S","Q300-GT001",,,,"F",,,"Sep 17 2021 12:00AM","1",,,"GTBR",,"Sep 17 2021  5:03PM",,,,"-","-","-","Sep 17 2021 12:00AM","Sep 17 2021  5:04PM","Sep 23 2021 11:00AM","1",,"2118019","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2145291","deliver 2 roll of landscape fabric to garden","JOB","May  5 2021 11:59AM","X-05","-","S","X292-GT001","Miscellaneous Supplies",,,"F",,,"May  5 2021 12:00AM","1",,,"GTBR","1-LOW","May  5 2021 11:59AM",,,,"-","-","+","May  5 2021 12:00AM","May  5 2021 12:00PM","Aug  2 2021 10:38AM","6",,"2069748","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2014071","Delivery 7 yards soil to La Isla","JOB","Mar  6 2020  2:12PM","X-04","-","S","X327-GT001",,,,"F",,,"Mar  6 2020 12:00AM","1",,,"GTBR",,"Mar  6 2020  2:12PM",,,,"-","-","-","Mar  6 2020 12:00AM","Mar  6 2020  2:14PM","Mar  9 2020 11:53AM","1",,"1948988","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2134603","Soil request","JOB","Mar 23 2021  2:46PM","X-02","-","S","X164-GT001",,,,"F",,,"Mar 23 2021 12:00AM","1",,,"GTBR",,"Mar 23 2021  2:46PM",,,,"-","-","-","Mar 23 2021 12:00AM","Mar 23 2021  2:48PM","Mar 24 2021  1:57PM","2",,"2059243","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2134662","DELIVERY 24 pieces lumber Merrick Marsden 1","JOB","Mar 23 2021  5:08PM","Q-12","-","S","QGT009",,,,"F",,,"Mar 23 2021 12:00AM","1",,,"GTBR",,"Mar 23 2021  5:08PM",,,,"-","-","-","Mar 23 2021 12:00AM","Mar 23 2021  5:09PM","Mar 24 2021  1:57PM","1",,"2059293","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2139757","Delivery of Garden Bags","JOB","Apr 14 2021 12:08PM","X-03","-","S","X356-GT001","Miscellaneous Supplies",,,"F",,,"Apr 14 2021 12:00AM","1",,,"GTBR","3-HIGH","Apr 14 2021 12:08PM",,,,"-","-","-","Apr 14 2021 12:00AM","Apr 14 2021 12:09PM","Apr 15 2021 11:40AM","2",,"2064259","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2009878","Delivery 30 cubic yds soil to Grant Ave Garden","JOB","Mar  2 2020  1:48PM","X-04","-","S","XGT025",,,,"F",,,"Mar  2 2020 12:00AM","1",,,"GTBR",,"Mar  2 2020  1:48PM",,,,"-","-","-","Mar  2 2020 12:00AM","Mar  2 2020  1:53PM","Mar  4 2020 11:33AM","1",,"1944807","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2017791","Delivery 7 yrds soil to Garden of Life","JOB","Mar 13 2020 12:43PM","X-04","-","S","X298-GT001",,,,"F",,,"Mar 13 2020 12:00AM","1",,,"GTBR",,"Mar 13 2020 12:43PM",,,,"-","-","-","Mar 13 2020 12:00AM","Mar 13 2020 12:44PM","Mar 23 2020 11:47AM","1",,"1952682","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2151358","4 cu soil/compost mix - Clara's Garden","JOB","May 27 2021  1:55PM","B-05","-","S","B450-GT001",,,,"F",,,"May 27 2021 12:00AM","1",,,"GTBR",,"May 27 2021  1:55PM",,,,"-","-","-","May 27 2021 12:00AM","May 27 2021  1:56PM","Jan 28 2022  6:20PM","2",,"2075781","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2141370","deliver 10 bags of stalite to garden","JOB","Apr 21 2021  9:40AM","M-03","-","S","M113A-GT001",,,,"F",,,"Apr 21 2021 12:00AM","1",,,"GTBR",,"Apr 21 2021  9:40AM",,,,"-","-","-","Apr 21 2021 12:00AM","Apr 21 2021  9:40AM","May 11 2021  1:40PM","1",,"2065857","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2222044","DELIVERY of 3.5 c/y of woodchips for Summit Street Garden","JOB","Oct 13 2021  3:56PM","B-06","-","S","B411-GT001",,,,"F",,,"Oct 13 2021 12:00AM","1",,,"GTBR",,"Oct 13 2021  3:56PM",,,,"-","-","-","Oct 13 2021 12:00AM","Oct 13 2021  3:56PM","Oct 15 2021  9:40AM","1",,"2127990","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"1743951","Soil/compost delivery 14 cubic","JOB","Aug  1 2018  9:50AM","B-05","-","S","B521-GT001",,,,"F",,,"Aug  1 2018 12:00AM","1",,,"GTBR",,"Aug  1 2018  9:50AM",,,,"-","-","-","Aug  1 2018 12:00AM","Aug  1 2018  9:56AM","Jun  7 2019  9:02AM","7",,"1707608","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1744994","Lumber","JOB","Aug  3 2018 12:10PM","B-05","-","S","B521-GT001",,,,"F",,,"Aug  3 2018 12:00AM","1",,,"GTBR",,"Aug  3 2018 12:10PM",,,,"-","-","-","Aug  3 2018 12:00AM","Aug  3 2018 12:10PM","Jun  7 2019  9:02AM","7",,"1708641","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2139653","Fence down. Can we make repairs?","JOB","Apr 14 2021  8:45AM","B-05","-","S","B478-GT001",,,,"F",,,"Apr 14 2021 12:00AM","1",,,"GTBR",,"Apr 14 2021  8:45AM",,,,"-","-","-","Apr 14 2021 12:00AM","Apr 14 2021  8:46AM","Apr 14 2021 11:37AM","0",,"2064155","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Needs Scoping",,,,,,"-","-","+","+","-"
"2219318","deliver 4 cubic yards of woodchips to cover bare ground","JOB","Oct  8 2021 11:05AM","M-03","-","S","M343-GT001",,,,"F",,,"Oct  8 2021 12:00AM","1",,,"GTBR",,"Oct  8 2021 11:05AM",,,,"-","-","-","Oct  8 2021 12:00AM","Oct  8 2021 11:05AM","Oct 15 2021  9:42AM","1",,"2125303","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2013375","DELIVERY OF 7 yards of soil for Las Casitas Community Garden","JOB","Mar  4 2020  4:44PM","X-04","-","S","X328-GT001",,,,"F",,,"Mar  4 2020 12:00AM","1",,,"GTBR",,"Mar  4 2020  4:44PM",,,,"-","-","-","Mar  4 2020 12:00AM","Mar  4 2020  4:45PM","Mar  5 2020  1:46PM","1",,"1948296","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
