"hour_beginning","location","pedestrians","towards_manhattan","towards_brooklyn","weather_summary","temperature","precipitation","lat","long","events","geocoded_column"
"2019-02-15T15:00:00.000","Brooklyn Bridge","1429","698","731","partly-cloudy-day","56","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-17T20:00:00.000","Brooklyn Bridge","89","69","20","partly-cloudy-night","30","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-20T20:00:00.000","Brooklyn Bridge","73","72","1","rain","53","0.0214","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-19T23:00:00.000","Brooklyn Bridge","22","9","13","partly-cloudy-night","69","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-19T20:00:00.000","Brooklyn Bridge","152","152","0","clear-night","33","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-23T14:00:00.000","Brooklyn Bridge","2728","1228","1500","clear-day","44","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-13T18:00:00.000","Brooklyn Bridge","1945","995","950","partly-cloudy-day","67","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-18T15:00:00.000","Brooklyn Bridge","491","269","222","cloudy","71","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-26T16:00:00.000","Brooklyn Bridge","3388","1304","2084","partly-cloudy-day","63","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-14T18:00:00.000","Brooklyn Bridge","1195","641","554","partly-cloudy-day","49","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-10T07:00:00.000","Brooklyn Bridge","204","87","117","cloudy","58","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-07T10:00:00.000","Brooklyn Bridge","431","234","197","cloudy","40","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-08T17:00:00.000","Brooklyn Bridge","247","175","72","cloudy","42","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-17T20:00:00.000","Brooklyn Bridge","65","53","12","clear-night","70","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-19T16:00:00.000","Brooklyn Bridge","1906","873","1033","partly-cloudy-day","89","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-18T11:00:00.000","Brooklyn Bridge","1286","640","646","clear-day","39","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-09T20:00:00.000","Brooklyn Bridge","1500","596","904","clear-day","70","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-03T08:00:00.000","Brooklyn Bridge","381","128","253","clear-day","43","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-20T10:00:00.000","Brooklyn Bridge","2110","1181","929","partly-cloudy-day","52","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-01T18:00:00.000","Brooklyn Bridge","1582","850","732","clear-day","79","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-30T23:00:00.000","Brooklyn Bridge","25","18","7","partly-cloudy-night","72","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-15T20:00:00.000","Brooklyn Bridge","672","316","356","partly-cloudy-day","63","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-01T05:00:00.000","Brooklyn Bridge","85","63","22","clear-night","65","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-08T20:00:00.000","Brooklyn Bridge","38","32","6","clear-night","73","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-20T14:00:00.000","Brooklyn Bridge","1629","715","914","partly-cloudy-day","86","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-06T19:00:00.000","Brooklyn Bridge","1920","1011","909","partly-cloudy-day","78","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-27T10:00:00.000","Brooklyn Bridge","1353","727","626","clear-day","66","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-11T17:00:00.000","Brooklyn Bridge","745","396","349","cloudy","36","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-28T04:00:00.000","Brooklyn Bridge","0","0","0","partly-cloudy-night","67","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-16T02:00:00.000","Brooklyn Bridge","1","0","1","clear-night","53","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-28T17:00:00.000","Brooklyn Bridge","1301","692","609","cloudy","69","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-24T11:00:00.000","Brooklyn Bridge","2451","1212","1239","clear-day","64","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-27T23:00:00.000","Brooklyn Bridge","41","40","1","cloudy","54","0","40.7081639691088","-73.9995087014816","Thanksgiving Day","(40.7081639691088, -73.9995087014816)"
"2019-05-04T20:00:00.000","Brooklyn Bridge","710","349","361","partly-cloudy-night","59","0","40.7081639691088","-73.9995087014816","Cinco de Mayo","(40.7081639691088, -73.9995087014816)"
"2019-06-01T10:00:00.000","Brooklyn Bridge","1915","1195","720","clear-day","71","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-22T14:00:00.000","Brooklyn Bridge","3351","1561","1790","partly-cloudy-day","79","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-27T06:00:00.000","Brooklyn Bridge","83","51","32","clear-night","33","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-07T20:00:00.000","Brooklyn Bridge","58","34","24","rain","70","0.018","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-07T01:00:00.000","Brooklyn Bridge","2","1","1","cloudy","60","0.0024","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-18T11:00:00.000","Brooklyn Bridge","1521","697","824","partly-cloudy-day","66","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-22T08:00:00.000","Brooklyn Bridge","382","152","230","cloudy","55","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-15T21:00:00.000","Brooklyn Bridge","14","13","1","clear-night","56","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-06T22:00:00.000","Brooklyn Bridge","46","39","7","clear-night","75","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-12T08:00:00.000","Brooklyn Bridge","292","108","184","cloudy","48","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-16T10:00:00.000","Brooklyn Bridge","1280","771","509","partly-cloudy-day","73","0","40.7081639691088","-73.9995087014816","Father's Day","(40.7081639691088, -73.9995087014816)"
"2019-03-21T18:00:00.000","Brooklyn Bridge","219","122","97","rain","46","0.0294","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-14T19:00:00.000","Brooklyn Bridge","919","355","564","cloudy","60","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-21T19:00:00.000","Brooklyn Bridge","33","23","10","clear-night","47","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-13T17:00:00.000","Brooklyn Bridge","1661","844","817","partly-cloudy-day","78","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-03T21:00:00.000","Brooklyn Bridge","1","0","1","clear-night","32","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-16T23:00:00.000","Brooklyn Bridge","22","0","22","clear-night","33","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-15T04:00:00.000","Brooklyn Bridge","0","0","0","clear-night","34","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-26T03:00:00.000","Brooklyn Bridge","0","0","0","partly-cloudy-night","55","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-13T03:00:00.000","Brooklyn Bridge","0","0","0","partly-cloudy-night","63","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-19T04:00:00.000","Brooklyn Bridge","0","0","0","clear-night","52","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-17T04:00:00.000","Brooklyn Bridge","0","0","0","cloudy","50","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-17T14:00:00.000","Brooklyn Bridge","2159","978","1181","partly-cloudy-day","84","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-16T06:00:00.000","Brooklyn Bridge","33","22","11","clear-night","46","0.00050","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-13T20:00:00.000","Brooklyn Bridge","10","0","10","rain","47","0.0815","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-26T22:00:00.000","Brooklyn Bridge","44","10","34","partly-cloudy-night","71","0","40.7081639691088","-73.9995087014816","Memorial Day","(40.7081639691088, -73.9995087014816)"
"2019-01-02T18:00:00.000","Brooklyn Bridge","184","143","41","partly-cloudy-night","36","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-05T09:00:00.000","Brooklyn Bridge","159","74","85","rain","56","0.0452","40.7081639691088","-73.9995087014816","Cinco de Mayo","(40.7081639691088, -73.9995087014816)"
"2019-07-07T08:00:00.000","Brooklyn Bridge","357","222","135","cloudy","76","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-05T07:00:00.000","Brooklyn Bridge","275","104","171","partly-cloudy-day","64","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-03T19:00:00.000","Brooklyn Bridge","817","372","445","clear-day","65","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-27T23:00:00.000","Brooklyn Bridge","3","2","1","cloudy","31","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-22T23:00:00.000","Brooklyn Bridge","18","0","18","rain","62","0.0742","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-07T16:00:00.000","Brooklyn Bridge","997","447","550","cloudy","31","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-02T11:00:00.000","Brooklyn Bridge","1879","898","981","partly-cloudy-day","79","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-22T18:00:00.000","Brooklyn Bridge","35","34","1","clear-night","42","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-18T22:00:00.000","Brooklyn Bridge","50","43","7","partly-cloudy-night","75","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-16T09:00:00.000","Brooklyn Bridge","566","277","289","partly-cloudy-day","62","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-02T03:00:00.000","Brooklyn Bridge","1","0","1","clear-night","71","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-19T23:00:00.000","Brooklyn Bridge","13","6","7","cloudy","66","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-02T14:00:00.000","Brooklyn Bridge","0","0","0","clear-day","31","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-02T01:00:00.000","Brooklyn Bridge","1","1","0","cloudy","34","0.0053","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-14T08:00:00.000","Brooklyn Bridge","394","174","220","cloudy","59","0","40.7081639691088","-73.9995087014816","Columbus Day (regional holiday)","(40.7081639691088, -73.9995087014816)"
"2019-06-27T18:00:00.000","Brooklyn Bridge","1642","942","700","partly-cloudy-day","87","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-09T10:00:00.000","Brooklyn Bridge","1383","792","591","clear-day","34","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-23T21:00:00.000","Brooklyn Bridge","17","9","8","partly-cloudy-night","81","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-30T13:00:00.000","Brooklyn Bridge","724","334","390","clear-day","30","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-14T23:00:00.000","Brooklyn Bridge","3","2","1","clear-night","60","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-24T09:00:00.000","Brooklyn Bridge","680","408","272","clear-day","41","0","40.7081639691088","-73.9995087014816","Christmas Eve","(40.7081639691088, -73.9995087014816)"
"2019-03-26T04:00:00.000","Brooklyn Bridge","0","0","0","clear-night","36","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-05T01:00:00.000","Brooklyn Bridge","0","0","0","clear-night","37","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-27T09:00:00.000","Brooklyn Bridge","1158","657","501","clear-day","72","0","40.7081639691088","-73.9995087014816","Memorial Day","(40.7081639691088, -73.9995087014816)"
"2019-01-18T09:00:00.000","Brooklyn Bridge","248","141","107","cloudy","31","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-02T00:00:00.000","Brooklyn Bridge","10","3","7","partly-cloudy-night","39","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-03T23:00:00.000","Brooklyn Bridge","8","0","8","rain","59","0.0095","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-28T09:00:00.000","Brooklyn Bridge","556","294","262","cloudy","71","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-19T05:00:00.000","Brooklyn Bridge","1","0","1","cloudy","40","0.0097","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-05T11:00:00.000","Brooklyn Bridge","1967","1103","864","partly-cloudy-day","76","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-25T08:00:00.000","Brooklyn Bridge","429","197","232","clear-day","47","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-05T20:00:00.000","Brooklyn Bridge","30","0","30","clear-night","38","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-14T23:00:00.000","Brooklyn Bridge","10","1","9","clear-night","79","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-29T11:00:00.000","Brooklyn Bridge","1601","728","873","cloudy","57","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-10T13:00:00.000","Brooklyn Bridge","1580","705","875","clear-day","33","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-06T21:00:00.000","Brooklyn Bridge","40","38","2","rain","40","0.0496","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-12T10:00:00.000","Brooklyn Bridge","1303","715","588","partly-cloudy-day","79","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-09T16:00:00.000","Brooklyn Bridge","1674","734","940","cloudy","56","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-07T09:00:00.000","Brooklyn Bridge","786","430","356","clear-day","73","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-13T14:00:00.000","Brooklyn Bridge","868","369","499","partly-cloudy-day","40","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-17T04:00:00.000","Brooklyn Bridge","0","0","0","cloudy","74","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-02T07:00:00.000","Brooklyn Bridge","354","149","205","partly-cloudy-day","71","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-08T09:00:00.000","Brooklyn Bridge","942","628","314","partly-cloudy-day","65","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-13T00:00:00.000","Brooklyn Bridge","9","1","8","cloudy","29","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-10T06:00:00.000","Brooklyn Bridge","24","15","9","cloudy","55","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-04T17:00:00.000","Brooklyn Bridge","1143","662","481","partly-cloudy-day","85","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-09T05:00:00.000","Brooklyn Bridge","3","3","0","cloudy","34","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-19T00:00:00.000","Brooklyn Bridge","2","0","2","rain","40","0.0276","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-18T20:00:00.000","Brooklyn Bridge","1231","438","793","clear-day","64","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-25T18:00:00.000","Brooklyn Bridge","954","496","458","cloudy","49","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-29T16:00:00.000","Brooklyn Bridge","1186","529","657","cloudy","59","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-15T16:00:00.000","Brooklyn Bridge","2057","878","1179","clear-day","64","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-22T15:00:00.000","Brooklyn Bridge","1917","950","967","partly-cloudy-day","46","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-14T11:00:00.000","Brooklyn Bridge","2036","1039","997","partly-cloudy-day","67","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-20T03:00:00.000","Brooklyn Bridge","0","0","0","clear-night","81","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-21T20:00:00.000","Brooklyn Bridge","1410","622","788","clear-day","75","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-10T18:00:00.000","Brooklyn Bridge","120","77","43","cloudy","41","0","40.7081639691088","-73.9995087014816","Daylight Saving Time starts","(40.7081639691088, -73.9995087014816)"
"2019-11-02T06:00:00.000","Brooklyn Bridge","0","0","0","clear-night","37","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-05T10:00:00.000","Brooklyn Bridge","1458","836","622","partly-cloudy-day","70","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-31T17:00:00.000","Brooklyn Bridge","3022","1373","1649","partly-cloudy-day","80","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-27T11:00:00.000","Brooklyn Bridge","1701","862","839","partly-cloudy-day","69","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-05T10:00:00.000","Brooklyn Bridge","1153","601","552","partly-cloudy-day","68","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-10T13:00:00.000","Brooklyn Bridge","717","367","350","rain","38","0.0278","40.7081639691088","-73.9995087014816","Daylight Saving Time starts","(40.7081639691088, -73.9995087014816)"
"2019-03-22T01:00:00.000","Brooklyn Bridge","0","0","0","rain","44","0.1702","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-30T16:00:00.000","Brooklyn Bridge","1588","726","862","partly-cloudy-day","88","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-29T10:00:00.000","Brooklyn Bridge","1195","680","515","clear-day","75","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-19T23:00:00.000","Brooklyn Bridge","20","19","1","partly-cloudy-night","24","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-28T06:00:00.000","Brooklyn Bridge","5","0","5","clear-night","43","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-10T23:00:00.000","Brooklyn Bridge","3","0","3","cloudy","42","0.0014","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-01T06:00:00.000","Brooklyn Bridge","110","53","57","cloudy","53","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-24T20:00:00.000","Brooklyn Bridge","1292","543","749","partly-cloudy-day","78","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-03T23:00:00.000","Brooklyn Bridge","16","13","3","clear-night","69","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-05T09:00:00.000","Brooklyn Bridge","565","281","284","partly-cloudy-day","40","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-26T15:00:00.000","Brooklyn Bridge","1118","503","615","partly-cloudy-day","37","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-08T17:00:00.000","Brooklyn Bridge","1368","631","737","partly-cloudy-day","37","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-03T19:00:00.000","Brooklyn Bridge","2","1","1","clear-night","49","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-27T18:00:00.000","Brooklyn Bridge","92","65","27","cloudy","28","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-17T17:00:00.000","Brooklyn Bridge","2007","925","1082","partly-cloudy-day","76","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-25T10:00:00.000","Brooklyn Bridge","1985","1235","750","clear-day","64","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-09T21:00:00.000","Brooklyn Bridge","42","17","25","partly-cloudy-night","75","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-24T22:00:00.000","Brooklyn Bridge","27","12","15","partly-cloudy-night","74","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-13T13:00:00.000","Brooklyn Bridge","951","446","505","partly-cloudy-day","30","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-29T16:00:00.000","Brooklyn Bridge","1621","776","845","cloudy","42","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-12T10:00:00.000","Brooklyn Bridge","1288","755","533","clear-day","70","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-28T18:00:00.000","Brooklyn Bridge","1076","577","499","partly-cloudy-day","47","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-07T04:00:00.000","Brooklyn Bridge","0","0","0","clear-night","35","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-24T07:00:00.000","Brooklyn Bridge","55","37","18","rain","43","0.0658","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-11T20:00:00.000","Brooklyn Bridge","494","225","269","partly-cloudy-night","65","0","40.7081639691088","-73.9995087014816","Mother's Day","(40.7081639691088, -73.9995087014816)"
"2019-06-17T22:00:00.000","Brooklyn Bridge","12","3","9","partly-cloudy-night","70","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-22T09:00:00.000","Brooklyn Bridge","1104","631","473","clear-day","71","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-13T20:00:00.000","Brooklyn Bridge","15","13","2","clear-night","40","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-03T11:00:00.000","Brooklyn Bridge","1559","800","759","partly-cloudy-day","40","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-02T23:00:00.000","Brooklyn Bridge","28","27","1","partly-cloudy-night","48","0","40.7081639691088","-73.9995087014816","Daylight Saving Time ends","(40.7081639691088, -73.9995087014816)"
"2019-12-20T14:00:00.000","Brooklyn Bridge","1388","636","752","clear-day","31","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-14T08:00:00.000","Brooklyn Bridge","192","56","136","partly-cloudy-day","21","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-08T17:00:00.000","Brooklyn Bridge","2541","1098","1443","partly-cloudy-day","77","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-22T06:00:00.000","Brooklyn Bridge","118","87","31","clear-night","62","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-01T13:00:00.000","Brooklyn Bridge","1564","721","843","clear-day","43","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-09T10:00:00.000","Brooklyn Bridge","394","187","207","cloudy","55","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-28T13:00:00.000","Brooklyn Bridge","3371","2061","1310","clear-day","51","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-24T13:00:00.000","Brooklyn Bridge","127","61","66","rain","57","0.0913","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-20T18:00:00.000","Brooklyn Bridge","2122","1152","970","clear-day","77","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-11T23:00:00.000","Brooklyn Bridge","15","12","3","cloudy","73","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
