"building_id","boro","phn","street_address","total_units","aep_start_date","of_b_c_violations_at_start","current_status","discharge_date","aep_round","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"327667","Brooklyn","264","LINDEN STREET","3","2012-01-31T00:00:00.000","78","AEP Discharged","2016-08-24T00:00:00.000","Aep Round 5","11237","40.697531","-73.915327","4","37","433","3076308","3033350010","Bushwick (East)"
"11462","Manhattan","209","EAST 10 STREET","15","2020-01-31T00:00:00.000","372","AEP Discharged","2020-03-18T00:00:00.000","Aep Round 13","10003","40.729499","-73.986131","3","2","4001","1006468","1004520053","East Village"
"297443","Brooklyn","1449","FULTON STREET","16","2019-01-31T00:00:00.000","1060","AEP Discharged","2019-02-28T00:00:00.000","Aep Round 12","11216","40.680042","-73.942952","3","36","269","3053645","3018570033","Bedford-Stuyvesant (West)"
"675946","Queens","108-44","LIVERPOOL STREET","3","2007-11-13T00:00:00.000","361","AEP Discharged","2017-10-18T00:00:00.000","Aep Round 1","11435","40.690882","-73.800742","12","28","196","4258065","4119390110","South Jamaica"
"185672","Brooklyn","1436","ATLANTIC AVENUE","3","2009-11-12T00:00:00.000","103","AEP Discharged","2023-01-05T00:00:00.000","Aep Round 3","11216","40.678182","-73.944735","8","36","313","3029829","3012020040","Crown Heights (North)"
"389372","Brooklyn","294","WEBSTER AVENUE","38","2023-01-31T00:00:00.000","665","AEP Discharged","2023-05-09T00:00:00.000","Aep Round 16","11230","40.633059","-73.970327","14","40","482","3127838","3054210031","Flatbush (West)-Ditmas Park-Parkville"
"354143","Brooklyn","2227","PITKIN AVENUE","5","2019-01-31T00:00:00.000","181","AEP Discharged","2019-06-13T00:00:00.000","Aep Round 12","11207","40.672752","-73.890124","5","42","1152","3088793","3039940034","East New York (North)"
"371201","Brooklyn","529","SNEDIKER AVENUE","6","2016-02-01T00:00:00.000","535","AEP Active",,"Aep Round 9","11207","40.661836","-73.899055","5","42","1132","3085365","3038340010","East New York-New Lots"
"150165","Brooklyn","327","43 STREET","18","2016-02-01T00:00:00.000","674","AEP Discharged","2016-06-09T00:00:00.000","Aep Round 9","11232","40.65115","-74.009745","7","38","82","3010829","3007230065","Sunset Park (West)"
"225238","Brooklyn","701","CONEY ISLAND AVENUE","6","2019-01-31T00:00:00.000","572","AEP Discharged","2020-08-18T00:00:00.000","Aep Round 12","11218","40.640417","-73.969099","14","39","1522","3118210","3051410136","Flatbush (West)-Ditmas Park-Parkville"
"314045","Brooklyn","199","HOWARD AVENUE","6","2007-11-13T00:00:00.000","850","AEP Discharged","2010-11-18T00:00:00.000","Aep Round 1","11233","40.681631","-73.919732","3","41","379","3040820","3015090001","Bedford-Stuyvesant (East)"
"66611","Bronx","490","EAST 184 STREET","16","2013-01-31T00:00:00.000","655","AEP Discharged","2013-06-04T00:00:00.000","Aep Round 6","10458","40.855669","-73.892298","6","15","385","2011629","2030530064","Belmont"
"102706","Bronx","716","PENFIELD STREET","7","2014-01-31T00:00:00.000","383","AEP Discharged","2014-06-10T00:00:00.000","Aep Round 7","10470","40.904896","-73.849115","12","11","442","2071872","2051130038","Wakefield-Woodlawn"
"398190","Brooklyn","131","WYCKOFF AVENUE","8","2015-02-02T00:00:00.000","684","AEP Discharged","2018-01-04T00:00:00.000","Aep Round 8","11237","40.704135","-73.918933","4","37","445","3073935","3032490004","Bushwick (West)"
"315782","Brooklyn","211","IRVING AVENUE","6","2012-01-31T00:00:00.000","769","AEP Discharged","2012-06-06T00:00:00.000","Aep Round 5","11237","40.701175","-73.91815","4","37","443","3074849","3032800004","Bushwick (West)"
"395060","Brooklyn","2832","WEST 36 STREET","6","2022-01-31T00:00:00.000","426","AEP Discharged","2022-05-19T00:00:00.000","Aep Round 15","11224","40.576174","-74.002012","13","47","328","3188690","3070040021","Coney Island-Sea Gate"
"227102","Brooklyn","24","COVERT STREET","8","2018-01-31T00:00:00.000","230","AEP Discharged","2018-03-08T00:00:00.000","Aep Round 11","11207","40.685485","-73.913107","4","37","401","3326316","3034200018","Bushwick (East)"
"185400","Brooklyn","225","ATKINS AVENUE","4","2009-11-12T00:00:00.000","278","AEP Active",,"Aep Round 3","11208","40.673542","-73.878738","5","37","1194","3089328","3040230001","East New York (North)"
"283224","Brooklyn","289","EAST 94 STREET","6","2019-01-31T00:00:00.000","298","AEP Discharged","2019-04-25T00:00:00.000","Aep Round 12","11212","40.65904","-73.921896","17","41","886","3101201","3046490063","East Flatbush-Remsen Village"
"25930","Manhattan","200","NAGLE AVENUE","48","2015-02-02T00:00:00.000","2027","AEP Discharged","2015-07-09T00:00:00.000","Aep Round 8","10034","40.862103","-73.923371","12","10","291","1064715","1022170035","Inwood"
"367889","Brooklyn","232","SCHENECTADY AVENUE","6","2007-11-13T00:00:00.000","1723","AEP Discharged","2019-05-29T00:00:00.000","Aep Round 1","11213","40.671306","-73.933677","8","35","35301","3036759","3013770031","Crown Heights (North)"
"349862","Brooklyn","1898","PACIFIC STREET","12","2021-02-01T00:00:00.000","383","AEP Active",,"Aep Round 14","11233","40.676215","-73.923592","8","41","307","3035734","3013440107","Crown Heights (North)"
"155392","Brooklyn","1173","52 STREET","36","2020-01-31T00:00:00.000","1503","AEP Discharged","2020-10-13T00:00:00.000","Aep Round 13","11219","40.635127","-73.996797","12","44","220","3138325","3056540042","Borough Park"
"311306","Brooklyn","1358","HERKIMER STREET","3","2008-11-13T00:00:00.000","212","AEP Discharged","2011-04-06T00:00:00.000","Aep Round 2","11233","40.67739","-73.908604","16","37","369","3042679","3015700019","Ocean Hill"
"297778","Brooklyn","2106","FULTON STREET","6","2008-11-13T00:00:00.000","444","AEP Discharged","2011-04-19T00:00:00.000","Aep Round 2","11233","40.67837","-73.912658","16","41","301","3042162","3015510005","Ocean Hill"
"374870","Brooklyn","575","ST MARKS AVENUE","7","2023-01-31T00:00:00.000","214","AEP Active",,"Aep Round 16","11216","40.675664","-73.954712","8","35","221","3030616","3012170069","Crown Heights (North)"
"327905","Brooklyn","445","LINWOOD STREET","3","2013-01-31T00:00:00.000","276","AEP Active",,"Aep Round 6","11208","40.674556","-73.882748","5","42","1166","3088948","3040030004","East New York (North)"
"185939","Brooklyn","2270","ATLANTIC AVENUE","3","2007-11-13T00:00:00.000","361","AEP Discharged","2011-03-23T00:00:00.000","Aep Round 1","11233","40.676296","-73.910267","16","37","36501","3038601","3014350013","Ocean Hill"
"342128","Brooklyn","3602","NEPTUNE AVENUE","6","2017-01-31T00:00:00.000","276","AEP Discharged","2017-06-16T00:00:00.000","Aep Round 10","11224","40.576978","-74.002333","13","47","328","3188683","3070040011","Coney Island-Sea Gate"
"3432","Manhattan","201","WEST 121 STREET","23","2023-01-31T00:00:00.000","279","AEP Discharged","2023-06-28T00:00:00.000","Aep Round 16","10027","40.806625","-73.950679","10","9","220","1058513","1019270029","Harlem (South)"
"4212","Manhattan","2915","FREDERICK DOUGLASS BOULEVARD","19","2016-02-01T00:00:00.000","331","AEP Discharged","2016-07-15T00:00:00.000","Aep Round 9","10039","40.828736","-73.937611","10","9","23502","1060897","1020470031","Harlem (North)"
"63567","Bronx","539","EAST 147 STREET","11","2013-01-31T00:00:00.000","554","AEP Discharged","2015-02-10T00:00:00.000","Aep Round 6","10455","40.813081","-73.914082","1","8","43","2000116","2022740034","Mott Haven-Port Morris"
"215357","Brooklyn","196","BUFFALO AVENUE","13","2020-01-31T00:00:00.000","480","AEP Active",,"Aep Round 13","11213","40.672478","-73.925215","8","41","347","3036312","3013680051","Crown Heights (North)"
"352600","Brooklyn","152","PATCHEN AVENUE","7","2014-01-31T00:00:00.000","729","AEP Discharged","2021-01-12T00:00:00.000","Aep Round 7","11221","40.686249","-73.926739","3","36","385","3045561","3016520044","Bedford-Stuyvesant (East)"
"101290","Bronx","4426","PARK AVENUE","3","2021-02-01T00:00:00.000","112","AEP Discharged","2022-02-28T00:00:00.000","Aep Round 14","10457","40.853309","-73.896122","6","15","395","2011302","2030370041","Tremont"
"686471","Queens","1868","PALMETTO STREET","6","2016-02-01T00:00:00.000","129","AEP Discharged","2016-05-11T00:00:00.000","Aep Round 9","11385","40.704155","-73.906299","5","34","549","4082965","4034690015","Ridgewood"
"22529","Manhattan","61","HAMILTON PLACE","25","2019-01-31T00:00:00.000","1250","AEP Discharged","2019-05-29T00:00:00.000","Aep Round 12","10031","40.822471","-73.951588","9","7","225","1061743","1020710045","Hamilton Heights-Sugar Hill"
"66352","Bronx","865","EAST 181 STREET","13","2016-02-01T00:00:00.000","460","AEP Discharged","2016-05-31T00:00:00.000","Aep Round 9","10460","40.846174","-73.882572","6","15","363","2013163","2031240042","West Farms"
"174245","Brooklyn","2034","78 STREET","22","2019-01-31T00:00:00.000","408","AEP Active",,"Aep Round 12","11214","40.608595","-73.9927","11","43","272","3162304","3062630020","Bensonhurst"
"318113","Brooklyn","576","JEROME STREET","3","2014-01-31T00:00:00.000","196","AEP Active",,"Aep Round 7","11207","40.666936","-73.885127","5","42","1124","3090434","3040770039","East New York-New Lots"
"185939","Brooklyn","2270","ATLANTIC AVENUE","3","2014-01-31T00:00:00.000","361","AEP Discharged","2015-09-16T00:00:00.000","Aep Round 7","11233","40.676296","-73.910267","16","37","36501","3038601","3014350013","Ocean Hill"
"296218","Brooklyn","113","FREEMAN STREET","6","2015-02-02T00:00:00.000","166","AEP Discharged","2015-06-24T00:00:00.000","Aep Round 8","11222","40.73426","-73.957076","1","33","56301","3063942","3025040066","Greenpoint"
"346370","Brooklyn","1948","NOSTRAND AVENUE","24","2019-01-31T00:00:00.000","834","AEP Discharged","2019-06-25T00:00:00.000","Aep Round 12","11210","40.63789","-73.948202","14","45","78801","3121052","3052310034","Flatbush"
"236406","Brooklyn","570","EAST 2 STREET","12","2017-01-31T00:00:00.000","400","AEP Discharged","2022-04-20T00:00:00.000","Aep Round 10","11218","40.637161","-73.977182","12","39","486","3126584","3053850022","Kensington"
"58004","Bronx","1205","COMMONWEALTH AVENUE","9","2016-02-01T00:00:00.000","325","AEP Discharged","2021-01-11T00:00:00.000","Aep Round 9","10472","40.83003","-73.867851","9","18","68","2024603","2037610001","Soundview-Bruckner-Bronx River"
"61064","Bronx","3569","DEKALB AVENUE","54","2020-01-31T00:00:00.000","3218","AEP Discharged","2020-10-26T00:00:00.000","Aep Round 13","10467","40.884184","-73.878979","7","11","43101","2017838","2033290040","Norwood"
"117520","Bronx","757","VAN NEST AVENUE","3","2015-02-02T00:00:00.000","32","AEP Discharged","2016-08-24T00:00:00.000","Aep Round 8","10462","40.844212","-73.863503","11","15","238","2043122","2040350027","Pelham Parkway-Van Nest"
"371724","Brooklyn","40","SOMERS STREET","3","2007-11-13T00:00:00.000","270","AEP Discharged","2011-03-23T00:00:00.000","Aep Round 1","11233","40.67883","-73.910466","16","37","369","3042006","3015427501","Ocean Hill"
"73852","Bronx","1123","EAST TREMONT AVENUE","3","2022-01-31T00:00:00.000","159","AEP Active",,"Aep Round 15","10460","40.839964","-73.876552","6","15","220","2042428","2040040009","West Farms"
"112741","Bronx","1065","TELLER AVENUE","3","2011-01-31T00:00:00.000","246","AEP Discharged","2012-12-10T00:00:00.000","Aep Round 4","10456","40.829102","-73.913505","4","16","175","2002239","2024330068","Concourse-Concourse Village"
"85782","Bronx","2226","HOLLAND AVENUE","25","2015-02-02T00:00:00.000","589","AEP Discharged","2015-06-10T00:00:00.000","Aep Round 8","10467","40.858454","-73.865611","11","13","330","2050026","2043450021","Allerton"
"218643","Brooklyn","324","CENTRAL AVENUE","6","2015-02-02T00:00:00.000","153","AEP Active",,"Aep Round 8","11221","40.695476","-73.920595","4","37","419","3075624","3033050042","Bushwick (East)"
"344340","Brooklyn","2516","NEWKIRK AVENUE","16","2023-01-31T00:00:00.000","934","AEP Active",,"Aep Round 16","11226","40.639701","-73.95296","17","45","79002","3120378","3052120043","East Flatbush-Erasmus"
"41684","Manhattan","618","WEST 142 STREET","43","2018-01-31T00:00:00.000","1374","AEP Discharged","2018-06-07T00:00:00.000","Aep Round 11","10031","40.824757","-73.952439","9","7","225","1062333","1020880106","Hamilton Heights-Sugar Hill"
"57762","Bronx","1142","COLLEGE AVENUE","30","2023-01-31T00:00:00.000","2392","AEP Active",,"Aep Round 16","10456","40.831147","-73.914322","4","16","175","2002258","2024340015","Concourse-Concourse Village"
"386854","Brooklyn","642","VERMONT STREET","6","2011-01-31T00:00:00.000","231","AEP Discharged","2011-07-26T00:00:00.000","Aep Round 4","11207","40.663737","-73.891808","5","42","1126","3085104","3038240051","East New York-New Lots"
"353119","Brooklyn","473","PENNSYLVANIA AVENUE","16","2019-01-31T00:00:00.000","1444","AEP Discharged","2020-02-19T00:00:00.000","Aep Round 12","11207","40.665658","-73.894263","5","42","1126","3084659","3038060015","East New York-New Lots"
"121107","Bronx","150","WEST 179 STREET","36","2013-01-31T00:00:00.000","1481","AEP Discharged","2016-12-20T00:00:00.000","Aep Round 6","10453","40.855415","-73.913565","5","14","24502","2014862","2032210026","University Heights (South)-Morris Heights"
"355146","Brooklyn","1144","PRESIDENT STREET","8","2017-01-31T00:00:00.000","142","AEP Discharged","2017-06-15T00:00:00.000","Aep Round 10","11225","40.668169","-73.952565","9","35","321","3033523","3012820016","Crown Heights (South)"
"270194","Brooklyn","299","EAST 54 STREET","6","2022-01-31T00:00:00.000","370","AEP Active",,"Aep Round 15","11203","40.65141","-73.926428","17","45","938","3103048","3047020057","East Flatbush-Rugby"
"356973","Brooklyn","1922","PROSPECT PLACE","4","2015-02-02T00:00:00.000","472","AEP Discharged","2019-11-20T00:00:00.000","Aep Round 8","11233","40.672244","-73.912356","16","41","363","3039366","3014650024","Ocean Hill"
"326295","Brooklyn","1277","LINCOLN PLACE","6","2020-01-31T00:00:00.000","254","AEP Discharged","2020-03-23T00:00:00.000","Aep Round 13","11213","40.669939","-73.934497","8","35","35301","3037030","3013830049","Crown Heights (North)"
"349897","Brooklyn","1971","PACIFIC STREET","3","2012-01-31T00:00:00.000","281","AEP Discharged","2013-05-02T00:00:00.000","Aep Round 5","11233","40.676204","-73.923055","8","41","307","3035622","3013390073","Crown Heights (North)"
"314098","Brooklyn","351","HOWARD AVENUE","23","2015-02-02T00:00:00.000","1208","AEP Discharged","2015-06-16T00:00:00.000","Aep Round 8","11233","40.675504","-73.919346","16","41","303","3038672","3014390004","Ocean Hill"
"5749","Manhattan","2013","AMSTERDAM AVENUE","23","2011-01-31T00:00:00.000","1682","AEP Discharged","2011-07-13T00:00:00.000","Aep Round 4","10032","40.834575","-73.940767","12","10","245","1062533","1021090007","Washington Heights (South)"
"388441","Brooklyn","655","WARWICK STREET","6","2021-02-01T00:00:00.000","773","AEP Discharged","2021-04-21T00:00:00.000","Aep Round 14","11207","40.666891","-73.884171","5","42","1124","3090478","3040790011","East New York-New Lots"
"49690","Bronx","1977","BIRCHALL AVENUE","3","2015-02-02T00:00:00.000","260","AEP Discharged","2020-07-23T00:00:00.000","Aep Round 8","10462","40.848846","-73.86846","11","15","220","2047839","2042530075","West Farms"
"363853","Brooklyn","483","ROGERS AVENUE","6","2021-02-01T00:00:00.000","506","AEP Active",,"Aep Round 14","11225","40.660408","-73.953504","9","40","800","3114992","3050330007","Prospect Lefferts Gardens-Wingate"
"287552","Brooklyn","1199","EASTERN PARKWAY","15","2023-01-31T00:00:00.000","565","AEP Discharged","2023-06-01T00:00:00.000","Aep Round 16","11213","40.66869","-73.928954","8","41","34901","3037372","3013910047","Crown Heights (North)"
"43379","Manhattan","609","WEST 180 STREET","21","2014-01-31T00:00:00.000","1771","AEP Active",,"Aep Round 7","10033","40.848792","-73.934613","12","10","271","1063913","1021620074","Washington Heights (North)"
"346867","Brooklyn","573","NOSTRAND AVENUE","6","2019-01-31T00:00:00.000","414","AEP Discharged","2020-12-17T00:00:00.000","Aep Round 12","11216","40.677756","-73.949746","8","36","315","3029816","3012010074","Crown Heights (North)"
"81536","Bronx","2264","GRAND AVENUE","26","2011-01-31T00:00:00.000","1400","AEP Discharged","2011-06-30T00:00:00.000","Aep Round 4","10453","40.858791","-73.905831","5","14","251","2014214","2031960056","University Heights (South)-Morris Heights"
"221437","Brooklyn","67","CLARKSON AVENUE","3","2014-01-31T00:00:00.000","76","AEP Discharged","2015-08-28T00:00:00.000","Aep Round 7","11226","40.654975","-73.957649","9","40","79601","3115976","3050550078","Prospect Lefferts Gardens-Wingate"
"379335","Brooklyn","358","MARCUS GARVEY BOULEVARD","3","2023-01-31T00:00:00.000","71","AEP Discharged","2023-06-09T00:00:00.000","Aep Round 16","11221","40.684837","-73.938423","3","36","275","3052163","3018310048","Bedford-Stuyvesant (East)"
"379119","Brooklyn","245","SULLIVAN PLACE","40","2011-01-31T00:00:00.000","1802","AEP Discharged","2020-09-24T00:00:00.000","Aep Round 4","11225","40.664585","-73.952752","9","35","321","3034451","3013050068","Crown Heights (South)"
"60446","Bronx","1821","DAVIDSON AVENUE","55","2017-01-31T00:00:00.000","734","AEP Discharged","2017-06-14T00:00:00.000","Aep Round 10","10453","40.849738","-73.912039","5","14","217","2008516","2028670134","University Heights (South)-Morris Heights"
"287065","Brooklyn","903","EAST 106 STREET","3","2016-02-01T00:00:00.000","58","AEP Active",,"Aep Round 9","11236","40.647714","-73.893682","18","46","984","3340998","3082147501","Canarsie"
