"vendor_id","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","mta_tax","tip_amount","tolls_amount","total_amount","imp_surcharge","extra","rate_code"
"CMT","2014-06-22T04:20:50.000","2014-06-22T04:31:05.000","2","2.8999999999999999","-73.999709999999993","40.714756999999999","N","-73.985681999999997","40.746904999999998","CRD","11","0.5","0.59999999999999998","0","12.6","0.5",,"1"
"VTS","2014-12-20T00:35:00.000","2014-12-20T00:56:00.000","1","5.3200000000000003","-73.952174999999997","40.778157",,"-73.994951999999998","40.726081999999998","CSH","18","0.5","0","0","19","0.5",,"1"
"VTS","2014-09-13T09:38:00.000","2014-09-13T09:47:00.000","1","0.93000000000000005","-73.971464999999995","40.755257",,"-73.978480000000005","40.762991999999997","CRD","7.5","0.5","1.5","0","9.5","0",,"1"
"VTS","2014-03-08T08:17:00.000","2014-03-08T08:24:00.000","1","1.1299999999999999","-73.987290000000002","40.755066999999997",,"-73.984695000000002","40.748384999999999","CSH","6.5","0.5","0","0","7","0",,"1"
"VTS","2014-10-25T17:29:00.000","2014-10-25T17:45:00.000","1","3.04","-73.994330000000005","40.726514999999999",,"-73.996032","40.758715000000002","CRD","13","0.5","2.6000000000000001","0","16.100000000000001","0",,"1"
"VTS","2014-11-09T22:46:00.000","2014-11-09T23:12:00.000","1","11.710000000000001","-73.782105000000001","40.644722000000002",,"-73.957939999999994","40.675404999999998","CRD","34.5","0.5","8.75","0","44.25","0.5",,"1"
"VTS","2014-06-16T06:43:00.000","2014-06-16T06:52:00.000","1","5.0800000000000001","-74.007592000000002","40.705531999999998",,"-73.977073000000004","40.751694999999998","CRD","16","0.5","3.2000000000000002","0","19.699999999999999","0",,"1"
"VTS","2014-02-04T23:46:00.000","2014-02-04T23:51:00.000","2","0.93000000000000005","-73.971647000000004","40.746251999999998",,"-73.972347999999997","40.755487000000002","CRD","5.5","0.5","1","0","7.5","0.5",,"1"
"VTS","2014-01-24T10:24:00.000","2014-01-24T11:08:00.000","1","11.02","-73.863065000000006","40.768737999999999",,"-73.986452","40.692495000000001","CRD","38.5","0.5","9.6199999999999992","0","48.619999999999997","0",,"1"
"VTS","2014-12-17T18:49:00.000","2014-12-17T19:06:00.000","1","1.0900000000000001","-73.989428000000004","40.760629999999999",,"-73.979647999999997","40.752907","CSH","11.5","0.5","0","0","13","1",,"1"
"CMT","2014-11-04T17:54:12.000","2014-11-04T18:06:58.000","1","1.2","-73.987269999999995","40.750542000000003","N","-73.999498000000003","40.761426999999998","CSH","9","0.5","0","0","9.5","0",,"1"
"VTS","2014-07-28T19:32:00.000","2014-07-28T19:49:00.000","1","3.9100000000000001","-74.003853000000007","40.732726999999997",,"-73.981987000000004","40.771422000000001","CSH","15","0.5","0","0","16.5","1",,"1"
"CMT","2014-12-18T14:53:54.000","2014-12-18T15:07:52.000","1","1.3","-73.962829999999997","40.778260000000003","N","-73.961907999999994","40.765011000000001","CSH","10","0.5","0","0","10.5","0",,"1"
"VTS","2014-09-13T21:15:00.000","2014-09-13T21:19:00.000","1","0.5","-74.005996999999994","40.735711999999999",,"-74.002529999999993","40.733972000000001","CRD","4.5","0.5","1","0","6.5","0.5",,"1"
"VTS","2014-10-19T20:28:00.000","2014-10-19T20:32:00.000","1","0.83999999999999997","-73.950869999999995","40.774763",,"-73.953033000000005","40.766485000000003","CRD","5","0.5","1.1000000000000001","0","7.0999999999999996","0.5",,"1"
"CMT","2014-10-22T16:28:07.000","2014-10-22T16:32:53.000","1","0.59999999999999998","-73.991405","40.739013","N","-74.000961000000004","40.740009999999998","CSH","5","0.5","0","0","6.5","1",,"1"
"VTS","2014-01-11T03:05:00.000","2014-01-11T03:17:00.000","3","4.2199999999999998","-73.996849999999995","40.720416999999998",,"-73.958072000000001","40.770181999999998","CRD","14","0.5","2.8999999999999999","0","17.899999999999999","0.5",,"1"
"VTS","2014-04-27T02:55:00.000","2014-04-27T03:13:00.000","1","3.6200000000000001","-73.984407000000004","40.728816999999999",,"-73.951921999999996","40.709555000000002","CRD","15.5","0.5","0","0","16.5","0.5",,"1"
"VTS","2014-05-15T09:23:00.000","2014-05-15T09:34:00.000","1","0.71999999999999997","-73.989879999999999","40.747146999999998",,"-73.977716999999998","40.742351999999997","CSH","8","0.5","0","0","8.5","0",,"1"
"VTS","2014-01-14T11:23:00.000","2014-01-14T11:27:00.000","1","0.62","-73.973712000000006","40.749625000000002",,"-73.966357000000002","40.753366999999997","CRD","4.5","0.5","0.90000000000000002","0","5.9000000000000004","0",,"1"
"CMT","2014-04-14T11:47:18.000","2014-04-14T12:00:18.000","1","1.8999999999999999","-73.975055999999995","40.790339000000003","N","-73.979011999999997","40.764502999999998","CRD","10.5","0.5","2.2000000000000002","0","13.199999999999999","0",,"1"
"CMT","2014-07-29T17:51:34.000","2014-07-29T18:06:25.000","1","1.3","-73.991187999999994","40.750138","N","-73.997356999999994","40.763097999999999","CRD","10.5","0.5","2.3999999999999999","0","14.4","1",,"1"
"VTS","2014-02-14T11:06:00.000","2014-02-14T11:26:00.000","5","9.1699999999999999","-73.971147000000002","40.758201999999997",,"-73.872730000000004","40.774251999999997","CRD","27","0.5","8.0800000000000001","5.3300000000000001","40.909999999999997","0",,"1"
"CMT","2014-09-03T16:08:55.000","2014-09-03T16:14:36.000","1","1.1000000000000001","-73.970229000000003","40.789254","N","-73.958456999999996","40.779029000000001","CRD","6.5","0.5","2","0","10","1",,"1"
"CMT","2014-08-30T13:19:41.000","2014-08-30T13:28:23.000","1","3.8999999999999999","-73.948677000000004","40.788961","N","-73.971734999999995","40.746155000000002","CRD","13","0.5","1.5","0","15","0",,"1"
"CMT","2014-03-22T23:30:23.000","2014-03-22T23:53:18.000","1","3.7999999999999998","-73.983665000000002","40.773713000000001","N","-73.989861000000005","40.731133","CRD","17.5","0.5","3.7000000000000002","0","22.199999999999999","0.5",,"1"
"CMT","2014-08-12T22:11:51.000","2014-08-12T22:15:27.000","2","0.90000000000000002","-73.958102999999994","40.670313","N","-73.954066999999995","40.662962999999998","CSH","5","0.5","0","0","6","0.5",,"1"
"VTS","2014-03-05T06:37:00.000","2014-03-05T06:50:00.000","1","2.9199999999999999","-73.971226999999999","40.794435",,"-73.974022000000005","40.761066999999997","CRD","12","0.5","3","0","15.5","0",,"1"
"VTS","2014-12-12T00:13:00.000","2014-12-12T00:47:00.000","1","4.4800000000000004","-74.008690000000001","40.710875000000001",,"-74.037706999999997","40.715457000000001","CRD","40","0.5","10","0","50.5","0",,"5"
"CMT","2014-03-27T16:51:53.000","2014-03-27T17:07:13.000","1","2.5","-73.979623000000004","40.749428000000002","N","-73.960230999999993","40.781523999999997","CSH","13","0.5","0","0","14.5","1",,"1"
"VTS","2014-06-21T05:56:00.000","2014-06-21T06:05:00.000","1","2.5899999999999999","-73.983949999999993","40.749630000000003",,"-74.001472000000007","40.719062000000001","CSH","10.5","0.5","0","0","11.5","0.5",,"1"
"CMT","2014-04-21T10:13:58.000","2014-04-21T10:18:21.000","1","0.59999999999999998","-73.988851999999994","40.727072999999997","N","-73.996956999999995","40.726864999999997","CRD","5","0.5","1","0","6.5","0",,"1"
"VTS","2014-03-22T12:25:00.000","2014-03-22T12:48:00.000","1","4.3499999999999996","-73.964714999999998","40.763247",,"-74.006879999999995","40.727462000000003","CSH","18","0.5","0","0","18.5","0",,"1"
"CMT","2014-02-21T16:29:47.000","2014-02-21T16:42:48.000","1","1.7","-73.971171999999996","40.756014999999998","N","-73.954193000000004","40.778792000000003","CSH","10.5","0.5","0","0","12","1",,"1"
"VTS","2014-07-14T21:13:00.000","2014-07-14T21:30:00.000","5","4.0099999999999998","-73.979292000000001","40.727471999999999",,"-73.950157000000004","40.776575000000001","CRD","15","0.5","3.1000000000000001","0","19.100000000000001","0.5",,"1"
"CMT","2014-02-04T21:27:48.000","2014-02-04T21:35:57.000","1","1.8","-73.992932999999994","40.748122000000002","N","-73.989762999999996","40.729492999999998","CSH","8","0.5","0","0","9","0.5",,"1"
"CMT","2014-11-14T13:07:57.000","2014-11-14T13:23:30.000","1","1.7","-74.003344999999996","40.739080000000001","N","-73.985574","40.758622000000003","CSH","11","0.5","0","0","11.5","0",,"1"
"CMT","2014-03-10T09:49:46.000","2014-03-10T10:41:11.000","2","5.5999999999999996","-73.985977000000005","40.717962999999997","N","-74.000397000000007","40.758603000000001","CRD","32.5","0.5","6.5999999999999996","0","39.600000000000001","0",,"1"
"CMT","2014-10-28T19:25:57.000","2014-10-28T19:29:41.000","2","0.69999999999999996","-73.998272999999998","40.726300000000002","N","-73.994698","40.733953999999997","CRD","4.5","0.5","2","0","8","1",,"1"
"CMT","2014-04-21T00:35:43.000","2014-04-21T01:01:36.000","2","9.6999999999999993","-74.005966000000001","40.740076999999999","N","-74.015658999999999","40.711824","CRD","30","0.5","0","0","31","0.5",,"1"
"CMT","2014-05-28T22:38:07.000","2014-05-28T22:48:47.000","1","2.5","-73.978063000000006","40.754778000000002","N","-73.976634000000004","40.764887999999999","CRD","10.5","0.5","6.5","0","18","0.5",,"1"
"VTS","2014-05-12T19:04:00.000","2014-05-12T19:16:00.000","1","3.0699999999999998","-73.936637000000005","40.798634999999997",,"-73.965817000000001","40.762027000000003","CRD","11.5","0.5","2.5","0","15.5","1",,"1"
"CMT","2014-05-01T16:50:56.000","2014-05-01T17:04:09.000","1","2.5","-73.992284999999995","40.769061999999998","N","-73.971288000000001","40.800789999999999","CRD","11","0.5","1","0","13.5","1",,"1"
"VTS","2014-09-10T15:37:00.000","2014-09-10T16:21:00.000","4","8.9399999999999995","-73.975953000000004","40.750027000000003",,"-73.837173000000007","40.723367000000003","CRD","52","0.5","0","5.3300000000000001","57.829999999999998","0",,"2"
"VTS","2014-11-07T09:10:00.000","2014-11-07T09:27:00.000","1","2.9700000000000002","-73.947029999999998","40.783994999999997",,"-73.969157999999993","40.753419999999998","CRD","13.5","0.5","2.7000000000000002","0","16.699999999999999","0",,"1"
"VTS","2014-07-10T17:51:00.000","2014-07-10T18:03:00.000","1","2.6099999999999999","-73.964451999999994","40.773184999999998",,"-73.969849999999994","40.799657000000003","CRD","11","0.5","2","0","14.5","1",,"1"
"VTS","2014-03-26T16:20:00.000","2014-03-26T16:28:00.000","6","1.1699999999999999","-73.984092000000004","40.765116999999996",,"-73.980382000000006","40.780676999999997","CSH","7.5","0.5","0","0","9","1",,"1"
"CMT","2014-08-11T01:05:38.000","2014-08-11T01:18:28.000","2","3.7000000000000002","-73.989710000000002","40.729806000000004","N","-73.979100000000003","40.679915999999999","CRD","14","0.5","3","0","18","0.5",,"1"
"CMT","2014-03-10T07:07:35.000","2014-03-10T07:10:06.000","1","1.1000000000000001","-73.946066999999999","40.781381000000003","N","-73.935621999999995","40.795608999999999","CRD","5","0.5","0.5","0","6","0",,"1"
"VTS","2014-09-17T10:04:00.000","2014-09-17T10:20:00.000","3","6.6200000000000001","-73.979524999999995","40.752234999999999",,"-74.013897","40.71443","CRD","21","0.5","6.2999999999999998","0","27.800000000000001","0",,"1"
"VTS","2014-01-26T11:13:00.000","2014-01-26T11:23:00.000","6","1.6299999999999999","-73.990641999999994","40.755929999999999",,"-73.968952000000002","40.756055000000003","CRD","9","0.5","2","0","11.5","0",,"1"
"CMT","2014-02-08T17:17:44.000","2014-02-08T17:24:19.000","1","1","0","0","N","0","0","CRD","6.5","0.5","1","0","8","0",,"1"
"VTS","2014-12-21T03:59:00.000","2014-12-21T04:03:00.000","1","1.3500000000000001","-73.980119999999999","40.7423",,"-73.978210000000004","40.729500000000002","CRD","6","0.5","1.3","0","8.3000000000000007","0.5",,"1"
"CMT","2014-05-16T07:04:53.000","2014-05-16T07:07:52.000","1","0.5","-73.995999999999995","40.749237999999998","N","-74.004497000000001","40.752493000000001","CSH","4","0.5","0","0","4.5","0",,"1"
"VTS","2014-10-03T23:46:00.000","2014-10-03T23:52:00.000","5","2.2799999999999998","-73.978926999999999","40.771680000000003",,"-73.959395000000001","40.780282","CRD","8.5","0.5","2.25","0","11.75","0.5",,"1"
"VTS","2014-12-15T21:55:00.000","2014-12-15T22:29:00.000","1","15.199999999999999","-73.983097000000001","40.760987",,"-73.801310000000001","40.67033","CRD","52","0.5","11.470000000000001","5.3300000000000001","69.299999999999997","0",,"2"
"CMT","2014-07-21T01:01:26.000","2014-07-21T01:08:47.000","1","1.8999999999999999","-73.971200999999994","40.795459999999999","N","-73.955011999999996","40.819969","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"CMT","2014-09-01T21:43:49.000","2014-09-01T21:51:09.000","2","1.8","-73.978121999999999","40.786583","N","-73.966718","40.807904999999998","CSH","8","0.5","0","0","9","0.5",,"1"
"VTS","2014-03-18T18:18:00.000","2014-03-18T18:24:00.000","5","0.73999999999999999","-73.981032999999996","40.741722000000003",,"-73.975302999999997","40.750022000000001","CRD","6","0.5","0","0","7.5","1",,"1"
"VTS","2014-12-18T23:45:00.000","2014-12-19T01:13:00.000","1","29.640000000000001","-73.981333000000006","40.757796999999997",,"-74.340147000000002","40.858037000000003","CRD","123.5","0.5","27.050000000000001","11.75","162.80000000000001","0",,"5"
"VTS","2014-05-15T17:13:00.000","2014-05-15T17:36:00.000","5","4.1399999999999997","-73.991427000000002","40.75",,"-73.940691999999999","40.755701999999999","CSH","18","0.5","0","0","19.5","1",,"1"
"CMT","2014-03-18T17:23:38.000","2014-03-18T18:08:04.000","1","13.199999999999999","-73.874497000000005","40.774084999999999","N","-73.985051999999996","40.666124000000003","CRD","41","0.5","8.5","0","51","1",,"1"
"VTS","2014-04-28T20:22:00.000","2014-04-28T20:32:00.000","1","1.47","-73.989750000000001","40.739384999999999",,"-73.995527999999993","40.721626999999998","CRD","8.5","0.5","1.8","0","11.300000000000001","0.5",,"1"
"VTS","2014-02-19T21:24:00.000","2014-02-19T21:36:00.000","2","5.4199999999999999","-74.011312000000004","40.703077",,"-73.96772","40.755437000000001","CRD","17","0.5","5.25","0","23.25","0.5",,"1"
"CMT","2014-04-07T17:17:50.000","2014-04-07T17:25:23.000","1","1.3","-73.953419999999994","40.807259999999999","N","-73.953529000000003","40.807105","CRD","7.5","0.5","0","0","9","1",,"1"
"CMT","2014-09-16T01:05:14.000","2014-09-16T01:27:29.000","1","10.6","-74.012968000000001","40.702418999999999","N","-73.892606000000001","40.704777999999997","CSH","31","0.5","0","0","32","0.5",,"1"
"VTS","2014-02-15T12:32:00.000","2014-02-15T12:36:00.000","1","0.73999999999999999","-73.950770000000006","40.770899999999997",,"-73.951442","40.778711999999999","CSH","5","0.5","0","0","5.5","0",,"1"
"VTS","2014-07-09T22:48:00.000","2014-07-09T22:57:00.000","1","2.2799999999999998","-73.952084999999997","40.769176999999999",,"-73.977706999999995","40.787132","CRD","9","0.5","2.3799999999999999","0","12.380000000000001","0.5",,"1"
"CMT","2014-03-19T16:06:17.000","2014-03-19T16:20:21.000","1","3.1000000000000001","-73.948806000000005","40.773240999999999","N","-73.983159999999998","40.748964999999998","CRD","13","0.5","2","0","16.5","1",,"1"
"CMT","2014-03-23T08:19:26.000","2014-03-23T08:27:33.000","1","2.5","-73.989868000000001","40.767513999999998","N","-73.971861000000004","40.796430000000001","CSH","10","0.5","0","0","10.5","0",,"1"
"VTS","2014-01-24T12:16:00.000","2014-01-24T13:12:00.000","1","3.8500000000000001","-73.953083000000007","40.775072000000002",,"-73.987553000000005","40.750627000000001","CRD","31.5","0.5","6.2999999999999998","0","38.299999999999997","0",,"1"
"VTS","2014-10-10T06:28:00.000","2014-10-10T06:31:00.000","1","0.65000000000000002","-73.991133000000005","40.732475000000001",,"-74.001315000000005","40.736866999999997","CRD","4.5","0.5","1.1200000000000001","0","6.1200000000000001","0",,"1"
"CMT","2014-01-02T08:37:55.000","2014-01-02T08:50:22.000","1","1.6000000000000001","-73.977857","40.752583000000001","N","-74.002543000000003","40.756075000000003","CSH","9.5","0.5","0","0","10","0",,"1"
"CMT","2014-09-18T07:16:05.000","2014-09-18T07:32:14.000","1","5.5999999999999996","-73.982280000000003","40.755797999999999","N","-74.001177999999996","40.71555","CRD","18.5","0.5","3.7999999999999998","0","22.800000000000001","0",,"1"
"VTS","2014-10-13T04:42:00.000","2014-10-13T04:58:00.000","1","2.77","-73.952100000000002","40.821350000000002",,"-73.940572000000003","40.794027","CRD","13","0.5","2.7000000000000002","0","16.699999999999999","0.5",,"1"
"VTS","2014-12-21T17:36:00.000","2014-12-21T17:57:00.000","1","7.04","-73.783777000000001","40.646405000000001",,"-73.814632000000003","40.711767000000002","CSH","21","0.5","0","0","21.5","0",,"1"
"CMT","2014-03-10T08:41:55.000","2014-03-10T09:05:50.000","1","12","-73.862731999999994","40.768858000000002","N","-73.784503999999998","40.643287999999998","CRD","33.5","0.5","6","0","40","0",,"1"
"VTS","2014-08-08T19:30:00.000","2014-08-08T19:42:00.000","1","2.0299999999999998","-74.002655000000004","40.739407",,"-74.009789999999995","40.721722","CRD","10","0.5","1","0","12.5","1",,"1"
"CMT","2014-06-14T21:20:25.000","2014-06-14T21:30:42.000","1","2","-73.973585999999997","40.792023","N","-73.942807999999999","40.785786999999999","CSH","9.5","0.5","0","0","10.5","0.5",,"1"
"CMT","2014-08-15T00:34:30.000","2014-08-15T00:53:47.000","1","4.4000000000000004","-74.007159999999999","40.741655999999999","N","-73.957453999999998","40.774327","CSH","16.5","0.5","0","0","17.5","0.5",,"1"
"VTS","2014-01-20T08:12:00.000","2014-01-20T08:19:00.000","5","2.2000000000000002","-73.997225","40.736806999999999",,"-73.977305000000001","40.764277","CRD","8.5","0.5","1","0","10","0",,"1"
"VTS","2014-12-18T02:12:00.000","2014-12-18T02:23:00.000","1","2.79","-73.976297000000002","40.755426999999997",,"-73.984926999999999","40.724257000000001","CRD","11","0.5","2.8799999999999999","0","14.880000000000001","0.5",,"1"
"VTS","2014-02-16T01:59:00.000","2014-02-16T02:09:00.000","5","2.0800000000000001","-73.982551999999998","40.764557000000003",,"-73.955555000000004","40.768447000000002","CRD","9.5","0.5","2.5","0","13","0.5",,"1"
"VTS","2014-10-19T19:44:00.000","2014-10-19T20:10:00.000","1","5.2999999999999998","-73.98827","40.722945000000003",,"-73.980301999999995","40.779781999999997","CRD","20.5","0.5","4.0999999999999996","0","25.100000000000001","0",,"1"
