"contract_id","contract_number","start_date","end_date","amount","fiscal_year","purpose","program_id","provider_id","agency_name"
"1096","CT112520201404931","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","986887","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","549","DFTA"
"1097","CT181620201404471","2019-07-01T00:00:00.000","2024-06-30T00:00:00.000","7681161","FY2020","NY Scattered-Site Supportive Housing","308","110","DOHMH"
"1098","CT126020201406155","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","8500","FY2020","Support maintenance and expansion of ESOL program","264","67","DYCD"
"1099","CT181620201404475","2019-07-01T00:00:00.000","2024-06-30T00:00:00.000","7896216","FY2020","NY Mental Health Services, Supported Housing","308","342","DOHMH"
"1100","CT126020201403706","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","1377120","FY2020","To provide various services at Highbridge Grdns cornerstone","281","507","DYCD"
"1101","CT112520201404472","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","774934","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"1102","CT112520201404961","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","937103","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","612","DFTA"
"1103","CT112520201404473","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","738809","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"1104","CT112520201404796","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","2327845","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1105","CT112520201404309","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","1066177","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","62","DFTA"
"1106","CT112520201404794","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1527281","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","197","DFTA"
"1107","CT112520201404960","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","888555","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","578","DFTA"
"1108","CT112520201404308","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","927625","FY2020","PROVIDE SENIOR CENTER SERRVICES TO OLDER ADULTS","464","613","DFTA"
"1109","CT112520201404463","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","677671","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","82","DFTA"
"1110","CT106920201403738","2019-09-01T00:00:00.000","2024-08-31T00:00:00.000","925000","FY2020","Senior Affordable Housing Tenant Services","203","245","DSS"
"1111","CT126020201405254","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","To provide GED prep, ESOL, Literacy and math tutoring","264","614","DYCD"
"1112","CT126020201405702","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","7500","FY2020","To support free multicultural dance workshops and rehearsals","264","273","DYCD"
"1113","CT126020200002972","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","463880","FY2020","COMPASS Elementary or Middle School  program at I.S. 162","279","324","DYCD"
"1114","CT126020201404891","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","This program offers to educate  youth doing good deeds,","264","615","DYCD"
"1115","CT106920201406258","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","Provision of Immigrant Opportunities Initiative FY20 07009","122","616","DSS"
"1116","CT112520201404103","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","710353","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","544","DFTA"
"1117","CT126020200000320","2019-07-01T00:00:00.000","2021-06-30T00:00:00.000","819892","FY2020","COMPASS Afterschool programming at PS 121","271","324","DYCD"
"1118","CT126020201401910","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","1217000","FY2020","To support Community Based SYEP Older Youth","399","278","DYCD"
"1119","CT112520201404924","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1937268","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","145","DFTA"
"1120","CT126020200000316","2019-07-01T00:00:00.000","2021-06-30T00:00:00.000","772316","FY2021","COMPASS  afterschool programming at PS 096","271","324","DYCD"
"1121","CT126020201404052","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","460050","FY2020","COMPASS Elementary program at Public School 25","271","479","DYCD"
"1122","CT126020201404435","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","412215","FY2020","COMPASS Middle School program at MS 267 (K267)","279","324","DYCD"
"1123","CT126020200003016","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","828000","FY2020","To support Community Based SYEP Younger Youth","269","466","DYCD"
"1124","CT112520201404101","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","697064","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","544","DFTA"
"1125","CT106920201404176","2019-10-01T00:00:00.000","2025-09-30T00:00:00.000","2707110","FY2020","Provision of Case Coordination for Cluster Conversion Progra","203","617","DSS"
"1127","CT106920201403321","2018-07-01T00:00:00.000","2021-06-30T00:00:00.000","255000","FY2020","Legal Assistance for the Elderly on behalf of DFTA","122","618","DSS"
"1128","CT112520201404791","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1040936","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1129","CT112520201404102","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","613445","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","544","DFTA"
"1130","CT112520201404793","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","957413","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1131","CT106920201403616","2019-07-01T00:00:00.000","2024-06-30T00:00:00.000","1896710","FY2020","Prov. SRO for Homeless Single Adults,  Commonwealth Veterans","203","395","DSS"
"1132","CT112520201404792","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","730833","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1133","CT112520201403873","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","781846","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","619","DFTA"
"1134","CT112520201403933","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1680595","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1136","CT126020201404896","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","13000","FY2020","This program offers cultural and educational trips.","264","621","DYCD"
"1137","CT126020200003319","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","466980","FY2020","COMPASS Middle School  program at Conerstone Academy","279","324","DYCD"
"1138","CT112520201403918","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1565291","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","579","DFTA"
"1139","CT112520201404114","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1098268","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","28","DFTA"
"1140","CT112520201403931","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","962337","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1141","CT106920201404023","2017-04-01T00:00:00.000","2020-03-31T00:00:00.000","1","FY2020","Competition 2 Provision of Home care Services for HCSP clien","132","622","DSS"
"1142","CT112520201403965","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1238180","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","591","DFTA"
"1143","CT112520201404246","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1209600","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","40","DFTA"
"1144","CT112520201404464","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1271155","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1145","CT112520201403861","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1077626","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","80","DFTA"
"1147","CT112520201404465","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","883415","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1148","CT112520201403934","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","830911","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","82","DFTA"
"1149","CT126020201403257","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","450000","FY2020","To support Community Based SYEP Younger Youth","269","507","DYCD"
"1150","CT126020200003212","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","636200","FY2020","To support Community Based SYEP Older Youth","399","40","DYCD"
"1151","CT112520201403860","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1150214","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","28","DFTA"
"1152","CT126020200002583","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","606500","FY2020","COMPASS Elementary School program at Public School 212","271","65","DYCD"
"1153","CT112520201403862","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","690748","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","40","DFTA"
"1154","CT112520201403859","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1251942","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","28","DFTA"
"1156","CT112520201404157","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","976531","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","561","DFTA"
"1157","CT112520201404158","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","891645","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","561","DFTA"
"1158","CT126020201403677","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","5381106","FY2020","Cornerstone services at Atlantic Terminal Cornerstone","281","365","DYCD"
"1159","CT126020201403481","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","773100","FY2020","To support Community Based SYEP Older Youth","267","507","DYCD"
"1160","CT126020201403438","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","952900","FY2020","To support Community Based SYEP Older Youth","399","507","DYCD"
"1161","CT181620201403424","2019-07-01T00:00:00.000","2024-06-30T00:00:00.000","7705837","FY2020","NY 15/15 Scattered-Site Supportive Housing","308","125","DOHMH"
"1162","CT112520201404262","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","828010","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","37","DFTA"
"1163","CT126020201400067","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","360000","FY2020","To support Community Based SYEP Younger Youth","269","625","DYCD"
"1165","CT126020201403392","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","450000","FY2020","To support Community Based SYEP Younger Youth","269","507","DYCD"
"1166","CT181620201403421","2019-07-01T00:00:00.000","2024-06-30T00:00:00.000","7631532","FY2020","Scattered-Site Supportive Housing","308","627","DOHMH"
"1167","CT126020201404592","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","To fund Seminars about immigration law and health care.","264","628","DYCD"
"1169","CT126020200003318","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","442344","FY2020","COMPASS Elementary or Middle School  program at Mott Hall","279","324","DYCD"
"1170","CT126020201404847","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","Provide youth with a wide variety of opportunities to learn.","264","67","DYCD"
"1171","CT112520201403695","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","758383","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","561","DFTA"
"1172","CT112520201403966","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1001086","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1173","CT112520201403932","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","580364","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","82","DFTA"
"1174","CT112520201403875","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","686090","FY2020","PROVIDE SENIOR SERVICES TO OLDER ADULTS","464","619","DFTA"
"1176","CT112520201403620","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","997925","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","631","DFTA"
"1177","CT126020201403136","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","514800","FY2020","To support Community Based SYEP  Younger Youth","269","31","DYCD"
"1178","CT126020201403094","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","3479676","FY2020","HSVS Surfside Gardens","281","110","DYCD"
"1179","CT106920201402693","2019-03-01T00:00:00.000","2020-02-29T00:00:00.000","3030311.64","FY2020","Women's Safe Start Emergency Shelter","202","221","DSS"
"1180","CT126020200002404","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","637038","FY2020","COMPASS Elementary program at Sotomayor Community Center","271","607","DYCD"
"1181","CT126020200003605","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","77400","FY2020","COMPASS  Explore Program providing career preparation","285","367","DYCD"
"1182","CT106920201402941","2019-07-01T00:00:00.000","2024-06-30T00:00:00.000","1786300","FY2020","Provision of Supportive Housing for Single Room Occupancy","203","395","DSS"
"1183","CT126020200000820","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","334096","FY2020","COMPASS Middle School program at United Lubavitcher Yeshiva","279","409","DYCD"
"1184","CT126020200002971","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","223026","FY2020","COMPASS Elementary program  at Chelsea Recreation Center","271","388","DYCD"
"1185","CT126020201400878","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","400407","FY2020","COMPASS Elementary Program at P.S. 64","271","226","DYCD"
"1186","CT126020200002923","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","956450","FY2020","To support Community Based SYEP Older Youth","399","80","DYCD"
"1187","CT126020200002913","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","838800","FY2020","To support Community Based SYEP Older Youth","267","80","DYCD"
"1188","CT126020201402221","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","201256","FY2020","COMPASS Elementary Program at NEW SETTLEMENT APARTMENTS","279","226","DYCD"
"1189","CT126020200000821","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","336394","FY2020","COMPASS Middle School Program at Assoc. Beth Rivkah School.","279","409","DYCD"
"1190","CT181620201400153","2019-07-01T00:00:00.000","2024-06-30T00:00:00.000","13765400","FY2020","NY 15/15 Scattered-Site Supportive Housing Bronx","308","632","DOHMH"
"1191","CT126020201402450","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","518750","FY2020","To support Community Based SYEP Older Youth SYEP","399","588","DYCD"
"1192","CT126020200001336","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","1211319","FY2020","So. Jamaica Cornerstone Comm. Ctr. for holistic development","281","633","DYCD"
"1193","CT126020201403091","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","440090","FY2020","COMPASS Elementary program at PS 111 Jacob Blackwell (Q111)","271","331","DYCD"
"1194","CT126020201402902","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","241135","FY2020","COMPASS Middle School program at Jacob A Riis Neighborhood","279","331","DYCD"
"1195","CT126020201402825","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","460050","FY2020","COMPASS Elementary & Middle  program at P.S./M.S. 031","271","479","DYCD"
"1196","CT126020201402495","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","154800","FY2020","COMPASS  Explore Program providing careers for boat building","285","49","DYCD"
"1197","CT126020201404893","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","This program summer jobs for youth in childcare program.","264","634","DYCD"
"1198","CT126020200003529","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","202401","FY2020","COMPASS Elementary or Middle School  program at Roy Wilkins","279","633","DYCD"
"1200","CT126020201402897","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","360000","FY2020","COMPASS Middle School program  at Intermediate School 131-Al","279","479","DYCD"
"1201","CT126020201402118","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","3746688","FY2020","To provide Youth services at Soundview & Sotomayor","281","419","DYCD"
"1202","CT126020201402601","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","507159","FY2020","Support Academic, Social & Emotional Advocacy in Schools.","286","419","DYCD"
"1203","CT126020200000557","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","246888","FY2020","COMPASS Explore Program providing prep for boat building","285","388","DYCD"
"1204","CT126020200003631","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","1299800","FY2020","To support Community Based SYEP Older Youth","399","466","DYCD"
"1205","CT126020200000535","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","3277962","FY2020","Red Hook Community Center- Summer and After School Programs","281","99","DYCD"
"1206","CT126020200002922","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","902700","FY2020","To support Community Based SYEP Older Youth","267","80","DYCD"
"1207","CT126020200003167","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","4089768","FY2020","Provide Stem Literacy Services at Polo Grounds/Breulelen","281","607","DYCD"
"1208","CT126020201400897","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","1200000","FY2020","COMPASS Middle School Services at Brooklyn Ascend Charter","279","636","DYCD"
"1209","CT126020200002747","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","1328631","FY2020","Provide a neighborhood focal point at the Drew Hamilton Ctr.","281","201","DYCD"
"1210","CT126020200000751","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","92880","FY2020","COMPASS  Explore Program providing careers to boat building.","285","190","DYCD"
"1211","CT126020201402194","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","8208681","FY2020","Betances Center - Elementary & Middle School Summer Day Camp","281","40","DYCD"
"1212","CT126020201402269","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","399316","FY2020","COMPASS Middle School  program at IS 7","279","637","DYCD"
"1213","CT181620201402016","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","303959","FY2020","Family  Support Services","331","638","DOHMH"
"1214","CT126020201401816","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","995600","FY2020","To support Community Based SYEP Older Youth","399","18","DYCD"
"1215","CT126020201401021","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","3832188","FY2020","To provide various services within NYCHA community centers.","281","355","DYCD"
"1216","CT126020201401501","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","438088","FY2020","COMPASS Middle School  program at West Prep Academy","279","639","DYCD"
"1217","CT126020201401503","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","208525","FY2020","COMPASS Elementary School program at Hunt's Point Rec Center","271","639","DYCD"
"1219","CT126020201401672","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","246132","FY2020","Provides peer support, guidance and leadership.","286","443","DYCD"
"1222","CT126020201400745","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","7026765","FY2020","To provide various services within NYCHA community centers.","281","418","DYCD"
"1223","CT126020201401232","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","325080","FY2020","COMPASS  Explore Program providing career preparation","285","444","DYCD"
"1225","CT126020201401141","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","421494","FY2020","COMPASS Elementary program at CPC Chung Pak","271","509","DYCD"
"1226","CT126020201402267","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","504487","FY2020","COMPASS Elementary School  program at P.S. 20","271","637","DYCD"
"1227","CT126020201401219","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","436241","FY2020","COMPASS-ELEMENTARY AND MIDDLE SCHOOL PROGRAMS at PS 55","271","637","DYCD"
"1228","CT126020201401396","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","473707","FY2020","COMPASS-ELEMENTARY AND MIDDLE SCHOOL PROGRAM AT PS 044","271","637","DYCD"
"1229","CT126020201401387","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","411782","FY2020","COMPASS Elementary and Middle School Programs AT PS 56","271","637","DYCD"
"1230","CT126020201401143","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","357998","FY2020","COMPASS Middle School program at Bronx Comm Charter School","279","587","DYCD"
"1231","CT126020200001098","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","246858","FY2020","COMPASS  Explore Program Option I","285","3","DYCD"
"1232","CT126020201400893","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","724850","FY2020","To support Community Based SYEP Older Youth","399","340","DYCD"
"1233","CT126020200002192","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","8593635","FY2020","Redfern Cornerstone afterschool/summer programs","281","6","DYCD"
"1234","CT126020200001471","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","638208","FY2020","COMPASS Elementary School  program at P.S. 971","271","3","DYCD"
"1236","CT126020201401877","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","1040850","FY2020","To support Community Based SYEP Older Youth","267","3","DYCD"
"1237","CT126020201400307","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","232200","FY2020","COMPASS  Explore Program providing careers to boat building.","285","641","DYCD"
"1238","CT126020201401460","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","397940","FY2020","COMPASS Elem.entary prog. at the Broonxworks Cummunity Ctr","271","40","DYCD"
"1239","CT106920201401069","2017-04-01T00:00:00.000","2020-03-31T00:00:00.000","1","FY2020","Competition 1 Provision of Home Care services for HCSP","132","642","DSS"
"1240","CT126020200000822","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","459588","FY2020","COMPASS Middle School program at IS 289","279","611","DYCD"
