"license_nbr","license_type","lic_expir_dd","license_status","license_creation_date","industry","business_name","business_name_2","address_building","address_street_name","address_street_name_2","address_city","address_state","address_zip","contact_phone","address_borough","detail","community_board","council_district","bin","bbl","nta","census_tract","detail_2","longitude","latitude","location"
"0892032-DCA","Business","2024-09-30T00:00:00.000","Active","2002-09-26T00:00:00.000","Newsstand","PANDYA, RAJESHWARI D",,"N/E/C","BROADWAY","WEST   51 STREET","NEW YORK","NY","10019","7329401945","Manhattan","1",,"3",,,,,,"-73.9836294996616","40.762065087874134","
,  
(40.762065087874134, -73.9836294996616)"
"2015895-DCA","Business","2018-03-31T00:00:00.000","Inactive","2014-11-25T00:00:00.000","Stoop Line Stand","THE PACOS DELI AND GROCERY, CORP",,"235","MAIN ST",,"STATEN ISLAND","NY","10307","347-938-3833","Staten Island","5","503","51","5104961","5080470028","SI11","248","Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0","-74.24725884432806","40.509452602220776","
,  
(40.509452602220776, -74.24725884432806)"
"2075185-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-07-06T00:00:00.000","Electronic Cigarette Dealer","PEGHE'S DELI & GROCERY INC.",,"3273","WESTCHESTER AVE",,"BRONX","NY","10461","9177540061","Bronx","2","210","13","2047750","2042490001","BX10","300",,"-73.82775808825114","40.852639799650426","
,  
(40.852639799650426, -73.82775808825114)"
"2038755-1-DCA","Business","2023-12-31T00:00:00.000","Active","2016-06-07T00:00:00.000","Tobacco Retail Dealer","NEIGHBORHOOD DELI & GROCERY NY INC.",,"150","STANTON ST",,"NEW YORK","NY","10002","212-780-9279","Manhattan","1","103","02","1004344","1003550071","MN27","3001",,"-73.98552645046023","40.720561961231276","
,  
(40.720561961231276, -73.98552645046023)"
"2076683-1-DCA","Business","2023-12-31T00:00:00.000","Active","2018-08-06T00:00:00.000","Tobacco Retail Dealer","74TH ST GOURMET DELI THREE CORP",,"7321","METROPOLITAN AVE",,"MIDDLE VILLAGE","NY","11379","929-365-9916","Queens","4","405","30","4071500","4030580070","QN21","65702",,"-73.87903443257981","40.71276458213765","
,  
(40.71276458213765, -73.87903443257981)"
"2012103-DCA","Individual","2024-03-31T00:00:00.000","Active","2014-08-18T00:00:00.000","Sightseeing Guide","nemli, yalcin",,,,,"staten island","NY","10306",,,,,,,,,,,,,
"2055086-DCA","Business","2017-07-31T00:00:00.000","Inactive","2017-06-28T00:00:00.000","Secondhand Dealer - General","MACY'S BACKSTAGE, INC.","Macy's Backstage","100","MAIN ST",,"WHITE PLAINS","NY","10601","9292753490","Bronx","2",,,,,,,,,,
"2054197-DCA","Business","2023-07-31T00:00:00.000","Active","2017-06-08T00:00:00.000","Secondhand Dealer - General","TCC WIRELESS, INC.","T-MOBILE","1400","5TH AVE",,"NEW YORK","NY","10026","6304802224","Manhattan","1","110","09","1086518","1015997501",,,,"-73.94684037039517","40.80015914885864","
,  
(40.80015914885864, -73.94684037039517)"
"1321158-DCA","Business","2023-07-31T00:00:00.000","Active","2009-06-09T00:00:00.000","Secondhand Dealer - General","MORONTA, LINO","L M AIR CONDITIONER AND REPAIR","2204","AMSTERDAM AVE",,"NEW YORK","NY","10032","2129287404","Manhattan","1","112","10","1063030","1021260044",,,,"-73.93624753354136","40.8408030583848","
,  
(40.8408030583848, -73.93624753354136)"
"2016773-1-DCA","Business","2019-12-31T00:00:00.000","Inactive","2014-12-23T00:00:00.000","Tobacco Retail Dealer","CREEK FOOD MARKET INC","FOODLINE MARKET","1368","LORING AVE",,"BROOKLYN","NY","11208","718-235-0890","Brooklyn","3","305","42","3323062","3045157501","BK82","1220",,"-73.86096946981836","40.66797967835056","
,  
(40.66797967835056, -73.86096946981836)"
"2093417-DCA","Business","2023-12-31T00:00:00.000","Active","2020-01-07T00:00:00.000","Laundries","NY Tex Care Inc.","Green & White","4746B","30TH ST",,"LONG ISLAND CITY","NY","11101","7187298147","Queens","4","402","26","4000776","4001150181",,,"Laundry Type: Industrial Laundry with Delivery","-73.93783569613355","40.74242179002058","
,  
(40.74242179002058, -73.93783569613355)"
"2107622-DCA","Business","2024-07-31T00:00:00.000","Active","2022-07-20T00:00:00.000","Construction Labor Provider","ALL CITY IRON WORKS LLC",,"466","CARROLL ST",,"BROOKLYN","NY","11215","9178596166","Brooklyn","3","306","39","3007671","3004530036",,,,"-73.98704641799725","40.677354025512194","
,  
(40.677354025512194, -73.98704641799725)"
"2097758-1-DCA","Business","2023-11-30T00:00:00.000","Inactive","2021-02-18T00:00:00.000","Electronic Cigarette Dealer","7-ELEVEN, INC.","7 ELEVEN STORE #32117J","8813","4TH AVE",,"BROOKLYN","NY","11209","7327275030","Brooklyn","3","310","43","3154207","3060650001",,,,"-74.02920636421707","40.62067950825723","
,  
(40.62067950825723, -74.02920636421707)"
"2107552-DCA","Business","2024-03-31T00:00:00.000","Active","2022-07-18T00:00:00.000","Stoop Line Stand","RINCON GUATEMALTECO INC",,"16002A","HILLSIDE AVE",,"JAMAICA","NY","11432","6463630351","Queens","4","412","24","4208949","4097640056",,,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0","-73.8017221265607","40.708010487655756","
,  
(40.708010487655756, -73.8017221265607)"
"2107497-DCA","Business","2023-07-31T00:00:00.000","Active","2022-07-15T00:00:00.000","Secondhand Dealer - General","ECOATM LLC","ecoATM","135","CANAL ST","(INSIDE DOLLAR GENERAL 19242)","STATEN ISLAND","NY","10304","8587667242","Manhattan","1","103","01","1003918","1003030039",,,,"-73.9955124866649","40.7161492098808","
,  
(40.7161492098808, -73.9955124866649)"
"2096494-DCA","Business","2025-01-31T00:00:00.000","Active","2020-09-24T00:00:00.000","Debt Collection Agency","The Receivable Management Services LLC","RMS Support","317","N MAIN ST",,"PUEBLO","CO","81003","8888072576","Outside NYC",,,,,,,,,,,
"2044789-DCA","Individual","2017-02-28T00:00:00.000","Inactive","2016-10-17T00:00:00.000","Home Improvement Salesperson","Pollard, Percy",,,,,"CRANFORD","NJ","07016",,,,,,,,,,,,,
"1361346-DCA","Individual",,"Inactive","2010-07-02T00:00:00.000","Home Improvement Salesperson","MAHADEO, TARAN",,,,,"JAMAICA","NY","11435",,,,,,,,,,,,,
"2099856-2-DCA","Business","2022-12-31T00:00:00.000","Inactive","2021-07-02T00:00:00.000","Tobacco Retail Dealer","FULTON DELI AND SMOKE SHOP CORP",,"1403","FULTON ST",,"BROOKLYN","NY","11216","9173914851","Brooklyn","3","303","36","3053471","3018540061",,,,"-73.9450684449953","40.68015503534684","
,  
(40.68015503534684, -73.9450684449953)"
"2084083-DCA","Business","2023-03-15T00:00:00.000","Inactive","2019-04-03T00:00:00.000","Dealer In Products","Medline Industries, Inc.",,"239","BELVIDERE RD",,"PERRYVILLE","MD","21903","8476433803","Outside NYC",,,,,,,,,,,
"2071755-DCA","Business","2020-04-15T00:00:00.000","Inactive","2018-05-23T00:00:00.000","Sidewalk Cafe","STRUZZO LLC","FERMENTO","358","KOSCIUSZKO ST",,"BROOKLYN","NY","11221","3475292145","Brooklyn","3","303","36","3049859","3017870036","BK35","281","Sidewalk Cafe Type: Unenclosed, Square Feet: 290, Tables: 15, Chairs: 30","-73.94031326799151","40.691883821627684","
,  
(40.691883821627684, -73.94031326799151)"
"2073125-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-12T00:00:00.000","Electronic Cigarette Dealer","FAMILY COMMUNITY DELI & LUNCHEONETTE CORP",,"41","SAINT NICHOLAS TER",,"NEW YORK","NY","10027","212-865-5900","Manhattan","1","109","09","1059613","1019690040","MN06","21303",,"-73.95126225932395","40.81366240227156","
,  
(40.81366240227156, -73.95126225932395)"
"2105595-1-DCA","Business","2023-12-31T00:00:00.000","Active","2022-04-27T00:00:00.000","Tobacco Retail Dealer","BEACH 116 DELI & GROCERY CORP",,"201","BEACH 116TH ST",,"ROCKAWAY PARK","NY","11694",,"Queens","4","414","32","4304450","4162120033",,,,"-73.83735301512489","40.58006037261243","
,  
(40.58006037261243, -73.83735301512489)"
"2087373-DCA","Business","2020-12-31T00:00:00.000","Inactive","2019-06-19T00:00:00.000","Electronics Store","Gold of Harlem","GOLD CELL CITY","248","W 125TH ST",,"NEW YORK","NY","10027","6463746107","Manhattan","1","110","09","1058645","1019300049","MN11","222",,"-73.94957832675914","40.80949518969056","
,  
(40.80949518969056, -73.94957832675914)"
"1297712-DCA","Business","2017-12-31T00:00:00.000","Inactive","2008-08-27T00:00:00.000","Laundry","KING COIN LAUNDROMAT INC.",,"3815","GREENPOINT AVE",,"LONG IS CITY","NY","11101","7187061279","Queens","4","402","26","4003281","4002310003","QN31","189",,"-73.92772475794126","40.73837835804663","
,  
(40.73837835804663, -73.92772475794126)"
"2052205-DCA","Business","2018-12-31T00:00:00.000","Inactive","2017-05-02T00:00:00.000","Electronics Store","TCC WIRELESS, INC.","T-MOBILE","24202","61ST AVE",,"LITTLE NECK","NY","11362","6304802224","Queens","4","411","23","4438369","4082860185","QN45","152901",,"-73.73883357650101","40.75554511529028","
,  
(40.75554511529028, -73.73883357650101)"
"2003115-797-DCA","Business","2023-12-31T00:00:00.000","Active","2014-01-31T00:00:00.000","Tobacco Retail Dealer","NEALTICAN DELI GROCERY CORP.",,"1225","FLUSHING AVE",,"BROOKLYN","NY","11237","718-909-1181","Brooklyn","3","301","34","3070658","3030020012","BK77","453",,"-73.92373986983549","40.7077854493441","
,  
(40.7077854493441, -73.92373986983549)"
"2072982-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-08T00:00:00.000","Electronic Cigarette Dealer","BEARD PLUS VAPE, INC.",,"2451","WESTCHESTER AVE",,"BRONX","NY","10461","7184144974","Bronx","2","210","13","2041715","2039740001","BX59","202",,"-73.84542152931212","40.83784612669184","
,  
(40.83784612669184, -73.84542152931212)"
"2037501-1-DCA","Business","2023-12-31T00:00:00.000","Inactive","2016-05-12T00:00:00.000","Tobacco Retail Dealer","STOP ONE EXPRESS DELI INC",,"2208","FULTON ST",,"BROOKLYN","NY","11233","347-663-3877","Brooklyn","3","316","37","3042262","3015520041",,,,"-73.90804039298988","40.67811947992193","
,  
(40.67811947992193, -73.90804039298988)"
"2115101-DCA","Individual","2024-03-31T00:00:00.000","Active","2023-07-17T00:00:00.000","Sightseeing Guide","BOSWELL, MARK",,,,,"ASTORIA","NY","11106",,,,,,,,,,,,,
"2076385-DCA","Business","2023-12-31T00:00:00.000","Active","2018-07-30T00:00:00.000","Laundries","Bergen Linen, LLC",,"60","OAK ST",,"HACKENSACK","NJ","07601","2013437333","Outside NYC",,,,,,,,"Laundry Type: Industrial Laundry Delivery Only",,,
"2096232-DCA","Individual","2025-05-31T00:00:00.000","Active","2020-08-19T00:00:00.000","Locksmith","Yosopov, Elan",,,,,"FLUSHING","NY","11367",,,,,,,,,,,,,
"1127296-DCA","Business","2019-03-31T00:00:00.000","Inactive","2013-04-26T00:00:00.000","Parking Lot","SP PLUS CORPORATION",,"3040","WHITESTONE EXPY",,"FLUSHING","NY","11354","2126954568","Queens","4","407","19",,,"QN23","907","Vehicle Spaces: 205, Bicycle Spaces: 20","-73.83495552436182","40.77086021890817","
,  
(40.77086021890817, -73.83495552436182)"
"2066573-1-DCA","Business","2023-12-31T00:00:00.000","Active","2018-02-22T00:00:00.000","Tobacco Retail Dealer","SUPERIOR GOURMET MARKET PLATE INC.",,"480","10TH AVE",,"NEW YORK","NY","10018","718-916-7595","Manhattan","1","104","03","1076126","1007340066","MN13","111",,"-73.9978559556608","40.756337950262356","
,  
(40.756337950262356, -73.9978559556608)"
"2110332-DCA","Individual","2023-09-30T00:00:00.000","Active","2022-12-22T00:00:00.000","General Vendor","Kuate Talom, Lionel",,,,,"BRONX","NY","10469",,,,,,,,,,"General Vendor Type: Citywide Specialized Vendor (Yellow)",,,
"2065909-1-DCA","Business","2019-12-31T00:00:00.000","Inactive","2018-02-09T00:00:00.000","Tobacco Retail Dealer","SNAGGER INC",,"2417","CONEY ISLAND AVE",,"BROOKLYN","NY","11223","917-692-5292","Brooklyn","3","315","48","3336720","3073430075","BK25","582",,"-73.96113515897692","40.59776858869535","
,  
(40.59776858869535, -73.96113515897692)"
"2094750-DCA","Individual","2024-03-31T00:00:00.000","Active","2020-02-24T00:00:00.000","Sightseeing Guide","BOBO, ABRAHAM",,,,,"TAMPA","FL","33609",,,,,,,,,,,,,
"2008199-1767-DCA","Business","2023-12-31T00:00:00.000","Inactive","2014-05-16T00:00:00.000","Tobacco Retail Dealer","239 INTERNATIONAL DELI DISCOUNT CORP","ALAMO DELICATESSEN","239","E 181ST ST",,"BRONX","NY","10457","3475903383","Bronx","2","205","15","2013717","2031570064","BX41","381",,"-73.9005309393698","40.85435310828371","
,  
(40.85435310828371, -73.9005309393698)"
"2063693-DCA","Business","2019-12-31T00:00:00.000","Inactive","2017-12-20T00:00:00.000","Laundries","HUANG, HAN SONG",,"346","E 76TH ST",,"NEW YORK","NY","10021","2122498649","Manhattan","1","108","05","1045151","1014500040","MN31","134","Laundry Type: Retail Laundry","-73.95535152213405","40.77090115600217","
,  
(40.77090115600217, -73.95535152213405)"
"2002349-2-DCA","Business","2022-12-31T00:00:00.000","Inactive","2014-01-08T00:00:00.000","Tobacco Retail Dealer","10TH STREET FOOD CORP",,"392","E 10TH ST",,"NEW YORK","NY","10009","212-777-7111","Manhattan","1","103","02","1079688","1003920031","MN28","28",,"-73.97795957397751","40.726044787778854","
,  
(40.726044787778854, -73.97795957397751)"
"2057616-2-DCA","Business","2022-12-31T00:00:00.000","Inactive","2017-08-29T00:00:00.000","Tobacco Retail Dealer","TRAVEL TRADERS HOTEL STORES, INC.","TRAVEL TRADERS #103","569","LEXINGTON AVE",,"NEW YORK","NY","10022","2126449190","Manhattan","1","106","04","1036458","1013057501","MN19","100",,"-73.97204416177084","40.75691646401178","
,  
(40.75691646401178, -73.97204416177084)"
"1396120-DCA","Business","2019-07-31T00:00:00.000","Inactive","2011-06-10T00:00:00.000","Secondhand Dealer - General","MICHAEL'S RESTAURANT EQUIPMENT INC.",,"11202","NORTHERN BLVD",,"CORONA","NY","11368","9173619116","Queens","4","403","21","4042880","4017277501","QN26","381",,"-73.85756894358992","40.75804223795605","
,  
(40.75804223795605, -73.85756894358992)"
"2097951-DCA","Business","2025-01-31T00:00:00.000","Active","2021-03-08T00:00:00.000","Debt Collection Agency","The Receivable Management Services LLC","RMS Support","77","HARTLAND ST",,"EAST HARTFORD","CT","06108","8888072576","Outside NYC",,,,,,,,,,,
"2074274-1-DCA","Business","2021-11-30T00:00:00.000","Inactive","2018-06-23T00:00:00.000","Electronic Cigarette Dealer","901 COLUMBUS DELI CORP",,"901","COLUMBUS AVE",,"NEW YORK","NY","10025","646-427-3007","Manhattan","1","107","07","1055485","1018400001","MN12","189",,"-73.96376319227629","40.798011099747235","
,  
(40.798011099747235, -73.96376319227629)"
"1282960-DCA","Individual",,"Inactive","2008-04-24T00:00:00.000","Home Improvement Salesperson","sobel, larry",,,,,"BROOKLYN","NY","11234",,,,,,,,,,,,,
"1273795-DCA","Business","2023-04-30T00:00:00.000","Inactive","2007-12-05T00:00:00.000","Pawnbroker","GLOBAL PAWN SHOP, INC",,"17822","JAMAICA AVE",,"JAMAICA","NY","11432","9176740013","Queens","4","412","27","4220037","4103180003",,,,"-73.78246478279932","40.70804981504808","
,  
(40.70804981504808, -73.78246478279932)"
"1430243-DCA","Business","2023-12-31T00:00:00.000","Active","2012-05-17T00:00:00.000","Tobacco Retail Dealer","MOMTA GROCERY INC.",,"5012","VERNON BLVD",,"LONG IS CITY","NY","11101","3474586979","Queens","4","402","26","4430568","4000330004","QN31","7",,"-73.95417601013015","40.74256943292526","
,  
(40.74256943292526, -73.95417601013015)"
"2032654-DCA","Business","2024-06-30T00:00:00.000","Active","2016-01-22T00:00:00.000","Electronic & Appliance Service","LEBRON 2015 EQUIPMENT SUPPLY CORP","LEBRON 2015 EQUIPMENT SUPPLY","3835","9TH AVE",,"NEW YORK","NY","10034","2129428258","Manhattan","1","112","10","1064481","1021860001",,,,"-73.91793350878963","40.86248562654098","
,  
(40.86248562654098, -73.91793350878963)"
"2072989-1-DCA","Business","2023-11-30T00:00:00.000","Inactive","2018-06-08T00:00:00.000","Electronic Cigarette Dealer","2374 KING DELI & GROCERY  LLC",,"2374","JEROME AVE",,"BRONX","NY","10468","718-450-3222","Bronx","2","205","14","2014093","2031880001","BX40","239",,"-73.90232866353077","40.860950163541865","
,  
(40.860950163541865, -73.90232866353077)"
"2107719-DCA","Business","2025-02-28T00:00:00.000","Active","2022-07-25T00:00:00.000","Home Improvement Contractor","BROOKLYN QUEENS HVAC LLC",,"10825","SEAVIEW AVE",,"BROOKLYN","NY","11236","7186499000","Brooklyn","3","318","46","3344336","3082737501",,,,"-73.88142343979987","40.63916313092072","
,  
(40.63916313092072, -73.88142343979987)"
"2082707-DCA","Business","2020-03-31T00:00:00.000","Inactive","2019-03-01T00:00:00.000","Stoop Line Stand","International food court inc",,"309","BRIGHTON BEACH AVE",,"BROOKLYN","NY","11235","9174001011","Brooklyn","3","313","48","3244810","3086730100","BK19","362","Product Category: Ice Cream, 4 foot stands: 0, 5 foot stands: 1, 5.01 to 10 foot stands: 0","-73.96400545689347","40.5770682351023","
,  
(40.5770682351023, -73.96400545689347)"
"2056226-DCA","Individual","2024-03-31T00:00:00.000","Active","2017-07-25T00:00:00.000","Sightseeing Guide","Edberg, Donna",,,,,"Cromwell","CT","06416",,,,,,,,,,,,,
"2088898-DCA","Business","2024-06-30T00:00:00.000","Active","2019-07-30T00:00:00.000","Electronic & Appliance Service","T.J. CELLULAR TECHNOLOGY INC",,"18102","HILLSIDE AVE",,"JAMAICA","NY","11432","347-744-0674","Queens","4","412","27","4212419","4099170043",,,,"-73.78158592176045","40.713180872744836","
,  
(40.713180872744836, -73.78158592176045)"
"1137049-DCA","Business",,"Inactive","2003-04-23T00:00:00.000","Garage","SP PLUS CORPORATION",,"1321","6TH AVE",,"NEW YORK","NY","10019","2126954568","Manhattan","1","105","3","1023163","1010060502","MN17","131","Vehicle Spaces: 475, Bicycle Spaces: 22","-73.97896566956","40.76191336988628","
,  
(40.76191336988628, -73.97896566956)"
"2095789-DCA","Business","2021-05-12T00:00:00.000","Inactive","2020-06-04T00:00:00.000","Garage","55 W 46TH STREET GARAGE LLC",,"44","W 47TH ST",,"NEW YORK","NY","10036","6465740045","Manhattan","1","105","04","1034346","1012627502",,,"Vehicle Spaces: 70, Bicycle Spaces: 7","-73.98004639150709","40.757272200144484","
,  
(40.757272200144484, -73.98004639150709)"
"2067589-DCA","Individual","2024-02-28T00:00:00.000","Active","2018-03-12T00:00:00.000","Process Server Individual","MANNETTA, VINCENT J",,,,,"MINEOLA","NY","11501",,,,,,,,,,,,,
"1321652-DCA","Business","2019-01-15T00:00:00.000","Inactive","2009-06-09T00:00:00.000","Parking Lot","INWOOD AUTO SERVICE CORP.",,"4880","BROADWAY",,"NEW YORK","NY","10034","718-299-2075","Manhattan","1","112","10","1064914","1022350001","MN01","293","Vehicle Spaces: 50, Bicycle Spaces:","-73.92281959733866","40.86710832517187","
,  
(40.86710832517187, -73.92281959733866)"
"1332078-DCA","Business","2022-12-31T00:00:00.000","Inactive","2009-09-04T00:00:00.000","Tobacco Retail Dealer","ELDER AVENUE #2 GROCERY CORP.",,"1206","ELDER AVE",,"BRONX","NY","10472","718-618-0439","Bronx","2","209","18","2025163","2037730006","BX08","54",,"-73.87927466055886","40.82907599565441","
,  
(40.82907599565441, -73.87927466055886)"
"1313371-DCA","Business","2021-03-31T00:00:00.000","Inactive","2009-04-06T00:00:00.000","Garage","SP PLUS CORPORATION",,"406","15TH ST",,"BROOKLYN","NY","11215","2126954568","Brooklyn","3","307","39","3026649","3011040032","BK37","149","Vehicle Spaces: 108, Bicycle Spaces: 11","-73.98296188812095","40.66248778316454","
,  
(40.66248778316454, -73.98296188812095)"
