"object_id","orgname","appronstre","boroughname","apprfromst","apprtostre","apprdayswe","reviewstat","apprmonope","apprmonclo","apprtueope","apprtueclo","apprwedope","apprwedclo","apprthuope","apprthuclo","apprfriope","apprfriclo","apprsatope","apprsatclo","apprsunope","apprsunclo","sunday_end","apprenddat","shape_stle","the_geom","segmentidt","segmentidf","lionversion"
"331","Manhattan Day School","WEST 75 STREET","Manhattan","WEST END AVENUE","RIVERSIDE DRIVE","mon,tue,wed,thu,fri","approvedFullSchools","10:00","15:45","10:00","15:45","10:00","15:45","10:00","15:45","10:00","15:45",,,,"2023-01-31T00:00:00.000",,"2024-06-28T00:00:00.000","543.967906417","MULTILINESTRING ((988940.8049108833 224092.6896595657, 988829.5751464665 224156.1298213899), (988829.5751464665 224156.1298213899, 988776.8144252151 224185.2029259801), (988776.8144252151 224185.2029259801, 988465.2999563813 224356.85743831098))","0301989","0301984",
"332","Community League of the Heights","WEST 159 STREET","Manhattan","AMSTERDAM AVENUE","BROADWAY","mon,tue,wed,thu,fri","approvedFullSchools","08:00","16:00","08:00","16:00","08:00","16:00","09:00","16:00","08:00","16:00",,,,"2023-07-10T00:00:00.000",,"2023-08-18T00:00:00.000","869.122113658","MULTILINESTRING ((1000543.949683547 243172.91166964173, 999995.0957943946 243475.51966021955), (999995.0957943946 243475.51966021955, 999955.5817658007 243497.3053778112), (999955.5817658007 243497.3053778112, 999782.8435942233 243592.54337631166))","0310596","0310591",
"333","W 103rd Open Streets Coalition","WEST 103 STREET","Manhattan","RIVERSIDE DRIVE","AMSTERDAM AVENUE","mon,tue,wed,thu,fri,sat,sun","approvedLimited","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","2023-05-01T00:00:00.000","20:00","2023-12-31T00:00:00.000","417.860708081","MULTILINESTRING ((992931.5275724679 230428.9118952304, 992827.9703648835 230486.2142740637), (992700.613336131 230555.98250722885, 992565.9115058035 230631.22120189667), (992827.9703648835 230486.2142740637, 992758.9872351438 230524.38512948155), (992758.9872351438 230524.38512948155, 992700.613336131 230555.98250722885))","9002997","9002992",
"334","Loisaida Open Streets Community Coalition","AVENUE B","Manhattan","EAST 6 STREET","EAST 14 STREET","mon,tue,wed,thu,fri,sat,sun","approvedLimited","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","2023-01-31T00:00:00.000","20:00","2050-12-31T00:00:00.000","249.162132505","MULTILINESTRING ((989583.4529038072 203661.0569664836, 989625.0295923054 203738.6457220614), (989625.0295923054 203738.6457220614, 989647.0794169754 203779.79426181316), (989647.0794169754 203779.79426181316, 989701.1370516419 203880.6752936393))","0313631","0313628",
"335","Chelsea West 200 Block Association","WEST 22 STREET","Manhattan","8 AVENUE","7 AVENUE","mon,tue,wed,thu,fri,sat,sun","approvedLimited","10:00","16:00","10:00","16:00","10:00","16:00","10:00","16:00","10:00","16:00","10:00","16:00","10:00","2023-03-01T00:00:00.000","16:00","2050-12-31T00:00:00.000","900.955947018","MULTILINESTRING ((985322.652042225 210128.48727306724, 984808.6189495474 210413.56216222048), (984808.6189495474 210413.56216222048, 984793.2075630575 210422.10873305798), (984793.2075630575 210422.10873305798, 984534.7500747144 210565.44506056607))","0314172","0314173",
"336","HUB-Third Avenue Merchants District Management Association, Inc.","WILLIS AVENUE","Bronx","EAST 147 STREET","EAST 148 STREET","mon,tue,wed,thu,fri,sat,sun","approvedFull","08:30","18:00","08:30","18:00","08:30","18:00","08:30","18:00","08:30","18:00","08:30","18:00","08:30","2023-04-22T00:00:00.000","18:00","2023-10-29T00:00:00.000","269.536883712","MULTILINESTRING ((1006742.326394394 236129.19577023387, 1006773.5330248922 236151.88240464032), (1006863.1165071428 236309.5211969763, 1006900.4612487257 236342.18779830635), (1006773.5330248922 236151.88240464032, 1006802.6996332258 236206.0489629805), (1006802.6996332258 236206.0489629805, 1006863.1165071428 236309.5211969763))","0321744","0321739",
"337","Community League of the Heights","WEST 164 STREET","Manhattan","EDGECOMBE AVENUE","AMSTERDAM AVENUE","mon,tue,wed,thu,fri","approvedFull","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,,"2023-07-10T00:00:00.000",,"2023-08-18T00:00:00.000","573.977537296","MULTILINESTRING ((1001676.4178910553 244031.78134298325, 1001547.4355374724 244102.79727706313), (1001547.4355374724 244102.79727706313, 1001420.9561316371 244172.43493306637), (1001420.9561316371 244172.43493306637, 1001404.7891692221 244181.33649006486), (1001317.985865131 244229.1293734759, 1001173.6141066402 244308.61805965006), (1001365.1081462204 244203.1845434755, 1001348.6219587177 244212.2616250664), (1001348.6219587177 244212.2616250664, 1001317.985865131 244229.1293734759), (1001404.7891692221 244181.33649006486, 1001382.2527969778 244193.7449298054), (1001382.2527969778 244193.7449298054, 1001365.1081462204 244203.1845434755))","9000031","0329306",
"338","West 111th Street Block Association","AMSTERDAM AVENUE","Manhattan","CATHEDRAL PARKWAY","WEST 111 STREET","sat,sun","approvedFull",,,,,,,,,,,"10:00","23:00","10:00","2023-02-02T00:00:00.000","23:00","2023-12-31T00:00:00.000","272.883111581","MULTILINESTRING ((994255.1010408103 231823.44650772214, 994305.3932630569 231914.5365486443), (994305.3932630569 231914.5365486443, 994386.0561594665 232062.8525249809))","0223272","0223271",
"339","Brooklyn New School, PS 146","RAPELYE STREET","Brooklyn","HICKS STREET","HENRY STREET","mon,tue,wed,thu,fri","approvedFullSchools","07:30","15:00","07:30","15:00","07:30","15:00","07:30","15:00","07:30","15:00",,,,"2023-09-01T00:00:00.000",,"2024-06-30T00:00:00.000","459.600353601","MULTILINESTRING ((983656.9171847254 187144.9512192309, 983878.3865580559 187062.897577554), (983447.4162913859 187222.57573589683, 983656.9171847254 187144.9512192309))","0021963","0021949",
"340","Kesher Bridging Communities","READS LANE","Queens","EMPIRE AVENUE","MEEHAN AVENUE","fri,sat,sun","approvedLimited",,,,,,,,,"17:00","20:00","08:00","20:00","09:00","2023-06-01T00:00:00.000","17:00","2024-06-30T00:00:00.000","178.091556968","MULTILINESTRING ((1055807.2200623006 159043.43983705342, 1055790.0091387182 159043.88635846972), (1055790.0091387182 159043.88635846972, 1055697.1943637282 159175.2870143056))","0153354","0148408",
"341","NYC DOE","LONGFELLOW AVENUE","Bronx","JENNINGS STREET","FREEMAN STREET","mon,tue,wed,thu,fri","approvedFullSchools","07:30","15:00","07:30","15:00","07:30","15:00","07:30","15:00","07:30","15:00",,,,"2023-02-01T00:00:00.000",,"2024-06-30T00:00:00.000","668.630908335","MULTILINESTRING ((1015230.2815313041 241507.38022381067, 1015229.6155221313 241626.03156131506), (1015229.6155221313 241626.03156131506, 1015457.6301579773 242126.51612465084))","0113525","0113524",
"342","The École","EAST 22 STREET","Manhattan","LEXINGTON AVENUE","PARK AVENUE SOUTH","mon,tue,wed,thu,fri","approvedFullSchools","09:30","14:00","09:30","14:00","09:30","14:00","09:30","14:00","09:30","14:00",,,,"2023-01-31T00:00:00.000",,"2024-06-28T00:00:00.000","489.022201213","MULTILINESTRING ((987998.8540388942 208646.71202139556, 988342.4294672161 208456.37119472027), (987915.0779597163 208694.0905355662, 987998.8540388942 208646.71202139556))","0032998","0164402",
"343","Little Brooklyn Playschool","2 PLACE","Brooklyn","COURT STREET","SMITH STREET","wed","approvedFullSchools",,,,,"10:00","14:30",,,,,,,,"2023-09-13T00:00:00.000",,"2024-06-26T00:00:00.000","476.877620748","MULTILINESTRING ((985384.8303955495 186695.36550422013, 985450.6209463924 186670.86096006632), (985003.7353572249 186837.31075839698, 985384.8303955495 186695.36550422013))","0122012","0122011",
"344","Kesher Bridging Communities","READS LANE","Queens","EMPIRE AVENUE","MEEHAN AVENUE","fri,sat,sun","approvedLimited",,,,,,,,,"17:00","20:00","08:00","20:00","09:00","2023-06-01T00:00:00.000","17:00","2024-06-30T00:00:00.000","269.238580359","MULTILINESTRING ((1055299.350343138 159809.62301597, 1055160.7121689767 160019.09110097587), (1055160.7121689767 160019.09110097587, 1055142.9730312228 160022.4080234766))","0153016","0148418",
"345","The Brooklyn Bazaar Inc.","LEXINGTON AVENUE","Brooklyn","CLASSON AVENUE","GRAND AVENUE","sat,sun","approvedLimited",,,,,,,,,,,"12:00","20:00","12:00","2023-05-01T00:00:00.000","20:00","2023-10-29T00:00:00.000","794.131025284","MULTILINESTRING ((994678.4466508031 189335.21586756408, 994768.7614308 189349.1134775579), (994768.7614308 189349.1134775579, 995463.3400941342 189455.98990422487))","0127508","0127507",
"346","Flatbush Development Corporation","NEWKIRK AVENUE","Brooklyn","CONEY ISLAND AVENUE","EAST 17 STREET","sun","approvedFull",,,,,,,,,,,,,"12:00","2023-06-11T00:00:00.000","20:00","2023-07-30T00:00:00.000","284.447720093","MULTILINESTRING ((994422.5449316353 170814.8762678951, 994559.5197233111 170900.92268373072), (994559.5197233111 170900.92268373072, 994663.4105916321 170966.1846923083))","0028156","0028154",
"347","St. Matthias Catholic Academy","CATALPA AVENUE","Queens","WOODWARD AVENUE","ONDERDONK AVENUE","mon,tue,wed,thu,fri","approvedFullSchools","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00",,,,"2023-01-03T00:00:00.000",,"2024-06-30T00:00:00.000","542.647687473","MULTILINESTRING ((1011160.0439368933 194851.40529447794, 1011482.2125838846 195087.55049148202), (1011482.2125838846 195087.55049148202, 1011597.7100563049 195172.208786726))","0287266","0287265",
"348","Bridge Street Development Corporation","TOMPKINS AVENUE","Brooklyn","HALSEY STREET","GATES AVENUE","sun","approvedFull",,,,,,,,,,,,,"11:00","2023-06-04T00:00:00.000","20:00","2023-11-26T00:00:00.000","270.084559402","MULTILINESTRING ((999792.7093881369 188329.89274697006, 999811.8186018914 188203.97469173372), (999771.2940766364 188471.00171673298, 999792.7093881369 188329.89274697006))","0219673","0219672",
"349","Uptown Grand Central","EAST 115 STREET","Manhattan","PARK AVENUE","PARK AVENUE","sat,sun","approvedFull",,,,,,,,,,,"10:00","17:00","10:00","2023-06-03T00:00:00.000","17:00","2023-09-03T00:00:00.000","83.36379596","MULTILINESTRING ((999826.1922608018 230238.99101522565, 999863.2686302215 230219.24696022272), (999789.8763885498 230258.78100189567, 999826.1922608018 230238.99101522565))","0166524","0166519",
"350","Kesher Bridging Communities","READS LANE","Queens","EMPIRE AVENUE","MEEHAN AVENUE","fri,sat,sun","approvedLimited",,,,,,,,,"17:00","20:00","08:00","20:00","09:00","2023-06-01T00:00:00.000","17:00","2024-06-30T00:00:00.000","288.296531545","MULTILINESTRING ((1055281.0301698 159777.3294453919, 1055142.6380581409 159977.30640764534), (1055142.6380581409 159977.30640764534, 1055142.9730312228 160022.4080234766))","0148417","0153776",
"351","Downtown Brooklyn Partnership","PEARL STREET","Brooklyn","FULTON STREET","DEAD END","mon,tue,wed,thu,fri","approvedFull","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,,"2023-05-01T00:00:00.000",,"2024-04-30T00:00:00.000","172.722512592","MULTILINESTRING ((987515.156843558 191335.77649897337, 987519.6650366336 191320.15317064524), (987526.1909422278 191491.84869340062, 987515.156843558 191335.77649897337))","0334966","0334965",
"352","Pine Street School","NASSAU STREET","Manhattan","PINE STREET","WALL STREET","mon,tue,wed,thu,fri","approvedFullSchools","08:30","15:30","08:30","15:30","08:30","15:30","08:30","15:30","08:30","15:30",,,,"2023-01-25T00:00:00.000",,"2024-06-30T00:00:00.000","256.362640613","MULTILINESTRING ((981289.9862230569 196898.22534781694, 981287.2404936403 196926.7292278111), (981287.2404936403 196926.7292278111, 981422.1171923876 197110.2170498073))","0111154","0111153",
"353","PS3 Charrette School","GROVE STREET","Manhattan","HUDSON STREET","BEDFORD STREET","mon,tue,wed,thu,fri","approvedFullSchools","08:00","15:30","08:00","15:30","08:00","15:30","08:00","15:30","08:00","15:30",,,,"2023-09-04T00:00:00.000",,"2024-06-28T00:00:00.000","292.843963061","MULTILINESTRING ((982448.176163882 206119.14161722362, 982644.15379031 206099.6206588894), (982644.15379031 206099.6206588894, 982735.9971105605 206127.20590555668))","0031972","0031964",
"354","Youth Ministries for Peace and Justice","HARROD PLACE","Bronx","WESTCHESTER AVENUE","MORRISON AVENUE","sat","approvedFull",,,,,,,,,,,"10:00","17:00",,"2023-05-13T00:00:00.000",,"2023-10-28T00:00:00.000","413.279466827","MULTILINESTRING ((1018998.6138896346 241346.42910213768, 1019220.9198754728 241430.02145464718), (1019220.9198754728 241430.02145464718, 1019194.4533929676 241603.79407297075))","0079443","0079333",
"355","City College Academy of the Arts","WEST 196 STREET","Manhattan","BROADWAY","ELLWOOD STREET","mon,tue,wed,thu,fri","approvedFullSchools","11:00","15:15","11:00","15:15","11:00","15:15","11:00","15:15","11:00","15:15",,,,"2023-04-03T00:00:00.000",,"2024-06-30T00:00:00.000","591.884297324","MULTILINESTRING ((1003604.4947435558 252758.3088373989, 1003399.6493527144 252839.77192905545), (1003938.7919752151 252920.20188631117, 1003604.4947435558 252758.3088373989))","0072515","0072516",
"356","Hudson Square Business Improvement District","AVENUE OF THE AMERICAS","Manhattan","SPRING STREET","DOMINICK STREET","mon,tue,wed,thu,fri,sat,sun","approvedLimited","09:00","18:00","09:00","18:00","09:00","18:00","09:00","18:00","09:00","18:00","09:00","18:00","09:00","2023-04-03T00:00:00.000","18:00","2023-10-31T00:00:00.000","237.779532636","MULTILINESTRING ((982962.1748078018 203380.8862669766, 982983.2466160506 203571.36620098352), (982983.2466160506 203571.36620098352, 982988.3197686374 203617.22404889762))","0296131","0296130",
"357","Cervo's","CANAL STREET","Manhattan","ESSEX STREET","ORCHARD STREET","mon,tue,wed,thu,fri,sat,sun","approvedFull","15:00","00:00","15:00","00:00","15:00","00:00","15:00","00:00","15:00","00:00","15:00","00:00","15:00","2023-04-01T00:00:00.000","00:00","2023-11-15T00:00:00.000","270.6685317","MULTILINESTRING ((986961.1855105609 199553.64326530695, 986812.8590355515 199607.96074198186), (986812.8590355515 199607.96074198186, 986708.1578013897 199649.68638031185))","0024166","0024172",
"358","Loisaida Open Streets Community Coalition","AVENUE B","Manhattan","EAST 6 STREET","EAST 14 STREET","mon,tue,wed,thu,fri,sat,sun","approvedLimited","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","2023-01-31T00:00:00.000","20:00","2050-12-31T00:00:00.000","243.858133937","MULTILINESTRING ((989701.1370516419 203880.6752936393, 989746.3800713867 203962.35492031276), (989746.3800713867 203962.35492031276, 989819.2962641418 204093.9947488904))","0310652","0310651",
"359","Van Duzer Street Civic Association","WATER STREET","Staten Island","BEACH STREET","CANAL STREET","sat","approvedFull",,,,,,,,,,,"11:30","18:30",,"2023-06-03T00:00:00.000",,"2023-06-24T00:00:00.000","429.93480255","MULTILINESTRING ((962692.3239433914 167717.62524455786, 962625.9231575578 167693.74733956158), (963048.0253317207 167768.85217623413, 962692.3239433914 167717.62524455786))","0105664","0105663",
"360","Prospect Heights Neighborhood Development Council","VANDERBILT AVENUE","Brooklyn","ATLANTIC AVENUE","PARK PLACE","fri,sat,sun","approvedFull",,,,,,,,,"16:00","23:00","11:00","23:00","11:00","2023-04-21T00:00:00.000","23:00","2023-11-19T00:00:00.000","274.02276269","MULTILINESTRING ((993270.2276824713 187598.35910506546, 993214.7523997277 187368.50720256567), (993262.1666749716 187635.05522589386, 993270.2276824713 187598.35910506546))","0163714","0163712",
"361","Chauncey Street Block & Tenants Association","CHAUNCEY STREET","Brooklyn","HOWARD AVENUE","SARATOGA AVENUE","sat","approvedLimited",,,,,,,,,,,"10:00","18:00",,"2023-05-27T00:00:00.000",,"2023-11-01T00:00:00.000","769.620395073","MULTILINESTRING ((1006516.2412166446 187582.38472756743, 1007172.0827527195 187682.41077423096), (1007172.0827527195 187682.41077423096, 1007277.141597718 187697.90286922455))","0106359","0106358",
"362","Salsa Stories","BECK STREET","Bronx","LEGGETT AVENUE","AVENUE ST JOHN","wed","approvedFull",,,,,"18:00","21:30",,,,,,,,"2023-07-26T00:00:00.000",,"2023-08-30T00:00:00.000","619.314479576","MULTILINESTRING ((1011316.3654746413 236034.08113105595, 1011529.1111121327 236113.0901593864), (1011529.1111121327 236113.0901593864, 1011896.9355077147 236249.69388881326))","0130782","0130781",
"363","Flatbush Development Corporation","NEWKIRK AVENUE","Brooklyn","CONEY ISLAND AVENUE","EAST 17 STREET","sun","approvedFull",,,,,,,,,,,,,"12:00","2023-06-11T00:00:00.000","20:00","2023-07-30T00:00:00.000","284.786787549","MULTILINESTRING ((994181.9679849744 170662.4746698141, 994209.6943074763 170680.0389391482), (994209.6943074763 170680.0389391482, 994422.5449316353 170814.8762678951))","0326177","0326176",
"364","Hellenic Classical Charter Schools","18 STREET","Brooklyn","5 AVENUE","4 AVENUE","mon,tue,wed,thu,fri","approvedFullSchools","08:15","15:35","08:15","15:35","08:15","15:35","08:15","15:35","08:15","15:35",,,,"2023-09-07T00:00:00.000",,"2024-06-28T00:00:00.000","768.660222317","MULTILINESTRING ((986467.4821016341 180909.79603864253, 986560.2676772177 180835.72827339172), (985959.5372513831 181315.27127756178, 986467.4821016341 180909.79603864253))","0328789","0328788",
"365","34th Avenue Open Streets Coalition A Program of Together We Can","34 AVENUE","Queens","69 STREET","JUNCTION BOULEVARD","mon,tue,wed,thu,fri,sat,sun","approvedLimited","07:00","20:00","07:00","20:00","07:00","20:00","07:00","20:00","07:00","20:00","07:00","20:00","07:00","2023-01-01T00:00:00.000","20:00","2050-12-31T00:00:00.000","272.995599601","MULTILINESTRING ((1012743.8731183112 213433.77232913673, 1012775.5489079654 213424.34321413934), (1012775.5489079654 213424.34321413934, 1013013.104535222 213458.12923580408))","0153824","0152515",
"366","DHS Block Association","DECATUR STREET","Brooklyn","HOWARD AVENUE","SARATOGA AVENUE","sat","approvedLimited",,,,,,,,,,,"10:00","20:00",,"2023-06-24T00:00:00.000",,"2023-10-28T00:00:00.000","769.964464111","MULTILINESTRING ((1006435.0402635485 188116.96371088922, 1007090.4293727279 188216.91757923365), (1007090.4293727279 188216.91757923365, 1007196.2034393847 188233.04943673313))","0106367","0106366",
