"vendorid","tpep_pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","ratecodeid","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","pickup_location","dropoff_location"
"CMT","2010-11-23T23:54:22.000","2010-11-24T00:01:07.000","1","1.2","-73.999022999999994","40.741396000000002","1","N","-73.983006000000003","40.73142","CRD","6.0999999999999996","0.5","0.5","1.0600000000000001","0","8.1600000000000001","POINT (-73.999023 40.741396)","POINT (-73.983006 40.73142)"
"VTS","2010-08-12T19:23:00.000","2010-08-12T19:38:00.000","1","2.3500000000000001","-73.955190000000002","40.780537000000002","1",,"-73.970173000000003","40.751067999999997","CSH","9.3000000000000007","1","0.5","0","0","10.800000000000001","POINT (-73.95519 40.780537)","POINT (-73.970173 40.751068)"
"CMT","2010-06-17T00:10:44.000","2010-06-17T00:39:34.000","1","9.0999999999999996","-73.990769999999998","40.733361000000002","1","0","-73.939690999999996","40.620244999999997","Cre","24.100000000000001","0.5","0.5","3.8999999999999999","0","29","POINT (-73.99077 40.733361)","POINT (-73.939691 40.620245)"
"VTS","2010-10-21T08:05:00.000","2010-10-21T08:26:00.000","5","3.8900000000000001","-73.93056","40.76661","1",,"-73.975504999999998","40.748852999999997","CRD","14.1","0","0.5","2","0","16.600000000000001","POINT (-73.93056 40.76661)","POINT (-73.975505 40.748853)"
"CMT","2010-09-02T17:48:10.000","2010-09-02T17:55:32.000","1","1","-73.986609000000001","40.771700000000003","1","N","-73.972125000000005","40.753177000000001","CSH","5.7000000000000002","1","0.5","0","0","7.2000000000000002","POINT (-73.986609 40.7717)","POINT (-73.972125 40.753177)"
"CMT","2010-05-01T17:56:17.000","2010-05-01T18:06:51.000","1","1.7","-74.008223999999998","40.720664999999997","1","0","-73.999190999999996","40.744531000000002","Cre","7.7000000000000002","0","0.5","1.23","0","9.4299999999999997","POINT (-74.008224 40.720665)","POINT (-73.999191 40.744531)"
"CMT","2010-03-13T14:58:34.000","2010-03-13T15:05:10.000","1","0.90000000000000002","-73.994163","40.726531999999999","1","0","-74.007025999999996","40.729301","Cre","5.7000000000000002","0","0.5","1","0","7.2000000000000002","POINT (-73.994163 40.726532)","POINT (-74.007026 40.729301)"
"VTS","2010-06-16T13:26:00.000","2010-06-16T13:37:00.000","1","0.96999999999999997","-73.929891999999995","40.740698000000002","1",,"-73.927328000000003","40.738900000000001","CAS","6.9000000000000004","0","0.5","0","0","7.4000000000000004","POINT (-73.929892 40.740698)","POINT (-73.927328 40.7389)"
"VTS","2010-12-09T15:02:00.000","2010-12-09T15:03:00.000","1","0.31","-73.976155000000006","40.788497999999997","1",,"-73.972740000000002","40.791083","CSH","2.8999999999999999","0","0.5","0","0","3.3999999999999999","POINT (-73.976155 40.788498)","POINT (-73.97274 40.791083)"
"CMT","2010-06-16T18:43:48.000","2010-06-16T18:48:34.000","1","0.69999999999999996","-73.991555000000005","40.726954999999997","1","0","-73.994799999999998","40.718798999999997","Cas","4.9000000000000004","1","0.5","0","0","6.4000000000000004","POINT (-73.991555 40.726955)","POINT (-73.9948 40.718799)"
"CMT","2010-07-23T21:24:44.000","2010-07-23T21:34:59.000","1","2","-73.977054999999993","40.752287000000003","1","0","-73.983756","40.774630000000002","Cre","8.0999999999999996","0.5","0.5","1.3600000000000001","0","10.460000000000001","POINT (-73.977055 40.752287)","POINT (-73.983756 40.77463)"
"VTS","2010-04-28T08:22:00.000","2010-04-28T08:29:00.000","5","1.1899999999999999","-74.003457999999995","40.748362","1",,"-73.984885000000006","40.739662000000003","CAS","6.0999999999999996","0","0.5","0","0","6.5999999999999996","POINT (-74.003458 40.748362)","POINT (-73.984885 40.739662)"
"VTS","2010-11-06T00:10:00.000","2010-11-06T00:17:00.000","1","2.29","-73.972177000000002","40.782212000000001","1",,"-73.97869","40.756383","CSH","7.2999999999999998","0.5","0.5","0","0","8.3000000000000007","POINT (-73.972177 40.782212)","POINT (-73.97869 40.756383)"
"VTS","2010-12-04T00:18:00.000","2010-12-04T00:24:00.000","1","1.79","-73.979583000000005","40.781323","1",,"-73.966399999999993","40.803286999999997","CSH","6.0999999999999996","0.5","0.5","0","0","7.0999999999999996","POINT (-73.979583 40.781323)","POINT (-73.9664 40.803287)"
"CMT","2010-03-20T03:50:40.000","2010-03-20T03:56:14.000","1","1.6000000000000001","-74.006776000000002","40.743890999999998","1","0","-73.986975000000001","40.760043000000003","Cas","6.0999999999999996","0.5","0.5","0","0","7.0999999999999996","POINT (-74.006776 40.743891)","POINT (-73.986975 40.760043)"
"CMT","2010-08-21T09:55:05.000","2010-08-21T09:59:34.000","1","0.80000000000000004","-73.993178","40.739846999999997","1","N","-73.992131000000001","40.747576000000002","CRD","4.5","0","0.5","0.75","0","5.75","POINT (-73.993178 40.739847)","POINT (-73.992131 40.747576)"
"VTS","2010-08-31T15:55:00.000","2010-08-31T16:06:00.000","1","4.0499999999999998","-73.967986999999994","40.80227","1",,"-74.003758000000005","40.759162000000003","CRD","11.699999999999999","0","0.5","3","0","15.199999999999999","POINT (-73.967987 40.80227)","POINT (-74.003758 40.759162)"
"CMT","2010-10-27T18:32:43.000","2010-10-27T18:37:28.000","1","0.69999999999999996","-74.009702000000004","40.707566","1","N","-74.012986999999995","40.715898000000003","CSH","4.5","1","0.5","0","0","6","POINT (-74.009702 40.707566)","POINT (-74.012987 40.715898)"
"CMT","2010-12-14T13:15:11.000","2010-12-14T13:25:17.000","1","1.1000000000000001","-73.988961000000003","40.736693000000002","1","N","-73.974574000000004","40.74239","CRD","6.9000000000000004","0","0.5","1.1100000000000001","0","8.5099999999999998","POINT (-73.988961 40.736693)","POINT (-73.974574 40.74239)"
"VTS","2010-10-30T18:00:00.000","2010-10-30T18:10:00.000","5","1.1000000000000001","-73.996007000000006","40.748558000000003","1",,"-73.978391999999999","40.742702999999999","CSH","7.2999999999999998","0","0.5","0","0","7.7999999999999998","POINT (-73.996007 40.748558)","POINT (-73.978392 40.742703)"
"VTS","2010-06-11T17:29:00.000","2010-06-11T17:33:00.000","1","1.2","-73.994523000000001","40.755813000000003","1",,"-74.005195000000001","40.740856999999998","CAS","4.9000000000000004","1","0.5","0","0","6.4000000000000004","POINT (-73.994523 40.755813)","POINT (-74.005195 40.740857)"
"VTS","2010-01-20T06:44:00.000","2010-01-20T06:49:00.000","1","1.1499999999999999","-73.989603000000002","40.762535","1",,"-73.994522000000003","40.750616999999998","Cre","5.2999999999999998","0","0.5","1.5","0","7.2999999999999998","POINT (-73.989603 40.762535)","POINT (-73.994522 40.750617)"
"CMT","2010-04-05T11:13:18.000","2010-04-05T11:19:44.000","1","3.2000000000000002","-73.987682000000007","40.722527999999997","1","0","-74.011882","40.70167","Cas","9.3000000000000007","0","0.5","0","0","9.8000000000000007","POINT (-73.987682 40.722528)","POINT (-74.011882 40.70167)"
"CMT","2010-02-19T20:44:47.000","2010-02-19T21:00:01.000","1","3.7000000000000002","-73.998154999999997","40.722886000000003","1","0","-73.991690000000006","40.764726000000003","CRE","12.1","0.5","0.5","2","0","15.1","POINT (-73.998155 40.722886)","POINT (-73.99169 40.764726)"
"VTS","2010-10-18T22:21:00.000","2010-10-18T22:44:00.000","5","5.6299999999999999","-73.987942000000004","40.76493","1",,"-73.910888","40.758412","CSH","17.699999999999999","0.5","0.5","0","0","18.699999999999999","POINT (-73.987942 40.76493)","POINT (-73.910888 40.758412)"
"CMT","2010-03-04T17:06:47.000","2010-03-04T17:22:59.000","2","1.8","-73.957971000000001","40.776395999999998","1","0","-73.975352000000001","40.752707000000001","Cas","9.6999999999999993","1","0.5","0","0","11.199999999999999","POINT (-73.957971 40.776396)","POINT (-73.975352 40.752707)"
"VTS","2010-04-24T14:11:00.000","2010-04-24T14:19:00.000","1","1.3100000000000001","-74.000146999999998","40.732677000000002","1",,"-73.985038000000003","40.728293000000001","Cre","6.0999999999999996","0","0.5","2","0","8.5999999999999996","POINT (-74.000147 40.732677)","POINT (-73.985038 40.728293)"
"CMT","2010-06-08T16:08:45.000","2010-06-08T16:23:17.000","1","1.8999999999999999","-74.010651999999993","40.703018","1","0","-73.990992000000006","40.725212999999997","Cas","9.6999999999999993","1","0.5","0","0","11.199999999999999","POINT (-74.010652 40.703018)","POINT (-73.990992 40.725213)"
"VTS","2010-07-25T06:56:00.000","2010-07-25T07:03:00.000","1","1.46","-73.971727000000001","40.757247999999997","1",,"-73.982394999999997","40.769053","CAS","6.9000000000000004","0","0.5","0","0","7.4000000000000004","POINT (-73.971727 40.757248)","POINT (-73.982395 40.769053)"
"CMT","2010-12-29T18:19:01.000","2010-12-29T18:29:59.000","1","1.1000000000000001","-73.940353999999999","40.798150999999997","1","N","-73.957863000000003","40.806170999999999","CSH","6.9000000000000004","1","0.5","0","0","8.4000000000000004","POINT (-73.940354 40.798151)","POINT (-73.957863 40.806171)"
"CMT","2010-10-30T14:37:15.000","2010-10-30T14:41:54.000","1","0.69999999999999996","-73.99288","40.728211999999999","1","N","-73.989279999999994","40.723064000000001","CSH","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-73.99288 40.728212)","POINT (-73.98928 40.723064)"
"CMT","2010-12-06T20:32:11.000","2010-12-06T21:02:39.000","1","14.199999999999999","-73.801197999999999","40.672282000000003","2","N","-73.976884999999996","40.762275000000002","CSH","45","0","0.5","0","0","45.5","POINT (-73.801198 40.672282)","POINT (-73.976885 40.762275)"
"CMT","2010-03-26T08:07:13.000","2010-03-26T08:16:50.000","1","2.3999999999999999","-73.952822999999995","40.786541","1","0","-73.974119000000002","40.755046999999998","Cre","8.9000000000000004","0","0.5","1.4099999999999999","0","10.81","POINT (-73.952823 40.786541)","POINT (-73.974119 40.755047)"
"VTS","2010-08-28T03:08:00.000","2010-08-28T03:13:00.000","2","1.9199999999999999","-73.976159999999993","40.782162999999997","1",,"-73.991907999999995","40.764707999999999","CSH","6.5","0.5","0.5","0","0","7.5","POINT (-73.97616 40.782163)","POINT (-73.991908 40.764708)"
"CMT","2010-03-20T16:13:49.000","2010-03-20T16:22:13.000","1","1.5","-73.999667000000002","40.734090000000002","1","0","-73.983728999999997","40.721330000000002","Cre","6.9000000000000004","0","0.5","1.1100000000000001","0","8.5099999999999998","POINT (-73.999667 40.73409)","POINT (-73.983729 40.72133)"
"VTS","2010-01-30T00:26:00.000","2010-01-30T00:47:00.000","1","5.7400000000000002","-73.978965000000002","40.755338000000002","1",,"-73.993137000000004","40.688232999999997","CAS","16.5","0.5","0.5","0","0","17.5","POINT (-73.978965 40.755338)","POINT (-73.993137 40.688233)"
"CMT","2010-10-03T02:59:21.000","2010-10-03T03:16:22.000","1","4.0999999999999996","-73.997604999999993","40.720998000000002","1","N","-73.989718999999994","40.767634999999999","CRD","12.9","0.5","0.5","2.0800000000000001","0","15.98","POINT (-73.997605 40.720998)","POINT (-73.989719 40.767635)"
"CMT","2010-07-12T17:49:27.000","2010-07-12T18:16:16.000","1","6.2999999999999998","-73.992327000000003","40.694356999999997","1","0","-73.984870000000001","40.748643999999999","Cas","19.300000000000001","1","0.5","0","0","20.800000000000001","POINT (-73.992327 40.694357)","POINT (-73.98487 40.748644)"
"CMT","2010-01-07T08:52:57.000","2010-01-07T08:59:15.000","2","1.1000000000000001","-73.966542000000004","40.770193999999996","1","0","-73.956998999999996","40.783419000000002","Cas","5.7000000000000002","0","0.5","0","0","6.2000000000000002","POINT (-73.966542 40.770194)","POINT (-73.956999 40.783419)"
"VTS","2010-04-01T22:32:00.000","2010-04-01T22:43:00.000","5","3.29","-73.995322999999999","40.717458000000001","1",,"-73.943321999999995","40.718359999999997","CAS","10.5","0.5","0.5","0","0","11.5","POINT (-73.995323 40.717458)","POINT (-73.943322 40.71836)"
"VTS","2010-02-18T19:46:00.000","2010-02-18T19:50:00.000","1","1.1699999999999999","-73.932661999999993","40.855727999999999","1",,"-73.927328000000003","40.854272999999999","CSH","5.2999999999999998","1","0.5","0","0","6.7999999999999998","POINT (-73.932662 40.855728)","POINT (-73.927328 40.854273)"
"CMT","2010-10-23T04:32:43.000","2010-10-23T04:44:57.000","2","2.8999999999999999","-74.001586000000003","40.727673000000003","1","N","-74.016411000000005","40.708008999999997","CRD","10.1","0.5","0.5","1.6599999999999999","0","12.76","POINT (-74.001586 40.727673)","POINT (-74.016411 40.708009)"
"CMT","2010-04-19T16:28:23.000","2010-04-19T16:30:05.000","1","0.40000000000000002","-73.991485999999995","40.750470999999997","1","0","-73.992603000000003","40.745092999999997","Cas","3.2999999999999998","1","0.5","0","0","4.7999999999999998","POINT (-73.991486 40.750471)","POINT (-73.992603 40.745093)"
"CMT","2010-05-06T09:19:28.000","2010-05-06T09:38:51.000","2","3.1000000000000001","-74.004253000000006","40.721874","1","0","-73.978251999999998","40.762349999999998","Cre","12.1","0","0.5","1","0","13.6","POINT (-74.004253 40.721874)","POINT (-73.978252 40.76235)"
"CMT","2010-09-18T15:48:22.000","2010-09-18T15:54:14.000","1","0.69999999999999996","-73.987682000000007","40.753647999999998","1","N","-73.993565000000004","40.682133","CRD","4.9000000000000004","0","0.5","1","0","6.4000000000000004","POINT (-73.987682 40.753648)","POINT (-73.993565 40.682133)"
"VTS","2010-04-27T23:11:00.000","2010-04-27T23:16:00.000","1","0.88","-73.987938","40.744461999999999","1",,"-73.989680000000007","40.734807000000004","Cre","4.9000000000000004","0.5","0.5","1","0","6.9000000000000004","POINT (-73.987938 40.744462)","POINT (-73.98968 40.734807)"
"VTS","2010-03-12T10:26:00.000","2010-03-12T10:59:00.000","1","12.43","-73.872772999999995","40.774076999999998","1",,"-74.015692999999999","40.715176999999997","CSH","29.300000000000001","0","0.5","0","0","29.800000000000001","POINT (-73.872773 40.774077)","POINT (-74.015693 40.715177)"
"VTS","2010-02-10T00:51:00.000","2010-02-10T01:04:00.000","1","3.1699999999999999","-73.999247999999994","40.742584999999998","1",,"-73.969762000000003","40.750548000000002","CRD","10.1","0.5","0.5","3","0","14.1","POINT (-73.999248 40.742585)","POINT (-73.969762 40.750548)"
"CMT","2010-07-21T16:56:30.000","2010-07-21T17:35:21.000","1","12","-73.976978000000003","40.751382999999997","1","0","-73.864970999999997","40.770484000000003","Cre","31.300000000000001","1","0.5","7.4699999999999998","4.5700000000000003","44.840000000000003","POINT (-73.976978 40.751383)","POINT (-73.864971 40.770484)"
"CMT","2010-09-17T19:25:48.000","2010-09-17T19:36:00.000","2","1.8999999999999999","-73.958607999999998","40.764063","1","N","-73.941072000000005","40.788153000000001","CSH","7.7000000000000002","1","0.5","0","0","9.1999999999999993","POINT (-73.958608 40.764063)","POINT (-73.941072 40.788153)"
"CMT","2010-02-13T14:44:47.000","2010-02-13T14:53:53.000","1","1.8","-73.990959000000004","40.750535999999997","1","0","-74.005439999999993","40.727570999999998","CAS","7.2999999999999998","0","0.5","0","0","7.7999999999999998","POINT (-73.990959 40.750536)","POINT (-74.00544 40.727571)"
"VTS","2010-08-06T00:17:00.000","2010-08-06T00:27:00.000","1","4.1299999999999999","-73.997399999999999","40.697597000000002","1",,"-73.997399999999999","40.697597000000002","CRD","10.5","0.5","0.5","2","0","13.5","POINT (-73.9974 40.697597)","POINT (-73.9974 40.697597)"
"CMT","2010-08-07T15:20:01.000","2010-08-07T15:37:47.000","1","3.2000000000000002","-73.999733000000006","40.718328","1","N","-73.982284000000007","40.75741","CSH","11.699999999999999","0","0.5","0","0","12.199999999999999","POINT (-73.999733 40.718328)","POINT (-73.982284 40.75741)"
"VTS","2010-09-02T14:52:00.000","2010-09-02T14:54:00.000","1","0.40000000000000002","-73.974895000000004","40.756487","1",,"-74.004692000000006","40.708390000000001","CSH","3.2999999999999998","0","0.5","0","0","3.7999999999999998","POINT (-73.974895 40.756487)","POINT (-74.004692 40.70839)"
"VTS","2010-04-30T05:56:00.000","2010-04-30T06:12:00.000","1","4.6900000000000004","-73.994943000000006","40.731633000000002","1",,"-73.975178","40.787610000000001","Cre","13.699999999999999","0.5","0.5","1.5","0","16.199999999999999","POINT (-73.994943 40.731633)","POINT (-73.975178 40.78761)"
"CMT","2010-02-13T20:55:02.000","2010-02-13T21:08:26.000","3","3","-73.964867999999996","40.806865000000002","1","0","-73.960239999999999","40.775545000000001","CAS","10.5","0.5","0.5","0","0","11.5","POINT (-73.964868 40.806865)","POINT (-73.96024 40.775545)"
"VTS","2010-05-27T14:10:00.000","2010-05-27T14:11:00.000","1","0.25","-73.989158000000003","40.758723000000003","1",,"-73.987153000000006","40.761612999999997","CAS","2.8999999999999999","0","0.5","0","0","3.3999999999999999","POINT (-73.989158 40.758723)","POINT (-73.987153 40.761613)"
"VTS","2010-09-26T23:10:00.000","2010-09-26T23:24:00.000","5","3.7799999999999998","-73.995994999999994","40.738567000000003","1",,"-73.999515000000002","40.720697000000001","CRD","11.699999999999999","0.5","0.5","2","0","14.699999999999999","POINT (-73.995995 40.738567)","POINT (-73.999515 40.720697)"
"VTS","2010-08-08T12:05:00.000","2010-08-08T12:12:00.000","1","1.4399999999999999","-73.990774999999999","40.728405000000002","1",,"-73.992382000000006","40.743445000000001","CRD","6.0999999999999996","0","0.5","2","0","8.5999999999999996","POINT (-73.990775 40.728405)","POINT (-73.992382 40.743445)"
"VTS","2010-01-17T20:00:00.000","2010-01-17T20:10:00.000","5","2.0099999999999998","-73.983504999999994","40.738050000000001","1",,"-74.003370000000004","40.722884999999998","Cre","7.7000000000000002","0.5","0.5","1","0","9.6999999999999993","POINT (-73.983505 40.73805)","POINT (-74.00337 40.722885)"
"VTS","2010-03-12T15:23:00.000","2010-03-12T15:35:00.000","5","1.99","-73.969736999999995","40.761989999999997","1",,"-73.955934999999997","40.786948000000002","CSH","8.5","0","0.5","0","0","9","POINT (-73.969737 40.76199)","POINT (-73.955935 40.786948)"
