"origid","name","address","borough","zipcode","facility_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"41487800","STILER IGOR - MD","3500 NOSTRAND AVENUE","BROOKLYN","11229","Non-Hospital X-Ray","40.598686","-73.941567","315","46","36047057000","3200252","3073620029","BK17"
"50081774","SEBASTIAN LATTUGA MD PC","3500 NOSTRAND AVE","BROOKLYN","11229","Non-Hospital X-Ray","40.598686","-73.941567","315","46","36047057000","3200252","3073620029","BK17"
"40821067","PANDHI PRAVIN - DDS","1177 FLATBUSH AVENUE","BROOKLYN","11226","Dental X-Ray","40.641484","-73.956588","314","45","36047079000","3119639","3051880020","BK95"
"41652607","ERIC M. GREENSPAN - DDS","1711 AVENUE P","BROOKLYN","11229","Dental X-Ray","40.610643","-73.956492","314","48","36047054400","3181970","3067640050","BK43"
"50039663","LUTHERAN MEDICAL CENTER PS 59","211 THROOP AVE","BROOKLYN","11206","Dental X-Ray","40.696733","-73.943652","303","36","36047028502","3048546","3017490001","BK35"
"50068524","SUNSET PARK HEALTH COUNCIL P.S.59","211 THROOP AVE","BROOKLYN","11206","Dental X-Ray","40.696733","-73.943652","303","36","36047028502","3048546","3017490001","BK35"
"50017247","POORIA SHAHIN","719 FRANKLIN AVE","BROOKLYN","11238","Dental X-Ray","40.673916","-73.956786","308","35","36047021900","3031400","3012380011","BK61"
"41365199","KAPADWALA IMTIYAZ I. - DP","220A ST NICHOLAS AVENUE","BROOKLYN","11237","Podiatric X-Ray","40.703297","-73.914501","304","37","36047044300","3075212","3032910034","BK77"
"50075876","ALL FOR HAPPY SMILES DENTAL PC","3063 BRIGHTON 13TH ST","BROOKLYN","11235","Dental X-Ray","40.578812","-73.956340","313","48","36047061004","3245650","3087160077","BK19"
"50049289","LENOX HILL RADIOLOGY AND MEDICAL IMAGING ASSOCIATES P.C.","2215 79TH ST","BROOKLYN","11214","Non-Hospital X-Ray","40.605559","-73.989149","311","44","36047027000","3162415","3062650069","BK28"
"40499250","SCHWARTZ STUART DDS","2 PAERDEGAT 15 STREET","BROOKLYN","11236","Dental X-Ray","40.626902","-73.901468","318","46","36047099800","3321301","3080890001","BK50"
"40977138","BROOKLYN JOB CORPS ACADEMY","585 DEKALB AVENUE INSIDE WELLNESS CENTER INSIDE WEL","BROOKLYN","11205","Dental X-Ray","40.691223","-73.952765","303","33","36047024100","3049016","3017640001","BK75"
"40525094","HERSHKOWITZ NATHAN DDS","1061 EAST 10 STREET","BROOKLYN","11230","Dental X-Ray","40.623275","-73.965897","312","44","36047045600","3171308","3065310059","BK43"
"40837157","DEMAS JOHN P. - D.D.S","8814 FORT HAMILTON PKWY","BROOKLYN","11209","Dental X-Ray","40.619179","-74.025578","310","43","36047016000","3154267","3060680033","BK31"
"50058857","BAY RIDGE DENTAL PLLC","7708 5TH AVE","BROOKLYN","11209","Dental X-Ray","40.627823","-74.023330","310","43","36047013600","3149847","3059610038","BK31"
"50058337","SCOTT COOPER","30 DEKALB AVE FL 2","BROOKLYN","11201","Podiatric X-Ray","40.689944","-73.981942","302","33","36047003300","3000358","3001490023","BK68"
"50042448","MODERN PHYSICIAN SERVICES P.C.","1248 FULTON STREET","BROOKLYN","11216","Non-Hospital X-Ray","40.680438","-73.950563","303","36","36047024700","3053718","3018600039","BK61"
"41267019","LYALIN OLEG - DDS","4903 CHURCH AVENUE","BROOKLYN","11203","Dental X-Ray","40.651706","-73.931224","317","41","36047086800","3102097","3046750043","BK96"
"41579223","LEW SHIRLEY","2634 OCEAN AVENUE","BROOKLYN","11229","Dental X-Ray","40.597164","-73.950999","315","48","36047059200","3200948","3073807503","BK17"
"41538802","KURTZ DAVID J. - DDS","2718 OCEAN AVENUE SUITE A4","BROOKLYN","11229","Dental X-Ray","40.595319","-73.950651","315","48","36047059200","3200954","3073800048","BK17"
"40500913","REICH STEVEN DDS","224 COURT STREET","BROOKLYN","11201","Dental X-Ray","40.686347","-73.993989","306","39","36047004500","3003419","3003070033","BK33"
"40505637","KNOBEL JEFFREY DPM","1636 EAST 14 STREET SUITE #105","BROOKLYN","11229","Podiatric X-Ray","40.609456","-73.959371","315","48","36047055400","3182385","3067760020","BK25"
"41639580","ROBERT J. - DDS MIKHLI","1636 EAST 14 STREET STE 123","BROOKLYN","11229","Dental X-Ray","40.609456","-73.959371","315","48","36047055400","3182385","3067760020","BK25"
"50015818","EDWARD SUTTON","1636 E 14TH ST STE 114","BROOKLYN","11229","Dental X-Ray","40.609456","-73.959371","315","48","36047055400","3182385","3067760020","BK25"
"50087366","ROBERT MIKHLI","1636 E 14TH ST STE 123","BROOKLYN","11229","Dental CBCT X-Ray","40.609456","-73.959371","315","48","36047055400","3182385","3067760020","BK25"
"91-3682-01","Belmont Comprehensive Medical Care PLLC","979 FULTON STREET","BROOKLYN","11238","Radioactive Materials","40.682861","-73.963891","302","35","36047020100","3056672","3019790052","BK69"
"50007678","BITESIZE PEDIATRIC DENTISTRY","568 UNION AVE BLDG J","BROOKLYN","11211","Dental X-Ray","40.717490","-73.952173","301","33","36047051500","3412620","3027310001","BK73"
"41705954","CAVALLARO JR. JOHN S. -","315 AVENUE W","BROOKLYN","11223","Dental X-Ray","40.592590","-73.971357","315","47","36047038800","3254016","3071510098","BK25"
"50088787","SUNSET PARK HEALTH COUNCIL INC","532 ALBANY AVE RM 107","BROOKLYN","11203","Dental X-Ray","40.661886","-73.939940","309","41","36047080600","3106599","3047940026","BK60"
"41683445","LAWRENCE J. - D WEISS","1761 ROCKAWAY PARKWAY","BROOKLYN","11236","Dental X-Ray","40.638905","-73.895361","318","46","36047101200","3231828","3082430005","BK50"
"50064804","21ST CENTURY DENTAL OF CANARSIE LLC","9715 AVENUE L","BROOKLYN","11236","Dental X-Ray","40.638888","-73.894979","318","46","36047101200","3231828","3082430005","BK50"
"50046902","AG URGENT CARE P.C.","1349 BROADWAY","BROOKLYN","11221","Non-Hospital X-Ray","40.689774","-73.922534","304","34","36047039700","3400869","3033300053","BK78"
"40503557","N.Y.HOTEL TRADES COUNCIL","68-80 SCHERMERHORN STREET","BROOKLYN","11201","Dental X-Ray","40.690746","-73.990992","302","33","36047000900","3002703","3002710034","BK09"
"41691875","LIBOV DANIIL - DMD","2951 OCEAN AVENUE STE BB","BROOKLYN","11235","Dental X-Ray","40.589341","-73.949493","315","48","36047059401","3204411","3074410245","BK17"
"40501582","SOL HABER - DDS","139 CLINTON ST","BROOKLYN","11201","Dental X-Ray","40.691897","-73.993549","302","33","36047000900","3002619","3002680024","BK09"
"40596863","DELEONIBUS JOANN M. - DMD","139 CLINTON ST","BROOKLYN","11201","Dental X-Ray","40.691897","-73.993549","302","33","36047000900","3002619","3002680024","BK09"
"40618984","LAMA PETER J. - DDS","6123 FIFTH AVENUE","BROOKLYN","11220","Dental X-Ray","40.638724","-74.016938","307","38","36047012200","3338831","3057920001","BK32"
"50032999","NORTH SLOPE VETERINARY P.C","207 6TH AVE","BROOKLYN","11217","Veterinary X-Ray","40.675530","-73.977886","306","39","36047015900","3019835","3009540001","BK37"
"41504164","MOHAN RAJ - DDS","308 FRANKLIN AVENUE","BROOKLYN","11238","Dental X-Ray","40.688768","-73.957181","303","35","36047023300","3055641","3019490042","BK75"
"40886158","GENCO MICHAEL - D.D.S","2155 82 STREET","BROOKLYN","11214","Dental X-Ray","40.604840","-73.992484","311","47","36047029000","3163921","3062990043","BK28"
"50073220","ZWANGER-PESIRI RADIOLOGY","205 SMITH ST","BROOKLYN","11201","Non-Hospital X-Ray","40.684906","-73.991685","306","33","36047006900","3006352","3003970001","BK38"
"91-3693-01","Steven Mendelsohn M.D.","205 SMITH STREET","BROOKLYN","11201","Radioactive Materials","40.684906","-73.991685","306","33","36047006900","3006352","3003970001","BK38"
"50078792","ISAAC DAVID TAWIL DDS PC","345 KINGS HWY STE 1","BROOKLYN","11223","Dental X-Ray","40.604844","-73.977499","311","44","36047042400","3397654","3066527501","BK29"
"40505910","CHAIKEN RONALD DVM","9518 AVENUE L","BROOKLYN","11236","Veterinary X-Ray","40.637811","-73.896616","318","46","36047101000","3232767","3082600140","BK50"
"41044194","KARL - D.D.S. KIM","2014 CHURCH AVE STE 5 SUITE #5","BROOKLYN","11226","Dental X-Ray","40.650106","-73.960748","314","40","36047051002","3117136","3051010001","BK42"
"40614520","BORSHCH OLEG & KRINKER DIANA - DDS","313 KINGS HIGHWAY","BROOKLYN","11223","Dental X-Ray","40.605025","-73.978767","311","44","36047042600","3176895","3066510080","BK29"
"41204756","TAMARA ABDELHAMED - DD","466 78 STREET","BROOKLYN","11209","Dental X-Ray","40.627768","-74.024472","310","43","36047013600","3150356","3059700034","BK31"
"50044204","HORIZON DENTAL ARTS PC","1804 FLATBUSH AVE","BROOKLYN","11210","Dental X-Ray","40.626040","-73.940491","318","45","36047074000","3208227","3076180013","BK58"
"41649192","CAPLIN LAWRENCE B.","180 LIVINGSTON STREET","BROOKLYN","11201","Dental X-Ray","40.690052","-73.986838","302","33","36047003700","3000484","3001647501","BK38"
"41174100","DAYANAYEV NIKOLAY - DDS","2017 FLATBUSH AVE","BROOKLYN","11234","Dental X-Ray","40.620555","-73.934639","318","45","36047065000","3219594","3078670006","BK58"
"41025461","EPELBOYM DMITRY - DDS","7708 4 AVENUE","BROOKLYN","11209","Dental X-Ray","40.629231","-74.025734","310","43","36047006400","3149796","3059600042","BK31"
"50078333","PEDIATRIC DENTAL PLLC","7708 4TH AVE","BROOKLYN","11209","Dental CBCT X-Ray","40.629231","-74.025734","310","43","36047006400","3149796","3059600042","BK31"
"50078335","PEDIATRIC DENTAL PLLC","7708 4TH AVE","BROOKLYN","11209","Dental X-Ray","40.629231","-74.025734","310","43","36047006400","3149796","3059600042","BK31"
"50033477","SHAHRAM SHEKIB DDS FAGD PC","2178 63RD ST","BROOKLYN","11204","Dental X-Ray","40.615393","-73.980878","311","47","36047025400","3133318","3055430037","BK28"
"41558948","DR. MICHAEL K. EMAN","2053 EAST 16 STREET","BROOKLYN","11229","Dental X-Ray","40.600018","-73.955671","315","48","36047058000","3198181","3073210058","BK44"
"41740826","LEVINGART GARRY BELA - DD","208 SMITH STREET","BROOKLYN","11201","Dental X-Ray","40.684574","-73.991934","306","33","36047006900","3006404","3004020041","BK38"
"50081772","SEBASTIAN LATTUGA MD PC","160 MONTAGUE ST 5TH FL","BROOKLYN","11201","Non-Hospital X-Ray","40.694403","-73.992914","302","33","36047000502","3002091","3002497501","BK09"
"41369894","LEVIN YEKATERINA - DD","7000 BAY PARKWAY SUITE C","BROOKLYN","11204","Dental X-Ray","40.610927","-73.984477","311","44","36047025800","3157507","3061750036","BK28"
"50017580","UNLIMITED SMILES ORTHODONTICS PLLC","7000 BAY PKWY BLDG L","BROOKLYN","11204","Dental X-Ray","40.610927","-73.984477","311","44","36047025800","3157507","3061750036","BK28"
"40699523","CROSSROADS JUVENILE CTR.","17 BRISTOL STREET","BROOKLYN","11212","Dental X-Ray","40.670746","-73.912932","316","41","36047092400","3378202","3034980008","BK81"
"50005811","BROOKDALE HOSPITAL URGENT CARE CENTER","1235 LINDEN BLVD","BROOKLYN","11212","Non-Hospital X-Ray","40.654173","-73.913587","317","42","36047089000","3103581","3047170001","BK96"
"40500522","MEHTA PRADEEP - DDS","338 78 STREET","BROOKLYN","11209","Dental X-Ray","40.629016","-74.027546","310","43","36047006400","3150297","3059690023","BK31"
"50038699","GRAND FAMILY IMMEDIATE MEDICAL CARE PC","77 BELMONT AVE","BROOKLYN","11212","Non-Hospital X-Ray","40.668880","-73.907372","316","41","36047090600","3326633","3035250036","BK81"
"41551517","LASHEEN SAMY - M.D.","5024 10 AVENUE","BROOKLYN","11219","Non-Hospital X-Ray","40.638280","-73.999503","312","38","36047011400","3394084","3056457501","BK88"
"41064206","DAGMARA SPERLING - DDS","98 NORMAN AVE","BROOKLYN","11222","Dental X-Ray","40.725614","-73.951172","301","33","36047056900","3066074","3026470006","BK76"
"41039457","KRAINOV YURI - DDS","203 DITMAS AVE","BROOKLYN","11218","Dental X-Ray","40.635701","-73.976736","312","39","36047048600","3126653","3053860051","BK41"
"50078329","NIDAL SALAMEH DDS PC","2200 85TH ST APT 1A","BROOKLYN","11214","Dental X-Ray","40.602326","-73.992873","311","47","36047029600","3165913","3063480006","BK28"
"40718485","FAYNGERSH MIRON - M.D.","745 OCEAN PARKWAY","BROOKLYN","11230","Non-Hospital X-Ray","40.630281","-73.971611","314","40","36047048200","3128122","3054280003","BK42"
"40504662","BELL BURT DPM","7608 20 AVENUE","BROOKLYN","11214","Podiatric X-Ray","40.610132","-73.992523","311","47","36047027400","3160934","3062390040","BK28"
"40498258","KESSLER LAWRENCE DDS","183 NORTH 6 STREET","BROOKLYN","11211","Dental X-Ray","40.716611","-73.957217","301","33","36047055300","3324866","3023280023","BK73"
"40602399","ZAIFF HOWARD - DPM","2215 HENDRICKSON ST","BROOKLYN","11234","Podiatric X-Ray","40.608817","-73.922873","318","46","36047066200","3242360","3085590035","BK45"
"50036403","MODERN PHYSICIAN SERVICES PC","68 GRAHAM AVENUE","BROOKLYN","11206","Non-Hospital X-Ray","40.703303","-73.942528","301","34","36047049100","3071510","3031060003","BK90"
"40507059","SKOLKIN SCOTT DC","85 AVENUE U","BROOKLYN","11223","Non-Hospital X-Ray","40.596113","-73.981146","311","47","36047040200","3190968","3070960049","BK29"
"40503882","HANSEN PAUL - DDS","14 BAY RIDGE PLACE","BROOKLYN","11209","Dental X-Ray","40.635919","-74.028056","310","43","36047006800","3145649","3058710095","BK31"
"41565875","STEVE WONG DDS PC","158 COURT STREET","BROOKLYN","11201","Dental X-Ray","40.688600","-73.992904","306","39","36047004500","3003072","3002920033","BK33"
"41426565","LERNER IAN - DDS","16 COURT STREET SUITE 2211","BROOKLYN","11241","Dental X-Ray","40.693445","-73.990577","302","33","36047000900","3002108","3002500044","BK09"
"41350313","MOTEL FAYER","2809 OCEAN PARKWAY","BROOKLYN","11235","Non-Hospital X-Ray","40.581291","-73.967376","313","48","36047036600","3390901","3072607502","BK19"
"50088207","FRANK J. SAPIENZA DDS PLLC","398 5TH AVE FRNT","BROOKLYN","11215","Dental X-Ray","40.670585","-73.985141","306","39","36047013700","3021605","3009930040","BK37"
"50015074","PROHEALTH CARE ASSOCIATES L.L.P.","7210 13TH AVE","BROOKLYN","11228","Non-Hospital X-Ray","40.621905","-74.005774","310","43","36047020000","3158242","3061880142","BK30"
"50061270","SUNSET PARK HEALTH COUNCIL INC","330 59TH ST","BROOKLYN","11220","Dental X-Ray","40.642121","-74.018997","307","38","36047007400","3016258","3008620012","BK32"
"40504014","PATEL MAHESH DDS","3514 MERMAID AVE","BROOKLYN","11224","Dental X-Ray","40.574832","-74.000940","313","47","36047034200","3189510","3070460001","BK21"
"91-3352-01","Humayun Rashid M.D.","3514 MERMAID AVENUE","BROOKLYN","11224","Radioactive Materials","40.574832","-74.000940","313","47","36047034200","3189510","3070460001","BK21"
"40504010","BURBACKI EUGENE DDS","1601 WEST 6 STREET","BROOKLYN","11223","Dental X-Ray","40.607759","-73.979623","311","44","36047042600","3175555","3066260001","BK29"
"40996183","TOPPIN JAMES D. - DDS","2746 OCEAN AVENUE","BROOKLYN","11229","Dental X-Ray","40.594265","-73.950450","315","48","36047059200","3202118","3074040014","BK17"
"40871696","BELL MINA DDS","1763 OCEAN AVENUE","BROOKLYN","11230","Dental X-Ray","40.619201","-73.955147","314","48","36047076000","3209149","3076380012","BK43"
"50070517","DR INNA GOYKMAN-AMIR DDS PC","2952 BRIGHTON 3RD ST STE 501","BROOKLYN","11235","Dental X-Ray","40.579583","-73.965138","313","48","36047036400","3424553","3086620131","BK19"
"40804523","OMIRSKA-DYCZEK - DDS","147 DRIGGS AVENUE","BROOKLYN","11222","Dental X-Ray","40.723058","-73.944387","301","33","36047059100","3067638","3027020023","BK76"
"40498359","RAZIANO JOSEPH DDS","5824 AVENUE N","BROOKLYN","11234","Dental X-Ray","40.619436","-73.918899","318","46","36047068800","3254639","3079030047","BK58"
"91-2941-01","Khalid Hassan M.D.","9520 SEAVIEW AVENUE","BROOKLYN","11236","Radioactive Materials","40.632879","-73.891108","318","46","36047102800","3235055","3083180006","BK50"
"41153492","MITTAL NIRANJAN K. - M","7404 5 AVENUE","BROOKLYN","11209","Non-Hospital X-Ray","40.630178","-74.022369","310","43","36047013400","3148320","3059300038","BK31"
"91-3298-01","Niranjan Mittal M.D.","7404 FIFTH AVENUE","BROOKLYN","11209","Radioactive Materials","40.630178","-74.022369","310","43","36047013400","3148320","3059300038","BK31"
"41307932","CARLIN MICHAEL - MD","1024 MANHATTAN AVENUE","BROOKLYN","11222","Non-Hospital X-Ray","40.733938","-73.954864","301","33","36047057500","3064049","3025130002","BK76"
"41546608","DR. GREGORY TADDEO","94-98 MANHATTAN AVENUE","BROOKLYN","11206","Dental X-Ray","40.705520","-73.944640","301","34","36047050500","3071335","3030790006","BK90"
"50034103","BROWNSVILLE COMMUNITY DEVELOPMENT CORP","650 ASHFORD ST","BROOKLYN","11207","Dental X-Ray","40.665743","-73.883045","305","42","36047112200","3096963","3043110007","BK85"
"50038356","TAL LEBEL DMD PLLC","1912 AVENUE U STE A","BROOKLYN","11229","Dental X-Ray","40.599272","-73.952323","315","48","36047057800","3199755","3073520005","BK44"
"50075795","AVENUE U DENTAL ARTS PC","1912 AVENUE U STE A","BROOKLYN","11229","Dental X-Ray","40.599272","-73.952323","315","48","36047057800","3199755","3073520005","BK44"
"40502752","GELFMAN W. & BIRNBAUM M","1777 OCEAN PARKWAY","BROOKLYN","11223","Dental CBCT X-Ray","40.605256","-73.966871","315","44","36047041800","3177474","3066630063","BK25"
"50085203","GREENPOINT DENTAL P.C.","947 MANHATTAN AVE","BROOKLYN","11222","Dental X-Ray","40.731717","-73.954523","301","33","36047056500","3064438","3025400046","BK76"
"50085928","GREENPOINT DENTAL P.C.","947 MANHATTAN AVE","BROOKLYN","11222","Non-Hospital X-Ray","40.731717","-73.954523","301","33","36047056500","3064438","3025400046","BK76"
"50052045","4 LEGGED FRIENDS VETERINARY CLINIC P.C.","1951 BATH AVE FRNT","BROOKLYN","11214","Veterinary X-Ray","40.601786","-74.002153","311","43","36047028200","3329120","3064080001","BK27"
"40503632","TRAKHMAN I. & FIKHMAN M. DDS","457 KINGS HIGHWAY","BROOKLYN","11223","Dental X-Ray","40.604272","-73.972850","311","44","36047041200","3177126","3066570054","BK29"
"41093554","SAPHIRE GARY - DPM","248 AVENUE P","BROOKLYN","11204","Podiatric X-Ray","40.608163","-73.978848","311","44","36047042600","3175561","3066260010","BK29"
"40498641","BACALL PAUL DDS","2501 NOSTRAND AVENUE","BROOKLYN","11210","Dental X-Ray","40.623528","-73.946250","318","45","36047074800","3208647","3076300027","BK43"
"40500229","KRAMER JEFFREY DDS","544 COURT STREET","BROOKLYN","11231","Dental X-Ray","40.675299","-73.999315","306","39","36047006500","3005684","3003810039","BK33"
"41674667","CHEN CHARLIE - DDS","5321 7 AVENUE","BROOKLYN","11220","Dental X-Ray","40.640594","-74.007823","307","38","36047010600","3014404","3008187501","BK34"
"41633449","RABINOVITS LARRY - DMD","1401 OCEAN AVENUE","BROOKLYN","11230","Dental X-Ray","40.627691","-73.956755","314","45","36047076200","3206621","3075840035","BK43"
"41087031","GELFAND OLGA - DDS","1021 AVENUE Z","BROOKLYN","11235","Dental X-Ray","40.587390","-73.959687","315","48","36047058800","3320864","3074300036","BK25"
"41544802","DENTSERV-BROOKLYN-QUEENS NH","2749 LINDEN BOULEVARD","BROOKLYN","11208","Dental X-Ray","40.669483","-73.862718","305","42","36047120800","3000000","3044690016","BK82"
"40500643","ANTHONY SARLO - DMD","1584 74 STREET","BROOKLYN","11228","Dental X-Ray","40.617242","-74.000753","311","43","36047018800","3159524","3062130040","BK28"
"50054060","ADVANCED PERIODONTAL SERVICES PC","3165 EMMONS AVE STE C1","BROOKLYN","11235","Dental CBCT X-Ray","40.584084","-73.933630","315","48","36047062200","3397673","3088057501","BK17"
"41651733","STUART L. SEGELNICK - DDS","3165 EMMONS AVENUE C1","BROOKLYN","11235","Dental X-Ray","40.584084","-73.933630","315","48","36047062200","3397673","3088057501","BK17"
"40943409","COMMUNITY DENTAL CARE","1809 NOSTRAND AVENUE","BROOKLYN","11226","Dental X-Ray","40.641801","-73.948595","317","45","36047082800","3111287","3049470063","BK95"
"50046328","YURY SLEPAK DDS PC","2464 CONEY ISLAND AVE","BROOKLYN","11223","Dental X-Ray","40.596923","-73.961096","315","47","36047039200","3341372","3071360030","BK25"
"50046330","POLINA INGBERMAN DDS PC","2464 CONEY ISLAND AVE","BROOKLYN","11223","Dental X-Ray","40.596923","-73.961096","315","47","36047039200","3341372","3071360030","BK25"
"50058505","ONE LOVE ORTHODONTICS P.C.","1644 E 14TH ST","BROOKLYN","11229","Dental X-Ray","40.609324","-73.959349","315","48","36047055400","3182386","3067760024","BK25"
"50093292","GENERAL AND COSMETIC DENTISTRY OF NY PLLC","1644 E 14TH ST","BROOKLYN","11229","Dental X-Ray","40.609324","-73.959349","315","48","36047055400","3182386","3067760024","BK25"
"50064397","CHILDRENS MEDICAL SERVICES P.C.","6805 5TH AVE BSMT","BROOKLYN","11220","Dental X-Ray","40.634041","-74.020763","310","43","36047013000","3145315","3058650008","BK31"
"40501093","ETTINGER MICHAEL DDS","3020 AVENUE Y","BROOKLYN","11235","Dental X-Ray","40.592090","-73.936463","315","48","36047062600","3320934","3074490001","BK17"
"50079464","SHARP SMILE DENTAL PC","1763 ROCKAWAY PKWY","BROOKLYN","11236","Dental X-Ray","40.638501","-73.894911","318","46","36047101200","3232834","3082620032","BK50"
"41000249","LIBMAN VALERIY - DDS","1460 W 5TH ST STE M2","BROOKLYN","11204","Dental X-Ray","40.611569","-73.979348","311","44","36047043200","3173388","3065797501","BK29"
"50006397","WUNSCH ERICH","7317 6TH AVE","BROOKLYN","11209","Dental X-Ray","40.629111","-74.019840","310","43","36047013400","3147987","3059210001","BK31"
"40677596","SCHAFFER PRESTON D. - DD","1901 EMMONS AVENUE","BROOKLYN","11235","Dental X-Ray","40.583565","-73.949432","315","48","36047060800","3326914","3087750041","BK17"
"40506263","BROOKLYN N.Y. COMMUNITY HOSPITAL OF","2525 KINGS HIGHWAY","BROOKLYN","11229","Hospital X-Ray","40.613247","-73.948844","314","48","36047064200","3182231","3067720004","BK44"
"91-2991-01","New York Community Hospital","2525 KINGS HIGHWAY","BROOKLYN","11229","Radioactive Materials","40.613247","-73.948844","314","48","36047064200","3182231","3067720004","BK44"
"50009377","NEW CENTURY DENTAL PC","2960 OCEAN AVE","BROOKLYN","11235","Dental X-Ray","40.589192","-73.949485","315","48","36047059200","3320917","3074400035","BK17"
"50043975","PETRYCHENKO PHYSICIAN PC","2960 OCEAN AVE FL 6","BROOKLYN","11235","Non-Hospital X-Ray","40.589192","-73.949485","315","48","36047059200","3320917","3074400035","BK17"
"40505976","CAMPANILE J. DVM","2270 FLATBUSH AVENUE OFC","BROOKLYN","11234","Veterinary X-Ray","40.614746","-73.928190","318","46","36047065200","3239453","3084860001","BK45"
"40897834","SUTTON EDWARD - DDS","28 GRAHAM AVENUE","BROOKLYN","11206","Dental X-Ray","40.701744","-73.942274","301","34","36047049100","3071607","3031200001","BK90"
"40670776","RENRICK BENN DDS","185 KINGSTON AVENUE","BROOKLYN","11213","Dental X-Ray","40.673569","-73.941790","308","36","36047034300","3031316","3012370010","BK61"
"41005162","KOROL TATIANA - DDS","3049 OCEAN PARKWAY RM# 301","BROOKLYN","11235","Dental X-Ray","40.576617","-73.968448","313","48","36047036200","3244589","3086690062","BK19"
"41388947","LOSIK STEVEN - M.D.","3049 OCEAN PARKWAY SUITE 101","BROOKLYN","11235","Non-Hospital X-Ray","40.576617","-73.968448","313","48","36047036200","3244589","3086690062","BK19"
"50085544","PROSPECT AVE. MEDICAL P.C.","3049 OCEAN PKWY FL 2","BROOKLYN","11235","Non-Hospital X-Ray","40.576617","-73.968448","313","48","36047036200","3244589","3086690062","BK19"
"41329597","WILLIAMS WARREN A. - DDS","450 E 18TH ST","BROOKLYN","11226","Dental X-Ray","40.639976","-73.961291","314","40","36047051800","3119437","3051810007","BK42"
"50046416","LENOX HILL RADIOLOGY & MEDICAL IMAGING ASSOCIATES PC","1230 AVENUE R","BROOKLYN","11229","Non-Hospital X-Ray","40.605509","-73.960310","315","48","36047055600","3183897","3068180013","BK25"
"50075246","BROOKLYN HEIGHTS DENTAL P.C.","44 COURT ST STE 808","BROOKLYN","11201","Dental X-Ray","40.692591","-73.990963","302","33","36047000900","3002242","3002550001","BK09"
"41648238","UNITED CEREBRAL PALSY OF NEW YORK CITY INC","175 LAWRENCE AVENUE","BROOKLYN","11230","Dental X-Ray","40.630800","-73.973311","314","44","36047048000","3328479","3054200069","BK42"
"40940805","TRACHTENBERG MICHELLE - DDS","1206 KINGS HIGHWAY","BROOKLYN","11229","Dental X-Ray","40.607752","-73.960737","315","48","36047055400","3182852","3067950004","BK25"
"40923766","GANJIAN AFSHIN - DPM","146 SHERIDAN AVENUE","BROOKLYN","11208","Podiatric X-Ray","40.679203","-73.867277","305","37","36047118800","3093998","3041810055","BK83"
"41558145","DR. ERIC J. PLOUMIS","322 STOCKHOLM STREET","BROOKLYN","11237","Dental X-Ray","40.703292","-73.919046","304","37","36047044300","3074238","3032590025","BK77"
"50048678","MODERN PHYSICIAN SERVICE PC","436 UTICA AVE","BROOKLYN","11213","Non-Hospital X-Ray","40.663721","-73.931605","309","41","36047035500","3330715","3014240043","BK63"
"50056000","SHOLOM FUZAILOV","5421 14TH AVE FL 1","BROOKLYN","11219","Dental X-Ray","40.630726","-73.992989","312","44","36047023800","3139451","3056780001","BK88"
"40656190","LEMPERT VLADIMIR - DMD","3037 AVENUE U","BROOKLYN","11229","Dental X-Ray","40.600910","-73.937600","315","46","36047056800","3199212","3073390044","BK44"
"50077303","AVE U DENTAL PC","3037 AVENUE U","BROOKLYN","11229","Dental CBCT X-Ray","40.600910","-73.937600","315","46","36047056800","3199212","3073390044","BK44"
"50018729","TERRY UNCHALI & CO. LLC","580 MYRTLE AVE FRNT","BROOKLYN","11205","Dental X-Ray","40.693963","-73.961389","302","35","36047019300","3054904","3019097501","BK69"
"50033828","TERRY UNCHALI & CO. LLC","580 MYRTLE AVE","BROOKLYN","11205","Dental CBCT X-Ray","40.693963","-73.961389","302","35","36047019300","3054904","3019097501","BK69"
"40501924","FRANCO GARY DMD","1610 RALPH AVE","BROOKLYN","11236","Dental X-Ray","40.637816","-73.919219","318","45","36047094401","3222405","3079550044","BK58"
"41180694","LARKIN THOMAS - M.D.","1503 GRAVSEND NECK ROAD","BROOKLYN","11229","Non-Hospital X-Ray","40.594885","-73.955516","315","48","36047058600","3200795","3073760060","BK17"
"41306454","WOLFERSBERGER WILLIAM H. - DM","655 76 STREET","BROOKLYN","11209","Dental X-Ray","40.626495","-74.019277","310","43","36047013400","3148905","3059430061","BK31"
"50041214","WILLIAM H. WOLFERSBERGER D.M.D. P.C.","655 76TH ST","BROOKLYN","11209","Dental CBCT X-Ray","40.626495","-74.019277","310","43","36047013400","3148905","3059430061","BK31"
"50074291","BROOKLYN FOOTCARE P.C.","1899 ROCKAWAY PKWY","BROOKLYN","11236","Podiatric X-Ray","40.636144","-73.892288","318","46","36047102200","3233726","3082810018","BK50"
"50010336","BROOKLYN PLAZA MEDICAL CENTER INC.","77 CLINTON AVE","BROOKLYN","11205","Non-Hospital X-Ray","40.695208","-73.969218","302","35","36047019100","3054323","3018880034","BK69"
"40500160","BRESSLER ALLEN M. - DDS","1532 FLATBUSH AVENUE","BROOKLYN","11210","Dental X-Ray","40.633460","-73.948303","314","45","36047077400","3205867","3075570058","BK42"
