"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.bk-02-142293","2018-11-20T04:15:21.000","bk-02-142293","Link Active!","142293","36 BOND STREET","New York","NY","11201","Brooklyn","40.6886723","-73.98371008","LIVINGSTON STREET","SCHERMERHORN STREET","SW","2017-02-23T00:00:00.000","2017-03-24T00:00:00.000","up","up","up","2","33","37","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-02-145753","2018-11-20T04:15:21.000","bk-02-145753","Link Active!","145753","770 FULTON STREET","New York","NY","11238","Brooklyn","40.68454905","-73.97022462","ADELPHI STREET","CARLTON AVENUE","SW","2017-03-02T00:00:00.000","2017-03-24T00:00:00.000","up","up","up","2","35","179","BK68","Fort Greene"
"20181120_041521.bk-02-145904","2018-11-20T04:15:21.000","bk-02-145904","Link Active!","145904","71 WYCKOFF STREET","New York","NY","11201","Brooklyn","40.686177","-73.991014","SMITH STREET","COURT STREET","NW","2017-07-31T00:00:00.000","2017-09-18T00:00:00.000","up","up","up","2","33","69","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-03-126638","2018-11-20T04:15:21.000","bk-03-126638","Link Active!","126638","2208 FULTON STREET","New York","NY","11233","Brooklyn","40.678079","-73.908374","EASTERN PARKWAY","ROCKAWAY AVENUE","SW","2016-12-22T00:00:00.000","2017-01-17T00:00:00.000","up","up","up","16","37","369","BK79","Ocean Hill"
"20181120_041521.bk-03-127093","2018-11-20T04:15:21.000","bk-03-127093","Link Active!","127093","1805 FULTON STREET","New York","NY","11233","Brooklyn","40.679143","-73.925474","PATCHEN AVENUE","SUMPTER STREET","NW","2016-12-22T00:00:00.000","2017-01-17T00:00:00.000","up","up","up","3","36","381","BK61","Crown Heights North"
"20181120_041521.bk-06-145896","2018-11-20T04:15:21.000","bk-06-145896","Link Active!","145896","667 WARREN STREET","New York","NY","11217","Brooklyn","40.680323","-73.978034","5 AVENUE","4 AVENUE","NW","2017-07-27T00:00:00.000","2017-09-05T00:00:00.000","up","up","up","6","39","12901","BK37","Park Slope-Gowanus"
"20181120_041521.bk-06-145918","2018-11-20T04:15:21.000","bk-06-145918","Link Active!","145918","281 COURT STREET","New York","NY","11231","Brooklyn","40.68455252","-73.99476547","DOUGLASS STREET","BUTLER STREET","NW","2017-08-31T00:00:00.000","2017-11-21T00:00:00.000","up","up","up","6","33","69","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-07-125836","2018-11-20T04:15:21.000","bk-07-125836","Link Active!","125836","948 3 AVENUE","New York","NY","11232","Brooklyn","40.655745776993","-74.006548922586","EAST 36 STREET","EAST 35 STREET","NW","2018-02-26T00:00:00.000","2018-05-02T00:00:00.000","up","up","up","7","38","18","BK32","Sunset Park West"
"20181120_041521.bk-07-125904","2018-11-20T04:15:21.000","bk-07-125904","Link Active!","125904_125905","650 5 AVENUE","New York","NY","11215","Brooklyn","40.662588","-73.992259","19 STREET","20 STREET","NW","2017-08-10T00:00:00.000","2018-02-06T00:00:00.000","up","down","up","7","38","143","BK37","Park Slope-Gowanus"
"20181120_041521.bk-07-125928","2018-11-20T04:15:21.000","bk-07-125928","Link Active!","125928","63 5 AVENUE","New York","NY","11217","Brooklyn","40.6807318","-73.97744609","ST. MARKS AVENUE","PROSPECT PLACE","SE","2017-04-28T00:00:00.000","2017-06-23T00:00:00.000","up","up","up","6","39","12902","BK37","Park Slope-Gowanus"
"20181120_041521.bk-07-145867","2018-11-20T04:15:21.000","bk-07-145867","Link Active!","145867","691 4 AVENUE","New York","NY","11232","Brooklyn","40.662189","-73.996017","22 STREET","21 STREET","NE","2017-07-15T00:00:00.000","2017-08-22T00:00:00.000","up","up","up","7","38","145","BK32","Sunset Park West"
"20181120_041521.bk-07-145901","2018-11-20T04:15:21.000","bk-07-145901","Link Active!","145901","875 4 AVENUE","New York","NY","11232","Brooklyn","40.656384","-74.002053","32 STREET","33 STREET","SE","2017-07-31T00:00:00.000","2017-09-05T00:00:00.000","up","up","up","7","38","101","BK32","Sunset Park West"
"20181120_041521.bk-16-126635","2018-11-20T04:15:21.000","bk-16-126635","Link Active!","126635","2057 FULTON STREET","New York","NY","11233","Brooklyn","40.678354","-73.911008","ROCKAWAY AVENUE","THOMAS BOYLAND STREET","NW","2016-11-11T00:00:00.000","2016-12-09T00:00:00.000","up","up","up","16","41","371","BK79","Ocean Hill"
"20181120_041521.bk-16-145930","2018-11-20T04:15:21.000","bk-16-145930","Link Active!","145930","41 SACKMAN STREET","New York","NY","11233","Brooklyn","40.67784547","-73.90590131","FULTON STREET","HERKIMER STREET","SE","2017-09-17T00:00:00.000","2018-01-05T00:00:00.000","up","up","up","16","37","367","BK79","Ocean Hill"
"20181120_041521.bk-17-126292","2018-11-20T04:15:21.000","bk-17-126292","Link Active!","126292","3923 CHURCH AVENUE","New York","NY","11203","Brooklyn","40.651341","-73.940166","EAST 40 STREET","EAST 39 STREET","NWC","2018-02-26T00:00:00.000","2018-07-24T00:00:00.000","up","up","up","17","41","814","BK91","East Flatbush-Farragut"
"20181120_041521.bk-17-127011","2018-11-20T04:15:21.000","bk-17-127011","Link Active!","127011","1295 NOSTRAND AVENUE","New York","NY","11226","Brooklyn","40.65532","-73.949966","CLARKSON AVENUE","LENOX ROAD","SEC","2018-02-26T00:00:00.000","2018-03-30T00:00:00.000","up","up","up","17","40","818","BK95","Erasmus"
"20181120_041521.bk-17-145979","2018-11-20T04:15:21.000","bk-17-145979","Link Active!","145979","2606 SNYDER AVENUE","New York","NY","11226","Brooklyn","40.648733","-73.952414","VERONICA PLACE","ROGERS AVENUE","SW","2017-09-30T00:00:00.000","2018-02-28T00:00:00.000","up","up","up","17","40","794","BK95","Erasmus"
"20181120_041521.bx-01-109413","2018-11-20T04:15:21.000","bx-01-109413","Link Active!","109413","2939 3 AVENUE","New York","NY","10455","Bronx","40.81792619","-73.91526202","EAST 152 STREET","EAST 153 STREET","NW","2016-10-22T00:00:00.000","2016-12-22T00:00:00.000","up","up","up","1","17","67","BX34","Melrose South-Mott Haven North"
"20181120_041521.bx-04-119146","2018-11-20T04:15:21.000","bx-04-119146","Link Active!","119146","135 EAST 149 STREET","New York","NY","10451","Bronx","40.818942","-73.92837","WALTON AVENUE","GERARD AVENUE","NW","2016-05-12T00:00:00.000","2016-06-15T00:00:00.000","up","up","up","4","8","63","BX63","West Concourse"
"20181120_041521.bx-04-119141","2018-11-20T04:15:21.000","bx-04-119141","Link Active!","119141","1391 JEROME AVENUE","New York","NY","10452","Bronx","40.840248","-73.918194","WEST 170 STREET","JEROME AVENUE","SW","2017-06-10T00:00:00.000","2017-07-13T00:00:00.000","up","up","up","4","16","219","BX26","Highbridge"
"20181120_041521.bx-04-119159","2018-11-20T04:15:21.000","bx-04-119159","Link Active!","119159_119172","72 EAST 161 STREET","New York","NY","10451","Bronx","40.82735593","-73.92522252","GERARD AVENUE","RIVER AVENUE","SW","2016-07-01T00:00:00.000","2016-07-19T00:00:00.000","up","up","up","4","8","63","BX63","West Concourse"
"20181120_041521.bx-04-145687","2018-11-20T04:15:21.000","bx-04-145687","Link Active!","145687","1049 GERARD AVENUE","New York","NY","10452","Bronx","40.831543","-73.92264499","EAST 165 STREET","EAST 164 STREET","SW","2016-08-27T00:00:00.000","2017-01-17T00:00:00.000","up","up","up","4","8","195","BX63","West Concourse"
"20181120_041521.bx-04-146078","2018-11-20T04:15:21.000","bx-04-146078","Link Active!","146078","247 EAST 169 STREET","New York","NY","10456","Bronx","40.83573444","-73.91396042","GRANT AVENUE","SHERIDAN AVENUE","NW","2018-04-19T00:00:00.000","2018-08-02T00:00:00.000","up","up","up","4","16","17902","BX14","East Concourse-Concourse Village"
"20181120_041521.bx-05-111503","2018-11-20T04:15:21.000","bx-05-111503","Link Active!","111503","305 EAST BURNSIDE AVENUE","New York","NY","10457","Bronx","40.85054841","-73.90095411","VALENTINE AVENUE","RYER AVENUE","MIDBLK","2017-05-10T00:00:00.000","2017-06-13T00:00:00.000","up","up","up","5","15","381","BX41","Mount Hope"
"20181120_041521.bx-05-119566","2018-11-20T04:15:21.000","bx-05-119566","Link Active!","119566","1999 UNIVERSITY AVENUE","New York","NY","10453","Bronx","40.854764","-73.911439","WEST 179 STREET","WEST BURNSIDE AVENUE","SE","2016-12-22T00:00:00.000","2017-01-17T00:00:00.000","up","up","up","5","14","24502","BX36","University Heights-Morris Heights"
"20181120_041521.bx-05-119573","2018-11-20T04:15:21.000","bx-05-119573","Link Active!","119573","2454 WALTON AVENUE","New York","NY","10468","Bronx","40.86231329","-73.90031404","EAST FORDHAM ROAD","EAST 184 STREET","SE","2016-08-27T00:00:00.000","2016-09-15T00:00:00.000","up","up","up","5","14","239","BX40","Fordham South"
"20181120_041521.mn-01-123044","2018-11-20T04:15:21.000","mn-01-123044","Link Installed; Connecting Power and Fiber","123044","317 BROADWAY","New York","NY","10007","Manhattan","40.715712","-74.005126","THOMAS STREET","DUANE STREET","SWC","2018-08-01T00:00:00.000",,"Not Available","Not Available","Not Available","1","1","33","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-01-133384","2018-11-20T04:15:21.000","mn-01-133384","Link Installed; Connecting Power and Fiber","133384_133385","50 VARICK STREET","New York","NY","10013","Manhattan","40.72098349","-74.00648828","LAIGHT STREET","BEACH STREET","Midblock","2018-07-31T00:00:00.000",,"Not Available","Not Available","Not Available","1","1","33","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-01-137165","2018-11-20T04:15:21.000","mn-01-137165","Link Active!","137165_137199","101 LAFAYETTE STREET","New York","NY","10013","Manhattan","40.717828","-74.000962","WALKER STREET","WHITE STREET","SE","2016-08-01T00:00:00.000","2016-09-06T00:00:00.000","up","up","up","1","1","31","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-01-137940","2018-11-20T04:15:21.000","mn-01-137940","Link Active!","137940_137941","90 LAFAYETTE STREET","New York","NY","10013","Manhattan","40.71748211","-74.00151938","WHITE STREET","WALKER STREET","NW","2016-07-12T00:00:00.000","2016-07-21T00:00:00.000","up","up","up","1","1","31","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-02-108535","2018-11-20T04:15:21.000","mn-02-108535","Link Installed; Connecting Power and Fiber","108535","628 HUDSON STREET","New York","NY","10014","Manhattan","40.73835105","-74.00546559","JANE STREET","HORATIO STREET","Midblock","2018-02-04T00:00:00.000",,"Not Available","Not Available","Not Available","2","3","77","MN23","West Village"
"20181120_041521.mn-02-122264","2018-11-20T04:15:21.000","mn-02-122264","Link Active!","122264","375 6 AVENUE","New York","NY","10014","Manhattan","40.73288433","-74.00023841","WAVERLY PLACE","WEST WASHINGTON PLACE","SW","2018-03-10T00:00:00.000","2018-05-16T00:00:00.000","up","up","up","2","3","71","MN23","West Village"
"20181120_041521.mn-02-133831","2018-11-20T04:15:21.000","mn-02-133831","Link Active!","133831_133832","62 EAST 13 STREET","New York","NY","10003","Manhattan","40.734036","-73.991208","BROADWAY","UNION SQUARE WEST","SW","2016-10-15T00:00:00.000","2016-11-10T00:00:00.000","up","up","up","2","2","61","MN23","West Village"
"20181120_041521.mn-03-123282","2018-11-20T04:15:21.000","mn-03-123282","Link Active!","123282_123283","223 2 AVENUE","New York","NY","10003","Manhattan","40.73224694","-73.9851321","EAST 14 STREET","EAST 13 STREET","SW","2016-10-01T00:00:00.000","2016-10-25T00:00:00.000","up","up","up","3","2","40","MN22","East Village"
"20181120_041521.mn-03-128751","2018-11-20T04:15:21.000","mn-03-128751","Link Active!","128751","124 2 AVENUE","New York","NY","10003","Manhattan","40.72823169","-73.98781752","EAST 7 STREET","ST. MARKS PLACE","NE","2016-07-20T00:00:00.000","2016-09-13T00:00:00.000","up","down","up","3","2","38","MN22","East Village"
"20181120_041521.mn-03-123794","2018-11-20T04:15:21.000","mn-03-123794","Link Active!","123794_123795","134 1 AVENUE","New York","NY","10009","Manhattan","40.727649865809404","-73.98511898826644","ST. MARKS PLACE","EAST 9 STREET","NE","2017-04-08T00:00:00.000","2017-05-30T00:00:00.000","up","up","up","3","2","32","MN22","East Village"
"20181120_041521.mn-03-123803","2018-11-20T04:15:21.000","mn-03-123803","Link Active!","123803","226 EAST 14 STREET","New York","NY","10003","Manhattan","40.73274736","-73.98610741","3 AVENUE","2 AVENUE","MIDBLK","2016-10-16T00:00:00.000","2016-10-28T00:00:00.000","up","up","up","3","2","40","MN22","East Village"
"20181120_041521.mn-03-123816","2018-11-20T04:15:21.000","mn-03-123816","Link Active!","123816_139285","91 3 AVENUE","New York","NY","10003","Manhattan","40.732039","-73.987938","EAST 12 STREET","EAST 13 STREET","NE","2017-02-11T00:00:00.000","2017-04-07T00:00:00.000","up","up","up","3","2","40","MN22","East Village"
"20181120_041521.mn-03-136018","2018-11-20T04:15:21.000","mn-03-136018","Link Active!","136018_136137","46 3 AVENUE","New York","NY","10003","Manhattan","40.7306716","-73.98924679","EAST 10 STREET","EAST 9 STREET","SW","2017-07-29T00:00:00.000","2018-03-29T00:00:00.000","up","up","up","3","2","42","MN22","East Village"
"20181120_041521.mn-03-133516","2018-11-20T04:15:21.000","mn-03-133516","Link Active!","133516_133517","83 3 AVENUE","New York","NY","10003","Manhattan","40.73177664","-73.98813515","EAST 12 STREET","EAST 11 STREET","SE","2016-11-05T00:00:00.000","2016-12-02T00:00:00.000","up","up","up","3","2","40","MN22","East Village"
"20181120_041521.mn-06-120627","2018-11-20T04:15:21.000","mn-06-120627","Link Active!","120627","132 EAST 51 STREET","New York","NY","10022","Manhattan","40.75694469","-73.971614","LEXINGTON AVENUE","3 AVENUE","MIDBLK","2017-07-18T00:00:00.000","2017-10-20T00:00:00.000","up","up","up","6","4","100","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-05-142002","2018-11-20T04:15:21.000","mn-05-142002","Link Active!","142002","248 WEST 48 STREET","New York","NY","10036","Manhattan","40.760895","-73.986836","8 AVENUE","BROADWAY","SE","2016-03-12T00:00:00.000","2016-04-06T00:00:00.000","up","up","up","5","3","125","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-137326","2018-11-20T04:15:21.000","mn-05-137326","Link Active!","137326_137327","346 8 AVENUE","New York","NY","10001","Manhattan","40.747905","-73.996434","WEST 27 STREET","WEST 28 STREET","SE","2016-06-04T00:00:00.000","2016-07-07T00:00:00.000","up","up","up","5","3","95","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-137138","2018-11-20T04:15:21.000","mn-05-137138","Link Active!","137138","130 MADISON AVENUE","New York","NY","10016","Manhattan","40.74575598","-73.98452873","EAST 31 STREET","EAST 30 STREET","SW","2017-09-30T00:00:00.000","2018-02-23T00:00:00.000","up","up","up","5","4","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-123023","2018-11-20T04:15:21.000","mn-05-123023","Link Active!","123023","1 WEST 17 STREET","New York","NY","10011","Manhattan","40.73803969","-73.9923767","5 AVENUE","6 AVENUE","NW","2017-02-11T00:00:00.000","2018-02-20T00:00:00.000","up","up","up","5","3","54","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-122853","2018-11-20T04:15:21.000","mn-05-122853","Link Active!","122853_122855","1 WEST 56 STREET","New York","NY","10019","Manhattan","40.76246755","-73.97473228","5 AVENUE","6 AVENUE","NW","2016-10-29T00:00:00.000","2017-03-28T00:00:00.000","up","up","up","5","4","11201","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-122647","2018-11-20T04:15:21.000","mn-05-122647","Link Active!","122647_122648","879 7 AVENUE","New York","NY","10019","Manhattan","40.7647181","-73.98047755","WEST 56 STREET","WEST 55 STREET","SE","2016-10-16T00:00:00.000","2016-11-18T00:00:00.000","up","up","up","5","4","137","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121640","2018-11-20T04:15:21.000","mn-05-121640","Link Active!","121640","24 EAST 32 STREET","New York","NY","10016","Manhattan","40.7465113","-73.98409911","MADISON AVENUE","5 AVENUE","SW","2016-11-19T00:00:00.000","2017-02-06T00:00:00.000","up","up","up","5","4","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121613","2018-11-20T04:15:21.000","mn-05-121613","Link Active!","121613_139628","1 EAST 33 STREET","New York","NY","10016","Manhattan","40.74773664","-73.98483344","5 AVENUE","MADISON AVENUE","NE","2017-01-29T00:00:00.000","2017-03-23T00:00:00.000","up","up","up","5","4","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121576","2018-11-20T04:15:21.000","mn-05-121576","Link Active!","121576_139995","100 EAST 34 STREET","New York","NY","10016","Manhattan","40.74688075","-73.9810645","PARK AVENUE","LEXINGTON AVENUE","SE","2017-09-10T00:00:00.000","2017-12-04T00:00:00.000","up","up","up","5","2","72","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-04-134450","2018-11-20T04:15:21.000","mn-04-134450","Link Installed; Connecting Power and Fiber","134450","74 7 AVENUE","New York","NY","10011","Manhattan","40.7391558","-73.99938138","WEST 15 STREET","WEST 14 STREET","SW","2018-05-12T00:00:00.000",,"Not Available","Not Available","Not Available","4","3","81","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-123656","2018-11-20T04:15:21.000","mn-04-123656","Link Active!","123656","327 8 AVENUE","New York","NY","10001","Manhattan","40.74737717","-73.99712687","WEST 26 STREET","WEST 27 STREET","NW","2016-04-26T00:00:00.000","2016-05-12T00:00:00.000","up","up","up","4","3","97","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-123508","2018-11-20T04:15:21.000","mn-04-123508","Link Active!","123508","197 8 AVENUE","New York","NY","10011","Manhattan","40.7435787","-73.99989422","WEST 20 STREET","WEST 21 STREET","NW","2016-03-18T00:00:00.000","2016-04-07T00:00:00.000","up","up","up","4","3","89","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-123359","2018-11-20T04:15:21.000","mn-04-123359","Link Active!","123359_123660","245 7 AVENUE","New York","NY","10001","Manhattan","40.744815","-73.994986","WEST 24 STREET","WEST 25 STREET","NE","2018-04-07T00:00:00.000","2018-07-06T00:00:00.000","up","up","up","4","3","91","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-123494","2018-11-20T04:15:21.000","mn-04-123494","Link Active!","123494_123495","200 WEST 23 STREET","New York","NY","10011","Manhattan","40.744114","-73.995892","7 AVENUE","8 AVENUE","SWC","2017-10-07T00:00:00.000","2018-01-03T00:00:00.000","up","up","up","4","3","91","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
