"event_id","event_name","start_date_time","end_date_time","event_agency","event_type","event_borough","event_location","event_street_side","street_closure_type","community_board","police_precinct"
"376700","OCTOBER SYNTHETIC TURF CARE","2017-11-23T06:00:00.000","2017-11-23T15:00:00.000","Parks Department","Construction","Queens","Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",,"N/A","01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, "
"365144","Flying Radio Controled Model Planes at field","2017-11-12T08:00:00.000","2017-11-12T19:00:00.000","Parks Department","Special Event","Brooklyn","Marine Park: Hobby Field ",,"N/A","18, ","63, "
"358883","Athletic Event Non Sports ","2017-11-13T13:00:00.000","2017-11-13T17:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Dead Road South ",,"N/A","64, ","22, "
"375840","Winter Village at Bryant Park","2017-11-25T00:00:00.000","2017-11-25T23:59:00.000","Parks Department","Special Event","Manhattan","Bryant Park: Bryant Park ",,"N/A","5, ","14, "
"376877","PE Classes","2017-11-24T08:00:00.000","2017-11-24T15:00:00.000","Parks Department","Special Event","Bronx","Crotona Park: Crotona Park ",,"N/A","3, ","42, "
"375840","Winter Village at Bryant Park","2017-11-18T00:00:00.000","2017-11-18T23:59:00.000","Parks Department","Special Event","Manhattan","Bryant Park: Bryant Park ",,"N/A","5, ","14, "
"338048","Radio Control Airplanes","2017-12-08T08:00:00.000","2017-12-08T14:00:00.000","Parks Department","Special Event","Bronx","Ferry Point Park: Ferry Point Park ",,"N/A","10, ","45, "
"338048","Radio Control Airplanes","2017-11-13T08:00:00.000","2017-11-13T14:00:00.000","Parks Department","Special Event","Bronx","Ferry Point Park: Ferry Point Park ",,"N/A","10, ","45, "
"376356","Billy Johnson Playground Lawn reconstruction","2017-11-22T00:00:00.000","2017-11-22T23:00:00.000","Parks Department","Construction","Manhattan","Central Park: Johnson Playground Lawns ",,"N/A","64, ","22, "
"324759","Sri Chinmoy 5K and 10K Races","2017-11-23T10:00:00.000","2017-11-23T12:00:00.000","Parks Department","Special Event","Queens","Flushing Meadows Corona Park: Ederle Terrace   ",,"N/A","81, ","110, "
"378422","Tinkergarten Lantern Walk","2017-11-11T16:15:00.000","2017-11-11T18:30:00.000","Parks Department","Special Event","Brooklyn","Owl's Head Park: Lawn Area 67th St & Colonial Road ",,"N/A","10, ","68, "
"381180","Cedar Hill Winter Closure until April 7, 2018","2017-12-05T00:00:00.000","2017-12-05T01:00:00.000","Parks Department","Construction","Manhattan","Central Park: Cedar Hill ",,"N/A","64, ","22, "
"370423","Bike Safety Classes","2017-11-12T11:00:00.000","2017-11-12T16:00:00.000","Parks Department","Special Event","Brooklyn","McCarren Park: McCarren Park ",,"N/A","1, ","94, "
"335206","Juggling","2017-11-10T12:00:00.000","2017-11-10T13:00:00.000","Parks Department","Special Event","Manhattan","Bryant Park: Bryant Park ",,"N/A","5, ","14, "
"326584","Celebration","2017-11-13T10:00:00.000","2017-11-13T12:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Ladies' Pavilion ",,"N/A","64, ","22, "
"341583","Marcus Garvey Park Alliance","2017-11-11T08:00:00.000","2017-11-11T08:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," MOUNT MORRIS PARK WEST between WEST  124 STREET and WEST  123 STREET","West","Partial Sidewalk Closure ","10, 11, ","25, 28, "
"317527","Miscellaneous","2017-11-30T08:00:00.000","2017-11-30T20:00:00.000","Parks Department","Special Event","Manhattan","Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,"N/A","5, ","13, "
"358771","Staten Island Athletic Club Fun Run","2017-12-06T09:00:00.000","2017-12-06T11:00:00.000","Parks Department","Special Event","Staten Island","Clove Lakes Park: Trails Clove Lakes ",,"N/A","1, ","120, "
"317499","(2017) Green Market (Jan - Dec)","2017-11-25T08:00:00.000","2017-11-25T20:00:00.000","Parks Department","Special Event","Manhattan","Union Square Park: North Plaza ",,"N/A","5, ","13, "
"379731","NOVEMBER 2017 ADOPTION DRIVE, EVERY SATURDAY IN NOVEMBER","2017-11-25T09:00:00.000","2017-11-25T18:00:00.000","Parks Department","Special Event","Manhattan","Union Square Park: Southwest Corner ",,"N/A","5, ","13, "
"375524","Great Hill Winter Closure","2017-11-22T00:00:00.000","2017-11-22T01:00:00.000","Parks Department","Construction","Manhattan","Central Park: Great Hill Oval ",,"N/A","64, ","22, "
"365144","Flying Radio Controled Model Planes at field","2017-11-18T08:00:00.000","2017-11-18T19:00:00.000","Parks Department","Special Event","Brooklyn","Marine Park: Hobby Field ",,"N/A","18, ","63, "
"378753","Virgen del Quinche","2017-11-19T12:30:00.000","2017-11-19T13:30:00.000","Police Department","Parade","Brooklyn"," ST NICHOLAS AVENUE between LINDEN STREET and GROVE STREET,  ST NICHOLAS AVENUE between LINDEN STREET and GROVE STREET,  ST NICHOLAS AVENUE between DEKALB AVENUE and HART STREET,  HART STREET between ST NICHOLAS AVENUE and WYCKOFF AVENUE,  WYCKOFF AVENUE between HART STREET and DEKALB AVENUE,  WYCKOFF AVENUE between GROVE STREET and LINDEN STREET,  LINDEN STREET between WYCKOFF AVENUE and ST NICHOLAS AVENUE,  ST NICHOLAS AVENUE between LINDEN STREET and GROVE STREET,  ST NICHOLAS AVENUE between ","Full","Full Street Closure ","4, 5, ","104, 83, "
"320618","Athletic Event Non Sports ","2017-11-16T07:30:00.000","2017-11-16T08:30:00.000","Parks Department","Special Event","Manhattan","Fort Tryon Park: Margaret Corbin Circle ,Fort Tryon Park: Heather Garden ,Fort Tryon Park: Fort Tryon Park ",,"N/A","12, ","34, "
"364146","Miscellaneous","2017-11-13T08:00:00.000","2017-11-13T18:00:00.000","Parks Department","Construction","Manhattan","Central Park: North Meadow-Soccer-01 ,Central Park: North Meadow-Soccer-02 ,Central Park: North Meadow-Soccer-03 ,Central Park: North Meadow-Soccer-04 ,Central Park: North Meadow-Soccer-05 ,Central Park: North Meadow-Soccer-06 ,Morningside Park: Softball-01 ,Morningside Park: Softball-02 ",,"N/A","09, 64, ","22, 26, "
"374971","Dog Parker's Trick or Treat","2017-11-11T09:00:00.000","2017-11-11T12:00:00.000","Parks Department","Special Event","Brooklyn","Prospect Park: Picnic House North ",,"N/A","55, ","78, "
"368882","Lawn Closure due to COnstruction","2017-11-23T00:00:00.000","2017-11-23T23:00:00.000","Parks Department","Construction","Manhattan","Inwood Hill Park: Behind Nature Center Lawn ",,"N/A","12, ","34, "
"320292","Leaf Fest","2017-11-18T12:00:00.000","2017-11-18T15:00:00.000","Parks Department","Special Event","Manhattan","Madison Square Park: Center Lawn ",,"N/A","5, ","13, "
"368882","Lawn Closure due to COnstruction","2017-11-20T00:00:00.000","2017-11-20T23:00:00.000","Parks Department","Construction","Manhattan","Inwood Hill Park: Behind Nature Center Lawn ",,"N/A","12, ","34, "
"335783","October, November December model aircraft flying","2017-11-11T09:00:00.000","2017-11-11T20:00:00.000","Parks Department","Special Event","Staten Island","LaTourette Park & Golf Course: Model Airplane Field ",,"N/A","2, ","122, "
"335206","Juggling","2017-11-14T12:00:00.000","2017-11-14T13:00:00.000","Parks Department","Special Event","Manhattan","Bryant Park: Bryant Park ",,"N/A","5, ","14, "
"327489","Jamaica Farmers Market","2017-11-18T08:00:00.000","2017-11-18T18:00:00.000","Street Activity Permit Office","Farmers Market","Queens","90-40 160 STREET between JAMAICA AVENUE and 90 AVENUE","West","Sidewalk and Curb Lane Closure ","12, ","103, "
"366760","Field Reconstruction","2017-11-15T06:00:00.000","2017-11-15T23:00:00.000","Parks Department","Construction","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",,"N/A","11, ","25, "
"376700","OCTOBER SYNTHETIC TURF CARE","2017-12-06T06:00:00.000","2017-12-06T15:00:00.000","Parks Department","Construction","Queens","Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",,"N/A","01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, "
"381182","DIana Ross Plygrnd Lawn Winter Closure until April 7, 2018","2017-11-30T00:00:00.000","2017-11-30T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: Diana Ross Playground Lawn ",,"N/A","64, ","22, "
"375840","Winter Village at Bryant Park","2017-11-11T00:00:00.000","2017-11-11T23:59:00.000","Parks Department","Special Event","Manhattan","Bryant Park: Bryant Park ",,"N/A","5, ","14, "
"358887","Athletic Event Non Sports ","2017-11-15T09:30:00.000","2017-11-15T13:30:00.000","Parks Department","Special Event","Manhattan","Central Park: Lawn North of Levin Playground ",,"N/A","64, ","22, "
"330021","Coney Island Farmer's Market","2017-11-08T08:00:00.000","2017-11-08T16:00:00.000","Parks Department","Special Event","Brooklyn","Ocean Parkway Malls: Ocean Parkway Malls ",,"N/A","13, ","72, "
"375069","Parade Band Bus Parking","2017-11-21T09:00:00.000","2017-11-21T12:30:00.000","Street Activity Permit Office","Street Event","Manhattan"," FIFTH AVENUE between EAST   74 STREET and EAST   72 STREET","East","Curb Lane Only","64, 8, ","19, 22, "
"375525","East Meadow Winter CLosure","2017-11-20T00:00:00.000","2017-11-20T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East Meadow ",,"N/A","64, ","22, "
"324814","Model Helicopter Flying","2017-11-30T08:00:00.000","2017-11-30T19:00:00.000","Parks Department","Special Event","Brooklyn","Calvert Vaux Park: Hobby Field ",,"N/A","13, ","60, "
"380597","Turf Maintenance","2017-11-22T07:30:00.000","2017-11-22T13:30:00.000","Parks Department","Construction","Manhattan","Corlears Hook Park: Soccer-01 ,Asser Levy Playground: Mini-Soccer-01 ,Chelsea Park: Soccer-01 ,Sara D. Roosevelt Park: Lion's Gate-Soccer-03 ,Sara D. Roosevelt Park: Nike Field-Soccer-02 ,De Witt Clinton Park: Soccer-01 ",,"N/A","03, 04, 06, ","10, 13, 18, 5, 7, "
"378574","Permitted Film Event","2017-11-01T01:00:00.000","2017-11-11T23:59:00.000","Mayor's Office of Film, Theatre & Broadcasting","Shooting Permit","Manhattan"," WEST  126 STREET between FREDRICK DOUGLAS BOULEVARD and ADAM CLAYTON POWELL JR BOULEVARD,  WEST  126 STREET between FREDRICK DOUGLAS BOULEVARD and ADAM CLAYTON POWELL BOULEVARD",,"N/A","10, ","28, "
"374547","PE classes","2017-11-08T11:00:00.000","2017-11-08T13:00:00.000","Parks Department","Special Event","Bronx","Crotona Park: Crotona Park ",,"N/A","3, ","42, "
"368421","Big Apple Circus","2017-11-15T19:00:00.000","2017-11-15T20:00:00.000","Parks Department","Special Event","Manhattan","Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",,"N/A","7, ","20, "
"364912","Miscellaneous","2017-11-27T08:00:00.000","2017-11-27T20:00:00.000","Parks Department","Construction","Queens","Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",,"N/A","81, ","110, "
"379474","Permitted Film Event","2017-10-23T06:00:00.000","2017-11-17T17:00:00.000","Mayor's Office of Film, Theatre & Broadcasting","Theater Load in and Load Outs ","Manhattan","Ethel Barrymore Theatre: 243 West 47th Street ",,"N/A","5, ","18, "
"375524","Great Hill Winter Closure","2017-11-09T00:00:00.000","2017-11-09T01:00:00.000","Parks Department","Construction","Manhattan","Central Park: Great Hill Oval ",,"N/A","64, ","22, "
"335206","Juggling","2017-11-13T12:00:00.000","2017-11-13T13:00:00.000","Parks Department","Special Event","Manhattan","Bryant Park: Bryant Park ",,"N/A","5, ","14, "
"317499","(2017) Green Market (Jan - Dec)","2017-11-27T08:00:00.000","2017-11-27T20:00:00.000","Parks Department","Special Event","Manhattan","Union Square Park: North Plaza ",,"N/A","5, ","13, "
"381152","Dana Ctr Lawn Winter Closure until May 1, 2018","2017-12-03T00:00:00.000","2017-12-03T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: Dana Discovery Center Lawn ",,"N/A","64, ","22, "
"316178","Murray Hill Farmers Market","2017-11-26T07:00:00.000","2017-11-26T17:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," SECOND AVENUE between EAST   32 STREET and EAST   33 STREET","East","Partial Sidewalk Closure ","6, ","17, "
"320922","Picnic House Event","2017-11-12T01:00:00.000","2017-11-12T22:00:00.000","Parks Department","Special Event","Brooklyn","Prospect Park: Picnic House ,Prospect Park: Picnic House South ",,"N/A","55, ","78, "
"380392","TALITHA CUMI URBAN ETIQUETTE  AND LEADERSHIP PROGRAM HUMAN TRAFFICKING AWARENESS WALK-A-THON","2017-11-18T09:00:00.000","2017-11-18T11:00:00.000","Police Department","Parade","Bronx","815 ALLERTON AVENUE, ALLERTON AVENUE between BARNES AVENUE and MATTHEWS AVENUE, 815 ALLERTON AVENUE, ALLERTON AVENUE between HOLLAND AVENUE and WALLACE AVENUE,  ALLERTON AVENUE between WHITE PLAINS ROAD and CRUGER AVENUE,  WHITE PLAINS ROAD between MACE AVENUE and WARING AVENUE,  BOSTON ROAD between ASTOR AVENUE and THWAITES PLACE,  BOSTON ROAD between THWAITES PLACE and WHITE PLAINS ROAD","Both","Full Street Closure ","11, ","49, "
"375524","Great Hill Winter Closure","2017-11-12T00:00:00.000","2017-11-12T01:00:00.000","Parks Department","Construction","Manhattan","Central Park: Great Hill Oval ",,"N/A","64, ","22, "
"358883","Athletic Event Non Sports ","2017-11-20T13:00:00.000","2017-11-20T17:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Dead Road South ",,"N/A","64, ","22, "
"369856","Lawn Maintenance","2017-11-29T00:00:00.000","2017-11-29T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Magnolia Lawn ",,"N/A","5, ","13, "
"325321","East River Market","2017-11-11T09:00:00.000","2017-11-11T15:30:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," FIRST AVENUE between EAST  108 STREET and EAST  109 STREET","East","Sidewalk and Curb Lane Closure ","11, ","23, "
"369858","Lawn Maintenance","2017-11-14T00:00:00.000","2017-11-14T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Dogwood / 25th St Lawn North ",,"N/A","5, ","13, "
"381041","2018 NO AMPLIFIED SOUND","2018-03-04T08:00:00.000","2018-03-04T20:00:00.000","Parks Department","Special Event","Manhattan","East River Park: Amphitheater ",,"N/A","3, ","7, "
"371829","Bella Lisa Pancreatic Cancer Awareness walk","2017-11-12T12:00:00.000","2017-11-12T17:00:00.000","Parks Department","Special Event","Staten Island","Clove Lakes Park: Knoll 02 (Chf) - Picnic Playground Side ,Clove Lakes Park: Trails Clove Lakes ",,"N/A","1, ","120, "
"340727","East New York Farms Farmers Market","2017-11-11T07:30:00.000","2017-11-11T18:00:00.000","Street Activity Permit Office","Farmers Market","Brooklyn"," SCHENCK AVENUE between NEW LOTS AVENUE and LIVONIA AVENUE","Both","Full Sidewalk Closure ","5, ","75, "
"321756","La Marquetta/ El Barrio Youthmarket","2017-11-11T11:00:00.000","2017-11-11T17:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," EAST  116 STREET between PARK AVENUE and MADISON AVENUE","North","Partial Sidewalk Closure ","11, ","25, "
"376143","Walker Park Afterschool","2017-11-13T11:00:00.000","2017-11-13T19:00:00.000","Parks Department","Special Event","Staten Island","Walker Park: Walker Park - Whole Park ",,"N/A","1, ","120, "
"369858","Lawn Maintenance","2017-11-26T00:00:00.000","2017-11-26T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Dogwood / 25th St Lawn North ",,"N/A","5, ","13, "
"325312","Harlem Hospital Market","2017-11-17T07:00:00.000","2017-11-17T19:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan","135 LENOX AVENUE between WEST  135 STREET and WEST  137 STREET","North","Sidewalk and Curb Lane Closure ","10, ","32, "
"363387","Crab Apple Grove LAWN CLOSURE","2017-11-16T00:00:00.000","2017-11-16T23:59:00.000","Parks Department","Construction","Manhattan","Riverside Park: Crab Apple Grove-RSP ",,"N/A","7, ","24, "
"364912","Miscellaneous","2017-11-25T08:00:00.000","2017-11-25T20:00:00.000","Parks Department","Construction","Queens","Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",,"N/A","81, ","110, "
"343423","Party ","2017-11-10T14:00:00.000","2017-11-10T19:00:00.000","Parks Department","Special Event","Queens","Forest Park: BBQ Area Teal ",,"N/A","82, ","102, "
"375525","East Meadow Winter CLosure","2017-11-13T00:00:00.000","2017-11-13T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East Meadow ",,"N/A","64, ","22, "
"376296","3rd Annual Community Thanksgiving","2017-11-24T13:00:00.000","2017-11-24T18:00:00.000","Street Activity Permit Office","Block Party","Bronx"," GOBLE PLACE between INWOOD AVENUE and MACOMBS ROAD","Both","Sidewalk and Street Closure ","4, ","44, "
"317951","Elmhurst Hospital Tuesdays","2017-11-21T08:00:00.000","2017-11-21T17:00:00.000","Street Activity Permit Office","Farmers Market","Queens"," 41 AVENUE between 80 STREET and 81 STREET","South","Sidewalk and Curb Lane Closure ","4, ","110, "
