"mailed_date","boro","block","lot","ease","address_1","address_2","address_3","city_state_zip","country","tax_class","bld_class","original_market_value","original_assessed_value","original_exemption","original_transitional_assessed_value","original_transitional_exemption","original_taxable_value","revised_market_value","revised_assessed_value","revised_exemption","revised_transitional_assessed_value","revised_transitional_exemption","revised_taxable_value","rc_1","rc2","rc3","rc4","rc5","borough","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"2016-02-23T00:00:00.000","1","1388","73",,,"667       MADISON AVE","FL 24","NEW YORK             NY 10065-8029",,"1","A4","25518000","758456","0","0","0","758456","26462000","758456","0","0","0","758456","M",,,,,"MANHATTAN","10065","40.764613","-73.97024","8","4","11401","1072007","1013750049","Upper East Side-Carnegie Hill"
"2016-02-23T00:00:00.000","1","1395","64",,"TERESITA MASCARDO","115       EAST 34 STREET","P.O. BOX 1024","NEW YORK             NY 10156-1024",,"1","B1","11981000","366336","0","0","0","366336","13492000","366336","0","0","0","366336","M",,,,,"MANHATTAN","10016","40.74676","-73.980551","6","2","72","1018517","1008900011","Murray Hill-Kips Bay"
"2016-02-23T00:00:00.000","1","1397","30",,,"165       E 62ND ST",,"NEW YORK             NY 10065-7605",,"1","B1","7286000","229897","0","0","0","229897","13561300","229897","0","0","0","229897","M",,,,,"MANHATTAN","10065","40.763818","-73.966107","8","4","11402","1042047","1013970029","Upper East Side-Carnegie Hill"
"2016-02-23T00:00:00.000","1","1417","10",,,"219       E 62ND ST",,"NEW YORK             NY 10065-7685",,"1","A4","8507000","258404","0","0","0","258404","6396000","258404","0","0","0","258404","M",,,,,"MANHATTAN","10065","40.763175","-73.964584","8","4","110","1043831","1014170010","Lenox Hill-Roosevelt Island"
"2016-02-23T00:00:00.000","1","1437","118",,,"347       E 62ND ST",,"NEW YORK             NY 10065-7705",,"1","A4","4655000","191102","1550","0","0","189552","5234000","191102","1550","0","0","189552","M",,,,,"MANHATTAN","10065","40.761887","-73.961527","8","5","110","1044379","1014370118","Lenox Hill-Roosevelt Island"
"2016-02-23T00:00:00.000","1","1504","59",,,"7         DODGE LN","PO BOX 2247","SETAUKET             NY 11733-1507",,"1","A4","13362000","697003","0","0","0","697003","13856000","697003","0","0","0","697003","M",,,,,,,,,,,,,,
"2016-02-23T00:00:00.000","1","1545","13",,,"3         STONE HEDGE CIR",,"BEDFORD              NY 10506-1915",,"1","C0","5800000","237385","0","0","0","237385","5107000","237385","0","0","0","237385","E1","P",,,,,,,,,,,,,
"2016-02-23T00:00:00.000","3","6898","59",,,"158       BAY 44TH ST",,"BROOKLYN             NY 11214-5528",,"1","B1","756000","35616","1550","0","0","34066","758000","35616","1550","0","0","34066","M",,,,,"BROOKLYN","11214","40.591253","-73.988187","13","47","306","3186827","3068980059","Gravesend"
"2016-02-23T00:00:00.000","1","1584","14",,,"20        EXCHANGE PL","APT 1100","NEW YORK             NY 10005-3209",,"1","C0","9000000","265478","0","0","0","265478","9333000","265478","0","0","0","265478","M",,,,,"MANHATTAN","10005","40.705634","-74.009378","1","1","7","1000830","1000277502","Battery Park City-Lower Manhattan"
"2016-02-23T00:00:00.000","1","1754","1005",,,"2119      5TH AVE GARDEN APT.",,"NEW YORK             NY 83025",,,"R1","80751","20659","0","0","0","20659","96962","20659","0","0","0","20659","M",,,,,"MANHATTAN","10035","40.809485","-73.940006","11","9","206","1054255","1017547501","Central Harlem North-Polo Grounds"
"2016-02-23T00:00:00.000","1","1754","1006",,,"2119      5TH AVE","APT 1","NEW YORK             NY 10035-1036",,,"R1","64678","16550","0","0","0","16550","77321","16550","0","0","0","16550","M",,,,,"MANHATTAN","10035","40.809485","-73.940006","11","9","206","1054255","1017547501","Central Harlem North-Polo Grounds"
"2016-02-23T00:00:00.000","1","1754","1007",,,"64        PROSPECT AVE",,"MONTCLAIR            NJ 07042-1915",,,"R1","66364","16987","0","0","0","16987","79318","16987","0","0","0","16987","M",,,,,,,,,,,,,,
"2016-02-23T00:00:00.000","1","1754","1008",,,"2119      5TH AVE","FL 3","NEW YORK             NY 10035-1027",,,"R1","80687","20646","0","0","0","20646","96399","20646","0","0","0","20646","M",,,,,"MANHATTAN","10035","40.809485","-73.940006","11","9","206","1054255","1017547501","Central Harlem North-Polo Grounds"
"2016-02-23T00:00:00.000","1","1873","106",,,"251       W 101ST ST","APT 1","NEW YORK             NY 10025-4973",,,"C5","1400000","268569","2360","0","0","266209","1119000","268569","2360","0","0","266209","M",,,,,"MANHATTAN","10025","40.798175","-73.970228","7","6","187","1056526","1018730106","Upper West Side"
"2016-02-23T00:00:00.000","1","1906","1101",,,"151       W 121ST ST","APT 1","NEW YORK             NY 10027-6545",,,"R6","174057","9775","0","0","0","9775","184539","9775","0","0","0","9775","M",,,,,"MANHATTAN","10027","40.805828","-73.948786","10","9","220","1057681","1019067502","Central Harlem South"
"2016-02-23T00:00:00.000","3","6898","60",,,"160       BAY 44TH ST",,"BROOKLYN             NY 11214-5528",,"1","B1","757000","35679","0","0","0","35679","758000","35679","0","0","0","35679","M",,,,,"BROOKLYN","11214","40.591226","-73.988215","13","47","306","3186828","3068980060","Gravesend"
"2016-02-23T00:00:00.000","3","7024","177",,,"4915      SURF AVE",,"BROOKLYN             NY 11224-1101",,,"C3","418000","92225","0","0","0","92225","461000","92225","0","0","0","92225","M",,,,,"BROOKLYN","11224","40.578306","-74.010796","13","47","336","3189197","3070240177","Seagate-Coney Island"
"2016-03-18T00:00:00.000","3","2019","1030",,,"88        LEFFERTS PLACE","88-3B","BROOKLYN             NY 11238",,"2","R2","0","0","0","0","0","0","464111","208850","0","207742","0","207742","P",,,,,"BROOKLYN","11238","40.681158","-73.960149","2","36","227","3398374","3020197501","Clinton Hill"
"2016-03-18T00:00:00.000","3","2019","1031",,,"88        LEFFERTS PLACE","88-3C","BROOKLYN             NY 11238",,"2","R2","0","0","0","0","0","0","203049","91372","0","90887","0","90887","P",,,,,"BROOKLYN","11238","40.681158","-73.960149","2","36","227","3398374","3020197501","Clinton Hill"
"2016-02-23T00:00:00.000","1","1906","1102",,,"151       W 121ST ST","APT 2","NEW YORK             NY 10027-6545",,,"R6","92950","5221","0","0","0","5221","98548","5221","0","0","0","5221","M",,,,,"MANHATTAN","10027","40.805828","-73.948786","10","9","220","1057681","1019067502","Central Harlem South"
"2016-03-18T00:00:00.000","3","2020","20",,,"PO BOX 112",,"ROSLYN HEIGHTS       NY 11577-0112",,,"C3","137000","49725","5130","0","0","44595","137000","49725","0","0","0","49725","X",,,,,,,,,,,,,,
"2016-03-18T00:00:00.000","3","2033","1101",,,"8         VANDERBILT AVENUE","COMM","BROOKLYN             NY 11205",,"4","RK","0","0","0","0","0","0","219846","98931","97399","179351","177819","1532","E1","P",,,,"BROOKLYN","11205","40.69746","-73.97071","2","35","211","3398205","3020337502","Fort Greene"
"2016-03-18T00:00:00.000","3","2033","1102",,,"8         VANDERBILT AVENUE","STOR","BROOKLYN             NY 11205",,"4","RS","0","0","0","0","0","0","150958","67931","66498","143124","141691","1433","E1","P",,,,"BROOKLYN","11205","40.69746","-73.97071","2","35","211","3398205","3020337502","Fort Greene"
"2016-03-18T00:00:00.000","3","2135","1827",,,"429       KENT AVENUE","229","BROOKLYN             NY 11249",,"2","R4","0","0","0","0","0","0","123053","55374","47764","68223","60613","7610","P","X",,,,"BROOKLYN","11249","40.709319","-73.968475","1","33","547","3396741","3021357508","North Side-South Side"
"2016-03-18T00:00:00.000","3","2135","1852",,,"429       KENT AVENUE","316","BROOKLYN             NY 11249",,"2","R4","0","0","0","0","0","0","97493","43872","37843","54052","48023","6029","P","X",,,,"BROOKLYN","11249","40.709319","-73.968475","1","33","547","3396741","3021357508","North Side-South Side"
"2016-02-23T00:00:00.000","1","1906","1103",,,"151       W 121ST ST","APT 3","NEW YORK             NY 10027-6545",,,"R6","91873","5163","0","0","0","5163","97406","5163","0","0","0","5163","M",,,,,"MANHATTAN","10027","40.805828","-73.948786","10","9","220","1057681","1019067502","Central Harlem South"
"2016-02-23T00:00:00.000","1","2024","151",,,"1601      3RD AVE","APT 8A","NEW YORK             NY 10128-3453",,"1","B9","1312000","23288","0","0","0","23288","1265000","23288","0","0","0","23288","M",,,,,"MANHATTAN","10128","40.781476","-73.952044","8","5","154","1086170","1015367501","Yorkville"
"2016-03-18T00:00:00.000","3","3521","62",,,"125       BROAD ST",,"NEW YORK             NY 10004-2400",,"4","O2","328000","147600","0","122500","0","122500","328000","147600","147600","122500","122500","0","X",,,,,,,,,,,,,,
"2016-03-18T00:00:00.000","3","5302","18",,,"184       BERTHA PL",,"STATEN ISLAND        NY 10301-3807",,"4","G2","1244000","559800","0","393780","0","393780","807000","363150","0","354450","0","354450","E1",,,,,,,,,,,,,,
"2016-03-18T00:00:00.000","3","3368","17",,,"308       MALCOLM X BLVD",,"BROOKLYN             NY 11233-1808",,,"C1","527000","135821","0","0","0","135821","0","0","0","0","0","0","P",,,,,"BROOKLYN","11233","40.682362","-73.928954","3","36","297","3047162","3016760045","Crown Heights North"
"2016-02-23T00:00:00.000","1","2042","1201",,,"104       EDGECOMBE AVENUE","UNIT A","NEW YORK             NY 10030",,,"R6","433641","24360","0","0","0","24360","476500","24360","0","0","0","24360","M",,,,,"MANHATTAN","10030","40.819852","-73.945892","10","9","22102","1060699","1020427503","Central Harlem North-Polo Grounds"
"2016-03-18T00:00:00.000","3","3368","1001",,,"1094      MADISON STREET","1A","BROOKLYN             NY 11221",,,"R1","0","0","0","0","0","0","46631","20983","0","0","0","20983","E1","P",,,,"BROOKLYN","11221","40.691674","-73.916398","4","37","415","3421678","3033687501","Bushwick South"
"2016-03-18T00:00:00.000","3","3368","1002",,,"1094      MADISON STREET","1B","BROOKLYN             NY 11221",,,"R1","0","0","0","0","0","0","61420","27639","0","0","0","27639","P",,,,,"BROOKLYN","11221","40.691674","-73.916398","4","37","415","3421678","3033687501","Bushwick South"
"2016-02-23T00:00:00.000","1","2042","1202",,,"104       EDGECOMBE AVENUE","UNIT B","NEW YORK             NY 10030",,,"R6","433641","24360","0","0","0","24360","476500","24360","0","0","0","24360","M",,,,,"MANHATTAN","10030","40.819852","-73.945892","10","9","22102","1060699","1020427503","Central Harlem North-Polo Grounds"
"2016-02-23T00:00:00.000","1","2118","55",,,"173       WALLABOUT ST",,"BROOKLYN             NY 11206-4931",,"1","B1","1289000","21496","0","0","0","21496","1337000","21496","0","0","0","21496","M",,,,,,,,,,,,,,
"2016-02-23T00:00:00.000","2","2272","38",,,"250       BROADWAY","FL 4","NEW YORK             NY 10007-2544",,,"V0","1076000","8014","0","0","0","8014","1076250","8014","0","0","0","8014","M",,,,,,,,,,,,,,
"2016-02-23T00:00:00.000","2","2334","61",,,"266       E 143RD ST",,"BRONX                NY 10451-6202",,"1","S1","253000","14224","0","0","0","14224","304000","14224","0","0","0","14224","M",,,,,"BRONX","10451","40.815336","-73.924531","1","8","51","2092171","2023340061","Mott Haven-Port Morris"
"2016-02-23T00:00:00.000","2","2429","26",,,"249       SAINT MRKS  AVENUE",,"FREEPORT             NY 11520",,"1","S2","222000","11003","0","0","0","11003","249000","11003","0","0","0","11003","M",,,,,,,,,,,,,,
"2016-02-23T00:00:00.000","2","3040","5",,,"31        SOUTH STREET","STE 2N-2","MOUNT VERNON         NY 10550",,"1","S2","684000","12420","0","0","0","12420","581000","12420","0","0","0","12420","M",,,,,,,,,,,,,,
"2016-02-23T00:00:00.000","2","3171","10",,,"21        PARKWAY DR",,"PORT CHESTER         NY 10573-3136",,"1","S2","273000","14577","0","0","0","14577","277000","14577","0","0","0","14577","M",,,,,,,,,,,,,,
"2016-02-23T00:00:00.000","2","3461","23",,,"236       BETTS AVE",,"BRONX                NY 10473-2307",,"1","A1","227000","11701","0","0","0","11701","266000","11701","0","0","0","11701","M",,,,,"BRONX","10473","40.810529","-73.850279","9","18","4","2020325","2034610023","Soundview-Castle Hill-Clason Point-Harding Park"
"2016-02-23T00:00:00.000","2","3528","3",,,"1933      LACOMBE AVE",,"BRONX                NY 10473-2625",,"1","S1","246000","13820","0","0","0","13820","295000","13820","0","0","0","13820","M",,,,,"BRONX","10473","40.815768","-73.856065","9","18","16","2021625","2035280003","Soundview-Castle Hill-Clason Point-Harding Park"
"2016-03-18T00:00:00.000","3","3368","1003",,,"1094      MADISON STREET","2A","BROOKLYN             NY 11221",,,"R1","0","0","0","0","0","0","29487","13268","0","0","0","13268","E1","P",,,,"BROOKLYN","11221","40.691674","-73.916398","4","37","415","3421678","3033687501","Bushwick South"
"2016-02-23T00:00:00.000","2","3881","7",,,"1803      MCGRAW AVE",,"BRONX                NY 10472-1913",,"1","B2","417000","22482","0","0","0","22482","426000","22482","0","0","0","22482","M",,,,,"BRONX","10472","40.834077","-73.866516","9","18","76","2127812","2038810007","West Farms-Bronx River"
"2016-02-23T00:00:00.000","2","4481","58",,,"1510      HAWTHORNE ST",,"BRONX                NY 10469-5906",,"1","B1","566000","25920","0","0","0","25920","578000","25920","0","0","0","25920","M",,,,,"BRONX","10469","40.864296","-73.842887","11","13","312","2053074","2044810058","Allerton-Pelham Gardens"
"2016-02-23T00:00:00.000","2","4791","129",,,"2901      ELY AVE",,"BRONX                NY 10469-3264",,"1","B1","476000","24447","0","0","0","24447","486000","24447","0","0","0","24447","M",,,,,"BRONX","10469","40.869889","-73.835845","12","12","46202","2127042","2047910129","Co-op City"
"2016-02-23T00:00:00.000","2","4952","9",,,"648       ARDSLEY RD",,"SCARSDALE            NY 10583-1804",,"1","S1","872000","34179","0","0","0","34179","741000","34179","0","0","0","34179","M",,,,,,,,,,,,,,
"2016-02-23T00:00:00.000","2","5635","61",,,"562       CITY ISLAND AVE",,"BRONX                NY 10464-1103",,"1","S1","317000","17797","0","0","0","17797","380000","17797","0","0","0","17797","M",,,,,"BRONX","10464","40.853778","-73.790309","10","13","516","2082364","2056350061","Pelham Bay-Country Club-City Island"
"2016-02-23T00:00:00.000","3","188","42",,,"122       HOYT ST",,"BROOKLYN             NY 11217-2254",,,"C2","1019000","71402","0","0","0","71402","851000","71402","0","0","0","71402","M",,,,,"BROOKLYN","11217","40.686714","-73.98773","2","33","43","3001076","3001880042","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2016-02-23T00:00:00.000","3","260","42",,,"286       HICKS ST",,"BROOKLYN             NY 11201-4507",,"1","B3","4384000","90382","0","0","0","90382","4383500","90382","0","0","0","90382","M",,,,,"BROOKLYN","11201","40.69269","-73.997094","2","33","7","3002342","3002600042","Brooklyn Heights-Cobble Hill"
"2016-02-23T00:00:00.000","3","309","1001",,,"113       KANE ST","APT 1A","BROOKLYN             NY 11231-3695",,,"R3","2729210","158405","153308","0","0","5097","2729191","158405","153308","0","0","5097","M",,,,,"BROOKLYN","11231","40.687406","-74.000292","6","39","47","3414121","3003097501","Carroll Gardens-Columbia Street-Red Hook"
"2016-03-18T00:00:00.000","3","3368","1004",,,"1094      MADISON STREET","2B","BROOKLYN             NY 11221",,,"R1","0","0","0","0","0","0","35100","15795","0","0","0","15795","P",,,,,"BROOKLYN","11221","40.691674","-73.916398","4","37","415","3421678","3033687501","Bushwick South"
"2016-02-23T00:00:00.000","3","7040","36",,,"4409      BEACH 44TH ST",,"BROOKLYN             NY 11224-1033",,"1","B9","649000","27256","1550","0","0","25706","669000","27256","1550","0","0","25706","M",,,,,"BROOKLYN","11224","40.575034","-74.010079","13","47","336","3189476","3070400036","Seagate-Coney Island"
"2016-02-23T00:00:00.000","3","309","1002",,,"113       KANE ST","APT 1B","BROOKLYN             NY 11231-3695",,,"R3","2754185","159856","154712","0","0","5144","2754165","159856","154712","0","0","5144","M",,,,,"BROOKLYN","11231","40.687406","-74.000292","6","39","47","3414121","3003097501","Carroll Gardens-Columbia Street-Red Hook"
"2016-02-23T00:00:00.000","3","309","1003",,,"111       CHERRY VALLEY AVE",,"GARDEN CITY          NY 11530-1570",,,"R3","1678873","97443","94307","0","0","3136","1678861","97443","94307","0","0","3136","M",,,,,,,,,,,,,,
"2016-02-23T00:00:00.000","3","309","1004",,,"113       KANE ST","APT 2B","BROOKLYN             NY 11231-3695",,,"R3","1634473","94864","91811","0","0","3053","1634462","94864","91811","0","0","3053","M",,,,,"BROOKLYN","11231","40.687406","-74.000292","6","39","47","3414121","3003097501","Carroll Gardens-Columbia Street-Red Hook"
"2016-02-23T00:00:00.000","3","309","1005",,,"111       CHERRY VALLEY AVE",,"GARDEN CITY          NY 11530-1570",,,"R3","2582135","149867","145044","0","0","4823","2582117","149867","145044","0","0","4823","M",,,,,,,,,,,,,,
"2016-02-23T00:00:00.000","3","7104","436",,,"2033      WEST ST",,"BROOKLYN             NY 11223-3930",,"1","A1","1387000","28663","0","0","0","28663","1429000","28663","0","0","0","28663","M",,,,,"BROOKLYN","11223","40.598513","-73.971725","15","47","396","3191620","3071040436","Homecrest"
"2016-02-23T00:00:00.000","3","309","1006",,,"113       KANE ST","APT 3B","BROOKLYN             NY 11231-3695",,,"R3","2496110","144877","140215","0","0","4662","2496092","144877","140215","0","0","4662","M",,,,,"BROOKLYN","11231","40.687406","-74.000292","6","39","47","3414121","3003097501","Carroll Gardens-Columbia Street-Red Hook"
"2016-02-23T00:00:00.000","3","337","6",,,"182       SACKETT ST",,"BROOKLYN             NY 11231-3016",,"1","B9","2118000","31518","1550","0","0","29968","2182000","31518","1550","0","0","29968","M",,,,,"BROOKLYN","11231","40.68442","-74.000418","6","39","63","3004283","3003370006","Carroll Gardens-Columbia Street-Red Hook"
"2016-02-23T00:00:00.000","3","344","29",,,"404       CLINTON ST",,"BROOKLYN             NY 11231-3606",,"1","B9","2303000","57705","1550","0","0","56155","2373000","57705","1550","0","0","56155","M",,,,,"BROOKLYN","11231","40.682858","-73.99793","6","39","67","3004530","3003440029","Carroll Gardens-Columbia Street-Red Hook"
