"borough","block","lot","address","zip_code","final_18_19_actual_av","tax_class","bldg_class","rpie_year","status","x_coordinate","ycoordinate","latitude","longitude","community_district","city_council_district","census_tract","bin","bbl","nta"
"Manhattan","350","16","279 EAST HOUSTON STREET","10002","965700","2","C7","2017","Nonfiler","988601","202179","40.721611","-73.984303","103","1","3001","1004243","1003500016","Chinatown"
"Manhattan","350","18","287 EAST HOUSTON STREET","10002","1140750","2","D8","2017","Nonfiler","988656","202157","40.72155","-73.984105","103","1","3001","1004245","1003500018","Chinatown"
"Manhattan","350","46","16 CLINTON STREET","10002","166051","2B","C7","2017","Nonfiler","988645","201898","40.720839","-73.984145","103","1","2201","1004262","1003500046","Lower East Side"
"Manhattan","350","73","147 ATTORNEY STREET","10002","190350","4","G1","2017","Nonfiler","988815","201671","40.720216","-73.983532","103","1","2201","1004280","1003500073","Lower East Side"
"Manhattan","350","1007","20 CLINTON STREET  #C-7","10002","115650","4","RB","2017","Nonfiler","988629","201859","40.720732","-73.984202","103","1","2201","1004261","1003507501","Lower East Side"
"Manhattan","353","83","134 DELANCEY STREET","10002","691200","4","K2","2017","Nonfiler","987788","200956","40.718254","-73.987237","103","1","1402","1084497","1003530082","Lower East Side"
"Manhattan","446","7","84 2 AVENUE","10003","131380","2A","S9","2017","Nonfiler","987275","204006","40.726626","-73.989086","103","1","38","1006204","1004460007","East Village"
"Manhattan","355","57","265 EAST HOUSTON STREET","10002","2384550","2","D3","2017","Nonfiler","988446","202240","40.721778","-73.984862","103","1","3001","1000000","1003550057","Chinatown"
"Manhattan","372","34","322 EAST 3 STREET","10009","749250","4","K4","2017","Nonfiler","989919","202038","40.721223","-73.979549","103","1","2202","1004365","1003720034","Lower East Side"
"Manhattan","372","39","11 AVENUE D","10009","3048300","2","C7","2017","Nonfiler","990221","201728","40.720372","-73.978459","103","1","2202","1004369","1003720039","Lower East Side"
"Manhattan","373","8","310 EAST 4 STREET","10009","1066500","2","D3","2017","Nonfiler","989868","202353","40.722087","-73.979732","103","1","2601","1004380","1003730008","Lower East Side"
"Manhattan","373","14","322 EAST 4 STREET","10009","749250","2","C1","2017","Nonfiler","989969","202297","40.721934","-73.979368","103","1","2601","1004382","1003730014","Lower East Side"
"Manhattan","373","34","35 AVENUE D","10009","494325","2B","C7","2017","Nonfiler","990361","201982","40.721069","-73.977954","103","1","2601","1004393","1003730034","Lower East Side"
"Manhattan","374","47","345 EAST 4 STREET","10009","183600","4","M1","2017","Nonfiler","990157","202200","40.721667","-73.97869","103","1","2601","1004422","1003740047","Lower East Side"
"Manhattan","376","39","77 AVENUE D","10009","81571","2B","C7","2017","Nonfiler","990666","202530","40.722573","-73.976853","103","1","2602","1004490","1003760039","Lower East Side"
"Manhattan","376","132","280 EAST 7 STREET","10009","81049","2B","C7","2017","Nonfiler","990547","202834","40.723407","-73.977282","103","1","2602","1083432","1003760132","Lower East Side"
"Manhattan","384","6","9 AVENUE B","10009","87786","2B","C4","2017","Nonfiler","988800","202247","40.721797","-73.983585","103","1","2202","1004567","1003840006","Lower East Side"
"Manhattan","384","7","11 AVENUE B","10009","87786","2B","C7","2017","Nonfiler","988809","202265","40.721847","-73.983553","103","1","2202","1004568","1003840007","Lower East Side"
"Manhattan","385","2","21 AVENUE B","10009","1146600","2","C7","2017","Nonfiler","988882","202399","40.722214","-73.983289","103","1","2202","1082473","1003850002","Lower East Side"
"Manhattan","386","5","45 AVENUE B","10009","309718","2A","S9","2017","Nonfiler","989036","202675","40.722972","-73.982734","103","1","2601","1076894","1003860005","Lower East Side"
"Manhattan","387","42","289 EAST 4 STREET","10009","325350","4","M1","2017","Nonfiler","989592","202514","40.72253","-73.980728","103","1","2601","1004647","1003870042","Lower East Side"
"Manhattan","389","51","619 EAST 6 STREET","10009","168750","4","E9","2017","Nonfiler","989583","203100","40.724138","-73.98076","103","1","2602","1004699","1003890051","Lower East Side"
"Manhattan","389","52","617 EAST 6 STREET","10009","259650","4","G1","2017","Nonfiler","989564","203110","40.724165","-73.980828","103","1","2602","1004700","1003890052","Lower East Side"
"Manhattan","390","64","187 EAST 7 STREET","10009","50195","2B","C4","2017","Nonfiler","989627","203351","40.724827","-73.980601","103","1","2602","1004731","1003900064","Lower East Side"
"Manhattan","390","1001","217 EAST 7 STREET  #LL-B","10009","70200","4","RK","2017","Nonfiler","989867","203217","40.724459","-73.979735","103","1","2602","1085928","1003907501","Lower East Side"
"Manhattan","392","10","350 EAST 10 STREET","10009","2978100","4","W1","2017","Nonfiler","989987","203999","40.726605","-73.979302","103","1","28","1079685","1003920010","Lower East Side"
"Manhattan","392","34","153 AVENUE C","10009","425882","2B","C7","2017","Nonfiler","990413","203628","40.725587","-73.977765","103","1","28","1004775","1003920034","Lower East Side"
"Manhattan","392","35","151 AVENUE C","10009","399150","4","K2","2017","Nonfiler","990402","203609","40.725535","-73.977805","103","1","28","1004776","1003920035","Lower East Side"
"Manhattan","392","43","EAST 9 STREET","10009","319950","4","G7","2017","Nonfiler",,,,,,,,,,
"Manhattan","393","11","608 EAST 11 STREET","10009","985050","2","D1","2017","Nonfiler","990075","204235","40.727253","-73.978984","103","1","28","1004880","1003930011","Lower East Side"
"Manhattan","393","19","624 EAST 11 STREET","10009","1217250","2","D9","2017","Nonfiler","990150","204193","40.727138","-73.978713","103","1","28","1004883","1003930019","Lower East Side"
"Manhattan","393","47","377 EAST 10 STREET","10009","1008900","2","C4","2017","Nonfiler","990185","203897","40.726325","-73.978587","103","1","28","1004898","1003930047","Lower East Side"
"Manhattan","394","1601","185 AVENUE B  #1","10009","1186093","4","RA","2017","Nonfiler","990013","204437","40.727807","-73.979207","103","1","28","1089953","1003940010","Lower East Side"
"Manhattan","396","4","221 AVENUE B","10009","131726","2B","C4","2017","Nonfiler","990253","204867","40.728988","-73.978341","103","1","28","1004931","1003960004","Lower East Side"
"Manhattan","397","1302","250 EAST HOUSTON STREET  #UNIT2","10002","2062665","4","RK","2017","Nonfiler","988319","202298","40.721937","-73.985321","103","1","3002","1004960","1003977503","East Village"
"Manhattan","398","6","36 AVENUE A","10009","2167650","2","C7","2017","Nonfiler","988292","202848","40.723447","-73.985418","103","1","3002","1004965","1003980006","East Village"
"Manhattan","398","29","34 AVENUE B","10009","578250","4","K4","2017","Nonfiler","988939","202513","40.722527","-73.983084","103","1","3002","1004972","1003980029","East Village"
"Manhattan","399","1001","50 AVENUE A  #COMM","10009","596700","4","RK","2017","Nonfiler","988399","203042","40.723979","-73.985031","103","1","32","1075879","1003997501","East Village"
"Manhattan","400","11","510 EAST 5 STREET","10009","1089000","2","C4","2017","Nonfiler","988714","203282","40.724638","-73.983895","103","1","32","1005013","1004000011","East Village"
"Manhattan","400","42","231 EAST 4 STREET","10009","1599750","2","C7","2017","Nonfiler","988983","202853","40.72346","-73.982925","103","1","32","1077634","1004000042","East Village"
"Manhattan","400","54","207 EAST 4 STREET","10009","852300","2","C7","2017","Nonfiler","988710","203005","40.723878","-73.983909","103","1","32","1005037","1004000054","East Village"
"Manhattan","401","41","76 AVENUE B","10009","1355400","2","C7","2017","Nonfiler","989232","203042","40.723979","-73.982026","103","1","32","1005062","1004010041","East Village"
"Manhattan","401","49","529 EAST 5 STREET","10009","81571","2B","C4","2017","Nonfiler","988800","203242","40.724528","-73.983585","103","1","32","1005069","1004010049","East Village"
"Manhattan","401","52","523 EAST 5 STREET","10009","202582","2B","C4","2017","Nonfiler","988772","203257","40.724569","-73.983686","103","1","32","1005072","1004010052","East Village"
"Manhattan","402","36","106 AVENUE B","10009","94078","2B","C4","2017","Nonfiler","989426","203390","40.724934","-73.981326","103","1","32","1005095","1004020036","East Village"
"Manhattan","404","16","522 EAST 11 STREET","10009","1628100","2","C4","2017","Nonfiler","989493","204558","40.72814","-73.981083","103","1","34","1005129","1004040016","East Village"
"Manhattan","404","29","172 AVENUE B","10009","806890","2B","D7","2017","Nonfiler","989909","204263","40.72733","-73.979583","103","1","34","1088214","1004040029","East Village"
"Manhattan","405","41","543 EAST 11 STREET","10009","202050","4","M3","2017","Nonfiler","989588","204512","40.728014","-73.980741","103","1","34","1005186","1004050041","East Village"
"Manhattan","406","19","526 EAST 13 STREET","10009","208350","4","E9","2017","Nonfiler","989848","204970","40.729271","-73.979802","103","1","34","1005210","1004060019","East Village"
"Manhattan","406","27","544 EAST 13 STREET","10009","1335600","2","C4","2017","Nonfiler","989917","204932","40.729166","-73.979553","103","1","34","1005214","1004060027","East Village"
"Manhattan","406","44","541 EAST 12 STREET","10009","80477","2B","C4","2017","Nonfiler","989708","204750","40.728667","-73.980308","103","1","34","1005225","1004060044","East Village"
"Manhattan","406","1001","212 AVENUE B  #COMM","10009","457650","4","RK","2017","Nonfiler","990167","204727","40.728603","-73.978651","103","1","34","1005216","1004067501","East Village"
"Manhattan","407","25","534 EAST 14 STREET","10009","1283850","2","C7","2017","Nonfiler","990079","205177","40.729839","-73.978969","103","1","34","1005242","1004070025","East Village"
"Manhattan","408","2","70 ORCHARD STREET","10002","1007100","2","C7","2017","Nonfiler","986866","200664","40.717453","-73.990563","103","1","18","1005266","1004080002","Chinatown"
"Manhattan","408","3","72 ORCHARD STREET","10002","1107450","2","C7","2017","Nonfiler","986874","200686","40.717513","-73.990534","103","1","18","1005267","1004080003","Chinatown"
"Manhattan","408","5","76 ORCHARD STREET","10002","1059750","2","C7","2017","Nonfiler","986891","200729","40.717631","-73.990473","103","1","18","1005269","1004080005","Chinatown"
"Manhattan","408","9","86 ORCHARD STREET","10002","495450","4","K4","2017","Nonfiler","986932","200836","40.717925","-73.990325","103","1","18","1005273","1004080009","Chinatown"
"Manhattan","408","28","324 GRAND STREET","10002","2988450","2","D6","2017","Nonfiler","986884","200553","40.717148","-73.990498","103","1","18","1088619","1004080028","Chinatown"
"Manhattan","409","23","85 LUDLOW STREET","10002","651150","2","C7","2017","Nonfiler","987203","200923","40.718164","-73.989347","103","1","18","1005292","1004090023","Chinatown"
"Manhattan","409","41","92 LUDLOW STREET","10002","639000","4","K1","2017","Nonfiler","987242","201007","40.718394","-73.989207","103","1","18","1005299","1004090041","Chinatown"
"Manhattan","410","20","121 LUDLOW STREET","10002","691650","4","K4","2017","Nonfiler","987412","201460","40.719638","-73.988593","103","1","18","1005314","1004100020","Chinatown"
"Manhattan","410","48","107 RIVINGTON STREET","10002","12800700","4","H1","2017","Nonfiler","987570","201580","40.719967","-73.988023","103","1","18","1075676","1004100048","Chinatown"
"Manhattan","411","15","97 STANTON STREET","10002","567450","4","K1","2017","Nonfiler","987534","202081","40.721342","-73.988153","103","1","3001","1005349","1004110015","Chinatown"
"Manhattan","411","60","147 ESSEX STREET","10002","367835","2B","C7","2017","Nonfiler","987795","201775","40.720502","-73.987211","103","1","3001","1005374","1004110060","Chinatown"
"Manhattan","411","63","141 ESSEX STREET","10002","1141200","2","C7","2017","Nonfiler","987769","201708","40.720318","-73.987305","103","1","3001","1005375","1004110063","Chinatown"
"Manhattan","411","64","139 ESSEX STREET","10002","1374750","2","C7","2017","Nonfiler","987760","201685","40.720255","-73.987338","103","1","3001","1005376","1004110064","Chinatown"
"Manhattan","411","1004","112 RIVINGTON STREET  #2B","10002","65925","4","RB","2017","Nonfiler","987648","201556","40.719901","-73.987742","103","1","3001","1005380","1004117501","Chinatown"
"Manhattan","411","1201","157 LUDLOW STREET  #1","10002","361800","4","RK","2017","Nonfiler","987604","201957","40.721002","-73.9879","103","1","3001","1005353","1004117502","Chinatown"
"Manhattan","413","18","81 ALLEN STREET","10002","842400","2","C7","2017","Nonfiler","986734","200840","40.717936","-73.991039","103","1","18","1005438","1004130018","Chinatown"
"Manhattan","413","26","294 GRAND STREET","10002","1020600","4","K2","2017","Nonfiler","986475","200715","40.717593","-73.991974","103","1","18","1005442","1004130026","Chinatown"
"Manhattan","413","28","292 GRAND STREET","10002","490500","4","K2","2017","Nonfiler","986458","200722","40.717612","-73.992035","103","1","18","1005443","1004130028","Chinatown"
"Manhattan","413","41","88 ALLEN STREET","10002","3629250","4","HB","2017","Nonfiler","986762","200898","40.718095","-73.990938","103","1","18","1005445","1004130041","Chinatown"
"Manhattan","414","24","93 ALLEN STREET","10002","168885","2B","C4","2017","Nonfiler","986813","201045","40.718499","-73.990754","103","1","18","1005463","1004140024","Chinatown"
"Manhattan","414","62","266 BROOME STREET","10002","253308","2B","C4","2017","Nonfiler","986882","200942","40.718216","-73.990505","103","1","18","1005478","1004140062","Chinatown"
"Manhattan","414","1004","101 ALLEN STREET  #1B","10002","73800","4","RK","2017","Nonfiler","986850","201137","40.718751","-73.990621","103","1","18","1005459","1004147501","Chinatown"
"Manhattan","414","1006","101 ALLEN STREET  #1D","10002","52650","4","RK","2017","Nonfiler","986850","201137","40.718751","-73.990621","103","1","18","1005459","1004147501","Chinatown"
"Queens","4487","149","6 ROAD","11357","419400","4","G7","2017","Nonfiler",,,,,,,,,,
"Manhattan","416","39","54 RIVINGTON STREET","10002","81571","2B","C4","2017","Nonfiler","986881","201860","40.720736","-73.990508","103","1","3601","1005521","1004160039","Chinatown"
"Manhattan","416","1002","151 ALLEN STREET  #BB","10002","50679","4","RK","2017","Nonfiler","987137","201870","40.720763","-73.989585","103","1","3601","1005515","1004167501","Chinatown"
"Manhattan","416","1101","62 RIVINGTON STREET  #CELLAR","10002","157503","4","RK","2017","Nonfiler","986967","201825","40.72064","-73.990198","103","1","3601","1087123","1004167502","Chinatown"
"Manhattan","417","50","200 ALLEN STREET","10002","283950","4","K1","2017","Nonfiler","987355","202512","40.722525","-73.988798","103","1","3001","1005544","1004170076","Chinatown"
"Manhattan","417","70","82 STANTON STREET","10002","1315350","4","K4","2017","Nonfiler","987352","202160","40.721559","-73.988809","103","1","3001","1079079","1004170070","Chinatown"
"Manhattan","419","46","120 FORSYTH STREET","10002","375300","2","C4","2017","Nonfiler","986354","201313","40.719234","-73.99241","103","1","18","1005585","1004190046","Chinatown"
"Manhattan","419","65","139 ELDRIDGE STREET","10002","1900350","2","C7","2017","Nonfiler","986608","201261","40.719092","-73.991494","103","1","18","1005590","1004190065","Chinatown"
"Manhattan","419","70","129 ELDRIDGE STREET","10002","84418","2A","S9","2017","Nonfiler","986573","201174","40.718853","-73.99162","103","1","18","1005594","1004190070","Chinatown"
"Manhattan","419","71","292 BROOME STREET","10002","94120","2B","C4","2017","Nonfiler","986503","201093","40.718631","-73.991872","103","1","18","1005595","1004190071","Chinatown"
