"fiscal_year","ats_system_code","location_code","location_name","beds_number","managed_by_name","location_type_description","location_category_description","grades_text","grades_final_text","open_date","status_descriptions","primary_building_code","primary_address_line_1","state_code","x_coordinate","y_coordinate","community_district","council_district","census_tract","borough_block_lot","nta","nta_name","principal_name","principal_title","principal_phone_number","fax_number","geographical_district_code","admin_district_location_code","administrative_district_name","community_school_sup_name","field_support_center_name","field_support_center_leader_name","school_support_team_name","school_support_team_leader_name","highschool_network_location_code","highschool_network_name","highschool_network_superintendent","location_1"
"2018","03M421      ","M421","West Prep Academy","310300010421","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2009-07-01T00:00:00.000","Open","M145","150 WEST 105 STREET","NY","993771","230412","107","7","18900","1018590001","MN12","Upper West Side                                                            ","Carland Washington","PRINCIPAL","212-280-8502","212-280-8509","3","M803","COMMUNITY SCHOOL DISTRICT 03","ALTSCHUL, ILENE","Field Support Center - Manhattan","CHU, YUET","School Support Team 5- Manhattan","NULL","NULL","NULL","NULL","150 WEST 105 STREET
MANHATTAN, NY 10025
(40.799098, -73.965611)"
"2018","03M452      ","M452","P.S. 452","310300010452","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05","2010-07-01T00:00:00.000","Open","M191","210 WEST  61 STREET","NY","987708","220393","107","6","14700","1011520029","MN14","Lincoln Square                                                             ","David Parker","PRINCIPAL","212-259-6222","212-496-1087","3","M803","COMMUNITY SCHOOL DISTRICT 03","ALTSCHUL, ILENE","Field Support Center - Manhattan","CHU, YUET","School Support Team 5- Manhattan","NULL","NULL","NULL","NULL","210 WEST 61 STREET
MANHATTAN, NY 10023
(40.771603, -73.987515)"
"2018","03M479      ","M479","Beacon High School","310300011479","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","1996-06-05T00:00:00.000","Open","M912","522 WEST 44TH STREET","NY","985320","216595","104","3","12900","1010720015","MN15","Clinton                                                                    ","RUTH LACEY","PRINCIPAL","212-465-4230","212-465-4235","2","HS12","NULL","NULL","Affinity Group","ANORMALIZA, ALEXANDRA","School Support Team 5- Affinity Group","NULL","HS12","H.S. Network 12 Superintendent Office","PELLES, KATHY","522 WEST 44TH STREET
NEW YORK, NY 10036
(40.760858, -73.996262)"
"2018","03M485      ","M485","Fiorello H. LaGuardia High School of Music & Art a","310300011485","DOE","General Academic","High school","09,10,11,12","09,10,11,12","1984-07-01T00:00:00.000","Open","M485","100 AMSTERDAM AVENUE","NY","988134","221340","107","6","15100","1011560030","MN14","Lincoln Square                                                             ","Lisa Mars","PRINCIPAL","212-496-0700","212-724-5748","3","HS03","NULL","NULL","Field Support Center - Manhattan","CHU, YUET","School Support Team 2- Manhattan","NULL","HS03","H.S. Network 03 Superintendent Office","WALSH, FRED","100 AMSTERDAM AVENUE
MANHATTAN, NY 10023
(40.774202, -73.985976)"
"2018","03M492      ","M492","High School for Law, Advocacy and Community Justic","310300011492","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","1997-12-04T00:00:00.000","Open","M490","122 AMSTERDAM AVENUE","NY","988236","221591","107","6","15100","1011570025","MN14","Lincoln Square                                                             ","Doreen Conwell","PRINCIPAL","212-501-1201","212-501-1195","3","HS03","NULL","NULL","Field Support Center - Manhattan","CHU, YUET","School Support Team 2- Manhattan","NULL","HS03","H.S. Network 03 Superintendent Office","WALSH, FRED","122 AMSTERDAM AVENUE
MANHATTAN, NY 10023
(40.774891, -73.985608)"
"2018","03M494      ","M494","High School of Arts and Technology","310300011494","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2001-07-01T00:00:00.000","Open","M490","122 AMSTERDAM AVENUE","NY","988236","221591","107","6","15100","1011570025","MN14","Lincoln Square                                                             ","A ANNE GEIGER","PRINCIPAL","212-501-1198","917-441-3693","3","HS03","NULL","NULL","Field Support Center - Manhattan","CHU, YUET","School Support Team 2- Manhattan","NULL","HS03","H.S. Network 03 Superintendent Office","WALSH, FRED","122 AMSTERDAM AVENUE
MANHATTAN, NY 10023
(40.774891, -73.985608)"
"2018","03M505      ","M505","Edward A. Reynolds West Side High School","310300011505","DOE","Transfer School","High school","09,10,11,12,SE","09,10,11,12","1900-07-01T00:00:00.000","Open","M506","140 WEST 102 STREET","NY","993448","229697","107","7","18900","1018550009","MN12","Upper West Side                                                            ","Lilit Suffet","I.A. PRINCIPAL","212-678-7300","212-678-7380","3","HS10","NULL","NULL","Field Support Center - Manhattan","CHU, YUET","School Support Team 2- Manhattan","NULL","HS10","HS Network 10 Superintendent Office","ROTONDO, PAUL","140 WEST 102 STREET
MANHATTAN, NY 10025
(40.797136, -73.966779)"
"2018","03M541      ","M541","Manhattan / Hunter Science High School","310300011541","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2003-07-01T00:00:00.000","Open","M490","122 AMSTERDAM AVENUE","NY","988236","221591","107","6","15100","1011570025","MN14","Lincoln Square                                                             ","Kevin Froner","PRINCIPAL","212-501-1235","212-501-1171","3","HS03","NULL","NULL","Affinity Group","ANORMALIZA, ALEXANDRA","School Support Team 1- Affinity Group","NULL","HS03","H.S. Network 03 Superintendent Office","WALSH, FRED","122 AMSTERDAM AVENUE
MANHATTAN, NY 10023
(40.774891, -73.985608)"
"2018","03M859      ","M859","Special Music School","310300011859","DOE","General Academic","K-12 all grades","0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12","2001-07-01T00:00:00.000","Open","M932","129 WEST  67 STREET","NY","988965","221724","107","6","15300","1011390008","MN14","Lincoln Square                                                             ","KATHERINE BANUCCI-SMITH","PRINCIPAL","212-501-3318","212-501-3339","3","M803","COMMUNITY SCHOOL DISTRICT 03","ALTSCHUL, ILENE","Field Support Center - Manhattan","CHU, YUET","School Support Team 5- Manhattan","NULL","NULL","NULL","NULL","129 WEST 67 STREET
MANHATTAN, NY 10023
(40.775256, -73.982976)"
"2018","03M860      ","M860","Frederick Douglass Academy II Secondary School","310300011860","DOE","General Academic","Secondary School","06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12","2001-07-01T00:00:00.000","Open","M088","215 WEST 114 STREET","NY","996943","231693","110","9","21800","1018300019","MN11","Central Harlem South                                                       ","OSEI OWUSU AFRIYIE","PRINCIPAL","212-865-9260","212-865-9281","3","HS07","NULL","NULL","Affinity Group","ANORMALIZA, ALEXANDRA","School Support Team 3- Affinity Group","NULL","HS07","H.S. Network 07 Superintendent Office","CONYERS, DONALD","215 WEST 114 STREET
MANHATTAN, NY 10026
(40.80261, -73.954152)"
"2018","03M862      ","M862","Mott Hall II","310300010862","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2001-07-01T00:00:00.000","Open","M165","234 WEST 109 STREET","NY","993677","231707","107","7","19500","1018800013","MN09","Morningside Heights                                                        ","Marlon Lowe","PRINCIPAL","212-678-2960","212-222-0560","3","M803","COMMUNITY SCHOOL DISTRICT 03","ALTSCHUL, ILENE","Field Support Center - Manhattan","CHU, YUET","School Support Team 5- Manhattan","NULL","NULL","NULL","NULL","234 WEST 109 STREET
MANHATTAN, NY 10025
(40.802653, -73.965949)"
"2018","04M007      ","M007","P.S. 007 Samuel Stern","310400010007","DOE","General Academic","K-8","PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08","1959-07-01T00:00:00.000","Open","M007","160 EAST 120 STREET","NY","1001035","230969","111","8","19600","1017680021","MN34","East Harlem North                                                          ","David Graeber","I.A. PRINCIPAL","212-860-5827","212-860-6070","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","160 EAST 120 STREET
MANHATTAN, NY 10035
(40.800616, -73.939374)"
"2018","04M012      ","M012","Tag Young Scholars","310400010012","DOE","General Academic","K-8","0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08","1999-07-01T00:00:00.000","Open","M117","240 EAST 109 STREET","NY","1000231","228032","111","8","17000","1016560100","MN33","East Harlem South                                                          ","JANETTE CESAR","PRINCIPAL","212-860-6003","212-831-1842","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","240 EAST 109 STREET
MANHATTAN, NY 10029
(40.792556, -73.942285)"
"2018","04M037      ","M037","River East Elementary","310400010037","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05","1999-07-01T00:00:00.000","Open","M206","508 EAST 120 STREET","NY","1003485","229613","111","8","19200","1018160001","MN34","East Harlem North                                                          ","Michael Panetta","PRINCIPAL","212-348-2208","212-289-9231","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","508 EAST 120 STREET
MANHATTAN, NY 10035
(40.796889, -73.930528)"
"2018","04M038      ","M038","P.S. 38 Roberto Clemente","310400010038","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1999-07-01T00:00:00.000","Open","M121","232 EAST 103 STREET","NY","999546","226615","111","8","16400","1016520016","MN33","East Harlem South                                                          ","Carlina Santos Barton","PRINCIPAL","212-860-5882","212-860-6093","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","232 EAST 103 STREET
MANHATTAN, NY 10029
(40.788668, -73.944762)"
"2018","04M050      ","M050","P.S. 050 Vito Marcantonio","310400010050","DOE","General Academic","K-8","0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08","1975-07-01T00:00:00.000","Open","M050","433 EAST 100 STREET","NY","1000611","225483","111","8","16200","1016940001","MN33","East Harlem South                                                          ","Ellen Johnson","I.A. PRINCIPAL","212-860-5976","212-860-6071","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","433 EAST 100 STREET
MANHATTAN, NY 10029
(40.785559, -73.940919)"
"2018","04M057      ","M057","James Weldon Johnson","310400010057","DOE","General Academic","K-8","PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08","1964-07-01T00:00:00.000","Open","M057","176 EAST 115 STREET","NY","1000420","229726","111","8","18200","1016400139","MN34","East Harlem North                                                          ","NANCY JACQUELINE DIAZ","I.A. PRINCIPAL","212-876-5522","212-860-6072","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","176 EAST 115 STREET
MANHATTAN, NY 10029
(40.797205, -73.941598)"
"2018","04M072      ","M072","The Lexington Academy","310400010072","DOE","General Academic","K-8","PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08","1924-07-01T00:00:00.000","Open","M072","131 EAST 104 STREET","NY","998801","227626","111","8","16600","1016320011","MN33","East Harlem South                                                          ","Antonio Hernandez","PRINCIPAL","212-860-5831","212-860-6094","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","131 EAST 104 STREET
MANHATTAN, NY 10029
(40.791444, -73.94745)"
"2018","04M083      ","M083","P.S. 083 Luis Munoz Rivera","310400010083","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1964-07-01T00:00:00.000","Open","M083","219 EAST 109 STREET","NY","1000322","228326","111","8","18000","1016590012","MN34","East Harlem North                                                          ","FRANCES CASTILLO","PRINCIPAL","212-860-5847","212-860-6073","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","219 EAST 109 STREET
MANHATTAN, NY 10029
(40.793363, -73.941955)"
"2018","04M096      ","M096","P.S. 096 Joseph Lanzetta","310400010096","DOE","General Academic","K-8","PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08","1964-07-01T00:00:00.000","Open","M096","216 EAST 120 STREET","NY","1001643","230632","111","8","19400","1017840012","MN34","East Harlem North                                                          ","David Pretto","PRINCIPAL","212-860-5851","212-860-6074","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","216 EAST 120 STREET
MANHATTAN, NY 10035
(40.79969, -73.937179)"
"2018","04M102      ","M102","P.S. 102 Jacques Cartier","310400010102","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1914-07-01T00:00:00.000","Open","M102","315 EAST 113 STREET","NY","1001301","228923","111","8","18000","1016840101","MN34","East Harlem North                                                          ","GAYNELL TAYLOR","I.A. PRINCIPAL","212-860-5834","212-860-6076","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","315 EAST 113 STREET
MANHATTAN, NY 10029
(40.795, -73.938418)"
"2018","04M108      ","M108","P.S. 108 Assemblyman Angelo Del Toro Educational C","310400010108","DOE","General Academic","K-8","PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08","1952-07-01T00:00:00.000","Open","M108","1615 MADISON AVENUE","NY","998688","228933","111","8","17401","1016140021","MN33","East Harlem South                                                          ","William Gladstone","I.A. PRINCIPAL","212-860-5803","212-860-6095","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","1615 MADISON AVENUE
MANHATTAN, NY 10029
(40.795032, -73.947855)"
"2018","04M112      ","M112","P.S. 112 Jose Celso Barbosa","310400010112","DOE","General Academic","Early Childhood","PK,0K,01,02,SE","PK,0K,01,02","1968-07-01T00:00:00.000","Open","M112","535 EAST 119 STREET","NY","1003485","229613","111","8","19200","1018160001","MN34","East Harlem North                                                          ","EILEEN REITER","PRINCIPAL","212-860-5868","212-860-6077","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","535 EAST 119 STREET
MANHATTAN, NY 10035
(40.796889, -73.930528)"
"2018","04M146      ","M146","P.S. 146 Ann M. Short","310400010146","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1965-07-01T00:00:00.000","Open","M146","421 EAST 106 STREET","NY","1001217","226932","111","8","16200","1017000001","MN33","East Harlem South                                                          ","MONA SILFEN","PRINCIPAL","212-860-5877","212-860-6078","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","421 EAST 106 STREET
MANHATTAN, NY 10029
(40.789535, -73.938727)"
"2018","04M155      ","M155","P.S. 155 William Paca","310400010155","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1961-07-01T00:00:00.000","Open","M155","319 EAST 117 STREET","NY","1001999","229837","111","8","18800","1016890005","MN34","East Harlem North                                                          ","Francesca Joseph","PRINCIPAL","212-860-5885","212-860-5856","4","M804","COMMUNITY SCHOOL DISTRICT 04","ESTRELLA, ALEXANDRA","Field Support Center - Manhattan","CHU, YUET","School Support Team 6- Manhattan","NULL","NULL","NULL","NULL","319 EAST 117 STREET
MANHATTAN, NY 10035
(40.797507, -73.935895)"
