"the_geom","boro","block","lot","bbl","type","shape_star","shape_stle"
"MULTIPOLYGON (((-73.8831436830227 40.84768581984651, -73.8831433369911 40.84768703606181, -73.88314055681624 40.84769680179173, -73.88313225209136 40.847725968445836, -73.88313123014599 40.84772717407091, -73.88313014895428 40.847728353521624, -73.88312902037784 40.84772950500908, -73.88312783255827 40.84773062852117, -73.88312659855083 40.84773171776775, -73.88312531597441 40.84773277814938, -73.88312398602754 40.8477338024632, -73.8831226193938 40.84773478441675, -73.8831211947059 40.847735736595155, -73.88311973450435 40.847736653618355, -73.88311823880497 40.847737526481396, -73.88311669573675 40.84773836237626, -73.88311511715798 40.84773916131491, -73.88311350426883 40.8477399151941, -73.88311186536863 40.84774062492277, -73.88311018148391 40.847741290481686, -73.88310848344813 40.84774191100159, -73.88310674990346 40.84774249366481, -73.88310498443435 40.84774302316656, -73.88310320481261 40.847743508529796, -73.88310140155473 40.847743947943925, -73.88309958533321 40.84774434141972, -73.88309774665818 40.847744690748605, -73.88309589621963 40.84774498603598, -73.88309494494665 40.847745113842414, -73.88309403400177 40.84774523628675, -73.88309216002047 40.847745432496, -73.88309027425979 40.84774558366861, -73.88308838859409 40.847745680811734, -73.88308649233335 40.84774573381994, -73.88308460564322 40.84774573911171, -73.88308270837072 40.84774569306461, -73.88308082305325 40.84774559209952, -73.88297972513953 40.84772795699136, -73.88297765174951 40.84772691121686, -73.88297563773259 40.84772581957737, -73.88297367124449 40.847724673956506, -73.88297175345684 40.84772348245988, -73.88296989386903 40.8477222378932, -73.88296809365427 40.84772094746157, -73.88296635282369 40.847719604861595, -73.88296468085122 40.84771821730679, -73.88296305993669 40.84771679198312, -73.88296151025041 40.847715322607506, -73.88296003059239 40.8477138172832, -73.88295862097837 40.84771226700533, -73.88295728376262 40.84771068168161, -73.88295601774824 40.84770906761441, -73.8829548229463 40.84770741850024, -73.88295371121522 40.84770573435107, -73.8829526706697 40.8477040304633, -73.8829517025208 40.84770229243028, -73.8829508269026 40.84770053468027, -73.88295002365254 40.84769875899383, -73.88294930464335 40.8476969572786, -73.88294866748744 40.847695138537006, -73.88294811337384 40.84769330096935, -73.8829476422851 40.847691454480994, -73.88294726489544 40.847689598182285, -73.88294695987068 40.84768772574819, -73.88294674971496 40.84768585250979, -73.88294661190992 40.84768397124043, -73.88294656778803 40.84768208916563, -73.88294661734773 40.84768020718585, -73.88294674041538 40.84767833338513, -73.88294695599144 40.84767645247434, -73.88295744117497 40.84763672076201, -73.88295886896266 40.847631311149115, -73.88297757822578 40.84756041811881, -73.88301176637013 40.84744494747592, -73.88303837675562 40.84736394720964, -73.8830494894246 40.847330126058004, -73.88307569707762 40.847268380613166, -73.88310432386649 40.84720726525676, -73.88313536731408 40.84714683671566, -73.8831687822852 40.84708713366334, -73.88320453426675 40.84702822359979, -73.88325377454895 40.846957422659706, -73.88327212093031 40.84693288028072, -73.88330582427362 40.8468877942803, -73.88336063470354 40.84681940234358, -73.88341815948831 40.846752302629355, -73.88347834869687 40.84668656442111, -73.88347940527984 40.846685881113736, -73.88348049620441 40.84668522485581, -73.88348161198395 40.846684595637754, -73.88348275260427 40.846684001564036, -73.88348392639134 40.846683428235096, -73.8834851250082 40.846682896353954, -73.88348634611783 40.84668238610734, -73.88348758256909 40.84668191819938, -73.88348885098866 40.846681478238956, -73.88349013239079 40.84668107341084, -73.88349115390801 40.84668077637942, -73.8834914267865 40.846680697411664, -73.88349274363718 40.8466803646588, -73.8834940722972 40.84668005983312, -73.88349542342318 40.846679791950315, -73.8834967756735 40.84667955918789, -73.88349813971898 40.846679362457046, -73.88349951555956 40.846679201757844, -73.88350089133709 40.84667907707828, -73.8835022789098 40.8466789884303, -73.88350366641943 40.84667893580199, -73.88350505386596 40.84667891919333, -73.88350644124779 40.846678939504805, -73.88350782855555 40.846679002139325, -73.88350921462546 40.846679094488834, -73.88351059114724 40.846679221947944, -73.8835119652201 40.84667939352873, -73.8835133285701 40.84667959391443, -73.88351468118618 40.8466798294085, -73.88351602069358 40.846680101809504, -73.88351734826854 40.84668041652167, -73.8835186639349 40.846680760037565, -73.8835199570201 40.84668113234637, -73.88352123698715 40.846681546965144, -73.88352250267543 40.846681989484736, -73.88352373628337 40.84668246799159, -73.88352495559998 40.846682981603294, -73.88352614285041 40.84668352309789, -73.88352731345044 40.846684092490925, -73.8835284519718 40.84668469697079, -73.88358935964666 40.846713131185766, -73.8836110117715 40.84672323945618, -73.88363473385343 40.84673431423861, -73.88363578747567 40.846735322953144, -73.88363679361763 40.84673635863451, -73.88363775110614 40.84673741407766, -73.88363865281354 40.84673849647931, -73.88363951534468 40.84673960405528, -73.88364032092309 40.84674073048407, -73.8836410778496 40.846741875774164, -73.88364178611315 40.84674304622901, -73.88364243625236 40.84674422743112, -73.88364303891603 40.84674543289862, -73.88364358226796 40.846746650012705, -73.88364406631442 40.846747875171424, -73.88364450171049 40.84674911829089, -73.8836448789854 40.846750370356695, -73.88364519695327 40.84675163136761, -73.88364545679994 40.84675290132483, -73.8836456573537 40.8467541721227, -73.88364580808856 40.84675545097475, -73.88364589951958 40.84675673697094, -73.88364592336795 40.84675801749604, -73.88364589740058 40.84675930427429, -73.88364581097022 40.846760582887164, -73.8836456676187 40.84676186234308, -73.88364546379313 40.846763139937, -73.88364521136288 40.8467644093775, -73.8836448901704 40.846765669743704, -73.88364452276222 40.846766912053376, -73.88364409130361 40.84676816330342, -73.88364361244507 40.84676939559532, -73.88364306720852 40.846770611611355, -73.88364247219877 40.84677180956731, -73.88364182858902 40.846772996668314, -73.88358349385021 40.846836845797135, -73.88352740769837 40.84690184169275, -73.88347358563648 40.84696793664807, -73.8834220751761 40.84703508839102, -73.88338766727198 40.847085688330715, -73.88337670217051 40.8471030990822, -73.88335531182017 40.847137064759046, -73.88332505159484 40.84718917179595, -73.88329691396574 40.84724195724207, -73.8832709215485 40.84729537519673, -73.8832470981576 40.847349372556344, -73.88317200853776 40.84758632516704, -73.8831436830227 40.84768581984651)))","2","20017","9999","2200179999","2","22172.5603943","903.839815778"
"MULTIPOLYGON (((-73.8407982807227 40.87635680973195, -73.84070546728253 40.876315701307234, -73.84089807366037 40.87610439711925, -73.84089021878721 40.87623876175672, -73.8407982807227 40.87635680973195)))","2","20022","9999","2200229999","O","1962.5282135","222.299382684"
"MULTIPOLYGON (((-73.9259066958315 40.82766495266176, -73.9259243539559 40.8276700166856, -73.9259259039254 40.82767166378685, -73.92592736254285 40.82767443824966, -73.92592735960967 40.827677073097384, -73.9259249799851 40.82768164788667, -73.92588913582458 40.82773571041296, -73.92588699256585 40.827737745055714, -73.92588326591245 40.82773940407467, -73.92587986301362 40.82773989445859, -73.92587495993409 40.82773980305857, -73.92586462481195 40.827736639278, -73.92585230585966 40.827732868187596, -73.92583669948404 40.827728091829805, -73.92581100804715 40.82772022748706, -73.92577771667432 40.82771003767059, -73.92558441313238 40.8276508640076, -73.92537982679522 40.82758823562305, -73.92534500087883 40.82757757462977, -73.92532103384741 40.82757023808372, -73.92510480012122 40.82750383939682, -73.9250913127849 40.82749969736242, -73.92506359981473 40.82749118768529, -73.925062498238 40.82749036751863, -73.92506144412123 40.827489511362955, -73.92506042559938 40.82748862821552, -73.92505944266236 40.82748772708128, -73.9250585190401 40.827486789965775, -73.92505761914788 40.827485834855814, -73.92505677856022 40.827484852769466, -73.92505597355736 40.82748385269634, -73.92505521600428 40.82748282563917, -73.92505451773556 40.82748178961564, -73.92505385506176 40.82748072660029, -73.9250532516723 40.82747965461855, -73.92505268387778 40.82747855564508, -73.92505217536763 40.82747744770516, -73.92505211625576 40.82747730358749, -73.92505171547238 40.827476330791924, -73.92505131249052 40.82747520491066, -73.92505095813374 40.82747406105109, -73.92505065120645 40.82747290821747, -73.92505040355333 40.8274717554223, -73.92505021518451 40.82747059366071, -73.92505007424515 40.827469422925006, -73.92504998072513 40.827468252220136, -73.92504994647926 40.82746708155378, -73.92504995965272 40.827465910918214, -73.92505004395515 40.82746474032889, -73.92505016382206 40.82746356976271, -73.92505034295299 40.82746240823997, -73.92505058135804 40.82746124675575, -73.92505086717225 40.827460094307305, -73.92505120039563 40.82745895089466, -73.925051592883 40.82745781652545, -73.9250520446242 40.827456700204664, -73.92505253192982 40.82745558390696, -73.9250530784792 40.827454494662675, -73.92505367243771 40.82745341445414, -73.92505432566021 40.827452343289025, -73.92505501441676 40.82745129916189, -73.92505575057228 40.827450273075506, -73.92505654598165 40.827449265037494, -73.92505737693517 40.82744827503249, -73.9250582552775 40.82744731207313, -73.92505918100875 40.82744637615941, -73.92506014228417 40.82744545827875, -73.92506115094844 40.8274445674437, -73.92506219514672 40.82744370364659, -73.92506327486889 40.827442875892395, -73.92506440199001 40.827442066178854, -73.92506556463505 40.82744129250829, -73.92506675094917 40.82744055487285, -73.92506798465213 40.82743984428305, -73.9250692420343 40.82743916072349, -73.92507052307532 40.827438522204076, -73.92507185150527 40.8274379107303, -73.92507319293492 40.82743733528481, -73.92507456751753 40.82743679588061, -73.9250754569944 40.82743647228015, -73.9250759550998 40.827436292504686, -73.92507737819585 40.82743583417657, -73.92507881311631 40.827435402870975, -73.92508027169572 40.82743501660555, -73.9250817420893 40.82743466636755, -73.92508322428708 40.827434361162, -73.9250847301539 40.827434091991634, -73.92508624783501 40.82743385884874, -73.92508776546535 40.827433670730535, -73.92508929491001 40.82743351863984, -73.9250908361588 40.827433411581545, -73.92509237736704 40.82743334054303, -73.92509391852452 40.82743331452922, -73.92509545964153 40.82743332453522, -73.9251185655657 40.827439938371874, -73.92512486438072 40.82744174165169, -73.92520478529599 40.827464618373824, -73.92534256539506 40.82750405660433, -73.92537596056034 40.82751351090922, -73.92559044286342 40.82757423033353, -73.92561311393158 40.82758073753179, -73.92563436051186 40.82758683138014, -73.92576605194986 40.82762460016093, -73.92586133224721 40.82765193746209, -73.92586778160697 40.827653787623824, -73.92589426878219 40.827661386819244, -73.92590040645909 40.82766314853028, -73.9259066958315 40.82766495266176)))","2","20034","9999","2200349999","O","6483.78266907","547.755189327"
"MULTIPOLYGON (((-73.89632460967202 40.86904754669937, -73.89570593266492 40.86984388522581, -73.8955536159475 40.86981819067767, -73.8957029042912 40.869644915804464, -73.89624032923122 40.86902113253538, -73.89632460967202 40.86904754669937)))","2","20035","9999","2200359999","1","11210.75354","752.203410889"
"MULTIPOLYGON (((-73.83834278362961 40.835926818031645, -73.83833997902386 40.83643549131631, -73.83831173955876 40.83643783444158, -73.83825533421296 40.836412738693156, -73.83823884543982 40.83609821667054, -73.83825152914008 40.83604224435867, -73.83834278362961 40.835926818031645)))","2","20036","9999","2200369999","O","4190.06420898","395.708318378"
"MULTIPOLYGON (((-73.83905655346027 40.836532987850184, -73.83894338737434 40.83662932335064, -73.8389175374905 40.836175042299786, -73.8389588589514 40.83606944218345, -73.8390355914171 40.83612077397673, -73.83905655346027 40.836532987850184)))","2","20037","9999","2200379999","O","5742.77304077","431.43229146"
"MULTIPOLYGON (((-73.80146679502855 40.81775177119529, -73.8009315066494 40.81794383689023, -73.80089858109638 40.81794258868022, -73.80077807836231 40.81786256391746, -73.80077658508928 40.81783754457741, -73.80082455319412 40.81770540359108, -73.80084141100882 40.81765896336385, -73.80082748415899 40.817596992185095, -73.80080092650378 40.81756359002489, -73.80075498922976 40.81755032374692, -73.80034031348323 40.817430560469745, -73.80034982128899 40.817397221550756, -73.80073555659428 40.81750700137985, -73.8013352982417 40.81767768488267, -73.80136046110266 40.817652710574365, -73.80172390133477 40.81777127356479, -73.80171122825486 40.81781413803075, -73.80146679502855 40.81775177119529)))","2","20038","9999","2200389999","O","19347.6945038","979.444141899"
"MULTIPOLYGON (((-73.82916076036715 40.85167824646715, -73.82934022490356 40.85169500822897, -73.82944110058298 40.85170967066158, -73.82927996442082 40.85181208402754, -73.82916076036715 40.85167824646715)))","2","20039","9999","2200399999","O","1749.51799011","195.436942559"
"MULTIPOLYGON (((-73.80540428419073 40.817618713678016, -73.80518321825171 40.81760761903469, -73.8038385892343 40.81734444765335, -73.80291227046253 40.81720706105595, -73.80300194523663 40.81710714635818, -73.80313837625476 40.81710380529573, -73.8033594190579 40.81712205198513, -73.80342423083705 40.81701068072935, -73.8036900169862 40.816679456370544, -73.80400554077636 40.81656205569182, -73.80453224423647 40.81661655741438, -73.80485539231967 40.8171067240796, -73.8050714485252 40.81722145290644, -73.80543815351285 40.81729712345104, -73.8054944153762 40.81736154821233, -73.80540428419073 40.817618713678016)))","2","20040","9999","2200409999","O","130122.587601","1783.36704156"
"MULTIPOLYGON (((-73.82034789798645 40.822476245260745, -73.81984549277142 40.82222957960327, -73.81983925582375 40.82221622718257, -73.82013812444366 40.82210995503705, -73.82038434177872 40.82245342848956, -73.82034789798645 40.822476245260745)))","2","20041","9999","2200419999","O","7818.54307556","417.621587215"
"MULTIPOLYGON (((-73.85822758884642 40.892133323559754, -73.85788751873541 40.892739886966645, -73.85782725151397 40.8926948010659, -73.85816004181503 40.892113870225614, -73.85822758884642 40.892133323559754)))","2","20043","9999","2200439999","O","4915.89517212","514.329780918"
"MULTIPOLYGON (((-73.85117680418468 40.902598361794205, -73.85092241491961 40.902895374423096, -73.85077937709954 40.90282657273161, -73.85104130423797 40.90252957013938, -73.85117680418468 40.902598361794205)))","2","20044","9999","2200449999","1","5954.86907959","351.143612192"
"MULTIPOLYGON (((-73.92898277195876 40.83987445670598, -73.9287394186189 40.83978853370223, -73.92917166404379 40.83925320075899, -73.92933977701307 40.839289519023794, -73.92898277195876 40.83987445670598)))","2","20045","9999","2200459999","O","14049.0080109","586.307813141"
"MULTIPOLYGON (((-73.8738012722919 40.82719265307449, -73.87307089638401 40.827286200961986, -73.87304342756066 40.82688732927782, -73.8737173139798 40.82680801509314, -73.8738012722919 40.82719265307449)))","2","20046","9999","2200469999","O","28220.4571075","681.284904825"
"MULTIPOLYGON (((-73.90377752136 40.8449983736334, -73.90377710002281 40.84499945567456, -73.90377751877445 40.84500016110985, -73.90377000992869 40.845017638818, -73.90375705652832 40.845047794526394, -73.90375543361222 40.845110598055825, -73.90375459586083 40.845121651808675, -73.90342829578238 40.845126739726645, -73.90347392286813 40.84503445397213, -73.90376368936879 40.84497437836364, -73.90376551802184 40.84497754962467, -73.90377752136 40.8449983736334)))","2","20047","9999","2200479999","O","3676.57971191","264.730990668"
"MULTIPOLYGON (((-73.8970979915095 40.86267236699025, -73.89709696272077 40.86267417785919, -73.89690315346489 40.86258680406845, -73.89692958562736 40.86254108277548, -73.89716944393399 40.86254665290837, -73.89718565865603 40.86254702935526, -73.89718562329526 40.86256990177765, -73.8970988472889 40.86267275046187, -73.8970979915095 40.86267236699025)))","2","20049","9999","2200499999","1","2335.50588989","205.230692846"
"MULTIPOLYGON (((-73.88545077555104 40.842706056223996, -73.88550759313974 40.84274066817545, -73.88551463508036 40.84274495791248, -73.88551461117464 40.842745068649464, -73.88544444365736 40.84307924147924, -73.88535408848287 40.84306001081845, -73.8854186266901 40.84272364064884, -73.88541892459516 40.84272347795545, -73.88545077555104 40.842706056223996)))","2","20050","9999","2200509999","O","3407.16351318","306.753901434"
"MULTIPOLYGON (((-73.78402552048856 40.84896672039543, -73.78366286128916 40.84904764366632, -73.7836130611877 40.848924252742925, -73.78397883122955 40.84885107880657, -73.78402552048856 40.84896672039543)))","2","20051","9999","2200519999","O","4762.38838196","300.311454696"
"MULTIPOLYGON (((-73.8336706824669 40.89279921077098, -73.83425425955319 40.892961466846636, -73.83418654483606 40.89304595047691, -73.8336404777826 40.892949862733026, -73.8336706824669 40.89279921077098)))","2","20052","9999","2200529999","O","7326.16893005","418.364521759"
"MULTIPOLYGON (((-73.7916748802943 40.85801294582805, -73.79167190045943 40.85801084139838, -73.79167111914276 40.85801150995433, -73.79113004379357 40.857635993215794, -73.7911454825107 40.857638939662856, -73.79114134061322 40.857636013666934, -73.79193541522316 40.85778754982194, -73.7916748802943 40.85801294582805)))","2","20053","9999","2200539999","1","11253.025177","545.956462434"
"MULTIPOLYGON (((-73.84167873505332 40.84922243169569, -73.84158841437254 40.8492044392131, -73.84177300659987 40.848766539523055, -73.84185578580481 40.848789525566275, -73.84167873505332 40.84922243169569)))","2","20055","9999","2200559999","O","4171.93318176","382.891735506"
"MULTIPOLYGON (((-74.23503575280215 40.52512566460614, -74.23356195871743 40.52511512328423, -74.2328639807181 40.525245548693604, -74.23280368851935 40.52525247449653, -74.23259700493753 40.525078959451925, -74.23254636736888 40.52488368457501, -74.2326991652073 40.5248261902999, -74.23380832843283 40.5248403982545, -74.23416988382947 40.52484464391795, -74.23452844777208 40.52469856975468, -74.23503575280215 40.52512566460614)))","5","20004","9999","5200049999","O","75164.61129","1563.72021334"
"MULTIPOLYGON (((-74.13128115878973 40.56513422904378, -74.13128029542887 40.565133539326936, -74.13127740685643 40.56513280419686, -74.1311309636882 40.56501717461143, -74.13113383658158 40.56501654276434, -74.13113283484986 40.56501574243964, -74.1318745502171 40.56470467279108, -74.1320752452219 40.56476448478287, -74.13207525087464 40.564767343947175, -74.13180630258599 40.56526800865955, -74.13128115878973 40.56513422904378)))","5","20014","9999","5200149999","O","28219.0381775","708.041160331"
"MULTIPOLYGON (((-74.07549713351118 40.61222184792266, -74.0754833663808 40.61221280222052, -74.07549836592287 40.61220612130609, -74.07556594268083 40.612244675953654, -74.07552719405403 40.6122628091073, -74.07549713351118 40.61222184792266)))","5","20015","9999","5200159999","O","175.512084961","63.0318961284"
"MULTIPOLYGON (((-74.06710743718271 40.603883104319735, -74.06711379578402 40.60389690471144, -74.06711952834151 40.60391086035824, -74.06712465846336 40.603924949633836, -74.06712855971413 40.60393894147006, -74.06713175767668 40.603952646450345, -74.06713184667052 40.603953024617674, -74.06713448268442 40.60396717838617, -74.06713649492396 40.60398139645601, -74.06713785619485 40.603995659932174, -74.0671385901098 40.604009951690976, -74.06713866356601 40.604024251940295, -74.06713811199947 40.60403855165419, -74.06713690820146 40.60405281752921, -74.06713506871819 40.60406705495879, -74.06713366601412 40.604075038006734, -74.06713257697542 40.604081231533826, -74.06712947313166 40.60409533462352, -74.06712571699951 40.60410934894237, -74.06712134873122 40.60412325555588, -74.06711634113339 40.604137036469474, -74.06711072964212 40.60415068265715, -74.06710450596925 40.60416417701373, -74.0671008504279 40.6041713076815, -74.06709767836428 40.60417749882221, -74.0670902598091 40.60419063366672, -74.0670822491093 40.60420356894035, -74.06707367341507 40.6042162803132, -74.06706451736552 40.60422876689342, -74.06705481757031 40.60424101154971, -74.06704456218428 40.60425298457159, -74.06703365665216 40.604264652694724, -74.06702721080414 40.604271062768674, -74.06702221795331 40.604276024855885, -74.06701027206022 40.60428708032789, -74.06699782960922 40.60429782180582, -74.06698491539319 40.60430823036417, -74.06697153766567 40.604318288888024, -74.06695770114094 40.604327985667695, -74.06694343653223 40.60433731438148, -74.066938994364 40.604340023938384, -74.06692876037191 40.604346266014396, -74.06691369155263 40.604354828848415, -74.06689823477626 40.60436297856665, -74.06688242195216 40.60437072325501, -74.06686626487762 40.60437804489604, -74.06684978953736 40.60438493446933, -74.06683300774678 40.60439139196777, -74.06682463015929 40.604394342447, -74.06681595257074 40.60439739936165, -74.06679862519101 40.604402956650134, -74.06678106103553 40.604408045802, -74.06676327192886 40.60441267581564, -74.06674528031124 40.604416837672574, -74.06672712515618 40.60442051424024, -74.06670880175321 40.60442372083011, -74.0666903372534 40.604426433112245, -74.06667511036426 40.6044282006666, -74.0666713878152 40.60442863237517, -74.066652344532 40.604430327396926, -74.0666332286717 40.604431518165256, -74.06661407686182 40.604432204658835, -74.06659490091809 40.604432386870805, -74.06657572446335 40.60443205668276, -74.0665577066283 40.60443127015637, -74.06655658295081 40.604431221278396, -74.06653748819618 40.60442988065084, -74.06651846382314 40.604428027582266, -74.06649954529495 40.60442567916211, -74.0664807326119 40.604422835390466, -74.0664620600305 40.604419488142845, -74.06644355474143 40.60441565271249, -74.06642523683452 40.60441133268993, -74.06641606933856 40.60440889847351, -74.06640712993702 40.604406524459534, -74.06638924942162 40.60440124061981, -74.06637162602244 40.60439549556149, -74.06635426445082 40.60438927397315, -74.06633720845811 40.60438261094987, -74.06632045920821 40.60437548848083, -74.06630403917812 40.60436793446928, -74.06628926847704 40.604360300258136, -74.06628871997032 40.60436001781056, -74.06627377727007 40.60435169659826, -74.06625921226713 40.60434297893651, -74.06624506042505 40.604333882815475, -74.06623133357704 40.60432442623892, -74.06621803171502 40.604314601102324, -74.066205202124 40.604304431692654, -74.0661928330102 40.604293939629386, -74.06618095980755 40.60428311318555, -74.06616958255175 40.604271988382095, -74.06615871305068 40.604260558008214, -74.06614838678468 40.60424885716396, -74.06614387027244 40.60424333776153, -74.06613858012317 40.60423688586315, -74.06612934034455 40.604224662089116, -74.06612065564244 40.604212194854, -74.06611254968257 40.60419952016515, -74.06610502245582 40.60418662901758, -74.06609808579589 40.60417354031553, -74.0660917633666 40.60416028826529, -74.06607384880049 40.60410976126211, -74.06605935841266 40.604068903895886, -74.06605593427041 40.604059243261084, -74.06603803157368 40.604008716245055, -74.06603666576915 40.604005160867786, -74.06602369832548 40.6039713969353, -74.06600936510405 40.60393408842985, -74.06599503188791 40.60389676911629, -74.065977605492 40.603851086625895, -74.06596018148383 40.603805405031814, -74.06594276813134 40.603759721627775, -74.06593741570424 40.603743987172834, -74.0659373706788 40.60374385752348, -74.06593221732066 40.60372870289034, -74.06590598606955 40.60365156839763, -74.06590488525296 40.603648332552076, -74.06590456531843 40.60364739349085, -74.06589560828742 40.60362105024763, -74.06588270899265 40.60357717609612, -74.0658698108946 40.60353330014124, -74.06585691398692 40.60348941607939, -74.0658440159245 40.603445541922305, -74.06582949128709 40.603393625230794, -74.06582389484821 40.603373608026075, -74.06581497848904 40.60334171033142, -74.06581121750644 40.603328266787706, -74.06580959074459 40.60332244494246, -74.0658075833811 40.60331526442706, -74.06580458834517 40.603304552628956, -74.06582900133075 40.603310117383586, -74.0658357966641 40.603311828985994, -74.06585911589319 40.60331770864302, -74.06600252356243 40.603353859787696, -74.06616575204899 40.60340047241769, -74.06617121451222 40.60340203257933, -74.0662495049381 40.6034250048247, -74.06624982994754 40.60342510099322, -74.06636237878293 40.603459363067316, -74.06647358327525 40.603496095040626, -74.06658334887459 40.603535257348824, -74.06661192749618 40.60354623256273, -74.06663468260561 40.603554971547325, -74.06663600522 40.60355547957552, -74.06669159167906 40.60357682573059, -74.06672993667368 40.603592517585994, -74.06676765400651 40.603609092304964, -74.06678280099646 40.60361622554612, -74.06680468931208 40.60362653280987, -74.06684101420538 40.60364480940053, -74.06687660860416 40.60366392479098, -74.0669114122242 40.60368385110074, -74.06692424417359 40.60369167006787, -74.0669454144153 40.60370457122685, -74.06695969686288 40.603714342577746, -74.06697354132572 40.60372446448523, -74.0669869277209 40.60373493966273, -74.06699986429733 40.60374574649307, -74.06701230378813 40.603756878700295, -74.0670242485374 40.603768317372214, -74.06703568554833 40.603780062516634, -74.0670466029786 40.60379208712483, -74.06705301677678 40.60379969369619, -74.0670569783794 40.60380439121015, -74.06706682117631 40.60381694865207, -74.06707609709362 40.60382974776391, -74.06708480494319 40.60384278224284, -74.0670929364262 40.6038560241777, -74.06710048799782 40.60386947357063, -74.06710743718271 40.603883104319735)))","5","20016","9999","5200169999","O","94580.6016083","1222.88974238"
