"cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","housing_psa","jurisdiction_code","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","patrol_boro","pd_cd","pd_desc","prem_typ_desc","rpt_dt","station_name","susp_age_group","susp_race","susp_sex","transit_district","vic_age_group","vic_race","vic_sex","x_coord_cd","y_coord_cd","latitude","longitude","lat_lon","geocoded_column"
"263161433","32","MANHATTAN","2022-12-06T00:00:00.000","09:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO MAN NORTH","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","2023-02-06T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK","F","1000993","237483","40.818498","-73.939508","(40.818498, -73.939508)","POINT (-73.939508 40.818498)"
"262040583","6","MANHATTAN","2022-12-29T00:00:00.000","14:02:00","2022-12-31T00:00:00.000","13:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO MAN SOUTH","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","2023-01-17T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","F","983894","208270","40.738331","-74.001281","(40.738331, -74.001281)","POINT (-74.001281 40.738331)"
"269960521","70","BROOKLYN","2020-02-15T00:00:00.000","18:00:00","2020-02-15T00:00:00.000","20:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","349","LARCENY,PETIT OF LICENSE PLATE","COMMERCIAL BUILDING","2023-06-15T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","BLACK HISPANIC","F","995252","165091","40.619808","-73.960367","(40.619808, -73.960367)","POINT (-73.960367 40.619808)"
"261239305","94","BROOKLYN","2022-12-30T00:00:00.000","22:30:00","2023-01-02T00:00:00.000","08:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO BKLYN NORTH","338","LARCENY,PETIT FROM BUILDING,UN","FACTORY/WAREHOUSE","2023-01-02T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","999660","205515","40.730757","-73.944396","(40.730757, -73.944396)","POINT (-73.944396 40.730757)"
"261485090","42","BRONX","2022-09-06T00:00:00.000","19:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BRONX","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","HOMELESS SHELTER","2023-01-06T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","UNKNOWN","M","1014862","244458","40.837603","-73.889368","(40.837603, -73.889368)","POINT (-73.889368 40.837603)"
"261188354","103","QUEENS","2023-01-01T00:00:00.000","01:40:00","2023-01-01T00:00:00.000","01:45:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","126","FELONY","INSIDE","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO QUEENS SOUTH","198","CRIMINAL CONTEMPT 1","RESIDENCE-HOUSE","2023-01-01T00:00:00.000","(null)","25-44","UNKNOWN","M",,"<18","ASIAN / PACIFIC ISLANDER","F","1044674","197851","40.709526","-73.78205","(40.709526, -73.78205)","POINT (-73.78205 40.709526)"
"261292481","78","BROOKLYN","2023-01-02T00:00:00.000","15:00:00","2023-01-03T00:00:00.000","10:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","FRONT OF","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","457","LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES","STREET","2023-01-03T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","WHITE","M","990591","184948","40.674316","-73.977139","(40.674316, -73.977139)","POINT (-73.977139 40.674316)"
"265495165","111","QUEENS","2018-08-15T00:00:00.000","00:00:00","2018-08-15T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO QUEENS NORTH","168","SODOMY 1","RESIDENCE-HOUSE","2023-03-22T00:00:00.000","(null)","18-24","UNKNOWN","M",,"18-24","ASIAN / PACIFIC ISLANDER","M","1048659","216392","40.7603961392658","-73.7675025349456","(40.7603961392658, -73.7675025349456)","POINT (-73.7675025349456 40.7603961392658)"
"261188049","105","QUEENS","2023-01-01T00:00:00.000","05:25:00","2023-01-01T00:00:00.000","05:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO QUEENS SOUTH","101","ASSAULT 3","RESIDENCE-HOUSE","2023-01-01T00:00:00.000","(null)","45-64","WHITE HISPANIC","M",,"25-44","WHITE HISPANIC","M","1052086","200048","40.715504","-73.755295","(40.715504, -73.755295)","POINT (-73.755295 40.715504)"
"263544485","66","BROOKLYN","2022-11-10T00:00:00.000","19:13:00","2022-11-10T00:00:00.000","19:14:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","351","MISDEMEANOR","REAR OF","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO BKLYN SOUTH","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","FOOD SUPERMARKET","2023-02-13T00:00:00.000","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","985595","172463","40.640049","-73.995153","(40.640049, -73.995153)","POINT (-73.995153 40.640049)"
"266213658","105","QUEENS","2022-12-10T00:00:00.000","10:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","PATROL BORO QUEENS SOUTH","349","LARCENY,PETIT OF LICENSE PLATE","STREET","2023-04-05T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","BLACK","F","1055105","191721","40.69262295","-73.74449275","(40.69262295, -73.74449275)","POINT (-73.74449275 40.69262295)"
"261233827","114","QUEENS","2023-01-02T00:00:00.000","10:19:00","2023-01-02T00:00:00.000","10:25:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","351","MISDEMEANOR","OPPOSITE OF","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO QUEENS NORTH","254","MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","2023-01-02T00:00:00.000","(null)","25-44","ASIAN / PACIFIC ISLANDER","M",,"UNKNOWN","UNKNOWN","F","1006472","223385","40.77979","-73.919761","(40.77979, -73.919761)","POINT (-73.919761 40.77979)"
"267981312","77","BROOKLYN","2022-11-01T00:00:00.000","00:00:00",,"00:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN NORTH","443","LARCENY,GRAND OF BICYCLE","RESIDENCE-HOUSE","2023-05-09T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","F","993463","186699","40.67912","-73.966783","(40.67912, -73.966783)","POINT (-73.966783 40.67912)"
"263652491","100","QUEENS","2022-12-15T00:00:00.000","07:00:00","2023-01-04T00:00:00.000","18:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO QUEENS SOUTH","349","LARCENY,PETIT OF LICENSE PLATE","STREET","2023-02-15T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","M","1028097","148974","40.575467","-73.842162","(40.575467, -73.842162)","POINT (-73.842162 40.575467)"
"261653318","43","BRONX","2022-12-19T00:00:00.000","14:00:00","2022-12-30T00:00:00.000","00:00:00","COMPLETED","(null)","882","2","N.Y. HOUSING POLICE","109","FELONY","FRONT OF","GRAND LARCENY","(null)","PATROL BORO BRONX","420","LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","RESIDENCE - PUBLIC HOUSING","2023-01-09T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","BLACK","F","1020568","239896","40.825062","-73.868772","(40.825062, -73.868772)","POINT (-73.868772 40.825062)"
"262534845","104","QUEENS","2019-07-24T00:00:00.000","00:01:00","2021-02-05T00:00:00.000","23:59:00","COMPLETED","(null)",,"73","DISTRICT ATTORNEY OFFICE","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","RESIDENCE - APT. HOUSE","2023-01-26T00:00:00.000","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","1018841","204698","40.728459","-73.875195","(40.728459, -73.875195)","POINT (-73.875195 40.728459)"
"264882888","45","BRONX","2022-11-04T00:00:00.000","06:30:00","2023-03-10T00:00:00.000","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BRONX","349","LARCENY,PETIT OF LICENSE PLATE","OTHER","2023-03-10T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","ASIAN / PACIFIC ISLANDER","M","1028029","245180","40.83953","-73.84178","(40.83953, -73.84178)","POINT (-73.84178 40.83953)"
"261958682","14","MANHATTAN","2022-12-30T00:00:00.000","18:10:00","2022-12-30T00:00:00.000","18:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","FRONT OF","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","415","LARCENY,GRAND FROM PERSON,PICK","STREET","2023-01-15T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","ASIAN / PACIFIC ISLANDER","F","988190","215311","40.757656","-73.985776","(40.757656, -73.985776)","POINT (-73.985776 40.757656)"
"262561515","73","BROOKLYN","2022-01-25T00:00:00.000","20:00:00","2022-01-25T00:00:00.000","21:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","FRONT OF","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BKLYN NORTH","639","AGGRAVATED HARASSMENT 2","RESIDENCE - APT. HOUSE","2023-01-26T00:00:00.000","(null)","UNKNOWN","UNKNOWN","F",,"25-44","BLACK","F","1007944","184002","40.671689","-73.914583","(40.671689, -73.914583)","POINT (-73.914583 40.671689)"
"261347857","104","QUEENS","2022-12-31T00:00:00.000","14:22:00","2022-12-31T00:00:00.000","14:22:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO QUEENS NORTH","353","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","RESIDENCE-HOUSE","2023-01-04T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","UNKNOWN","F","1009639","202373","40.722108","-73.908402","(40.722108, -73.908402)","POINT (-73.908402 40.722108)"
"261444494","109","QUEENS","2022-12-30T00:00:00.000","22:00:00","2023-01-05T00:00:00.000","19:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","351","MISDEMEANOR","OPPOSITE OF","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO QUEENS NORTH","254","MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","2023-01-05T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","ASIAN / PACIFIC ISLANDER","M","1032553","217548","40.763663","-73.825628","(40.763663, -73.825628)","POINT (-73.825628 40.763663)"
"262792949","50","BRONX","2022-12-20T00:00:00.000","17:00:00","2022-12-20T00:00:00.000","17:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","PATROL BORO BRONX","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2023-01-31T00:00:00.000","(null)","45-64","WHITE HISPANIC","M",,"45-64","WHITE HISPANIC","F","1010175","259453","40.878776","-73.906248","(40.878776, -73.906248)","POINT (-73.906248 40.878776)"
"262174008","108","QUEENS","2022-12-02T00:00:00.000","00:00:00","2022-12-02T00:00:00.000","00:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","(null)","SEX CRIMES","(null)","PATROL BORO QUEENS NORTH","168","SODOMY 1","STREET","2023-01-19T00:00:00.000","(null)","UNKNOWN","BLACK HISPANIC","M",,"<18","WHITE HISPANIC","M","996424","210017","40.7431245994984","-73.9560680726795","(40.7431245994984, -73.9560680726795)","POINT (-73.9560680726795 40.7431245994984)"
"263652460","50","BRONX","2022-12-31T00:00:00.000","21:00:00","2023-01-01T00:00:00.000","10:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","PATROL BORO BRONX","321","LARCENY,PETIT FROM AUTO","STREET","2023-02-15T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE","F","1010228","267815","40.90172556","-73.90602722","(40.90172556, -73.90602722)","POINT (-73.90602722 40.90172556)"
"261200910","43","BRONX","2023-01-01T00:00:00.000","16:00:00","2023-01-01T00:00:00.000","16:07:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","FRONT OF","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO BRONX","101","ASSAULT 3","STREET","2023-01-01T00:00:00.000","(null)","45-64","WHITE","F",,"25-44","WHITE HISPANIC","F","1023291","236766","40.816458","-73.85895","(40.816458, -73.85895)","POINT (-73.85895 40.816458)"
"268702165","120","STATEN ISLAND","2021-08-02T00:00:00.000","22:34:00","2023-05-22T00:00:00.000","11:43:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO STATEN ISLAND","639","AGGRAVATED HARASSMENT 2","RESIDENCE-HOUSE","2023-05-23T00:00:00.000","(null)","65+","WHITE","M",,"65+","WHITE","M","961651","169928","40.633062","-74.081417","(40.633062, -74.081417)","POINT (-74.081417 40.633062)"
"261251480","63","BROOKLYN","2023-01-02T00:00:00.000","14:10:00","2023-01-02T00:00:00.000","14:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO BKLYN SOUTH","109","ASSAULT 2,1,UNCLASSIFIED","RESIDENCE-HOUSE","2023-01-02T00:00:00.000","(null)","18-24","BLACK","M",,"25-44","BLACK","M","1009110","166738","40.624299","-73.910442","(40.624299, -73.910442)","POINT (-73.910442 40.624299)"
"261824476","19","MANHATTAN","2022-12-10T00:00:00.000","16:00:00","2023-01-12T00:00:00.000","11:58:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO MAN NORTH","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","2023-01-12T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","WHITE","F","996526","221448","40.774494","-73.955677","(40.774494, -73.955677)","POINT (-73.955677 40.774494)"
"261899602","70","BROOKLYN","2022-12-31T00:00:00.000","19:00:00","2022-12-31T00:00:00.000","19:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","(null)","HARRASSMENT 2","(null)","PATROL BORO BKLYN SOUTH","638","HARASSMENT,SUBD 3,4,5","STREET","2023-01-13T00:00:00.000","(null)","UNKNOWN","BLACK","M",,"45-64","BLACK HISPANIC","M","995905","172362","40.63976277","-73.95800474","(40.63976277, -73.95800474)","POINT (-73.95800474 40.63976277)"
"265981137","111","QUEENS","2022-02-15T00:00:00.000","08:00:00","2023-02-09T00:00:00.000","13:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO QUEENS NORTH","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","2023-03-31T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE HISPANIC","M","1047985","211992","40.748318","-73.769974","(40.748318, -73.769974)","POINT (-73.769974 40.748318)"
"262762267","52","BRONX","2022-11-24T00:00:00.000","12:30:00","2022-11-25T00:00:00.000","12:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BRONX","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","2023-01-30T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","WHITE HISPANIC","M","1014486","254336","40.864717","-73.890683","(40.864717, -73.890683)","POINT (-73.890683 40.864717)"
"267802270","50","BRONX","2023-01-01T00:00:00.000","12:00:00","2023-05-05T00:00:00.000","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","PATROL BORO BRONX","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2023-05-05T00:00:00.000","(null)","25-44","WHITE HISPANIC","M",,"45-64","WHITE","F","1010519","259976","40.88021","-73.905003","(40.88021, -73.905003)","POINT (-73.905003 40.88021)"
"265428841","111","QUEENS","2022-02-14T00:00:00.000","12:00:00","2023-03-03T00:00:00.000","08:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX OUTSIDE","2023-03-21T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","WHITE","F","1057014","219406","40.768598","-73.737307","(40.768598, -73.737307)","POINT (-73.737307 40.768598)"
"262599037","47","BRONX","2022-11-08T00:00:00.000","07:00:00","2022-11-08T00:00:00.000","23:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","RESIDENCE - APT. HOUSE","2023-01-26T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","WHITE HISPANIC","M","1024667","263808","40.890675","-73.85382","(40.890675, -73.85382)","POINT (-73.85382 40.890675)"
"261634945","70","BROOKLYN","2022-11-13T00:00:00.000","19:00:00","2022-11-13T00:00:00.000","19:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO BKLYN SOUTH","109","ASSAULT 2,1,UNCLASSIFIED","RESIDENCE - APT. HOUSE","2023-01-09T00:00:00.000","(null)","25-44","WHITE HISPANIC","F",,"25-44","UNKNOWN","M","994452","176816","40.651991","-73.96323","(40.651991, -73.96323)","POINT (-73.96323 40.651991)"
"262892408","5","MANHATTAN","2022-12-08T00:00:00.000","09:00:00","2023-01-23T00:00:00.000","09:00:00","ATTEMPTED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO MAN SOUTH","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","2023-02-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE","F","986653","202693","40.723024","-73.99133","(40.723024, -73.99133)","POINT (-73.99133 40.723024)"
"264368157","110","QUEENS","2003-02-28T00:00:00.000","13:30:00","2023-02-28T00:00:00.000","13:40:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","(null)","FELONY ASSAULT","(null)","PATROL BORO QUEENS NORTH","109","ASSAULT 2,1,UNCLASSIFIED","STREET","2023-02-28T00:00:00.000","(null)","UNKNOWN","WHITE HISPANIC","M",,"25-44","BLACK HISPANIC","M","1018538","211977","40.74843794","-73.87625202","(40.74843794, -73.87625202)","POINT (-73.87625202 40.74843794)"
"266008844","103","QUEENS","2022-12-26T00:00:00.000","14:56:00","2023-03-27T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS SOUTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","RESIDENCE - APT. HOUSE","2023-04-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","ASIAN / PACIFIC ISLANDER","F","1043518","198488","40.711283","-73.786215","(40.711283, -73.786215)","POINT (-73.786215 40.711283)"
"261328075","23","MANHATTAN","2022-12-25T00:00:00.000","10:48:00","2022-12-29T00:00:00.000","06:42:00","COMPLETED","(null)","634","2","N.Y. HOUSING POLICE","359","MISDEMEANOR","INSIDE","OFFENSES AGAINST PUBLIC ADMINI","(null)","PATROL BORO MAN NORTH","749","VIOLATION OF ORDER OF PROTECTI","RESIDENCE - PUBLIC HOUSING","2023-01-03T00:00:00.000","(null)","45-64","WHITE HISPANIC","M",,"25-44","WHITE HISPANIC","F","1000531","229408","40.796333","-73.941197","(40.796333, -73.941197)","POINT (-73.941197 40.796333)"
"264350096","47","BRONX","2021-12-20T00:00:00.000","09:00:00","2021-12-30T00:00:00.000","15:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","125","FELONY","INSIDE","NYS LAWS-UNCLASSIFIED FELONY","(null)","PATROL BORO BRONX","847","NY STATE LAWS,UNCLASSIFIED FEL","RESIDENCE - APT. HOUSE","2023-02-28T00:00:00.000","(null)","25-44","BLACK","M",,"UNKNOWN","UNKNOWN","E","1021402","261063","40.883154","-73.86564","(40.883154, -73.86564)","POINT (-73.86564 40.883154)"
"267096058","94","BROOKLYN","2022-04-21T00:00:00.000","22:00:00","2023-04-22T00:00:00.000","10:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","107","FELONY","INSIDE","BURGLARY","(null)","PATROL BORO BKLYN NORTH","213","BURGLARY,COMMERCIAL,NIGHT","FAST FOOD","2023-04-22T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","999619","199987","40.715583","-73.944557","(40.715583, -73.944557)","POINT (-73.944557 40.715583)"
"261253210","45","BRONX","2023-01-01T00:00:00.000","22:30:00","2023-01-01T00:00:00.000","23:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","121","FELONY","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO BRONX","267","MISCHIEF, CRIMINAL 3 & 2, OF M","STREET","2023-01-02T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"18-24","AMERICAN INDIAN/ALASKAN NATIVE","M","1026090","243941","40.836138","-73.848797","(40.836138, -73.848797)","POINT (-73.848797 40.836138)"
"262219331","26","MANHATTAN","2022-12-22T00:00:00.000","15:00:00","2023-01-18T00:00:00.000","15:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","(null)","GRAND LARCENY","(null)","PATROL BORO MAN NORTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX OUTSIDE","2023-01-19T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","BLACK","M","995131","235910","40.81418745","-73.96069086","(40.81418745, -73.96069086)","POINT (-73.96069086 40.81418745)"
"262280092","120","STATEN ISLAND","2021-12-21T00:00:00.000","06:00:00","2021-12-21T00:00:00.000","23:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO STATEN ISLAND","430","LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED","RESIDENCE-HOUSE","2023-01-21T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK","F","963181","171777","40.638142","-74.075912","(40.638142, -74.075912)","POINT (-74.075912 40.638142)"
"261516552","88","BROOKLYN","2022-11-05T00:00:00.000","17:00:00","2022-11-06T00:00:00.000","18:00:00","COMPLETED","(null)","527","2","N.Y. HOUSING POLICE","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","PATROL BORO BKLYN NORTH","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - PUBLIC HOUSING","2023-01-06T00:00:00.000","(null)","UNKNOWN","ASIAN / PACIFIC ISLANDER","M",,"45-64","WHITE HISPANIC","F","991150","192509","40.695068","-73.975116","(40.695068, -73.975116)","POINT (-73.975116 40.695068)"
"261671425","73","BROOKLYN","2022-12-27T00:00:00.000","11:30:00","2022-12-27T00:00:00.000","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","126","FELONY","FRONT OF","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO BKLYN NORTH","197","COERCION 1","STREET","2023-01-10T00:00:00.000","(null)","25-44","BLACK","M",,"25-44","BLACK","M","1011109","178776","40.657337","-73.903194","(40.657337, -73.903194)","POINT (-73.903194 40.657337)"
