"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pulocationid","dolocationid","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type","congestion_surcharge"
"2","2019-02-01T03:11:09.000","2019-02-01T03:20:00.000","N","1","75","170","1","3.49","11.5","0.5","0.5","2.56","0",,"0.3","15.36","1","1","0"
"2","2019-02-01T03:58:37.000","2019-02-01T04:24:53.000","N","5","167","231","1","11.46","33.46","0","0.5","0","0",,"0","33.96","1","2","0"
"2","2019-02-01T03:37:48.000","2019-02-01T03:48:23.000","N","1","116","74","2","2.28","10.5","0.5","0.5","2.36","0",,"0.3","14.16","1","1","0"
"2","2019-02-01T03:52:09.000","2019-02-01T03:58:21.000","N","1","41","116","2","1.79","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1","0"
"2","2019-02-01T03:18:41.000","2019-02-01T03:25:55.000","N","1","36","37","1","1.19","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T03:43:23.000","2019-02-02T03:25:55.000","N","1","36","87","1","5.73","19.5","0.5","0.5","0","0",,"0.3","20.8","2","1","0"
"1","2019-02-01T03:04:49.000","2019-02-01T03:09:06.000","N","1","129","82","1","0.60","5","0.5","0.5","1.25","0",,"0.3","7.55","1","1","0"
"2","2019-02-01T03:09:31.000","2019-02-01T03:11:51.000","N","1","166","166","2","0.39","3.5","0.5","0.5","0.96","0",,"0.3","5.76","1","1","0"
"2","2019-02-01T03:11:21.000","2019-02-01T03:12:33.000","N","5","248","248","1","0.00","7","0","0","0","0",,"0","7","1","2","0"
"1","2019-02-01T03:19:47.000","2019-02-01T03:32:36.000","N","1","256","49","1","2.30","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1","0"
"2","2019-02-01T03:52:53.000","2019-02-01T04:00:44.000","N","1","129","160","1","1.92","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1","0"
"2","2019-02-01T03:24:21.000","2019-02-01T04:02:03.000","N","1","17","1","5","17.93","52","0.5","0.5","0","10.5",,"0.3","65.75","1","1","0"
"2","2019-02-01T03:35:09.000","2019-02-01T03:42:11.000","N","1","244","152","1","2.65","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T03:54:28.000","2019-02-01T04:00:06.000","N","1","244","120","3","1.02","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T03:58:46.000","2019-02-01T04:01:18.000","N","1","260","260","1","0.70","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"1","2019-02-01T03:55:01.000","2019-02-01T03:55:01.000","Y","1","80","264","1","0.00","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T03:30:04.000","2019-02-01T03:32:34.000","N","1","7","7","5","0.80","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"1","2019-02-01T03:07:08.000","2019-02-01T03:12:04.000","N","1","82","173","1","0.90","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"1","2019-02-01T03:25:34.000","2019-02-01T03:38:27.000","N","1","82","56","1","2.10","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"2","2019-02-01T03:07:44.000","2019-02-01T03:10:53.000","N","1","82","83","1","0.98","5","0.5","0.5","1.26","0",,"0.3","7.56","1","1","0"
"2","2019-02-01T03:42:23.000","2019-02-01T04:04:52.000","N","1","83","83","1","1.87","14.5","0.5","0.5","0","0",,"0.3","15.8","2","1","0"
"2","2019-02-01T03:55:59.000","2019-02-01T04:05:45.000","N","1","71","72","1","1.54","9.5","0.5","0.5","0","0",,"0.3","10.8","1","1","0"
"2","2019-02-01T03:28:08.000","2019-02-01T03:57:00.000","N","1","179","230","1","6.32","23.5","0.5","0.5","0","0",,"0.3","24.8","2","1","0"
"2","2019-02-01T03:11:00.000","2019-02-01T03:18:11.000","N","1","36","80","1","1.96","8","0.5","0.5","2.79","0",,"0.3","12.09","1","1","0"
"2","2019-02-01T03:48:12.000","2019-02-01T04:20:46.000","N","1","36","48","1","8.91","29.5","0.5","0.5","6.16","0",,"0.3","36.96","1","1","0"
"2","2019-02-01T03:43:28.000","2019-02-01T03:58:21.000","N","1","41","186","1","4.62","15.5","0.5","0.5","0","0",,"0.3","16.8","2","1","0"
"1","2019-02-01T03:10:42.000","2019-02-01T03:14:41.000","N","1","82","129","1","0.90","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"1","2019-02-01T03:46:47.000","2019-02-01T03:51:26.000","N","1","129","129","1","0.60","5","0.5","0.5","1.25","0",,"0.3","7.55","1","1","0"
"1","2019-02-01T03:53:40.000","2019-02-01T03:59:33.000","N","1","129","7","1","1.60","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T03:33:14.000","2019-02-01T03:39:14.000","N","1","256","217","1","1.25","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T03:56:07.000","2019-02-01T04:02:07.000","N","1","256","80","1","1.28","6.5","0.5","0.5","1.95","0",,"0.3","9.75","1","1","0"
"2","2019-02-01T03:56:37.000","2019-02-01T04:02:11.000","N","1","41","42","1","0.86","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T03:29:53.000","2019-02-01T03:45:10.000","N","1","112","97","1","3.81","14.5","0.5","0.5","0","0",,"0.3","15.8","2","1","0"
"2","2019-02-01T03:31:04.000","2019-02-01T03:38:58.000","N","1","80","36","1","2.10","8.5","0.5","0.5","1.96","0",,"0.3","11.76","1","1","0"
"2","2019-02-01T03:53:19.000","2019-02-01T04:02:29.000","N","1","80","49","1","2.43","9.5","0.5","0.5","2.16","0",,"0.3","12.96","1","1","0"
"2","2019-02-01T03:07:17.000","2019-02-01T03:09:38.000","N","1","7","7","5","0.80","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T03:14:58.000","2019-02-01T03:22:59.000","N","1","7","226","5","1.56","8","0.5","0.5","0","0",,"0.3","9.3","2","1","0"
"2","2019-02-01T03:37:11.000","2019-02-01T03:41:53.000","N","1","7","179","5","0.75","5","0.5","0.5","0.3","0",,"0.3","6.6","1","1","0"
"2","2019-02-01T03:27:08.000","2019-02-01T03:41:11.000","N","1","95","132","1","7.40","21.5","0.5","0.5","0","0",,"0.3","22.8","2","1","0"
"1","2019-02-01T03:25:17.000","2019-02-01T03:30:31.000","N","1","130","215","4","1.20","6","0.5","0.5","3","0",,"0.3","10.3","1","1","0"
"2","2019-02-01T03:56:13.000","2019-02-01T04:21:33.000","N","1","145","177","1","6.32","23","0.5","0.5","0","0",,"0.3","24.3","2","1","0"
"2","2019-02-01T03:31:30.000","2019-02-01T03:38:00.000","N","1","129","173","1","1.33","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1","0"
"2","2019-02-01T03:51:15.000","2019-02-01T04:01:47.000","N","1","82","70","1","2.22","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"2","2019-02-01T03:27:16.000","2019-02-01T03:37:40.000","N","1","82","173","1","1.51","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1","0"
"2","2019-02-01T03:56:29.000","2019-02-01T04:00:47.000","N","1","129","129","1","0.49","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1","0"
"2","2019-02-01T04:05:23.000","2019-02-01T04:27:08.000","N","1","82","74","1","6.30","21.5","0.5","0.5","0","5.76",,"0.3","28.56","2","1","0"
"2","2019-02-01T03:41:50.000","2019-02-01T03:48:24.000","N","1","129","129","1","1.19","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T03:28:33.000","2019-02-01T03:29:31.000","N","1","129","82","2","0.09","-2.5","-0.5","-0.5","0","0",,"-0.3","-3.8","3","1","0"
"2","2019-02-01T03:28:33.000","2019-02-01T03:29:31.000","N","1","129","82","2","0.09","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1","0"
"2","2019-02-01T02:58:33.000","2019-02-01T03:06:45.000","N","1","95","121","1","2.56","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"2","2019-02-01T03:08:10.000","2019-02-01T03:09:31.000","N","5","121","121","1","0.00","12","0","0","0","0",,"0","12","1","2","0"
"2","2019-02-01T03:33:06.000","2019-02-01T03:46:40.000","N","1","95","132","1","7.79","23","0.5","0.5","3.64","0",,"0.3","27.94","1","1","0"
"2","2019-02-01T03:09:42.000","2019-02-01T03:34:41.000","N","1","129","129","1","6.84","24.5","0.5","0.5","3","0",,"0.3","28.8","1","1","0"
"2","2019-02-01T03:06:36.000","2019-02-01T03:10:46.000","N","1","82","83","1","1.08","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T03:14:07.000","2019-02-01T03:26:22.000","N","1","82","56","1","2.88","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1","0"
"2","2019-02-01T03:02:26.000","2019-02-01T03:05:12.000","N","1","82","82","2","0.57","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"2","2019-02-01T03:12:00.000","2019-02-01T03:17:13.000","N","1","129","173","2","0.86","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T03:08:26.000","2019-02-01T03:18:05.000","N","1","129","157","1","2.41","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"2","2019-02-01T03:58:09.000","2019-02-01T04:06:16.000","N","1","82","82","1","1.66","8","0.5","0.5","0","0",,"0.3","9.3","2","1","0"
"2","2019-02-01T03:13:17.000","2019-02-01T03:17:41.000","N","5","74","168","1","1.48","8","0","0","0","0",,"0","8","2","2","0"
"2","2019-02-01T03:10:25.000","2019-02-01T03:16:59.000","N","1","129","260","1","0.98","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T03:44:51.000","2019-02-01T03:52:14.000","N","1","36","225","1","1.43","7","0.5","0.5","1.66","0",,"0.3","9.96","1","1","0"
"2","2019-02-01T03:06:11.000","2019-02-01T03:28:21.000","N","1","61","132","1","10.84","31.5","0.5","0.5","6.56","0",,"0.3","44.31","1","1","0"
"2","2019-02-01T03:13:35.000","2019-02-01T03:17:02.000","N","1","167","159","2","0.62","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1","0"
"2","2019-02-01T03:56:43.000","2019-02-01T04:11:25.000","N","1","146","223","2","4.69","16","0.5","0.5","0","0",,"0.3","17.3","2","1","0"
"2","2019-02-01T03:39:12.000","2019-02-01T03:53:54.000","N","1","129","175","1","8.12","24","0.5","0.5","0","0",,"0.3","25.3","2","1","0"
"2","2019-02-01T03:40:33.000","2019-02-01T04:26:41.000","N","1","55","50","5","22.01","63.5","0.5","0.5","0","5.76",,"0.3","70.56","1","1","0"
"2","2019-02-01T04:00:19.000","2019-02-01T04:09:01.000","N","1","212","242","1","1.75","8","0.5","0.5","0","0",,"0.3","9.3","1","1","0"
"2","2019-02-01T03:29:17.000","2019-02-01T03:34:20.000","N","1","82","260","1","1.20","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"1","2019-02-01T03:28:14.000","2019-02-01T03:34:23.000","N","1","129","129","1","1.10","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"1","2019-02-01T03:09:25.000","2019-02-01T03:17:06.000","N","1","129","129","1","1.40","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1","0"
"1","2019-02-01T03:00:13.000","2019-02-01T03:12:38.000","N","1","82","223","1","4.90","16","0.5","0.5","0","0",,"0.3","17.3","1","1","0"
"2","2019-02-01T03:26:22.000","2019-02-01T03:39:38.000","N","1","226","138","1","4.87","16.5","0.5","0.5","0.2","0",,"0.3","18","1","1","0"
"2","2019-02-01T03:50:24.000","2019-02-01T03:55:30.000","N","1","129","82","1","1.28","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T03:56:49.000","2019-02-01T04:06:34.000","N","1","82","129","1","1.28","8","0.5","0.5","0","0",,"0.3","9.3","2","1","0"
"1","2019-02-01T03:57:47.000","2019-02-01T04:08:54.000","N","1","7","237","1","3.70","13","0.5","0.5","7","0",,"0.3","21.3","1","1","0"
"2","2019-02-01T03:13:20.000","2019-02-01T03:23:02.000","N","1","129","56","1","1.99","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T03:54:05.000","2019-02-01T03:56:39.000","N","1","41","166","1","0.44","4","0.5","0.5","1.59","0",,"0.3","6.89","1","1","0"
"2","2019-02-01T03:55:55.000","2019-02-01T03:59:05.000","N","1","129","129","2","0.54","4","0.5","0.5","5","0",,"0.3","10.3","1","1","0"
"2","2019-02-01T02:31:15.000","2019-02-01T02:37:22.000","N","1","82","173","1","1.29","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-01-31T18:18:53.000","2019-01-31T18:26:26.000","N","1","179","138","1","2.93","10.5","0.5","0.5","2.36","0",,"0.3","14.16","1","1","0"
"2","2019-02-01T03:02:38.000","2019-02-01T03:10:37.000","N","1","189","106","1","1.29","7","0.5","0.5","1.66","0",,"0.3","11.91","1","1","0"
"2","2019-02-01T03:11:18.000","2019-02-01T03:13:00.000","N","1","260","129","4","0.55","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1","0"
"2","2019-02-01T03:34:58.000","2019-02-01T03:41:50.000","N","1","129","56","3","2.32","8.5","0.5","0.5","2","0",,"0.3","11.8","1","1","0"
"2","2019-02-01T03:55:17.000","2019-02-01T04:03:04.000","N","1","129","129","4","1.39","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1","0"
"2","2019-02-01T03:27:12.000","2019-02-01T03:40:44.000","N","1","92","92","1","0.01","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T03:43:37.000","2019-02-01T03:54:31.000","N","1","92","179","1","5.43","16.5","0.5","0.5","0","0",,"0.3","17.8","2","1","0"
"2","2019-02-01T03:55:33.000","2019-02-01T04:01:00.000","N","1","82","129","1","1.06","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T03:49:11.000","2019-02-01T04:13:47.000","N","1","42","41","1","4.93","20","0.5","0.5","0","0",,"0.3","21.3","2","1","0"
"2","2019-02-01T03:44:23.000","2019-02-01T04:03:58.000","N","5","91","181","1","5.41","18.55","0","0.5","0","0",,"0","19.05","1","2","0"
"2","2019-02-01T03:38:05.000","2019-02-01T03:45:52.000","N","1","226","7","1","1.59","7.5","0.5","0.5","2.64","0",,"0.3","11.44","1","1","0"
"2","2019-02-01T03:59:49.000","2019-02-01T04:21:08.000","N","1","260","74","1","6.55","21","0.5","0.5","0","0",,"0.3","22.3","2","1","0"
"1","2019-02-01T03:26:30.000","2019-02-01T03:39:23.000","N","1","40","89","1","3.20","12","0.5","0.5","0","0",,"0.3","13.3","2","1","0"
"2","2019-02-01T03:42:48.000","2019-02-01T03:45:55.000","N","1","80","255","1","0.39","4","0.5","0.5","1.06","0",,"0.3","6.36","1","1","0"
"2","2019-02-01T03:11:28.000","2019-02-01T03:22:23.000","N","1","42","69","1","4.92","16","0.5","0.5","0","0",,"0.3","17.3","1","1","0"
"2","2019-02-01T03:17:59.000","2019-02-01T03:23:54.000","N","1","260","82","1","0.95","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T03:29:55.000","2019-02-01T03:39:20.000","N","1","129","82","1","1.71","8","0.5","0.5","0","0",,"0.3","9.3","2","1","0"
"2","2019-02-01T04:00:45.000","2019-02-01T04:12:21.000","N","1","82","129","1","2.24","10","0.5","0.5","1","0",,"0.3","12.3","1","1","0"
"2","2019-02-01T04:07:09.000","2019-02-01T04:11:21.000","N","1","255","256","1","0.85","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T04:12:29.000","2019-02-01T04:18:04.000","N","1","256","80","1","0.88","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T04:28:45.000","2019-02-01T04:33:11.000","N","1","255","112","1","1.35","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1","0"
"2","2019-02-01T04:39:27.000","2019-02-01T04:42:56.000","N","1","112","112","1","0.78","5","0.5","0.5","1.26","0",,"0.3","7.56","1","1","0"
"1","2019-02-01T04:47:03.000","2019-02-01T04:52:17.000","N","1","179","138","1","2.90","9.5","0.5","0.5","2","0",,"0.3","12.8","1","1","0"
"1","2019-02-01T04:45:23.000","2019-02-01T04:50:47.000","N","1","25","106","1","1.00","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T04:29:18.000","2019-02-01T04:46:56.000","N","5","136","213","1","6.28","22.83","0","0.5","0","0",,"0","23.33","1","2","0"
"2","2019-02-01T04:33:16.000","2019-02-01T04:36:03.000","N","1","75","236","1","1.00","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T04:38:34.000","2019-02-01T04:48:34.000","N","1","75","100","1","4.03","13","0.5","0.5","0","0",,"0.3","14.3","2","1","0"
"2","2019-02-01T04:06:15.000","2019-02-01T04:11:40.000","N","1","129","173","1","1.14","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T04:12:59.000","2019-02-01T04:28:36.000","N","1","7","15","1","9.20","26","0.5","0.5","0","0",,"0.3","27.3","2","1","0"
"2","2019-02-01T04:13:34.000","2019-02-01T04:17:32.000","N","1","83","82","1","0.98","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T04:22:32.000","2019-02-01T04:25:45.000","N","1","82","82","1","0.56","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T04:59:24.000","2019-02-01T05:27:51.000","N","5","252","231","1","15.71","38.51","0","0.5","0","0",,"0","39.01","1","2","0"
"2","2019-02-01T04:21:47.000","2019-02-01T04:46:43.000","N","5","244","107","1","13.80","31.44","0","0.5","0","0",,"0","31.94","1","2","0"
"2","2019-02-01T04:08:28.000","2019-02-01T04:17:26.000","N","1","7","226","1","2.03","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T04:24:35.000","2019-02-01T04:58:16.000","N","1","129","37","2","4.89","24","0.5","0.5","0","0",,"0.3","25.3","2","1","0"
"2","2019-02-01T04:26:35.000","2019-02-01T04:33:46.000","N","1","39","39","1","0.00","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"1","2019-02-01T04:13:00.000","2019-02-01T04:15:11.000","N","1","82","129","1","0.50","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"1","2019-02-01T04:20:47.000","2019-02-01T04:24:02.000","N","1","82","129","1","0.50","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T04:53:07.000","2019-02-01T04:58:17.000","N","1","174","174","1","0.67","5","0.5","0.5","0","0",,"0.3","6.3","1","1","0"
"2","2019-02-01T04:04:41.000","2019-02-01T04:07:38.000","N","1","116","152","2","0.46","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T04:39:20.000","2019-02-01T04:43:50.000","N","1","244","244","2","0.98","5.5","0.5","0.5","1","0",,"0.3","7.8","1","1","0"
"2","2019-02-01T04:19:22.000","2019-02-01T04:21:29.000","N","1","75","236","1","0.96","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"1","2019-02-01T04:38:06.000","2019-02-01T04:42:33.000","N","1","17","17","1","1.20","6","0.5","0.5","1","0",,"0.3","8.3","1","1","0"
"2","2019-02-01T04:59:06.000","2019-02-01T05:25:50.000","N","1","61","29","1","6.95","24.5","0.5","0.5","0","0",,"0.3","25.8","1","1","0"
"2","2019-02-01T04:40:50.000","2019-02-01T04:44:52.000","N","1","93","138","1","3.50","11","0.5","0.5","10","0",,"0.3","22.3","1","1","0"
"2","2019-02-01T04:53:47.000","2019-02-01T04:56:50.000","N","1","179","193","1","1.48","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T04:10:28.000","2019-02-01T04:12:40.000","N","1","243","243","1","0.23","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1","0"
"2","2019-02-01T04:14:30.000","2019-02-01T04:18:00.000","N","1","243","243","1","0.31","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"2","2019-02-01T04:03:54.000","2019-02-01T04:19:04.000","N","1","260","95","1","4.04","14.5","0.5","0.5","3.16","0",,"0.3","18.96","1","1","0"
"2","2019-02-01T04:25:32.000","2019-02-01T04:52:02.000","N","5","216","140","1","14.24","44.94","0","0.5","0","0",,"0","45.44","1","2","0"
"2","2019-02-01T04:11:11.000","2019-02-01T04:41:20.000","N","5","91","140","1","14.85","36.9","0","0.5","0","0",,"0","37.4","1","2","0"
"2","2019-02-01T04:38:14.000","2019-02-01T04:50:32.000","N","1","129","7","1","3.39","12.5","0.5","0.5","4.14","0",,"0.3","17.94","1","1","0"
"2","2019-02-01T04:56:08.000","2019-02-01T05:13:01.000","N","1","7","230","1","4.51","16.5","0.5","0.5","1.5","0",,"0.3","19.3","1","1","0"
