"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount"
"2","2017-01-29T03:03:39.000","2017-01-29T03:19:48.000","1","5.15","1","N","79","112","1","17.5","0.5","0.5","3.76","0","0.3","22.56"
"2","2017-01-29T03:03:39.000","2017-01-29T03:05:42.000","3","0.35","1","N","68","68","1","3.5","0.5","0.5","1","0","0.3","5.8"
"2","2017-01-29T03:03:39.000","2017-01-29T03:10:19.000","1","1.51","1","N","162","48","1","7","0.5","0.5","1.66","0","0.3","9.96"
"1","2017-01-29T03:03:40.000","2017-01-29T03:05:05.000","1","0.30","1","N","50","143","1","3","0.5","0.5","5","0","0.3","9.3"
"1","2017-01-29T03:03:40.000","2017-01-29T03:10:06.000","2","1.40","1","N","229","263","1","7","0.5","0.5","2.05","0","0.3","10.35"
"1","2017-01-29T03:03:40.000","2017-01-29T03:13:50.000","1","3.60","1","N","148","87","1","13","0.5","0.5","3.55","0","0.3","17.85"
"2","2017-01-29T03:03:40.000","2017-01-29T03:24:34.000","2","8.69","1","N","148","228","1","26","0.5","0.5","5.46","0","0.3","32.76"
"2","2017-01-29T03:03:41.000","2017-01-29T03:22:00.000","5","6.62","1","N","68","42","2","21.5","0.5","0.5","0","0","0.3","22.8"
"2","2017-01-29T03:03:41.000","2017-01-29T03:44:42.000","6","18.25","1","N","249","210","2","53","0.5","0.5","0","0","0.3","54.3"
"2","2017-01-29T03:03:41.000","2017-01-29T03:06:38.000","1","0.40","1","N","114","79","1","4","0.5","0.5","1.06","0","0.3","6.36"
"2","2017-01-29T03:03:41.000","2017-01-29T03:06:39.000","2","0.77","1","N","230","48","2","4.5","0.5","0.5","0","0","0.3","5.8"
"2","2017-01-29T03:03:42.000","2017-01-29T03:06:35.000","1","0.82","1","N","233","107","2","4.5","0.5","0.5","0","0","0.3","5.8"
"2","2017-01-29T03:03:42.000","2017-01-29T03:11:05.000","2","1.28","1","N","79","234","1","7","0.5","0.5","0","0","0.3","8.3"
"2","2017-01-29T03:03:42.000","2017-01-29T03:05:05.000","5","0.32","1","N","107","170","1","3","0.5","0.5","1.29","0","0.3","5.59"
"1","2017-01-29T03:03:43.000","2017-01-29T03:33:12.000","3","14.90","1","N","68","131","2","42.5","0.5","0.5","0","0","0.3","43.8"
"1","2017-01-29T03:03:43.000","2017-01-29T03:13:47.000","1","1.60","1","N","68","107","1","9","0.5","0.5","2.05","0","0.3","12.35"
"2","2017-01-29T03:03:43.000","2017-01-29T03:10:45.000","5","0.90","1","N","161","68","1","6.5","0.5","0.5","1.56","0","0.3","9.36"
"1","2017-01-29T03:03:44.000","2017-01-29T03:10:04.000","1","1.50","1","N","48","68","1","7.5","0.5","0.5","1.32","0","0.3","10.12"
"1","2017-01-29T03:03:44.000","2017-01-29T03:08:05.000","1","0.60","1","N","158","90","1","5","0.5","0.5","0","0","0.3","6.3"
"2","2017-01-29T03:03:44.000","2017-01-29T03:08:31.000","1","0.73","1","N","170","164","1","5","0.5","0.5","1","0","0.3","7.3"
"2","2017-01-29T03:03:44.000","2017-01-29T03:15:13.000","5","2.86","1","N","255","17","1","11","0.5","0.5","3.69","0","0.3","15.99"
"2","2017-01-29T03:03:44.000","2017-01-29T03:14:44.000","3","0.60","1","N","234","107","1","8","0.5","0.5","2.32","0","0.3","11.62"
"2","2017-01-29T03:03:44.000","2017-01-29T03:11:07.000","1","1.98","1","N","125","234","1","8","0.5","0.5","1.86","0","0.3","11.16"
"1","2017-01-29T03:03:45.000","2017-01-29T03:11:43.000","2","1.70","1","N","148","113","1","8","0.5","0.5","1.85","0","0.3","11.15"
"1","2017-01-29T03:03:45.000","2017-01-29T03:09:18.000","1","0.80","1","N","264","264","1","6","0.5","0.5","1","0","0.3","8.3"
"1","2017-01-29T03:03:45.000","2017-01-29T03:11:22.000","1","1.70","1","N","144","234","2","7.5","0.5","0.5","0","0","0.3","8.8"
"1","2017-01-29T03:03:45.000","2017-01-29T03:28:54.000","1","7.30","1","N","148","41","2","24","0.5","0.5","0","0","0.3","25.3"
"2","2017-01-29T03:03:45.000","2017-01-29T03:15:17.000","1","1.82","1","N","114","13","1","10","0.5","0.5","2","0","0.3","13.3"
"2","2017-01-29T03:03:45.000","2017-01-29T03:16:15.000","3","2.99","1","N","148","37","2","12.5","0.5","0.5","0","0","0.3","13.8"
"2","2017-01-29T03:03:45.000","2017-01-29T03:09:18.000","1","1.65","1","N","246","231","1","7","0.5","0.5","1.66","0","0.3","9.96"
"1","2017-01-29T03:03:46.000","2017-01-29T03:10:05.000","1","1.20","1","N","186","48","1","6.5","0.5","0.5","1","0","0.3","8.8"
"1","2017-01-29T03:03:46.000","2017-01-29T03:07:41.000","1","0.90","1","N","234","170","2","5","0.5","0.5","0","0","0.3","6.3"
"1","2017-01-29T03:03:46.000","2017-01-29T03:14:42.000","1","2.60","1","N","79","229","1","10.5","0.5","0.5","2.35","0","0.3","14.15"
"1","2017-01-29T03:03:46.000","2017-01-29T03:16:56.000","1","4.00","1","N","79","236","1","13.5","0.5","0.5","1.48","0","0.3","16.28"
"2","2017-01-29T03:03:46.000","2017-01-29T03:11:07.000","1","1.10","1","N","68","234","1","7","0.5","0.5","1","0","0.3","9.3"
"2","2017-01-29T03:03:46.000","2017-01-29T03:10:43.000","1","1.84","1","N","239","230","1","8","0.5","0.5","1","0","0.3","10.3"
"1","2017-01-29T03:03:47.000","2017-01-29T03:17:50.000","1","4.10","1","N","263","7","1","14.5","0.5","0.5","3","0","0.3","18.8"
"1","2017-01-29T03:03:47.000","2017-01-29T03:06:35.000","1","0.10","1","N","164","234","3","3.5","0.5","0.5","0","0","0.3","4.8"
"2","2017-01-29T03:03:47.000","2017-01-29T03:05:52.000","1","0.63","1","N","263","263","1","4","0.5","0.5","1.06","0","0.3","6.36"
"2","2017-01-29T03:03:47.000","2017-01-29T03:22:17.000","1","8.49","1","N","162","56","2","25.5","0.5","0.5","0","0","0.3","26.8"
"2","2017-01-29T03:03:47.000","2017-01-29T03:16:34.000","2","2.69","1","N","144","100","2","11","0.5","0.5","0","0","0.3","12.3"
"2","2017-01-29T03:03:48.000","2017-01-29T03:12:34.000","1","2.19","1","N","148","170","1","9","0.5","0.5","2.06","0","0.3","12.36"
"1","2017-01-29T03:03:49.000","2017-01-29T03:11:54.000","1","1.30","1","N","231","148","1","7","0.5","0.5","1","0","0.3","9.3"
"1","2017-01-29T03:03:49.000","2017-01-29T03:12:46.000","1","1.40","1","N","114","234","1","8","0.5","0.5","1.85","0","0.3","11.15"
"2","2017-01-29T03:03:49.000","2017-01-29T03:15:44.000","1","2.65","1","N","249","161","1","11","0.5","0.5","2.46","0","0.3","14.76"
"2","2017-01-29T03:03:50.000","2017-01-29T03:22:20.000","1","5.16","1","N","249","80","1","18.5","0.5","0.5","1.5","0","0.3","21.3"
"2","2017-01-29T03:03:50.000","2017-01-29T03:13:02.000","5","1.66","1","N","114","234","1","8.5","0.5","0.5","1.96","0","0.3","11.76"
"2","2017-01-29T03:03:50.000","2017-01-29T03:17:58.000","1","4.05","1","N","239","234","1","14.5","0","0.5","3.06","0","0.3","18.36"
"1","2017-01-29T03:03:51.000","2017-01-29T03:13:52.000","3","1.60","1","N","148","107","1","8.5","0.5","0.5","2","0","0.3","11.8"
"1","2017-01-29T03:03:51.000","2017-01-29T03:14:12.000","1","2.00","1","N","113","162","2","9.5","0.5","0.5","0","0","0.3","10.8"
"1","2017-01-29T03:03:52.000","2017-01-29T03:06:41.000","1","0.10","1","N","234","234","2","3.5","0.5","0.5","0","0","0.3","4.8"
"1","2017-01-29T03:03:52.000","2017-01-29T03:09:00.000","1","1.00","1","N","68","90","2","6","0.5","0.5","0","0","0.3","7.3"
"2","2017-01-29T03:03:52.000","2017-01-29T03:06:02.000","2","0.49","1","N","170","137","1","3.5","0.5","0.5","1","0","0.3","5.8"
"2","2017-01-29T03:03:52.000","2017-01-29T03:20:46.000","1","5.72","1","N","100","152","2","18","0.5","0.5","0","0","0.3","19.3"
"2","2017-01-29T03:03:52.000","2017-01-29T03:15:28.000","1","2.22","1","N","229","234","2","10","0.5","0.5","0","0","0.3","11.3"
"1","2017-01-29T03:03:53.000","2017-01-29T03:07:46.000","2","0.70","1","N","148","79","1","4.5","0.5","0.5","1.2","0","0.3","7"
"2","2017-01-29T03:03:53.000","2017-01-29T03:21:10.000","1","4.27","1","N","68","141","1","16","0.5","0.5","1.5","0","0.3","18.8"
"2","2017-01-29T03:03:54.000","2017-01-29T03:16:16.000","1","2.20","1","N","68","224","1","10.5","0.5","0.5","2.36","0","0.3","14.16"
"2","2017-01-29T03:03:54.000","2017-01-29T03:21:55.000","3","2.27","1","N","234","144","1","13","0.5","0.5","3.58","0","0.3","17.88"
"2","2017-01-29T03:03:55.000","2017-01-29T03:07:17.000","1","0.70","1","N","163","163","1","4.5","0.5","0.5","0.58","0","0.3","6.38"
"2","2017-01-29T03:03:55.000","2017-01-29T03:15:03.000","5","4.06","1","N","229","7","1","13.5","0.5","0.5","2","0","0.3","16.8"
"2","2017-01-29T03:03:55.000","2017-01-29T03:08:18.000","1","1.11","1","N","68","234","1","5.5","0.5","0.5","1.36","0","0.3","8.16"
"2","2017-01-29T03:03:55.000","2017-01-29T03:22:11.000","1","3.36","1","N","148","162","2","14.5","0.5","0.5","0","0","0.3","15.8"
"2","2017-01-29T03:03:56.000","2017-01-29T03:28:11.000","1","5.55","1","N","170","223","1","20.5","0.5","0.5","4.36","0","0.3","26.16"
"2","2017-01-29T03:03:56.000","2017-01-29T03:15:26.000","2","3.97","1","N","79","263","1","13","0.5","0.5","2.86","0","0.3","17.16"
"2","2017-01-29T03:03:56.000","2017-01-29T03:15:47.000","1","1.36","1","N","158","234","2","9","0.5","0.5","0","0","0.3","10.3"
