"order_number","record_type","order_type","borough","on_street","on_street_suffix","from_street","from_street_suffix","to_street","to_street_suffix","side_of_street","order_completed_on_date","sign_code","sign_description","sign_size","sign_design_voided_on_date","sign_location","distance_from_intersection","arrow_direction","facing_direction","sheeting_type","support","sign_notes","sign_x_coord","sign_y_coord"
"S-397347","Current","S-","Staten Island","NEWTON STREET",,"DEAD END",,"POILLON AVENUE",,"N","2016-12-19T00:00:00.000","PS-2GA","NO PARKING ANYTIME --> (SUPERSEDES SP-854CA)","018 X 012",,,"140","East",,"PNTD","PNTD",,"936186","131673"
"S-472989","Current","S-","Queens","84 AVENUE",,"164 STREET",,"161 STREET",,"N","2017-01-13T00:00:00.000","PS-28B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 8:30AM-10AM <-> (SUPERSEDES SP-381C)","018 X 012",,,"265",,,"PNTD","PNTD",,"1038620","199870"
"S-385557","Current","S-","Queens","NORTH CONDUIT AVENUE",,"CENTREVILLE STREET",,"CROSSBAY BOULEVARD",,"N","2016-08-25T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"955",,,"PNTD","PNTD",,"1028025","183184"
"S-374830","Current","S-","Brooklyn","PACIFIC STREET",,"ALBANY AVENUE",,"KINGSTON AVENUE",,"N","2015-11-06T00:00:00.000","PS-16B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11:30AM-1PM <-> (SUPERSEDES SP-850C)","018 X 012",,,"489",,,"PNTD","PNTD",,"1000751","186002"
"S-271042","Current","S-","Queens","90 STREET",,"32 AVENUE",,"NORTHERN BOULEVARD",,"E","2011-04-28T00:00:00.000","SP-381C","NO PARKING (SANITATION BROOM SYMBOL) 8:30-10AM TUES <--> (DON'T LITTER)(SUPERSEDED BY PS-28B)","018 X 012","2019-05-22T00:00:00.000",,"573",,,"PNTD","PNTD",,"1018059","215034"
"S-343995","Current","S-","Brooklyn","OVINGTON AVENUE",,"3 AVENUE",,"BAY RIDGE PLACE",,"N","2014-10-29T00:00:00.000","PS-27B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 8:30AM-10AM <-> (SUPERSEDES SP-375C)","018 X 012",,,"385",,,"PNTD","PNTD",,"976550","170704"
"S-431107","Current","S-","Queens","30 AVENUE",,"57 STREET",,"56 PLACE",,"N","2016-12-15T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"5","West",,"PNTD","PNTD",,"1010687","216026"
"S-401639","Current","S-","Queens","48 STREET",,"ASTORIA BOULEVARD NORTH",,"DITMARS BOULEVARD",,"E","2016-10-18T00:00:00.000","PS-39B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 11:30AM-1PM <-> (SUPERSEDES SP-460C)","018 X 012",,,"249",,,"PNTD","PNTD",,"1011395","219262"
"S-360329","Current","S-","Bronx","PONTIAC PLACE",,"JACKSON AVENUE",,"TRINITY AVENUE",,"S","2015-02-04T00:00:00.000","PS-50B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9:30AM-11AM <-> (SUPERSEDES SP-63C)","018 X 012",,,"58",,,"PNTD","PNTD",,"1009476","236085"
"S-393817","Current","S-","Brooklyn","STATE STREET",,"BOND STREET",,"NEVINS STREET",,"N","2016-09-27T00:00:00.000","PS-32BA","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 9:30AM-11AM --> (SUPERSEDES SP-453CA)","018 X 012",,,"521","East",,"PNTD","PNTD",,"989058","189545"
"P-448391","Current","P-","Manhattan","EAST   21 STREET",,"BROADWAY",,"5 AVENUE",,"S","2016-12-06T00:00:00.000","PS-291C","3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 8AM-7PM <-> (SUPERSEDES PS-23C)","018 X 024",,,"143",,,"PNTD","PNTD",,"986987","208894"
"S-370120","Current","S-","Staten Island","WATERS AVENUE",,"WARDWELL AVENUE",,"CLINTON B FISKE AVENUE",,"S","2015-06-25T00:00:00.000","PS-2G","NO PARKING ANYTIME <-> (SUPERSEDES SP-854C)","018 X 012",,,"144",,,"PNTD","PNTD",,"947145","164031"
"S-374625","Current","S-","Queens","BEACH   66 STREET",,"BEACH CHANNEL DRIVE",,"THURSBY AVENUE",,"E","2015-09-04T00:00:00.000","PS-37B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 11:30AM-1PM <-> (SUPERSEDES SP-379C & SP-454C)","018 X 012",,,"674",,,"PNTD","PNTD",,"1041108","156048"
"S-372011","Current","S-","Brooklyn","PACIFIC STREET",,"SCHENECTADY AVENUE",,"TROY AVENUE",,"S","2015-10-26T00:00:00.000","PS-80B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 11:30AM-1PM <-> (SUPERSEDES SP-361C)","018 X 012",,,"48",,,"PNTD","PNTD",,"1002726","185824"
"S-376467","Current","S-","Queens","70 STREET",,"METROPOLITAN AVENUE",,"66 DRIVE",,"W","2016-02-11T00:00:00.000","PS-15EA","CROSS (SYMBOL) AMBULANCE ONLY -->","018 X 012",,,"107","North",,"PNTD","PNTD",,"1016084","198877"
"S-404587","Current","S-","Brooklyn","KOSCIUSKO STREET",,"BROADWAY",,"BUSHWICK AVENUE",,"N","2017-01-26T00:00:00.000","PS-172GA","NO STANDING 7AM-4PM EXCEPT SUNDAY --> (SUPERSEDES SP-247BA)","018 X 012",,,"292","West",,"PNTD","PNTD",,"1004243","192087"
"S-284007","Current","S-","Queens","35 AVENUE",,"163 STREET",,"164 STREET",,"S","2012-02-07T00:00:00.000","SP-378C","NO PARKING (SANITATION BROOM SYMBOL) 11AM TO 12:30PM MON <---> (SUPERSEDED BY PS-137B)","018 X 012","2019-05-22T00:00:00.000",,"191",,,"PNTD","PNTD",,"1039200","218141"
"S-324579","Current","S-","Manhattan","WEST  212 STREET",,"BROADWAY",,"10 AVENUE",,"N","2013-05-04T00:00:00.000","PS-35B","NO PARKING (SANITATION BROOM SYMBOL) THURSDAY 9:30AM-11AM <-> (SUPERSEDES SP-394C)","018 X 012",,,"488",,,"PNTD","PNTD",,"1007240","255451"
"S-396139","Current","S-","Manhattan","WEST  117 STREET",,"5 AVENUE",,"LENOX AVENUE",,"N","2017-02-15T00:00:00.000","PS-2DA","STAR (SYMBOL) AVO DEPT OF EDUCATION SCHOOL DAYS 7AM-4PM --> (SUPERSEDES PS-16EA)(PUBLIC SCHOOL SIGN)","018 X 024",,,"632","West",,"PNTD","PNTD",,"998646","231563"
"S-181127","Current","S-","Manhattan","WEST   74 STREET",,"RIVERSIDE DRIVE",,"WEST END AVENUE",,"N","2008-01-15T00:00:00.000","SP-372CA","NO PARKING (SANITATION BROOM SYMBOL) 11AM TO 12:30PM MON & THURS W/SINGLE ARROW (SUPERSEDED BY SP-853CA)","018 X 012","2019-05-22T00:00:00.000",,"394","West",,"PNTD","PNTD",,"988753","223914"
"S-01626475","Current","S-","Manhattan","MADISON AVENUE",,"EAST   79 STREET",,"EAST   80 STREET",,"E","2023-02-21T00:00:00.000","SI-1881G","EXPRESS MTA BUS DESTINATION PANEL (TEXT TO BE MODIFIED AS REQUIRED)","18.12 X 6",,,"223",,,"PNTD","PNTD","RIVERDALE","994847","222308"
"S-085008","Current","S-","Queens","70 STREET",,"NORTHERN BOULEVARD",,"32 AVENUE",,"E","2001-11-13T00:00:00.000","SP-385C","NO PARKING (SANITATION BROOM SYMBOL) 11:30AM TO 1PM TUES <----> (DON'T LITTER) (SUPERSEDES SP-457C DATED 7-27-99)(SUPERSEDED BY PS-38B)","018 X 012","2019-05-22T00:00:00.000",,"408",,,"PNTD","PNTD",,"1012873","214571"
"S-395094","Current","S-","Queens","B  130 STREET",,"DEAD END",,"ROCKAWAY BEACH BOULEVARD",,"E","2016-07-30T00:00:00.000","PS-33G","NO STANDING FIRE ZONE <-> (SUPERSEDES SP-453B)","018 X 012",,,"478",,,"PNTD","PNTD",,"1026251","149032"
"S-363584","Current","S-","Queens","57 DRIVE",,"GRAND AVENUE",,"59 STREET",,"S","2015-04-07T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"42","East",,"PNTD","PNTD",,"1010603","202284"
"S-493347","Current","S-","Brooklyn","83 STREET",,"7 AVENUE",,"10 AVENUE",,"S","2017-04-24T00:00:00.000","PS-41B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 11:30AM-1PM <-> (SUPERSEDES SP-466C)","018 X 012`",,,"61",,,"PNTD","PNTD",,"978677","165355"
"S-351146","Current","S-","Brooklyn","7 AVENUE",,"83 STREET",,"84 STREET",,"W","2015-01-12T00:00:00.000","PS-39B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 11:30AM-1PM <-> (SUPERSEDES SP-460C)","018 X 012",,,"235",,,"PNTD","PNTD",,"978522","165189"
"S-395092","Current","S-","Queens","FRANKLIN AVENUE",,"COLDEN STREET",,"KISSENA BOULEVARD",,"S","2016-07-30T00:00:00.000","PS-114B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 9AM-10:30AM <-> (SUPERSEDES SP-435C)","018 X 012",,,"690",,,"PNTD","PNTD",,"1032781","214517"
"S-324159","Current","S-","Manhattan","AMSTERDAM AVENUE",,"WEST  186 STREET",,"WEST  187 STREET",,"E","2013-05-16T00:00:00.000","PS-40B","NO PARKING (SANITATION BROOM SYMBOL) THURSDAY 11:30AM-1PM <-> (SUPERSEDES SP-463C)","018 X 012",,,"14",,,"PNTD","PNTD",,"1004030","249405"
"S-352037","Current","S-","Bronx","RESERVOIR OVAL EAST",,"BAINBRIDGE AVENUE",,"HOLT PLACE",,"E","2014-10-15T00:00:00.000","PS-16BA","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11:30AM-1PM --> (SUPERSEDES SP-850CA)","018 X 012",,,"979","South",,"PNTD","PNTD",,"1018391","258671"
"S-390216","Current","S-","Brooklyn","EAST   96 STREET",,"AVENUE N",,"AVENUE M",,"E","2016-09-28T00:00:00.000","PS-171B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 11AM-12:30PM <-> (SUPERSEDES SP-402C)","018 X 012",,,"553",,,"PNTD","PNTD",,"1013768","171076"
"S-104824","Current","S-","Queens","B   34 STREET",,"EDGEMERE AVENUE",,"SPRAYVIEW AVENUE",,"W","2003-08-28T00:00:00.000","SP-128BA","NO STANDING 7AM-4PM SCHOOL DAYS (SINGLE ARROW)(SUPERSEDED BY PS-31GA)","018 X 012","2019-05-22T00:00:00.000",,"110","South",,"PNTD","PNTD",,"1049124","156184"
"S-393917","Current","S-","Brooklyn","LIBERTY AVENUE",,"LINWOOD STREET",,"CLEVELAND STREET",,"N","2016-10-03T00:00:00.000","PS-2D","STAR (SYMBOL) AVO DEPT OF EDUCATION SCHOOL DAYS 7AM-4PM <-> (SUPERSEDES PS-16E) (PUBLIC SCHOOL SIGN)","018 X 024",,,"192",,,"PNTD","PNTD",,"1016436","185696"
"S-337031","Current","S-","Queens","43 AVENUE",,"39 STREET",,"39 PLACE",,"S","2014-05-14T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"185","East",,"PNTD","PNTD",,"1005006","210936"
"P-01327071","Current","P-","Brooklyn","WYCKOFF AVENUE",,"LINDEN STREET",,"GATES AVENUE",,"W","2018-09-17T00:00:00.000","PS-65C","2 HOUR METERED PARKING 8AM-7PM EXCEPT SUNDAY <-> (SUPERSEDES R7-128RB)","018 X 018",,,"22",,,"PNTD","PNTD",,"1008512","194413"
"S-362654","Current","S-","Manhattan","EDGECOMBE AVENUE",,"JUMEL PLACE",,"WEST  167 STREET",,"W","2015-03-26T00:00:00.000","PS-37B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 11:30AM-1PM <-> (SUPERSEDES SP-379C & SP-454C)","018 X 012",,,"549",,,"PNTD","PNTD",,"1002136","244927"
"S-394480","Current","S-","Staten Island","LINCOLN AVENUE",,"BOUNDARY AVENUE",,"HYLAN BOULEVARD",,"E","2016-07-21T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"203",,,"PNTD","PNTD",,"955647","149254"
"S-343500","Current","S-","Brooklyn","9 AVENUE",,"55 STREET",,"54 STREET",,"E","2014-10-20T00:00:00.000","PS-35B","NO PARKING (SANITATION BROOM SYMBOL) THURSDAY 9:30AM-11AM <-> (SUPERSEDES SP-394C)","018 X 012",,,"218",,,"PNTD","PNTD",,"983186","171517"
"S-345815","Current","S-","Brooklyn","LORIMER STREET",,"MONTROSE AVENUE",,"MESEROLE STREET",,"E","2014-11-13T00:00:00.000","PS-10BA","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8AM-9:30AM --> (SUPERSEDES SP-844CA)","018 X 012",,,"223","South",,"PNTD","PNTD",,"998604","197049"
"S-370471","Current","S-","Manhattan","MANGIN STREET",,"DELANCEY STREET","S RDWY","DELANCEY STREET","N RDWY","E","2015-09-16T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"12",,,"PNTD","PNTD",,"990515","199833"
"S-401199","Current","S-","Brooklyn","DITMAS AVENUE",,"EAST   94 STREET",,"EAST   95 STREET",,"S","2017-01-10T00:00:00.000","PS-81E","TRUCK (SYMBOL) TRUCK LOADING ONLY 6AM-6PM EXCEPT SUNDAY <-> (SUPERSEDES SP-579B)","018 X 018",,,"45",,,"PNTD","PNTD",,"1008780","176118"
"S-284011","Current","S-","Queens","35 AVENUE",,"167 STREET",,"168 STREET",,"S","2012-02-01T00:00:00.000","SP-10BA","NO STANDING ANYTIME (SINGLE ARROW) (SUPERSEDED BY PS-1GA)(REPLACES R7-20RA)","018 X 012","2017-06-02T00:00:00.000",,"195","East",,"PNTD","PNTD",,"1040240","218035"
"S-200126","Current","S-","Staten Island","MATTHEWS AVENUE",,"LAWRENCE AVENUE",,"DAVIS AVENUE",,"E","2014-10-20T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"105","West",,"PNTD","PNTD",,"954520","167353"
"S-122086","Current","S-","Manhattan","FDR DRIVE","N","BATTERY PARK",,"DYCKMAN STREET",,"N","2004-08-18T00:00:00.000","SR-493","NO TRUCKS (SYMBOL)","036 X 036",,,"0",,"West","ENGG","ENGG","N/CURB: OPP. W/APEX OF ISL W/CNTLVR SIGN STRUCT @ E 127 ST. & 2 AVE RAMP TO HARLEM R. DR N/B.",,
"S-556485","Current","S-","Brooklyn","CROOKE AVENUE",,"ST PAULS PLACE",,"PARADE PLACE",,"S","2017-05-11T00:00:00.000","PS-50B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9:30AM-11AM <-> (SUPERSEDES SP-63C)","018 X 012",,,"412",,,"PNTD","PNTD",,"994022","176773"
"S-407382","Current","S-","Manhattan","EAST  120 STREET",,"MADISON AVENUE",,"PARK AVENUE",,"S","2016-10-24T00:00:00.000","PS-80B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 11:30AM-1PM <-> (SUPERSEDES SP-361C)","018 X 012",,,"58",,,"PNTD","PNTD",,"1000096","231623"
"S-252834","Current","S-","Staten Island","ROSS LANE",,"AMBOY ROAD",,"OAKDALE STREET",,"W","2011-02-15T00:00:00.000","R7-40R","NO PARKING ANYTIME <----> (SUPERSEDES R7-40 DON'T USE --R7-40)(SUPERSEDED BY SP-854C)","018 X 012","2019-05-22T00:00:00.000",,"199",,,"PNTD","PNTD","#R7512","937808","136103"
"P-01589601","Current","P-","Brooklyn","MANHATTAN AVENUE",,"NORMAN AVENUE",,"BEDFORD AVENUE",,"W","2023-06-21T00:00:00.000","PS-22B","NO PARKING (SANITATION BROOM SYMBOL) 8AM-8:30AM EXCEPT SUNDAY <-> (SUPERSEDES SP-858C)","018 X 012",,,"338",,,"PNTD","PNTD",,"997751","203247"
"S-599389","Current","S-","Brooklyn","EAST   19 STREET",,"AVENUE X",,"AVENUE W",,"E","2017-08-01T00:00:00.000","PS-39B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 11:30AM-1PM <-> (SUPERSEDES SP-460C)","018 X 012",,,"39",,,"PNTD","PNTD",,,
"S-01653280","Current","S-","Brooklyn","NEPTUNE AVENUE",,"WEST   12 STREET",,"STILLWELL AVENUE",,"N","2023-06-21T00:00:00.000","PS-113B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> (SUPERSEDES SP-413C)","018 X 012",,,"102",,,"PNTD","PNTD",,"989812","150370"
"S-540674","Current","S-","Bronx","EAST  138 STREET",,"RIDER AVENUE",,"CANAL PLACE",,"N","2017-06-01T00:00:00.000","PS-161B","NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) MONDAY MIDNIGHT-3AM <-> (SUPERSEDES SP-351C)","018 X 012",,,"109",,,"PNTD","PNTD",,,
"S-094772","Current","S-","Staten Island","DAVIS AVENUE",,"RICHMOND TERRACE",,"DELAFIELD PLACE",,"E","2002-10-03T00:00:00.000","R7-20R","NO STANDING ANYTIME (REPLACED BY SP-10B)","018 X 012","2017-06-02T00:00:00.000",,"92",,,"PNTD","PNTD",,"953527","174058"
"S-291602","Current","S-","Queens","BOWNE STREET",,"LABURNUM AVENUE",,"HOLLY AVENUE",,"W","2012-03-07T00:00:00.000","SP-378C","NO PARKING (SANITATION BROOM SYMBOL) 11AM TO 12:30PM MON <---> (SUPERSEDED BY PS-137B)","018 X 012","2019-05-22T00:00:00.000",,"52",,,"PNTD","PNTD",,"1035435","212930"
"S-334892","Current","S-","Staten Island","OCEAN TERRACE",,"LAGUARDIA AVENUE",,"MANOR ROAD",,"N","2014-03-24T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"40",,,"PNTD","PNTD",,"951490","158587"
"S-384549","Current","S-","Brooklyn","14 AVENUE",,"BAY RIDGE PARKWAY",,"74 STREET",,"E","2016-04-07T00:00:00.000","PS-31B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 8:30AM-10AM <-> (SUPERSEDES SP-464C)","018 X 012",,,"61",,,"PNTD","PNTD",,"982866","164835"
"S-01285926","Current","S-","Queens","KISSENA BOULEVARD",,"71 AVENUE",,"JEWEL AVENUE",,"E","2018-05-08T00:00:00.000","SI-1879G","LOCAL MTA BUS DESTINATION PANEL (TEXT TO BE MODIFIED AS REQUIRED)","18.12 X 6",,,"114",,,"PNTD","PNTD","WHITESTONE","1035545","206031"
"S-130158","Current","S-","Bronx","WILSON AVENUE",,"EAST  215 STREET",,"EAST  214 STREET",,"S","2004-07-08T00:00:00.000","SP-382C","NO PARKING (SANITATION BROOM SYMBOL) 9:30-11AM TUES <--> (DON'T LITTER)(SUPERSEDED BY PS-33B)","018 X 012","2019-05-22T00:00:00.000",,"51",,,"PNTD","PNTD",,"1025324","258694"
"S-389899","Current","S-","Brooklyn","LIVONIA AVENUE",,"VAN SICLEN AVENUE",,"HENDRIX STREET",,"S","2016-08-23T00:00:00.000","PS-113B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> (SUPERSEDES SP-413C)","018 X 012",,,"28",,,"PNTD","PNTD",,"1015227","181778"
"S-325872","Current","S-","Bronx","GLEASON AVENUE",,"CASTLE HILL AVENUE",,"HAVEMEYER AVENUE",,"N","2014-03-24T00:00:00.000","PS-50B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9:30AM-11AM <-> (SUPERSEDES SP-63C)","018 X 012",,,"63",,,"PNTD","PNTD",,"1025551","242435"
"S-291033","Current","S-","Queens","FRANKLIN AVENUE",,"KISSENA BOULEVARD",,"BOWNE STREET",,"S","2012-03-29T00:00:00.000","SP-435C","NO PARKING (SANITATION BROOM SYMBOL) 9-10:30AM TUES <----> (SUPERSEDED BY PS-114B)","018 X 012","2019-05-22T00:00:00.000",,"70",,,"PNTD","PNTD",,"1032893","214619"
"S-352609","Current","S-","Queens","FOREST AVENUE",,"BLEECKER STREET",,"METROPOLITAN AVENUE",,"E","2014-10-14T00:00:00.000","SP-399C","NO PARKING (SANITATION BROOM SYMBOL) 8:30-10AM FRI <----> (SUPERSEDED BY SP-464C DATED 8-2-99) & (SUPERSEDED BY PS-31B)","018 X 012","2019-05-22T00:00:00.000",,"177",,,"PNTD","PNTD",,"1010515","198427"
"S-096892","Current","S-","Queens","MC BRIDE STREET",,"NAMEOKE AVENUE",,"BATTERY ROAD",,"E","2003-02-25T00:00:00.000","R7-20R","NO STANDING ANYTIME (REPLACED BY SP-10B)","018 X 012","2017-06-02T00:00:00.000",,"50",,,"PNTD","PNTD",,"1051825","161170"
"S-388896","Current","S-","Brooklyn","36 STREET",,"5 AVENUE",,"7 AVENUE",,"S","2016-10-25T00:00:00.000","PS-7B","NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) TUESDAY FRIDAY MIDNIGHT-3AM <-> (SUPERSEDES SP-841C)","018 X 012",,,"1100",,,"PNTD","PNTD",,"984512","176453"
"S-286691","Current","S-","Queens","9 AVENUE",,"COLLEGE PLACE",,"119 STREET",,"N","2012-03-05T00:00:00.000","SP-10B","NO STANDING ANYTIME <--->(SUPERSEDED BY PS-1G) (REPLACES R7-20R)","018 X 012","2019-05-22T00:00:00.000",,"539",,,"PNTD","PNTD",,"1026130","226921"
"S-097861","Current","S-","Queens","BEACH CHANNEL DRIVE",,"BEACH   92 STREET",,"CROSS BAY BRIDGE",,"N","1960-08-01T00:00:00.000","R7-40A","NO PARKING ANYTIME (ARROW) (SUPERSEDED BY R7-40RA DON'T USE R7-40A)","012 X 018","2019-05-22T00:00:00.000",,"90","West","West",,,,"1035074","153780"
"S-102157","Current","S-","Queens","161 STREET",,"65 AVENUE",,"HORACE HARDING EXPRESSWAY",,"E","2003-07-29T00:00:00.000","SP-401C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON FRI <----> (SUPERSEDED BY PS-162B)","018 X 012","2019-05-22T00:00:00.000",,"390",,,"PNTD","PNTD",,"1037595","208209"
"S-272029","Current","S-","Queens","37 DRIVE",,"DEAD END",,"108 STREET",,"N","2011-04-29T00:00:00.000","R7-40R","NO PARKING ANYTIME <----> (SUPERSEDES R7-40 DON'T USE --R7-40)(SUPERSEDED BY SP-854C)","018 X 012","2019-05-22T00:00:00.000",,"19",,,"PNTD","PNTD",,"1023632","213939"
"S-398671","Current","S-","Brooklyn","RUSSELL STREET",,"NORMAN AVENUE",,"MESEROLE AVENUE",,"E","2017-02-22T00:00:00.000","PS-7B","NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) TUESDAY FRIDAY MIDNIGHT-3AM <-> (SUPERSEDES SP-841C)","018 X 012",,,"121",,,"PNTD","PNTD",,"999546","204460"
"S-345812","Current","S-","Brooklyn","BRADFORD STREET",,"GLENMORE AVENUE",,"LIBERTY AVENUE",,"E","2014-10-31T00:00:00.000","PS-2GA","NO PARKING ANYTIME --> (SUPERSEDES SP-854CA)","018 X 012",,,"352","North",,"PNTD","PNTD",,"1014028","185110"
"S-138584","Current","S-","Queens","JUNO STREET",,"68 AVENUE",,"69 AVENUE",,"S","2004-12-10T00:00:00.000","SP-388C","NO PARKING (SANITATION BROOM SYMBOL) 9:30-11AM WED <--->(SUPERSEDED BY PS-34B)","018 X 012","2019-05-22T00:00:00.000",,"74",,,"PNTD","PNTD",,"1024467","200227"
"S-469679","Current","S-","Staten Island","HYLAN BOULEVARD",,"OVIS PLACE",,"JUSTIN AVENUE",,"N","2017-01-20T00:00:00.000","PS-7G","NO STANDING MONDAY-FRIDAY 4PM-7PM <-> (SUPERSEDES SP-1121B)","018 X 012",,,"185",,,"PNTD","PNTD",,"947644","141017"
"S-393453","Current","S-","Brooklyn","EAST    8 STREET",,"AVENUE J",,"AVENUE I",,"E","2016-10-06T00:00:00.000","PS-41B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 11:30AM-1PM <-> (SUPERSEDES SP-466C)","018 X 012`",,,"704",,,"PNTD","PNTD",,"993037","167501"
"S-376448","Current","S-","Brooklyn","STATE STREET",,"CLINTON STREET",,"COURT STREET",,"S","2016-01-07T00:00:00.000","PS-193C","PARKING PERMITTED WEDNESDAY 8AM-6PM ONLY <-> (SUPERSEDES SP-155D)","018 X 018",,,"531",,,"PNTD","PNTD",,"986410","190791"
"S-393659","Current","S-","Brooklyn","WILLOUGHBY AVENUE",,"CYPRESS AVENUE",,"ST NICHOLAS AVENUE",,"S","2016-10-07T00:00:00.000","PS-55B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 11AM-12:30PM <-> (SUPERSEDES SP-360C)","018 X 012",,,"251",,,"PNTD","PNTD",,"1006495","196944"
"S-366792","Current","S-","Brooklyn","CORTELYOU ROAD",,"DAHILL ROAD",,"MCDONALD AVENUE",,"S","2015-07-07T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"172",,,"PNTD","PNTD",,"990136","171648"
"S-279859","Current","S-","Queens","23 AVENUE",,"COLLEGE POINT BOULEVARD",,"123 STREET",,"S","1975-01-10T00:00:00.000","R7-40A","NO PARKING ANYTIME (ARROW) (SUPERSEDED BY R7-40RA DON'T USE R7-40A)","012 X 018","2019-05-22T00:00:00.000",,"60","West",,,,,"1026959","222966"
"S-120835","Current","S-","Queens","147 STREET",,"5 AVENUE",,"3 AVENUE",,"E","2004-02-24T00:00:00.000","SP-80BA","NO STANDING 9PM-6AM (SINGLE ARROW)(SUPERSEDED BY PS-108GA)","018 X 012","2019-05-22T00:00:00.000",,"290","North",,"PNTD","PNTD",,"1033368","229217"
"S-323745","Current","S-","Queens","150 STREET",,"71 ROAD",,"72 AVENUE",,"W","2013-07-08T00:00:00.000","SP-401C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON FRI <----> (SUPERSEDED BY PS-162B)","018 X 012","2019-05-22T00:00:00.000",,"173","South",,"PNTD","PNTD",,"1034789","204565"
"S-599244","Current","S-","Brooklyn","DEWITT AVENUE",,"WILLIAMS AVENUE",,"HINSDALE STREET",,"N","2017-05-31T00:00:00.000","PS-16B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11:30AM-1PM <-> (SUPERSEDES SP-850C)","018 X 012",,,"35",,,"PNTD","PNTD",,"1013129","178394"
"S-378618","Current","S-","Queens","HUNTERS POINT AVENUE",,"BORDEN AVENUE",,"GREENPOINT AVENUE",,"S","2016-01-12T00:00:00.000","PS-37G","NO STANDING MONDAY-FRIDAY 7AM-10AM <-> (SUPERSEDES R7-28R)","018 X 012",,,"15",,,"PNTD","PNTD",,"1004091","207666"
"S-369315","Current","S-","Bronx","MT HOPE PLACE",,"MORRIS AVENUE",,"WALTON AVENUE",,"S","2015-07-23T00:00:00.000","PS-31GA","NO STANDING SCHOOL DAYS 7AM-4PM --> (SUPERSEDES SP-279CA)","018 X 012",,,"170","East",,"PNTD","PNTD",,"1009437","248580"
