"job_filing_name","job_type","bin","borough","house_no","street_name","block","lot","zip_code","submitted_date","c_of_o_status","c_of_o_sequence","c_of_o_filing_type","community_board","c_of_o_issuance_date","application_number","latitude","longitude","communitydistrict","citycouncildistrict","censustract2010","buildingidentificationnumber","bbl","ntaname","location_point"
"120099767","ALTERATION TYPE 1","1026947","MANHATTAN","530","WEST 46 STREET","1074","46","10036","2023-07-24T00:00:00.000","CO Issued","41816","Renewal Without Change","104","07/24/2023 15:11:08","CO-000041816","40.762736","-73.99495","104","3","129","1026947","1010740046","Clinton","POINT (-73.99495 40.762736)"
"210178984","ALTERATION TYPE 1","2006496","BRONX","711","MANIDA STREET","2763","29","10474","2023-03-23T00:00:00.000","CO Issued","34598","Renewal Without Change","202","03/24/2023 11:12:36","CO-000034598","40.814588","-73.888434","202","17","93","2006496","2027630029","Hunts Point","POINT (-73.888434 40.814588)"
"101159023","ALTERATION TYPE 1","1005002","MANHATTAN","191","EAST    3 STREET","399","41","10009","2022-12-04T00:00:00.000","CO Issued","29862","Final","103","03/24/2023 14:13:34","CO-000029862","40.723002","-73.983726","103","2","32","1005002","1003990041","East Village","POINT (-73.983726 40.723002)"
"321193418","NEW BUILDING","3424676","BROOKLYN","809","NEPTUNE AVENUE","7247","113","11224","2023-06-14T00:00:00.000","CO Issued","39836","Renewal With Change","313","07/14/2023 12:26:17","CO-000039836","40.579814","-73.976402","313","47","348","3000000","3072470113","Seagate-Coney Island","POINT (-73.976402 40.579814)"
"121188598","ALTERATION TYPE 1","1016889","MANHATTAN","28","EAST 28TH STREET","857","24","10016","2023-03-24T00:00:00.000","CO Issued","35621","Renewal Without Change","105","03/24/2023 10:44:32","CO-000035621","40.743876","-73.985406","105","2","56","1016889","1008570024","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.985406 40.743876)"
"103304657","NEW BUILDING","1045586","MANHATTAN","1305","YORK AVENUE","1464","28","10021","2023-03-22T00:00:00.000","CO Issued","35532","Renewal Without Change","108","03/24/2023 14:17:15","CO-000035532","40.765346","-73.954857","108","5","124","1045586","1014640028","Lenox Hill-Roosevelt Island","POINT (-73.954857 40.765346)"
"122981577","ALTERATION TYPE 1","1046609","MANHATTAN","993","5TH AVENUE","1492","3","10028","2023-03-23T00:00:00.000","CO Issued","35467","Renewal Without Change","108","03/24/2023 08:47:34","CO-000035467","40.777917","-73.963041","108","4","142",,,"Upper East Side-Carnegie Hill","POINT (-73.963041 40.777917)"
"320593684","NEW BUILDING","3425997","BROOKLYN","1255","BUSHWICK AVENUE","3402","7501","11207","2023-06-30T00:00:00.000","CO Issued","39976","Renewal Without Change","304","07/14/2023 11:45:55","CO-000039976","40.687314","-73.914284","304","37","401","3425997","3034027501","Bushwick South","POINT (-73.914284 40.687314)"
"123578734","ALTERATION TYPE 1","1006204","MANHATTAN","84","2ND AVENUE","446","7","10003","2023-03-24T00:00:00.000","CO Issued","35559","Renewal Without Change","103","03/24/2023 12:39:23","CO-000035559","40.726626","-73.989086","103","2","38","1006204","1004460007","East Village","POINT (-73.989086 40.726626)"
"321154399","NEW BUILDING","3068724","BROOKLYN","653","METROPOLITAN AVE","2758","37","11211","2023-06-20T00:00:00.000","CO Issued","40123","Initial","301","07/14/2023 11:14:36","CO-000040123","40.714282","-73.947122","301","34","501","3068724","3027580037","East Williamsburg","POINT (-73.947122 40.714282)"
"402537402","ALTERATION TYPE 1","4439074","QUEENS","36-01","35 AVENUE","644","1","11106","2023-06-29T00:00:00.000","CO Issued","40670","Renewal Without Change","401","07/14/2023 11:18:45","CO-000040670","40.756206","-73.924377","401","26","57","4439074","4006440001","Astoria","POINT (-73.924377 40.756206)"
"121325547","NEW BUILDING","1085119","MANHATTAN","301","EAST 50TH STREET","1343","7503","10022","2023-07-14T00:00:00.000","CO Issued","41295","Renewal Without Change","106","07/14/2023 10:23:56","CO-000041295","40.754734","-73.968161","106","4","98","1085119","1013437503","Turtle Bay-East Midtown","POINT (-73.968161 40.754734)"
"321195817","NEW BUILDING","3425456","BROOKLYN","802","FLUSHING AVENUE","3131","23","11206","2023-07-03T00:00:00.000","CO Issued","40737","Renewal Without Change","304","07/14/2023 22:58:28","CO-000040737","40.701153","-73.940042","304","34","389","3425456","3031310023","Bushwick South","POINT (-73.940042 40.701153)"
"121421130","ALTERATION TYPE 1","1035328","MANHATTAN","475","FIFTH AVENUE","1275","69","10017","2023-07-14T00:00:00.000","CO Issued","40033","Renewal Without Change","105","07/14/2023 11:51:49","CO-000040033","40.752664","-73.98147","105","4","82","1035328","1012750069","Murray Hill-Kips Bay","POINT (-73.98147 40.752664)"
"121333093","ALTERATION TYPE 1","1085460","MANHATTAN","24","LEONARD ST","179","7508","10013","2023-07-14T00:00:00.000","CO Issued","41334","Renewal Without Change","101","07/14/2023 14:55:11","CO-000041334","40.718598","-74.007807","101","1","33","1085460","1001797508","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.007807 40.718598)"
"421133794","NEW BUILDING","4623538","QUEENS","71-82","PARSONS BOULEVARD","6793","231","11365","2023-07-13T00:00:00.000","CO Issued","41251","Initial","408","07/14/2023 14:59:47","CO-000041251","40.72825","-73.811173","408","24","122702",,,"Pomonok-Flushing Heights-Hillcrest","POINT (-73.811173 40.72825)"
"140990961","ALTERATION TYPE 1","1087342","MANHATTAN","350","EAST 82 STREET","1544","7501","10028","2023-03-24T00:00:00.000","CO Issued","35496","Renewal Without Change","108","03/24/2023 13:12:39","CO-000035496","40.774779","-73.952432","108","5","138","1087342","1015447501","Yorkville","POINT (-73.952432 40.774779)"
"421178941","NEW BUILDING","4619893","QUEENS","114-06","ROCKAWAY BEACH BOULEVARD","16166","7501","11694","2023-07-24T00:00:00.000","CO Issued","40840","Renewal Without Change","414","07/24/2023 14:39:39","CO-000040840","40.580278","-73.835588","414","32","938","4619893","4161667501","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","POINT (-73.835588 40.580278)"
"121289505","ALTERATION TYPE 1","1036206","MANHATTAN","485","LEXINGTON AVE","1301","23","10017","2023-03-22T00:00:00.000","CO Issued","35530","Renewal Without Change","106","03/24/2023 10:02:49","CO-000035530","40.754244","-73.973994","106","4","92","1036206","1013010023","Turtle Bay-East Midtown","POINT (-73.973994 40.754244)"
"321588527","ALTERATION TYPE 1","3323423","BROOKLYN","4422","2 AVENUE","735","80","11232","2023-07-03T00:00:00.000","CO Issued","39663","Renewal Without Change","307","07/14/2023 22:40:52","CO-000039663","40.652067","-74.013846","307","38","18","3323423","3007350080","Sunset Park West","POINT (-74.013846 40.652067)"
"321725638","NEW BUILDING","3425829","BROOKLYN","2000","SHORE PARKWAY","6944","165","11214","2023-07-13T00:00:00.000","CO Issued","41264","Renewal Without Change","313","07/14/2023 11:51:39","CO-000041264","40.586996","-73.991953","313","43","314","3187875","3069440165","Gravesend","POINT (-73.991953 40.586996)"
"122498243","ALTERATION TYPE 1","1004699","MANHATTAN","619","EAST 6 STREET","389","51","10009","2023-07-24T00:00:00.000","CO Issued","41820","Renewal Without Change","103","07/24/2023 16:11:27","CO-000041820","40.724036","-73.980518","103","2","2602","1004699","1003890051","Lower East Side","POINT (-73.980518 40.724036)"
"121206827","NEW BUILDING","1091592","MANHATTAN","150","WEST 48TH STREET","1000","55","10105","2023-07-14T00:00:00.000","CO Issued","41132","Initial","105","07/14/2023 14:09:31","CO-000041132","40.759246","-73.982786","105","4","125","1000000","1010000055","Midtown-Midtown South","POINT (-73.982786 40.759246)"
"120650633","ALTERATION TYPE 1","1079952","MANHATTAN","71","SPRING STREET","496","36","10012","2023-07-13T00:00:00.000","CO Issued","32627","Renewal Without Change","102","07/14/2023 08:47:50","CO-000032627","40.722506","-73.997586","102","1","43","1079952","1004960036","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-73.997586 40.722506)"
"104043205","ALTERATION TYPE 1","1076843","MANHATTAN","116","CENTRAL PARK SOUTH","1011","7503","10019","2023-07-14T00:00:00.000","CO Issued","41322","Renewal Without Change","105","07/14/2023 14:53:07","CO-000041322","40.765978","-73.976972","105","4","137","1076843","1010117503","Midtown-Midtown South","POINT (-73.976972 40.765978)"
"123453654","ALTERATION TYPE 1","1024877","MANHATTAN","1740","BROADWAY","1027","20","10019","2023-07-14T00:00:00.000","CO Issued","41319","Renewal Without Change","105","07/14/2023 14:36:48","CO-000041319","40.765098","-73.982095","105","4","137","1024877","1010270020","Midtown-Midtown South","POINT (-73.982095 40.765098)"
"321827181","ALTERATION TYPE 1","3066753","BROOKLYN","574","MANHATTAN AVE","2680","37","11222","2023-07-13T00:00:00.000","CO Issued","41275","Renewal Without Change","301","07/14/2023 16:24:28","CO-000041275","40.722658","-73.950131","301","33","569","3066753","3026800037","Greenpoint","POINT (-73.950131 40.722658)"
"321264396","ALTERATION TYPE 1","3029966","BROOKLYN","1350","BEDFORD AVENUE","1205","28","11216","2023-06-08T00:00:00.000","CO Issued","39572","Final","308","07/14/2023 21:52:04","CO-000039572","40.677214","-73.952718","308","35","221","3029966","3012050028","Crown Heights North","POINT (-73.952718 40.677214)"
"220457805","ALTERATION TYPE 1","2008383","BRONX","62","WEST TREMONT AVE.","2862","8","10453","2023-07-06T00:00:00.000","CO Issued","40886","Initial","205","07/14/2023 10:48:22","CO-000040886","40.851489","-73.91178","205","14","217","2008383","2028620008","University Heights-Morris Heights","POINT (-73.91178 40.851489)"
"210179661","ALTERATION TYPE 1","2004844","BRONX","995","UNION AVENUE","2669","40","10459","2023-06-23T00:00:00.000","CO Issued","40357","Initial","203","07/14/2023 16:14:21","CO-000040357","40.823814","-73.901426","203","17","133","2004844","2026690040","Morrisania-Melrose","POINT (-73.901426 40.823814)"
"420600200","ALTERATION TYPE 1","4439654","QUEENS","15-35","126 STREET","4092","1","11356","2023-07-24T00:00:00.000","CO Issued","41305","Renewal Without Change","407","07/24/2023 14:42:37","CO-000041305","40.784644","-73.842133","407","19","925","4439654","4040920001","College Point","POINT (-73.842133 40.784644)"
"123035624","NEW BUILDING","1059296","MANHATTAN","11","HANCOCK PLACE","1951","7501","10027","2023-06-19T00:00:00.000","CO Issued","39932","Renewal Without Change","109","07/14/2023 08:46:30","CO-000039932","40.810581","-73.953916","109","9","20901","1059296","1019510007","Morningside Heights","POINT (-73.953916 40.810581)"
"S00769225","New Building","5175641","STATEN ISLAND","60GAR","RIDGECREST AVENUE","5297","35","10312","2023-07-13T00:00:00.000","CO Issued","41273","Final","503","07/24/2023 15:36:34","CO-000041273","40.536038","-74.155542","503","51","15601",,,"Great Kills","POINT (-74.155542 40.536038)"
"421231893","ALTERATION TYPE 1","4618218","QUEENS","21-30","44TH DRIVE","78","7502","11101","2023-06-26T00:00:00.000","CO Issued","40427","Renewal Without Change","402","07/14/2023 11:23:00","CO-000040427","40.748026","-73.946969","402","26","7","4000000","4000787502","Hunters Point-Sunnyside-West Maspeth","POINT (-73.946969 40.748026)"
"M00526077","Alteration CO","1036465","MANHATTAN","375","PARK AVENUE","1307","1","10022","2023-07-20T00:00:00.000","CO Issued","41609","Renewal Without Change","105","07/24/2023 11:26:00","CO-000041609","40.758786","-73.972801","105","4","100","1036465","1013070001","Turtle Bay-East Midtown","POINT (-73.972801 40.758786)"
"302275295","ALTERATION TYPE 1","3143472","BROOKLYN","514","60 STREET","5783","11","11220","2023-06-01T00:00:00.000","CO Issued","39188","Final","307","07/14/2023 11:37:04","CO-000039188","40.639144","-74.015623","307","38","122","3143472","3057830011","Sunset Park West","POINT (-74.015623 40.639144)"
"321193285","NEW BUILDING","3001020","BROOKLYN","561","PACIFIC STREET","186","7503","11217","2023-06-30T00:00:00.000","CO Issued","39977","Renewal Without Change","302","07/14/2023 11:32:24","CO-000039977","40.684037","-73.979427","302","33","39","3001020","3001860042","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","POINT (-73.979427 40.684037)"
"420665499","NEW BUILDING","4623596","QUEENS","26-24","4 STREET","910","9","11102","2023-06-22T00:00:00.000","CO Issued","40299","Initial","401","07/14/2023 14:43:40","CO-000040299","40.775699","-73.932873","401","22","87","4020661","4009100009","Old Astoria","POINT (-73.932873 40.775699)"
"100619957","ALTERATION TYPE 1","1012256","MANHATTAN","PIER 59","NORTH RIVER","662","11","10011","2022-12-01T00:00:00.000","CO Issued","29695","Renewal Without Change","104","12/01/2022 15:48:25","CO-000029695",,,,,,,,,
"104044133","NEW BUILDING","1012048","MANHATTAN","469","WEST STREET","640","7501","10014","2023-05-09T00:00:00.000","CO Issued","37725","Renewal With Change","102","07/14/2023 15:10:23","CO-000037725","40.7371","-74.009934","102","3","79","1012048","1006407501","West Village","POINT (-74.009934 40.7371)"
"121204017","NEW BUILDING","1090575","MANHATTAN","415","COLUMBUS AVENUE","1130","1","10024","2023-05-02T00:00:00.000","CO Issued","37549","Renewal With Change","107","06/05/2023 10:31:37","CO-000037549","40.781609","-73.975728","107","6","165","1090575","1011300001","Upper West Side","POINT (-73.975728 40.781609)"
"120615218","ALTERATION TYPE 1","1006422","MANHATTAN","331","EAST 9TH STREET","451","46","10003","2023-06-05T00:00:00.000","CO Issued","39359","Renewal Without Change","103","06/05/2023 15:36:04","CO-000039359","40.728827","-73.986373","103","2","40","1006422","1004510046","East Village","POINT (-73.986373 40.728827)"
"110393636","ALTERATION TYPE 1","1022669","MANHATTAN","132","WEST 47TH STREET","999","48","10036","2023-03-13T00:00:00.000","CO Issued","32448","Renewal Without Change","105","07/24/2023 10:53:00","CO-000032448","40.758461","-73.982869","105","4","125","1022669","1009990048","Midtown-Midtown South","POINT (-73.982869 40.758461)"
"321383702","NEW BUILDING","3428706","BROOKLYN","62","PENNSYLVANIA AVENUE","3669","22","11207","2023-06-30T00:00:00.000","CO Issued","40549","Renewal Without Change","305","07/14/2023 16:15:00","CO-000040549","40.676538","-73.897068","305","37","1198","3083275","3036690022","East New York","POINT (-73.897068 40.676538)"
"321210881","NEW BUILDING","3426241","BROOKLYN","145","14 STREET","1033","7505","11215","2023-01-30T00:00:00.000","CO Issued","32637","Final","306","07/24/2023 11:57:18","CO-000032637","40.668053","-73.99269","306","39","117","3000000","3010330063","Park Slope-Gowanus","POINT (-73.99269 40.668053)"
"210182274","ALTERATION TYPE 1","2012952","BRONX","2046","MAPES AVENUE","3108","1","10460","2023-05-10T00:00:00.000","CO Issued","38029","Initial","206","06/05/2023 16:41:10","CO-000038029","40.845689","-73.886318","206","15","36501","2012952","2031080001","East Tremont","POINT (-73.886318 40.845689)"
"120471934","ALTERATION TYPE 1","1012154","MANHATTAN","91","HORATIO STREET","643","1","10014","2023-06-05T00:00:00.000","CO Issued","38763","Renewal Without Change","102","06/05/2023 09:44:50","CO-000038763","40.738763","-74.008332","102","3","79","1012154","1006430001","West Village","POINT (-74.008332 40.738763)"
"121332968","ALTERATION TYPE 1","1023728","MANHATTAN","109","WEST 57 STREET","1010","7507","10019","2023-06-02T00:00:00.000","CO Issued","39316","Renewal With Change","105","07/14/2023 16:48:10","CO-000039316","40.764537","-73.977687","105","4","137","1023728","0","Midtown-Midtown South","POINT (-73.977687 40.764537)"
"123593129","ALTERATION TYPE 1","1013105","MANHATTAN","161","8TH AVENUE","742","34","10011","2023-06-05T00:00:00.000","CO Issued","39335","Renewal Without Change","104","06/05/2023 10:02:50","CO-000039335","40.742346","-74.00065","104","3","89","1013105","1007420034","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-74.00065 40.742346)"
"320912358","NEW BUILDING","3395434","BROOKLYN","40","DEBEVOISE STREET","3127","7501","11206","2023-03-22T00:00:00.000","CO Issued","35543","Final","301","07/14/2023 16:05:52","CO-000035543","40.701719","-73.941311","301","34","491","3395434","3031277501","East Williamsburg","POINT (-73.941311 40.701719)"
"321592246","NEW BUILDING","3429055","BROOKLYN","627","FRANKLIN AVENUE","1211","3","11238","2023-06-26T00:00:00.000","CO Issued","40384","Final","308","07/24/2023 16:42:10","CO-000040384","40.677031","-73.95566","308","35","221","3000000","3012110003","Crown Heights North","POINT (-73.95566 40.677031)"
"302585432","NEW BUILDING","3427332","BROOKLYN","585","GEORGIA AVENUE","3838","18","11207","2023-07-11T00:00:00.000","CO Issued","41140","Renewal Without Change","305","07/24/2023 10:52:46","CO-000041140","40.662016","-73.895307","305","42","1128","3085491","3038380018","East New York (Pennsylvania Ave)","POINT (-73.895307 40.662016)"
