"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"216351812","2020-08-07T00:00:00.000","14:40:00","BRONX",,"48","0",,,"false","18-24","M","BLACK","25-44","M","BLACK HISPANIC","1013656.750000000000000","251677.296875000000000","40.857430143000045","-73.893696342999988","POINT (-73.89369634299999 40.857430143000045)"
"87447312","2012-10-26T00:00:00.000","21:57:00","BROOKLYN",,"71","0",,"BEAUTY/NAIL SALON","false",,,,"25-44","M","BLACK","995208.875000000000000","179222.718750000000000","40.658603091000032","-73.960503302999939","POINT (-73.96050330299994 40.65860309100003)"
"152967559","2016-05-11T00:00:00.000","16:40:00","BROOKLYN",,"81","0",,,"false",,,,"25-44","M","BLACK","1006141.000000000000000","187525.890625000000000","40.681373161000067","-73.921074629999964","POINT (-73.92107462999996 40.68137316100007)"
"71863154","2010-03-22T00:00:00.000","11:12:00","MANHATTAN",,"23","0",,,"false","18-24","M","BLACK","<18","M","BLACK","999562.500000000000000","229195.406250000000000","40.795759457000031","-73.944698204999952","POINT (-73.94469820499995 40.79575945700003)"
"25544431","2006-11-30T00:00:00.000","23:00:00","BRONX",,"52","0",,,"false","18-24","M","BLACK HISPANIC","<18","M","BLACK HISPANIC","1017541.562500000000000","255918.875000000000000","40.869058190000032","-73.879631730999961","POINT (-73.87963173099996 40.86905819000003)"
"70881714","2010-01-24T00:00:00.000","01:30:00","BRONX",,"46","0",,,"false","<18","M","BLACK HISPANIC","<18","M","WHITE HISPANIC","1012119.437500000000000","252872.531250000000000","40.860715688000028","-73.899248737999983","POINT (-73.89924873799998 40.860715688000035)"
"72616285","2010-05-09T00:00:00.000","01:58:00","BRONX",,"46","0",,"MULTI DWELL - APT BUILD","true","18-24","M","BLACK","<18","F","BLACK","1009853.500000000000000","247502.562500000000000","40.845983589000070","-73.907460985999933","POINT (-73.90746098599993 40.84598358900007)"
"32949484","2007-07-07T00:00:00.000","04:15:00","BROOKLYN",,"79","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","M","BLACK","999281.687500000000000","192768.875000000000000","40.695778254000061","-73.945793804999937","POINT (-73.94579380499994 40.69577825400006)"
"76623745","2010-12-28T00:00:00.000","19:57:00","STATEN ISLAND",,"120","0",,"GROCERY/BODEGA","false","18-24","M","BLACK","18-24","M","BLACK HISPANIC","946912.937500000000000","171155.484375000000000","40.636388357000044","-74.134527486999957","POINT (-74.13452748699996 40.636388357000044)"
"85578750","2012-07-04T00:00:00.000","01:30:00","QUEENS",,"101","0",,"MULTI DWELL - APT BUILD","false","18-24","M","BLACK","18-24","M","BLACK","1043389.375000000000000","154069.921875000000000","40.589373418000037","-73.787071196999989","POINT (-73.78707119699999 40.58937341800004)"
"56320324","2009-02-04T00:00:00.000","16:32:00","BROOKLYN",,"60","0",,,"false","18-24","M","WHITE HISPANIC","18-24","M","BLACK","986122.000000000000000","149018.000000000000000","40.575703975000067","-73.993262722999987","POINT (-73.99326272299999 40.57570397500007)"
"85491311","2012-06-28T00:00:00.000","23:29:00","BROOKLYN",,"73","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","1005932.687500000000000","181716.578125000000000","40.665428419000079","-73.921844374999978","POINT (-73.92184437499998 40.66542841900008)"
"230448906","2021-07-04T00:00:00.000","02:00:00","BRONX",,"42","0",,,"false",,,,"25-44","F","WHITE HISPANIC","1012450","243371","40.83463574800004","-73.89809365899998","POINT (-73.89809365899998 40.83463574800004)"
"24335997","2006-09-16T00:00:00.000","01:26:00","BRONX",,"46","0",,,"false","UNKNOWN","U","UNKNOWN","18-24","M","BLACK HISPANIC","1009887.687500000000000","247975.375000000000000","40.847281221000060","-73.907335610999951","POINT (-73.90733561099995 40.84728122100006)"
"140088780","2014-12-05T00:00:00.000","17:55:00","QUEENS",,"113","0",,"PVT HOUSE","true","<18","M","ASIAN / PACIFIC ISLANDER","25-44","M","BLACK","1046405.000000000000000","187112.640625000000000","40.680047740000077","-73.775909196999976","POINT (-73.77590919699998 40.680047740000084)"
"35920684","2007-11-25T00:00:00.000","14:37:00","QUEENS",,"114","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK","1009724.750000000000000","215120.968750000000000","40.757105391000039","-73.908049187999950","POINT (-73.90804918799996 40.75710539100004)"
"214184464","2020-06-13T00:00:00.000","23:02:00","MANHATTAN",,"25","0",,,"false",,,,"45-64","M","BLACK","1000844.875000000000000","233656.953125000000000","40.808002865000049","-73.940055701999938","POINT (-73.94005570199994 40.80800286500005)"
"196364281","2019-04-23T00:00:00.000","22:54:00","BRONX",,"47","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","1030385.750000000000000","260908.468750000000000","40.882695278000028","-73.833157732999950","POINT (-73.83315773299995 40.88269527800003)"
"87898766","2012-11-30T00:00:00.000","06:03:00","STATEN ISLAND",,"120","0",,"PVT HOUSE","true","18-24","M","BLACK","18-24","M","BLACK","949416.687500000000000","171109.890625000000000","40.636273413000026","-74.125506211999948","POINT (-74.12550621199995 40.636273413000026)"
"68296785","2009-11-29T00:00:00.000","03:30:00","MANHATTAN",,"7","0",,,"false","18-24","M","BLACK HISPANIC","18-24","F","BLACK HISPANIC","988427.562500000000000","200321.718750000000000","40.716520811000066","-73.984931530999972","POINT (-73.98493153099997 40.716520811000066)"
"79196799","2011-06-07T00:00:00.000","23:10:00","BRONX",,"43","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","1022125.625000000000000","238820.171875000000000","40.822108844000070","-73.863154093999981","POINT (-73.86315409399998 40.82210884400007)"
"73600076","2010-07-09T00:00:00.000","12:54:00","QUEENS",,"113","0",,"PVT HOUSE","true","65+","M","BLACK","45-64","F","BLACK","1050658.125000000000000","192747.125000000000000","40.695482167000080","-73.760519612999985","POINT (-73.76051961299999 40.69548216700008)"
"158263711","2016-11-05T00:00:00.000","23:35:00","MANHATTAN",,"23","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","1000700.437500000000000","227655.015625000000000","40.791529456000035","-73.940592156999969","POINT (-73.94059215699997 40.791529456000035)"
"25078540","2006-10-31T00:00:00.000","20:19:00","QUEENS",,"105","0",,,"true",,,,"25-44","M","BLACK","1057398.625000000000000","193985.203125000000000","40.698827243000039","-73.736198629999933","POINT (-73.73619862999993 40.69882724300004)"
"50685010","2008-08-31T00:00:00.000","20:50:00","BROOKLYN",,"88","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","990500.062500000000000","193304.578125000000000","40.697259192000047","-73.977461816999948","POINT (-73.97746181699995 40.69725919200005)"
"199467225","2019-07-08T00:00:00.000","17:40:00","BROOKLYN",,"71","0",,"MULTI DWELL - APT BUILD","false","18-24","M","BLACK","25-44","M","BLACK","1002948.437500000000000","182617.640625000000000","40.667908440000076","-73.932598850999966","POINT (-73.93259885099998 40.667908440000076)"
"24347272","2006-09-15T00:00:00.000","22:32:00","BROOKLYN",,"83","0",,"MULTI DWELL - PUBLIC HOUS","false","UNKNOWN","M","BLACK","25-44","M","BLACK","1006822.500000000000000","193513.781250000000000","40.697806828000068","-73.918597456999976","POINT (-73.91859745699998 40.69780682800007)"
"137813042","2014-07-20T00:00:00.000","18:56:00","BROOKLYN",,"73","0",,,"false",,,,"18-24","M","BLACK","1008227.937500000000000","183789.343750000000000","40.671111778000068","-73.913563586999942","POINT (-73.91356358699994 40.67111177800007)"
"74805996","2010-09-28T00:00:00.000","01:38:00","BROOKLYN",,"70","0",,,"false",,,,"18-24","M","BLACK","995751.750000000000000","166273.968750000000000","40.623060856000052","-73.958568737999940","POINT (-73.95856873799994 40.62306085600005)"
"93853480","2013-12-03T00:00:00.000","01:02:00","MANHATTAN",,"25","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK HISPANIC","18-24","M","BLACK","1002071.125000000000000","234334.062500000000000","40.809858955000038","-73.935624315999974","POINT (-73.93562431599997 40.80985895500004)"
"80880412","2011-09-25T00:00:00.000","03:15:00","BRONX",,"46","0",,,"false",,,,"18-24","F","BLACK","1011710.562500000000000","248986.343750000000000","40.850050549000059","-73.900742806999972","POINT (-73.90074280699997 40.85005054900006)"
"23354129","2006-07-09T00:00:00.000","00:05:00","QUEENS",,"105","0",,,"false","UNKNOWN","M","BLACK","18-24","M","BLACK","1057636.000000000000000","203954.000000000000000","40.726187130000028","-73.735233903999983","POINT (-73.73523390399998 40.72618713000003)"
"140697084","2015-01-24T00:00:00.000","05:40:00","QUEENS",,"105","0",,"PVT HOUSE","false","25-44","M","BLACK","45-64","F","BLACK","1053348.250000000000000","178228.296875000000000","40.655610814000056","-73.750967348999950","POINT (-73.75096734899995 40.655610814000056)"
"66101680","2009-09-23T00:00:00.000","17:40:00","QUEENS",,"103","0",,,"false","18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1035924.000000000000000","194283.000000000000000","40.699796073000073","-73.813642036999966","POINT (-73.81364203699997 40.69979607300007)"
"88160398","2012-12-17T00:00:00.000","18:08:00","MANHATTAN",,"23","0",,"BEAUTY/NAIL SALON","false",,,,"<18","M","BLACK","1000577.000000000000000","228028.000000000000000","40.792553427000030","-73.941037032999986","POINT (-73.94103703299999 40.79255342700003)"
"67692447","2009-11-10T00:00:00.000","01:25:00","BROOKLYN",,"88","0",,,"false","UNKNOWN","U","UNKNOWN","18-24","M","BLACK","990381.000000000000000","188869.000000000000000","40.685084634000077","-73.977895228999955","POINT (-73.97789522899996 40.685084634000084)"
"197706724","2019-05-28T00:00:00.000","03:10:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC","1006698.750000000000000","233128.171875000000000","40.806538574000058","-73.918911497999943","POINT (-73.91891149799994 40.80653857400006)"
"23501822","2006-07-22T00:00:00.000","04:22:00","BROOKLYN",,"77","0",,"MULTI DWELL - APT BUILD","false","18-24","M","BLACK","25-44","M","BLACK","997689.250000000000000","184653.203125000000000","40.673505148000061","-73.951552675999949","POINT (-73.95155267599995 40.67350514800006)"
"229542172","2021-06-14T00:00:00.000","21:20:00","QUEENS",,"103","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","1041409","193095","40.696501571000056","-73.79387084199995","POINT (-73.79387084199995 40.696501571000056)"
"11118192","2006-04-17T00:00:00.000","21:00:00","BRONX",,"41","0",,,"true","25-44","M","BLACK","<18","M","WHITE HISPANIC","1014641.687500000000000","240067.515625000000000","40.825561366000045","-73.890188417999980","POINT (-73.89018841799998 40.825561366000045)"
"92386266","2013-08-31T00:00:00.000","03:41:00","BROOKLYN",,"73","0",,,"false",,,,"18-24","M","BLACK","1009205.187500000000000","180903.718750000000000","40.663188681000065","-73.910051389999978","POINT (-73.91005138999998 40.663188681000065)"
"72627098","2010-05-07T00:00:00.000","00:11:00","QUEENS",,"100","0",,,"false",,,,"18-24","M","BLACK","1036573.000000000000000","154459.000000000000000","40.590484214000071","-73.811610337999980","POINT (-73.81161033799998 40.59048421400007)"
"236094286","2021-11-09T00:00:00.000","16:44:00","BRONX",,"47","0",,,"false",,,,"25-44","M","BLACK","1030896","263028","40.88851003500002","-73.83129772599993","POINT (-73.83129772599993 40.88851003500002)"
"141680565","2015-03-26T00:00:00.000","14:47:00","QUEENS",,"113","0",,,"true","18-24","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER","1047796.000000000000000","194750.000000000000000","40.701000588000056","-73.770822100999965","POINT (-73.77082210099996 40.701000588000056)"
"220863880","2020-11-22T00:00:00.000","13:19:00","BROOKLYN",,"75","0",,,"false","18-24","M","BLACK","25-44","M","WHITE HISPANIC","1012525.000000000000000","184442.000000000000000","40.672890492000079","-73.898070419999954","POINT (-73.89807041999995 40.67289049200008)"
"26022835","2006-12-31T00:00:00.000","04:14:00","BRONX",,"52","0",,,"true","25-44","M","WHITE HISPANIC","18-24","M","BLACK","1013985.562500000000000","256643.718750000000000","40.871060359000069","-73.892485653999984","POINT (-73.89248565399998 40.87106035900007)"
"146477563","2015-09-27T00:00:00.000","21:45:00","QUEENS",,"113","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1049097.000000000000000","195242.000000000000000","40.702341570000044","-73.766125313999964","POINT (-73.76612531399996 40.702341570000044)"
"167343776","2017-07-23T00:00:00.000","23:21:00","BRONX",,"47","0",,,"false",,,,"<18","M","BLACK HISPANIC","1028128.937500000000000","258789.671875000000000","40.876891356000044","-73.841333051999982","POINT (-73.84133305199998 40.876891356000044)"
"45496103","2008-04-10T00:00:00.000","16:15:00","BRONX",,"46","0",,,"false",,,,"18-24","M","BLACK","1007434.937500000000000","248210.031250000000000","40.847932063000030","-73.916200107999941","POINT (-73.91620010799994 40.84793206300003)"
"72083623","2010-04-05T00:00:00.000","02:00:00","MANHATTAN",,"14","0",,,"false","<18","F","BLACK HISPANIC","18-24","F","BLACK","985764.000000000000000","213806.000000000000000","40.753532701000040","-73.994536891999985","POINT (-73.99453689199999 40.75353270100004)"
"34720462","2007-09-30T00:00:00.000","01:50:00","BRONX",,"43","0",,,"false","UNKNOWN","M","UNKNOWN","25-44","M","BLACK HISPANIC","1017771.687500000000000","240710.281250000000000","40.827314249000040","-73.878875719999940","POINT (-73.87887571999994 40.82731424900004)"
"189046703","2018-10-19T00:00:00.000","17:40:00","MANHATTAN",,"34","0",,,"false","18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1003835.750000000000000","251294.390625000000000","40.856406429000060","-73.929200260999949","POINT (-73.92920026099995 40.85640642900006)"
"234475687","2021-10-04T00:00:00.000","13:10:00","QUEENS",,"101","0",,,"true","45-64","M","BLACK","25-44","M","BLACK","1052820","159593","40.60446515900002","-73.75306051399998","POINT (-73.75306051399998 40.60446515900002)"
"207572465","2020-01-07T00:00:00.000","13:30:00","QUEENS",,"101","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK HISPANIC","1053493.500000000000000","161530.234375000000000","40.609777213000029","-73.750615191999941","POINT (-73.75061519199994 40.60977721300003)"
"197953467","2019-06-01T00:00:00.000","22:12:00","BRONX",,"41","0",,,"false","18-24","M","BLACK","<18","M","BLACK","1015286.750000000000000","235983.609375000000000","40.814349959000026","-73.887876529999971","POINT (-73.88787652999997 40.814349959000026)"
"53790045","2008-11-05T00:00:00.000","02:14:00","BRONX",,"49","0",,"GAS STATION","true",,,,"25-44","M","WHITE HISPANIC","1020787.937500000000000","248466.828125000000000","40.848591737000049","-73.867934701999957","POINT (-73.86793470199996 40.84859173700005)"
"206843560","2019-12-25T00:00:00.000","22:50:00","BRONX",,"41","0",,,"false",,,,"18-24","M","BLACK HISPANIC","1013774.562500000000000","238189.859375000000000","40.820410675000062","-73.893329822999988","POINT (-73.89332982299999 40.82041067500006)"
"60025212","2009-03-28T00:00:00.000","02:45:00","BROOKLYN",,"73","0",,,"false","UNKNOWN","U","UNKNOWN","25-44","M","BLACK","1009530.437500000000000","186365.609375000000000","40.678179422000028","-73.908858555999984","POINT (-73.90885855599998 40.67817942200003)"
"138632299","2014-09-10T00:00:00.000","14:30:00","STATEN ISLAND",,"120","2",,"MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK","25-44","F","BLACK","951319.375000000000000","171305.796875000000000","40.636818411000036","-74.118651774999989","POINT (-74.11865177499999 40.636818411000036)"
"33227816","2007-07-22T00:00:00.000","22:02:00","MANHATTAN",,"7","0",,"MULTI DWELL - PUBLIC HOUS","false","<18","M","WHITE HISPANIC","<18","M","WHITE HISPANIC","989183.062500000000000","201182.421875000000000","40.718882845000053","-73.982205548999957","POINT (-73.98220554899996 40.71888284500005)"
"78656424","2011-05-10T00:00:00.000","17:29:00","MANHATTAN",,"26","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","18-24","M","BLACK","996660.062500000000000","235153.453125000000000","40.812117211000043","-73.955169751999961","POINT (-73.95516975199996 40.81211721100004)"
"74962970","2010-10-07T00:00:00.000","13:45:00","QUEENS",,"113","0",,"PVT HOUSE","false","18-24","M","BLACK","25-44","M","BLACK","1049392.375000000000000","183620.593750000000000","40.670441410000080","-73.765172383999982","POINT (-73.76517238399998 40.67044141000009)"
"206873499","2019-12-27T00:00:00.000","22:40:00","QUEENS",,"113","0",,,"false",,,,"25-44","M","BLACK","1053271.875000000000000","196881.187500000000000","40.706809158000056","-73.751051554999947","POINT (-73.75105155499995 40.706809158000056)"
"65640276","2009-09-10T00:00:00.000","21:40:00","BRONX",,"46","0",,,"false","UNKNOWN","U","UNKNOWN","18-24","M","BLACK","1006804.125000000000000","250027.187500000000000","40.852921252000044","-73.918474048999940","POINT (-73.91847404899995 40.852921252000044)"
"69526317","2010-01-03T00:00:00.000","05:16:00","BRONX",,"47","0",,"BAR/NIGHT CLUB","false","UNKNOWN","U","UNKNOWN","18-24","M","BLACK","1021659.250000000000000","256780.625000000000000","40.871406938000064","-73.864738937999959","POINT (-73.86473893799996 40.871406938000064)"
