"building_id","bin","street_address","borocode","block","lot","bqi","aep_order","discharged_7a","hpd_vacate_order","dob_vacate_order","harassment_finding","date_added","borough","zipcode","latitude","longitude","community_board","council_district","bbl","census_tract","nta_neighborhood_tabulation"
"97351","2002416","1242 MORRIS AVENUE","2","2439","30","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.834437","-73.913393","204","16","2024390030","17701","BX0401"
"97534","2013995","2261 MORRIS AVENUE","2","3182","40","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.857402","-73.902366","205","14","2031820040","239","BX0503"
"97540","2013992","2275 MORRIS AVENUE","2","3182","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.857618","-73.902229","205","14","2031820031","239","BX0503"
"97606","2017492","2705 MORRIS AVENUE","2","3317","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.8679","-73.895648","207","14","2033170049","40304","BX0702"
"97608","2017476","2710 MORRIS AVENUE","2","3316","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.867919","-73.895604","207","14","2033160020","40304","BX0702"
"98123","2008240","31 MT HOPE PLACE","2","2852","30","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.849226","-73.910135","205","14","2028520030","23301","BX0502"
"99210","2008779","1525 NELSON AVENUE","2","2874","107","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.845407","-73.920145","205","14","2028740107","21301","BX0501"
"99518","2026282","2001 NEWBOLD AVENUE","2","3805","78","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10462","40.832627","-73.856907","209","18","2038050078","92","BX0903"
"100414","2056937","3435 OLINVILLE AVENUE","2","4627","29","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.876438","-73.868109","212","12","2046270029","376","BX1201"
"100586","2026272","1265 OLMSTEAD AVENUE","2","3805","43","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10462","40.833162","-73.854496","209","18","2038050043","92","BX0903"
"100587","2026596","1266 OLMSTEAD AVENUE","2","3814","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10462","40.8332","-73.854481","209","18","2038140001","92","BX0903"
"101319","2011312","4464 PARK AVENUE","2","3037","57","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.854053","-73.895698","206","15","2030370057","395","BX0602"
"101337","2011173","4535 PARK AVENUE","2","3030","159","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.855668","-73.894749","206","15","2030300159","38304","BX0603"
"101347","2011211","4585 PARK AVENUE","2","3031","63","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.856947","-73.893814","206","15","2030310063","38304","BX0603"
"101348","2011210","4589 PARK AVENUE","2","3031","60","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.857166","-73.893647","206","15","2030310060","38304","BX0603"
"101364","2011229","4683 PARK AVENUE","2","3032","54","Yes","No","No","Yes","Yes","No","2022-06-24T00:00:00.000","BRONX","10458","40.858699","-73.892513","206","15","2030320054","38304","BX0603"
"101924","2055849","3011 PAULDING AVENUE","2","4576","51","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10469","40.869872","-73.858541","212","12","2045760051","342","BX1104"
"102706","2071872","716 PENFIELD STREET","2","5113","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10470","40.904896","-73.849115","212","11","2051130038","442","BX1203"
"102887","2017938","3050 PERRY AVENUE","2","3333","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.87241","-73.879883","207","11","2033330009","425","BX0703"
"102974","2018385","3336 PERRY AVENUE","2","3348","20","No","Yes","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.878215","-73.874644","207","11","2033480020","42902","BX0703"
"103016","2009144","1840 PHELAN PLACE","2","2879","235","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.853125","-73.916535","205","14","2028790235","24501","BX0501"
"104258","2005040","1095 PROSPECT AVENUE","2","2680","77","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10459","40.825854","-73.899063","203","17","2026800077","131","BX0202"
"104464","2012840","2363 PROSPECT AVENUE","2","3102","37","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","BRONX","10458","40.853176","-73.882987","206","15","2031020037","393","BX0603"
"105950","2015310","2755 RESERVOIR AVENUE","2","3249","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.869868","-73.898736","208","14","2032490038","26702","BX0801"
"107125","2017831","3535 ROCHAMBEAU AVENUE","2","3328","171","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.882408","-73.879058","207","11","2033280171","43101","BX0703"
"107669","2041705","1417 ROWLAND STREET","2","3973","34","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10461","40.837954","-73.845924","210","18","2039730034","202","BX1001"
"107798","2013567","2342 RYER AVENUE","2","3151","17","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.858128","-73.898631","205","15","2031510017","38301","BX0503"
"107803","2013577","2376 RYER AVENUE","2","3152","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.859303","-73.898076","205","15","2031520001","23702","BX0503"
"108464","2015102","2285 SEDGWICK AVENUE","2","3234","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.861533","-73.909739","207","14","2032340049","257","BX0701"
"108628","2007821","1515 SELWYN AVENUE","2","2819","51","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.840838","-73.910309","204","16","2028190051","225","BX0403"
"108629","2007823","1534 SELWYN AVENUE","2","2820","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.841242","-73.910388","204","16","2028200009","225","BX0403"
"108960","2022208","2025 SEWARD AVENUE","2","3607","2","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10473","40.820442","-73.853656","209","18","2036070002","74","BX0903"
"109228","2061682","3153 SEYMOUR AVENUE","2","4759","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10469","40.871432","-73.846479","212","12","2047590019","364","BX1202"
"109328","2003078","1220 SHAKESPEARE AVENUE","2","2506","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.837444","-73.92328","204","16","2025060024","199","BX0402"
"109419","2002734","1060 SHERIDAN AVENUE","2","2456","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.830777","-73.918674","204","16","2024560037","18102","BX0401"
"109421","2002728","1081 SHERIDAN AVENUE","2","2456","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.830977","-73.918579","204","16","2024560016","18102","BX0401"
"109423","2002744","1103 SHERIDAN AVENUE","2","2456","95","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.831649","-73.918185","204","16","2024560095","18102","BX0401"
"109434","2002773","1221 SHERIDAN AVENUE","2","2457","29","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.834574","-73.916233","204","16","2024570029","17901","BX0401"
"109435","2002772","1225 SHERIDAN AVENUE","2","2457","26","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.834897","-73.915911","204","16","2024570026","17901","BX0401"
"109437","2002771","1231 SHERIDAN AVENUE","2","2457","23","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.83504","-73.91577","204","16","2024570023","17901","BX0401"
"109460","2007855","1511 SHERIDAN AVENUE","2","2821","68","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.840968","-73.911339","204","16","2028210068","225","BX0403"
"109770","2005757","911 SIMPSON STREET","2","2723","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10459","40.82031","-73.893439","202","17","2027230001","87","BX0202"
"110192","2005722","725 SOUTHERN BOULEVARD","2","2720","30","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10455","40.814229","-73.898394","202","17","2027200030","85","BX0202"
"112040","2003493","1065 SUMMIT AVENUE","2","2526","78","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.834948","-73.929235","204","16","2025260078","193","BX0402"
"112073","2003434","983 SUMMIT AVENUE","2","2523","166","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.832769","-73.930459","204","16","2025230166","189","BX0402"
"112079","2003430","993 SUMMIT AVENUE","2","2523","161","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.832934","-73.930368","204","16","2025230161","189","BX0402"
"112486","2028219","1475 TAYLOR AVENUE","2","3899","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10460","40.836818","-73.866265","209","17","2038990037","218","BX0901"
"112539","2042634","1723 TAYLOR AVENUE","2","4020","22","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10460","40.842509","-73.869199","211","13","2040200022","240","BX1101"
"112750","2002233","1081 TELLER AVENUE","2","2433","61","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10456","40.829562","-73.913219","204","16","2024330061","175","BX0401"
"113362","2028716","1562 THIERIOT AVENUE","2","3926","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10460","40.839697","-73.865894","209","18","2039260024","21601","BX0901"
"113364","2028717","1580 THIERIOT AVENUE","2","3926","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10460","40.840063","-73.866078","209","18","2039260031","21601","BX0901"
"113688","2004366","3204 3 AVENUE","2","2620","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10451","40.822857","-73.909315","203","17","2026200007","141","BX0301"
"113903","2011535","4415 3 AVENUE","2","3048","51","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","BRONX","10457","40.851789","-73.893085","206","15","2030480051","37504","BX0602"
"114410","2013359","2123 TIEBOUT AVENUE","2","3144","23","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.853589","-73.898504","205","15","2031440023","379","BX0502"
"114469","2010998","2454 TIEBOUT AVENUE","2","3022","58","No","No","No","No","No","Yes","2023-07-06T00:00:00.000","BRONX","10458","40.860568","-73.895439","205","15","2030220058","39902","BX0503"
"115052","2093568","814 TILDEN STREET","2","4670","50","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.87685","-73.861332","212","12","2046700050","380","BX1201"
"115227","2003970","520 TINTON AVENUE","2","2582","30","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10455","40.812038","-73.906544","201","8","2025820030","31","BX0101"
"115724","2041847","2510 TRATMAN AVENUE","2","3980","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10461","40.839424","-73.845226","210","18","2039800020","200","BX1001"
"116089","2009173","1535 UNDERCLIFF AVENUE","2","2880","47","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.846549","-73.923725","205","14","2028800047","20501","BX0501"
"116675","2014649","2512 UNIVERSITY AVENUE","2","3214","5","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.865686","-73.903034","207","14","2032140005","265","BX0701"
"116751","2003486","1090 UNIVERSITY AVENUE","2","2526","55","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.835689","-73.929643","204","16","2025260055","193","BX0402"
"116778","2003533","1344 UNIVERSITY AVENUE","2","2532","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.841382","-73.926717","204","16","2025320015","201","BX0402"
"116822","2008829","1652 UNIVERSITY AVENUE","2","2876","91","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.847981","-73.918877","205","14","2028760091","21502","BX0501"
"116878","2008550","1962 UNIVERSITY AVENUE","2","2868","119","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.85422","-73.9119","205","14","2028680119","243","BX0501"
"116892","2014580","2170 UNIVERSITY AVENUE","2","3211","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.858102","-73.909107","205","14","2032110009","251","BX0501"
"116925","2014751","2265 UNIVERSITY AVENUE","2","3218","74","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.860345","-73.907123","207","14","2032180074","255","BX0701"
"116931","2014747","2291 UNIVERSITY AVENUE","2","3218","64","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.860721","-73.906783","207","14","2032180064","255","BX0701"
"116935","2014745","2305 UNIVERSITY AVENUE","2","3218","58","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.860924","-73.906598","207","14","2032180058","255","BX0701"
"116943","2014603","2328 UNIVERSITY AVENUE","2","3212","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.861234","-73.906291","207","14","2032120042","253","BX0701"
"116949","2014609","2348 UNIVERSITY AVENUE","2","3212","53","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.861533","-73.906023","207","14","2032120053","253","BX0701"
"116950","2014610","2352 UNIVERSITY AVENUE","2","3212","55","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.86159","-73.905968","207","14","2032120055","253","BX0701"
"116968","2013285","2028 VALENTINE AVENUE","2","3142","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.851364","-73.900347","205","15","2031420009","379","BX0502"
"117120","2017137","2685 VALENTINE AVENUE","2","3304","61","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10458","40.866248","-73.892805","207","15","2033040061","40302","BX0702"
"117793","2017309","3102 VILLA AVENUE","2","3310","26","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.874529","-73.887794","207","14","2033100026","411","BX0702"
"117794","2017310","3106 VILLA AVENUE","2","3310","28","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.874589","-73.887765","207","14","2033100028","411","BX0702"
"118543","2013254","2078 VYSE AVENUE","2","3132","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10460","40.843353","-73.880947","206","15","2031320021","361","BX0601"
"118818","2048821","2075 WALLACE AVENUE","2","4291","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10462","40.85267","-73.864881","211","13","2042910001","22404","BX1101"
"118827","2049416","2181 WALLACE AVENUE","2","4320","42","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BRONX","10462","40.855865","-73.864777","211","13","2043200042","22403","BX1101"
"118900","2053703","2714 WALLACE AVENUE","2","4512","5","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.86596","-73.864435","211","13","2045120005","340","BX1104"
"118976","2055615","3039 WALLACE AVENUE","2","4570","32","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.870151","-73.864318","212","12","2045700032","33802","BX1201"
"119068","2008199","1715 WALTON AVENUE","2","2849","76","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.846249","-73.911184","205","14","2028490076","22701","BX0502"
"119069","2008198","1727 WALTON AVENUE","2","2849","70","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10453","40.84654","-73.910974","205","14","2028490070","22701","BX0502"
"119091","2007910","1920 WALTON AVENUE","2","2828","5","Yes","No","No","No","Yes","No","2022-06-24T00:00:00.000","BRONX","10453","40.850466","-73.90897","205","14","2028280005","23301","BX0502"
"119209","2014025","2440 WALTON AVENUE","2","3184","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.861808","-73.900679","205","14","2031840036","239","BX0503"
"119328","2023532","1064 WARD AVENUE","2","3716","32","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10472","40.82542","-73.876514","209","18","2037160032","5001","BX0901"
"119585","2051262","679 WARING AVENUE","2","4426","5","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10467","40.861367","-73.868229","211","15","2044260005","33202","BX1104"
