"date","program_area","program_type","service_category","provider","program_site_name","borough","street_address","city","state","zipcode","latitude","longitude","x_coordinate","y_coordinate","communitydistrict","community_name","city_council_district","census_tract_2010","nda","nta","bin","bbl","geocoded_column","ntaname","totalslots","totalparticipants","contract","portfolioid","age_range"
"2022","Literacy and Immigrant Services","Adult Literacy - BENL/ESOL","Educational Services","Brooklyn Chinese American Association Inc","Brooklyn Chinese American Association - 5901 6th Ave","Brooklyn","5901 6 Avenue","Brooklyn","NY","11220","40.6384594","-74.0133721","980520","171951","Brooklyn CD 007","Brooklyn CD 007","Council District 038 Brooklyn","102","NDA007K","BK34","3332147","3008650001","POINT (-74.0133721 40.6384594)","Sunset Park East","565","495","766575B","NA","Ages 16+"
"2020","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","The Children's Aid Society","The Children's Aid Society","Staten Island","304 PROSPECT AVENUE","Staten Island","NY","10301","40.6378411","-74.097889","957176","172082","Richmond CD 001","Richmond CD 001","Council District 049 Richmond","67","NDA Not-defined","SI35","5113051","5001000030","POINT (-74.097889 40.6378411)","New Brighton-Silver Lake","175","177","124502B","NA","Grades K - 5"
"2020","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","New York Edge, Inc.","The Mott Hall School","Manhattan","71 CONVENT AVENUE","New York","NY","10027","40.8154580932998","-73.9529083396659","997285","236374","Manhattan CD 009","Manhattan CD 009","Council District 009 Manhattan","21703","NDA009M","MN06","1084067","1019570001","POINT (-73.9529083396659 40.8154580932998)","Manhattanville","115","120","134304B","NA","Grades 6 - 8"
"2022","Discretionary","Over Threshold","Community Services","Catholic Charities Neighborhood Services, Inc.","Catholic Charities Neighborhood Services, Inc.","Brooklyn","191 Joralemon Street","Brooklyn","NY","11201","40.69267025","-73.99178541","986528","191635","Brooklyn CD 002","Brooklyn CD 002","Council District 033 Brooklyn","9","Out of NDA","BK09","3002244","3002550008","POINT (-73.99178541 40.69267025)","Brooklyn Heights-Cobble Hill","NA","NA","930720T","NA","NA"
"2020","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","YMCA of Greater New York / Dodge","P.S. 11 Purvis J. Behan","Brooklyn","419 WAVERLY AVENUE","Brooklyn","NY","11238","40.6854357","-73.9658766","993599","189021","Brooklyn CD 002","Brooklyn CD 002","Council District 035 Brooklyn","199","NDA002K","BK69","3332865","3019620010","POINT (-73.9658766 40.6854357)","Clinton Hill","167","198","126094A","126094","Grades K - 5"
"2021","Discretionary","Under Threshold","Community Services","RAJE-USA, Inc.","RAJE-USA, Inc.","Brooklyn","2515 OCEAN PARKWAY","Brooklyn","NY","11235","40.5883795","-73.9652734","993767","153662","Brooklyn CD 013","Brooklyn CD 013","Council District 048 Brooklyn","370","NDA013K","BK19","3344465","3072200001","POINT (-73.9652734 40.5883795)","Brighton Beach","NA","NA","28861S","NA","NA"
"2021","Literacy and Immigrant Services","Adult Literacy - ABE/HSE","Educational Services","Council of Jewish Organizations of Flatbush Inc","Council of Jewish Organizations of Flatbush, Inc..","Brooklyn","1523 AVENUE M","Brooklyn","NY","11230","40.6183494","-73.95937","995514","164462","Brooklyn CD 014","Brooklyn CD 014","Council District 044 Brooklyn","768","NDA012K","BK43","3406670","3067350044","POINT (-73.95937 40.6183494)","Midwood","220","125","766614A","NA","Ages 16+"
"2021","Beacon","Beacon","Afterschool Programs; Community Services; Educational Services; Family Support","SCAN-HARBOR INC","River East Elementary","Manhattan","2351 1 AVENUE","New York","NY","10035","40.7988840152687","-73.9333187717643","1002712","230339","Manhattan CD 011","Manhattan CD 011","Council District 008 Manhattan","194","NDA011M","MN34","1054786","1017970100","POINT (-73.9333187717643 40.7988840152687)","East Harlem North","300","44","99332A","99332","Ages 4+"
"2022","Beacon","Beacon","Afterschool Programs; Community Services; Educational Services; Family Support","YMCA of Greater New York/Corporate","JHS 189 Daniel Carter Beard - 25Q189","Queens","144-80 Barclay Avenue","Flushing","NY","11355","40.75984318","-73.82054764","1033964","216159","Queens CD 007","Queens CD 007","Council District 020 Queens","863","NDA007Q","QN51","4114763","4050510027","POINT (-73.82054764 40.75984318)","Murray Hill","320","446","99345A","99345-3","Ages 4+"
"2022","Compass","COMPASS High School","Afterschool Programs; Community Services; Educational Services","The Children's Aid Society","Curtis High School","Staten Island","105 Hamilton Avenue","Staten Island","NY","10301","40.68218865","-74.00513269","961710","174181","Richmond CD 001","Richmond CD 001","Council District 049 Richmond","7","NDA001R","SI22","5106483","5000220001","POINT (-74.00513269 40.68218865)","West New Brighton-New Brighton-St. George","59","95","151002A","151002-2","Grades 9 - 10"
"2022","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Childrens Arts & Science Workshops, Inc.","P.S. 18 Park Terrace","Manhattan","4124 9 AVENUE","New York","NY","10034","40.8712776","-73.91151556","1008722","256720","Manhattan CD 012","Manhattan CD 012","Council District 010 Manhattan","299","NDA012M","MN01","1082045","1022150824","POINT (-73.91151556 40.8712776)","Marble Hill-Inwood","120","100","126105B","126105","Grades K - 5"
"2022","Discretionary","Over Threshold","Community Services","The Brotherhood/Sister Sol, Inc","The Brotherhood/Sister Sol, Inc","Manhattan","140 Hamilton Place","New York","NY","10031","40.8242746","-73.948755","998469","239587","Manhattan CD 009","Manhattan CD 009","Council District 006 Manhattan","229","NDA009M","MN04","1061887","1020750026","POINT (-73.948755 40.8242746)","Hamilton Heights","NA","NA","931443T","NA","NA"
"2020","CSBG","NDA Healthy Families","Community Services; Family Support; Housing Support; Immigrant Services","Council of Jewish Organizations of Flatbush Inc","Council of Jewish Organizations (COJO) Flatbush Main Office","Brooklyn","1523 AVENUE M","Brooklyn","NY","11230","40.6180794445356","-73.9594267787465","995514","164462","Brooklyn CD 014","Brooklyn CD 014","Council District 044 Brooklyn","768","NDA014K","BK43","3406670","3067350044","POINT (-73.9594267787465 40.6180794445356)","Midwood","NA","NA","821409A","NA","Ages 14+"
"2021","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Coalition for Hispanic Family Services","PS 7 Louis F. Simeone","Queens","80-55 CORNISH AVENUE","Elmhurst","NY","11373","40.7391150627755","-73.8824869078792","1016815","208578","Queens CD 004","Queens CD 004","Council District 025 Queens","485","NDA002Q","QN50","4467710","4015380075","POINT (-73.8824869078792 40.7391150627755)","Elmhurst-Maspeth","120","162","124402C","124402","Grades K - 5"
"2022","RHY","Crisis Shelters (HYA)","NA","Under 21","NA","Bronx","NA","Bronx","NY","10467",,,,,"Bronx CD 007","Bronx CD 007","Council District 011 Bronx",,"NDA007X","BX43","NA","NA",,"Norwood","NA","NA","9564","NA","Ages 21 - 24"
"2022","CSBG","Seniors","Community Services; Family Support; Housing Support; Immigrant Services","The Neighborhood Self-Help by Older Persons Project Inc","Sotomayor Cornerstone","Bronx","1000 Rosedale Avenue","bronx","NY","10472","40.82525908","-73.86770475","1020864","239969","Bronx CD 009","Bronx CD 009","Council District 018 Bronx","44","NDA009X","BX55","2123862","2037250001","POINT (-73.86770475 40.82525908)","Soundview-Bruckner","118","71","810905B","NA","Ages 60+"
"2021","Literacy and Immigrant Services","Adult Literacy - BENL/ESOL","Educational Services","Kingsbridge Heights Community Center Inc","Kingsbridge Heights Community Center","Bronx","3101 KINGSBRIDGE TERRACE","Bronx","NY","10463","40.8776646","-73.9006799","1011813","258992","Bronx CD 008","Bronx CD 008","Council District 014 Bronx","277","NDA Not-defined","BX28","2015788","2032570111","POINT (-73.9006799 40.8776646)","Van Cortlandt Village","201","143","766608A","NA","Ages 16+"
"2021","Compass","Learning Labs","Community Services; Educational Services; Family Support","YMCA of Greater New York/Greenpoint","McCarren Recreation Center - Learning Lab","Brooklyn","776 LORIMER STREET","Brooklyn","NY","11222","40.7200580695997","-73.950353067623","998012","201617","Brooklyn CD 001","Brooklyn CD 001","Council District 033 Brooklyn","515","NDA Not-defined","BK73","3067525","3026960001","POINT (-73.950353067623 40.7200580695997)","North Side-South Side","60","45","125210C","125210-LL","Grades Pre-K - 8"
"2020","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","African Refuge Inc.","AR Inc Youth Center","Staten Island","140 PARK HILL AVENUE","Staten Island","NY","10304","40.6166176","-74.0806913","961711","163836","Richmond CD 001","Richmond CD 001","Council District 049 Richmond","40","Richmond Neighborhood Development Area 001","SI08","5116727","5029220265","POINT (-74.0806913 40.6166176)","Grymes Hill-Clifton-Fox Hills","50","55","143100A","143100","Grades 6 - 8"
"2021","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Yeshivath Kehilath Yakov, Inc.","Yeshiva Kehilath Yakov","Brooklyn","4706 10 AVENUE","Brooklyn","NY","11219","40.6400147024378","-73.997693945611","984890","172451","Brooklyn CD 012","Brooklyn CD 012","Council District 038 Brooklyn","114","NDA012K","BK88","3137077","3056250033","POINT (-73.997693945611 40.6400147024378)","Borough Park","100","102","126172A","126172","Grades K - 5"
"2022","CSBG","Seniors","Community Services; Family Support; Housing Support; Immigrant Services","Shorefront Jewish Community Council, Inc.","Shorefront Jewish Community Council","Brooklyn","128 Brighton Beach Avenue","Brooklyn","NY","11235","40.57611465","-73.96710968","993329","149257","Brooklyn CD 013","Brooklyn CD 013","Council District 021 Brooklyn","360.01","NDA013K","BK19","3245027","3086800027","POINT (-73.96710968 40.57611465)","Brighton Beach","71","71","821305B","NA","Ages 60+"
"2020","CSBG","High School","Afterschool Programs; Community Services; Educational Services; Family Support; Immigrant Services","RiseBoro Community Partnership Inc","Ridgewood Bushwick Youth Center","Brooklyn","1474 GATES AVENUE","Brooklyn","NY","11237","40.6978011131287","-73.9138202369213","1008123","193511","Brooklyn CD 004","Brooklyn CD 004","Council District 037 Brooklyn","433","NDA004K","BK77","3387654","3033440016","POINT (-73.9138202369213 40.6978011131287)","Bushwick North","NA","NA","820411A","NA","Grades 9 - 12"
"2020","Discretionary","Over Threshold","Community Services","Hunts Point Alliance for Children","Youth Development Programming","Bronx","1231 LAFAYETTE AVENUE","Bronx","NY","10474","40.8164859430675","-73.8902767003819","1014621","236764","Bronx CD 002","Bronx CD 002","Council District 017 Bronx","93","Bronx Neighborhood Development Area 002","BX27","2005939","2027390015","POINT (-73.8902767003819 40.8164859430675)","Hunts Point","NA","NA","12454R","NA","NA"
"2020","Discretionary","Under Threshold","Community Services","Family Life Academy Charter School","Family Life Academy Charter School","Bronx","14 WEST 170 STREET","Bronx","NY","10452","40.8404211609468","-73.918293221636","1006858","245476","Bronx CD 004","Bronx CD 004","Council District 016 Bronx","219","NDA004X","BX26","2008292","2028560029","POINT (-73.918293221636 40.8404211609468)","Highbridge","NA","NA","12396R","NA","NA"
"2020","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","The Child Center of NY Inc","Corona Arts & Sciences Academy","Queens","98-11 44 AVENUE","Corona","NY","11368","40.7457083893697","-73.8653292510762","1021566","210987","Queens CD 004","Queens CD 004","Council District 021 Queens","409","NDA003Q","QN26","4547623","4016280021","POINT (-73.8653292510762 40.7457083893697)","North Corona","91","114","142262A","142262","Grades 6 - 8"
"2020","Discretionary","Under Threshold","Community Services","Weeks Educational and Social Advocacy Project, Inc.","WEEKS EDUCATIONAL AND SOCIAL ADVOCACY PROJECT INC","Staten Island","1890 FOREST AVENUE","STATEN ISLAND","NY","10303","40.6252905","-74.152851","941813","167110","Richmond CD 001","Richmond CD 001","Council District 049 Richmond","303.02","Richmond Neighborhood Development Area 001","SI12","5107234","5017000054","POINT (-74.152851 40.6252905)","Mariner's Harbor-Arlington-Port Ivory-Graniteville","NA","NA","58195R","NA","NA"
"2020","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Queens Community House, Inc.","M.S. 358","Queens","88-08 164 STREET","Jamaica","NY","11432","40.7082868","-73.7982101","1040259","197536","Queens CD 012","Queens CD 012","Council District 024 Queens","44602","NDA012Q","QN61","4310514","4098130033","POINT (-73.7982101 40.7082868)","Jamaica","100","106","142245A","142245-2","Grades 6 - 8"
"2021","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","New York Edge, Inc.","Medgar Evers College Preparatory School","Brooklyn","1186 CARROLL STREET","Brooklyn","NY","11225","40.6671941691848","-73.951167421512","997797","182357","Brooklyn CD 009","Brooklyn CD 009","Council District 035 Brooklyn","321","NDA009K","BK63","3348092","3012890025","POINT (-73.951167421512 40.6671941691848)","Crown Heights South","101","114","142176A","142176","Grades 6 - 8"
"2022","Beacon","Beacon","Afterschool Programs; Community Services; Educational Services; Family Support","The Child Center of NY Inc","IS 250 The Robert F. Kennedy Community Middle School - 25Q250","Queens","158-40 76 ROAD","QUEENS","NY","11366","40.72445768","-73.81021643","1036854","203273","Queens CD 008","Queens CD 008","Council District 024 Queens","1257","Out of NDA","QN37","4147847","4068260001","POINT (-73.81021643 40.72445768)","Kew Gardens Hills","300","695","99340A","99340-3","Ages 4+"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Homes for the Homeless Inc","Saratoga Futurelink","Queens","175-15 Rockaway Boulevard","Jamaica","NY","11434","40.65778568","-73.7703096","1047979","179009","Queens CD 013","Queens CD 013","Council District 031 Queens","320","Out of NDA","QN03","4286135","4133810001","POINT (-73.7703096 40.65778568)","Springfield Gardens South-Brookville","15","12","134404C","134404","Grades 6 - 8"
"2020","Literacy and Immigrant Services","Adult Literacy - BENL/ESOL","Educational Services","BronxWorks, Inc.","Carolyn McLaughlin Community Center","Bronx","1130 GRAND CONCOURSE","Bronx","NY","10456","40.832592010498","-73.9187164306641","1006502","242528","Bronx CD 004","Bronx CD 004","Council District 016 Bronx","181.02","NDA001X","BX14","2002833","2024620042","POINT (-73.9187164306641 40.832592010498)","East Concourse-Concourse Village","381","469","766601A","NA","Ages 16+"
